dz_2011,total,house,nonhouse
S01012547,746,725,21
S01012548,1058,1017,41
S01012549,806,547,259
S01012550,1007,800,207
S01012551,1145,1129,16
S01012552,964,940,24
S01012553,827,790,37
S01012554,886,874,12
S01012555,541,533,8
S01012556,545,522,23
S01012557,812,778,34
S01012558,746,626,120
S01012559,1058,591,467
S01012560,1101,903,198
S01012561,1154,930,224
S01012562,1140,413,727
S01012563,758,741,17
S01012564,886,822,64
S01012565,1007,735,272
S01012566,769,201,568
S01012567,1102,252,850
S01012568,1044,920,124
S01012569,804,691,113
S01012570,729,692,37
S01012571,807,711,96
S01012572,566,543,23
S01012573,821,808,13
S01012574,1290,1215,75
S01012575,791,758,33
S01012576,1149,995,154
S01012577,992,944,48
S01012578,1437,1296,141
S01012579,824,780,44
S01012580,753,742,11
S01012581,1107,932,175
S01012582,1018,983,35
S01012583,689,615,74
S01012584,737,683,54
S01012585,1552,1309,243
S01012586,808,786,22
S01012587,1028,1023,5
S01012588,739,731,8
S01012589,805,776,29
S01012590,1076,906,170
S01012591,1198,938,260
S01012592,696,674,22
S01012593,1198,1132,66
S01012594,664,600,64
S01012595,798,716,82
S01012596,788,604,184
S01012597,386,269,117
S01012598,738,634,104
S01012599,718,565,153
S01012600,692,652,40
S01012601,889,797,92
S01012602,671,358,313
S01012603,650,463,187
S01012604,849,816,33
S01012605,915,902,13
S01012606,352,345,7
S01012607,737,694,43
S01012608,1026,1009,17
S01012609,968,890,78
S01012610,1226,763,463
S01012611,885,846,39
S01012612,1181,1095,86
S01012613,1200,1151,49
S01012614,1090,894,196
S01012615,1017,923,94
S01012616,1002,921,81
S01012617,814,800,14
S01012618,671,633,38
S01012619,690,434,256
S01012620,958,862,96
S01012621,894,810,84
S01012622,844,798,46
S01012623,865,577,288
S01012624,777,638,139
S01012625,698,608,90
S01012626,842,814,28
S01012627,633,401,232
S01012628,1502,1360,142
S01012629,318,267,51
S01012630,823,398,425
S01012631,1101,788,313
S01012632,726,704,22
S01012633,989,783,206
S01012634,1305,1070,235
S01012635,2002,1874,128
S01012636,1543,1493,50
S01012637,1083,532,551
S01012638,1025,799,226
S01012639,1454,1232,222
S01012640,1358,1215,143
S01012641,987,743,244
S01012642,1668,1304,364
S01012643,573,458,115
S01012644,772,536,236
S01012645,1270,1027,243
S01012646,1260,1165,95
S01012647,1144,1077,67
S01012648,678,646,32
S01012649,854,720,134
S01012650,794,745,49
S01012651,793,700,93
S01012652,1045,954,91
S01012653,987,971,16
S01012654,922,818,104
S01012655,1281,941,340
S01012656,970,899,71
S01012657,991,851,140
S01012658,938,910,28
S01012659,785,746,39
S01012660,728,595,133
S01012661,921,717,204
S01012662,921,605,316
S01012663,921,829,92
S01012664,999,796,203
S01012665,811,785,26
S01012666,741,727,14
S01012667,686,554,132
S01012668,1116,838,278
S01012669,1002,991,11
S01012670,696,686,10
S01012671,1349,1287,62
S01012672,839,719,120
S01012673,927,893,34
S01012674,731,623,108
S01012675,1046,976,70
S01012676,1042,1023,19
S01012677,583,528,55
S01012678,711,703,8
S01012679,791,654,137
S01012680,557,547,10
S01012681,831,706,125
S01012682,789,742,47
S01012683,908,660,248
S01012684,413,349,64
S01012685,1150,1048,102
S01012686,1229,948,281
S01012687,1350,1323,27
S01012688,885,463,422
S01012689,587,560,27
S01012690,532,521,11
S01012691,1055,991,64
S01012692,1013,855,158
S01012693,905,895,10
S01012694,621,609,12
S01012695,830,811,19
S01012696,689,658,31
S01012697,509,489,20
S01012698,969,919,50
S01012699,1045,987,58
S01012700,884,843,41
S01012701,1127,936,191
S01012702,684,576,108
S01012703,723,661,62
S01012704,772,693,79
S01012705,780,761,19
S01012706,993,887,106
S01012707,898,886,12
S01012708,915,369,546
S01012709,613,482,131
S01012710,939,486,453
S01012711,1092,537,555
S01012712,912,894,18
S01012713,1087,817,270
S01012714,657,592,65
S01012715,971,400,571
S01012716,1050,904,146
S01012717,1138,437,701
S01012718,942,330,612
S01012719,1128,212,916
S01012720,863,151,712
S01012721,660,515,145
S01012722,1107,407,700
S01012723,827,385,442
S01012724,728,345,383
S01012725,1071,362,709
S01012726,971,754,217
S01012727,936,757,179
S01012728,1067,574,493
S01012729,948,827,121
S01012730,556,437,119
S01012731,797,695,102
S01012732,765,736,29
S01012733,3564,3424,140
S01012734,91,59,32
S01012735,551,407,144
S01012736,1279,1179,100
S01012737,1274,1139,135
S01012738,612,530,82
S01012739,105,93,12
S01012740,90,67,23
S01012741,555,498,57
S01012742,880,872,8
S01012743,966,904,62
S01012744,675,659,16
S01012745,913,814,99
S01012746,1129,1080,49
S01012747,1147,1097,50
S01012748,829,595,234
S01012749,876,640,236
S01012750,788,537,251
S01012751,1273,830,443
S01012752,832,736,96
S01012753,496,449,47
S01012754,908,850,58
S01012755,618,384,234
S01012756,1795,1615,180
S01012757,461,310,151
S01012758,695,613,82
S01012759,801,675,126
S01012760,959,526,433
S01012761,994,786,208
S01012762,788,739,49
S01012763,612,570,42
S01012764,988,929,59
S01012765,597,587,10
S01012766,699,679,20
S01012767,791,777,14
S01012768,831,807,24
S01012769,1044,1029,15
S01012770,839,652,187
S01012771,819,517,302
S01012772,1177,1158,19
S01012773,1174,949,225
S01012774,825,501,324
S01012775,641,464,177
S01012776,794,610,184
S01012777,1167,989,178
S01012778,1199,861,338
S01012779,1036,662,374
S01012780,918,398,520
S01012781,648,541,107
S01012782,828,311,517
S01012783,931,399,532
S01012784,1053,587,466
S01012785,711,153,558
S01012786,1145,221,924
S01012787,560,255,305
S01012788,1005,957,48
S01012789,1021,820,201
S01012790,889,684,205
S01012791,810,575,235
S01012792,967,589,378
S01012793,877,318,559
S01012794,396,82,314
S01012795,1232,936,296
S01012796,902,744,158
S01012797,758,718,40
S01012798,1060,603,457
S01012799,1182,891,291
S01012800,1078,755,323
S01012801,504,165,339
S01012802,756,730,26
S01012803,840,826,14
S01012804,857,836,21
S01012805,1069,1023,46
S01012806,918,883,35
S01012807,1469,1397,72
S01012808,1059,828,231
S01012809,855,413,442
S01012810,836,336,500
S01012811,862,784,78
S01012812,899,711,188
S01012813,1001,918,83
S01012814,922,892,30
S01012815,1343,1150,193
S01012816,806,576,230
S01012817,476,471,5
S01012818,1016,981,35
S01012819,1098,628,470
S01012820,2641,2564,77
S01012821,1794,1608,186
S01012822,846,306,540
S01012823,761,736,25
S01012824,1337,1168,169
S01012825,1465,1075,390
S01012826,1653,1367,286
S01012827,1516,1279,237
S01012828,2277,2088,189
S01012829,865,573,292
S01012830,690,468,222
S01012831,739,543,196
S01012832,544,519,25
S01012833,1006,804,202
S01012834,723,418,305
S01012835,905,594,311
S01012836,595,565,30
S01012837,998,238,760
S01012838,858,80,778
S01012839,666,526,140
S01012840,993,901,92
S01012841,721,625,96
S01012842,995,725,270
S01012843,1101,994,107
S01012844,918,804,114
S01012845,907,558,349
S01012846,1051,318,733
S01012847,756,600,156
S01012848,980,871,109
S01012849,1136,673,463
S01012850,918,564,354
S01012851,998,855,143
S01012852,1029,731,298
S01012853,924,736,188
S01012854,1163,617,546
S01012855,1112,440,672
S01012856,912,388,524
S01012857,1320,592,728
S01012858,868,202,666
S01012859,1143,420,723
S01012860,808,508,300
S01012861,687,384,303
S01012862,844,112,732
S01012863,748,76,672
S01012864,775,56,719
S01012865,1170,698,472
S01012866,910,395,515
S01012867,829,295,534
S01012868,778,79,699
S01012869,546,234,312
S01012870,915,762,153
S01012871,912,392,520
S01012872,885,131,754
S01012873,936,333,603
S01012874,889,543,346
S01012875,645,323,322
S01012876,933,615,318
S01012877,726,598,128
S01012878,925,816,109
S01012879,1057,821,236
S01012880,1039,916,123
S01012881,1370,958,412
S01012882,1198,814,384
S01012883,968,323,645
S01012884,617,274,343
S01012885,790,319,471
S01012886,925,812,113
S01012887,734,534,200
S01012888,948,774,174
S01012889,1197,1045,152
S01012890,809,632,177
S01012891,742,598,144
S01012892,1194,674,520
S01012893,1007,427,580
S01012894,921,859,62
S01012895,673,631,42
S01012896,1009,374,635
S01012897,1690,1639,51
S01012898,1041,1024,17
S01012899,701,339,362
S01012900,1184,1044,140
S01012901,2017,1709,308
S01012902,992,644,348
S01012903,949,582,367
S01012904,989,599,390
S01012905,906,732,174
S01012906,1072,702,370
S01012907,1060,745,315
S01012908,1094,776,318
S01012909,906,634,272
S01012910,1258,802,456
S01012911,799,567,232
S01012912,1337,920,417
S01012913,985,675,310
S01012914,1105,768,337
S01012915,1055,808,247
S01012916,929,720,209
S01012917,717,698,19
S01012918,852,575,277
S01012919,455,352,103
S01012920,571,469,102
S01012921,705,473,232
S01012922,1011,809,202
S01012923,1112,918,194
S01012924,567,424,143
S01012925,604,514,90
S01012926,697,465,232
S01012927,772,595,177
S01012928,1035,790,245
S01012929,918,759,159
S01012930,938,428,510
S01012931,1145,673,472
S01012932,625,568,57
S01012933,864,728,136
S01012934,823,521,302
S01012935,1487,1230,257
S01012936,885,457,428
S01012937,846,608,238
S01012938,843,778,65
S01012939,829,814,15
S01012940,817,720,97
S01012941,789,777,12
S01012942,902,682,220
S01012943,872,796,76
S01012944,725,715,10
S01012945,724,693,31
S01012946,861,730,131
S01012947,578,565,13
S01012948,1064,1047,17
S01012949,1390,1311,79
S01012950,1764,1537,227
S01012951,1068,1006,62
S01012952,1554,1406,148
S01012953,685,631,54
S01012954,485,470,15
S01012955,1183,975,208
S01012956,926,705,221
S01012957,791,653,138
S01012958,502,494,8
S01012959,572,535,37
S01012960,733,712,21
S01012961,973,942,31
S01012962,922,888,34
S01012963,1174,1160,14
S01012964,1517,1447,70
S01012965,781,685,96
S01012966,952,923,29
S01012967,889,877,12
S01012968,829,701,128
S01012969,958,760,198
S01012970,839,822,17
S01012971,1041,951,90
S01012972,932,803,129
S01012973,904,805,99
S01012974,1114,860,254
S01012975,782,634,148
S01012976,675,584,91
S01012977,875,705,170
S01012978,952,783,169
S01012979,847,778,69
S01012980,806,441,365
S01012981,874,579,295
S01012982,820,513,307
S01012983,745,655,90
S01012984,784,589,195
S01012985,869,726,143
S01012986,995,538,457
S01012987,1053,734,319
S01012988,1115,767,348
S01012989,1141,886,255
S01012990,1130,773,357
S01012991,1098,735,363
S01012992,1063,760,303
S01012993,1003,497,506
S01012994,949,437,512
S01012995,795,779,16
S01012996,885,770,115
S01012997,605,488,117
S01012998,1238,982,256
S01012999,776,622,154
S01013000,1104,806,298
S01013001,381,349,32
S01013002,714,656,58
S01013003,736,728,8
S01013004,975,924,51
S01013005,711,659,52
S01013006,909,852,57
S01013007,1219,1020,199
S01013008,1217,1130,87
S01013009,820,769,51
S01013010,650,620,30
S01013011,945,851,94
S01013012,1183,975,208
S01013013,1011,952,59
S01013014,789,689,100
S01013015,760,703,57
S01013016,991,936,55
S01013017,1120,1021,99
S01013018,1167,1118,49
S01013019,1534,1226,308
S01013020,1031,927,104
S01013021,1231,1100,131
S01013022,407,333,74
S01013023,947,882,65
S01013024,628,553,75
S01013025,1279,1130,149
S01013026,900,742,158
S01013027,1560,1458,102
S01013028,942,919,23
S01013029,692,641,51
S01013030,1221,1196,25
S01013031,635,592,43
S01013032,635,599,36
S01013033,774,670,104
S01013034,808,763,45
S01013035,814,767,47
S01013036,923,892,31
S01013037,1112,973,139
S01013038,1242,947,295
S01013039,527,514,13
S01013040,628,436,192
S01013041,587,499,88
S01013042,898,854,44
S01013043,815,791,24
S01013044,1134,1049,85
S01013045,713,669,44
S01013046,649,567,82
S01013047,931,902,29
S01013048,1170,925,245
S01013049,1037,916,121
S01013050,852,661,191
S01013051,931,732,199
S01013052,738,600,138
S01013053,1040,539,501
S01013054,961,853,108
S01013055,754,552,202
S01013056,1279,1039,240
S01013057,996,684,312
S01013058,564,550,14
S01013059,1156,811,345
S01013060,593,383,210
S01013061,1078,1003,75
S01013062,1028,575,453
S01013063,879,532,347
S01013064,1189,1128,61
S01013065,1166,727,439
S01013066,784,595,189
S01013067,1320,182,1138
S01013068,1508,418,1090
S01013069,964,218,746
S01013070,884,140,744
S01013071,815,47,768
S01013072,876,596,280
S01013073,1104,520,584
S01013074,1525,477,1048
S01013075,866,240,626
S01013076,644,535,109
S01013077,717,539,178
S01013078,800,615,185
S01013079,1222,1104,118
S01013080,1121,922,199
S01013081,708,629,79
S01013082,1311,1223,88
S01013083,921,824,97
S01013084,1004,862,142
S01013085,888,677,211
S01013086,1021,465,556
S01013087,918,652,266
S01013088,927,820,107
S01013089,837,502,335
S01013090,1346,484,862
S01013091,840,219,621
S01013092,1335,718,617
S01013093,470,439,31
S01013094,748,725,23
S01013095,1901,1857,44
S01013096,572,516,56
S01013097,1743,1635,108
S01013098,59,50,9
S01013099,854,551,303
S01013100,958,769,189
S01013101,1672,1217,455
S01013102,706,592,114
S01013103,863,857,6
S01013104,1087,1044,43
S01013105,889,714,175
S01013106,1007,779,228
S01013107,854,832,22
S01013108,668,540,128
S01013109,1535,1360,175
S01013110,597,568,29
S01013111,733,679,54
S01013112,887,748,139
S01013113,1026,961,65
S01013114,1369,1181,188
S01013115,876,532,344
S01013116,917,741,176
S01013117,995,815,180
S01013118,927,849,78
S01013119,744,702,42
S01013120,1090,956,134
S01013121,391,354,37
S01013122,862,179,683
S01013123,925,305,620
S01013124,1123,399,724
S01013125,859,494,365
S01013126,978,404,574
S01013127,1128,496,632
S01013128,993,141,852
S01013129,1276,598,678
S01013130,980,237,743
S01013131,917,359,558
S01013132,705,250,455
S01013133,842,266,576
S01013134,840,547,293
S01013135,1025,291,734
S01013136,1157,424,733
S01013137,990,677,313
S01013138,903,201,702
S01013139,1115,490,625
S01013140,1083,657,426
S01013141,647,220,427
S01013142,1054,245,809
S01013143,1023,413,610
S01013144,894,344,550
S01013145,919,338,581
S01013146,558,192,366
S01013147,799,604,195
S01013148,1044,517,527
S01013149,824,288,536
S01013150,846,573,273
S01013151,566,367,199
S01013152,1359,956,403
S01013153,987,465,522
S01013154,1358,653,705
S01013155,908,119,789
S01013156,1079,430,649
S01013157,1243,422,821
S01013158,811,770,41
S01013159,844,785,59
S01013160,961,930,31
S01013161,1021,436,585
S01013162,1141,565,576
S01013163,834,713,121
S01013164,1203,683,520
S01013165,1270,826,444
S01013166,779,174,605
S01013167,1192,385,807
S01013168,1036,703,333
S01013169,776,326,450
S01013170,1251,734,517
S01013171,787,684,103
S01013172,853,648,205
S01013173,799,511,288
S01013174,1142,997,145
S01013175,837,710,127
S01013176,982,455,527
S01013177,1070,651,419
S01013178,719,241,478
S01013179,1398,1025,373
S01013180,434,414,20
S01013181,959,874,85
S01013182,836,426,410
S01013183,1016,932,84
S01013184,572,202,370
S01013185,1047,500,547
S01013186,734,370,364
S01013187,957,557,400
S01013188,1010,847,163
S01013189,821,766,55
S01013190,897,479,418
S01013191,1055,978,77
S01013192,1019,610,409
S01013193,649,229,420
S01013194,1201,440,761
S01013195,977,241,736
S01013196,680,159,521
S01013197,555,380,175
S01013198,851,483,368
S01013199,897,394,503
S01013200,925,462,463
S01013201,815,359,456
S01013202,552,344,208
S01013203,1014,766,248
S01013204,1040,958,82
S01013205,766,685,81
S01013206,883,707,176
S01013207,1149,792,357
S01013208,753,467,286
S01013209,1018,414,604
S01013210,784,456,328
S01013211,958,553,405
S01013212,852,825,27
S01013213,939,916,23
S01013214,438,431,7
S01013215,762,506,256
S01013216,813,701,112
S01013217,803,739,64
S01013218,754,713,41
S01013219,661,642,19
S01013220,892,689,203
S01013221,937,755,182
S01013222,690,401,289
S01013223,1379,537,842
S01013224,1110,706,404
S01013225,1221,876,345
S01013226,797,573,224
S01013227,586,290,296
S01013228,810,246,564
S01013229,999,671,328
S01013230,898,682,216
S01013231,1296,935,361
S01013232,779,490,289
S01013233,579,429,150
S01013234,640,594,46
S01013235,1051,779,272
S01013236,981,829,152
S01013237,1022,769,253
S01013238,1057,754,303
S01013239,941,754,187
S01013240,758,431,327
S01013241,809,795,14
S01013242,647,601,46
S01013243,815,620,195
S01013244,1219,875,344
S01013245,1009,895,114
S01013246,467,442,25
S01013247,912,517,395
S01013248,710,471,239
S01013249,1091,979,112
S01013250,1417,1294,123
S01013251,993,597,396
S01013252,1161,1020,141
S01013253,856,771,85
S01013254,866,597,269
S01013255,1114,984,130
S01013256,976,693,283
S01013257,1031,650,381
S01013258,978,793,185
S01013259,1313,1030,283
S01013260,880,656,224
S01013261,1187,1081,106
S01013262,827,784,43
S01013263,1125,1086,39
S01013264,290,290,0
S01013265,979,941,38
S01013266,416,415,1
S01013267,787,771,16
S01013268,1222,1189,33
S01013269,1132,1000,132
S01013270,829,829,0
S01013271,1221,1215,6
S01013272,1198,1185,13
S01013273,942,942,0
S01013274,938,902,36
S01013275,1069,1055,14
S01013276,979,943,36
S01013277,889,865,24
S01013278,1015,965,50
S01013279,875,681,194
S01013280,817,712,105
S01013281,963,901,62
S01013282,827,657,170
S01013283,1116,706,410
S01013284,651,581,70
S01013285,764,658,106
S01013286,764,745,19
S01013287,783,778,5
S01013288,714,557,157
S01013289,1029,1012,17
S01013290,1170,1098,72
S01013291,1201,1164,37
S01013292,846,793,53
S01013293,853,834,19
S01013294,866,770,96
S01013295,885,824,61
S01013296,871,769,102
S01013297,1163,1005,158
S01013298,763,702,61
S01013299,1308,1161,147
S01013300,1212,1045,167
S01013301,676,648,28
S01013302,1448,1406,42
S01013303,1548,1236,312
S01013304,1014,726,288
S01013305,952,690,262
S01013306,1012,528,484
S01013307,1197,883,314
S01013308,1328,1121,207
S01013309,880,739,141
S01013310,649,638,11
S01013311,1181,920,261
S01013312,1593,1162,431
S01013313,692,553,139
S01013314,834,746,88
S01013315,267,239,28
S01013316,692,654,38
S01013317,665,584,81
S01013318,709,662,47
S01013319,866,835,31
S01013320,744,661,83
S01013321,500,348,152
S01013322,724,697,27
S01013323,947,785,162
S01013324,1019,927,92
S01013325,1297,896,401
S01013326,969,823,146
S01013327,868,833,35
S01013328,740,717,23
S01013329,538,519,19
S01013330,993,730,263
S01013331,647,493,154
S01013332,825,811,14
S01013333,1128,1046,82
S01013334,787,744,43
S01013335,1018,991,27
S01013336,1041,986,55
S01013337,2887,2743,144
S01013338,407,401,6
S01013339,863,836,27
S01013340,1315,1272,43
S01013341,898,647,251
S01013342,822,667,155
S01013343,757,734,23
S01013344,1380,1274,106
S01013345,855,837,18
S01013346,914,895,19
S01013347,691,621,70
S01013348,1530,1427,103
S01013349,1047,549,498
S01013350,1447,941,506
S01013351,784,756,28
S01013352,1013,982,31
S01013353,1113,1063,50
S01013354,885,831,54
S01013355,932,838,94
S01013356,972,822,150
S01013357,1103,987,116
S01013358,977,740,237
S01013359,621,289,332
S01013360,687,605,82
S01013361,1398,1148,250
S01013362,583,472,111
S01013363,1134,712,422
S01013364,788,756,32
S01013365,1189,1090,99
S01013366,635,631,4
S01013367,741,702,39
S01013368,891,765,126
S01013369,911,374,537
S01013370,869,629,240
S01013371,856,749,107
S01013372,1148,750,398
S01013373,1347,985,362
S01013374,1080,413,667
S01013375,676,541,135
S01013376,661,483,178
S01013377,772,587,185
S01013378,1052,706,346
S01013379,1156,1060,96
S01013380,1361,1255,106
S01013381,750,734,16
S01013382,992,905,87
S01013383,808,528,280
S01013384,1148,996,152
S01013385,689,672,17
S01013386,800,767,33
S01013387,740,663,77
S01013388,737,632,105
S01013389,975,775,200
S01013390,548,494,54
S01013391,1017,974,43
S01013392,1077,1037,40
S01013393,1904,1615,289
S01013394,742,495,247
S01013395,1518,806,712
S01013396,1197,916,281
S01013397,945,843,102
S01013398,234,232,2
S01013399,1109,1081,28
S01013400,637,413,224
S01013401,3730,3108,622
S01013402,194,31,163
S01013403,96,96,0
S01013404,4304,3512,792
S01013405,663,608,55
S01013406,708,643,65
S01013407,1820,1656,164
S01013408,837,702,135
S01013409,1286,1165,121
S01013410,596,379,217
S01013411,940,710,230
S01013412,797,528,269
S01013413,1030,764,266
S01013414,902,330,572
S01013415,852,304,548
S01013416,576,394,182
S01013417,812,443,369
S01013418,519,490,29
S01013419,562,528,34
S01013420,1257,1084,173
S01013421,932,904,28
S01013422,968,945,23
S01013423,888,836,52
S01013424,804,778,26
S01013425,429,336,93
S01013426,891,834,57
S01013427,746,630,116
S01013428,1613,1341,272
S01013429,1520,1405,115
S01013430,1786,1744,42
S01013431,1008,892,116
S01013432,796,754,42
S01013433,746,714,32
S01013434,534,509,25
S01013435,786,750,36
S01013436,1005,980,25
S01013437,792,499,293
S01013438,709,317,392
S01013439,899,886,13
S01013440,1281,1265,16
S01013441,866,685,181
S01013442,907,680,227
S01013443,635,415,220
S01013444,1209,395,814
S01013445,624,520,104
S01013446,713,655,58
S01013447,645,598,47
S01013448,1091,831,260
S01013449,782,751,31
S01013450,822,784,38
S01013451,871,860,11
S01013452,629,585,44
S01013453,1018,619,399
S01013454,753,667,86
S01013455,560,446,114
S01013456,1044,818,226
S01013457,1021,657,364
S01013458,832,566,266
S01013459,986,442,544
S01013460,1021,827,194
S01013461,1198,1057,141
S01013462,947,802,145
S01013463,997,846,151
S01013464,805,747,58
S01013465,785,696,89
S01013466,295,268,27
S01013467,950,942,8
S01013468,622,397,225
S01013469,1002,835,167
S01013470,964,560,404
S01013471,935,835,100
S01013472,1197,997,200
S01013473,525,415,110
S01013474,756,677,79
S01013475,1626,1535,91
S01013476,626,488,138
S01013477,993,638,355
S01013478,902,661,241
S01013479,1029,647,382
S01013480,671,632,39
S01013481,1285,1210,75
