"dz_2001","la_name","year","total","none"
"S01003344","Glasgow City",2011,191,74
"S01003345","Glasgow City",2011,512,263
"S01003346","Glasgow City",2011,383,193
"S01003347","Glasgow City",2011,509,399
"S01003348","Glasgow City",2011,595,228
"S01003349","Glasgow City",2011,630,321
"S01003350","Glasgow City",2011,365,148
"S01003351","Glasgow City",2011,607,429
"S01003352","Glasgow City",2011,538,311
"S01003353","Glasgow City",2011,440,343
"S01003354","Glasgow City",2011,325,195
"S01003355","Glasgow City",2011,581,368
"S01003356","Glasgow City",2011,516,376
"S01003357","Glasgow City",2011,206,160
"S01003358","Glasgow City",2011,1130,777
"S01003359","Glasgow City",2011,355,35
"S01003360","Glasgow City",2011,312,121
"S01003361","Glasgow City",2011,380,245
"S01003362","Glasgow City",2011,306,161
"S01003363","Glasgow City",2011,365,201
"S01003364","Glasgow City",2011,332,225
"S01003365","Glasgow City",2011,318,211
"S01003366","Glasgow City",2011,422,300
"S01003367","Glasgow City",2011,671,516
"S01003368","Glasgow City",2011,921,623
"S01003369","Glasgow City",2011,329,201
"S01003370","Glasgow City",2011,390,230
"S01003371","Glasgow City",2011,403,250
"S01003372","Glasgow City",2011,282,138
"S01003373","Glasgow City",2011,1454,992
"S01003374","Glasgow City",2011,214,156
"S01003375","Glasgow City",2011,414,150
"S01003376","Glasgow City",2011,249,161
"S01003377","Glasgow City",2011,353,173
"S01003378","Glasgow City",2011,433,311
"S01003379","Glasgow City",2011,277,213
"S01003380","Glasgow City",2011,614,283
"S01003381","Glasgow City",2011,356,157
"S01003382","Glasgow City",2011,930,330
"S01003383","Glasgow City",2011,461,240
"S01003384","Glasgow City",2011,475,246
"S01003385","Glasgow City",2011,456,242
"S01003386","Glasgow City",2011,368,225
"S01003387","Glasgow City",2011,455,299
"S01003388","Glasgow City",2011,580,403
"S01003389","Glasgow City",2011,610,440
"S01003390","Glasgow City",2011,530,325
"S01003391","Glasgow City",2011,405,278
"S01003392","Glasgow City",2011,455,248
"S01003393","Glasgow City",2011,432,247
"S01003394","Glasgow City",2011,252,133
"S01003395","Glasgow City",2011,353,188
"S01003396","Glasgow City",2011,461,317
"S01003397","Glasgow City",2011,444,292
"S01003398","Glasgow City",2011,404,246
"S01003399","Glasgow City",2011,685,468
"S01003400","Glasgow City",2011,362,183
"S01003401","Glasgow City",2011,360,270
"S01003402","Glasgow City",2011,419,276
"S01003403","Glasgow City",2011,608,349
"S01003404","Glasgow City",2011,267,161
"S01003405","Glasgow City",2011,374,197
"S01003406","Glasgow City",2011,398,251
"S01003407","Glasgow City",2011,425,218
"S01003408","Glasgow City",2011,330,225
"S01003409","Glasgow City",2011,783,311
"S01003410","Glasgow City",2011,730,520
"S01003411","Glasgow City",2011,433,257
"S01003412","Glasgow City",2011,461,274
"S01003413","Glasgow City",2011,296,126
"S01003414","Glasgow City",2011,219,145
"S01003415","Glasgow City",2011,468,372
"S01003416","Glasgow City",2011,535,396
"S01003417","Glasgow City",2011,562,319
"S01003418","Glasgow City",2011,503,382
"S01003419","Glasgow City",2011,431,298
"S01003420","Glasgow City",2011,198,138
"S01003421","Glasgow City",2011,419,224
"S01003422","Glasgow City",2011,424,276
"S01003423","Glasgow City",2011,466,266
"S01003424","Glasgow City",2011,615,434
"S01003425","Glasgow City",2011,420,224
"S01003426","Glasgow City",2011,623,382
"S01003427","Glasgow City",2011,491,281
"S01003428","Glasgow City",2011,424,293
"S01003429","Glasgow City",2011,365,165
"S01003430","Glasgow City",2011,426,245
"S01003431","Glasgow City",2011,481,291
"S01003432","Glasgow City",2011,387,193
"S01003433","Glasgow City",2011,555,366
"S01003434","Glasgow City",2011,431,287
"S01003435","Glasgow City",2011,318,214
"S01003436","Glasgow City",2011,238,72
"S01003437","Glasgow City",2011,349,142
"S01003438","Glasgow City",2011,638,339
"S01003439","Glasgow City",2011,817,624
"S01003440","Glasgow City",2011,216,105
"S01003441","Glasgow City",2011,762,531
"S01003442","Glasgow City",2011,514,374
"S01003443","Glasgow City",2011,476,356
"S01003444","Glasgow City",2011,366,275
"S01003445","Glasgow City",2011,485,320
"S01003446","Glasgow City",2011,274,188
"S01003447","Glasgow City",2011,526,429
"S01003448","Glasgow City",2011,369,195
"S01003449","Glasgow City",2011,417,250
"S01003450","Glasgow City",2011,645,402
"S01003451","Glasgow City",2011,517,286
"S01003452","Glasgow City",2011,250,95
"S01003453","Glasgow City",2011,658,200
"S01003454","Glasgow City",2011,291,153
"S01003455","Glasgow City",2011,382,278
"S01003456","Glasgow City",2011,128,93
"S01003457","Glasgow City",2011,577,443
"S01003458","Glasgow City",2011,508,292
"S01003459","Glasgow City",2011,367,211
"S01003460","Glasgow City",2011,593,274
"S01003461","Glasgow City",2011,331,146
"S01003462","Glasgow City",2011,244,149
"S01003463","Glasgow City",2011,294,241
"S01003464","Glasgow City",2011,427,228
"S01003465","Glasgow City",2011,1625,577
"S01003466","Glasgow City",2011,459,287
"S01003467","Glasgow City",2011,347,182
"S01003468","Glasgow City",2011,373,238
"S01003469","Glasgow City",2011,584,368
"S01003470","Glasgow City",2011,694,424
"S01003471","Glasgow City",2011,315,205
"S01003472","Glasgow City",2011,394,312
"S01003473","Glasgow City",2011,593,413
"S01003474","Glasgow City",2011,275,153
"S01003475","Glasgow City",2011,432,294
"S01003476","Glasgow City",2011,435,110
"S01003477","Glasgow City",2011,716,399
"S01003478","Glasgow City",2011,460,261
"S01003479","Glasgow City",2011,498,298
"S01003480","Glasgow City",2011,471,273
"S01003481","Glasgow City",2011,585,337
"S01003482","Glasgow City",2011,388,309
"S01003483","Glasgow City",2011,271,158
"S01003484","Glasgow City",2011,446,239
"S01003485","Glasgow City",2011,409,190
"S01003486","Glasgow City",2011,391,243
"S01003487","Glasgow City",2011,481,293
"S01003488","Glasgow City",2011,384,255
"S01003489","Glasgow City",2011,602,325
"S01003490","Glasgow City",2011,338,233
"S01003491","Glasgow City",2011,44,32
"S01003492","Glasgow City",2011,609,363
"S01003493","Glasgow City",2011,490,298
"S01003494","Glasgow City",2011,481,339
"S01003495","Glasgow City",2011,481,279
"S01003496","Glasgow City",2011,634,325
"S01003497","Glasgow City",2011,521,242
"S01003498","Glasgow City",2011,555,291
"S01003499","Glasgow City",2011,637,358
"S01003500","Glasgow City",2011,333,259
"S01003501","Glasgow City",2011,367,214
"S01003502","Glasgow City",2011,500,157
"S01003502","North Lanarkshire",2011,206,4
"S01003503","Glasgow City",2011,388,162
"S01003504","Glasgow City",2011,375,227
"S01003506","Glasgow City",2011,514,218
"S01003507","Glasgow City",2011,283,147
"S01003508","Glasgow City",2011,516,338
"S01003509","Glasgow City",2011,469,154
"S01003510","Glasgow City",2011,241,131
"S01003511","Glasgow City",2011,530,149
"S01003512","Glasgow City",2011,361,218
"S01003513","Glasgow City",2011,272,134
"S01003514","Glasgow City",2011,418,219
"S01003515","Glasgow City",2011,272,179
"S01003516","Glasgow City",2011,307,66
"S01003517","Glasgow City",2011,449,246
"S01003518","Glasgow City",2011,621,374
"S01003519","Glasgow City",2011,332,241
"S01003520","Glasgow City",2011,400,179
"S01003521","Glasgow City",2011,219,123
"S01003522","Glasgow City",2011,435,202
"S01003523","Glasgow City",2011,347,188
"S01003524","Glasgow City",2011,561,156
"S01003525","Glasgow City",2011,583,197
"S01003526","Glasgow City",2011,461,166
"S01003527","Glasgow City",2011,346,60
"S01003528","Glasgow City",2011,192,57
"S01003529","Glasgow City",2011,210,52
"S01003530","Glasgow City",2011,428,161
"S01003531","Glasgow City",2011,433,281
"S01003532","Glasgow City",2011,483,158
"S01003533","Glasgow City",2011,176,165
"S01003534","Glasgow City",2011,565,320
"S01003535","Glasgow City",2011,406,219
"S01003536","Glasgow City",2011,513,149
"S01003537","Glasgow City",2011,478,291
"S01003538","Glasgow City",2011,286,159
"S01003539","Glasgow City",2011,500,132
"S01003540","Glasgow City",2011,264,185
"S01003541","Glasgow City",2011,364,282
"S01003542","Glasgow City",2011,406,104
"S01003543","Glasgow City",2011,381,267
"S01003544","Glasgow City",2011,226,71
"S01003545","Glasgow City",2011,408,105
"S01003546","Glasgow City",2011,541,365
"S01003547","Glasgow City",2011,433,205
"S01003549","Glasgow City",2011,381,259
"S01003550","Glasgow City",2011,246,35
"S01003551","Glasgow City",2011,355,219
"S01003552","Glasgow City",2011,615,209
"S01003553","Glasgow City",2011,356,263
"S01003554","Glasgow City",2011,408,161
"S01003555","Glasgow City",2011,335,88
"S01003556","Glasgow City",2011,258,32
"S01003557","Glasgow City",2011,365,268
"S01003558","Glasgow City",2011,509,118
"S01003559","Glasgow City",2011,388,56
"S01003560","Glasgow City",2011,608,128
"S01003561","Glasgow City",2011,550,367
"S01003562","Glasgow City",2011,331,224
"S01003563","Glasgow City",2011,234,146
"S01003564","Glasgow City",2011,351,251
"S01003565","Glasgow City",2011,452,311
"S01003566","Glasgow City",2011,394,191
"S01003567","Glasgow City",2011,469,352
"S01003568","Glasgow City",2011,355,69
"S01003569","Glasgow City",2011,290,83
"S01003570","Glasgow City",2011,319,115
"S01003571","Glasgow City",2011,464,263
"S01003572","Glasgow City",2011,559,400
"S01003573","Glasgow City",2011,476,263
"S01003574","Glasgow City",2011,549,195
"S01003575","Glasgow City",2011,451,286
"S01003576","Glasgow City",2011,424,121
"S01003577","Glasgow City",2011,391,163
"S01003578","Glasgow City",2011,94,48
"S01003579","Glasgow City",2011,425,333
"S01003580","Glasgow City",2011,587,336
"S01003581","Glasgow City",2011,711,378
"S01003582","Glasgow City",2011,416,346
"S01003583","Glasgow City",2011,280,164
"S01003584","Glasgow City",2011,338,258
"S01003585","Glasgow City",2011,437,285
"S01003586","Glasgow City",2011,499,289
"S01003587","Glasgow City",2011,365,27
"S01003588","Glasgow City",2011,294,60
"S01003589","Glasgow City",2011,507,95
"S01003590","Glasgow City",2011,383,200
"S01003591","Glasgow City",2011,493,60
"S01003592","Glasgow City",2011,713,392
"S01003593","Glasgow City",2011,291,133
"S01003594","Glasgow City",2011,449,63
"S01003595","Glasgow City",2011,455,324
"S01003596","Glasgow City",2011,611,502
"S01003597","Glasgow City",2011,340,56
"S01003598","Glasgow City",2011,305,168
"S01003599","Glasgow City",2011,445,189
"S01003600","Glasgow City",2011,507,364
"S01003601","Glasgow City",2011,406,266
"S01003602","Glasgow City",2011,268,130
"S01003603","Glasgow City",2011,438,276
"S01003604","Glasgow City",2011,432,259
"S01003605","Glasgow City",2011,372,250
"S01003606","Glasgow City",2011,416,201
"S01003607","Glasgow City",2011,212,91
"S01003608","Glasgow City",2011,269,147
"S01003609","Glasgow City",2011,497,141
"S01003610","Glasgow City",2011,512,253
"S01003611","Glasgow City",2011,492,347
"S01003612","Glasgow City",2011,476,159
"S01003613","Glasgow City",2011,557,50
"S01003614","Glasgow City",2011,272,102
"S01003615","Glasgow City",2011,370,199
"S01003616","Glasgow City",2011,294,25
"S01003617","Glasgow City",2011,499,407
"S01003618","Glasgow City",2011,376,129
"S01003619","Glasgow City",2011,456,344
"S01003620","Glasgow City",2011,502,119
"S01003621","Glasgow City",2011,501,284
"S01003622","Glasgow City",2011,408,199
"S01003623","Glasgow City",2011,337,50
"S01003624","Glasgow City",2011,652,314
"S01003625","Glasgow City",2011,188,100
"S01003626","Glasgow City",2011,329,60
"S01003627","Glasgow City",2011,361,262
"S01003628","Glasgow City",2011,274,140
"S01003629","Glasgow City",2011,403,220
"S01003630","Glasgow City",2011,411,237
"S01003631","Glasgow City",2011,594,178
"S01003632","Glasgow City",2011,417,119
"S01003633","Glasgow City",2011,713,277
"S01003634","Glasgow City",2011,394,202
"S01003635","Glasgow City",2011,405,251
"S01003636","Glasgow City",2011,520,336
"S01003637","Glasgow City",2011,523,216
"S01003638","Glasgow City",2011,394,123
"S01003639","Glasgow City",2011,370,161
"S01003640","Glasgow City",2011,487,271
"S01003641","Glasgow City",2011,266,23
"S01003642","Glasgow City",2011,383,163
"S01003643","Glasgow City",2011,308,125
"S01003644","Glasgow City",2011,468,266
"S01003645","Glasgow City",2011,258,114
"S01003646","Glasgow City",2011,437,352
"S01003647","Glasgow City",2011,354,144
"S01003648","Glasgow City",2011,431,209
"S01003649","Glasgow City",2011,396,133
"S01003650","Glasgow City",2011,402,266
"S01003651","Glasgow City",2011,386,211
"S01003652","Glasgow City",2011,375,229
"S01003653","Glasgow City",2011,279,143
"S01003654","Glasgow City",2011,404,211
"S01003655","Glasgow City",2011,260,134
"S01003656","Glasgow City",2011,398,188
"S01003657","Glasgow City",2011,345,189
"S01003658","Glasgow City",2011,360,114
"S01003659","Glasgow City",2011,435,185
"S01003660","Glasgow City",2011,336,23
"S01003661","Glasgow City",2011,451,82
"S01003662","Glasgow City",2011,340,185
"S01003663","Glasgow City",2011,340,225
"S01003664","Glasgow City",2011,276,176
"S01003665","Glasgow City",2011,367,308
"S01003666","Glasgow City",2011,299,187
"S01003667","Glasgow City",2011,329,98
"S01003668","Glasgow City",2011,364,159
"S01003669","Glasgow City",2011,433,193
"S01003670","Glasgow City",2011,475,290
"S01003671","Glasgow City",2011,316,149
"S01003672","Glasgow City",2011,356,235
"S01003673","Glasgow City",2011,195,152
"S01003674","Glasgow City",2011,407,194
"S01003675","Glasgow City",2011,458,140
"S01003676","Glasgow City",2011,674,167
"S01003677","Glasgow City",2011,284,160
"S01003678","Glasgow City",2011,289,135
"S01003679","Glasgow City",2011,521,298
"S01003680","Glasgow City",2011,278,140
"S01003681","Glasgow City",2011,313,138
"S01003682","Glasgow City",2011,410,110
"S01003683","Glasgow City",2011,285,107
"S01003684","Glasgow City",2011,354,144
"S01003685","Glasgow City",2011,228,79
"S01003686","Glasgow City",2011,443,244
"S01003687","Glasgow City",2011,379,279
"S01003688","Glasgow City",2011,443,248
"S01003689","Glasgow City",2011,267,152
"S01003690","Glasgow City",2011,604,430
"S01003691","Glasgow City",2011,461,144
"S01003692","Glasgow City",2011,512,216
"S01003693","Glasgow City",2011,246,100
"S01003694","Glasgow City",2011,396,122
"S01003695","Glasgow City",2011,466,260
"S01003696","Glasgow City",2011,526,210
"S01003697","Glasgow City",2011,371,57
"S01003698","Glasgow City",2011,432,163
"S01003699","Glasgow City",2011,365,70
"S01003700","Glasgow City",2011,483,238
"S01003701","Glasgow City",2011,628,358
"S01003702","Glasgow City",2011,338,200
"S01003703","Glasgow City",2011,450,257
"S01003704","Glasgow City",2011,321,211
"S01003705","Glasgow City",2011,417,284
"S01003706","Glasgow City",2011,308,208
"S01003707","Glasgow City",2011,398,235
"S01003708","Glasgow City",2011,439,337
"S01003709","Glasgow City",2011,451,380
"S01003710","Glasgow City",2011,579,314
"S01003711","Glasgow City",2011,448,281
"S01003712","Glasgow City",2011,430,229
"S01003713","Glasgow City",2011,227,162
"S01003714","Glasgow City",2011,252,115
"S01003715","Glasgow City",2011,331,124
"S01003716","Glasgow City",2011,255,165
"S01003717","Glasgow City",2011,357,207
"S01003718","Glasgow City",2011,285,140
"S01003719","Highland",2011,259,15
"S01003720","Highland",2011,449,56
"S01003721","Highland",2011,364,58
"S01003722","Highland",2011,455,147
"S01003723","Highland",2011,234,21
"S01003724","Highland",2011,339,115
"S01003725","Highland",2011,270,60
"S01003726","Highland",2011,293,72
"S01003727","Highland",2011,282,75
"S01003728","Highland",2011,244,28
"S01003729","Highland",2011,362,117
"S01003730","Highland",2011,258,112
"S01003731","Highland",2011,283,106
"S01003732","Highland",2011,410,98
"S01003733","Highland",2011,369,107
"S01003734","Highland",2011,287,78
"S01003735","Highland",2011,340,71
"S01003736","Highland",2011,350,119
"S01003737","Highland",2011,281,85
"S01003738","Highland",2011,300,37
"S01003739","Highland",2011,247,31
"S01003740","Highland",2011,265,21
"S01003741","Highland",2011,393,38
"S01003742","Highland",2011,283,28
"S01003743","Highland",2011,245,14
"S01003744","Highland",2011,278,21
"S01003745","Highland",2011,345,76
"S01003746","Highland",2011,380,77
"S01003747","Highland",2011,496,76
"S01003748","Highland",2011,272,58
"S01003749","Highland",2011,374,63
"S01003750","Highland",2011,305,19
"S01003751","Highland",2011,496,78
"S01003752","Highland",2011,392,50
"S01003753","Highland",2011,503,69
"S01003754","Highland",2011,397,124
"S01003755","Highland",2011,667,144
"S01003756","Highland",2011,388,60
"S01003757","Highland",2011,266,31
"S01003758","Highland",2011,430,45
"S01003759","Highland",2011,298,29
"S01003760","Highland",2011,362,30
"S01003761","Highland",2011,419,57
"S01003762","Highland",2011,453,29
"S01003763","Highland",2011,419,74
"S01003764","Highland",2011,370,59
"S01003765","Highland",2011,321,101
"S01003766","Highland",2011,344,87
"S01003767","Highland",2011,369,70
"S01003768","Highland",2011,273,32
"S01003769","Highland",2011,416,79
"S01003770","Highland",2011,337,14
"S01003771","Highland",2011,313,15
"S01003772","Highland",2011,255,15
"S01003773","Highland",2011,296,35
"S01003774","Highland",2011,329,48
"S01003775","Highland",2011,380,23
"S01003776","Highland",2011,288,15
"S01003777","Highland",2011,430,43
"S01003778","Highland",2011,1268,98
"S01003779","Highland",2011,224,19
"S01003780","Highland",2011,379,12
"S01003781","Highland",2011,508,54
"S01003782","Highland",2011,261,7
"S01003783","Highland",2011,505,90
"S01003784","Highland",2011,642,47
"S01003785","Highland",2011,369,52
"S01003786","Highland",2011,387,48
"S01003787","Highland",2011,262,32
"S01003788","Highland",2011,302,39
"S01003789","Highland",2011,193,11
"S01003790","Highland",2011,242,84
"S01003791","Highland",2011,383,83
"S01003792","Highland",2011,962,114
"S01003793","Highland",2011,264,121
"S01003794","Highland",2011,318,48
"S01003795","Highland",2011,276,11
"S01003796","Highland",2011,306,156
"S01003797","Highland",2011,496,183
"S01003798","Highland",2011,346,50
"S01003799","Highland",2011,307,27
"S01003800","Highland",2011,315,90
"S01003801","Highland",2011,371,113
"S01003802","Highland",2011,316,58
"S01003803","Highland",2011,296,30
"S01003804","Highland",2011,299,89
"S01003805","Highland",2011,578,241
"S01003806","Highland",2011,341,113
"S01003807","Highland",2011,360,41
"S01003808","Highland",2011,386,102
"S01003809","Highland",2011,295,94
"S01003810","Highland",2011,368,50
"S01003811","Highland",2011,293,20
"S01003812","Highland",2011,486,188
"S01003813","Highland",2011,359,61
"S01003814","Highland",2011,333,41
