"dz_2001","la_name","year","total","nonwhite"
"S01003689","Glasgow City",2011,667,31
"S01003690","Glasgow City",2011,942,83
"S01003691","Glasgow City",2011,1028,54
"S01003692","Glasgow City",2011,1022,42
"S01003693","Glasgow City",2011,550,6
"S01003694","Glasgow City",2011,986,50
"S01003695","Glasgow City",2011,1125,99
"S01003696","Glasgow City",2011,1036,22
"S01003697","Glasgow City",2011,930,47
"S01003698","Glasgow City",2011,1010,16
"S01003699","Glasgow City",2011,938,42
"S01003700","Glasgow City",2011,980,37
"S01003701","Glasgow City",2011,991,78
"S01003702","Glasgow City",2011,822,47
"S01003703","Glasgow City",2011,1052,50
"S01003704","Glasgow City",2011,655,21
"S01003705","Glasgow City",2011,906,52
"S01003706","Glasgow City",2011,749,51
"S01003707","Glasgow City",2011,1078,51
"S01003708","Glasgow City",2011,964,78
"S01003709","Glasgow City",2011,856,112
"S01003710","Glasgow City",2011,1179,79
"S01003711","Glasgow City",2011,944,21
"S01003712","Glasgow City",2011,928,17
"S01003713","Glasgow City",2011,512,4
"S01003714","Glasgow City",2011,628,46
"S01003715","Glasgow City",2011,803,23
"S01003716","Glasgow City",2011,575,13
"S01003717","Glasgow City",2011,839,20
"S01003718","Glasgow City",2011,749,32
"S01003719","Highland",2011,660,10
"S01003720","Highland",2011,989,8
"S01003721","Highland",2011,814,5
"S01003722","Highland",2011,896,10
"S01003723","Highland",2011,519,17
"S01003724","Highland",2011,769,12
"S01003725","Highland",2011,614,13
"S01003726","Highland",2011,656,20
"S01003727","Highland",2011,748,2
"S01003728","Highland",2011,558,3
"S01003729","Highland",2011,868,14
"S01003730","Highland",2011,644,15
"S01003731","Highland",2011,617,11
"S01003732","Highland",2011,945,10
"S01003733","Highland",2011,870,5
"S01003734","Highland",2011,709,1
"S01003735","Highland",2011,820,8
"S01003736","Highland",2011,799,7
"S01003737","Highland",2011,611,6
"S01003738","Highland",2011,767,6
"S01003739","Highland",2011,531,2
"S01003740","Highland",2011,618,11
"S01003741","Highland",2011,946,7
"S01003742","Highland",2011,711,11
"S01003743","Highland",2011,557,5
"S01003744","Highland",2011,665,8
"S01003745","Highland",2011,806,11
"S01003746","Highland",2011,837,5
"S01003747","Highland",2011,1094,15
"S01003748","Highland",2011,591,9
"S01003749","Highland",2011,885,7
"S01003750","Highland",2011,715,5
"S01003751","Highland",2011,1108,17
"S01003752","Highland",2011,913,6
"S01003753","Highland",2011,1105,22
"S01003754","Highland",2011,848,9
"S01003755","Highland",2011,1626,27
"S01003756","Highland",2011,905,3
"S01003757","Highland",2011,608,1
"S01003758","Highland",2011,954,4
"S01003759","Highland",2011,628,4
"S01003760","Highland",2011,840,8
"S01003761","Highland",2011,957,7
"S01003762","Highland",2011,1090,7
"S01003763","Highland",2011,912,14
"S01003764","Highland",2011,878,5
"S01003765","Highland",2011,649,3
"S01003766","Highland",2011,738,23
"S01003767","Highland",2011,812,15
"S01003768","Highland",2011,628,4
"S01003769","Highland",2011,946,10
"S01003770","Highland",2011,819,6
"S01003771","Highland",2011,757,6
"S01003772","Highland",2011,606,4
"S01003773","Highland",2011,692,2
"S01003774","Highland",2011,760,10
"S01003775","Highland",2011,916,10
"S01003776","Highland",2011,700,10
"S01003777","Highland",2011,1114,4
"S01003778","Highland",2011,3225,63
"S01003779","Highland",2011,501,1
"S01003780","Highland",2011,1074,5
"S01003781","Highland",2011,1129,15
"S01003782","Highland",2011,621,9
"S01003783","Highland",2011,1234,18
"S01003784","Highland",2011,1655,37
"S01003785","Highland",2011,809,14
"S01003786","Highland",2011,891,14
"S01003787","Highland",2011,591,12
"S01003788","Highland",2011,708,18
"S01003789","Highland",2011,494,5
"S01003790","Highland",2011,570,6
"S01003791","Highland",2011,824,27
"S01003792","Highland",2011,2286,95
"S01003793","Highland",2011,542,10
"S01003794","Highland",2011,690,13
"S01003795","Highland",2011,648,9
"S01003796","Highland",2011,673,15
"S01003797","Highland",2011,925,6
"S01003798","Highland",2011,846,22
"S01003799","Highland",2011,756,8
"S01003800","Highland",2011,633,8
"S01003801","Highland",2011,816,5
"S01003802","Highland",2011,781,2
"S01003803","Highland",2011,732,17
"S01003804","Highland",2011,620,12
"S01003805","Highland",2011,1202,26
"S01003806","Highland",2011,698,8
"S01003807","Highland",2011,904,2
"S01003808","Highland",2011,936,16
"S01003809","Highland",2011,674,14
"S01003810","Highland",2011,908,8
"S01003811","Highland",2011,687,20
"S01003812","Highland",2011,958,18
"S01003813","Highland",2011,856,29
"S01003814","Highland",2011,786,15
"S01003815","Highland",2011,842,15
"S01003816","Highland",2011,986,13
"S01003817","Highland",2011,1035,9
"S01003818","Highland",2011,803,8
"S01003819","Highland",2011,2446,65
"S01003820","Highland",2011,1011,45
"S01003821","Highland",2011,763,6
"S01003822","Highland",2011,666,65
"S01003823","Highland",2011,977,15
"S01003824","Highland",2011,816,59
"S01003825","Highland",2011,867,62
"S01003826","Highland",2011,749,9
"S01003827","Highland",2011,817,10
"S01003828","Highland",2011,1145,30
"S01003829","Highland",2011,665,11
"S01003830","Highland",2011,901,16
"S01003831","Highland",2011,584,2
"S01003832","Highland",2011,944,31
"S01003833","Highland",2011,537,23
"S01003834","Highland",2011,651,7
"S01003835","Highland",2011,534,5
"S01003836","Highland",2011,513,27
"S01003837","Highland",2011,836,23
"S01003838","Highland",2011,576,5
"S01003839","Highland",2011,648,4
"S01003840","Highland",2011,696,16
"S01003841","Highland",2011,609,2
"S01003842","Highland",2011,758,13
"S01003843","Highland",2011,953,16
"S01003844","Highland",2011,736,9
"S01003845","Highland",2011,1140,16
"S01003846","Highland",2011,757,10
"S01003847","Highland",2011,608,0
"S01003848","Highland",2011,669,22
"S01003849","Highland",2011,1015,27
"S01003850","Highland",2011,522,13
"S01003851","Highland",2011,822,13
"S01003852","Highland",2011,593,5
"S01003853","Highland",2011,1253,40
"S01003854","Highland",2011,578,1
"S01003855","Highland",2011,978,22
"S01003856","Highland",2011,765,9
"S01003857","Highland",2011,783,13
"S01003858","Highland",2011,534,7
"S01003859","Highland",2011,609,24
"S01003860","Highland",2011,672,8
"S01003861","Highland",2011,776,20
"S01003862","Highland",2011,741,11
"S01003863","Highland",2011,686,16
"S01003864","Highland",2011,921,7
"S01003865","Highland",2011,996,15
"S01003866","Highland",2011,967,8
"S01003867","Highland",2011,1357,22
"S01003868","Highland",2011,691,2
"S01003869","Highland",2011,712,12
"S01003870","Highland",2011,1046,3
"S01003871","Highland",2011,771,11
"S01003872","Highland",2011,902,9
"S01003873","Highland",2011,1122,7
"S01003874","Highland",2011,831,25
"S01003875","Highland",2011,679,5
"S01003876","Highland",2011,723,11
"S01003877","Highland",2011,688,6
"S01003878","Highland",2011,1089,10
"S01003879","Highland",2011,778,6
"S01003880","Highland",2011,867,6
"S01003881","Highland",2011,887,6
"S01003882","Highland",2011,500,0
"S01003883","Highland",2011,535,3
"S01003884","Highland",2011,766,1
"S01003885","Highland",2011,654,0
"S01003886","Highland",2011,519,1
"S01003887","Highland",2011,1032,24
"S01003888","Highland",2011,1633,15
"S01003889","Highland",2011,547,3
"S01003890","Highland",2011,663,18
"S01003891","Highland",2011,731,6
"S01003892","Highland",2011,641,0
"S01003893","Highland",2011,633,6
"S01003894","Highland",2011,935,51
"S01003895","Highland",2011,745,9
"S01003896","Highland",2011,724,5
"S01003897","Highland",2011,734,6
"S01003898","Highland",2011,791,7
"S01003899","Highland",2011,800,21
"S01003900","Highland",2011,776,48
"S01003901","Highland",2011,680,13
"S01003902","Highland",2011,1036,13
"S01003903","Highland",2011,901,8
"S01003904","Highland",2011,888,33
"S01003905","Highland",2011,1166,7
"S01003906","Highland",2011,701,13
"S01003907","Highland",2011,748,10
"S01003908","Highland",2011,799,12
"S01003909","Highland",2011,621,12
"S01003910","Highland",2011,727,4
"S01003911","Highland",2011,626,2
"S01003912","Highland",2011,945,5
"S01003913","Highland",2011,727,3
"S01003914","Highland",2011,975,2
"S01003915","Highland",2011,764,6
"S01003916","Highland",2011,845,10
"S01003917","Highland",2011,906,10
"S01003918","Highland",2011,954,3
"S01003919","Highland",2011,612,23
"S01003920","Highland",2011,731,7
"S01003921","Highland",2011,1038,15
"S01003922","Highland",2011,937,10
"S01003923","Highland",2011,761,13
"S01003924","Highland",2011,507,4
"S01003925","Highland",2011,801,3
"S01003926","Highland",2011,580,6
"S01003927","Highland",2011,720,7
"S01003928","Highland",2011,840,24
"S01003929","Highland",2011,548,1
"S01003930","Highland",2011,870,13
"S01003931","Highland",2011,1144,0
"S01003932","Highland",2011,897,10
"S01003933","Highland",2011,701,6
"S01003934","Highland",2011,1016,5
"S01003935","Highland",2011,827,6
"S01003936","Highland",2011,999,13
"S01003937","Highland",2011,745,2
"S01003938","Highland",2011,605,2
"S01003939","Highland",2011,626,4
"S01003940","Highland",2011,1047,3
"S01003941","Highland",2011,614,0
"S01003942","Highland",2011,758,6
"S01003943","Highland",2011,695,6
"S01003944","Highland",2011,646,8
"S01003945","Highland",2011,661,5
"S01003946","Highland",2011,838,5
"S01003947","Highland",2011,631,6
"S01003948","Highland",2011,745,9
"S01003949","Highland",2011,598,4
"S01003950","Highland",2011,606,8
"S01003951","Highland",2011,608,9
"S01003952","Highland",2011,536,3
"S01003953","Highland",2011,577,11
"S01003954","Highland",2011,702,6
"S01003955","Highland",2011,681,10
"S01003956","Highland",2011,749,12
"S01003957","Highland",2011,686,3
"S01003958","Highland",2011,784,10
"S01003959","Highland",2011,747,2
"S01003960","Highland",2011,877,6
"S01003961","Highland",2011,576,11
"S01003962","Highland",2011,706,2
"S01003963","Highland",2011,474,3
"S01003964","Highland",2011,483,1
"S01003965","Highland",2011,576,4
"S01003966","Highland",2011,1009,5
"S01003967","Highland",2011,539,3
"S01003968","Highland",2011,864,1
"S01003969","Highland",2011,762,2
"S01003970","Highland",2011,631,5
"S01003971","Highland",2011,721,6
"S01003972","Highland",2011,785,5
"S01003973","Highland",2011,450,2
"S01003974","Highland",2011,854,3
"S01003975","Highland",2011,829,3
"S01003976","Highland",2011,772,14
"S01003977","Highland",2011,491,2
"S01003978","Highland",2011,512,1
"S01003979","Highland",2011,569,4
"S01003980","Highland",2011,643,5
"S01003981","Highland",2011,544,5
"S01003982","Highland",2011,779,18
"S01003983","Highland",2011,683,5
"S01003984","Highland",2011,623,9
"S01003985","Highland",2011,743,8
"S01003986","Highland",2011,550,3
"S01003987","Highland",2011,688,1
"S01003988","Highland",2011,490,3
"S01003989","Highland",2011,913,1
"S01003990","Highland",2011,522,2
"S01003991","Highland",2011,622,9
"S01003992","Highland",2011,982,1
"S01003993","Highland",2011,694,3
"S01003994","Highland",2011,729,4
"S01003995","Highland",2011,1312,10
"S01003996","Highland",2011,649,3
"S01003997","Highland",2011,916,5
"S01003998","Highland",2011,565,8
"S01003999","Highland",2011,853,10
"S01004000","Highland",2011,708,4
"S01004001","Highland",2011,620,4
"S01004002","Highland",2011,896,9
"S01004003","Highland",2011,570,2
"S01004004","Highland",2011,731,9
"S01004005","Highland",2011,588,5
"S01004006","Highland",2011,553,0
"S01004007","Highland",2011,611,16
"S01004008","Highland",2011,672,1
"S01004009","Highland",2011,771,1
"S01004010","Highland",2011,837,3
"S01004011","Inverclyde",2011,1369,45
"S01004012","Inverclyde",2011,755,26
"S01004013","Inverclyde",2011,537,1
"S01004014","Inverclyde",2011,634,9
"S01004015","Inverclyde",2011,905,36
"S01004016","Inverclyde",2011,598,0
"S01004017","Inverclyde",2011,1014,16
"S01004018","Inverclyde",2011,824,12
"S01004019","Inverclyde",2011,1067,34
"S01004020","Inverclyde",2011,805,8
"S01004021","Inverclyde",2011,1177,26
"S01004022","Inverclyde",2011,789,13
"S01004023","Inverclyde",2011,556,3
"S01004024","Inverclyde",2011,1077,24
"S01004025","Inverclyde",2011,858,0
"S01004026","Inverclyde",2011,607,5
"S01004027","Inverclyde",2011,785,6
"S01004028","Inverclyde",2011,739,1
"S01004029","Inverclyde",2011,879,6
"S01004030","Inverclyde",2011,660,7
"S01004031","Inverclyde",2011,577,3
"S01004032","Inverclyde",2011,396,18
"S01004033","Inverclyde",2011,865,4
"S01004034","Inverclyde",2011,736,8
"S01004035","Inverclyde",2011,737,3
"S01004036","Inverclyde",2011,630,7
"S01004037","Inverclyde",2011,660,5
"S01004038","Inverclyde",2011,678,12
"S01004039","Inverclyde",2011,368,7
"S01004040","Inverclyde",2011,642,9
"S01004041","Inverclyde",2011,650,7
"S01004042","Inverclyde",2011,576,11
"S01004043","Inverclyde",2011,730,7
"S01004044","Inverclyde",2011,674,11
"S01004045","Inverclyde",2011,596,2
"S01004046","Inverclyde",2011,541,3
"S01004047","Inverclyde",2011,688,5
"S01004048","Inverclyde",2011,1036,12
"S01004049","Inverclyde",2011,1314,13
"S01004050","Inverclyde",2011,465,5
"S01004051","Inverclyde",2011,836,5
"S01004052","Inverclyde",2011,538,4
"S01004053","Inverclyde",2011,957,8
"S01004054","Inverclyde",2011,882,2
"S01004055","Inverclyde",2011,557,3
"S01004056","Inverclyde",2011,722,1
"S01004057","Inverclyde",2011,1604,27
"S01004058","Inverclyde",2011,923,6
"S01004059","Inverclyde",2011,549,2
"S01004060","Inverclyde",2011,468,2
"S01004061","Inverclyde",2011,793,1
"S01004062","Inverclyde",2011,871,22
"S01004063","Inverclyde",2011,610,0
"S01004064","Inverclyde",2011,621,2
"S01004065","Inverclyde",2011,958,15
"S01004066","Inverclyde",2011,560,7
"S01004067","Inverclyde",2011,829,4
"S01004068","Inverclyde",2011,723,3
"S01004069","Inverclyde",2011,448,5
"S01004070","Inverclyde",2011,688,3
"S01004071","Inverclyde",2011,908,10
"S01004072","Inverclyde",2011,1189,8
"S01004073","Inverclyde",2011,785,13
"S01004074","Inverclyde",2011,872,9
"S01004075","Inverclyde",2011,449,11
"S01004076","Inverclyde",2011,626,3
"S01004077","Inverclyde",2011,842,4
"S01004078","Inverclyde",2011,768,7
"S01004079","Inverclyde",2011,665,4
"S01004080","Inverclyde",2011,821,13
"S01004081","Inverclyde",2011,649,10
"S01004082","Inverclyde",2011,1030,19
"S01004083","Inverclyde",2011,874,11
"S01004084","Inverclyde",2011,905,11
"S01004085","Inverclyde",2011,524,4
"S01004086","Inverclyde",2011,769,3
"S01004087","Inverclyde",2011,455,4
"S01004088","Inverclyde",2011,525,1
"S01004089","Inverclyde",2011,725,6
"S01004090","Inverclyde",2011,315,0
"S01004091","Inverclyde",2011,958,13
"S01004092","Inverclyde",2011,740,11
"S01004093","Inverclyde",2011,547,13
"S01004094","Inverclyde",2011,425,6
"S01004095","Inverclyde",2011,517,22
"S01004096","Inverclyde",2011,645,9
"S01004097","Inverclyde",2011,734,10
"S01004098","Inverclyde",2011,619,8
"S01004099","Inverclyde",2011,788,19
"S01004100","Inverclyde",2011,765,12
"S01004101","Inverclyde",2011,715,14
"S01004102","Inverclyde",2011,771,25
"S01004103","Inverclyde",2011,660,7
"S01004104","Inverclyde",2011,756,30
"S01004105","Inverclyde",2011,842,3
"S01004106","Inverclyde",2011,898,34
"S01004107","Inverclyde",2011,668,5
"S01004108","Inverclyde",2011,800,10
"S01004109","Inverclyde",2011,560,2
"S01004110","Inverclyde",2011,775,14
"S01004111","Inverclyde",2011,798,24
"S01004112","Inverclyde",2011,839,7
"S01004113","Inverclyde",2011,729,10
"S01004114","Inverclyde",2011,643,8
"S01004115","Inverclyde",2011,749,13
"S01004116","Inverclyde",2011,674,11
"S01004117","Inverclyde",2011,748,20
"S01004118","Inverclyde",2011,899,26
"S01004119","Inverclyde",2011,490,9
"S01004120","Inverclyde",2011,706,11
"S01004121","Midlothian",2011,430,2
"S01004122","Midlothian",2011,900,22
"S01004123","Midlothian",2011,928,11
"S01004124","Midlothian",2011,1039,15
"S01004125","Midlothian",2011,656,7
"S01004126","Midlothian",2011,682,5
"S01004127","Midlothian",2011,860,5
"S01004128","Midlothian",2011,683,4
"S01004129","Midlothian",2011,728,9
"S01004130","Midlothian",2011,514,3
"S01004131","Midlothian",2011,809,12
"S01004132","Midlothian",2011,536,5
"S01004133","Midlothian",2011,820,7
"S01004134","Midlothian",2011,646,10
"S01004135","Midlothian",2011,633,11
"S01004136","Midlothian",2011,623,6
"S01004137","Midlothian",2011,575,7
"S01004138","Midlothian",2011,694,13
"S01004139","Midlothian",2011,561,6
"S01004140","Midlothian",2011,540,7
"S01004141","Midlothian",2011,673,1
"S01004142","Midlothian",2011,540,13
"S01004143","Midlothian",2011,846,13
"S01004144","Midlothian",2011,1319,38
"S01004145","Midlothian",2011,626,2
"S01004146","Midlothian",2011,818,4
"S01004147","Midlothian",2011,709,12
"S01004148","Midlothian",2011,995,12
"S01004149","Midlothian",2011,851,11
"S01004150","Midlothian",2011,609,28
"S01004151","Midlothian",2011,1023,58
"S01004152","Midlothian",2011,752,7
"S01004153","Midlothian",2011,782,11
"S01004154","Midlothian",2011,625,5
"S01004155","Midlothian",2011,885,9
"S01004156","Midlothian",2011,963,11
"S01004157","Midlothian",2011,581,12
"S01004158","Midlothian",2011,579,6
"S01004159","Midlothian",2011,358,2
"S01004160","Midlothian",2011,646,4
"S01004161","Midlothian",2011,548,5
"S01004162","Midlothian",2011,2023,99
"S01004163","Midlothian",2011,662,7
"S01004164","Midlothian",2011,860,7
"S01004165","Midlothian",2011,969,8
"S01004166","Midlothian",2011,744,20
"S01004167","Midlothian",2011,669,2
"S01004168","Midlothian",2011,621,9
"S01004169","Midlothian",2011,796,15
"S01004170","Midlothian",2011,734,1
"S01004171","Midlothian",2011,633,4
"S01004172","Midlothian",2011,756,0
"S01004173","Midlothian",2011,606,5
"S01004174","Midlothian",2011,728,8
"S01004175","Midlothian",2011,540,2
"S01004176","Midlothian",2011,632,4
"S01004177","Midlothian",2011,494,10
"S01004178","Midlothian",2011,566,15
"S01004179","Midlothian",2011,490,9
"S01004180","Midlothian",2011,900,8
"S01004181","Midlothian",2011,798,46
"S01004182","Midlothian",2011,928,23
"S01004183","Midlothian",2011,1056,10
"S01004184","Midlothian",2011,782,2
"S01004185","Midlothian",2011,680,20
"S01004186","Midlothian",2011,739,26
"S01004187","Midlothian",2011,696,8
"S01004188","Midlothian",2011,782,12
"S01004189","Midlothian",2011,922,35
"S01004190","Midlothian",2011,821,42
"S01004191","Midlothian",2011,727,3
"S01004192","Midlothian",2011,1043,11
"S01004193","Midlothian",2011,690,11
"S01004194","Midlothian",2011,739,20
"S01004195","Midlothian",2011,638,13
"S01004196","Midlothian",2011,615,12
"S01004197","Midlothian",2011,697,13
"S01004198","Midlothian",2011,578,10
"S01004199","Midlothian",2011,780,10
"S01004200","Midlothian",2011,719,21
"S01004201","Midlothian",2011,715,14
"S01004202","Midlothian",2011,523,5
"S01004203","Midlothian",2011,955,13
"S01004204","Midlothian",2011,668,1
"S01004205","Midlothian",2011,758,16
"S01004206","Midlothian",2011,636,13
"S01004207","Midlothian",2011,705,10
"S01004208","Midlothian",2011,851,12
"S01004209","Midlothian",2011,605,24
"S01004210","Midlothian",2011,611,21
"S01004211","Midlothian",2011,1102,12
"S01004212","Midlothian",2011,1670,64
"S01004213","Midlothian",2011,530,3
"S01004214","Midlothian",2011,637,7
"S01004215","Midlothian",2011,615,7
"S01004216","Midlothian",2011,807,11
"S01004217","Midlothian",2011,447,2
"S01004218","Midlothian",2011,802,10
"S01004219","Midlothian",2011,508,10
"S01004220","Midlothian",2011,903,20
"S01004221","Midlothian",2011,783,3
"S01004222","Midlothian",2011,569,31
"S01004223","Midlothian",2011,722,9
"S01004224","Midlothian",2011,684,5
"S01004225","Midlothian",2011,768,23
"S01004226","Midlothian",2011,660,12
"S01004227","Midlothian",2011,1002,18
"S01004228","Midlothian",2011,842,13
"S01004229","Midlothian",2011,652,5
"S01004230","Midlothian",2011,688,16
"S01004231","Midlothian",2011,707,17
"S01004232","Midlothian",2011,624,33
"S01004233","Moray",2011,819,5
"S01004234","Moray",2011,988,1
"S01004235","Moray",2011,854,7
"S01004236","Moray",2011,985,19
"S01004237","Moray",2011,682,1
"S01004238","Moray",2011,568,10
"S01004239","Moray",2011,856,13
"S01004240","Moray",2011,802,2
"S01004241","Moray",2011,536,7
"S01004242","Moray",2011,845,3
"S01004243","Moray",2011,699,2
"S01004244","Moray",2011,660,5
"S01004245","Moray",2011,938,3
"S01004246","Moray",2011,635,12
"S01004247","Moray",2011,845,5
"S01004248","Moray",2011,1036,9
"S01004249","Moray",2011,917,5
"S01004250","Moray",2011,1029,9
"S01004251","Moray",2011,907,12
"S01004252","Moray",2011,638,2
"S01004253","Moray",2011,579,1
"S01004254","Moray",2011,725,3
"S01004255","Moray",2011,2886,20
"S01004256","Moray",2011,1460,22
"S01004257","Moray",2011,621,4
"S01004258","Moray",2011,717,3
"S01004259","Moray",2011,771,4
"S01004260","Moray",2011,513,7
"S01004261","Moray",2011,786,1
"S01004262","Moray",2011,787,7
"S01004263","Moray",2011,764,15
"S01004264","Moray",2011,800,3
"S01004265","Moray",2011,909,5
"S01004266","Moray",2011,545,10
"S01004267","Moray",2011,508,1
"S01004268","Moray",2011,637,2
"S01004269","Moray",2011,838,8
"S01004270","Moray",2011,561,16
"S01004271","Moray",2011,643,7
"S01004272","Moray",2011,565,0
"S01004273","Moray",2011,576,3
"S01004274","Moray",2011,911,13
"S01004275","Moray",2011,584,0
"S01004276","Moray",2011,868,19
"S01004277","Moray",2011,713,14
"S01004278","Moray",2011,1207,1
"S01004279","Moray",2011,819,4
"S01004280","Moray",2011,925,7
"S01004281","Moray",2011,729,3
"S01004282","Moray",2011,880,13
"S01004283","Moray",2011,702,7
"S01004284","Moray",2011,902,14
"S01004285","Moray",2011,474,1
"S01004286","Moray",2011,578,7
"S01004287","Moray",2011,641,0
"S01004288","Moray",2011,665,12
"S01004289","Moray",2011,547,19
"S01004290","Moray",2011,1000,1
"S01004291","Moray",2011,807,11
"S01004292","Moray",2011,988,6
"S01004293","Moray",2011,931,36
"S01004294","Moray",2011,744,30
"S01004295","Moray",2011,855,15
"S01004296","Moray",2011,886,18
"S01004297","Moray",2011,648,2
"S01004298","Moray",2011,1332,10
"S01004299","Moray",2011,520,19
"S01004300","Moray",2011,574,9
"S01004301","Moray",2011,774,8
"S01004302","Moray",2011,674,16
"S01004303","Moray",2011,626,3
"S01004304","Moray",2011,798,20
"S01004305","Moray",2011,647,11
"S01004306","Moray",2011,597,13
"S01004307","Moray",2011,871,10
"S01004308","Moray",2011,965,11
"S01004309","Moray",2011,937,17
"S01004310","Moray",2011,718,9
"S01004311","Moray",2011,1153,16
"S01004312","Moray",2011,700,7
"S01004313","Moray",2011,1298,17
"S01004314","Moray",2011,787,6
"S01004315","Moray",2011,502,1
"S01004316","Moray",2011,536,10
"S01004317","Moray",2011,1149,8
"S01004318","Moray",2011,527,0
"S01004319","Moray",2011,889,4
"S01004320","Moray",2011,824,7
"S01004321","Moray",2011,777,11
"S01004322","Moray",2011,980,5
"S01004323","Moray",2011,657,2
"S01004324","Moray",2011,803,12
"S01004325","Moray",2011,1054,13
"S01004326","Moray",2011,843,5
"S01004327","Moray",2011,699,2
"S01004328","Moray",2011,607,0
"S01004329","Moray",2011,509,8
"S01004330","Moray",2011,1412,4
"S01004331","Moray",2011,579,5
"S01004332","Moray",2011,631,0
"S01004333","Moray",2011,578,0
"S01004334","Moray",2011,1363,84
"S01004335","Moray",2011,537,1
"S01004336","Moray",2011,1005,9
"S01004337","Moray",2011,748,9
"S01004338","Moray",2011,769,11
"S01004339","Moray",2011,955,15
"S01004340","Moray",2011,537,5
"S01004341","Moray",2011,558,4
"S01004342","Moray",2011,1335,13
"S01004343","Moray",2011,641,9
"S01004344","Moray",2011,746,7
"S01004345","Moray",2011,1160,15
"S01004346","Moray",2011,445,6
"S01004347","Moray",2011,898,12
"S01004348","Moray",2011,637,6
"S01004349","North Ayrshire",2011,752,18
"S01004350","North Ayrshire",2011,601,18
"S01004351","North Ayrshire",2011,532,7
"S01004352","North Ayrshire",2011,539,3
"S01004353","North Ayrshire",2011,872,22
"S01004354","North Ayrshire",2011,514,5
"S01004355","North Ayrshire",2011,571,21
"S01004356","North Ayrshire",2011,951,1
"S01004357","North Ayrshire",2011,820,40
"S01004358","North Ayrshire",2011,665,1
"S01004359","North Ayrshire",2011,546,6
"S01004360","North Ayrshire",2011,637,5
"S01004361","North Ayrshire",2011,820,11
"S01004362","North Ayrshire",2011,604,11
"S01004363","North Ayrshire",2011,980,10
"S01004364","North Ayrshire",2011,915,7
"S01004365","North Ayrshire",2011,703,8
"S01004366","North Ayrshire",2011,589,0
"S01004367","North Ayrshire",2011,781,4
"S01004368","North Ayrshire",2011,535,4
"S01004369","North Ayrshire",2011,697,7
"S01004370","North Ayrshire",2011,680,9
"S01004371","North Ayrshire",2011,727,1
"S01004372","North Ayrshire",2011,905,11
"S01004373","North Ayrshire",2011,670,1
"S01004374","North Ayrshire",2011,768,9
"S01004375","North Ayrshire",2011,624,6
"S01004376","North Ayrshire",2011,871,6
"S01004377","North Ayrshire",2011,709,22
"S01004378","North Ayrshire",2011,913,12
"S01004379","North Ayrshire",2011,903,7
"S01004380","North Ayrshire",2011,697,18
"S01004381","North Ayrshire",2011,781,8
"S01004382","North Ayrshire",2011,681,24
"S01004383","North Ayrshire",2011,796,6
"S01004384","North Ayrshire",2011,662,2
"S01004385","North Ayrshire",2011,740,5
"S01004386","North Ayrshire",2011,1003,13
"S01004387","North Ayrshire",2011,947,13
"S01004388","North Ayrshire",2011,700,0
"S01004389","North Ayrshire",2011,586,6
"S01004390","North Ayrshire",2011,782,4
"S01004391","North Ayrshire",2011,555,12
"S01004392","North Ayrshire",2011,844,10
"S01004393","North Ayrshire",2011,889,12
"S01004394","North Ayrshire",2011,799,14
"S01004395","North Ayrshire",2011,596,6
"S01004396","North Ayrshire",2011,758,3
"S01004397","North Ayrshire",2011,907,24
"S01004398","North Ayrshire",2011,806,2
"S01004399","North Ayrshire",2011,482,3
"S01004400","North Ayrshire",2011,548,2
"S01004401","North Ayrshire",2011,1079,40
"S01004402","North Ayrshire",2011,933,0
"S01004403","North Ayrshire",2011,516,16
"S01004404","North Ayrshire",2011,734,38
"S01004405","North Ayrshire",2011,757,12
"S01004406","North Ayrshire",2011,890,15
"S01004407","North Ayrshire",2011,656,2
"S01004408","North Ayrshire",2011,1402,50
"S01004409","North Ayrshire",2011,459,3
"S01004410","North Ayrshire",2011,989,9
"S01004411","North Ayrshire",2011,557,3
"S01004412","North Ayrshire",2011,1042,15
"S01004413","North Ayrshire",2011,717,4
"S01004414","North Ayrshire",2011,690,11
"S01004415","North Ayrshire",2011,680,6
"S01004416","North Ayrshire",2011,763,3
"S01004417","North Ayrshire",2011,807,2
"S01004418","North Ayrshire",2011,902,5
"S01004419","North Ayrshire",2011,821,6
"S01004420","North Ayrshire",2011,718,7
"S01004421","North Ayrshire",2011,881,8
"S01004422","North Ayrshire",2011,594,2
"S01004423","North Ayrshire",2011,775,12
"S01004424","North Ayrshire",2011,697,3
"S01004425","North Ayrshire",2011,576,3
"S01004426","North Ayrshire",2011,585,14
"S01004427","North Ayrshire",2011,728,3
"S01004428","North Ayrshire",2011,888,20
"S01004429","North Ayrshire",2011,809,3
"S01004430","North Ayrshire",2011,495,1
"S01004431","North Ayrshire",2011,666,6
"S01004432","North Ayrshire",2011,978,5
"S01004433","North Ayrshire",2011,908,8
"S01004434","North Ayrshire",2011,815,9
"S01004435","North Ayrshire",2011,842,6
"S01004436","North Ayrshire",2011,757,2
"S01004437","North Ayrshire",2011,901,5
"S01004438","North Ayrshire",2011,637,11
"S01004439","North Ayrshire",2011,688,3
"S01004440","North Ayrshire",2011,736,2
"S01004441","North Ayrshire",2011,1333,11
"S01004442","North Ayrshire",2011,848,11
"S01004443","North Ayrshire",2011,711,3
"S01004444","North Ayrshire",2011,900,9
