"output_area","ALL PEOPLE","Number White Scottish","Number Other White British","Number White Irish","Number Other White","Number Indian","Number Pakistani","Number Bangladeshi","Number Other South Asian","Number Chinese","Number Caribbean","Number African","Number Black Scottish or Other Black","Number Any Mixed Background","Number Other Ethnic Group","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were born in Scotland","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were not born in Scotland"
"60QN000440",116,109,NA,0,1,0,5,0,0,0,1,0,0,0,0,2,0
"60QN000441",201,130,5,4,4,12,42,0,0,0,0,0,0,4,0,4,0
"60QN000442",107,96,5,0,0,0,6,0,0,0,0,0,0,0,0,0,2
"60QN000443",119,106,NA,3,5,0,5,0,0,0,0,0,0,0,0,2,0
"60QN000444",92,84,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0
"60QN000445",95,84,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QN000446",126,92,8,1,1,11,6,0,6,0,0,0,0,1,0,1,0
"60QN000447",180,117,9,9,8,0,33,0,2,1,0,0,0,1,0,1,0
"60QN000448",138,111,6,4,7,0,7,0,0,0,0,0,0,1,2,2,0
"60QN000449",153,146,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0
"60QN000450",131,130,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000451",96,89,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0
"60QN000452",174,165,5,3,1,0,0,0,0,0,0,0,0,0,0,2,1
"60QN000453",116,103,5,1,2,0,5,0,0,0,0,0,0,0,0,0,0
"60QN000454",82,63,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"60QN000455",123,103,11,0,4,5,0,0,0,0,0,0,0,0,0,2,0
"60QN000456",120,116,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1
"60QN000457",90,82,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000458",103,100,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QN000459",111,106,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"60QN000460",88,87,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000461",80,76,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000462",139,127,3,1,3,0,2,0,1,0,0,0,0,2,0,2,0
"60QN000463",131,102,9,0,1,10,5,0,2,0,0,0,0,0,2,0,0
"60QN000464",157,125,5,2,0,7,12,0,0,4,0,0,0,0,2,2,0
"60QN000465",148,106,10,4,3,1,24,0,0,0,0,0,0,0,0,2,2
"60QN000466",180,161,12,1,1,3,0,0,0,0,0,0,0,0,2,2,0
"60QN000467",134,103,7,0,9,2,11,0,0,0,0,0,0,0,2,0,0
"60QN000468",125,111,8,5,1,0,0,0,0,0,0,0,0,0,0,2,1
"60QN000469",65,60,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000470",118,107,6,1,4,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000471",104,90,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1
"60QN000472",121,110,4,0,0,0,4,0,0,0,0,0,0,0,3,4,3
"60QN000473",120,99,12,1,2,1,5,0,0,0,0,0,0,0,0,2,0
"60QN000474",113,93,11,1,2,0,6,0,0,0,0,0,0,0,0,0,0
"60QN000475",130,120,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000476",216,161,20,6,16,0,6,0,0,3,0,0,0,0,4,2,0
"60QN000477",157,123,4,5,6,3,6,0,2,0,0,0,0,0,8,1,0
"60QN000478",57,44,7,3,0,1,0,0,0,0,0,0,0,2,0,2,0
"60QN000479",195,166,13,5,2,4,5,0,0,0,0,0,0,0,0,0,0
"60QN000480",190,170,12,0,0,6,0,0,0,0,0,2,0,0,0,0,0
"60QN000481",116,102,5,2,3,0,0,0,4,0,0,0,0,0,0,0,0
"60QN000482",126,117,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0
"60QN000483",134,124,4,2,4,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000484",165,143,8,2,2,0,5,0,0,2,0,0,0,3,0,4,0
"60QN000485",146,131,9,0,5,0,0,0,0,0,0,1,0,0,0,1,0
"60QN000486",124,105,11,2,3,0,0,0,0,3,0,0,0,0,0,1,0
"60QN000487",140,113,15,5,0,0,0,0,0,0,0,0,0,0,7,0,0
"60QN000488",126,116,3,2,5,0,0,0,0,0,0,0,0,0,0,3,0
"60QN000489",133,111,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000490",209,189,9,1,7,0,0,0,0,0,0,0,0,3,0,3,1
"60QN000491",204,182,9,0,5,8,0,0,0,0,0,0,0,0,0,2,0
"60QN000492",150,129,7,2,2,0,10,0,0,0,0,0,0,0,0,1,1
"60QN000493",140,113,9,0,8,4,5,0,0,1,0,0,0,0,0,2,0
"60QN000494",145,126,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"60QN000495",146,136,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0
"60QN000496",152,110,14,0,8,10,6,0,3,0,0,0,0,0,1,1,0
"60QN000497",223,175,20,2,4,5,15,0,2,0,0,0,0,0,0,2,0
"60QN000498",159,153,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000499",130,116,5,0,1,0,8,0,0,0,0,0,0,0,0,0,0
"60QN000500",168,144,13,0,2,0,0,0,0,8,0,0,0,1,0,2,0
"60QN000501",148,136,9,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000502",147,137,6,2,1,0,0,0,0,0,0,0,0,1,0,1,1
"60QN000503",133,124,3,4,1,0,0,0,0,1,0,0,0,0,0,2,0
"60QN000504",116,102,3,6,0,4,1,0,0,0,0,0,0,0,0,2,0
"60QN000505",69,58,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0
"60QN000506",82,74,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000507",65,56,2,1,0,4,0,0,0,2,0,0,0,0,0,0,0
"60QN000508",167,162,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000509",151,126,6,1,4,5,5,0,0,4,0,0,0,0,0,0,0
"60QN000510",109,88,15,2,1,0,3,0,0,0,0,0,0,0,0,1,0
"60QN000511",177,158,8,0,0,0,4,0,0,0,0,0,0,0,7,0,0
"60QN000512",77,67,7,1,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000513",69,60,6,1,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000514",86,75,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"60QN000515",147,126,7,0,0,0,14,0,0,0,0,0,0,0,0,2,0
"60QN000516",147,115,11,3,9,1,0,0,0,0,0,0,0,3,5,2,0
"60QN000517",123,112,2,0,3,0,6,0,0,0,0,0,0,0,0,2,0
"60QN000518",185,164,13,1,1,4,0,0,0,2,0,0,0,0,0,0,0
"60QN000519",146,125,4,2,4,4,7,0,0,0,0,0,0,0,0,2,0
"60QN000520",116,110,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000521",86,74,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000522",67,48,10,0,3,0,3,0,0,0,0,0,1,0,2,1,0
"60QN000523",233,204,9,4,1,4,7,0,3,0,0,0,0,0,1,2,0
"60QN000524",116,105,4,1,1,0,5,0,0,0,0,0,0,0,0,0,0
"60QN000525",105,100,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0
"60QN000526",128,114,4,4,1,0,5,0,0,0,0,0,0,0,0,1,0
"60QN000527",144,118,2,0,4,0,17,0,2,0,1,0,0,0,0,1,1
"60QN000528",117,103,6,1,0,0,4,0,0,0,0,0,0,3,0,6,1
"60QN000529",181,172,3,0,2,0,4,0,0,0,0,0,0,0,0,1,0
"60QN000530",143,134,4,0,2,0,3,0,0,0,0,0,0,0,0,2,0
"60QN000531",117,106,4,1,0,0,6,0,0,0,0,0,0,0,0,2,0
"60QN000532",104,95,2,2,1,0,2,0,0,0,0,0,0,2,0,2,0
"60QN000533",240,184,21,2,9,9,5,3,1,2,0,0,0,2,2,2,0
"60QN000534",61,53,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000535",55,53,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QN000536",159,143,10,0,3,0,0,0,0,0,0,0,0,2,1,9,0
"60QN000537",154,147,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000538",127,109,7,3,3,3,0,0,0,0,0,0,0,1,1,1,0
"60QN000539",186,144,8,2,2,6,20,0,0,2,0,0,0,2,0,4,3
"60QN000540",78,59,5,1,0,10,0,0,1,0,0,0,0,2,0,1,0
"60QN000541",185,146,17,1,1,5,0,0,0,12,0,0,0,2,1,1,0
"60QN000542",132,106,6,1,0,4,11,0,2,0,0,0,0,2,0,1,0
"60QN000543",144,121,9,0,4,0,10,0,0,0,0,0,0,0,0,1,0
"60QN000544",90,85,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"60QN000545",116,105,1,0,5,1,0,0,0,0,0,0,0,0,4,2,0
"60QN000546",123,114,2,1,2,4,0,0,0,0,0,0,0,0,0,1,0
"60QN000547",139,131,3,0,1,0,4,0,0,0,0,0,0,0,0,1,0
"60QN000548",238,208,12,2,2,4,10,0,0,0,0,0,0,0,0,1,0
"60QN000549",162,122,8,0,5,7,13,0,5,0,0,1,0,1,0,2,0
"60QN000550",100,89,7,1,1,0,0,0,0,0,0,0,0,2,0,1,0
"60QN000551",220,192,7,1,0,4,14,0,0,0,0,0,0,1,1,0,0
"60QN000552",201,153,8,2,2,3,24,0,0,7,0,0,0,1,1,3,0
"60QN000553",192,148,13,1,18,0,6,0,0,0,0,6,0,0,0,1,0
"60QN000554",160,138,4,0,5,4,4,0,0,0,0,5,0,0,0,0,2
"60QN000555",171,152,10,0,2,4,0,0,0,1,0,0,0,2,0,3,0
"60QN000556",111,98,2,0,3,0,4,0,0,0,0,1,0,3,0,1,0
"60QN000557",122,89,NA,1,9,4,6,0,2,4,0,0,0,3,4,1,0
"60QN000558",114,97,1,0,3,6,7,0,0,0,0,0,0,0,0,0,0
"60QN000559",235,174,8,3,2,11,37,0,0,0,0,0,0,0,0,0,0
"60QN000560",271,218,16,2,3,2,10,0,0,14,0,0,0,2,4,1,0
"60QN000561",222,175,7,2,7,14,16,0,0,0,0,0,0,1,0,2,0
"60QN000562",186,156,7,0,1,11,9,0,0,1,0,0,0,1,0,1,0
"60QN000563",148,128,4,0,3,8,4,0,0,0,0,0,0,1,0,0,0
"60QN000564",228,204,13,5,3,0,0,0,0,3,0,0,0,0,0,0,0
"60QN000565",113,87,4,0,6,0,5,0,1,6,0,0,0,0,4,0,0
"60QN000566",290,217,18,2,1,11,30,0,0,4,0,1,0,1,5,5,0
"60QN000567",164,146,3,1,2,3,7,0,2,0,0,0,0,0,0,1,0
"60QN000568",85,63,4,2,0,0,10,0,0,0,0,0,0,0,6,0,1
"60QN000569",207,155,3,0,3,8,31,0,2,0,0,0,0,0,5,0,0
"60QN000570",197,157,9,0,9,8,10,0,4,0,0,0,0,0,0,3,0
"60QN000571",143,114,7,1,1,4,11,0,0,5,0,0,0,0,0,0,0
"60QN000572",248,182,4,7,9,11,26,0,7,0,0,0,0,0,2,7,0
"60QN000573",211,167,6,2,1,4,30,0,0,1,0,0,0,0,0,1,0
"60QN000574",131,107,10,1,2,5,3,0,0,0,0,0,0,0,3,1,0
"60QN000575",65,52,5,1,5,0,0,0,0,0,0,0,0,0,2,0,0
"60QN000576",157,140,7,1,2,2,1,0,0,2,0,0,0,2,0,2,0
"60QN000577",115,98,10,0,4,0,0,0,0,3,0,0,0,0,0,3,0
"60QN000578",83,72,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000579",141,123,7,0,1,0,4,0,0,4,0,0,0,0,2,0,0
"60QN000580",164,141,8,2,6,0,6,0,1,0,0,0,0,0,0,0,0
"60QN000581",93,80,3,0,0,0,7,0,1,1,0,0,0,1,0,0,0
"60QN000582",89,73,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000583",124,117,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000584",67,62,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QN000585",122,105,11,2,3,0,1,0,0,0,0,0,0,0,0,4,0
"60QN000586",200,186,9,0,1,4,0,0,0,0,0,0,0,0,0,1,0
"60QN000587",97,80,6,0,2,1,6,0,0,2,0,0,0,0,0,1,0
"60QN000588",57,46,3,1,2,4,1,0,0,0,0,0,0,0,0,2,0
"60QN000589",147,121,11,0,4,0,11,0,0,0,0,0,0,0,0,1,1
"60QN000590",55,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000591",253,221,9,3,5,0,1,0,1,10,0,0,0,3,0,2,1
"60QN000592",93,82,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000593",87,73,2,2,2,0,0,0,3,5,0,0,0,0,0,2,0
"60QN000594",58,49,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000595",54,48,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000596",90,69,7,3,5,0,6,0,0,0,0,0,0,0,0,1,0
"60QN000597",97,90,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"60QN000598",149,140,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"60QN000599",134,130,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000600",82,71,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0
"60QN000601",117,107,NA,5,2,3,0,0,0,0,0,0,0,0,0,0,0
"60QN000602",107,94,3,1,1,4,4,0,0,0,0,0,0,0,0,1,0
"60QN000603",102,86,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000604",158,143,3,7,4,0,0,0,0,0,0,0,0,1,0,3,0
"60QN000605",155,141,12,0,2,0,0,0,0,0,0,0,0,0,0,4,0
"60QN000606",103,91,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000607",137,111,4,6,5,1,10,0,0,0,0,0,0,0,0,7,1
"60QN000608",78,70,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0
"60QN000609",162,142,5,8,2,0,4,0,0,0,0,0,0,1,0,2,0
"60QN000610",70,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000611",119,109,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000612",66,60,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"60QN000613",66,59,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000614",167,157,6,2,2,0,0,0,0,0,0,0,0,0,0,3,0
"60QN000615",124,122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"60QN000616",71,67,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QN000617",160,125,14,11,5,0,0,0,2,2,0,0,0,1,0,1,0
"60QN000618",146,129,10,1,3,1,2,0,0,0,0,0,0,0,0,1,0
"60QN000619",165,141,10,2,0,4,8,0,0,0,0,0,0,0,0,0,2
"60QN000620",119,112,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000621",56,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000622",84,69,6,1,6,2,0,0,0,0,0,0,0,0,0,0,0
"60QN000623",62,57,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000624",159,150,6,1,1,1,0,0,0,0,0,0,0,0,0,3,0
"60QN000625",151,145,4,1,1,0,0,0,0,0,0,0,0,0,0,4,0
"60QN000626",99,91,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000627",62,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000628",148,137,3,4,2,2,0,0,0,0,0,0,0,0,0,2,0
"60QN000629",56,54,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000630",111,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000631",138,132,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000632",113,106,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000633",75,44,2,1,0,6,16,0,0,5,0,0,0,0,1,3,2
"60QN000634",108,83,3,3,1,6,0,0,0,10,0,0,0,0,2,1,0
"60QN000635",57,55,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"60QN000636",70,61,1,2,0,0,0,0,0,6,0,0,0,0,0,1,0
"60QN000637",170,121,10,2,6,5,17,0,0,8,1,0,0,0,0,1,0
"60QN000638",113,97,3,5,0,0,6,0,0,2,0,0,0,0,0,0,0
"60QN000639",125,107,5,2,2,5,4,0,0,0,0,0,0,0,0,1,0
"60QN000640",70,56,2,1,5,0,6,0,0,0,0,0,0,0,0,2,0
"60QN000641",126,107,7,4,0,0,2,0,2,3,0,0,0,1,0,2,0
"60QN000642",177,115,7,1,5,5,38,0,2,3,0,0,0,0,1,2,0
"60QN000643",86,80,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000644",99,83,2,0,6,0,6,0,0,0,0,0,0,1,1,0,0
"60QN000645",148,129,8,0,3,0,6,0,0,1,1,0,0,0,0,1,2
"60QN000646",142,120,4,1,2,4,10,1,0,0,0,0,0,0,0,2,0
"60QN000647",207,187,6,2,2,0,0,0,1,6,0,0,0,0,3,1,1
"60QN000648",130,128,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000649",256,226,8,3,6,5,3,0,0,1,0,1,0,3,0,7,0
"60QN000650",140,115,8,0,4,0,8,0,0,4,0,0,0,1,0,1,0
"60QN000651",124,116,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"60QN000652",142,129,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000653",131,116,12,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"60QN000654",98,88,4,3,1,0,1,0,0,0,0,0,0,1,0,2,0
"60QN000655",337,274,27,3,10,6,4,0,1,8,0,0,0,0,4,1,2
"60QN000656",152,138,8,1,5,0,0,0,0,0,0,0,0,0,0,3,0
"60QN000657",167,135,11,3,4,1,7,0,0,0,2,0,0,4,0,2,0
"60QN000658",163,146,6,1,8,0,0,0,0,0,1,0,0,0,1,2,0
"60QN000659",147,124,4,0,1,0,1,0,0,17,0,0,0,0,0,4,0
"60QN000660",129,109,2,1,5,4,3,0,1,1,0,0,0,2,1,1,0
"60QN000661",132,113,6,2,1,0,1,0,0,6,1,0,0,2,0,1,0
"60QN000662",210,162,12,3,1,0,8,0,4,20,0,0,0,0,0,0,0
"60QN000663",122,111,6,0,1,0,1,0,0,3,0,0,0,0,0,0,0
"60QN000664",155,147,NA,0,3,0,2,0,0,0,0,0,0,2,1,7,0
"60QN000665",67,50,5,2,1,6,2,0,0,0,0,0,0,1,0,0,0
"60QN000666",210,188,15,2,5,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000667",127,105,8,0,4,0,3,1,2,3,0,0,0,0,1,1,0
"60QN000668",51,48,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"60QN000669",196,146,14,1,7,11,3,0,0,4,5,0,1,2,2,1,0
"60QN000670",163,134,16,0,5,0,7,0,0,0,0,0,0,0,1,1,0
"60QN000671",152,135,11,1,5,0,0,0,0,0,0,0,0,0,0,2,0
"60QN000672",142,118,8,2,9,0,2,0,0,0,0,0,0,1,2,2,0
"60QN000673",123,96,12,3,7,1,1,0,0,0,0,0,0,3,0,0,0
"60QN000674",123,119,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000675",119,83,14,2,14,0,1,0,1,0,0,0,0,3,1,2,2
"60QN000676",83,72,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0
"60QN000677",218,193,17,5,3,0,0,0,0,0,0,0,0,0,0,2,1
"60QN000678",174,160,7,0,0,0,4,0,0,0,0,0,0,3,0,2,0
"60QN000679",121,102,6,4,4,0,0,0,0,0,0,1,1,3,0,3,0
"60QN000680",130,106,11,1,5,0,0,0,0,0,0,3,1,3,0,1,0
"60QN000681",134,122,5,2,5,0,0,0,0,0,0,0,0,0,0,1,0
"60QN000682",76,72,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QN000683",202,185,10,4,2,0,0,0,0,0,0,0,0,0,1,1,2
"60QN000684",190,176,7,1,2,0,0,0,0,3,0,1,0,0,0,3,0
"60QN000685",115,106,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1
"60QN000686",66,65,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000687",98,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QN000688",130,120,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0
"60QP000001",79,69,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QP000002",157,133,15,2,2,0,1,0,3,0,0,0,0,0,1,1,1
"60QP000003",142,117,16,3,2,0,1,0,0,0,0,0,0,2,1,2,0
"60QP000004",464,118,297,1,42,0,3,0,0,3,0,0,0,0,0,3,0
"60QP000005",112,94,8,2,2,0,0,0,0,0,0,0,0,0,6,1,3
"60QP000006",194,150,28,6,5,0,0,0,0,1,0,1,0,3,0,2,0
"60QP000007",59,50,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QP000008",92,70,17,0,4,0,0,0,0,0,0,1,0,0,0,2,0
"60QP000009",184,146,27,2,5,3,0,0,0,1,0,0,0,0,0,1,0
"60QP000010",108,49,55,1,2,0,0,0,0,0,0,0,0,1,0,0,0
"60QP000011",86,58,23,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"60QP000012",157,67,55,2,26,0,1,0,1,2,0,0,0,0,3,2,0
"60QP000013",124,89,12,2,7,0,0,0,0,2,0,7,0,2,3,1,1
"60QP000014",112,67,16,7,15,0,0,1,0,1,0,4,0,1,0,1,1
"60QP000015",69,40,15,3,10,0,0,0,1,0,0,0,0,0,0,3,0
"60QP000016",84,54,14,0,10,4,0,2,0,0,0,0,0,0,0,1,0
"60QP000017",76,42,22,4,5,2,0,0,0,1,0,0,0,0,0,1,0
"60QP000018",104,55,22,2,19,2,0,0,0,1,0,0,0,0,3,2,0
"60QP000019",83,73,6,1,1,0,0,0,0,0,1,0,0,1,0,3,0
"60QP000020",158,41,51,7,28,1,0,0,3,3,1,18,0,1,4,2,7
"60QP000021",72,44,22,1,4,0,0,0,0,0,0,0,0,0,1,4,0
"60QP000022",147,70,47,3,20,0,0,0,0,0,0,1,0,2,4,3,0
"60QP000023",133,86,28,2,17,0,0,0,0,0,0,0,0,0,0,1,2
"60QP000024",132,69,33,1,21,0,0,0,0,1,1,0,0,4,2,2,2
"60QP000025",77,65,6,1,1,1,0,0,0,1,0,0,0,1,1,1,0
"60QP000026",278,79,58,8,89,0,0,0,6,11,1,4,0,3,19,3,4
"60QP000027",106,56,23,2,20,0,0,0,0,1,0,0,0,3,1,0,3
"60QP000028",83,52,20,1,8,2,0,0,0,0,0,0,0,0,0,2,0
"60QP000029",141,87,21,2,22,0,4,0,0,0,0,0,0,4,1,3,1
"60QP000030",107,56,29,3,15,0,0,0,0,1,0,2,0,0,1,3,2
"60QP000031",90,61,8,2,12,0,0,0,0,1,0,4,0,2,0,0,0
"60QP000032",59,32,12,0,13,0,0,0,0,0,0,0,0,2,0,0,0
"60QP000033",115,58,36,1,10,0,2,0,0,6,0,0,0,2,0,1,0
"60QP000034",135,81,32,0,19,0,0,0,0,0,1,0,0,1,1,2,0
"60QP000035",122,77,30,1,12,0,0,0,0,0,0,1,0,1,0,4,0
"60QP000036",122,58,49,1,11,0,0,0,0,0,0,1,0,0,2,1,0
"60QP000037",66,36,21,1,6,1,0,0,1,0,0,0,0,0,0,0,0
"60QP000038",70,39,16,1,10,2,1,0,0,0,0,0,0,1,0,1,0
"60QP000039",120,58,27,3,17,5,7,1,1,0,0,1,0,0,0,0,1
"60QP000040",91,47,26,7,7,0,2,0,1,0,0,0,0,0,1,1,0
"60QP000041",111,63,16,3,22,2,0,0,3,1,0,0,0,1,0,2,2
"60QP000042",148,69,38,6,27,0,0,0,0,1,0,0,0,5,2,4,8
"60QP000043",50,28,6,2,12,0,0,1,0,1,0,0,0,0,0,0,1
"60QP000044",134,78,21,4,19,0,2,0,1,2,0,2,0,3,2,3,2
"60QP000045",113,81,19,0,5,0,0,0,0,0,0,6,0,2,0,0,0
"60QP000046",98,68,19,1,8,1,0,0,0,0,0,0,1,0,0,3,0
"60QP000047",86,71,7,1,6,0,0,0,0,1,0,0,0,0,0,0,0
"60QP000048",109,68,23,5,11,0,0,0,0,0,1,0,0,1,0,1,0
"60QP000049",101,60,22,2,14,0,1,0,0,2,0,0,0,0,0,3,1
"60QP000050",92,61,23,1,4,1,0,0,0,1,0,0,0,1,0,0,0
"60QP000051",136,84,36,0,13,0,0,0,2,1,0,0,0,0,0,6,0
"60QP000052",97,60,27,3,5,0,0,0,1,0,0,0,0,1,0,1,1
"60QP000053",120,71,33,2,8,0,0,0,0,1,0,0,0,5,0,2,2
"60QP000054",103,70,26,1,4,0,0,0,0,0,0,0,0,0,2,1,0
"60QP000055",122,80,28,2,5,0,7,0,0,0,0,0,0,0,0,0,0
"60QP000056",98,70,25,0,3,0,0,0,0,0,0,0,0,0,0,2,1
"60QP000057",137,74,28,2,5,11,0,0,4,7,0,0,0,0,6,0,0
"60QP000058",148,87,40,3,10,1,0,0,0,1,0,0,0,4,2,0,0
"60QP000059",179,114,40,2,22,0,0,0,0,0,0,0,0,0,1,4,0
"60QP000060",102,68,23,2,7,0,0,0,0,1,0,0,0,1,0,1,0
"60QP000061",100,64,25,3,5,0,0,0,0,0,0,0,0,2,1,1,2
"60QP000062",93,54,28,2,8,0,1,0,0,0,0,0,0,0,0,1,3
"60QP000063",141,79,29,3,15,9,0,0,0,4,0,1,0,1,0,1,0
"60QP000064",57,38,9,0,8,2,0,0,0,0,0,0,0,0,0,0,0
"60QP000065",106,81,15,2,6,0,0,0,0,0,0,0,0,2,0,3,1
"60QP000066",102,61,28,4,6,1,0,0,1,0,0,0,0,1,0,2,1
"60QP000067",111,62,25,7,10,1,1,0,0,0,0,0,0,3,2,0,1
"60QP000068",94,57,20,1,10,0,0,0,0,5,0,0,0,0,1,1,0
"60QP000069",96,60,17,1,17,1,0,0,0,0,0,0,0,0,0,1,0
"60QP000070",101,67,26,1,5,0,1,0,0,0,0,0,0,1,0,0,0
"60QP000071",104,63,24,2,9,0,0,0,0,0,3,0,0,2,1,0,0
"60QP000072",111,53,25,5,12,0,13,2,0,0,0,0,0,1,0,0,1
"60QP000073",124,78,36,0,7,0,0,0,1,0,0,0,0,2,0,2,0
"60QP000074",76,50,13,0,7,3,0,0,0,0,1,0,0,2,0,1,0
"60QP000075",86,70,10,0,6,0,0,0,0,0,0,0,0,0,0,1,1
"60QP000076",63,47,6,0,3,5,0,0,0,0,0,0,0,2,0,2,0
"60QP000077",84,54,15,2,12,0,0,0,0,0,0,0,0,1,0,3,5
"60QP000078",73,54,12,1,4,0,0,0,0,0,0,0,0,2,0,4,0
"60QP000079",123,81,30,4,8,0,0,0,0,0,0,0,0,0,0,0,1
"60QP000080",82,43,20,3,11,0,1,0,1,0,1,0,0,2,0,0,0
"60QP000081",117,69,22,4,19,0,0,0,0,0,0,3,0,0,0,0,2
"60QP000082",101,77,11,1,0,0,10,0,0,0,0,0,0,1,1,0,0
"60QP000083",100,94,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QP000084",137,116,10,0,0,0,11,0,0,0,0,0,0,0,0,5,0
"60QP000085",86,80,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QP000086",175,155,7,1,5,0,6,0,0,0,0,0,0,1,0,0,0
"60QP000087",57,43,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0
