"dz_2001","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01000539","Aberdeenshire",2001,1181,129,9,24
"S01000540","Aberdeenshire",2001,977,62,1,9
"S01000541","Aberdeenshire",2001,552,45,2,6
"S01000542","Aberdeenshire",2001,672,28,4,7
"S01000543","Aberdeenshire",2001,1059,25,7,3
"S01000544","Aberdeenshire",2001,733,87,3,10
"S01000545","Aberdeenshire",2001,717,62,7,7
"S01000546","Aberdeenshire",2001,723,50,3,4
"S01000547","Aberdeenshire",2001,544,37,5,4
"S01000548","Aberdeenshire",2001,1227,121,5,15
"S01000549","Aberdeenshire",2001,1258,46,3,2
"S01000550","Aberdeenshire",2001,557,11,1,2
"S01000551","Aberdeenshire",2001,955,98,1,9
"S01000552","Aberdeenshire",2001,554,NA,0,2
"S01000553","Aberdeenshire",2001,1577,54,4,11
"S01000554","Aberdeenshire",2001,998,51,4,8
"S01000555","Aberdeenshire",2001,904,54,6,10
"S01000556","Aberdeenshire",2001,1069,46,4,3
"S01000557","Aberdeenshire",2001,1063,30,4,11
"S01000558","Aberdeenshire",2001,564,32,3,6
"S01000559","Aberdeenshire",2001,707,25,7,8
"S01000560","Aberdeenshire",2001,1044,50,11,11
"S01000561","Aberdeenshire",2001,1034,NA,1,22
"S01000562","Aberdeenshire",2001,1032,44,2,13
"S01000563","Aberdeenshire",2001,842,55,12,16
"S01000564","Aberdeenshire",2001,860,66,7,13
"S01000565","Aberdeenshire",2001,860,59,2,7
"S01000566","Aberdeenshire",2001,759,52,9,9
"S01000567","Aberdeenshire",2001,769,62,4,4
"S01000568","Aberdeenshire",2001,799,NA,3,11
"S01000569","Angus",2001,742,44,2,11
"S01000570","Angus",2001,939,74,3,32
"S01000571","Angus",2001,780,52,4,20
"S01000572","Angus",2001,800,64,6,12
"S01000573","Angus",2001,600,51,2,37
"S01000574","Angus",2001,814,63,9,20
"S01000575","Angus",2001,608,49,8,13
"S01000576","Angus",2001,654,67,4,18
"S01000577","Angus",2001,595,46,5,8
"S01000578","Angus",2001,706,58,4,14
"S01000579","Angus",2001,1038,76,5,16
"S01000580","Angus",2001,774,93,10,33
"S01000581","Angus",2001,1285,62,21,24
"S01000582","Angus",2001,728,43,7,10
"S01000583","Angus",2001,1032,77,6,8
"S01000584","Angus",2001,890,66,9,30
"S01000585","Angus",2001,1017,84,8,29
"S01000586","Angus",2001,775,84,11,16
"S01000587","Angus",2001,702,52,6,6
"S01000588","Angus",2001,627,44,11,11
"S01000589","Angus",2001,645,56,9,19
"S01000590","Angus",2001,773,89,4,21
"S01000591","Angus",2001,922,44,6,6
"S01000592","Angus",2001,924,88,11,21
"S01000593","Angus",2001,1440,126,11,40
"S01000594","Angus",2001,1151,NA,6,31
"S01000595","Angus",2001,839,86,8,26
"S01000596","Angus",2001,945,93,13,13
"S01000597","Angus",2001,1065,96,4,18
"S01000598","Angus",2001,1216,92,6,44
"S01000599","Angus",2001,1159,NA,18,23
"S01000600","Angus",2001,742,NA,3,20
"S01000601","Angus",2001,1072,117,12,20
"S01000602","Angus",2001,679,NA,4,5
"S01000603","Angus",2001,933,91,12,25
"S01000604","Angus",2001,1000,107,4,25
"S01000605","Angus",2001,871,68,5,24
"S01000606","Angus",2001,1022,67,7,18
"S01000607","Angus",2001,784,84,3,6
"S01000608","Angus",2001,1181,103,8,24
"S01000609","Angus",2001,1009,84,11,14
"S01000610","Angus",2001,773,63,12,15
"S01000611","Angus",2001,624,44,10,17
"S01000612","Angus",2001,995,90,6,18
"S01000613","Angus",2001,1166,108,9,22
"S01000614","Angus",2001,722,58,7,8
"S01000615","Angus",2001,876,92,4,10
"S01000616","Angus",2001,2133,676,42,56
"S01000617","Angus",2001,634,82,2,8
"S01000618","Angus",2001,827,66,8,13
"S01000619","Angus",2001,714,132,11,6
"S01000620","Angus",2001,899,84,1,8
"S01000621","Angus",2001,1280,71,8,14
"S01000622","Angus",2001,653,61,14,3
"S01000623","Angus",2001,780,46,4,10
"S01000624","Angus",2001,746,53,4,16
"S01000625","Angus",2001,751,40,1,11
"S01000626","Angus",2001,822,66,3,16
"S01000627","Angus",2001,931,77,4,11
"S01000628","Angus",2001,559,50,5,2
"S01000629","Angus",2001,765,88,6,13
"S01000630","Angus",2001,1265,88,4,14
"S01000631","Angus",2001,802,53,6,5
"S01000632","Angus",2001,589,41,6,15
"S01000633","Angus",2001,632,64,7,14
"S01000634","Angus",2001,1004,75,7,16
"S01000635","Angus",2001,678,55,2,5
"S01000636","Angus",2001,609,64,7,8
"S01000637","Angus",2001,795,78,11,11
"S01000638","Angus",2001,713,95,8,13
"S01000639","Angus",2001,606,78,3,4
"S01000640","Angus",2001,1376,114,8,12
"S01000641","Angus",2001,785,91,7,14
"S01000642","Angus",2001,807,136,3,11
"S01000643","Angus",2001,994,102,10,14
"S01000644","Angus",2001,1828,198,16,37
"S01000645","Angus",2001,1070,157,14,14
"S01000646","Angus",2001,826,51,9,18
"S01000647","Angus",2001,877,52,9,13
"S01000648","Angus",2001,1066,49,7,12
"S01000649","Angus",2001,582,98,3,12
"S01000650","Angus",2001,737,39,7,5
"S01000651","Angus",2001,990,77,9,29
"S01000652","Angus",2001,1045,57,7,9
"S01000653","Angus",2001,909,46,7,14
"S01000654","Angus",2001,943,46,11,9
"S01000655","Angus",2001,797,37,12,17
"S01000656","Angus",2001,779,37,10,15
"S01000657","Angus",2001,760,26,10,14
"S01000658","Angus",2001,578,31,7,12
"S01000659","Angus",2001,1366,78,8,20
"S01000660","Angus",2001,974,72,10,22
"S01000661","Angus",2001,1020,46,4,4
"S01000662","Angus",2001,702,55,6,6
"S01000663","Angus",2001,702,NA,5,11
"S01000664","Angus",2001,837,80,9,10
"S01000665","Angus",2001,675,67,7,17
"S01000666","Angus",2001,683,78,1,14
"S01000667","Angus",2001,981,76,6,17
"S01000668","Angus",2001,909,51,5,16
"S01000669","Angus",2001,785,83,14,21
"S01000670","Angus",2001,707,61,1,13
"S01000671","Angus",2001,622,72,7,21
"S01000672","Angus",2001,628,65,8,14
"S01000673","Angus",2001,750,108,8,9
"S01000674","Angus",2001,984,117,14,30
"S01000675","Angus",2001,722,93,8,8
"S01000676","Angus",2001,501,58,2,13
"S01000677","Angus",2001,822,86,8,13
"S01000678","Angus",2001,1092,95,9,13
"S01000679","Angus",2001,750,63,2,15
"S01000680","Angus",2001,1042,101,10,10
"S01000681","Angus",2001,802,61,12,22
"S01000682","Angus",2001,935,89,11,44
"S01000683","Angus",2001,525,51,4,6
"S01000684","Angus",2001,687,NA,8,12
"S01000685","Angus",2001,843,74,6,20
"S01000686","Angus",2001,703,68,16,17
"S01000687","Angus",2001,891,43,3,2
"S01000688","Angus",2001,792,71,10,11
"S01000689","Angus",2001,611,84,1,16
"S01000690","Angus",2001,1001,85,3,10
"S01000691","Angus",2001,772,47,9,12
"S01000692","Angus",2001,753,41,5,5
"S01000693","Angus",2001,872,38,10,9
"S01000694","Angus",2001,1080,89,3,22
"S01000695","Angus",2001,888,77,3,11
"S01000696","Angus",2001,731,58,7,8
"S01000697","Angus",2001,1056,173,6,19
"S01000698","Angus",2001,642,32,5,8
"S01000699","Angus",2001,855,50,7,13
"S01000700","Angus",2001,879,84,4,14
"S01000701","Angus",2001,1071,100,3,21
"S01000702","Angus",2001,522,38,1,9
"S01000703","Angus",2001,956,41,10,8
"S01000704","Angus",2001,880,102,9,15
"S01000705","Angus",2001,1446,144,25,24
"S01000706","Angus",2001,989,128,13,42
"S01000707","Angus",2001,537,98,5,12
"S01000708","Angus",2001,562,126,7,19
"S01000709","Angus",2001,1054,120,27,25
"S01000710","Angus",2001,1083,190,16,21
"S01000711","Argyll and Bute",2001,620,78,4,7
"S01000712","Argyll and Bute",2001,595,53,4,9
"S01000713","Argyll and Bute",2001,832,41,4,5
"S01000714","Argyll and Bute",2001,1126,123,5,14
"S01000715","Argyll and Bute",2001,671,51,2,5
"S01000716","Argyll and Bute",2001,541,50,7,14
"S01000717","Argyll and Bute",2001,870,76,6,9
"S01000718","Argyll and Bute",2001,952,51,7,11
"S01000719","Argyll and Bute",2001,660,62,1,12
"S01000720","Argyll and Bute",2001,1060,220,8,13
"S01000721","Argyll and Bute",2001,658,113,6,8
"S01000722","Argyll and Bute",2001,985,80,5,12
"S01000723","Argyll and Bute",2001,527,89,3,8
"S01000724","Argyll and Bute",2001,862,57,5,14
"S01000725","Argyll and Bute",2001,633,157,5,5
"S01000726","Argyll and Bute",2001,821,182,4,13
"S01000727","Argyll and Bute",2001,814,36,6,3
"S01000728","Argyll and Bute",2001,768,118,5,16
"S01000729","Argyll and Bute",2001,542,36,6,11
"S01000730","Argyll and Bute",2001,407,29,7,8
"S01000731","Argyll and Bute",2001,547,42,6,8
"S01000732","Argyll and Bute",2001,779,85,5,2
"S01000733","Argyll and Bute",2001,732,70,13,9
"S01000734","Argyll and Bute",2001,851,131,15,23
"S01000735","Argyll and Bute",2001,445,55,4,16
"S01000736","Argyll and Bute",2001,720,75,6,7
"S01000737","Argyll and Bute",2001,511,36,8,8
"S01000738","Argyll and Bute",2001,579,69,11,11
"S01000739","Argyll and Bute",2001,759,80,9,12
"S01000740","Argyll and Bute",2001,902,189,14,15
"S01000741","Argyll and Bute",2001,806,150,7,27
"S01000742","Argyll and Bute",2001,651,115,8,12
"S01000743","Argyll and Bute",2001,726,99,2,31
"S01000744","Argyll and Bute",2001,733,77,12,10
"S01000745","Argyll and Bute",2001,681,57,13,13
"S01000746","Argyll and Bute",2001,904,75,8,20
"S01000747","Argyll and Bute",2001,568,60,7,15
"S01000748","Argyll and Bute",2001,514,42,5,6
"S01000749","Argyll and Bute",2001,791,66,7,28
"S01000750","Argyll and Bute",2001,694,79,8,20
"S01000751","Argyll and Bute",2001,713,94,7,19
"S01000752","Argyll and Bute",2001,992,87,9,24
"S01000753","Argyll and Bute",2001,646,63,4,6
"S01000754","Argyll and Bute",2001,650,60,5,15
"S01000755","Argyll and Bute",2001,829,94,8,13
"S01000756","Argyll and Bute",2001,1290,160,19,26
"S01000757","Argyll and Bute",2001,838,102,12,34
"S01000758","Argyll and Bute",2001,1174,181,8,42
"S01000759","Argyll and Bute",2001,861,110,10,25
"S01000760","Argyll and Bute",2001,565,143,13,17
"S01000761","Argyll and Bute",2001,600,190,8,15
"S01000762","Argyll and Bute",2001,670,126,5,20
"S01000763","Argyll and Bute",2001,861,210,13,41
"S01000764","Argyll and Bute",2001,707,125,10,29
"S01000765","Argyll and Bute",2001,1123,508,15,21
"S01000766","Argyll and Bute",2001,934,172,11,25
"S01000767","Argyll and Bute",2001,596,66,4,5
"S01000768","Argyll and Bute",2001,826,149,11,13
"S01000769","Argyll and Bute",2001,956,165,18,18
"S01000770","Argyll and Bute",2001,730,61,4,8
"S01000771","Argyll and Bute",2001,983,222,21,40
"S01000772","Argyll and Bute",2001,652,137,9,22
"S01000773","Argyll and Bute",2001,962,159,8,20
"S01000774","Argyll and Bute",2001,857,371,12,22
"S01000775","Argyll and Bute",2001,859,175,16,42
"S01000776","Argyll and Bute",2001,620,180,5,13
"S01000777","Argyll and Bute",2001,555,250,11,11
"S01000778","Argyll and Bute",2001,464,141,11,10
"S01000779","Argyll and Bute",2001,793,222,6,21
"S01000780","Argyll and Bute",2001,931,155,10,13
"S01000781","Argyll and Bute",2001,877,251,10,30
"S01000782","Argyll and Bute",2001,712,190,11,33
"S01000783","Argyll and Bute",2001,506,164,6,12
"S01000784","Argyll and Bute",2001,871,241,12,33
"S01000785","Argyll and Bute",2001,734,160,19,27
"S01000786","Argyll and Bute",2001,784,204,3,26
"S01000787","Argyll and Bute",2001,526,127,6,14
"S01000788","Argyll and Bute",2001,705,167,11,20
"S01000789","Argyll and Bute",2001,943,125,7,14
"S01000790","Argyll and Bute",2001,642,278,15,27
"S01000791","Argyll and Bute",2001,630,75,5,4
"S01000792","Argyll and Bute",2001,690,221,11,24
"S01000793","Argyll and Bute",2001,812,63,11,10
"S01000794","Argyll and Bute",2001,998,119,16,12
"S01000795","Argyll and Bute",2001,883,90,5,9
"S01000796","Argyll and Bute",2001,485,79,11,14
"S01000797","Argyll and Bute",2001,476,91,4,7
"S01000798","Argyll and Bute",2001,535,57,7,11
"S01000799","Argyll and Bute",2001,2889,1813,45,115
"S01000800","Argyll and Bute",2001,1168,280,18,28
"S01000801","Argyll and Bute",2001,639,130,9,8
"S01000802","Argyll and Bute",2001,754,162,19,6
"S01000803","Argyll and Bute",2001,1294,381,20,49
"S01000804","Argyll and Bute",2001,985,198,14,15
"S01000805","Argyll and Bute",2001,822,132,21,29
"S01000806","Argyll and Bute",2001,982,325,11,26
"S01000807","Argyll and Bute",2001,1089,112,18,26
"S01000808","Argyll and Bute",2001,892,277,9,44
"S01000809","Argyll and Bute",2001,553,159,10,18
"S01000810","Argyll and Bute",2001,797,189,26,27
"S01000811","Argyll and Bute",2001,1036,151,18,30
"S01000812","Argyll and Bute",2001,1214,118,23,30
"S01000813","Argyll and Bute",2001,994,87,5,26
"S01000814","Argyll and Bute",2001,919,69,7,9
"S01000815","Argyll and Bute",2001,544,48,4,5
"S01000816","Argyll and Bute",2001,584,79,6,16
"S01000817","Argyll and Bute",2001,918,70,1,13
"S01000818","Argyll and Bute",2001,805,109,13,18
"S01000819","Argyll and Bute",2001,812,198,10,16
"S01000820","Argyll and Bute",2001,573,211,10,18
"S01000821","Argyll and Bute",2001,883,86,10,17
"S01000822","Argyll and Bute",2001,554,45,7,5
"S01000823","Argyll and Bute",2001,788,39,8,14
"S01000824","Argyll and Bute",2001,684,119,7,4
"S01000825","Argyll and Bute",2001,698,155,11,23
"S01000826","Argyll and Bute",2001,730,67,9,5
"S01000827","Argyll and Bute",2001,894,195,9,29
"S01000828","Argyll and Bute",2001,1184,258,15,24
"S01000829","Argyll and Bute",2001,1045,255,28,49
"S01000830","Argyll and Bute",2001,715,216,10,19
"S01000831","Argyll and Bute",2001,882,NA,8,15
"S01000832","Argyll and Bute",2001,1211,304,13,45
"S01000833","Clackmannanshire",2001,867,118,2,15
"S01000834","Clackmannanshire",2001,1081,72,7,14
"S01000835","Clackmannanshire",2001,702,41,5,4
"S01000836","Clackmannanshire",2001,1004,64,8,7
"S01000837","Clackmannanshire",2001,973,NA,17,29
"S01000838","Clackmannanshire",2001,723,43,6,10
"S01000839","Clackmannanshire",2001,1389,76,16,31
"S01000840","Clackmannanshire",2001,963,55,5,6
"S01000841","Clackmannanshire",2001,970,NA,7,9
"S01000842","Clackmannanshire",2001,834,74,9,17
"S01000843","Clackmannanshire",2001,1082,101,9,21
"S01000844","Clackmannanshire",2001,832,65,4,13
"S01000845","Clackmannanshire",2001,573,41,9,12
"S01000846","Clackmannanshire",2001,739,35,7,8
"S01000847","Clackmannanshire",2001,1126,66,12,7
"S01000848","Clackmannanshire",2001,699,49,3,10
"S01000849","Clackmannanshire",2001,539,23,3,10
"S01000850","Clackmannanshire",2001,657,43,6,13
"S01000851","Clackmannanshire",2001,686,42,4,5
"S01000852","Clackmannanshire",2001,863,29,8,14
"S01000853","Clackmannanshire",2001,553,28,4,3
"S01000854","Clackmannanshire",2001,933,47,6,7
"S01000855","Clackmannanshire",2001,778,53,7,13
"S01000856","Clackmannanshire",2001,626,30,7,7
"S01000857","Clackmannanshire",2001,614,36,5,9
"S01000858","Clackmannanshire",2001,937,75,5,5
"S01000859","Clackmannanshire",2001,1071,83,6,10
"S01000860","Clackmannanshire",2001,1038,NA,5,12
"S01000861","Clackmannanshire",2001,656,38,3,7
"S01000862","Clackmannanshire",2001,559,22,4,8
"S01000863","Clackmannanshire",2001,603,25,3,3
"S01000864","Clackmannanshire",2001,1328,144,18,9
"S01000865","Clackmannanshire",2001,902,46,4,6
"S01000866","Clackmannanshire",2001,944,40,5,6
"S01000867","Clackmannanshire",2001,862,71,9,14
"S01000868","Clackmannanshire",2001,718,24,10,5
"S01000869","Clackmannanshire",2001,566,34,3,4
"S01000870","Clackmannanshire",2001,1016,51,10,31
"S01000871","Clackmannanshire",2001,975,65,0,11
"S01000872","Clackmannanshire",2001,810,81,12,14
"S01000873","Clackmannanshire",2001,7852,451,115,81
"S01000874","Clackmannanshire",2001,724,32,3,3
"S01000875","Clackmannanshire",2001,1501,103,16,11
"S01000876","Clackmannanshire",2001,744,63,3,12
"S01000877","Clackmannanshire",2001,741,59,5,8
"S01000878","Clackmannanshire",2001,796,89,5,6
"S01000879","Clackmannanshire",2001,876,182,16,45
"S01000880","Clackmannanshire",2001,778,89,4,11
"S01000881","Clackmannanshire",2001,703,NA,5,4
"S01000882","Clackmannanshire",2001,939,71,9,8
"S01000883","Clackmannanshire",2001,923,91,8,12
"S01000884","Clackmannanshire",2001,736,70,3,26
"S01000885","Clackmannanshire",2001,524,62,4,5
"S01000886","Clackmannanshire",2001,734,69,15,13
"S01000887","Clackmannanshire",2001,781,79,6,13
"S01000888","Clackmannanshire",2001,724,61,6,13
"S01000889","Clackmannanshire",2001,796,60,8,14
"S01000890","Clackmannanshire",2001,796,60,5,12
"S01000891","Clackmannanshire",2001,925,164,28,52
"S01000892","Clackmannanshire",2001,586,173,18,30
"S01000893","Clackmannanshire",2001,730,180,7,34
"S01000894","Clackmannanshire",2001,523,53,3,7
"S01000895","Clackmannanshire",2001,900,92,9,11
"S01000896","Clackmannanshire",2001,485,131,12,17
"S01000897","Dumfries and Galloway",2001,685,191,6,5
"S01000898","Dumfries and Galloway",2001,576,135,5,7
"S01000899","Dumfries and Galloway",2001,867,123,4,8
"S01000900","Dumfries and Galloway",2001,657,183,2,7
"S01000901","Dumfries and Galloway",2001,675,161,3,5
"S01000902","Dumfries and Galloway",2001,979,215,19,15
"S01000903","Dumfries and Galloway",2001,1252,269,10,11
"S01000904","Dumfries and Galloway",2001,903,155,10,13
"S01000905","Dumfries and Galloway",2001,701,207,15,13
"S01000906","Dumfries and Galloway",2001,565,88,10,8
"S01000907","Dumfries and Galloway",2001,773,158,9,18
"S01000908","Dumfries and Galloway",2001,773,132,10,12
"S01000909","Dumfries and Galloway",2001,934,248,7,17
"S01000910","Dumfries and Galloway",2001,870,139,9,6
"S01000911","Dumfries and Galloway",2001,966,274,10,15
"S01000912","Dumfries and Galloway",2001,754,164,10,8
"S01000913","Dumfries and Galloway",2001,722,199,14,10
"S01000914","Dumfries and Galloway",2001,855,322,14,23
"S01000915","Dumfries and Galloway",2001,1171,304,10,16
"S01000916","Dumfries and Galloway",2001,991,205,8,10
"S01000917","Dumfries and Galloway",2001,683,142,3,9
"S01000918","Dumfries and Galloway",2001,825,222,7,25
"S01000919","Dumfries and Galloway",2001,617,101,2,4
"S01000920","Dumfries and Galloway",2001,505,111,2,11
"S01000921","Dumfries and Galloway",2001,738,109,7,5
"S01000922","Dumfries and Galloway",2001,981,209,8,11
"S01000923","Dumfries and Galloway",2001,871,68,5,3
"S01000924","Dumfries and Galloway",2001,841,71,10,8
"S01000925","Dumfries and Galloway",2001,1310,255,9,14
"S01000926","Dumfries and Galloway",2001,874,72,9,8
"S01000927","Dumfries and Galloway",2001,1010,66,7,8
"S01000928","Dumfries and Galloway",2001,979,237,11,18
"S01000929","Dumfries and Galloway",2001,511,39,6,3
"S01000930","Dumfries and Galloway",2001,729,50,8,2
"S01000931","Dumfries and Galloway",2001,708,81,0,3
"S01000932","Dumfries and Galloway",2001,1059,150,10,10
"S01000933","Dumfries and Galloway",2001,1091,92,4,14
"S01000934","Dumfries and Galloway",2001,931,85,9,8
"S01000935","Dumfries and Galloway",2001,808,108,14,9
"S01000936","Dumfries and Galloway",2001,926,88,9,8
"S01000937","Dumfries and Galloway",2001,586,44,9,3
"S01000938","Dumfries and Galloway",2001,846,48,6,5
"S01000939","Dumfries and Galloway",2001,740,109,10,5
"S01000940","Dumfries and Galloway",2001,974,182,10,15
"S01000941","Dumfries and Galloway",2001,542,50,7,4
"S01000942","Dumfries and Galloway",2001,1080,175,18,12
"S01000943","Dumfries and Galloway",2001,845,106,3,7
"S01000944","Dumfries and Galloway",2001,917,130,6,20
"S01000945","Dumfries and Galloway",2001,760,93,3,8
"S01000946","Dumfries and Galloway",2001,946,107,12,9
"S01000947","Dumfries and Galloway",2001,881,71,19,9
"S01000948","Dumfries and Galloway",2001,904,180,4,11
"S01000949","Dumfries and Galloway",2001,740,203,11,17
"S01000950","Dumfries and Galloway",2001,940,265,16,22
"S01000951","Dumfries and Galloway",2001,816,106,9,11
"S01000952","Dumfries and Galloway",2001,807,114,1,6
"S01000953","Dumfries and Galloway",2001,1126,219,6,14
"S01000954","Dumfries and Galloway",2001,1221,252,12,21
"S01000955","Dumfries and Galloway",2001,527,154,5,7
"S01000956","Dumfries and Galloway",2001,858,102,4,8
"S01000957","Dumfries and Galloway",2001,511,188,5,20
"S01000958","Dumfries and Galloway",2001,827,152,4,7
"S01000959","Dumfries and Galloway",2001,688,160,6,11
"S01000960","Dumfries and Galloway",2001,554,120,6,9
"S01000961","Dumfries and Galloway",2001,1065,138,5,26
"S01000962","Dumfries and Galloway",2001,827,125,11,24
"S01000963","Dumfries and Galloway",2001,850,364,8,2
"S01000964","Dumfries and Galloway",2001,1014,248,11,28
"S01000965","Dumfries and Galloway",2001,665,70,2,7
"S01000966","Dumfries and Galloway",2001,1080,113,4,4
"S01000967","Dumfries and Galloway",2001,576,58,5,3
"S01000968","Dumfries and Galloway",2001,956,208,16,24
"S01000969","Dumfries and Galloway",2001,849,109,10,9
"S01000970","Dumfries and Galloway",2001,793,347,3,5
"S01000971","Dumfries and Galloway",2001,685,107,2,11
"S01000972","Dumfries and Galloway",2001,977,468,13,15
"S01000973","Dumfries and Galloway",2001,592,53,3,3
"S01000974","Dumfries and Galloway",2001,1122,206,8,14
"S01000975","Dumfries and Galloway",2001,646,154,2,11
"S01000976","Dumfries and Galloway",2001,494,158,4,3
"S01000977","Dumfries and Galloway",2001,960,377,7,18
"S01000978","Dumfries and Galloway",2001,755,148,7,10
"S01000979","Dumfries and Galloway",2001,828,142,17,14
"S01000980","Dumfries and Galloway",2001,752,143,10,6
"S01000981","Dumfries and Galloway",2001,830,345,1,5
