dz_2001,la_name,year,total,white,pakistani,chinese,other
S01002266,City of Edinburgh,2011,749,684,14,13,38
S01002267,City of Edinburgh,2011,1073,853,7,94,119
S01002268,City of Edinburgh,2011,750,710,9,6,25
S01002269,City of Edinburgh,2011,989,939,1,12,37
S01002270,City of Edinburgh,2011,1718,1475,37,46,160
S01002271,City of Edinburgh,2011,813,770,1,7,35
S01002272,City of Edinburgh,2011,775,709,26,7,33
S01002273,City of Edinburgh,2011,782,730,0,7,45
S01002274,City of Edinburgh,2011,1287,1163,11,10,103
S01002275,City of Edinburgh,2011,1478,1298,23,41,116
S01002276,City of Edinburgh,2011,884,845,0,18,21
S01002277,City of Edinburgh,2011,929,798,28,11,92
S01002278,City of Edinburgh,2011,1116,1015,5,22,74
S01002279,City of Edinburgh,2011,1505,1309,5,29,162
S01002280,City of Edinburgh,2011,792,759,1,0,32
S01002281,City of Edinburgh,2011,647,606,2,0,39
S01002282,City of Edinburgh,2011,266,251,5,2,8
S01002283,City of Edinburgh,2011,715,648,6,13,48
S01002284,City of Edinburgh,2011,2078,1902,16,26,134
S01002285,City of Edinburgh,2011,998,880,10,4,104
S01002286,City of Edinburgh,2011,756,731,1,2,22
S01002287,City of Edinburgh,2011,692,667,1,3,21
S01002288,City of Edinburgh,2011,1345,1274,7,10,54
S01002289,City of Edinburgh,2011,1223,1102,20,17,84
S01002290,City of Edinburgh,2011,1000,925,3,9,63
S01002291,City of Edinburgh,2011,762,692,3,11,56
S01002292,City of Edinburgh,2011,1119,1005,40,9,65
S01002293,City of Edinburgh,2011,797,769,6,0,22
S01002294,City of Edinburgh,2011,675,632,15,5,23
S01002295,City of Edinburgh,2011,727,704,3,5,15
S01002297,City of Edinburgh,2011,868,842,2,6,18
S01002298,City of Edinburgh,2011,712,638,15,0,59
S01002299,City of Edinburgh,2011,781,758,0,7,16
S01002300,City of Edinburgh,2011,774,761,0,1,12
S01002301,City of Edinburgh,2011,2097,1901,23,48,125
S01002302,City of Edinburgh,2011,982,886,3,23,70
S01002303,City of Edinburgh,2011,785,732,2,8,43
S01002304,City of Edinburgh,2011,1693,1583,16,17,77
S01002305,City of Edinburgh,2011,863,789,14,9,51
S01002306,City of Edinburgh,2011,477,451,8,6,12
S01002307,City of Edinburgh,2011,1086,995,2,8,81
S01002308,City of Edinburgh,2011,961,931,0,8,22
S01002309,City of Edinburgh,2011,749,703,3,3,40
S01002310,City of Edinburgh,2011,1014,902,14,15,83
S01002311,City of Edinburgh,2011,881,843,14,0,24
S01002312,City of Edinburgh,2011,690,630,1,10,49
S01002313,City of Edinburgh,2011,734,687,9,0,38
S01002314,City of Edinburgh,2011,884,865,3,2,14
S01002315,City of Edinburgh,2011,569,538,2,8,21
S01002316,City of Edinburgh,2011,732,714,2,6,10
S01002317,City of Edinburgh,2011,3728,3286,60,71,311
S01002318,City of Edinburgh,2011,901,830,12,8,51
S01002319,City of Edinburgh,2011,1094,1016,2,9,67
S01002320,City of Edinburgh,2011,619,608,0,4,7
S01002321,City of Edinburgh,2011,1128,971,4,26,127
S01002322,City of Edinburgh,2011,664,637,1,4,22
S01002323,City of Edinburgh,2011,785,747,0,8,30
S01002324,City of Edinburgh,2011,755,670,7,9,69
S01002325,City of Edinburgh,2011,1784,1638,18,31,97
S01002326,City of Edinburgh,2011,1025,972,4,7,42
S01002327,City of Edinburgh,2011,827,815,5,0,7
S01002328,City of Edinburgh,2011,730,714,0,2,14
S01002329,City of Edinburgh,2011,680,672,0,0,8
S01002330,City of Edinburgh,2011,766,751,0,0,15
S01002331,City of Edinburgh,2011,701,676,0,0,25
S01002332,City of Edinburgh,2011,870,857,4,1,8
S01002333,City of Edinburgh,2011,752,739,3,0,10
S01002334,City of Edinburgh,2011,961,948,0,3,10
S01002335,City of Edinburgh,2011,916,910,0,3,3
S01002336,City of Edinburgh,2011,1021,1003,1,9,8
S01002337,City of Edinburgh,2011,893,864,6,1,22
S01002338,City of Edinburgh,2011,476,465,1,0,10
S01002339,Eilean Siar,2011,621,618,3,0,0
S01002340,Eilean Siar,2011,643,641,0,0,2
S01002341,Eilean Siar,2011,530,529,1,0,0
S01002342,Eilean Siar,2011,622,621,0,0,1
S01002343,Eilean Siar,2011,745,736,0,0,9
S01002344,Eilean Siar,2011,519,514,0,0,5
S01002345,Eilean Siar,2011,811,804,2,0,5
S01002346,Eilean Siar,2011,888,882,0,0,6
S01002347,Eilean Siar,2011,731,724,0,0,7
S01002348,Eilean Siar,2011,936,928,0,0,8
S01002349,Eilean Siar,2011,980,972,4,1,3
S01002350,Eilean Siar,2011,918,915,0,0,3
S01002351,Eilean Siar,2011,773,772,0,0,1
S01002352,Eilean Siar,2011,892,885,0,4,3
S01002353,Eilean Siar,2011,837,835,0,0,2
S01002354,Eilean Siar,2011,872,871,0,0,1
S01002355,Eilean Siar,2011,849,829,1,0,19
S01002356,Eilean Siar,2011,872,843,0,4,25
S01002357,Eilean Siar,2011,625,616,2,0,7
S01002358,Eilean Siar,2011,496,496,0,0,0
S01002359,Eilean Siar,2011,869,858,4,0,7
S01002360,Eilean Siar,2011,653,630,7,0,16
S01002361,Eilean Siar,2011,654,646,1,0,7
S01002362,Eilean Siar,2011,805,799,1,0,5
S01002363,Eilean Siar,2011,1090,1077,0,0,13
S01002364,Eilean Siar,2011,661,654,0,0,7
S01002365,Eilean Siar,2011,616,610,0,0,6
S01002366,Eilean Siar,2011,893,889,0,0,4
S01002367,Eilean Siar,2011,1074,1067,0,1,6
S01002368,Eilean Siar,2011,930,921,0,1,8
S01002369,Eilean Siar,2011,621,615,0,0,6
S01002370,Eilean Siar,2011,733,731,0,0,2
S01002371,Eilean Siar,2011,709,702,0,1,6
S01002372,Eilean Siar,2011,761,761,0,0,0
S01002373,Eilean Siar,2011,660,659,0,0,1
S01002374,Eilean Siar,2011,795,789,0,0,6
S01002375,Falkirk,2011,892,881,0,0,11
S01002376,Falkirk,2011,892,881,5,0,6
S01002377,Falkirk,2011,871,862,1,2,6
S01002378,Falkirk,2011,512,504,1,0,7
S01002379,Falkirk,2011,1164,1147,3,4,10
S01002380,Falkirk,2011,810,796,6,0,8
S01002381,Falkirk,2011,895,870,10,0,15
S01002382,Falkirk,2011,633,626,2,0,5
S01002383,Falkirk,2011,525,504,18,0,3
S01002384,Falkirk,2011,520,470,36,0,14
S01002385,Falkirk,2011,776,770,0,0,6
S01002386,Falkirk,2011,1002,991,0,3,8
S01002387,Falkirk,2011,726,716,5,1,4
S01002388,Falkirk,2011,737,729,3,1,4
S01002389,Falkirk,2011,693,688,3,0,2
S01002390,Falkirk,2011,1156,1133,5,7,11
S01002391,Falkirk,2011,1456,1439,5,1,11
S01002392,Falkirk,2011,1884,1827,19,4,34
S01002393,Falkirk,2011,1027,1015,4,3,5
S01002394,Falkirk,2011,797,779,9,5,4
S01002395,Falkirk,2011,730,722,0,0,8
S01002396,Falkirk,2011,693,671,7,0,15
S01002397,Falkirk,2011,1752,1716,9,4,23
S01002398,Falkirk,2011,760,744,8,1,7
S01002399,Falkirk,2011,984,959,6,0,19
S01002400,Falkirk,2011,807,802,2,1,2
S01002401,Falkirk,2011,1141,1106,4,6,25
S01002402,Falkirk,2011,817,788,19,2,8
S01002403,Falkirk,2011,743,720,16,0,7
S01002404,Falkirk,2011,1010,994,5,0,11
S01002405,Falkirk,2011,702,688,12,2,0
S01002406,Falkirk,2011,894,883,5,4,2
S01002407,Falkirk,2011,683,657,2,11,13
S01002408,Falkirk,2011,829,817,9,0,3
S01002409,Falkirk,2011,656,652,1,1,2
S01002410,Falkirk,2011,498,486,10,1,1
S01002411,Falkirk,2011,2706,2659,24,1,22
S01002412,Falkirk,2011,918,904,5,3,6
S01002413,Falkirk,2011,628,609,10,0,9
S01002414,Falkirk,2011,623,619,0,0,4
S01002415,Falkirk,2011,721,711,5,0,5
S01002416,Falkirk,2011,572,564,0,4,4
S01002417,Falkirk,2011,631,628,2,0,1
S01002418,Falkirk,2011,886,868,8,0,10
S01002419,Falkirk,2011,554,543,4,1,6
S01002420,Falkirk,2011,651,639,0,0,12
S01002421,Falkirk,2011,814,810,2,0,2
S01002422,Falkirk,2011,548,538,0,0,10
S01002423,Falkirk,2011,890,876,6,1,7
S01002424,Falkirk,2011,838,814,6,10,8
S01002425,Falkirk,2011,916,906,0,1,9
S01002426,Falkirk,2011,667,649,4,1,13
S01002427,Falkirk,2011,821,814,1,0,6
S01002428,Falkirk,2011,536,530,0,0,6
S01002429,Falkirk,2011,747,742,0,0,5
S01002430,Falkirk,2011,669,658,0,2,9
S01002431,Falkirk,2011,859,847,0,1,11
S01002432,Falkirk,2011,1456,1446,3,0,7
S01002433,Falkirk,2011,558,549,4,2,3
S01002434,Falkirk,2011,926,898,15,5,8
S01002435,Falkirk,2011,664,637,7,1,19
S01002436,Falkirk,2011,761,758,0,1,2
S01002437,Falkirk,2011,799,764,27,1,7
S01002438,Falkirk,2011,677,673,4,0,0
S01002439,Falkirk,2011,742,739,0,0,3
S01002440,Falkirk,2011,867,858,4,0,5
S01002441,Falkirk,2011,634,624,0,0,10
S01002442,Falkirk,2011,472,431,16,4,21
S01002443,Falkirk,2011,630,619,5,0,6
S01002444,Falkirk,2011,511,502,1,2,6
S01002445,Falkirk,2011,911,860,6,3,42
S01002446,Falkirk,2011,972,943,13,0,16
S01002447,Falkirk,2011,694,688,2,0,4
S01002448,Falkirk,2011,548,540,1,0,7
S01002449,Falkirk,2011,645,641,0,0,4
S01002450,Falkirk,2011,709,690,2,2,15
S01002451,Falkirk,2011,1003,993,6,2,2
S01002452,Falkirk,2011,538,538,0,0,0
S01002453,Falkirk,2011,688,685,0,0,3
S01002454,Falkirk,2011,725,703,19,0,3
S01002455,Falkirk,2011,553,538,2,0,13
S01002456,Falkirk,2011,1022,1009,5,0,8
S01002457,Falkirk,2011,750,737,1,0,12
S01002458,Falkirk,2011,931,915,7,0,9
S01002459,Falkirk,2011,501,474,8,1,18
S01002460,Falkirk,2011,839,826,2,5,6
S01002461,Falkirk,2011,478,474,0,0,4
S01002462,Falkirk,2011,700,666,4,0,30
S01002463,Falkirk,2011,895,887,0,0,8
S01002464,Falkirk,2011,574,574,0,0,0
S01002465,Falkirk,2011,712,691,12,4,5
S01002466,Falkirk,2011,1010,1006,0,0,4
S01002467,Falkirk,2011,488,470,8,1,9
S01002468,Falkirk,2011,674,663,2,6,3
S01002469,Falkirk,2011,638,637,0,0,1
S01002470,Falkirk,2011,833,827,0,0,6
S01002471,Falkirk,2011,556,544,10,1,1
S01002472,Falkirk,2011,581,560,1,2,18
S01002473,Falkirk,2011,921,901,10,1,9
S01002474,Falkirk,2011,406,394,1,0,11
S01002475,Falkirk,2011,550,535,9,0,6
S01002476,Falkirk,2011,861,832,3,0,26
S01002477,Falkirk,2011,813,805,0,0,8
S01002478,Falkirk,2011,895,890,4,0,1
S01002479,Falkirk,2011,720,694,13,6,7
S01002480,Falkirk,2011,536,529,5,1,1
S01002481,Falkirk,2011,934,928,3,0,3
S01002482,Falkirk,2011,1021,990,8,2,21
S01002483,Falkirk,2011,672,664,0,0,8
S01002484,Falkirk,2011,810,788,2,8,12
S01002485,Falkirk,2011,830,820,2,3,5
S01002486,Falkirk,2011,604,601,1,0,2
S01002487,Falkirk,2011,481,464,3,1,13
S01002488,Falkirk,2011,647,620,12,2,13
S01002489,Falkirk,2011,600,597,2,0,1
S01002490,Falkirk,2011,568,566,1,0,1
S01002491,Falkirk,2011,476,474,0,0,2
S01002492,Falkirk,2011,942,941,0,0,1
S01002493,Falkirk,2011,920,905,1,6,8
S01002494,Falkirk,2011,627,600,0,4,23
S01002495,Falkirk,2011,627,619,0,0,8
S01002496,Falkirk,2011,1243,1194,8,0,41
S01002497,Falkirk,2011,824,801,8,5,10
S01002498,Falkirk,2011,631,622,4,0,5
S01002499,Falkirk,2011,909,900,1,0,8
S01002500,Falkirk,2011,567,560,1,0,6
S01002501,Falkirk,2011,478,478,0,0,0
S01002502,Falkirk,2011,822,805,15,2,0
S01002503,Falkirk,2011,684,673,2,0,9
S01002504,Falkirk,2011,1387,1354,19,1,13
S01002505,Falkirk,2011,738,734,1,2,1
S01002506,Falkirk,2011,810,800,0,0,10
S01002507,Falkirk,2011,589,586,0,0,3
S01002508,Falkirk,2011,869,856,10,0,3
S01002509,Falkirk,2011,1149,1141,1,1,6
S01002510,Falkirk,2011,958,952,1,0,5
S01002511,Falkirk,2011,483,475,5,0,3
S01002512,Falkirk,2011,633,622,4,0,7
S01002513,Falkirk,2011,1685,1600,60,1,24
S01002514,Falkirk,2011,532,519,7,0,6
S01002515,Falkirk,2011,602,598,0,0,4
S01002516,Falkirk,2011,787,783,0,0,4
S01002517,Falkirk,2011,583,578,3,0,2
S01002518,Falkirk,2011,1069,1051,3,6,9
S01002519,Falkirk,2011,806,791,10,0,5
S01002520,Falkirk,2011,592,581,6,0,5
S01002521,Falkirk,2011,583,569,11,2,1
S01002522,Falkirk,2011,733,719,11,0,3
S01002523,Falkirk,2011,682,672,7,0,3
S01002524,Falkirk,2011,566,566,0,0,0
S01002525,Falkirk,2011,686,681,0,0,5
S01002526,Falkirk,2011,527,525,0,0,2
S01002527,Falkirk,2011,822,785,12,8,17
S01002528,Falkirk,2011,807,799,2,0,6
S01002529,Falkirk,2011,1147,1104,13,6,24
S01002530,Falkirk,2011,647,646,0,0,1
S01002531,Falkirk,2011,811,805,1,0,5
S01002532,Falkirk,2011,693,681,11,0,1
S01002533,Falkirk,2011,819,808,8,0,3
S01002534,Falkirk,2011,935,924,9,0,2
S01002535,Falkirk,2011,901,876,23,2,0
S01002536,Falkirk,2011,626,618,3,0,5
S01002537,Falkirk,2011,554,541,12,0,1
S01002538,Falkirk,2011,927,900,17,9,1
S01002539,Falkirk,2011,781,772,0,3,6
S01002540,Falkirk,2011,555,545,4,0,6
S01002541,Falkirk,2011,1917,1879,12,2,24
S01002542,Falkirk,2011,684,667,1,7,9
S01002543,Falkirk,2011,532,519,4,7,2
S01002544,Falkirk,2011,857,845,9,0,3
S01002545,Falkirk,2011,786,768,6,0,12
S01002546,Falkirk,2011,796,789,4,0,3
S01002547,Falkirk,2011,786,743,26,2,15
S01002548,Falkirk,2011,1047,1042,1,0,4
S01002549,Falkirk,2011,570,564,0,2,4
S01002550,Falkirk,2011,464,463,0,0,1
S01002551,Falkirk,2011,551,549,0,2,0
S01002552,Falkirk,2011,583,572,3,1,7
S01002553,Falkirk,2011,755,752,0,0,3
S01002554,Falkirk,2011,632,606,17,3,6
S01002555,Falkirk,2011,740,733,4,0,3
S01002556,Falkirk,2011,752,744,2,1,5
S01002557,Falkirk,2011,775,768,5,0,2
S01002558,Falkirk,2011,530,530,0,0,0
S01002559,Falkirk,2011,612,587,6,4,15
S01002560,Falkirk,2011,619,615,0,0,4
S01002561,Falkirk,2011,775,755,11,1,8
S01002562,Falkirk,2011,607,605,1,0,1
S01002563,Falkirk,2011,1024,995,18,2,9
S01002564,Falkirk,2011,560,553,4,0,3
S01002565,Falkirk,2011,848,821,15,7,5
S01002566,Falkirk,2011,670,664,3,0,3
S01002567,Falkirk,2011,2509,2375,63,20,51
S01002568,Falkirk,2011,792,790,0,0,2
S01002569,Falkirk,2011,1421,1400,12,0,9
S01002570,Falkirk,2011,663,658,0,0,5
S01002571,Falkirk,2011,713,701,4,0,8
S01002572,Fife,2011,564,553,0,1,10
S01002573,Fife,2011,512,508,1,0,3
S01002574,Fife,2011,816,801,5,1,9
S01002575,Fife,2011,1284,1245,23,3,13
S01002576,Fife,2011,703,683,10,0,10
S01002577,Fife,2011,989,969,0,3,17
S01002578,Fife,2011,736,706,10,2,18
S01002579,Fife,2011,943,905,9,10,19
S01002580,Fife,2011,767,755,0,0,12
S01002581,Fife,2011,777,746,15,7,9
S01002582,Fife,2011,691,688,0,0,3
S01002583,Fife,2011,994,977,12,2,3
S01002584,Fife,2011,1566,1527,11,4,24
S01002585,Fife,2011,824,816,0,3,5
S01002586,Fife,2011,509,503,1,1,4
S01002587,Fife,2011,688,673,4,1,10
S01002588,Fife,2011,705,700,1,1,3
S01002589,Fife,2011,754,741,0,4,9
S01002590,Fife,2011,677,661,3,4,9
S01002591,Fife,2011,577,569,5,1,2
S01002592,Fife,2011,853,842,0,3,8
S01002593,Fife,2011,797,791,0,0,6
S01002594,Fife,2011,695,680,1,4,10
S01002595,Fife,2011,656,650,0,4,2
S01002596,Fife,2011,681,675,0,0,6
S01002597,Fife,2011,521,518,0,1,2
S01002598,Fife,2011,975,959,0,2,14
S01002599,Fife,2011,526,517,5,0,4
S01002600,Fife,2011,1038,1011,5,1,21
S01002601,Fife,2011,628,619,1,0,8
S01002602,Fife,2011,519,508,0,6,5
S01002603,Fife,2011,708,703,0,0,5
S01002604,Fife,2011,944,920,13,3,8
S01002605,Fife,2011,598,593,0,1,4
S01002606,Fife,2011,581,563,7,0,11
S01002607,Fife,2011,833,821,8,0,4
S01002608,Fife,2011,539,529,1,3,6
S01002609,Fife,2011,760,746,1,7,6
S01002610,Fife,2011,838,822,2,0,14
S01002611,Fife,2011,860,848,2,0,10
S01002612,Fife,2011,829,811,0,3,15
S01002613,Fife,2011,848,844,0,0,4
S01002614,Fife,2011,912,907,0,0,5
S01002615,Fife,2011,444,441,1,1,1
S01002616,Fife,2011,592,561,17,7,7
S01002617,Fife,2011,931,917,0,1,13
S01002618,Fife,2011,856,854,0,0,2
S01002619,Fife,2011,768,742,18,4,4
S01002620,Fife,2011,865,852,5,1,7
S01002621,Fife,2011,593,587,0,1,5
S01002622,Fife,2011,8698,8289,137,47,225
S01002623,Fife,2011,1613,1548,15,11,39
S01002624,Fife,2011,691,671,8,4,8
S01002625,Fife,2011,866,861,0,0,5
S01002626,Fife,2011,753,732,13,0,8
S01002627,Fife,2011,979,971,2,0,6
S01002628,Fife,2011,822,804,8,8,2
S01002629,Fife,2011,835,812,15,4,4
S01002630,Fife,2011,687,681,3,0,3
S01002631,Fife,2011,737,728,0,0,9
S01002632,Fife,2011,574,557,3,3,11
S01002633,Fife,2011,942,926,1,0,15
S01002634,Fife,2011,793,776,0,4,13
S01002635,Fife,2011,572,558,3,5,6
S01002636,Fife,2011,609,604,1,3,1
S01002637,Fife,2011,742,727,5,2,8
S01002638,Fife,2011,743,733,1,3,6
S01002639,Fife,2011,932,900,13,3,16
S01002640,Fife,2011,697,686,0,0,11
S01002641,Fife,2011,906,878,4,0,24
S01002642,Fife,2011,646,635,3,1,7
S01002643,Fife,2011,542,535,1,0,6
S01002644,Fife,2011,667,660,0,0,7
S01002645,Fife,2011,630,615,0,1,14
S01002646,Fife,2011,650,625,1,1,23
S01002647,Fife,2011,898,892,1,0,5
S01002648,Fife,2011,1143,1136,0,0,7
S01002649,Fife,2011,596,590,0,0,6
S01002650,Fife,2011,646,644,2,0,0
S01002651,Fife,2011,583,578,2,2,1
S01002652,Fife,2011,650,633,2,6,9
S01002653,Fife,2011,738,723,5,4,6
S01002654,Fife,2011,748,738,0,0,10
S01002655,Fife,2011,853,841,0,3,9
S01002656,Fife,2011,725,716,2,0,7
S01002657,Fife,2011,812,799,0,1,12
S01002658,Fife,2011,1247,1204,3,7,33
S01002659,Fife,2011,871,868,0,0,3
S01002660,Fife,2011,772,751,0,5,16
S01002661,Fife,2011,840,833,0,3,4
S01002662,Fife,2011,1430,1416,3,0,11
S01002663,Fife,2011,756,741,1,1,13
S01002664,Fife,2011,847,839,0,0,8
S01002665,Fife,2011,792,790,0,0,2
S01002666,Fife,2011,1304,1286,5,4,9
S01002667,Fife,2011,636,630,0,4,2
S01002668,Fife,2011,471,467,2,0,2
S01002669,Fife,2011,986,963,3,10,10
S01002670,Fife,2011,619,611,0,2,6
S01002671,Fife,2011,1018,990,6,9,13
S01002672,Fife,2011,658,650,0,1,7
S01002673,Fife,2011,510,487,4,5,14
S01002674,Fife,2011,791,779,1,0,11
S01002675,Fife,2011,903,888,10,1,4
S01002676,Fife,2011,787,759,3,8,17
S01002677,Fife,2011,967,951,1,1,14
S01002678,Fife,2011,922,906,8,2,6
S01002679,Fife,2011,971,935,1,9,26
S01002680,Fife,2011,1094,1075,3,2,14
S01002681,Fife,2011,713,688,6,9,10
S01002682,Fife,2011,546,517,7,3,19
S01002683,Fife,2011,578,565,11,0,2
S01002684,Fife,2011,736,733,1,0,2
S01002685,Fife,2011,845,804,10,5,26
S01002686,Fife,2011,1683,1580,53,2,48
S01002687,Fife,2011,1229,1207,17,3,2
S01002688,Fife,2011,611,604,1,2,4
S01002689,Fife,2011,826,813,4,5,4
S01002690,Fife,2011,579,571,2,2,4
S01002691,Fife,2011,1494,1465,2,3,24
S01002692,Fife,2011,828,824,0,2,2
S01002693,Fife,2011,506,493,10,2,1
S01002694,Fife,2011,704,702,0,0,2
S01002695,Fife,2011,627,622,0,0,5
S01002696,Fife,2011,702,696,0,0,6
S01002697,Fife,2011,889,879,1,1,8
S01002698,Fife,2011,780,769,7,0,4
S01002699,Fife,2011,511,504,0,2,5
S01002700,Fife,2011,892,886,1,1,4
S01002701,Fife,2011,885,871,5,6,3
S01002702,Fife,2011,595,588,1,0,6
S01002703,Fife,2011,1287,1262,11,5,9
S01002704,Fife,2011,634,630,0,1,3
S01002705,Fife,2011,665,656,2,0,7
S01002706,Fife,2011,900,881,4,2,13
S01002707,Fife,2011,877,868,0,1,8
S01002708,Fife,2011,1002,997,4,0,1
S01002709,Fife,2011,902,866,6,3,27
S01002710,Fife,2011,801,792,0,0,9
S01002711,Fife,2011,875,864,2,4,5
S01002712,Fife,2011,665,661,0,0,4
S01002713,Fife,2011,659,639,0,4,16
S01002714,Fife,2011,939,882,13,22,22
S01002715,Fife,2011,848,842,0,0,6
S01002716,Fife,2011,527,522,0,0,5
S01002717,Fife,2011,822,804,3,3,12
S01002718,Fife,2011,853,834,0,2,17
S01002719,Fife,2011,740,737,0,0,3
S01002720,Fife,2011,707,692,0,4,11
S01002721,Fife,2011,816,799,0,3,14
S01002722,Fife,2011,846,800,12,0,34
S01002723,Fife,2011,698,692,0,0,6
S01002724,Fife,2011,776,758,1,3,14
S01002725,Fife,2011,868,854,0,4,10
S01002726,Fife,2011,744,717,2,5,20
S01002727,Fife,2011,947,910,16,2,19
S01002728,Fife,2011,934,919,0,2,13
S01002729,Fife,2011,871,856,6,0,9
S01002730,Fife,2011,832,792,4,8,28
S01002731,Fife,2011,786,772,4,2,8
S01002732,Fife,2011,642,612,7,1,22
S01002733,Fife,2011,650,636,0,1,13
S01002734,Fife,2011,1080,1064,6,2,8
S01002735,Fife,2011,1170,1136,1,3,30
S01002736,Fife,2011,682,670,1,0,11
S01002737,Fife,2011,724,693,8,4,19
S01002738,Fife,2011,705,699,0,0,6
S01002739,Fife,2011,773,762,7,0,4
S01002740,Fife,2011,528,516,0,3,9
S01002741,Fife,2011,922,890,6,5,21
S01002742,Fife,2011,789,768,9,1,11
S01002743,Fife,2011,675,659,0,0,16
S01002744,Fife,2011,576,568,2,0,6
S01002745,Fife,2011,601,594,1,1,5
S01002746,Fife,2011,796,788,6,0,2
S01002747,Fife,2011,532,492,8,9,23
S01002748,Fife,2011,639,632,1,1,5
S01002749,Fife,2011,695,682,6,1,6
S01002750,Fife,2011,935,921,11,0,3
S01002751,Fife,2011,1015,978,15,4,18
S01002752,Fife,2011,528,527,0,0,1
S01002753,Fife,2011,643,621,14,2,6
S01002754,Fife,2011,578,576,0,0,2
S01002755,Fife,2011,817,806,3,0,8
S01002756,Fife,2011,785,769,5,1,10
S01002757,Fife,2011,569,567,0,0,2
S01002758,Fife,2011,677,672,2,1,2
S01002759,Fife,2011,1042,974,23,7,38
S01002760,Fife,2011,486,480,0,5,1
S01002761,Fife,2011,783,763,5,1,14
S01002762,Fife,2011,588,584,0,0,4
