"dz_2001","total","scotland","ruk","elsewhere"
"S01002950",771,669,74,28
"S01002951",922,670,171,81
"S01002952",578,487,80,11
"S01002953",890,676,147,67
"S01002954",833,701,110,22
"S01002955",1125,972,123,30
"S01002956",758,657,79,22
"S01002957",882,762,90,30
"S01002958",572,393,123,56
"S01002959",953,739,168,46
"S01002960",623,470,114,39
"S01002961",810,665,106,39
"S01002962",644,533,85,26
"S01002963",807,692,100,15
"S01002964",638,433,143,62
"S01002965",895,733,124,38
"S01002966",681,573,70,38
"S01002967",875,696,149,30
"S01002968",1438,968,285,185
"S01002969",1002,800,138,64
"S01002970",624,513,71,40
"S01002971",1243,982,202,59
"S01002972",1123,851,150,122
"S01002973",865,651,158,56
"S01002974",1085,858,188,39
"S01002975",605,440,85,80
"S01002976",904,748,87,69
"S01002977",708,546,115,47
"S01002978",1062,847,164,51
"S01002979",723,579,114,30
"S01002980",745,570,120,55
"S01002981",727,519,116,92
"S01002982",620,418,133,69
"S01002983",797,556,113,128
"S01002984",726,474,146,106
"S01002985",585,382,124,79
"S01002986",731,535,90,106
"S01002987",1009,508,202,299
"S01002988",702,476,153,73
"S01002989",980,565,176,239
"S01002990",680,295,213,172
"S01002991",1232,499,274,459
"S01002992",799,338,266,195
"S01002993",703,462,160,81
"S01002994",1134,341,340,453
"S01002995",580,142,160,278
"S01002996",2672,721,783,1168
"S01002997",772,207,242,323
"S01002998",817,682,108,27
"S01002999",1042,258,377,407
"S01003000",672,459,150,63
"S01003001",591,511,48,32
"S01003002",899,769,91,39
"S01003003",592,431,121,40
"S01003004",420,339,54,27
"S01003005",557,395,133,29
"S01003006",1078,779,245,54
"S01003007",782,500,250,32
"S01003008",946,375,522,49
"S01003009",541,403,95,43
"S01003010",698,520,149,29
"S01003011",764,420,287,57
"S01003012",946,726,171,49
"S01003013",634,453,146,35
"S01003014",665,510,107,48
"S01003015",740,566,131,43
"S01003016",459,340,81,38
"S01003017",715,528,129,58
"S01003018",852,681,118,53
"S01003019",823,697,94,32
"S01003020",679,558,83,38
"S01003021",673,537,88,48
"S01003022",954,790,118,46
"S01003023",703,577,71,55
"S01003024",656,508,100,48
"S01003025",857,771,54,32
"S01003026",848,762,44,42
"S01003027",1030,918,52,60
"S01003028",800,765,21,14
"S01003029",1093,1015,32,46
"S01003030",1340,1273,34,33
"S01003032",584,564,9,11
"S01003033",490,473,10,7
"S01003034",910,813,34,63
"S01003035",1019,921,36,62
"S01003036",926,873,31,22
"S01003037",2167,1708,126,333
"S01003038",888,694,41,153
"S01003039",893,728,27,138
"S01003040",880,810,19,51
"S01003041",711,544,50,117
"S01003042",615,540,18,57
"S01003043",579,440,13,126
"S01003044",1339,1277,28,34
"S01003045",926,700,24,202
"S01003046",756,657,27,72
"S01003047",946,865,24,57
"S01003048",497,468,6,23
"S01003049",552,524,10,18
"S01003050",718,649,29,40
"S01003051",1121,1012,41,68
"S01003052",695,659,9,27
"S01003053",1019,885,34,100
"S01003054",808,750,17,41
"S01003055",841,756,30,55
"S01003056",934,631,29,274
"S01003057",673,630,16,27
"S01003058",1243,1103,46,94
"S01003059",902,784,54,64
"S01003060",1030,934,30,66
"S01003061",776,705,36,35
"S01003062",827,754,29,44
"S01003063",800,721,37,42
"S01003064",837,807,14,16
"S01003065",991,896,44,51
"S01003066",802,729,33,40
"S01003067",608,560,16,32
"S01003068",801,717,52,32
"S01003069",567,497,22,48
"S01003070",799,701,26,72
"S01003071",657,575,39,43
"S01003072",1022,899,39,84
"S01003073",725,685,18,22
"S01003074",727,600,41,86
"S01003075",744,667,37,40
"S01003076",901,583,34,284
"S01003077",963,846,38,79
"S01003078",674,601,41,32
"S01003079",925,788,61,76
"S01003080",826,764,26,36
"S01003081",1033,768,64,201
"S01003082",1164,1014,34,116
"S01003083",1223,1104,52,67
"S01003084",822,762,19,41
"S01003085",975,867,49,59
"S01003086",636,487,45,104
"S01003087",653,579,27,47
"S01003088",1195,1114,39,42
"S01003089",733,629,41,63
"S01003090",750,643,40,67
"S01003091",575,524,17,34
"S01003092",815,724,19,72
"S01003093",968,805,34,129
"S01003094",1010,898,35,77
"S01003095",769,643,57,69
"S01003096",702,600,37,65
"S01003097",277,259,6,12
"S01003098",1174,1004,76,94
"S01003099",548,514,20,14
"S01003100",821,721,25,75
"S01003101",524,483,16,25
"S01003102",733,679,23,31
"S01003103",730,654,24,52
"S01003104",938,816,43,79
"S01003105",798,701,30,67
"S01003106",733,633,52,48
"S01003107",756,710,18,28
"S01003108",748,655,45,48
"S01003109",915,804,59,52
"S01003110",760,664,54,42
"S01003111",802,739,22,41
"S01003112",959,873,32,54
"S01003113",712,667,20,25
"S01003114",843,736,28,79
"S01003115",1065,839,56,170
"S01003116",874,728,58,88
"S01003117",776,658,46,72
"S01003118",531,336,22,173
"S01003119",616,553,28,35
"S01003120",1498,1333,62,103
"S01003121",867,833,15,19
"S01003122",724,649,17,58
"S01003123",885,801,37,47
"S01003124",829,686,78,65
"S01003125",850,666,80,104
"S01003126",157,141,11,5
"S01003127",779,652,34,93
"S01003128",730,615,64,51
"S01003129",1130,918,93,119
"S01003130",781,687,46,48
"S01003131",864,692,83,89
"S01003132",768,550,30,188
"S01003133",1355,1098,142,115
"S01003134",748,687,22,39
"S01003135",742,673,11,58
"S01003136",964,729,107,128
"S01003137",773,591,76,106
"S01003138",1028,855,56,117
"S01003139",1016,807,97,112
"S01003140",963,881,33,49
"S01003141",751,620,78,53
"S01003142",945,809,37,99
"S01003143",854,678,79,97
"S01003144",896,832,20,44
"S01003145",624,606,15,3
"S01003146",658,503,66,89
"S01003147",833,794,21,18
"S01003148",686,659,17,10
"S01003149",855,697,64,94
"S01003150",725,637,21,67
"S01003151",806,750,24,32
"S01003152",914,737,56,121
"S01003153",709,592,52,65
"S01003154",957,742,81,134
"S01003155",1358,1249,46,63
"S01003156",834,640,81,113
"S01003157",1099,828,68,203
"S01003158",618,400,20,198
"S01003159",188,156,5,27
"S01003160",664,609,23,32
"S01003161",629,592,12,25
"S01003162",614,584,18,12
"S01003163",709,572,54,83
"S01003164",823,526,86,211
"S01003165",940,698,53,189
"S01003166",627,475,64,88
"S01003167",962,866,36,60
"S01003168",831,655,85,91
"S01003169",2517,2153,125,239
"S01003170",985,687,58,240
"S01003171",719,500,57,162
"S01003172",749,436,68,245
"S01003173",532,324,81,127
"S01003174",814,498,40,276
"S01003175",823,602,51,170
"S01003176",849,612,95,142
"S01003177",1014,826,87,101
"S01003178",896,812,31,53
"S01003179",719,347,44,328
"S01003180",665,619,14,32
"S01003181",894,822,33,39
"S01003182",801,729,28,44
"S01003183",667,410,57,200
"S01003184",848,788,23,37
"S01003185",626,449,30,147
"S01003186",861,658,93,110
"S01003187",1027,737,131,159
"S01003188",976,517,49,410
"S01003189",837,474,61,302
"S01003190",724,496,30,198
"S01003191",553,377,34,142
"S01003192",779,460,72,247
"S01003193",1691,1559,65,67
"S01003194",725,683,11,31
"S01003195",777,729,26,22
"S01003196",984,783,82,119
"S01003197",799,731,30,38
"S01003198",968,712,35,221
"S01003199",951,877,30,44
"S01003200",734,516,46,172
"S01003201",247,226,5,16
"S01003202",1040,881,42,117
"S01003203",876,802,37,37
"S01003204",945,863,36,46
"S01003205",747,667,30,50
"S01003206",796,537,36,223
"S01003207",815,462,112,241
"S01003208",1249,1071,33,145
"S01003209",572,515,28,29
"S01003210",962,686,117,159
"S01003211",899,536,79,284
"S01003212",692,625,24,43
"S01003213",552,494,15,43
"S01003214",716,664,25,27
"S01003215",904,835,29,40
"S01003216",690,656,19,15
"S01003217",707,592,27,88
"S01003218",685,628,25,32
"S01003219",746,692,16,38
"S01003220",813,514,79,220
"S01003221",918,657,40,221
"S01003222",824,372,79,373
"S01003223",873,776,28,69
"S01003224",651,611,24,16
"S01003225",668,583,18,67
"S01003226",753,679,12,62
"S01003227",1617,984,144,489
"S01003228",1260,1155,27,78
"S01003229",910,670,106,134
"S01003230",907,822,42,43
"S01003231",878,845,15,18
"S01003232",923,598,49,276
"S01003233",923,886,18,19
"S01003234",896,623,98,175
"S01003235",796,764,13,19
"S01003236",705,361,74,270
"S01003237",915,877,23,15
"S01003238",710,666,27,17
"S01003239",1008,869,45,94
"S01003240",705,657,16,32
"S01003241",780,743,18,19
"S01003242",1048,873,54,121
"S01003243",865,811,20,34
"S01003244",983,921,21,41
"S01003245",1195,1030,40,125
"S01003246",941,834,37,70
"S01003247",781,702,21,58
"S01003248",1137,946,50,141
"S01003249",733,634,30,69
"S01003250",608,546,24,38
"S01003251",828,762,18,48
"S01003252",573,554,10,9
"S01003253",993,872,33,88
"S01003254",550,506,13,31
"S01003255",901,809,26,66
"S01003256",1436,834,83,519
"S01003257",797,515,55,227
"S01003258",760,710,35,15
"S01003259",1156,1081,33,42
"S01003260",701,639,33,29
"S01003261",926,864,27,35
"S01003262",700,573,27,100
"S01003263",1028,828,31,169
"S01003264",635,562,21,52
"S01003265",664,619,26,19
"S01003266",739,719,6,14
"S01003267",967,930,16,21
"S01003268",1719,1342,106,271
"S01003269",908,798,35,75
"S01003270",770,620,35,115
"S01003271",1836,1280,131,425
"S01003272",1610,1289,87,234
"S01003273",703,570,16,117
"S01003274",583,480,22,81
"S01003275",1024,969,19,36
"S01003276",727,693,21,13
"S01003277",614,561,23,30
"S01003278",840,765,24,51
"S01003279",404,367,3,34
"S01003280",913,713,62,138
"S01003281",502,468,12,22
"S01003282",755,696,23,36
"S01003283",687,654,18,15
"S01003284",935,860,35,40
"S01003285",416,285,40,91
"S01003286",984,750,44,190
"S01003287",613,410,23,180
"S01003288",699,674,18,7
"S01003289",407,336,18,53
"S01003290",848,709,25,114
"S01003291",767,697,26,44
"S01003292",735,678,28,29
"S01003293",807,736,25,46
"S01003294",734,679,19,36
"S01003295",974,923,14,37
"S01003296",807,677,18,112
"S01003297",548,408,28,112
"S01003298",1003,913,20,70
"S01003299",451,409,13,29
"S01003300",869,811,26,32
"S01003301",765,658,19,88
"S01003302",687,389,38,260
"S01003303",2392,1367,226,799
"S01003304",724,471,52,201
"S01003305",753,671,21,61
"S01003306",924,875,18,31
"S01003307",1063,1012,22,29
"S01003308",854,800,22,32
"S01003309",953,873,26,54
"S01003310",744,702,19,23
"S01003311",696,674,12,10
"S01003312",582,542,12,28
"S01003313",1126,983,50,93
"S01003314",648,514,16,118
"S01003315",711,492,32,187
"S01003316",594,464,42,88
"S01003317",646,588,22,36
"S01003318",744,700,12,32
"S01003320",530,300,37,193
"S01003321",692,650,15,27
"S01003322",796,499,46,251
"S01003323",752,710,25,17
"S01003324",449,336,32,81
"S01003325",779,721,27,31
"S01003326",855,767,33,55
"S01003327",605,408,36,161
"S01003328",1035,640,153,242
"S01003329",809,766,27,16
"S01003330",939,871,19,49
"S01003331",642,564,19,59
"S01003332",416,399,11,6
"S01003333",919,744,59,116
"S01003334",1006,925,30,51
"S01003335",650,460,76,114
"S01003336",969,891,25,53
"S01003337",1383,1255,43,85
"S01003338",882,708,42,132
"S01003339",770,717,20,33
"S01003340",995,942,27,26
"S01003341",949,898,25,26
"S01003342",718,557,18,143
"S01003343",733,643,19,71
"S01003344",479,425,19,35
"S01003345",967,862,30,75
"S01003346",866,790,25,51
"S01003347",952,882,15,55
"S01003348",1014,747,87,180
"S01003349",1367,1259,41,67
"S01003350",893,795,33,65
"S01003351",1109,826,67,216
"S01003352",1168,1079,37,52
"S01003353",735,603,29,103
"S01003354",612,579,10,23
"S01003355",1054,904,47,103
"S01003356",859,792,28,39
"S01003357",369,298,8,63
"S01003358",1861,1068,272,521
"S01003359",974,917,19,38
"S01003360",730,699,14,17
"S01003361",713,668,14,31
"S01003362",728,672,18,38
"S01003363",768,738,11,19
"S01003364",671,477,30,164
"S01003365",734,577,38,119
"S01003366",740,391,92,257
"S01003367",1213,956,40,217
"S01003368",2295,1027,249,1019
"S01003369",625,594,13,18
"S01003370",771,536,94,141
"S01003371",668,527,64,77
"S01003372",799,758,18,23
"S01003373",2232,1354,223,655
"S01003374",492,446,10,36
"S01003375",961,897,23,41
"S01003376",526,481,15,30
"S01003377",735,689,23,23
"S01003378",841,724,28,89
"S01003379",678,639,14,25
"S01003380",1291,896,128,267
"S01003381",728,673,14,41
"S01003382",1603,1103,140,360
"S01003383",913,855,16,42
"S01003384",965,908,37,20
"S01003385",834,639,88,107
"S01003386",689,647,17,25
"S01003387",793,637,48,108
"S01003388",1038,903,31,104
"S01003389",1019,767,50,202
"S01003390",1218,1146,30,42
"S01003391",716,615,30,71
"S01003392",826,644,52,130
"S01003393",883,847,11,25
"S01003394",637,592,18,27
"S01003395",644,486,85,73
"S01003396",814,568,29,217
"S01003397",1045,979,26,40
"S01003398",793,720,33,40
"S01003399",1873,991,168,714
"S01003400",744,714,16,14
"S01003401",846,769,14,63
"S01003402",949,899,22,28
"S01003403",1144,758,124,262
"S01003404",569,536,16,17
"S01003405",733,699,18,16
"S01003406",691,563,51,77
"S01003407",851,774,23,54
"S01003408",650,467,30,153
"S01003409",1535,1124,147,264
"S01003410",1452,813,189,450
"S01003411",757,661,32,64
"S01003412",862,684,32,146
"S01003413",741,686,16,39
"S01003414",442,417,11,14
"S01003415",1269,736,89,444
"S01003416",845,701,39,105
"S01003417",940,715,57,168
"S01003418",920,795,38,87
"S01003419",959,916,14,29
"S01003420",464,444,5,15
"S01003421",923,848,31,44
"S01003422",790,659,23,108
"S01003423",779,449,63,267
"S01003424",974,853,31,90
"S01003425",838,510,124,204
"S01003426",1019,847,60,112
"S01003427",941,868,29,44
"S01003428",843,544,34,265
"S01003429",1525,537,202,786
"S01003430",783,504,107,172
"S01003431",696,636,24,36
"S01003432",880,475,208,197
"S01003433",1165,634,168,363
"S01003434",805,762,18,25
"S01003435",731,704,7,20
"S01003436",555,500,18,37
"S01003437",816,465,157,194
"S01003438",1411,646,152,613
"S01003439",1153,865,80,208
"S01003440",480,448,18,14
"S01003441",1339,918,67,354
"S01003442",1013,794,22,197
"S01003443",970,664,32,274
"S01003444",777,706,14,57
"S01003445",1074,766,25,283
"S01003446",452,238,53,161
"S01003447",2551,1364,344,843
"S01003448",705,658,13,34
"S01003449",831,450,132,249
"S01003450",976,664,128,184
"S01003451",916,630,109,177
"S01003452",1407,1304,64,39
"S01003453",1317,809,213,295
"S01003454",664,400,98,166
"S01003455",795,760,23,12
"S01003456",255,241,1,13
"S01003457",1005,563,26,416
"S01003458",1016,923,30,63
"S01003459",890,765,24,101
"S01003460",1057,691,126,240
"S01003461",764,716,19,29
"S01003462",551,511,14,26
"S01003463",692,311,31,350
"S01003464",974,494,189,291
"S01003465",2510,1642,323,545
"S01003466",787,622,57,108
"S01003467",714,677,12,25
"S01003468",839,458,137,244
"S01003469",1016,823,80,113
"S01003470",1139,708,138,293
"S01003471",776,694,24,58
"S01003472",816,351,33,432
"S01003473",969,691,71,207
"S01003474",690,332,203,155
"S01003475",845,608,72,165
"S01003476",1136,1002,41,93
"S01003477",1076,834,110,132
"S01003478",814,583,107,124
"S01003479",844,612,104,128
"S01003480",834,714,42,78
"S01003481",1033,750,139,144
"S01003482",669,478,27,164
"S01003483",533,493,21,19
"S01003484",1127,583,250,294
"S01003485",890,485,203,202
"S01003486",1033,913,24,96
"S01003487",1075,582,179,314
"S01003488",695,660,12,23
"S01003489",1397,1229,37,131
"S01003490",625,435,34,156
"S01003491",85,71,4,10
"S01003492",1077,608,106,363
"S01003493",831,640,63,128
"S01003494",815,594,90,131
"S01003495",936,736,39,161
"S01003496",999,768,116,115
"S01003497",964,668,146,150
"S01003498",1019,874,71,74
"S01003499",1006,770,99,137
"S01003500",676,411,26,239
"S01003501",708,387,110,211
"S01003502",1848,1625,93,130
"S01003503",700,481,136,83
"S01003504",936,424,225,287
"S01003506",1040,630,174,236
"S01003507",522,292,50,180
"S01003508",807,676,51,80
"S01003509",950,644,156,150
"S01003510",407,359,9,39
"S01003511",1101,774,201,126
"S01003512",641,625,7,9
"S01003513",730,411,171,148
"S01003514",897,524,205,168
"S01003515",631,603,15,13
"S01003516",667,599,24,44
"S01003517",752,474,99,179
"S01003518",1032,882,48,102
"S01003519",542,408,35,99
"S01003520",717,480,135,102
"S01003521",531,289,144,98
"S01003522",830,510,177,143
"S01003523",657,633,11,13
"S01003524",1072,866,114,92
"S01003525",1090,797,141,152
"S01003526",1013,617,195,201
"S01003527",889,755,77,57
"S01003528",516,490,7,19
"S01003529",547,489,12,46
"S01003530",821,561,131,129
"S01003531",778,633,34,111
"S01003532",1088,931,77,80
"S01003533",340,118,22,200
"S01003534",903,775,40,88
"S01003535",708,562,58,88
"S01003536",1031,763,154,114
"S01003537",807,615,68,124
"S01003538",630,602,8,20
"S01003539",993,798,117,78
"S01003540",419,362,15,42
"S01003541",935,384,35,516
"S01003542",786,572,121,93
"S01003543",706,513,27,166
"S01003544",529,330,120,79
"S01003545",789,595,95,99
"S01003546",1004,900,19,85
"S01003547",767,533,112,122
"S01003549",800,735,20,45
"S01003550",647,552,18,77
"S01003551",658,580,18,60
"S01003552",1036,721,174,141
"S01003553",654,571,30,53
"S01003554",761,504,145,112
"S01003555",725,456,141,128
"S01003556",700,578,76,46
"S01003557",783,655,24,104
"S01003558",1036,756,131,149
"S01003559",978,786,121,71
"S01003560",1264,1028,117,119
"S01003561",1248,918,55,275
"S01003562",623,475,23,125
"S01003563",530,494,20,16
"S01003564",721,624,20,77
"S01003565",858,807,15,36
"S01003566",725,457,152,116
"S01003567",1036,875,32,129
"S01003568",729,546,101,82
"S01003569",717,621,58,38
"S01003570",736,651,45,40
"S01003571",880,726,40,114
"S01003572",1083,928,38,117
"S01003573",924,868,14,42
"S01003574",1028,708,167,153
"S01003575",854,641,31,182
"S01003576",845,613,105,127
"S01003577",947,909,10,28
"S01003578",217,202,5,10
"S01003579",868,781,20,67
"S01003580",1018,831,45,142
"S01003581",2299,1422,384,493
"S01003582",671,575,27,69
"S01003583",566,520,18,28
"S01003584",803,385,24,394
"S01003585",675,451,81,143
"S01003586",1053,730,54,269
"S01003587",1104,930,111,63
"S01003588",635,601,19,15
"S01003589",1639,888,191,560
"S01003590",741,625,30,86
"S01003591",1301,1116,72,113
"S01003592",1423,1147,72,204
"S01003593",634,588,14,32
"S01003594",1013,773,124,116
"S01003595",919,850,22,47
"S01003596",783,588,44,151
"S01003597",714,566,62,86
"S01003598",690,667,12,11
"S01003599",969,851,31,87
"S01003600",842,774,23,45
"S01003601",817,656,38,123
"S01003602",628,597,17,14
"S01003603",864,695,42,127
"S01003604",837,651,89,97
"S01003605",666,506,29,131
"S01003606",885,829,27,29
"S01003607",531,508,5,18
"S01003608",557,505,20,32
"S01003609",1066,891,94,81
"S01003610",986,811,44,131
"S01003611",850,749,24,77
"S01003612",883,728,59,96
"S01003613",1454,1230,86,138
"S01003614",547,473,42,32
"S01003615",854,677,26,151
"S01003616",869,724,26,119
"S01003617",828,648,35,145
"S01003618",796,727,22,47
"S01003619",816,700,31,85
"S01003620",1025,773,95,157
"S01003621",939,911,11,17
"S01003622",813,759,20,34
"S01003623",915,732,66,117
"S01003624",1555,1361,69,125
"S01003625",350,295,26,29
"S01003626",808,707,43,58
"S01003627",621,527,18,76
"S01003628",739,707,15,17
"S01003629",759,720,11,28
"S01003630",771,659,41,71
"S01003631",1265,1060,76,129
"S01003632",949,727,69,153
"S01003633",1267,1111,77,79
"S01003634",1027,963,17,47
"S01003635",559,434,52,73
"S01003636",923,860,19,44
"S01003637",1048,917,67,64
"S01003638",758,592,65,101
"S01003639",779,721,17,41
"S01003640",962,872,34,56
"S01003641",736,671,23,42
"S01003642",851,791,39,21
"S01003643",682,599,26,57
"S01003644",966,853,43,70
"S01003645",539,478,24,37
"S01003646",899,500,29,370
"S01003647",724,667,20,37
"S01003648",820,601,68,151
"S01003649",967,854,23,90
"S01003650",742,653,24,65
"S01003651",732,628,28,76
"S01003652",733,627,17,89
"S01003653",715,680,18,17
"S01003654",1123,1020,25,78
"S01003655",660,634,11,15
"S01003656",878,734,40,104
"S01003657",831,770,14,47
"S01003658",859,797,25,37
"S01003659",756,620,60,76
"S01003660",976,874,35,67
"S01003661",947,811,61,75
"S01003662",642,530,26,86
"S01003663",585,501,27,57
"S01003664",506,452,18,36
"S01003665",645,497,16,132
"S01003666",663,619,15,29
"S01003667",838,785,29,24
"S01003668",783,725,30,28
"S01003669",927,894,16,17
"S01003670",950,855,28,67
"S01003671",666,589,29,48
"S01003672",751,696,19,36
"S01003673",316,284,7,25
"S01003674",783,727,26,30
"S01003675",879,658,80,141
"S01003676",1198,916,110,172
"S01003677",692,635,24,33
"S01003678",685,658,9,18
"S01003679",1028,901,32,95
"S01003680",623,590,11,22
"S01003681",565,526,17,22
"S01003682",1043,914,65,64
"S01003683",623,586,19,18
"S01003684",794,721,29,44
"S01003685",550,526,12,12
"S01003686",948,856,21,71
"S01003687",657,611,28,18
"S01003688",883,844,20,19
"S01003689",667,620,23,24
"S01003690",942,823,29,90
"S01003691",1028,956,23,49
"S01003692",1022,946,26,50
"S01003693",550,513,16,21
"S01003694",986,895,39,52
"S01003695",1125,858,104,163
"S01003696",1036,958,43,35
"S01003697",930,848,41,41
"S01003698",1010,957,24,29
"S01003699",938,873,28,37
"S01003700",980,929,19,32
"S01003701",991,860,39,92
"S01003702",822,740,23,59
"S01003703",1052,955,25,72
"S01003704",655,614,13,28
"S01003705",906,820,26,60
"S01003706",749,679,19,51
"S01003707",1078,1005,39,34
"S01003708",964,857,24,83
"S01003709",856,723,32,101
"S01003710",1179,1063,47,69
"S01003711",944,881,22,41
"S01003712",928,850,33,45
"S01003713",512,496,6,10
"S01003714",628,556,25,47
"S01003715",803,759,18,26
"S01003716",575,551,10,14
"S01003717",839,803,16,20
"S01003718",749,700,19,30
"S01003719",660,439,178,43
"S01003720",989,663,282,44
"S01003721",814,619,150,45
"S01003722",896,654,186,56
"S01003723",519,346,133,40
"S01003724",769,648,74,47
"S01003725",614,475,73,66
"S01003726",656,488,94,74
"S01003727",748,624,68,56
"S01003728",558,372,162,24
"S01003729",868,668,139,61
"S01003730",644,489,52,103
"S01003731",617,489,61,67
"S01003732",945,833,72,40
"S01003733",870,777,68,25
"S01003734",709,619,55,35
"S01003735",820,689,97,34
"S01003736",799,696,54,49
"S01003737",611,533,65,13
"S01003738",767,601,122,44
"S01003739",531,308,194,29
"S01003740",618,386,198,34
"S01003741",946,661,211,74
"S01003742",711,515,153,43
"S01003743",557,354,174,29
"S01003744",665,408,233,24
"S01003745",806,670,110,26
"S01003746",837,593,199,45
"S01003747",1094,793,228,73
"S01003748",591,420,116,55
"S01003749",885,674,166,45
"S01003750",715,466,202,47
"S01003751",1108,699,257,152
"S01003752",913,604,247,62
"S01003753",1105,668,363,74
"S01003754",848,668,127,53
"S01003755",1626,1077,333,216
"S01003756",905,588,264,53
"S01003757",608,470,124,14
"S01003758",954,610,291,53
"S01003759",628,420,175,33
"S01003760",840,588,197,55
"S01003761",957,668,244,45
"S01003762",1090,752,287,51
"S01003763",912,640,216,56
"S01003764",878,663,164,51
"S01003765",649,533,95,21
"S01003766",738,534,144,60
"S01003767",812,529,188,95
"S01003768",628,396,206,26
"S01003769",946,643,271,32
"S01003770",819,490,283,46
"S01003771",757,511,213,33
"S01003772",606,402,168,36
"S01003773",692,479,189,24
"S01003774",760,517,213,30
"S01003775",916,556,308,52
"S01003776",700,474,180,46
"S01003777",1114,826,237,51
"S01003778",3225,2583,428,214
"S01003779",501,369,105,27
"S01003780",1074,881,151,42
"S01003781",1129,928,135,66
"S01003782",621,440,139,42
"S01003783",1234,983,167,84
"S01003784",1655,1348,204,103
"S01003785",809,674,100,35
"S01003786",891,736,97,58
"S01003787",591,510,53,28
"S01003788",708,594,61,53
"S01003789",494,407,67,20
"S01003790",570,470,54,46
"S01003791",824,685,77,62
"S01003792",2286,1845,239,202
"S01003793",542,482,20,40
"S01003794",690,510,130,50
"S01003795",648,473,140,35
"S01003796",673,566,45,62
"S01003797",925,799,70,56
"S01003798",846,710,92,44
"S01003799",756,638,76,42
"S01003800",633,507,89,37
"S01003801",816,699,48,69
"S01003802",781,669,77,35
"S01003803",732,568,133,31
"S01003804",620,517,63,40
"S01003805",1202,940,136,126
"S01003806",698,593,60,45
"S01003807",904,778,98,28
"S01003808",936,780,129,27
"S01003809",674,579,54,41
"S01003810",908,739,109,60
"S01003811",687,551,95,41
"S01003812",958,780,79,99
"S01003813",856,739,67,50
"S01003814",786,644,100,42
"S01003815",842,588,128,126
"S01003816",986,821,114,51
"S01003817",1035,918,53,64
"S01003818",803,667,71,65
"S01003819",2446,1949,366,131
"S01003820",1011,755,127,129
"S01003821",763,640,66,57
"S01003822",666,499,75,92
"S01003823",977,787,110,80
"S01003824",816,562,76,178
"S01003825",867,606,155,106
"S01003826",749,593,120,36
"S01003827",817,656,97,64
"S01003828",1145,931,133,81
"S01003829",665,567,48,50
"S01003830",901,784,70,47
"S01003831",584,495,64,25
"S01003832",944,704,115,125
"S01003833",537,386,74,77
"S01003834",651,550,60,41
"S01003835",534,421,66,47
"S01003836",513,365,73,75
"S01003837",836,676,72,88
"S01003838",576,497,50,29
"S01003839",648,547,50,51
"S01003840",696,587,75,34
"S01003841",609,338,239,32
"S01003842",758,588,146,24
"S01003843",953,720,195,38
"S01003844",736,594,106,36
"S01003845",1140,880,116,144
"S01003846",757,434,278,45
"S01003847",608,508,76,24
"S01003848",669,545,73,51
"S01003849",1015,777,109,129
"S01003850",522,409,62,51
"S01003851",822,649,137,36
"S01003852",593,461,91,41
"S01003853",1253,856,135,262
"S01003854",578,472,79,27
"S01003855",978,813,84,81
"S01003856",765,619,89,57
"S01003857",783,531,208,44
"S01003858",534,471,42,21
"S01003859",609,505,72,32
"S01003860",672,571,62,39
"S01003861",776,598,119,59
"S01003862",741,590,81,70
"S01003863",686,548,116,22
"S01003864",921,756,137,28
"S01003865",996,759,194,43
"S01003866",967,685,258,24
"S01003867",1357,1129,167,61
"S01003868",691,528,129,34
"S01003869",712,428,243,41
"S01003870",1046,867,145,34
"S01003871",771,466,270,35
"S01003872",902,683,182,37
"S01003873",1122,797,284,41
"S01003874",831,646,133,52
"S01003875",679,466,178,35
"S01003876",723,576,126,21
"S01003877",688,537,123,28
"S01003878",1089,882,162,45
"S01003879",778,636,122,20
"S01003880",867,694,139,34
"S01003881",887,681,166,40
"S01003882",500,425,68,7
"S01003883",535,410,95,30
"S01003884",766,678,74,14
"S01003885",654,538,102,14
"S01003886",519,447,59,13
"S01003887",1032,861,140,31
"S01003888",1633,1138,405,90
"S01003889",547,471,57,19
"S01003890",663,517,120,26
"S01003891",731,554,145,32
"S01003892",641,521,106,14
"S01003893",633,432,163,38
"S01003894",935,694,161,80
"S01003895",745,644,85,16
"S01003896",724,561,127,36
"S01003897",734,561,151,22
"S01003898",791,594,155,42
"S01003899",800,630,142,28
"S01003900",776,568,123,85
"S01003901",680,510,134,36
"S01003902",1036,776,192,68
"S01003903",901,646,197,58
"S01003904",888,665,98,125
"S01003905",1166,832,293,41
"S01003906",701,595,67,39
"S01003907",748,638,56,54
"S01003908",799,677,61,61
"S01003909",621,520,75,26
"S01003910",727,624,68,35
"S01003911",626,465,135,26
"S01003912",945,792,105,48
"S01003913",727,549,153,25
"S01003914",975,715,235,25
"S01003915",764,515,206,43
"S01003916",845,581,221,43
"S01003917",906,633,219,54
"S01003918",954,767,157,30
"S01003919",612,478,96,38
"S01003920",731,641,56,34
"S01003921",1038,856,122,60
"S01003922",937,764,139,34
"S01003923",761,649,83,29
"S01003924",507,439,58,10
"S01003925",801,700,79,22
"S01003926",580,492,64,24
"S01003927",720,570,120,30
"S01003928",840,692,96,52
"S01003929",548,496,38,14
"S01003930",870,706,107,57
"S01003931",1144,928,115,101
"S01003932",897,734,134,29
"S01003933",701,456,206,39
