"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01000632",440,286,10,22,90,9,18,5
"S01000633",410,294,11,37,51,7,7,3
"S01000634",571,326,48,27,93,32,33,12
"S01000635",485,302,18,38,80,15,27,5
"S01000636",402,283,15,23,58,11,6,6
"S01000637",514,344,27,30,73,20,9,11
"S01000638",447,250,16,17,118,20,15,11
"S01000639",485,327,12,20,78,15,23,10
"S01000640",569,341,14,31,147,18,12,6
"S01000641",600,403,11,41,115,16,13,1
"S01000642",689,435,28,52,113,32,23,6
"S01000643",529,336,18,40,99,12,12,12
"S01000644",528,313,21,37,121,15,14,7
"S01000645",778,488,17,46,129,36,37,25
"S01000646",603,356,20,34,148,14,19,12
"S01000647",580,356,20,37,140,11,12,4
"S01000648",663,387,67,60,64,23,40,22
"S01000649",461,303,18,34,73,12,14,7
"S01000650",533,331,34,33,92,13,24,6
"S01000651",618,359,30,52,107,28,30,12
"S01000652",544,338,11,30,121,14,23,7
"S01000653",692,429,35,48,99,30,43,8
"S01000654",669,432,25,50,84,23,45,10
"S01000655",562,331,70,22,68,24,35,12
"S01000656",563,375,35,31,73,24,14,11
"S01000657",574,334,33,25,94,23,48,17
"S01000658",450,267,27,41,59,21,24,11
"S01000659",940,591,26,61,198,23,29,12
"S01000660",744,425,16,54,209,12,20,8
"S01000661",627,440,25,38,81,10,27,6
"S01000662",568,387,17,26,98,10,26,4
"S01000663",586,382,16,49,95,21,13,10
"S01000664",624,413,19,29,123,15,16,9
"S01000665",500,341,11,23,88,11,18,8
"S01000666",387,229,7,36,76,19,20,0
"S01000667",733,477,27,35,144,24,16,10
"S01000668",596,349,38,36,88,35,28,22
"S01000669",602,371,39,45,99,10,25,13
"S01000670",496,311,16,31,92,15,22,9
"S01000671",398,239,13,29,89,10,10,8
"S01000672",506,321,22,39,82,20,16,6
"S01000673",542,333,14,44,125,16,3,7
"S01000674",825,498,26,65,156,32,31,17
"S01000675",508,321,9,40,108,14,13,3
"S01000676",345,258,7,18,49,6,4,3
"S01000677",664,416,44,42,89,22,33,18
"S01000678",685,427,23,43,138,23,20,11
"S01000679",565,362,38,30,64,27,30,14
"S01000680",724,395,43,51,134,29,52,20
"S01000681",729,423,69,45,89,32,42,29
"S01000682",560,344,29,34,82,16,37,18
"S01000683",421,272,18,19,79,21,8,4
"S01000684",544,314,34,25,88,19,53,11
"S01000685",643,379,26,42,138,26,18,14
"S01000686",569,356,27,39,92,18,28,9
"S01000687",615,349,30,51,95,34,42,14
"S01000688",524,331,21,33,102,19,12,6
"S01000689",480,315,18,32,63,20,22,10
"S01000690",744,485,19,42,150,27,11,10
"S01000691",617,370,20,38,121,17,36,15
"S01000692",536,306,47,39,70,30,26,18
"S01000693",710,376,50,55,124,44,43,18
"S01000694",511,326,25,23,69,17,41,10
"S01000695",596,384,35,24,96,23,20,14
"S01000696",572,349,29,29,116,17,14,18
"S01000697",663,426,16,40,120,33,20,8
"S01000698",452,305,20,25,65,13,17,7
"S01000699",431,258,22,39,73,18,12,9
"S01000700",604,375,25,37,93,36,22,16
"S01000701",720,441,10,46,179,19,14,11
"S01000702",378,242,7,24,89,9,5,2
"S01000703",558,353,23,39,109,15,14,5
"S01000704",766,484,19,48,89,20,19,87
"S01000705",786,526,22,34,144,39,15,6
"S01000706",653,454,15,37,98,26,13,10
"S01000707",480,329,7,24,81,20,13,6
"S01000708",421,299,12,17,65,13,9,6
"S01000709",687,373,13,28,207,37,24,5
"S01000710",832,566,33,41,116,46,18,12
"S01000711",385,229,10,33,83,11,14,5
"S01000712",437,273,6,17,107,13,12,9
"S01000713",554,358,18,30,112,10,21,5
"S01000714",732,506,29,27,124,15,18,13
"S01000715",454,258,23,14,113,10,26,10
"S01000716",400,222,41,13,69,18,29,8
"S01000717",638,356,55,31,106,33,43,14
"S01000718",586,339,36,22,117,22,33,17
"S01000719",445,265,12,23,106,15,13,11
"S01000720",571,337,24,17,152,18,18,5
"S01000721",507,329,17,28,89,20,16,8
"S01000722",633,407,27,31,113,16,25,14
"S01000723",344,215,6,14,90,7,9,3
"S01000724",563,361,22,28,110,12,24,6
"S01000725",482,306,14,16,118,7,16,5
"S01000726",547,340,14,17,128,19,18,11
"S01000727",422,235,28,33,68,22,28,8
"S01000728",483,313,6,22,108,15,12,7
"S01000729",379,182,25,31,97,8,29,7
"S01000730",316,177,21,12,56,25,12,13
"S01000731",400,220,42,24,57,29,23,5
"S01000732",416,213,41,14,94,8,41,5
"S01000733",510,277,34,24,126,10,29,10
"S01000734",622,364,12,36,173,22,8,7
"S01000735",320,181,6,18,92,8,12,3
"S01000736",538,266,18,27,175,16,22,14
"S01000737",349,180,16,10,100,7,28,8
"S01000738",342,246,8,15,49,3,14,7
"S01000739",552,360,26,23,103,13,21,6
"S01000740",467,261,13,8,141,15,23,6
"S01000741",583,307,19,28,179,24,17,9
"S01000742",475,261,18,20,153,9,9,5
"S01000743",608,352,27,35,151,15,24,4
"S01000744",588,360,49,40,78,16,38,7
"S01000745",508,323,31,32,68,17,24,13
"S01000746",588,355,33,27,99,18,45,11
"S01000747",420,242,20,17,95,12,27,7
"S01000748",328,144,23,20,71,18,38,14
"S01000749",376,184,39,39,47,20,37,10
"S01000750",497,248,28,18,156,8,29,10
"S01000751",516,324,12,42,113,13,10,2
"S01000752",695,356,63,73,82,32,73,16
"S01000753",443,276,27,25,68,15,21,11
"S01000754",526,314,18,35,122,13,17,7
"S01000755",558,379,23,18,103,10,18,7
"S01000756",733,408,34,48,205,7,22,9
"S01000757",566,311,27,26,166,17,16,3
"S01000758",963,637,25,57,185,31,16,12
"S01000759",707,375,32,57,168,23,45,7
"S01000760",408,261,16,23,73,17,14,4
"S01000761",473,257,17,28,132,22,11,6
"S01000762",458,295,6,40,87,13,11,6
"S01000763",557,368,20,32,110,15,7,5
"S01000764",514,335,18,43,85,12,14,7
"S01000765",534,397,22,41,20,43,4,7
"S01000766",522,320,24,42,108,10,12,6
"S01000767",485,244,60,26,61,21,50,23
"S01000768",614,371,30,31,123,20,36,3
"S01000769",610,377,36,25,111,12,34,15
"S01000770",492,281,42,31,53,29,41,15
"S01000771",698,418,15,55,154,27,24,5
"S01000772",429,238,18,24,119,11,13,6
"S01000773",611,345,15,51,151,16,26,7
"S01000774",537,374,29,42,17,48,14,13
"S01000775",485,241,11,66,136,24,3,4
"S01000776",444,275,14,31,97,12,9,6
"S01000777",208,128,19,19,2,24,14,2
"S01000778",345,199,10,20,93,15,3,5
"S01000779",557,374,27,38,82,22,9,5
"S01000780",631,352,50,48,102,29,42,8
"S01000781",599,342,12,52,160,17,9,7
"S01000782",530,325,22,47,114,7,6,9
"S01000783",354,197,15,24,89,14,11,4
"S01000784",600,354,10,49,154,23,5,5
"S01000785",552,287,25,24,162,20,30,4
"S01000786",571,342,18,25,142,14,20,10
"S01000787",411,241,18,10,113,14,9,6
"S01000788",494,319,9,36,96,17,15,2
"S01000789",546,366,20,20,117,6,13,4
"S01000790",343,192,9,23,82,21,11,5
"S01000791",439,287,20,18,84,10,16,4
"S01000792",507,333,13,25,106,15,8,7
"S01000793",490,352,19,25,61,11,18,4
"S01000794",648,382,35,32,136,15,38,10
"S01000795",700,489,25,34,113,18,14,7
"S01000796",326,220,11,17,53,12,10,3
"S01000797",326,226,18,21,31,14,13,3
"S01000798",338,205,26,17,58,9,14,9
"S01000799",1429,1219,16,35,109,20,17,13
"S01000800",734,422,21,20,214,23,23,11
"S01000801",493,363,12,24,74,6,5,9
"S01000802",543,337,22,18,135,15,15,1
"S01000803",753,499,16,30,165,21,13,9
"S01000804",712,504,25,12,116,18,23,14
"S01000805",573,365,15,17,139,11,20,6
"S01000806",601,345,25,29,164,22,9,7
"S01000807",592,438,23,20,83,7,16,5
"S01000808",585,391,20,21,99,24,17,13
"S01000809",477,340,15,11,78,16,11,6
"S01000810",545,362,12,25,97,24,15,10
"S01000811",626,434,7,36,116,12,15,6
"S01000812",910,614,42,58,94,40,47,15
"S01000813",593,410,12,39,102,16,11,3
"S01000814",547,399,39,26,39,23,9,12
"S01000815",370,224,24,12,50,15,36,9
"S01000816",464,311,25,27,61,13,17,10
"S01000817",684,460,20,54,94,19,24,13
"S01000818",728,531,20,31,107,14,15,10
"S01000819",687,449,22,24,146,19,18,9
"S01000820",438,299,12,17,89,9,4,8
"S01000821",650,462,34,49,75,13,12,5
"S01000822",395,269,14,28,59,12,8,5
"S01000823",355,242,30,16,30,10,16,11
"S01000824",551,361,19,28,102,25,10,6
"S01000825",548,377,6,24,113,12,11,5
"S01000826",465,303,22,30,70,13,21,6
"S01000827",544,386,5,25,88,18,10,12
"S01000828",658,444,16,30,125,22,18,3
"S01000829",501,322,9,18,121,17,7,7
"S01000830",639,427,13,25,121,27,11,15
"S01000831",601,405,9,27,100,20,19,21
"S01000832",707,485,21,20,115,37,22,7
"S01000833",832,544,50,61,86,46,36,9
"S01000834",757,426,67,44,148,21,42,9
"S01000835",549,292,50,34,68,37,56,12
"S01000836",567,232,87,21,79,34,73,41
"S01000837",802,389,81,47,112,23,123,27
"S01000838",477,294,21,29,98,8,21,6
"S01000839",1014,736,38,54,103,33,37,13
"S01000840",497,237,39,30,80,30,55,26
"S01000841",698,313,89,60,88,48,70,30
"S01000842",674,412,22,32,160,23,13,12
"S01000843",649,427,29,43,98,14,26,12
"S01000844",626,425,31,32,66,16,42,14
"S01000845",403,264,14,28,62,21,14,0
"S01000846",529,245,65,37,77,28,66,11
"S01000847",720,409,37,44,132,24,61,13
"S01000848",475,286,16,26,121,9,9,8
"S01000849",353,238,12,29,37,13,19,5
"S01000850",492,268,42,34,62,27,50,9
"S01000851",578,392,13,39,105,4,21,4
"S01000852",568,318,38,18,112,20,49,13
"S01000853",406,212,31,20,86,17,32,8
"S01000854",639,351,54,45,84,37,51,17
"S01000855",534,359,13,31,92,10,27,2
"S01000856",399,246,24,20,51,17,35,6
"S01000857",362,222,26,22,59,10,16,7
"S01000858",704,513,26,52,66,21,18,8
"S01000859",882,591,31,48,145,27,28,12
"S01000860",624,355,50,44,71,39,43,22
"S01000861",474,283,19,20,116,12,19,5
"S01000862",385,267,9,24,62,6,15,2
"S01000863",411,247,18,22,71,11,32,10
"S01000864",860,587,32,56,113,25,29,18
"S01000865",796,467,68,43,101,26,72,19
"S01000866",634,361,44,37,105,24,58,5
"S01000867",639,334,61,41,99,34,57,13
"S01000868",502,244,39,36,78,29,63,13
"S01000869",411,193,44,35,27,37,58,17
"S01000870",632,345,68,53,54,31,58,23
"S01000871",661,378,19,36,144,10,62,12
"S01000872",605,350,19,34,136,22,32,12
"S01000873",2526,1360,95,131,253,67,100,520
"S01000874",384,212,37,20,46,23,42,4
"S01000875",1051,747,40,44,146,34,29,11
"S01000876",532,331,31,30,95,10,25,10
"S01000877",504,282,34,33,76,21,38,20
"S01000878",448,285,18,39,87,8,8,3
"S01000879",657,395,16,50,135,33,14,14
"S01000880",602,390,7,30,146,18,6,5
"S01000881",496,256,45,28,109,21,29,8
"S01000882",660,397,41,39,121,16,35,11
"S01000883",643,411,37,50,102,13,23,7
"S01000884",429,270,20,20,80,14,22,3
"S01000885",382,242,4,22,98,5,7,4
"S01000886",481,298,23,31,86,11,24,8
"S01000887",548,333,34,37,107,11,22,4
"S01000888",480,278,26,45,89,16,21,5
"S01000889",547,317,24,29,125,21,26,5
"S01000890",579,332,41,19,116,22,29,20
"S01000891",649,331,23,93,151,28,16,7
"S01000892",382,243,14,33,67,13,7,5
"S01000893",472,275,9,29,122,24,5,8
"S01000894",397,236,7,34,101,11,7,1
"S01000895",718,438,33,48,141,27,20,11
"S01000896",384,226,10,25,101,17,5,0
"S01000897",528,262,27,16,163,18,40,2
"S01000898",394,225,14,17,109,5,22,2
"S01000899",612,294,42,27,140,35,61,13
"S01000900",479,283,18,21,123,15,14,5
"S01000901",448,236,20,18,109,18,31,16
"S01000902",695,432,29,23,166,20,16,9
"S01000903",723,382,22,37,193,37,42,10
"S01000904",545,328,16,17,133,25,21,5
"S01000905",518,323,10,34,100,20,19,12
"S01000906",375,231,15,6,90,10,18,5
"S01000907",521,276,22,24,119,25,42,13
"S01000908",544,354,29,25,86,14,25,11
"S01000909",721,459,18,26,156,24,24,14
"S01000910",635,405,32,32,87,28,38,13
"S01000911",755,449,17,40,200,22,21,6
"S01000912",477,295,16,12,115,15,20,4
"S01000913",437,251,16,24,113,10,17,6
"S01000914",474,237,8,25,170,14,13,7
"S01000915",691,387,21,27,199,22,30,5
"S01000916",758,429,36,33,180,28,41,11
"S01000917",523,315,20,24,126,4,29,5
"S01000918",416,236,12,19,105,15,25,4
"S01000919",459,259,20,24,110,15,28,3
"S01000920",438,278,15,24,76,20,18,7
"S01000921",491,280,14,23,111,26,29,8
"S01000922",650,419,36,30,115,25,18,7
"S01000923",642,404,30,31,98,19,51,9
"S01000924",663,397,41,38,94,21,59,13
"S01000925",735,470,32,32,132,34,23,12
"S01000926",683,441,38,31,97,29,38,9
"S01000927",650,349,25,42,132,32,53,17
"S01000928",706,390,29,39,179,31,28,10
"S01000929",336,164,43,12,36,33,39,9
"S01000930",353,140,49,17,47,31,51,18
"S01000931",497,289,27,29,88,16,38,10
"S01000932",735,432,33,20,164,26,41,19
"S01000933",756,479,40,45,115,14,44,19
"S01000934",692,376,63,29,109,21,69,25
"S01000935",568,353,45,27,93,14,29,7
"S01000936",618,381,26,42,107,21,35,6
"S01000937",416,221,46,27,68,12,36,6
"S01000938",574,360,29,31,93,15,35,11
"S01000939",526,310,23,21,124,9,32,7
"S01000940",622,393,22,25,144,16,14,8
"S01000941",325,180,10,11,85,8,28,3
"S01000942",736,446,32,41,135,22,43,17
"S01000943",610,333,12,26,208,16,10,5
"S01000944",573,348,18,25,132,16,24,10
"S01000945",535,342,24,26,84,17,33,9
"S01000946",568,329,23,33,126,16,26,15
"S01000947",512,286,17,28,120,22,36,3
"S01000948",626,421,8,27,126,15,21,8
"S01000949",407,249,9,14,116,8,9,2
"S01000950",583,353,14,18,141,18,24,15
"S01000951",638,388,28,35,120,16,38,13
"S01000952",612,379,11,34,141,11,28,8
"S01000953",654,373,9,24,201,18,18,11
"S01000954",798,466,49,33,157,38,40,15
"S01000955",478,303,14,18,106,20,11,6
"S01000956",634,387,32,24,88,26,56,21
"S01000957",404,251,18,20,79,24,7,5
"S01000958",590,352,39,26,104,19,39,11
"S01000959",540,383,7,26,88,20,16,0
"S01000960",398,213,11,9,114,12,34,5
"S01000961",624,382,15,36,144,21,21,5
"S01000962",492,318,21,26,79,13,26,9
"S01000963",602,304,39,22,150,38,38,11
"S01000964",729,452,16,45,161,30,16,9
"S01000965",456,253,45,25,60,21,39,13
"S01000966",757,460,43,36,127,21,55,15
"S01000967",430,265,21,18,84,12,28,2
"S01000968",811,549,18,36,135,19,48,6
"S01000969",630,369,37,27,134,14,37,12
"S01000970",575,329,23,31,139,20,32,1
"S01000971",503,290,49,33,65,28,33,5
"S01000972",710,479,14,45,146,12,8,6
"S01000973",457,309,22,16,71,19,15,5
"S01000974",890,603,15,38,175,16,35,8
"S01000975",487,314,14,37,88,16,13,5
"S01000976",382,239,13,16,86,13,11,4
"S01000977",664,450,18,36,116,17,23,4
"S01000978",585,351,22,17,128,30,25,12
"S01000979",528,325,26,23,107,21,19,7
"S01000980",528,310,15,29,120,17,27,10
"S01000981",513,373,11,25,73,11,15,5
"S01000982",553,378,4,33,104,14,15,5
"S01000983",404,232,12,22,93,23,20,2
"S01000984",442,245,21,25,111,17,15,8
"S01000985",497,315,29,15,85,26,17,10
"S01000986",426,239,16,22,101,20,21,7
"S01000987",501,311,17,41,111,7,12,2
"S01000988",416,277,11,25,75,14,9,5
"S01000989",652,449,15,42,108,19,16,3
"S01000990",641,406,21,65,78,25,37,9
"S01000991",336,234,6,13,61,10,8,4
"S01000992",783,486,18,39,192,15,29,4
"S01000993",615,421,12,40,106,10,20,6
"S01000994",804,489,28,41,161,29,42,14
"S01000995",616,471,16,33,76,8,6,6
"S01000996",811,502,16,55,169,14,42,13
"S01000997",666,445,9,37,139,14,17,5
"S01000998",524,319,29,30,72,15,46,13
"S01000999",501,353,14,32,77,11,7,7
"S01001000",452,315,16,21,66,8,20,6
"S01001001",425,297,12,21,64,17,7,7
"S01001002",503,393,15,23,43,8,13,8
"S01001003",640,441,6,35,132,14,8,4
"S01001004",449,276,9,30,118,5,7,4
"S01001005",609,377,9,57,134,16,11,5
"S01001006",536,381,10,27,102,6,6,4
"S01001007",683,408,40,45,116,24,41,9
"S01001008",610,397,26,57,86,12,26,6
"S01001009",471,301,18,32,95,10,11,4
"S01001010",683,372,40,34,131,29,66,11
"S01001011",428,301,15,20,61,18,8,5
"S01001012",566,390,7,36,107,6,17,3
"S01001013",682,355,36,23,87,12,32,137
"S01001014",715,406,74,58,79,15,56,27
"S01001015",356,212,25,11,61,11,35,1
"S01001016",627,371,20,21,158,18,29,10
"S01001017",611,363,43,36,93,24,38,14
"S01001018",587,386,29,31,88,11,36,6
"S01001019",755,399,72,42,104,28,72,38
"S01001020",371,247,26,23,43,13,13,6
"S01001021",740,485,35,31,131,20,32,6
"S01001022",656,413,47,50,80,15,34,17
"S01001023",760,481,22,34,157,25,31,10
"S01001024",1281,937,33,58,169,47,26,11
"S01001025",896,612,17,46,176,27,13,5
"S01001026",690,453,21,40,135,19,16,6
"S01001027",640,401,19,38,146,13,19,4
"S01001028",567,339,45,38,70,25,46,4
"S01001029",541,277,52,43,66,35,56,12
"S01001030",500,315,10,23,130,11,6,5
"S01001031",701,415,45,46,122,19,35,19
"S01001032",494,268,41,27,72,29,48,9
"S01001033",505,267,35,57,67,32,38,9
"S01001034",498,224,89,23,53,30,59,20
"S01001035",368,213,21,19,49,15,38,13
"S01001036",456,269,41,38,43,21,37,7
"S01001037",616,330,54,24,116,29,46,17
"S01001038",584,410,11,37,106,8,8,4
"S01001039",413,279,9,28,59,15,18,5
"S01001040",527,350,15,24,106,12,13,7
"S01001041",526,332,22,20,119,12,14,7
"S01001042",739,552,16,50,91,6,18,6
"S01001043",506,382,6,28,59,10,14,7
"S01001044",650,357,19,26,187,21,32,8
"S01001045",473,321,12,18,99,9,7,7
"S01001046",619,420,15,29,98,18,30,9
"S01001047",601,324,13,30,180,14,21,19
"S01001048",459,311,7,17,109,3,6,6
"S01001049",456,294,26,19,68,15,28,6
"S01001050",713,467,25,41,130,18,24,8
"S01001051",418,252,20,33,86,8,13,6
"S01001052",401,242,24,18,82,12,21,2
"S01001053",556,344,14,31,117,16,25,9
"S01001054",538,324,26,19,126,10,20,13
"S01001055",590,354,26,30,119,16,34,11
"S01001056",506,334,22,19,98,12,13,8
"S01001057",451,311,9,22,69,20,13,7
"S01001058",565,350,30,28,110,13,26,8
"S01001059",460,307,29,30,28,28,31,7
"S01001060",537,365,33,25,68,15,27,4
"S01001061",558,373,16,23,104,14,21,7
"S01001062",457,308,12,33,78,10,15,1
"S01001063",633,397,22,22,148,18,15,11
"S01001064",536,330,21,27,117,17,20,4
"S01001065",551,361,19,25,118,7,11,10
"S01001066",580,364,20,36,112,19,25,4
"S01001067",613,392,17,23,121,23,27,10
"S01001068",688,423,16,30,149,28,24,18
"S01001069",666,427,18,33,134,20,28,6
"S01001070",636,381,23,40,135,19,30,8
"S01001071",527,317,17,42,107,23,9,12
"S01001072",695,460,31,34,108,28,27,7
"S01001073",869,506,29,55,193,37,36,13
"S01001074",377,252,5,23,71,11,9,6
"S01001075",649,375,29,30,165,15,29,6
"S01001076",631,387,23,39,119,22,31,10
"S01001077",625,390,18,23,136,19,27,12
"S01001078",707,473,42,24,116,30,18,4
"S01001079",400,283,18,21,45,16,10,7
"S01001080",550,324,24,28,143,12,14,5
"S01001081",464,251,32,20,104,17,23,17
"S01001082",667,436,21,29,135,17,22,7
"S01001083",605,342,38,28,130,25,29,13
"S01001084",682,378,18,51,168,34,24,9
"S01001085",584,337,29,44,104,30,33,7
"S01001086",535,227,50,30,106,49,54,19
"S01001087",379,181,13,16,83,15,53,18
"S01001088",762,411,59,56,116,38,70,12
"S01001089",684,382,35,34,157,28,37,11
"S01001090",717,366,22,221,81,12,11,4
"S01001091",498,228,15,206,23,7,15,4
"S01001092",908,410,34,374,42,14,24,10
"S01001093",792,235,23,418,39,14,58,5
"S01001094",680,428,23,78,119,14,8,10
"S01001095",1473,169,18,1243,17,4,14,8
"S01001096",835,255,18,498,32,4,16,12
"S01001097",507,298,7,99,80,10,6,7
"S01001098",746,323,11,309,77,14,5,7
"S01001099",1763,418,64,1096,44,26,96,19
"S01001100",757,359,37,190,117,14,29,11
"S01001101",1488,311,62,1059,12,3,21,20
"S01001102",1325,123,53,1068,15,11,39,16
"S01001103",522,306,17,97,71,20,6,5
"S01001104",693,182,38,364,37,20,30,22
"S01001105",573,336,12,71,135,9,5,5
"S01001106",696,466,22,76,85,24,18,5
"S01001107",767,370,28,182,127,18,28,14
"S01001108",1489,704,64,542,50,48,63,18
"S01001109",1533,373,74,938,51,20,63,14
"S01001110",672,286,39,236,27,28,47,9
"S01001111",949,426,54,353,28,10,60,18
"S01001112",566,353,23,34,116,8,20,12
"S01001113",904,332,36,382,74,13,60,7
"S01001114",765,238,110,184,98,24,82,29
"S01001115",568,303,47,63,72,20,50,13
"S01001116",487,220,19,123,90,8,20,7
"S01001117",487,214,44,92,48,10,55,24
"S01001118",380,221,15,23,73,8,36,4
"S01001119",733,432,38,52,137,10,50,14
"S01001120",470,277,17,40,102,10,16,8
"S01001121",505,295,41,65,40,15,33,16
"S01001122",590,273,26,201,30,11,30,19
"S01001123",777,478,26,100,102,20,37,14
"S01001124",453,259,16,33,89,14,34,8
"S01001125",271,155,16,43,29,4,19,5
"S01001126",602,362,10,57,134,16,20,3
"S01001127",624,337,27,117,89,16,29,9
"S01001128",516,326,15,50,105,7,11,2
"S01001129",713,398,68,83,61,23,64,16
"S01001130",564,329,29,49,102,16,29,10
"S01001131",396,187,25,82,46,7,39,10
"S01001132",499,306,24,34,100,10,19,6
"S01001133",757,456,38,62,134,27,29,11
"S01001134",639,420,15,56,122,7,9,10
"S01001135",251,123,25,23,35,19,17,9
"S01001136",845,366,75,180,78,32,84,30
"S01001137",811,328,66,162,117,23,79,36
"S01001138",1153,681,85,194,78,30,60,25
"S01001139",508,256,24,43,142,4,34,5
"S01001140",720,386,45,59,127,13,73,17
"S01001141",397,184,36,75,39,21,30,12
"S01001142",628,351,11,39,192,18,8,9
"S01001143",491,262,10,33,135,19,24,8
"S01001144",504,294,42,50,67,14,30,7
"S01001145",421,212,7,28,130,9,29,6
"S01001146",594,349,8,48,164,6,13,6
"S01001147",674,308,61,178,39,24,39,25
"S01001148",532,296,14,38,151,18,14,1
"S01001149",523,318,28,66,66,8,29,8
"S01001150",552,274,70,52,42,29,63,22
"S01001151",402,142,51,33,85,17,56,18
"S01001152",697,339,33,71,156,27,56,15
"S01001153",495,296,32,28,101,15,16,7
"S01001154",522,322,11,47,120,10,7,5
"S01001155",405,238,3,30,110,16,4,4
"S01001156",654,343,70,127,39,21,36,18
"S01001157",588,389,12,55,112,7,10,3
"S01001158",390,204,18,23,115,4,22,4
"S01001159",449,258,10,27,124,9,16,5
"S01001160",335,170,13,13,106,8,22,3
"S01001161",422,248,11,30,95,11,22,5
"S01001162",616,396,26,42,118,11,11,12
"S01001163",576,260,44,115,58,20,55,24
"S01001164",489,241,36,50,98,19,38,7
"S01001165",647,317,49,107,50,21,72,31
"S01001166",213,84,27,21,40,13,22,6
"S01001167",595,331,12,39,184,15,11,3
"S01001168",661,406,45,103,36,16,40,15
"S01001169",780,353,103,60,112,46,77,29
"S01001170",586,275,66,52,83,27,63,20
"S01001171",477,322,30,43,33,7,27,15
"S01001172",453,237,58,33,51,14,49,11
"S01001173",629,356,45,52,61,41,61,13
"S01001174",519,256,48,105,18,19,48,25
"S01001175",606,318,51,35,83,42,55,22
"S01001176",634,368,27,55,118,20,40,6
"S01001177",633,279,42,82,111,25,79,15
"S01001178",519,218,21,34,200,10,29,7
"S01001179",653,386,17,60,160,13,14,3
"S01001180",566,259,43,74,114,11,43,22
"S01001181",589,328,10,48,169,15,9,10
"S01001182",666,386,49,54,78,22,51,26
"S01001183",667,313,51,45,113,32,81,32
"S01001184",642,425,22,55,83,25,20,12
"S01001185",376,197,9,23,129,10,7,1
"S01001186",537,323,17,41,118,15,20,3
"S01001187",658,374,52,38,87,30,63,14
"S01001188",631,320,63,69,73,25,65,16
"S01001189",682,387,38,48,116,14,70,9
"S01001190",496,282,12,26,155,8,12,1
"S01001191",496,299,35,26,69,16,46,5
"S01001192",726,328,39,61,156,19,83,40
"S01001193",637,396,25,60,112,14,15,15
"S01001194",658,406,10,49,162,9,14,8
"S01001195",628,340,20,37,169,20,28,14
"S01001196",774,402,46,70,144,14,85,13
"S01001197",382,216,25,22,53,19,33,14
"S01001198",514,282,38,27,84,32,34,17
