dz_2001,total,owned,social,rented,rentfree
S01002767,955,734,144,75,2
S01002768,785,500,198,78,9
S01002769,729,468,204,56,1
S01002770,539,333,155,44,7
S01002771,735,321,354,60,0
S01002772,903,748,25,100,30
S01002773,865,628,196,40,1
S01002774,778,369,354,47,8
S01002775,741,314,376,50,1
S01002776,1020,644,326,49,1
S01002777,981,590,302,80,9
S01002778,727,295,362,66,4
S01002779,629,163,425,41,0
S01002780,876,332,477,63,4
S01002781,839,577,184,73,5
S01002782,779,369,341,62,7
S01002783,1527,998,350,160,19
S01002784,548,303,205,39,1
S01002785,722,341,358,23,0
S01002786,846,746,46,51,3
S01002787,673,471,162,39,1
S01002788,837,688,77,67,5
S01002789,700,661,23,13,3
S01002790,776,333,368,71,4
S01002791,632,204,400,26,2
S01002792,1975,1609,209,142,15
S01002793,694,347,265,79,3
S01002794,929,643,235,44,7
S01002795,597,547,18,27,5
S01002796,551,412,99,38,2
S01002797,771,723,9,37,2
S01002798,574,333,214,25,2
S01002799,608,310,253,32,13
S01002800,706,665,11,29,1
S01002801,923,426,461,34,2
S01002802,575,541,6,24,4
S01002803,810,568,190,45,7
S01002804,551,347,174,27,3
S01002805,872,437,401,31,3
S01002806,2496,2049,206,221,20
S01002807,638,307,285,39,7
S01002808,836,240,535,58,3
S01002809,672,399,188,74,11
S01002810,912,450,250,205,7
S01002811,933,650,156,121,6
S01002812,616,465,91,54,6
S01002813,737,387,267,75,8
S01002814,876,513,246,102,15
S01002815,704,327,323,49,5
S01002816,588,350,203,34,1
S01002817,543,287,231,19,6
S01002818,616,400,140,72,4
S01002819,774,229,513,29,3
S01002820,824,376,396,50,2
S01002821,1164,590,431,128,15
S01002822,809,320,449,37,3
S01002823,729,263,384,73,9
S01002824,804,578,131,87,8
S01002825,768,468,189,99,12
S01002826,495,290,154,43,8
S01002827,642,380,241,17,4
S01002828,856,451,366,39,0
S01002829,797,391,324,73,9
S01002830,609,369,179,61,0
S01002831,1114,793,218,87,16
S01002832,771,541,114,116,0
S01002833,985,848,72,56,9
S01002834,792,469,270,41,12
S01002835,682,420,156,105,1
S01002836,523,349,128,44,2
S01002837,572,204,290,75,3
S01002838,531,323,175,28,5
S01002839,586,258,300,28,0
S01002840,647,460,134,43,10
S01002841,1161,1056,36,63,6
S01002842,558,190,275,92,1
S01002843,778,299,403,74,2
S01002844,562,509,36,17,0
S01002845,810,470,218,115,7
S01002846,1059,840,150,63,6
S01002847,890,607,162,113,8
S01002848,812,510,192,107,3
S01002849,969,673,185,109,2
S01002850,842,556,209,73,4
S01002851,426,306,74,33,13
S01002852,1006,582,322,99,3
S01002853,456,147,259,49,1
S01002854,825,497,287,34,7
S01002855,601,233,345,20,3
S01002856,717,298,227,181,11
S01002857,537,470,41,19,7
S01002858,678,528,46,95,9
S01002859,811,350,385,67,9
S01002860,1070,787,158,117,8
S01002861,882,577,139,155,11
S01002862,588,362,130,95,1
S01002863,737,408,275,47,7
S01002864,643,295,247,95,6
S01002865,954,660,214,68,12
S01002866,1030,471,375,182,2
S01002867,515,435,47,32,1
S01002868,743,360,268,113,2
S01002869,559,362,115,82,0
S01002870,862,610,190,55,7
S01002871,626,431,130,59,6
S01002872,573,381,123,59,10
S01002873,736,518,145,73,0
S01002874,767,408,278,81,0
S01002875,536,275,156,100,5
S01002876,686,285,262,138,1
S01002877,748,375,219,154,0
S01002878,533,377,42,114,0
S01002879,812,579,131,97,5
S01002880,506,385,23,78,20
S01002881,910,601,137,156,16
S01002882,770,410,223,127,10
S01002883,977,724,183,65,5
S01002884,793,522,129,135,7
S01002885,1268,1132,81,51,4
S01002886,815,551,219,40,5
S01002887,592,393,179,17,3
S01002888,468,348,50,50,20
S01002889,857,475,276,106,0
S01002890,673,319,245,108,1
S01002891,715,514,108,85,8
S01002892,649,408,180,47,14
S01002893,1126,795,183,141,7
S01002894,755,679,29,41,6
S01002895,562,288,227,37,10
S01002896,681,525,91,62,3
S01002897,586,282,221,73,10
S01002898,982,721,152,95,14
S01002899,528,478,18,28,4
S01002900,675,312,249,111,3
S01002901,788,507,232,45,4
S01002902,732,440,225,61,6
S01002903,852,400,383,58,11
S01002904,705,555,64,83,3
S01002905,735,517,102,102,14
S01002906,807,478,208,115,6
S01002907,606,419,133,52,2
S01002908,755,720,13,15,7
S01002909,763,566,164,27,6
S01002910,1037,684,312,36,5
S01002911,846,460,345,29,12
S01002912,1349,1264,26,51,8
S01002913,730,673,12,44,1
S01002914,634,218,345,69,2
S01002915,888,560,231,93,4
S01002916,728,342,319,61,6
S01002917,584,496,25,60,3
S01002918,696,621,12,54,9
S01002919,875,343,430,99,3
S01002920,569,385,148,28,8
S01002921,647,510,71,60,6
S01002922,480,341,117,15,7
S01002923,625,404,123,87,11
S01002924,649,399,89,145,16
S01002925,1402,1076,201,123,2
S01002926,765,388,307,70,0
S01002927,765,341,380,43,1
S01002928,530,496,15,17,2
S01002929,738,442,251,45,0
S01002930,560,448,87,23,2
S01002931,912,521,347,42,2
S01002932,680,643,9,26,2
S01002933,794,582,105,101,6
S01002934,837,380,427,26,4
S01002935,919,600,224,82,13
S01002936,770,712,23,31,4
S01002937,477,377,5,90,5
S01002938,760,489,195,68,8
S01002939,535,453,20,51,11
S01002940,573,436,87,48,2
S01002941,913,666,98,125,24
S01002942,430,299,79,44,8
S01002943,674,556,25,86,7
S01002944,1160,851,123,166,20
S01002945,562,460,43,53,6
S01002946,1031,869,28,105,29
S01002947,607,426,46,115,20
S01002948,777,590,129,49,9
S01002949,534,360,66,82,26
S01002950,771,600,107,56,8
S01002951,915,722,88,95,10
S01002952,578,443,75,53,7
S01002953,887,626,127,120,14
S01002954,833,606,99,85,43
S01002955,1125,886,143,69,27
S01002956,758,561,96,95,6
S01002957,882,717,74,78,13
S01002958,564,411,9,128,16
S01002959,945,748,66,110,21
S01002960,623,497,36,69,21
S01002961,779,598,109,70,2
S01002962,608,359,169,67,13
S01002963,807,501,238,63,5
S01002964,638,391,59,151,37
S01002965,889,675,65,117,32
S01002966,558,410,97,41,10
S01002967,875,693,67,101,14
S01002968,1375,840,223,281,31
S01002969,962,844,26,66,26
S01002970,624,500,28,88,8
S01002971,1243,1104,38,87,14
S01002972,1123,578,279,261,5
S01002973,765,618,64,74,9
S01002974,1085,858,51,161,15
S01002975,605,312,116,165,12
S01002976,904,269,534,97,4
S01002977,701,460,122,117,2
S01002978,1034,865,66,94,9
S01002979,723,487,89,140,7
S01002980,745,393,233,116,3
S01002981,727,624,22,76,5
S01002982,620,555,7,48,10
S01002983,797,371,204,211,11
S01002984,726,500,53,163,10
S01002985,585,468,5,102,10
S01002986,731,349,241,132,9
S01002987,701,255,226,216,4
S01002988,702,552,55,90,5
S01002989,959,229,302,418,10
S01002990,680,173,35,471,1
S01002991,741,638,5,96,2
S01002992,798,370,45,371,12
S01002993,693,497,32,141,23
S01002994,831,217,58,546,10
S01002995,580,102,3,470,5
S01002996,710,209,41,446,14
S01002997,638,123,70,442,3
S01002998,817,560,170,81,6
S01002999,557,140,23,387,7
S01003000,667,554,18,88,7
S01003001,591,446,81,58,6
S01003002,875,542,207,118,8
S01003003,592,450,25,103,14
S01003004,420,263,38,116,3
S01003005,557,374,16,133,34
S01003006,1078,904,57,102,15
S01003007,782,277,171,331,3
S01003008,583,73,74,435,1
S01003009,541,294,151,91,5
S01003010,698,592,16,76,14
S01003011,761,310,117,326,8
S01003012,946,779,51,95,21
S01003013,634,470,14,124,26
S01003014,665,581,46,36,2
S01003015,740,626,55,55,4
S01003016,457,412,13,27,5
S01003017,694,537,80,71,6
S01003018,804,616,110,73,5
S01003019,778,469,226,77,6
S01003020,679,451,142,74,12
S01003021,660,556,41,59,4
S01003022,954,787,97,61,9
S01003023,703,589,57,53,4
S01003024,656,412,94,139,11
S01003025,857,745,63,41,8
S01003026,814,555,207,52,0
S01003027,979,866,35,68,10
S01003028,800,85,670,44,1
S01003029,1093,397,641,52,3
S01003030,1340,469,822,45,4
S01003032,481,74,396,11,0
S01003033,490,156,311,21,2
S01003034,910,763,63,76,8
S01003035,1019,249,724,46,0
S01003036,926,130,781,15,0
S01003037,2167,1972,45,150,0
S01003038,888,815,15,56,2
S01003039,893,285,540,68,0
S01003040,880,317,530,33,0
S01003041,711,615,10,82,4
S01003042,611,69,529,13,0
S01003043,579,12,546,18,3
S01003044,1261,212,985,64,0
S01003045,921,113,780,27,1
S01003046,750,382,324,44,0
S01003047,946,197,685,57,7
S01003048,497,106,374,15,2
S01003049,552,88,441,23,0
S01003050,718,654,39,21,4
S01003051,1073,497,509,67,0
S01003052,695,190,466,39,0
S01003053,970,671,216,81,2
S01003054,803,552,121,123,7
S01003055,841,282,526,33,0
S01003056,927,93,815,18,1
S01003057,673,526,8,138,1
S01003058,1144,690,308,141,5
S01003059,902,784,35,67,16
S01003060,1030,496,467,62,5
S01003061,776,739,7,28,2
S01003062,827,602,163,57,5
S01003063,800,621,3,173,3
S01003064,837,274,510,52,1
S01003065,991,564,110,310,7
S01003066,802,759,0,38,5
S01003067,608,573,16,19,0
S01003068,801,732,11,49,9
S01003069,567,353,138,69,7
S01003070,799,507,172,115,5
S01003071,657,604,7,42,4
S01003072,1022,418,509,91,4
S01003073,725,544,9,162,10
S01003074,727,672,13,40,2
S01003075,744,507,37,193,7
S01003076,901,58,798,36,9
S01003077,963,460,369,121,13
S01003078,674,527,100,43,4
S01003079,925,782,23,118,2
S01003080,826,637,3,181,5
S01003081,1033,871,47,106,9
S01003082,1164,371,718,69,6
S01003083,1223,477,547,199,0
S01003084,822,248,526,39,9
S01003085,975,869,17,80,9
S01003086,632,557,19,49,7
S01003087,653,490,5,142,16
S01003088,1128,193,889,42,4
S01003089,733,662,20,44,7
S01003090,750,518,99,125,8
S01003091,575,453,10,109,3
S01003092,815,549,185,74,7
S01003093,968,434,497,37,0
S01003094,948,754,73,102,19
S01003095,769,698,20,40,11
S01003096,702,603,21,72,6
S01003097,277,124,142,11,0
S01003098,1173,580,173,414,6
S01003099,548,159,377,12,0
S01003100,821,535,178,101,7
S01003101,524,125,392,7,0
S01003102,733,654,5,71,3
S01003103,730,691,8,28,3
S01003104,938,440,416,76,6
S01003105,798,564,42,185,7
S01003106,733,664,22,43,4
S01003107,749,108,614,27,0
S01003108,748,396,161,186,5
S01003109,915,862,14,31,8
S01003110,760,702,10,35,13
S01003111,797,281,438,78,0
S01003112,959,822,18,119,0
S01003113,712,642,26,44,0
S01003114,843,728,19,86,10
S01003115,1065,668,89,301,7
S01003116,874,499,143,230,2
S01003117,776,459,74,239,4
S01003118,531,61,412,40,18
S01003119,616,458,10,148,0
S01003120,1498,1369,24,105,0
S01003121,867,339,485,42,1
S01003122,723,503,186,32,2
S01003123,885,747,46,90,2
S01003124,829,556,16,252,5
S01003125,850,497,56,293,4
S01003126,157,33,112,12,0
S01003127,779,613,13,150,3
S01003128,730,332,231,165,2
S01003129,1130,714,94,310,12
S01003130,781,462,51,261,7
S01003131,864,548,19,293,4
S01003132,768,132,517,117,2
S01003133,1296,1026,26,236,8
S01003134,748,272,408,66,2
S01003135,742,444,246,47,5
S01003136,939,588,52,287,12
S01003137,773,468,42,261,2
S01003138,1014,367,538,106,3
S01003139,1016,576,7,425,8
S01003140,925,306,568,51,0
S01003141,751,534,11,200,6
S01003142,945,430,419,93,3
S01003143,854,665,90,95,4
S01003144,896,533,300,55,8
S01003145,624,414,169,40,1
S01003146,658,346,6,303,3
S01003147,832,561,205,61,5
S01003148,686,479,149,55,3
S01003149,855,527,35,281,12
S01003150,725,103,585,36,1
S01003151,793,609,139,44,1
S01003152,908,522,226,138,22
S01003153,709,631,21,42,15
S01003154,957,477,105,371,4
S01003155,1358,1255,25,67,11
S01003156,834,457,105,270,2
S01003157,1099,441,187,459,12
S01003158,618,38,513,60,7
S01003159,188,54,119,15,0
S01003160,661,296,295,66,4
S01003161,629,430,153,46,0
S01003162,614,307,265,40,2
S01003163,709,579,12,116,2
S01003164,813,614,21,156,22
S01003165,940,583,182,171,4
S01003166,627,365,20,234,8
S01003167,956,471,372,96,17
S01003168,831,481,30,316,4
S01003169,2391,2052,113,216,10
S01003170,985,866,22,87,10
S01003171,719,599,15,98,7
S01003172,749,351,49,339,10
S01003173,532,279,7,240,6
S01003174,805,344,209,236,16
S01003175,823,174,520,128,1
S01003176,821,460,27,326,8
S01003177,945,784,27,134,0
S01003178,896,458,316,117,5
S01003179,719,326,71,313,9
S01003180,665,619,13,27,6
S01003181,894,418,436,36,4
S01003182,801,341,390,70,0
S01003183,667,336,53,273,5
S01003184,834,220,587,25,2
S01003185,611,245,274,89,3
S01003186,861,758,13,86,4
S01003187,1027,694,47,280,6
S01003188,976,249,308,417,2
S01003189,837,375,57,401,4
S01003190,717,165,399,150,3
S01003191,535,79,362,94,0
S01003192,779,256,140,376,7
S01003193,1687,1274,242,158,13
S01003194,725,307,355,63,0
S01003195,711,659,18,34,0
S01003196,978,872,14,81,11
S01003197,793,659,11,115,8
S01003198,959,307,518,131,3
S01003199,940,789,92,55,4
S01003200,733,294,159,272,8
S01003201,243,56,141,45,1
S01003202,1040,287,586,157,10
S01003203,876,583,191,92,10
S01003204,945,509,328,107,1
S01003205,747,234,394,118,1
S01003206,781,132,499,149,1
S01003207,815,527,53,216,19
S01003208,1249,292,680,261,16
S01003209,572,422,115,35,0
S01003210,873,743,50,74,6
S01003211,870,632,20,210,8
S01003212,692,595,43,52,2
S01003213,544,257,207,78,2
S01003214,716,497,162,54,3
S01003215,904,381,482,36,5
S01003216,690,479,173,37,1
S01003217,707,138,519,42,8
S01003218,685,424,128,124,9
S01003219,746,547,147,48,4
S01003220,813,495,118,192,8
S01003221,889,339,457,81,12
S01003222,824,445,21,344,14
S01003223,814,181,480,153,0
S01003224,651,618,11,13,9
S01003225,668,226,414,27,1
S01003226,753,263,409,75,6
S01003227,1617,700,157,741,19
S01003228,1260,630,449,177,4
S01003229,892,794,22,69,7
S01003230,907,627,215,47,18
S01003231,878,542,264,70,2
S01003232,905,187,451,255,12
S01003233,923,862,22,29,10
S01003234,876,703,52,115,6
S01003235,796,622,137,31,6
S01003236,705,400,114,170,21
S01003237,915,516,342,55,2
S01003238,710,512,71,121,6
S01003239,1008,590,270,143,5
S01003240,705,574,28,101,2
S01003241,780,687,63,28,2
S01003242,1044,597,363,63,21
S01003243,865,621,176,65,3
S01003244,958,490,362,96,10
S01003245,1195,220,855,115,5
S01003246,941,204,701,33,3
S01003247,781,274,365,127,15
S01003248,1100,427,356,304,13
S01003249,718,312,214,186,6
S01003250,599,414,123,57,5
S01003251,828,153,652,22,1
S01003252,573,545,11,13,4
S01003253,979,113,743,119,4
S01003254,550,80,444,26,0
S01003255,828,539,159,130,0
S01003256,1436,262,810,353,11
S01003257,788,613,25,144,6
S01003258,760,711,23,24,2
S01003259,1123,843,97,173,10
S01003260,701,639,28,31,3
S01003261,926,867,22,22,15
S01003262,700,235,333,131,1
S01003263,1028,196,576,251,5
S01003264,635,458,99,75,3
S01003265,619,479,90,49,1
S01003266,739,403,287,38,11
S01003267,967,548,262,150,7
S01003268,1719,724,569,401,25
S01003269,901,297,491,111,2
S01003270,770,238,358,174,0
S01003271,1820,680,255,859,26
S01003272,1594,388,971,228,7
S01003273,699,135,467,86,11
S01003274,583,186,336,61,0
S01003275,1024,487,420,111,6
S01003276,727,706,6,14,1
S01003277,614,417,122,71,4
S01003278,840,659,130,49,2
S01003279,404,42,359,3,0
S01003280,913,632,151,126,4
S01003281,502,247,197,56,2
S01003282,755,677,34,40,4
S01003283,687,597,58,31,1
S01003284,935,531,299,98,7
S01003285,269,74,148,45,2
S01003286,984,416,396,160,12
S01003287,613,79,481,45,8
S01003288,699,657,8,25,9
S01003289,407,149,164,91,3
S01003290,848,395,187,265,1
S01003291,767,278,440,43,6
S01003292,731,616,52,58,5
S01003293,807,148,566,91,2
S01003294,734,411,212,105,6
S01003295,908,865,9,27,7
S01003296,807,65,662,72,8
S01003297,534,82,406,41,5
S01003298,1003,740,87,166,10
S01003299,451,43,388,19,1
S01003300,869,696,71,92,10
S01003301,765,216,456,91,2
S01003302,686,101,505,66,14
S01003303,2006,579,117,1287,23
S01003304,724,381,20,319,4
S01003305,753,465,38,243,7
S01003306,924,514,333,74,3
S01003307,1048,552,391,94,11
S01003308,854,470,307,74,3
S01003309,953,152,676,123,2
S01003310,744,477,190,72,5
S01003311,696,678,0,18,0
S01003312,582,300,246,34,2
S01003313,948,412,385,149,2
S01003314,627,148,331,146,2
S01003315,644,322,25,296,1
S01003316,594,217,186,180,11
S01003317,646,440,68,134,4
S01003318,719,633,28,54,4
S01003320,530,245,19,259,7
S01003321,692,609,48,32,3
S01003322,790,232,219,330,9
S01003323,752,711,13,23,5
S01003324,448,241,85,120,2
S01003325,779,578,18,183,0
S01003326,855,306,471,71,7
S01003327,599,263,124,208,4
S01003328,1016,327,98,571,20
S01003329,809,601,105,101,2
S01003330,939,883,21,31,4
S01003331,642,222,374,43,3
S01003332,416,100,304,8,4
S01003333,919,280,449,190,0
S01003334,1006,542,399,58,7
S01003335,649,217,205,220,7
S01003336,969,355,509,97,8
S01003337,1283,548,553,180,2
S01003338,882,527,141,201,13
S01003339,770,509,97,157,7
S01003340,995,523,361,91,20
S01003341,949,886,13,47,3
S01003342,718,101,513,96,8
S01003343,733,100,609,23,1
S01003344,479,351,81,47,0
S01003345,967,567,205,189,6
S01003346,866,456,330,79,1
S01003347,952,70,829,53,0
S01003348,994,460,142,382,10
S01003349,1367,569,715,81,2
S01003350,893,590,241,58,4
S01003351,1007,242,440,317,8
S01003352,1168,456,662,44,6
S01003353,735,119,509,99,8
S01003354,604,239,282,76,7
S01003355,1054,331,554,167,2
S01003356,859,106,688,59,6
S01003357,369,41,293,27,8
S01003358,1622,528,153,911,30
S01003359,974,930,6,33,5
S01003360,730,491,202,24,13
S01003361,713,272,397,42,2
S01003362,680,386,195,97,2
S01003363,768,405,299,64,0
S01003364,662,162,438,62,0
S01003365,655,170,306,165,14
S01003366,651,208,45,387,11
S01003367,1213,174,983,47,9
S01003368,1501,286,240,962,13
S01003369,625,249,351,23,2
S01003370,771,356,20,379,16
S01003371,668,323,22,318,5
S01003372,749,365,338,42,4
S01003373,2204,536,544,1087,37
S01003374,492,44,439,9,0
S01003375,951,725,144,71,11
S01003376,526,81,421,24,0
S01003377,723,423,251,44,5
S01003378,841,107,587,128,19
S01003379,678,48,610,18,2
S01003380,1279,568,85,615,11
S01003381,728,552,144,32,0
S01003382,1603,469,431,669,34
S01003383,913,550,244,110,9
S01003384,965,595,323,47,0
S01003385,834,495,40,285,14
S01003386,652,312,306,28,6
S01003387,793,179,424,181,9
S01003388,1038,305,610,117,6
S01003389,1019,170,549,297,3
S01003390,1218,140,1042,34,2
S01003391,716,201,390,119,6
S01003392,826,391,116,310,9
S01003393,832,489,254,89,0
S01003394,559,252,155,151,1
S01003395,644,351,107,182,4
S01003396,759,103,600,49,7
S01003397,1045,130,879,34,2
S01003398,793,303,300,188,2
S01003399,1012,337,226,395,54
S01003400,700,435,219,42,4
S01003401,769,69,687,13,0
S01003402,949,82,861,6,0
S01003403,1144,279,359,487,19
S01003404,569,76,482,11,0
S01003405,733,469,219,39,6
S01003406,691,265,244,176,6
S01003407,851,546,186,112,7
S01003408,650,110,466,73,1
S01003409,1422,694,70,642,16
S01003410,1397,384,113,861,39
S01003411,757,366,287,99,5
S01003412,862,285,485,82,10
S01003413,741,399,317,25,0
S01003414,442,172,251,18,1
S01003415,766,106,541,118,1
S01003416,844,205,456,171,12
S01003417,940,459,113,347,21
S01003418,920,165,625,126,4
S01003419,959,197,727,34,1
S01003420,425,41,373,11,0
S01003421,923,381,513,28,1
S01003422,790,239,396,151,4
S01003423,779,250,86,430,13
S01003424,974,168,693,108,5
S01003425,838,216,235,384,3
S01003426,980,423,265,285,7
S01003427,908,487,329,87,5
S01003428,843,74,741,28,0
S01003429,736,249,131,337,19
S01003430,782,224,136,417,5
S01003431,696,298,321,75,2
S01003432,874,302,46,524,2
S01003433,1129,307,126,674,22
S01003434,805,182,585,37,1
S01003435,731,130,585,15,1
S01003436,525,390,58,75,2
S01003437,810,302,54,452,2
S01003438,1002,341,148,506,7
S01003439,1100,207,596,270,27
S01003440,480,293,117,66,4
S01003441,1326,174,1001,134,17
S01003442,1013,37,940,36,0
S01003443,970,145,779,40,6
S01003444,777,66,702,9,0
S01003445,1074,196,831,47,0
S01003446,446,115,75,248,8
S01003447,905,166,413,317,9
S01003448,705,408,236,53,8
S01003449,728,269,166,271,22
S01003450,976,276,368,324,8
S01003451,916,237,236,432,11
S01003452,583,464,77,38,4
S01003453,1263,644,150,446,23
S01003454,664,205,211,231,17
S01003455,795,148,592,51,4
S01003456,255,21,222,12,0
S01003457,1005,71,893,38,3
S01003458,1016,383,586,40,7
S01003459,842,314,425,94,9
S01003460,1054,441,113,488,12
S01003461,764,551,183,24,6
S01003462,551,143,332,76,0
S01003463,692,39,609,34,10
S01003464,974,353,66,530,25
S01003465,2510,939,248,1284,39
S01003466,771,183,383,192,13
S01003467,714,387,276,46,5
S01003468,839,225,179,431,4
S01003469,1008,311,477,209,11
S01003470,1139,245,290,588,16
S01003471,776,139,603,32,2
S01003472,816,74,714,19,9
S01003473,969,303,403,260,3
S01003474,690,259,50,377,4
S01003475,800,213,303,274,10
S01003476,1136,853,118,159,6
S01003477,1076,480,180,412,4
S01003478,814,269,244,295,6
S01003479,844,262,271,303,8
S01003480,834,319,387,125,3
S01003481,1033,334,293,391,15
S01003482,658,113,469,73,3
S01003483,533,213,259,61,0
S01003484,997,362,136,490,9
S01003485,890,394,15,466,15
S01003486,1033,122,862,42,7
S01003487,1003,258,222,514,9
S01003488,642,210,399,32,1
S01003489,1397,575,699,114,9
S01003490,625,142,356,121,6
S01003491,85,27,50,8,0
S01003492,1060,323,517,212,8
S01003493,831,200,479,146,6
S01003494,778,198,374,203,3
S01003495,936,397,459,77,3
S01003496,984,477,95,394,18
S01003497,958,510,105,333,10
S01003498,1004,497,406,97,4
S01003499,1006,476,222,299,9
S01003500,676,93,535,40,8
S01003501,708,249,48,409,2
S01003502,1848,1330,344,168,6
S01003503,700,337,75,288,0
S01003504,858,336,63,445,14
S01003506,1024,464,104,440,16
S01003507,516,180,46,260,30
S01003508,807,183,523,98,3
S01003509,950,562,33,341,14
S01003510,407,113,194,98,2
S01003511,1101,813,37,240,11
S01003512,641,265,296,78,2
S01003513,730,248,34,448,0
S01003514,897,377,12,497,11
S01003515,631,228,371,31,1
S01003516,667,577,32,48,10
S01003517,752,282,162,285,23
S01003518,1032,244,641,147,0
S01003519,542,156,277,100,9
S01003520,717,374,86,256,1
S01003521,531,157,19,355,0
S01003522,822,463,13,339,7
S01003523,657,323,260,69,5
S01003524,1056,751,35,256,14
S01003525,1052,631,15,396,10
S01003526,992,616,12,351,13
S01003527,882,791,28,62,1
S01003528,516,375,88,53,0
S01003529,547,426,25,96,0
S01003530,821,421,66,325,9
S01003531,778,178,487,113,0
S01003532,1085,886,122,68,9
S01003533,340,12,168,38,122
S01003534,903,440,269,190,4
S01003535,708,294,313,95,6
S01003536,1031,703,43,280,5
S01003537,797,274,333,182,8
S01003538,624,228,360,34,2
S01003539,993,809,33,147,4
S01003540,419,148,237,32,2
S01003541,935,93,530,86,226
S01003542,783,583,48,147,5
S01003543,706,141,392,137,36
S01003544,529,375,17,131,6
S01003545,789,575,14,189,11
S01003546,936,214,616,105,1
S01003547,767,361,171,220,15
S01003549,800,205,538,47,10
S01003550,647,583,10,52,2
S01003551,658,309,287,62,0
S01003552,1036,552,7,461,16
S01003553,636,57,544,34,1
S01003554,761,439,54,261,7
S01003555,725,445,33,236,11
S01003556,700,632,30,29,9
S01003557,783,54,699,17,13
S01003558,990,730,9,239,12
S01003559,967,862,41,50,14
S01003560,1264,1006,40,200,18
S01003561,955,196,678,77,4
S01003562,623,120,400,95,8
S01003563,530,232,282,16,0
S01003564,714,125,537,49,3
S01003565,858,300,488,59,11
S01003566,725,338,59,317,11
S01003567,989,104,844,37,4
S01003568,676,545,10,108,13
S01003569,717,648,31,26,12
S01003570,730,601,90,33,6
S01003571,880,242,519,108,11
S01003572,1030,190,758,80,2
S01003573,924,483,341,88,12
S01003574,1028,572,39,399,18
S01003575,854,261,520,64,9
S01003576,759,448,15,281,15
S01003577,947,612,284,42,9
S01003578,217,75,134,8,0
S01003579,857,11,836,10,0
S01003580,1018,349,559,96,14
S01003581,1216,418,486,299,13
S01003582,671,26,629,15,1
S01003583,566,219,317,30,0
S01003584,803,75,699,24,5
S01003585,670,162,298,193,17
S01003586,1053,425,563,53,12
S01003587,1104,1006,27,53,18
S01003588,635,563,18,50,4
S01003589,1021,800,30,175,16
S01003590,741,219,422,98,2
S01003591,1301,1189,34,58,20
S01003592,1423,483,662,268,10
S01003593,634,401,186,38,9
S01003594,976,797,11,158,10
S01003595,918,138,742,35,3
S01003596,783,158,563,54,8
S01003597,714,604,18,85,7
S01003598,690,460,207,23,0
S01003599,969,608,262,97,2
S01003600,842,292,476,69,5
S01003601,817,135,560,122,0
S01003602,628,465,149,12,2
S01003603,829,331,454,39,5
S01003604,695,233,254,196,12
S01003605,664,197,431,30,6
S01003606,885,607,194,79,5
S01003607,531,361,118,52,0
S01003608,557,310,206,39,2
S01003609,1066,823,97,142,4
S01003610,973,277,519,177,0
S01003611,842,125,684,32,1
S01003612,837,626,22,171,18
S01003613,1421,1270,43,99,9
S01003614,547,371,120,54,2
S01003615,854,309,503,30,12
S01003616,869,795,21,39,14
S01003617,828,48,738,29,13
S01003618,796,597,147,51,1
S01003619,816,107,659,45,5
S01003620,1025,818,32,174,1
S01003621,939,421,438,78,2
S01003622,813,516,201,80,16
S01003623,915,842,41,32,0
S01003624,1438,650,636,147,5
S01003625,350,133,169,48,0
S01003626,739,637,26,72,4
S01003627,621,97,474,47,3
S01003628,690,290,370,29,1
S01003629,759,316,391,50,2
S01003630,771,402,325,41,3
S01003631,1265,969,153,129,14
S01003632,949,722,3,216,8
S01003633,1267,715,331,211,10
S01003634,949,498,384,59,8
S01003635,559,223,158,177,1
S01003636,923,404,440,69,10
S01003637,1015,687,175,145,8
S01003638,758,517,41,194,6
S01003639,779,483,193,97,6
S01003640,962,475,361,111,15
S01003641,736,657,19,59,1
S01003642,789,563,160,64,2
S01003643,682,398,183,101,0
S01003644,880,361,439,74,6
S01003645,539,386,98,50,5
S01003646,899,31,830,38,0
S01003647,724,523,126,65,10
S01003648,820,372,168,266,14
S01003649,967,760,92,100,15
S01003650,742,250,404,85,3
S01003651,732,370,279,78,5
S01003652,733,252,351,127,3
S01003653,708,335,316,52,5
S01003654,943,441,455,45,2
S01003655,660,229,399,31,1
S01003656,878,403,329,146,0
S01003657,793,414,329,45,5
S01003658,859,679,124,54,2
S01003659,756,491,85,168,12
S01003660,976,910,12,44,10
S01003661,947,774,45,118,10
S01003662,642,333,288,17,4
S01003663,585,183,369,28,5
S01003664,506,240,214,49,3
S01003665,645,40,594,11,0
S01003666,663,182,452,29,0
S01003667,838,659,143,30,6
S01003668,718,473,179,53,13
S01003669,927,549,295,80,3
S01003670,950,259,650,41,0
S01003671,666,351,222,88,5
S01003672,751,206,522,22,1
S01003673,316,61,242,13,0
S01003674,783,489,230,58,6
S01003675,879,650,17,198,14
S01003676,1191,810,85,280,16
S01003677,692,380,267,42,3
S01003678,685,439,182,64,0
S01003679,1028,416,521,91,0
S01003680,623,305,280,38,0
S01003681,565,354,157,49,5
S01003682,981,847,74,54,6
S01003683,616,455,120,40,1
S01003684,794,540,201,47,6
S01003685,550,369,95,71,15
S01003686,948,448,459,39,2
S01003687,657,76,567,13,1
S01003688,883,494,347,39,3
S01003689,667,192,419,55,1
S01003690,942,243,642,53,4
S01003691,1028,828,144,55,1
