"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01004869",705,505,12,79,42,23,33,11
"S01004870",716,461,25,56,77,22,56,19
"S01004871",583,365,18,28,79,26,51,16
"S01004872",647,368,29,31,106,38,56,19
"S01004873",624,367,12,38,111,22,55,19
"S01004874",632,364,28,33,82,32,72,21
"S01004875",579,344,17,63,63,31,43,18
"S01004876",796,498,29,57,75,32,71,34
"S01004877",606,374,13,49,65,22,65,18
"S01004878",557,335,15,27,114,17,35,14
"S01004879",531,287,21,49,74,33,49,18
"S01004880",497,251,30,28,67,35,64,22
"S01004881",610,357,25,38,82,31,61,16
"S01004882",409,231,14,18,79,11,40,16
"S01004883",546,395,18,35,9,42,27,20
"S01004884",439,356,9,21,11,18,18,6
"S01004885",449,240,25,26,50,26,57,25
"S01004886",629,359,38,39,53,45,56,39
"S01004887",312,203,6,17,26,16,37,7
"S01004888",461,385,11,32,12,14,5,2
"S01004889",692,399,40,51,73,38,65,26
"S01004890",541,320,52,22,14,52,54,27
"S01004891",711,335,62,32,88,56,96,42
"S01004892",582,401,7,56,59,22,20,17
"S01004893",551,249,16,25,152,33,65,11
"S01004894",557,256,24,27,142,20,67,21
"S01004895",643,340,27,41,107,26,69,33
"S01004896",731,459,29,58,82,22,66,15
"S01004897",457,335,5,43,38,11,16,9
"S01004898",779,499,35,39,77,36,66,27
"S01004899",547,327,15,29,105,19,36,16
"S01004900",560,388,4,58,50,20,27,13
"S01004901",566,332,20,37,49,44,49,35
"S01004902",590,306,27,29,129,28,52,19
"S01004903",485,340,10,43,45,17,22,8
"S01004904",784,404,29,35,157,34,94,31
"S01004905",809,497,22,57,79,52,75,27
"S01004906",634,388,24,38,98,26,43,17
"S01004907",576,411,7,27,73,17,33,8
"S01004908",513,314,19,42,43,24,56,15
"S01004909",718,446,24,44,133,24,32,15
"S01004910",680,423,24,40,70,33,73,17
"S01004911",536,435,8,28,18,18,18,11
"S01004912",559,331,22,49,46,30,67,14
"S01004913",493,228,18,25,105,26,63,28
"S01004914",444,355,5,20,22,22,12,8
"S01004915",442,246,22,21,39,32,56,26
"S01004916",597,314,35,39,65,40,67,37
"S01004917",401,326,9,24,14,15,4,9
"S01004918",456,354,12,15,35,13,19,8
"S01004919",379,212,24,35,31,19,49,9
"S01004920",742,458,28,50,78,37,66,25
"S01004921",534,305,22,27,62,34,58,26
"S01004922",501,396,13,30,23,19,12,8
"S01004923",571,387,22,36,25,39,44,18
"S01004924",675,431,10,35,70,37,71,21
"S01004925",407,256,9,29,67,8,27,11
"S01004926",668,471,8,40,65,43,29,12
"S01004927",748,580,17,50,33,23,33,12
"S01004928",485,375,8,16,41,24,7,14
"S01004929",535,399,8,36,35,23,26,8
"S01004930",468,239,24,24,57,34,63,27
"S01004931",665,335,39,25,84,47,93,42
"S01004932",532,296,27,31,52,41,60,25
"S01004933",633,365,23,48,46,54,72,25
"S01004934",496,272,25,29,67,31,54,18
"S01004935",450,293,5,38,64,12,23,15
"S01004936",631,341,13,21,115,24,96,21
"S01004937",371,155,21,18,49,32,72,24
"S01004938",561,270,18,20,135,23,58,37
"S01004939",435,238,23,16,66,27,48,17
"S01004940",417,248,13,22,72,16,25,21
"S01004941",456,270,22,29,31,29,46,29
"S01004942",793,531,22,48,100,30,39,23
"S01004943",636,377,34,37,81,29,42,36
"S01004944",409,255,9,25,63,15,36,6
"S01004945",443,274,10,19,69,19,36,16
"S01004946",433,289,15,23,63,27,10,6
"S01004947",478,345,12,16,60,26,16,3
"S01004948",418,273,18,21,53,24,13,16
"S01004949",429,305,8,11,60,14,20,11
"S01004950",373,274,9,10,31,14,23,12
"S01004951",464,294,8,15,70,30,29,18
"S01004952",672,481,15,21,87,32,15,21
"S01004953",659,426,16,30,98,29,36,24
"S01004954",535,363,24,32,39,43,25,9
"S01004955",482,300,19,17,72,23,32,19
"S01004956",487,304,19,18,82,30,17,17
"S01004957",476,340,9,23,61,22,6,15
"S01004958",590,356,12,27,92,32,52,19
"S01004959",445,297,15,13,75,17,12,16
"S01004960",411,234,10,38,86,13,19,11
"S01004961",474,328,19,19,56,24,14,14
"S01004962",420,285,7,28,67,19,3,11
"S01004963",392,247,8,14,72,22,18,11
"S01004964",716,502,17,33,80,41,29,14
"S01004965",596,388,17,28,90,39,25,9
"S01004966",579,397,7,25,91,21,22,16
"S01004967",396,264,7,25,50,25,13,12
"S01004968",414,258,18,16,59,25,25,13
"S01004969",653,389,40,12,108,42,50,12
"S01004970",538,394,15,7,56,33,23,10
"S01004971",707,431,28,30,103,42,51,22
"S01004972",530,326,24,33,69,30,27,21
"S01004973",610,390,12,41,89,45,19,14
"S01004974",668,426,27,23,92,61,24,15
"S01004975",564,358,15,36,97,42,12,4
"S01004976",538,325,14,26,100,33,20,20
"S01004977",713,424,31,37,104,42,43,32
"S01004978",711,497,18,51,76,41,13,15
"S01004979",656,432,14,45,93,47,17,8
"S01004980",768,519,13,48,106,57,14,11
"S01004981",704,489,19,30,91,36,28,11
"S01004982",468,322,10,23,53,28,20,12
"S01004983",651,390,22,27,104,54,35,19
"S01004984",584,379,29,26,89,34,13,14
"S01004985",536,352,8,33,77,29,21,16
"S01004986",432,286,6,23,70,25,18,4
"S01004987",378,272,5,18,42,26,6,9
"S01004988",389,280,9,17,41,23,7,12
"S01004989",508,339,19,26,76,25,5,18
"S01004990",378,264,6,21,49,28,7,3
"S01004991",416,281,8,13,62,25,18,9
"S01004992",628,389,18,25,107,38,38,13
"S01004993",471,260,9,19,117,43,11,12
"S01004994",556,330,14,26,124,25,25,12
"S01004995",626,408,17,21,108,29,23,20
"S01004996",475,327,15,30,54,22,16,11
"S01004997",635,430,14,37,77,31,35,11
"S01004998",587,410,13,26,59,40,20,19
"S01004999",578,368,16,36,85,28,32,13
"S01005000",439,285,12,24,68,18,19,13
"S01005001",736,496,12,77,83,37,15,16
"S01005002",504,251,8,18,175,33,7,12
"S01005003",659,444,15,34,74,52,26,14
"S01005004",410,270,14,21,59,23,13,10
"S01005005",659,401,18,21,139,32,34,14
"S01005006",379,250,10,17,65,13,12,12
"S01005007",582,288,13,25,157,42,40,17
"S01005008",903,501,14,214,89,43,27,15
"S01005009",481,311,13,20,86,23,21,7
"S01005010",428,266,10,22,62,22,35,11
"S01005011",389,207,17,25,76,24,27,13
"S01005012",509,330,19,23,59,26,33,19
"S01005013",481,297,19,22,81,22,29,11
"S01005014",589,329,22,42,82,39,34,41
"S01005015",454,292,10,14,80,23,26,9
"S01005016",514,323,17,22,75,31,30,16
"S01005017",524,333,8,27,101,31,12,12
"S01005018",443,274,14,31,65,13,30,16
"S01005019",806,368,23,31,79,26,59,220
"S01005020",601,333,14,69,82,51,36,16
"S01005021",592,346,8,39,136,37,20,6
"S01005022",482,289,9,36,90,27,18,13
"S01005023",453,300,17,24,55,23,15,19
"S01005024",586,343,10,19,140,29,31,14
"S01005025",478,307,12,25,67,31,21,15
"S01005026",430,260,6,22,87,27,18,10
"S01005027",545,378,19,29,62,30,13,14
"S01005028",409,253,8,31,82,16,10,9
"S01005029",735,572,8,37,52,30,15,21
"S01005030",704,450,10,41,126,42,17,18
"S01005031",542,346,12,19,104,11,33,17
"S01005032",618,392,15,22,124,31,20,14
"S01005033",544,379,7,30,88,20,14,6
"S01005034",638,414,6,32,129,32,16,9
"S01005035",702,480,17,28,110,22,27,18
"S01005036",361,210,7,17,85,22,6,14
"S01005037",805,503,50,67,66,31,57,31
"S01005038",628,422,15,32,101,26,23,9
"S01005039",783,464,13,41,179,34,40,12
"S01005040",699,411,34,32,127,20,52,23
"S01005041",498,322,40,22,53,5,37,19
"S01005042",609,371,15,27,143,27,14,12
"S01005043",512,285,10,19,125,25,33,15
"S01005044",704,489,13,28,103,22,27,22
"S01005045",619,442,9,31,73,37,14,13
"S01005046",765,479,16,50,123,48,32,17
"S01005047",680,441,29,32,101,15,37,25
"S01005048",454,239,9,24,84,24,43,31
"S01005049",585,356,24,34,96,10,41,24
"S01005050",666,368,32,36,92,52,53,33
"S01005051",668,495,10,29,87,23,15,9
"S01005052",512,336,11,26,73,41,13,12
"S01005053",594,339,23,32,65,51,51,33
"S01005054",401,231,13,21,58,28,38,12
"S01005055",572,333,23,37,81,27,43,28
"S01005056",542,346,20,30,79,19,35,13
"S01005057",519,291,28,16,64,42,56,22
"S01005058",500,305,26,20,50,26,47,26
"S01005059",393,246,12,16,72,16,19,12
"S01005060",494,263,20,27,87,26,48,23
"S01005061",666,417,15,36,107,30,47,14
"S01005062",364,233,5,22,68,16,10,10
"S01005063",412,320,10,28,26,12,8,8
"S01005064",573,361,14,27,125,19,14,13
"S01005065",655,427,23,40,77,26,41,21
"S01005066",544,255,48,33,45,60,68,35
"S01005067",354,220,9,23,53,22,13,14
"S01005068",502,295,10,28,116,9,30,14
"S01005069",452,257,31,26,63,25,22,28
"S01005070",622,376,15,34,127,23,33,14
"S01005071",181,89,13,7,11,26,15,20
"S01005072",459,289,16,29,60,22,30,13
"S01005073",468,274,15,17,98,34,14,16
"S01005074",563,380,8,32,84,26,17,16
"S01005075",295,138,19,25,24,52,19,18
"S01005076",573,349,28,34,57,32,44,29
"S01005077",510,438,14,21,9,16,5,7
"S01005078",520,343,12,34,72,16,26,17
"S01005079",504,319,12,23,51,21,63,15
"S01005080",332,202,17,13,35,20,29,16
"S01005081",502,327,25,23,48,24,32,23
"S01005082",521,349,22,24,72,24,18,12
"S01005083",690,421,21,34,144,16,36,18
"S01005084",471,302,12,19,59,25,41,13
"S01005085",439,305,12,18,57,18,17,12
"S01005086",517,308,27,20,49,42,44,27
"S01005087",361,215,13,22,70,16,17,8
"S01005088",432,247,10,24,94,17,27,13
"S01005089",560,335,10,30,130,23,21,11
"S01005090",623,389,9,27,135,28,21,14
"S01005091",512,310,7,32,128,18,9,8
"S01005092",498,287,17,20,106,28,24,16
"S01005093",611,433,17,19,66,24,35,17
"S01005094",409,270,14,32,60,18,12,3
"S01005095",762,455,13,64,134,39,35,22
"S01005096",436,316,7,37,42,13,14,7
"S01005097",551,326,11,37,106,32,32,7
"S01005098",443,271,9,20,94,22,20,7
"S01005099",593,359,8,23,139,25,29,10
"S01005100",403,285,6,23,60,12,11,6
"S01005101",631,405,13,37,113,24,25,14
"S01005102",734,466,26,32,113,31,59,7
"S01005103",794,481,15,45,94,37,19,103
"S01005104",700,395,7,191,49,31,13,14
"S01005105",597,401,13,24,81,30,27,21
"S01005106",393,248,9,18,62,22,23,11
"S01005107",331,245,5,19,31,16,10,5
"S01005108",416,283,13,14,66,19,15,6
"S01005109",713,483,16,29,102,40,28,15
"S01005110",779,502,22,46,112,46,28,23
"S01005111",365,240,4,14,60,20,23,4
"S01005112",650,439,11,33,104,29,15,19
"S01005113",772,471,21,51,120,34,52,23
"S01005114",655,398,29,29,79,50,47,23
"S01005115",644,378,17,34,111,33,56,15
"S01005116",487,313,15,13,80,29,21,16
"S01005117",491,295,11,21,87,34,23,20
"S01005118",530,323,15,21,101,27,29,14
"S01005119",497,277,6,23,126,32,17,16
"S01005120",475,259,4,34,106,25,33,14
"S01005121",578,375,11,41,87,32,21,11
"S01005122",556,321,13,29,124,31,19,19
"S01005123",530,292,10,23,146,26,23,10
"S01005124",523,304,18,33,93,26,31,18
"S01005125",541,320,19,20,92,20,47,23
"S01005126",424,270,7,27,71,20,15,14
"S01005127",422,213,30,20,53,32,55,19
"S01005128",575,354,13,33,124,24,16,11
"S01005129",618,381,29,42,71,31,42,22
"S01005130",458,230,32,15,59,42,62,18
"S01005131",567,349,21,16,129,26,11,15
"S01005132",481,301,14,27,90,14,28,7
"S01005133",281,200,4,13,36,17,4,7
"S01005134",674,363,19,42,154,38,45,13
"S01005135",500,306,9,22,100,28,23,12
"S01005136",549,369,19,25,83,27,15,11
"S01005137",684,418,27,25,111,51,32,20
"S01005138",780,476,29,52,99,66,40,18
"S01005139",493,345,9,13,75,26,11,14
"S01005140",505,289,11,83,65,30,14,13
"S01005141",637,368,15,17,154,40,23,20
"S01005142",453,274,12,20,101,23,15,8
"S01005143",718,448,19,21,143,33,30,24
"S01005144",800,507,13,12,203,26,17,22
"S01005145",563,363,13,11,114,28,20,14
"S01005146",502,334,7,20,77,31,17,16
"S01005147",678,471,11,29,86,36,22,23
"S01005148",451,313,12,28,49,17,18,14
"S01005149",417,256,8,24,68,20,33,8
"S01005150",481,308,19,22,47,25,35,25
"S01005151",497,285,33,34,74,31,25,15
"S01005152",565,395,12,20,66,25,40,7
"S01005153",596,450,19,19,64,19,14,11
"S01005154",462,316,8,30,63,19,20,6
"S01005155",552,366,13,38,58,29,41,7
"S01005156",508,254,36,26,82,36,49,25
"S01005157",680,347,27,34,116,41,85,30
"S01005158",586,373,12,50,80,21,34,16
"S01005159",731,410,22,34,135,31,67,32
"S01005160",749,392,27,40,125,53,78,34
"S01005161",691,499,24,36,36,27,49,20
"S01005162",725,363,43,31,137,33,68,50
"S01005163",428,219,18,17,69,31,55,19
"S01005164",701,390,30,40,115,34,66,26
"S01005165",575,303,16,21,151,33,36,15
"S01005166",739,343,26,43,147,62,87,31
"S01005167",488,260,36,22,48,41,61,20
"S01005168",496,372,22,24,33,16,16,13
"S01005169",475,327,8,23,84,6,18,9
"S01005170",619,381,8,55,106,25,24,20
"S01005171",611,307,42,39,90,34,69,30
"S01005172",809,497,7,112,49,12,104,28
"S01005173",498,342,9,26,62,25,31,3
"S01005174",542,240,37,17,95,46,78,29
"S01005175",513,334,6,47,80,23,13,10
"S01005176",511,247,24,23,98,28,68,23
"S01005177",674,344,50,25,73,53,71,58
"S01005178",682,353,21,35,115,30,96,32
"S01005179",728,529,19,34,74,26,30,16
"S01005180",726,531,15,54,85,16,17,8
"S01005181",660,474,15,37,47,52,26,9
"S01005182",570,292,40,16,75,34,82,31
"S01005183",669,335,37,21,140,46,70,20
"S01005184",518,212,50,27,42,65,80,42
"S01005185",399,199,9,23,89,18,47,14
"S01005186",546,248,11,22,169,18,62,16
"S01005187",691,343,21,24,192,25,67,19
"S01005188",799,526,11,82,110,24,22,24
"S01005189",612,276,24,23,142,43,70,34
"S01005190",692,429,13,52,144,25,20,9
"S01005191",631,322,38,31,43,67,88,42
"S01005192",581,406,16,38,61,22,24,14
"S01005193",623,386,14,75,94,23,20,11
"S01005194",460,236,22,20,123,13,30,16
"S01005195",791,538,20,64,89,30,32,18
"S01005196",537,280,47,36,26,59,62,27
"S01005197",586,308,19,21,125,19,70,24
"S01005198",717,446,19,56,102,42,38,14
"S01005199",660,345,34,51,95,39,66,30
"S01005200",503,362,14,26,62,12,17,10
"S01005201",651,360,34,44,92,30,71,20
"S01005202",700,368,23,32,134,35,82,26
"S01005203",598,380,8,38,82,26,49,15
"S01005204",443,325,7,34,48,9,15,5
"S01005205",685,486,16,45,89,21,20,8
"S01005206",690,425,17,52,125,37,24,10
"S01005207",685,272,37,22,139,51,125,39
"S01005208",370,191,32,16,53,13,51,14
"S01005209",618,314,22,19,158,25,53,27
"S01005210",674,253,14,35,255,20,68,29
"S01005211",548,235,26,18,110,38,88,33
"S01005212",485,332,8,24,85,7,21,8
"S01005213",702,418,17,70,123,28,30,16
"S01005214",582,313,29,52,65,34,59,30
"S01005215",634,306,31,25,109,35,103,25
"S01005216",413,226,25,29,42,33,42,16
"S01005217",594,434,24,28,32,24,35,17
"S01005218",637,299,27,29,131,37,88,26
"S01005219",629,305,43,33,112,31,74,31
"S01005220",506,339,12,23,66,21,32,13
"S01005221",545,325,10,49,91,14,48,8
"S01005222",470,246,18,27,61,43,46,29
"S01005223",544,311,13,10,125,14,48,23
"S01005224",549,442,8,42,21,15,14,7
"S01005225",712,430,12,48,124,30,55,13
"S01005226",413,233,17,37,52,23,32,19
"S01005227",633,342,24,29,106,24,79,29
"S01005228",950,532,6,61,120,50,157,24
"S01005229",657,416,26,33,87,25,49,21
"S01005230",564,323,28,26,84,36,46,21
"S01005231",587,454,16,27,42,20,14,14
"S01005232",652,295,32,21,173,7,89,35
"S01005233",393,196,15,13,66,21,63,19
"S01005234",801,556,24,52,61,21,45,42
"S01005235",439,292,26,17,25,21,36,22
"S01005236",693,472,14,29,64,28,65,21
"S01005237",705,412,14,65,158,21,20,15
"S01005238",607,341,20,46,98,37,38,27
"S01005239",735,400,25,77,90,22,77,44
"S01005240",633,309,40,33,77,30,92,52
"S01005241",717,424,14,55,152,29,33,10
"S01005242",662,337,41,34,117,26,73,34
"S01005243",585,287,36,55,84,16,64,43
"S01005244",685,430,14,57,123,34,14,13
"S01005245",550,293,36,73,60,31,32,25
"S01005246",738,383,50,44,77,36,106,42
"S01005247",431,108,54,29,27,88,78,47
"S01005248",429,228,22,16,82,19,41,21
"S01005249",637,420,29,54,55,16,40,23
"S01005250",610,348,34,56,31,37,58,46
"S01005251",648,378,46,48,27,54,65,30
"S01005252",409,199,34,28,43,30,49,26
"S01005253",415,325,11,18,20,15,15,11
"S01005254",679,388,38,104,43,19,58,29
"S01005255",412,148,30,23,95,18,72,26
"S01005256",541,411,10,35,46,18,15,6
"S01005257",719,444,22,45,122,15,49,22
"S01005258",785,522,10,63,140,18,23,9
"S01005259",468,253,27,30,59,35,40,24
"S01005260",498,214,25,21,116,12,71,39
"S01005261",363,168,25,19,24,42,56,29
"S01005262",728,454,22,65,117,19,37,14
"S01005263",346,135,36,30,20,45,44,36
"S01005264",545,242,22,25,124,24,82,26
"S01005265",351,164,22,27,44,16,47,31
"S01005266",651,282,28,32,172,29,78,30
"S01005267",672,322,37,33,139,29,72,40
"S01005268",737,441,33,26,91,27,91,28
"S01005269",489,253,15,22,124,11,47,17
"S01005270",756,451,8,50,159,35,27,26
"S01005271",437,287,12,37,58,23,16,4
"S01005272",431,125,50,24,51,57,68,56
"S01005273",617,395,19,38,67,26,54,18
"S01005274",523,246,21,18,129,31,59,19
"S01005275",400,228,25,14,46,18,53,16
"S01005276",491,231,23,20,92,35,69,21
"S01005277",470,285,23,25,51,30,41,15
"S01005278",669,351,28,39,121,32,75,23
"S01005279",405,238,9,37,70,27,19,5
"S01005280",553,275,33,29,93,33,68,22
"S01005281",650,365,35,32,94,34,55,35
"S01005282",549,283,33,32,67,36,75,23
"S01005283",578,410,8,39,80,26,7,8
"S01005284",523,260,35,31,71,22,75,29
"S01005285",517,325,14,46,56,11,45,20
"S01005286",547,336,5,41,99,49,9,8
"S01005287",605,379,27,38,55,28,64,14
"S01005288",622,271,45,34,99,44,85,44
"S01005289",610,391,30,21,83,19,45,21
"S01005290",442,247,20,26,68,14,47,20
"S01005291",546,422,9,27,44,17,18,9
"S01005292",529,232,33,29,73,48,80,34
"S01005293",612,308,20,34,111,28,79,32
"S01005294",464,303,7,43,60,32,9,10
"S01005295",436,248,32,21,60,30,34,11
"S01005296",631,458,4,65,44,34,17,9
"S01005297",521,297,8,31,136,19,20,10
"S01005298",765,556,11,59,63,40,26,10
"S01005299",468,318,5,30,77,11,20,7
"S01005300",711,527,8,42,69,30,23,12
"S01005301",650,477,4,58,52,26,26,7
"S01005302",776,452,30,33,135,27,75,24
"S01005303",561,313,23,27,86,39,60,13
"S01005304",578,405,9,34,83,13,26,8
"S01005305",631,360,18,30,92,25,71,35
"S01005306",705,564,17,46,19,18,23,18
"S01005307",678,481,15,62,72,32,9,7
"S01005308",383,177,37,34,31,28,58,18
"S01005309",710,410,28,36,118,23,72,23
"S01005310",762,364,28,30,206,27,78,29
"S01005311",737,544,11,58,62,18,30,14
"S01005312",477,338,14,33,51,14,23,4
"S01005313",735,527,9,76,48,23,35,17
"S01005314",426,282,8,51,49,19,12,5
"S01005315",448,194,47,27,26,42,58,54
"S01005316",696,423,16,53,131,21,31,21
"S01005317",463,339,8,32,39,16,18,11
"S01005318",383,185,14,17,98,11,43,15
"S01005319",534,376,5,55,36,18,25,19
"S01005320",495,294,18,28,79,22,35,19
"S01005321",461,257,13,41,87,14,33,16
"S01005322",629,460,27,29,28,15,51,19
"S01005323",519,274,12,36,106,20,51,20
"S01005324",579,350,23,20,83,18,57,28
"S01005325",581,365,21,27,53,28,61,26
"S01005326",670,342,50,34,66,58,79,41
"S01005327",468,285,29,36,40,20,42,16
"S01005328",523,321,31,20,44,15,60,32
"S01005329",409,271,15,26,36,25,24,12
"S01005330",523,270,28,20,114,16,55,20
"S01005331",540,289,30,28,64,28,78,23
"S01005332",377,237,10,22,69,10,20,9
"S01005333",655,463,10,43,70,22,36,11
"S01005334",518,359,14,24,70,14,32,5
"S01005335",429,267,6,46,61,21,22,6
"S01005336",462,299,9,36,47,22,32,17
"S01005337",708,508,9,73,48,30,26,14
"S01005338",394,315,5,29,9,15,11,10
"S01005339",573,366,12,29,65,34,50,17
"S01005340",414,321,4,33,19,14,18,5
"S01005341",501,301,14,42,51,28,50,15
"S01005342",597,374,14,39,63,28,63,16
"S01005343",681,511,10,36,47,31,29,17
"S01005344",557,317,14,45,71,32,61,17
"S01005345",523,381,13,50,41,21,16,1
"S01005346",607,446,11,70,32,26,13,9
"S01005347",571,435,3,56,31,14,20,12
"S01005348",650,442,18,33,36,22,85,14
"S01005349",666,491,11,40,57,20,30,17
"S01005350",574,397,12,53,54,34,13,11
"S01005351",612,370,12,28,98,24,67,13
"S01005352",647,395,18,40,104,17,60,13
"S01005353",765,435,40,39,113,29,80,29
"S01005354",735,522,13,78,69,24,19,10
"S01005355",553,309,11,35,90,28,68,12
"S01005356",558,352,8,57,85,29,14,13
"S01005357",497,274,14,16,111,24,42,16
"S01005358",631,357,28,41,98,36,55,16
"S01005359",752,533,15,75,71,28,17,13
"S01005360",709,494,15,74,68,31,20,7
"S01005361",700,466,13,53,106,35,16,11
"S01005362",510,274,15,24,121,31,28,17
"S01005363",492,309,14,22,67,43,20,17
"S01005364",659,428,15,27,102,39,32,16
"S01005365",504,312,22,24,75,31,29,11
"S01005366",567,370,9,22,116,20,20,10
"S01005367",564,317,22,13,135,14,45,18
"S01005368",495,301,23,25,74,13,36,23
"S01005369",761,451,35,26,133,21,60,35
"S01005370",632,403,29,18,119,19,30,14
"S01005371",773,515,15,34,166,7,25,11
"S01005372",608,398,27,24,96,13,29,21
"S01005373",500,297,16,19,96,19,35,18
"S01005374",678,454,26,21,103,22,37,15
"S01005375",737,429,18,20,188,28,45,9
"S01005376",713,447,16,32,146,18,40,14
"S01005377",653,375,31,32,136,33,28,18
"S01005378",532,267,41,36,63,47,50,28
"S01005379",720,477,26,52,104,20,28,13
"S01005380",487,277,31,21,53,31,43,31
"S01005381",481,253,37,22,49,33,62,25
"S01005382",490,197,59,30,40,61,62,41
"S01005383",487,336,7,21,71,32,8,12
"S01005384",632,422,13,30,106,35,14,12
"S01005385",594,416,15,24,82,30,15,12
"S01005386",461,283,15,19,103,17,13,11
"S01005387",716,449,16,30,141,33,28,19
"S01005388",543,338,18,21,93,27,37,9
"S01005389",537,330,17,18,111,16,23,22
"S01005390",583,389,13,30,80,27,30,14
"S01005391",525,341,7,18,96,20,22,21
"S01005392",661,446,17,16,102,40,20,20
"S01005393",594,405,9,23,85,32,22,18
"S01005394",617,414,13,26,81,49,21,13
"S01005395",632,441,11,37,88,24,16,15
"S01005396",498,343,21,17,53,28,18,18
"S01005397",422,235,12,19,115,20,15,6
"S01005398",725,502,9,40,107,22,33,12
"S01005399",655,424,20,20,130,19,30,12
"S01005400",660,376,52,35,68,57,45,27
"S01005401",657,408,19,35,138,22,22,13
"S01005402",696,491,9,35,100,18,26,17
"S01005403",669,441,22,36,94,26,26,24
"S01005404",624,400,17,26,90,40,34,17
"S01005405",377,232,9,20,76,20,16,4
"S01005406",386,232,8,27,80,16,15,8
"S01005407",706,434,12,30,134,49,35,12
"S01005408",409,270,16,17,45,20,26,15
"S01005409",483,329,18,20,72,15,20,9
"S01005410",549,371,12,20,70,45,22,9
"S01005411",668,446,13,23,131,30,12,13
"S01005412",648,444,15,26,101,23,17,22
"S01005413",615,400,23,20,108,24,22,18
"S01005414",637,396,14,36,120,35,22,14
"S01005415",524,355,6,26,93,23,7,14
"S01005416",650,351,21,21,155,34,42,26
"S01005417",558,367,12,39,63,28,27,22
"S01005418",598,329,6,28,148,28,44,15
"S01005419",522,329,13,12,119,22,14,13
"S01005420",626,431,12,20,114,20,17,12
"S01005421",677,490,17,22,55,33,41,19
"S01005422",673,318,7,162,133,13,31,9
"S01005423",697,533,17,38,65,23,9,12
"S01005424",581,378,14,28,84,20,38,19
"S01005425",676,289,50,77,111,46,69,34
"S01005426",533,304,30,18,72,45,34,30
"S01005427",553,326,22,40,94,22,25,24
"S01005428",719,449,33,37,83,40,49,28
"S01005429",514,286,14,66,88,7,33,20
"S01005430",480,325,10,35,79,7,15,9
"S01005431",530,318,33,28,76,29,24,22
"S01005432",576,390,7,32,101,18,17,11
"S01005433",650,426,20,44,83,25,28,24
"S01005434",514,333,22,47,57,12,23,20
"S01005435",568,343,13,18,132,20,26,16
"S01005436",656,438,23,28,95,18,31,23
"S01005437",700,495,25,37,81,20,24,18
"S01005438",596,375,23,33,83,34,30,18
"S01005439",486,280,27,19,93,23,32,12
"S01005440",665,462,17,22,93,37,19,15
"S01005441",668,441,13,39,90,24,39,22
"S01005442",658,449,16,26,97,37,15,18
"S01005443",696,444,24,29,122,33,27,17
"S01005444",677,462,13,33,105,26,27,11
"S01005445",655,441,13,32,124,21,14,10
"S01005446",552,338,17,24,89,23,41,20
"S01005447",598,389,12,31,105,31,17,13
"S01005448",697,473,14,26,88,52,21,23
"S01005449",627,450,14,28,80,32,8,15
"S01005450",654,386,24,24,142,26,35,17
"S01005451",684,426,23,29,139,27,25,15
"S01005452",631,375,5,20,162,39,14,16
"S01005453",613,375,29,23,114,33,28,11
"S01005454",568,398,16,14,83,27,13,17
"S01005455",650,438,18,30,99,21,28,16
"S01005456",577,411,12,28,78,28,10,10
"S01005457",656,401,25,28,107,29,38,28
"S01005458",588,370,21,16,80,44,35,22
"S01005459",609,455,17,36,55,27,15,4
"S01005460",586,385,22,27,68,39,22,23
"S01005461",525,329,10,18,70,43,43,12
"S01005462",727,474,13,31,111,54,24,20
"S01005463",383,258,6,27,53,14,16,9
"S01005464",411,262,9,19,75,12,24,10
"S01005465",398,277,8,23,41,19,21,9
"S01005466",627,465,16,26,40,45,18,17
"S01005467",387,261,11,19,59,15,16,6
"S01005468",639,443,17,22,79,42,20,16
"S01005469",626,392,28,17,101,49,24,15
"S01005470",462,291,7,27,88,32,5,12
"S01005471",528,403,8,26,35,34,10,12
"S01005472",589,413,15,25,58,44,18,16
"S01005473",558,350,18,20,100,31,22,17
"S01005474",574,307,18,19,150,30,28,22
"S01005475",592,386,19,29,58,42,43,15
"S01005476",680,482,7,23,67,43,39,19
"S01005477",655,447,14,33,88,34,29,10
"S01005478",612,368,23,42,97,28,31,23
"S01005479",381,242,16,13,60,21,18,11
"S01005480",603,379,9,17,118,37,33,10
"S01005481",449,255,13,23,77,36,26,19
"S01005482",442,288,17,18,66,31,11,11
"S01005483",519,325,15,18,74,40,29,18
"S01005484",403,228,6,17,89,23,27,13
"S01005485",555,315,34,30,98,29,32,17
"S01005486",625,348,21,26,127,31,44,28
"S01005487",465,265,24,19,96,26,22,13
"S01005488",634,395,32,33,56,50,43,25
"S01005489",680,433,17,29,102,56,24,19
"S01005490",421,228,9,25,100,26,22,11
"S01005491",679,437,22,28,101,40,21,30
"S01005492",684,472,22,35,86,32,24,13
"S01005493",472,356,7,13,51,17,16,12
"S01005494",483,362,9,18,32,24,22,16
"S01005495",461,337,11,17,50,20,20,6
"S01005496",713,535,6,33,68,29,24,18
"S01005497",421,325,2,15,40,28,5,6
"S01005498",644,439,16,24,77,37,31,20
"S01005499",480,333,19,23,37,38,8,22
"S01005500",565,420,16,31,39,30,14,15
"S01005501",597,436,9,33,65,21,22,11
"S01005502",634,402,18,22,108,36,30,18
