"dz_2001","total","owned","social","rented","rentfree"
"S01004922",701,696,2,3,0
"S01004923",837,561,228,34,14
"S01004924",868,661,179,12,16
"S01004925",551,413,124,11,3
"S01004926",950,920,6,14,10
"S01004927",995,968,10,15,2
"S01004928",634,620,2,12,0
"S01004929",705,660,33,10,2
"S01004930",642,321,283,14,24
"S01004931",900,417,436,12,35
"S01004932",762,337,376,11,38
"S01004933",905,467,391,7,40
"S01004934",680,403,250,7,20
"S01004935",613,599,4,0,10
"S01004936",884,539,290,29,26
"S01004937",529,211,279,4,35
"S01004938",771,398,355,12,6
"S01004939",605,334,250,17,4
"S01004940",547,344,188,5,10
"S01004941",651,355,261,6,29
"S01004942",1008,829,166,2,11
"S01004943",870,557,287,3,23
"S01004944",521,395,106,13,7
"S01004945",588,465,84,29,10
"S01004946",604,534,17,31,22
"S01004947",675,570,40,49,16
"S01004948",533,353,76,89,15
"S01004949",566,484,22,32,28
"S01004950",509,444,2,39,24
"S01004951",629,377,196,32,24
"S01004952",913,799,68,28,18
"S01004953",877,556,229,52,40
"S01004954",785,440,309,26,10
"S01004955",670,438,190,25,17
"S01004956",678,536,96,34,12
"S01004957",645,581,1,38,25
"S01004958",843,521,206,75,41
"S01004959",592,350,96,126,20
"S01004960",517,382,77,32,26
"S01004961",628,429,129,64,6
"S01004962",568,503,14,36,15
"S01004963",559,410,76,52,21
"S01004964",987,821,30,121,15
"S01004965",823,688,63,51,21
"S01004966",779,696,0,61,22
"S01004967",555,452,20,45,38
"S01004968",567,437,59,48,23
"S01004969",901,691,45,119,46
"S01004970",749,567,66,70,46
"S01004971",935,718,92,87,38
"S01004972",749,585,79,62,23
"S01004973",828,683,23,62,60
"S01004974",874,690,40,70,74
"S01004975",736,693,13,18,12
"S01004976",756,546,158,36,16
"S01004977",983,592,343,22,26
"S01004978",976,861,63,44,8
"S01004979",906,877,2,9,18
"S01004980",1051,977,12,57,5
"S01004981",951,787,64,70,30
"S01004982",640,557,5,55,23
"S01004983",911,665,158,39,49
"S01004984",776,597,123,25,31
"S01004985",718,547,95,40,36
"S01004986",614,530,35,31,18
"S01004987",517,483,2,11,21
"S01004988",533,499,3,23,8
"S01004989",552,347,13,140,52
"S01004990",509,378,55,37,39
"S01004991",565,422,66,49,28
"S01004992",874,455,389,13,17
"S01004993",673,644,3,22,4
"S01004994",722,559,89,49,25
"S01004995",889,617,171,77,24
"S01004996",614,491,62,60,1
"S01004997",853,559,31,194,69
"S01004998",799,629,43,74,53
"S01004999",802,490,137,133,42
"S01005000",569,423,88,47,11
"S01005001",927,760,49,75,43
"S01005002",767,661,13,50,43
"S01005003",882,568,65,152,97
"S01005004",588,416,109,54,9
"S01005005",954,673,243,16,22
"S01005006",540,459,21,53,7
"S01005007",843,513,275,29,26
"S01005008",934,587,38,148,161
"S01005009",642,526,64,36,16
"S01005010",586,377,123,64,22
"S01005011",570,199,355,6,10
"S01005012",704,490,48,144,22
"S01005013",661,423,214,16,8
"S01005014",808,482,277,18,31
"S01005015",638,491,94,44,9
"S01005016",717,516,88,95,18
"S01005017",715,683,7,12,13
"S01005018",617,442,143,22,10
"S01005019",743,431,253,46,13
"S01005020",757,572,78,85,22
"S01005021",809,723,24,53,9
"S01005022",673,567,69,30,7
"S01005023",596,362,12,180,42
"S01005024",879,720,113,27,19
"S01005025",671,310,99,190,72
"S01005026",552,496,1,41,14
"S01005027",702,478,12,160,52
"S01005028",571,524,10,30,7
"S01005029",940,793,0,141,6
"S01005030",989,856,78,34,21
"S01005031",646,433,83,111,19
"S01005032",873,744,76,48,5
"S01005033",711,680,2,10,19
"S01005034",832,792,11,19,10
"S01005035",911,660,54,178,19
"S01005036",522,495,2,11,14
"S01005037",944,442,233,239,30
"S01005038",827,812,7,2,6
"S01005039",1068,996,33,20,19
"S01005040",850,349,234,243,24
"S01005041",533,249,72,208,4
"S01005042",840,817,2,14,7
"S01005043",734,460,227,39,8
"S01005044",907,702,108,87,10
"S01005045",851,828,5,17,1
"S01005046",997,741,160,76,20
"S01005047",916,420,243,216,37
"S01005048",501,481,1,15,4
"S01005049",695,408,123,140,24
"S01005050",949,319,576,12,42
"S01005051",889,853,5,29,2
"S01005052",663,482,11,118,52
"S01005053",893,264,561,33,35
"S01005054",599,230,339,16,14
"S01005055",790,445,297,23,25
"S01005056",689,440,63,171,15
"S01005057",754,274,439,13,28
"S01005058",695,285,369,35,6
"S01005059",540,342,174,13,11
"S01005060",725,314,355,26,30
"S01005061",893,665,127,75,26
"S01005062",495,68,256,153,18
"S01005063",544,505,1,35,3
"S01005064",792,698,25,50,19
"S01005065",860,582,148,119,11
"S01005066",793,191,547,33,22
"S01005067",486,233,4,161,88
"S01005068",702,440,237,7,18
"S01005069",614,270,301,25,18
"S01005070",819,630,53,127,9
"S01005071",296,39,243,0,14
"S01005072",602,337,224,29,12
"S01005073",633,476,5,131,21
"S01005074",769,518,136,95,20
"S01005075",504,53,412,29,10
"S01005076",765,371,367,9,18
"S01005077",693,669,3,16,5
"S01005078",730,439,261,10,20
"S01005079",668,358,254,41,15
"S01005080",449,248,189,3,9
"S01005081",661,388,235,32,6
"S01005082",696,606,49,34,7
"S01005083",926,686,181,38,21
"S01005084",621,348,244,15,14
"S01005085",568,408,76,72,12
"S01005086",732,342,338,35,17
"S01005087",508,321,168,6,13
"S01005088",570,409,135,16,10
"S01005089",783,557,164,47,15
"S01005090",863,724,81,49,9
"S01005091",696,678,3,12,3
"S01005092",668,473,150,30,15
"S01005093",785,447,241,42,55
"S01005094",519,347,0,122,50
"S01005095",954,648,64,163,79
"S01005096",607,504,49,48,6
"S01005097",753,666,34,36,17
"S01005098",574,413,134,20,7
"S01005099",834,682,103,35,14
"S01005100",580,528,23,18,11
"S01005101",825,647,98,61,19
"S01005102",944,689,60,159,36
"S01005103",875,725,33,73,44
"S01005104",670,290,8,189,183
"S01005105",877,599,208,49,21
"S01005106",558,333,175,30,20
"S01005107",463,400,38,21,4
"S01005108",569,411,114,28,16
"S01005109",901,575,7,250,69
"S01005110",999,589,22,279,109
"S01005111",527,453,34,27,13
"S01005112",848,493,76,152,127
"S01005113",1038,694,222,88,34
"S01005114",939,460,377,78,24
"S01005115",855,473,153,136,93
"S01005116",647,309,68,206,64
"S01005117",621,427,39,84,71
"S01005118",742,520,100,95,27
"S01005119",649,629,1,12,7
"S01005120",595,542,34,11,8
"S01005121",745,531,14,132,68
"S01005122",773,654,85,21,13
"S01005123",746,690,9,20,27
"S01005124",724,545,144,24,11
"S01005125",788,400,221,128,39
"S01005126",537,376,64,69,28
"S01005127",620,212,358,21,29
"S01005128",807,695,23,72,17
"S01005129",873,509,300,51,13
"S01005130",651,205,399,25,22
"S01005131",829,542,190,80,17
"S01005132",646,554,18,65,9
"S01005133",386,247,7,75,57
"S01005134",969,652,261,32,24
"S01005135",674,540,70,52,12
"S01005136",762,430,267,56,9
"S01005137",859,390,24,321,124
"S01005138",1079,657,295,105,22
"S01005139",618,251,114,212,41
"S01005140",558,294,21,118,125
"S01005141",850,470,80,226,74
"S01005142",604,351,124,112,17
"S01005143",935,612,216,87,20
"S01005144",909,737,44,88,40
"S01005145",776,463,79,190,44
"S01005146",623,339,92,124,68
"S01005147",871,400,40,273,158
"S01005148",600,532,25,26,17
"S01005149",600,442,118,24,16
"S01005150",641,441,170,14,16
"S01005151",712,457,234,8,13
"S01005152",738,631,54,36,17
"S01005153",748,670,56,16,6
"S01005154",566,526,16,15,9
"S01005155",746,567,168,5,6
"S01005156",719,364,306,18,31
"S01005157",913,526,365,3,19
"S01005158",757,633,114,2,8
"S01005159",940,615,280,14,31
"S01005160",1023,535,411,16,61
"S01005161",953,714,222,6,11
"S01005162",973,534,397,10,32
"S01005163",581,305,248,10,18
"S01005164",924,696,177,47,4
"S01005165",765,548,168,22,27
"S01005166",1038,564,411,31,32
"S01005167",722,264,415,10,33
"S01005168",687,583,83,17,4
"S01005169",619,572,29,11,7
"S01005170",837,776,43,3,15
"S01005171",874,341,464,31,38
"S01005172",825,774,22,23,6
"S01005173",705,639,57,8,1
"S01005174",769,273,457,3,36
"S01005175",690,626,0,62,2
"S01005176",684,310,326,5,43
"S01005177",948,352,497,48,51
"S01005178",857,597,235,15,10
"S01005179",979,826,118,21,14
"S01005180",910,889,7,14,0
"S01005181",907,685,59,155,8
"S01005182",722,298,384,9,31
"S01005183",938,431,455,17,35
"S01005184",825,150,618,11,46
"S01005185",533,334,183,5,11
"S01005186",747,506,195,9,37
"S01005187",945,723,198,7,17
"S01005188",985,978,2,4,1
"S01005189",851,397,390,23,41
"S01005190",902,893,0,4,5
"S01005191",880,395,397,46,42
"S01005192",788,717,54,12,5
"S01005193",793,765,6,11,11
"S01005194",593,418,157,11,7
"S01005195",1007,998,4,0,5
"S01005196",804,227,512,36,29
"S01005197",768,479,222,46,21
"S01005198",920,896,2,21,1
"S01005199",900,564,307,2,27
"S01005200",632,617,4,7,4
"S01005201",873,474,367,11,21
"S01005202",905,502,388,1,14
"S01005203",803,643,115,13,32
"S01005204",551,543,0,7,1
"S01005205",877,820,5,48,4
"S01005206",932,878,37,9,8
"S01005207",954,386,523,10,35
"S01005208",543,244,254,17,28
"S01005209",801,532,243,9,17
"S01005210",961,352,554,34,21
"S01005211",723,272,394,25,32
"S01005212",588,570,6,11,1
"S01005213",943,809,94,16,24
"S01005214",778,335,348,64,31
"S01005215",873,477,347,7,42
"S01005216",593,365,198,8,22
"S01005217",835,658,134,33,10
"S01005218",888,362,458,27,41
"S01005219",817,419,366,8,24
"S01005220",674,550,103,10,11
"S01005221",650,594,24,26,6
"S01005222",696,328,318,16,34
"S01005223",735,550,147,22,16
"S01005224",780,766,10,4,0
"S01005225",897,785,62,29,21
"S01005226",553,381,126,33,13
"S01005227",844,463,302,48,31
"S01005228",1045,987,3,30,25
"S01005229",852,569,140,115,28
"S01005230",789,560,167,33,29
"S01005231",751,672,13,63,3
"S01005232",841,374,420,23,24
"S01005233",565,272,248,29,16
"S01005234",967,844,37,85,1
"S01005235",570,368,179,8,15
"S01005236",945,786,122,27,10
"S01005237",961,937,15,7,2
"S01005238",822,628,177,4,13
"S01005239",921,517,252,142,10
"S01005240",837,252,473,80,32
"S01005241",950,928,13,1,8
"S01005242",842,355,343,101,43
"S01005243",750,327,217,176,30
"S01005244",958,936,4,10,8
"S01005245",671,368,87,203,13
"S01005246",945,252,606,55,32
"S01005247",735,48,616,15,56
"S01005248",574,308,170,75,21
"S01005249",728,420,130,169,9
"S01005250",795,318,332,115,30
"S01005251",935,465,376,81,13
"S01005252",548,230,294,6,18
"S01005253",555,527,8,17,3
"S01005254",707,455,157,75,20
"S01005255",557,124,369,15,49
"S01005256",721,701,0,8,12
"S01005257",958,792,105,49,12
"S01005258",1035,995,34,5,1
"S01005259",653,270,317,40,26
"S01005260",645,292,279,39,35
"S01005261",519,174,317,4,24
"S01005262",933,785,75,54,19
"S01005263",517,100,371,14,32
"S01005264",733,371,284,39,39
"S01005265",437,153,235,34,15
"S01005266",860,422,357,33,48
"S01005267",929,535,344,31,19
"S01005268",896,412,310,148,26
"S01005269",711,482,203,6,20
"S01005270",1059,954,37,55,13
"S01005271",594,563,18,4,9
"S01005272",660,82,499,25,54
"S01005273",809,732,50,17,10
"S01005274",733,340,337,22,34
"S01005275",487,249,177,50,11
"S01005276",660,322,297,13,28
"S01005277",655,577,60,17,1
"S01005278",840,546,244,29,21
"S01005279",546,513,25,7,1
"S01005280",762,376,318,13,55
"S01005281",882,567,275,23,17
"S01005282",764,303,402,14,45
"S01005283",813,800,1,7,5
"S01005284",681,212,391,44,34
"S01005285",687,634,41,8,4
"S01005286",743,714,2,21,6
"S01005287",807,551,227,12,17
"S01005288",886,378,442,13,53
"S01005289",778,467,265,27,19
"S01005290",594,386,140,39,29
"S01005291",672,649,0,19,4
"S01005292",708,199,444,7,58
"S01005293",832,442,353,7,30
"S01005294",574,559,4,9,2
"S01005295",602,338,215,41,8
"S01005296",890,880,2,8,0
"S01005297",703,693,0,0,10
"S01005298",1069,985,59,22,3
"S01005299",578,562,4,9,3
"S01005300",949,925,4,18,2
"S01005301",891,874,7,10,0
"S01005302",1014,715,266,11,22
"S01005303",763,569,164,12,18
"S01005304",726,715,4,7,0
"S01005305",826,538,236,39,13
"S01005306",1021,990,20,8,3
"S01005307",919,915,0,3,1
"S01005308",529,159,347,16,7
"S01005309",945,679,219,21,26
"S01005310",1010,683,302,2,23
"S01005311",940,926,1,13,0
"S01005312",585,528,21,27,9
"S01005313",918,908,5,5,0
"S01005314",543,532,1,10,0
"S01005315",646,161,381,72,32
"S01005316",900,847,34,6,13
"S01005317",569,560,3,4,2
"S01005318",534,416,106,8,4
"S01005319",691,679,7,5,0
"S01005320",651,513,72,42,24
"S01005321",640,483,145,1,11
"S01005322",806,678,79,45,4
"S01005323",703,537,127,18,21
"S01005324",719,467,193,38,21
"S01005325",815,555,226,11,23
"S01005326",961,369,502,20,70
"S01005327",649,412,198,7,32
"S01005328",625,321,166,114,24
"S01005329",551,369,10,142,30
"S01005330",693,483,176,22,12
"S01005331",724,429,244,29,22
"S01005332",518,473,31,5,9
"S01005333",820,804,9,5,2
"S01005334",678,596,71,5,6
"S01005335",549,549,0,0,0
"S01005336",614,527,73,13,1
"S01005337",966,949,11,1,5
"S01005338",580,569,0,9,2
"S01005339",763,602,144,14,3
"S01005340",589,559,16,8,6
"S01005341",699,547,120,20,12
"S01005342",777,621,146,7,3
"S01005343",970,899,44,26,1
"S01005344",775,543,192,30,10
"S01005345",774,749,18,0,7
"S01005346",840,831,0,8,1
"S01005347",740,730,0,10,0
"S01005348",834,680,142,11,1
"S01005349",889,833,36,20,0
"S01005350",766,746,7,6,7
"S01005351",770,544,3,87,136
"S01005352",912,735,161,1,15
"S01005353",1024,821,165,22,16
"S01005354",966,962,0,0,4
"S01005355",750,584,136,13,17
"S01005356",735,714,0,20,1
"S01005357",742,529,172,22,19
"S01005358",871,639,173,34,25
"S01005359",930,924,0,6,0
"S01005360",889,885,1,3,0
"S01005361",903,882,5,12,4
"S01005362",667,473,144,42,8
"S01005363",687,347,4,207,129
"S01005364",914,631,31,180,72
"S01005365",610,317,21,218,54
"S01005366",759,587,156,4,12
"S01005367",817,353,424,19,21
"S01005368",663,422,193,33,15
"S01005369",988,559,274,137,18
"S01005370",815,671,77,41,26
"S01005371",991,934,37,12,8
"S01005372",813,623,52,127,11
"S01005373",701,465,191,27,18
"S01005374",870,680,56,121,13
"S01005375",992,762,196,15,19
"S01005376",940,755,153,14,18
"S01005377",900,462,409,10,19
"S01005378",778,216,509,34,19
"S01005379",973,639,302,15,17
"S01005380",693,242,410,26,15
"S01005381",682,202,450,14,16
"S01005382",762,100,630,18,14
"S01005383",660,257,15,219,169
"S01005384",823,629,6,119,69
"S01005385",778,321,25,297,135
"S01005386",608,458,107,26,17
"S01005387",960,536,391,19,14
"S01005388",756,486,241,12,17
"S01005389",736,389,253,69,25
"S01005390",846,504,312,11,19
"S01005391",716,462,182,56,16
"S01005392",880,410,36,296,138
"S01005393",855,511,98,180,66
"S01005394",841,557,78,130,76
"S01005395",859,668,34,115,42
"S01005396",659,330,24,219,86
"S01005397",591,369,165,36,21
"S01005398",974,825,101,36,12
"S01005399",965,601,278,52,34
"S01005400",950,323,573,31,23
"S01005401",926,687,189,37,13
"S01005402",924,751,91,67,15
"S01005403",935,501,417,7,10
"S01005404",813,512,72,158,71
"S01005405",537,415,71,32,19
"S01005406",549,354,171,4,20
"S01005407",943,413,77,314,139
"S01005408",555,270,245,24,16
"S01005409",644,454,162,14,14
"S01005410",730,252,25,334,119
"S01005411",897,734,131,19,13
"S01005412",927,676,167,61,23
"S01005413",841,451,230,118,42
"S01005414",933,763,96,55,19
"S01005415",744,559,142,17,26
"S01005416",924,390,473,44,17
"S01005417",747,572,147,17,11
"S01005418",747,681,18,31,17
"S01005419",712,418,250,26,18
"S01005420",836,665,154,11,6
"S01005421",941,698,213,24,6
"S01005422",784,585,153,26,20
"S01005423",978,760,188,22,8
"S01005424",799,625,147,12,15
"S01005425",898,190,621,58,29
"S01005426",760,288,444,14,14
"S01005427",782,408,281,70,23
"S01005428",953,498,412,16,27
"S01005429",659,425,80,131,23
"S01005430",639,560,59,15,5
"S01005431",747,366,343,16,22
"S01005432",790,616,108,54,12
"S01005433",858,539,219,89,11
"S01005434",655,408,65,163,19
"S01005435",812,561,192,36,23
"S01005436",867,641,154,64,8
"S01005437",909,668,170,49,22
"S01005438",857,474,365,9,9
"S01005439",647,388,205,33,21
"S01005440",918,554,16,237,111
"S01005441",889,626,184,70,9
"S01005442",874,611,27,152,84
"S01005443",895,762,74,46,13
"S01005444",906,640,36,163,67
"S01005445",928,743,119,40,26
"S01005446",783,509,222,36,16
"S01005447",835,565,250,13,7
"S01005448",952,787,150,11,4
"S01005449",821,475,7,220,119
"S01005450",893,495,329,49,20
"S01005451",967,718,215,21,13
"S01005452",912,903,0,7,2
"S01005453",905,549,314,17,25
"S01005454",725,549,45,73,58
"S01005455",885,576,195,85,29
"S01005456",864,684,100,62,18
"S01005457",945,561,335,29,20
"S01005458",828,443,352,19,14
"S01005459",834,546,47,182,59
"S01005460",791,454,116,113,108
"S01005461",720,386,49,181,104
"S01005462",967,599,47,174,147
"S01005463",548,448,78,21,1
"S01005464",579,400,143,23,13
"S01005465",565,444,78,35,8
"S01005466",864,569,67,139,89
"S01005467",516,426,72,8,10
"S01005468",848,662,45,69,72
"S01005469",835,438,25,268,104
"S01005470",688,565,99,15,9
"S01005471",771,712,42,16,1
"S01005472",817,548,12,132,125
"S01005473",728,436,31,185,76
"S01005474",842,487,287,47,21
"S01005475",767,409,49,190,119
"S01005476",840,704,13,84,39
"S01005477",898,589,251,36,22
"S01005478",826,463,304,32,27
"S01005479",558,374,160,18,6
"S01005480",778,625,25,88,40
"S01005481",646,374,253,16,3
"S01005482",609,388,29,115,77
"S01005483",697,436,94,122,45
"S01005484",557,397,120,27,13
"S01005485",796,403,372,2,19
"S01005486",856,511,319,8,18
"S01005487",591,432,84,65,10
"S01005488",891,426,436,14,15
"S01005489",919,554,121,155,89
"S01005490",600,505,46,32,17
"S01005491",918,637,139,95,47
"S01005492",939,598,232,46,63
"S01005493",670,591,19,35,25
"S01005494",683,501,143,27,12
"S01005495",658,510,112,19,17
"S01005496",981,813,122,31,15
"S01005497",590,576,1,13,0
"S01005498",853,516,272,51,14
"S01005499",705,249,430,15,11
"S01005500",781,502,214,23,42
"S01005501",801,653,106,25,17
"S01005502",853,550,247,36,20
"S01005503",593,360,203,11,19
"S01005504",596,375,149,64,8
"S01005505",655,293,317,18,27
"S01005506",821,456,258,70,37
"S01005507",533,260,218,39,16
"S01005508",740,400,297,37,6
"S01005509",508,408,65,29,6
"S01005510",607,575,6,20,6
"S01005511",577,423,22,110,22
"S01005512",645,462,80,84,19
"S01005513",722,494,195,21,12
"S01005514",570,451,83,24,12
"S01005515",582,488,70,13,11
"S01005516",520,451,47,14,8
"S01005517",920,473,367,44,36
"S01005518",961,590,267,64,40
"S01005519",681,400,212,46,23
"S01005520",950,662,132,125,31
"S01005521",792,459,168,132,33
"S01005522",628,370,99,54,105
"S01005523",879,598,95,103,83
"S01005524",710,528,65,92,25
"S01005525",753,507,207,19,20
"S01005526",718,343,328,20,27
"S01005527",525,246,242,21,16
"S01005528",498,388,54,50,6
"S01005529",861,477,359,15,10
"S01005530",660,241,364,9,46
"S01005531",576,482,4,75,15
"S01005532",796,646,82,54,14
"S01005533",778,520,191,19,48
"S01005534",650,471,113,54,12
"S01005535",844,407,338,57,42
"S01005536",925,743,86,61,35
"S01005537",682,373,175,113,21
"S01005538",885,696,83,84,22
"S01005539",908,564,134,143,67
"S01005540",799,424,319,35,21
"S01005541",663,380,224,38,21
"S01005542",726,473,225,12,16
"S01005543",752,490,164,79,19
"S01005544",728,454,190,54,30
"S01005545",851,605,216,23,7
"S01005546",683,431,100,115,37
"S01005547",689,497,96,74,22
"S01005548",846,705,30,107,4
"S01005549",980,868,74,14,24
"S01005550",627,603,4,6,14
"S01005551",902,886,1,14,1
"S01005552",813,794,3,12,4
"S01005553",831,786,5,27,13
"S01005554",726,711,4,6,5
"S01005555",689,664,4,15,6
"S01005556",540,520,4,16,0
"S01005557",796,458,304,16,18
"S01005558",747,742,2,2,1
"S01005559",698,312,336,22,28
"S01005560",662,362,254,26,20
"S01005561",872,825,16,21,10
"S01005562",833,805,8,14,6
"S01005563",782,491,267,10,14
"S01005564",782,762,4,6,10
"S01005565",596,585,4,4,3
"S01005566",543,350,145,24,24
"S01005567",994,717,206,52,19
"S01005568",573,398,144,10,21
"S01005569",720,706,11,0,3
"S01005570",797,658,113,16,10
"S01005571",733,709,6,18,0
"S01005572",799,762,5,13,19
"S01005573",711,564,103,29,15
"S01005574",836,615,178,19,24
"S01005575",750,738,6,3,3
"S01005576",796,592,115,80,9
"S01005577",747,703,5,37,2
"S01005578",962,685,221,32,24
"S01005579",806,723,13,60,10
"S01005580",527,503,6,15,3
"S01005581",743,547,159,25,12
"S01005582",746,665,41,28,12
"S01005583",610,559,24,23,4
"S01005584",576,555,4,15,2
"S01005585",751,423,158,141,29
"S01005586",701,536,4,134,27
"S01005587",960,661,242,33,24
"S01005588",697,396,243,22,36
"S01005589",814,591,19,195,9
"S01005590",790,269,389,90,42
"S01005591",910,507,334,39,30
"S01005592",500,146,295,34,25
"S01005593",893,407,433,15,38
"S01005594",827,377,280,114,56
"S01005595",838,244,523,15,56
"S01005596",539,260,255,4,20
"S01005597",972,625,288,26,33
"S01005598",940,372,425,81,62
"S01005599",500,303,172,11,14
"S01005600",720,209,404,22,85
"S01005601",710,509,157,24,20
"S01005602",729,312,348,16,53
"S01005603",550,256,280,7,7
"S01005604",559,227,281,16,35
"S01005605",977,772,144,37,24
"S01005606",620,453,129,24,14
"S01005607",626,551,52,21,2
"S01005608",907,830,46,26,5
"S01005609",777,620,100,43,14
"S01005610",563,504,20,28,11
"S01005611",725,200,410,34,81
"S01005612",766,723,5,34,4
"S01005613",742,551,154,18,19
"S01005614",793,497,229,29,38
"S01005615",963,710,192,38,23
"S01005616",658,499,136,7,16
"S01005617",781,469,207,78,27
"S01005618",622,320,254,12,36
"S01005619",605,575,21,8,1
"S01005620",459,384,54,12,9
"S01005621",725,453,251,6,15
"S01005622",924,886,14,10,14
"S01005623",787,565,181,12,29
"S01005624",891,860,3,16,12
"S01005625",887,804,66,13,4
"S01005626",839,537,260,23,19
"S01005627",692,587,93,8,4
"S01005628",907,591,256,45,15
"S01005629",781,752,1,17,11
"S01005630",542,449,15,64,14
"S01005631",758,506,173,59,20
"S01005632",509,441,10,41,17
"S01005633",735,512,158,47,18
"S01005634",796,770,9,13,4
"S01005635",818,795,1,13,9
"S01005636",849,788,32,21,8
"S01005637",907,694,121,70,22
"S01005638",831,737,31,52,11
"S01005639",768,359,365,3,41
"S01005640",534,376,88,57,13
"S01005641",869,609,117,85,58
"S01005642",680,660,6,11,3
"S01005643",618,569,18,18,13
"S01005644",610,606,0,3,1
"S01005645",838,770,38,17,13
"S01005646",802,514,74,183,31
"S01005647",734,611,62,55,6
"S01005648",765,643,95,9,18
"S01005649",902,559,192,132,19
"S01005650",628,298,304,15,11
"S01005651",760,491,161,95,13
"S01005652",717,576,80,36,25
"S01005653",900,602,263,23,12
"S01005654",761,606,117,10,28
"S01005655",883,724,61,73,25
"S01005656",613,278,295,18,22
"S01005657",608,427,147,18,16
"S01005658",886,877,2,7,0
"S01005659",889,869,5,10,5
"S01005660",647,391,229,16,11
"S01005661",639,607,0,30,2
"S01005662",621,611,1,6,3
"S01005663",663,617,41,1,4
"S01005664",592,585,0,7,0
"S01005665",512,490,2,20,0
"S01005666",868,500,302,34,32
"S01005667",778,647,117,7,7
"S01005668",842,608,186,26,22
"S01005669",615,444,65,64,42
"S01005670",683,432,128,85,38
"S01005671",514,275,108,93,38
"S01005672",856,291,523,11,31
"S01005673",643,460,85,59,39
"S01005674",936,605,228,56,47
"S01005675",923,273,577,35,38
"S01005676",876,460,382,12,22
"S01005677",836,657,73,43,63
"S01005678",848,702,108,31,7
"S01005679",753,503,205,16,29
"S01005680",646,575,41,14,16
"S01005681",879,599,197,43,40
"S01005682",635,528,29,61,17
"S01005683",881,274,551,0,56
"S01005684",923,486,407,8,22
"S01005685",667,605,23,24,15
"S01005686",584,462,68,36,18
"S01005687",551,463,32,37,19
"S01005688",812,662,122,15,13
"S01005689",505,428,28,46,3
"S01005690",749,541,158,35,15
"S01005691",622,478,90,27,27
"S01005692",667,431,173,40,23
"S01005693",804,740,0,49,15
"S01005694",598,251,318,7,22
"S01005695",564,312,221,14,17
"S01005696",651,481,154,1,15
"S01005697",640,261,343,6,30
"S01005698",578,528,30,13,7
"S01005699",799,503,204,55,37
"S01005700",508,446,34,21,7
"S01005701",709,262,414,17,16
"S01005702",683,399,245,27,12
"S01005703",629,624,5,0,0
"S01005704",620,329,273,4,14
"S01005705",569,473,49,25,22
"S01005706",772,745,16,7,4
"S01005707",529,292,198,23,16
"S01005708",721,467,205,20,29
"S01005709",812,460,306,9,37
"S01005710",426,402,11,7,6
"S01005711",867,800,19,37,11
"S01005712",566,337,206,3,20
"S01005713",638,578,45,6,9
"S01005714",782,689,46,27,20
"S01005715",795,560,216,11,8
"S01005716",600,582,14,4,0
"S01005717",563,502,38,17,6
"S01005718",794,591,54,133,16
"S01005719",556,487,33,23,13
"S01005720",712,689,4,9,10
"S01005721",792,349,379,27,37
"S01005722",542,497,35,7,3
"S01005723",697,529,156,1,11
"S01005724",715,690,16,4,5
"S01005725",638,537,66,11,24
"S01005726",864,634,181,16,33
"S01005727",572,453,85,20,14
"S01005728",828,549,260,3,16
"S01005729",623,331,253,7,32
"S01005730",743,400,302,16,25
"S01005731",575,324,228,6,17
"S01005732",889,439,400,13,37
"S01005733",771,674,91,2,4
"S01005734",674,542,104,14,14
"S01005735",793,774,4,13,2
"S01005736",710,640,51,12,7
"S01005737",787,501,250,17,19
"S01005738",875,459,336,25,55
"S01005739",764,697,20,27,20
"S01005740",732,512,83,96,41
"S01005741",996,799,147,32,18
"S01005742",653,524,97,17,15
"S01005743",668,630,10,17,11
"S01005744",873,567,245,14,47
"S01005745",928,623,242,14,49
"S01005746",879,782,74,18,5
"S01005747",894,684,193,9,8
"S01005748",451,247,185,0,19
"S01005749",857,757,55,32,13
"S01005750",843,528,305,0,10
"S01005751",772,594,151,7,20
"S01005752",810,264,476,11,59
"S01005753",731,483,222,7,19
"S01005754",921,790,83,35,13
"S01005755",788,361,383,8,36
"S01005756",884,335,492,4,53
"S01005757",622,196,380,4,42
"S01005758",853,535,301,1,16
"S01005759",828,388,388,4,48
"S01005760",607,585,11,6,5
"S01005761",651,616,18,6,11
"S01005762",781,363,374,3,41
"S01005763",786,746,11,8,21
"S01005764",611,290,289,6,26
"S01005765",873,416,397,14,46
"S01005766",644,562,25,35,22
"S01005767",728,713,2,13,0
"S01005768",900,529,301,35,35
"S01005769",786,478,271,12,25
"S01005770",597,334,224,22,17
"S01005771",817,809,2,4,2
"S01005772",716,702,6,2,6
"S01005773",860,813,34,9,4
"S01005774",719,448,258,2,11
"S01005775",861,556,260,20,25
"S01005776",713,696,6,8,3
"S01005777",600,395,188,6,11
"S01005778",699,400,265,10,24
"S01005779",716,609,34,57,16
"S01005780",683,670,10,3,0
"S01005781",840,697,69,58,16
"S01005782",802,488,247,22,45
"S01005783",576,414,130,18,14
"S01005784",509,492,5,12,0
"S01005785",826,813,6,5,2
"S01005786",661,424,204,12,21
"S01005787",765,602,151,6,6
"S01005788",537,381,126,15,15
"S01005789",931,682,237,7,5
"S01005790",655,507,132,11,5
"S01005791",507,448,50,5,4
"S01005792",918,472,407,19,20
"S01005793",550,414,131,2,3
