dz_2011,total,owned,social,rented,rentfree
S01007398,820,428,335,47,10
S01007399,891,305,511,73,2
S01007400,845,674,86,79,6
S01007401,752,626,46,74,6
S01007402,700,649,19,27,5
S01007403,943,502,52,387,2
S01007404,576,350,51,126,49
S01007405,813,670,55,78,10
S01007406,989,890,19,64,16
S01007407,1108,955,67,78,8
S01007408,862,660,138,57,7
S01007409,619,537,41,41,0
S01007410,952,356,495,88,13
S01007411,1062,376,581,96,9
S01007412,579,318,206,48,7
S01007413,997,860,85,47,5
S01007414,858,733,83,38,4
S01007415,853,455,365,26,7
S01007416,595,181,369,45,0
S01007417,220,166,50,2,2
S01007418,890,536,249,72,33
S01007419,1001,431,521,48,1
S01007420,3911,3135,426,292,58
S01007421,1392,1142,138,91,21
S01007422,754,564,130,51,9
S01007423,388,243,107,27,11
S01007424,787,713,20,46,8
S01007425,947,728,161,58,0
S01007426,818,470,215,131,2
S01007427,744,423,266,53,2
S01007428,1005,652,221,120,12
S01007429,925,575,196,142,12
S01007430,554,382,96,64,12
S01007431,674,612,34,18,10
S01007432,782,609,116,44,13
S01007433,1103,782,211,89,21
S01007434,589,294,241,50,4
S01007435,775,597,107,64,7
S01007436,989,432,433,115,9
S01007437,567,329,167,67,4
S01007438,671,431,194,42,4
S01007439,858,584,200,67,7
S01007440,763,560,180,9,14
S01007441,656,587,45,23,1
S01007442,864,789,13,47,15
S01007443,971,746,127,77,21
S01007444,1472,1254,91,102,25
S01007445,687,644,23,16,4
S01007446,728,646,28,49,5
S01007447,651,574,20,48,9
S01007448,1134,941,113,77,3
S01007449,1173,695,379,91,8
S01007450,1353,737,503,100,13
S01007451,623,481,101,33,8
S01007452,1429,981,340,100,8
S01007453,110,48,58,4,0
S01007454,512,283,187,35,7
S01007455,846,336,441,66,3
S01007456,1051,412,508,123,8
S01007457,1033,624,329,76,4
S01007458,811,644,127,36,4
S01007459,873,664,155,45,9
S01007460,914,556,292,57,9
S01007461,920,294,513,112,1
S01007462,993,544,296,140,13
S01007463,1149,324,774,51,0
S01007464,1042,350,640,50,2
S01007465,785,164,552,65,4
S01007466,1145,370,584,184,7
S01007467,996,532,290,167,7
S01007468,1143,977,89,70,7
S01007469,611,399,179,29,4
S01007470,699,271,350,68,10
S01007471,479,315,120,37,7
S01007472,1077,640,338,86,13
S01007473,895,660,190,38,7
S01007474,755,670,45,36,4
S01007475,517,396,84,32,5
S01007476,738,594,103,26,15
S01007477,737,556,90,81,10
S01007478,1117,728,237,142,10
S01007479,435,308,66,61,0
S01007480,1324,1040,150,132,2
S01007481,988,842,17,89,40
S01007482,668,465,133,55,15
S01007483,955,683,172,87,13
S01007484,832,495,157,164,16
S01007485,842,325,454,60,3
S01007486,855,218,534,99,4
S01007487,1185,592,328,257,8
S01007488,1194,757,197,216,24
S01007489,856,627,130,83,16
S01007490,1203,730,375,84,14
S01007491,1061,630,306,124,1
S01007492,679,450,180,41,8
S01007493,1109,637,379,77,16
S01007494,740,518,69,124,29
S01007495,844,660,34,103,47
S01007496,1185,769,207,165,44
S01007497,596,286,129,143,38
S01007498,1024,721,145,140,18
S01007499,842,491,200,135,16
S01007500,766,396,124,204,42
S01007501,678,459,81,97,41
S01007502,638,410,72,134,22
S01007503,1131,745,154,197,35
S01007504,1168,741,160,220,47
S01007505,538,284,144,102,8
S01007506,514,389,17,76,32
S01007507,1489,1006,239,193,51
S01007508,696,456,101,90,49
S01007509,719,528,58,103,30
S01007510,997,644,190,111,52
S01007511,1148,644,311,143,50
S01007512,526,348,80,75,23
S01007513,1297,737,382,161,17
S01007514,616,387,64,158,7
S01007515,657,551,20,78,8
S01007516,818,425,221,156,16
S01007517,501,379,52,60,10
S01007518,1012,647,254,98,13
S01007519,495,393,24,67,11
S01007520,978,651,138,136,53
S01007521,670,365,60,146,99
S01007522,1090,728,199,122,41
S01007523,540,358,37,110,35
S01007524,897,604,69,167,57
S01007525,504,355,74,61,14
S01007526,903,485,229,170,19
S01007527,1372,956,129,225,62
S01007528,949,506,212,196,35
S01007529,864,667,69,99,29
S01007530,524,338,7,137,42
S01007531,765,417,88,190,70
S01007532,597,362,79,80,76
S01007533,858,490,146,171,51
S01007534,1450,827,423,178,22
S01007535,951,680,201,57,13
S01007536,1024,657,146,193,28
S01007537,1655,903,418,277,57
S01007538,1078,676,189,166,47
S01007539,823,725,23,63,12
S01007540,837,561,184,86,6
S01007541,1179,891,119,133,36
S01007542,980,643,239,82,16
S01007543,1284,796,300,171,17
S01007544,1240,1009,21,159,51
S01007545,1520,1134,111,202,73
S01007546,663,544,25,54,40
S01007547,549,383,29,91,46
S01007548,943,637,108,154,44
S01007549,765,504,117,116,28
S01007550,1225,798,146,220,61
S01007551,1294,911,118,192,73
S01007552,1042,581,363,83,15
S01007553,1059,515,501,40,3
S01007554,840,360,415,46,19
S01007555,766,583,70,77,36
S01007556,702,430,231,37,4
S01007557,1131,606,436,85,4
S01007558,480,370,25,59,26
S01007559,862,449,83,216,114
S01007560,1179,759,170,180,70
S01007561,1070,664,185,170,51
S01007562,851,491,116,179,65
S01007563,1105,672,85,272,76
S01007564,1270,887,89,242,52
S01007565,1142,797,146,158,41
S01007566,805,581,75,107,42
S01007567,588,444,21,111,12
S01007568,745,515,42,160,28
S01007569,1222,833,95,219,75
S01007570,1077,664,175,172,66
S01007571,539,366,14,120,39
S01007572,1693,1259,229,175,30
S01007573,84,77,3,4,0
S01007574,2322,1643,423,230,26
S01007575,854,419,381,51,3
S01007576,1025,346,628,49,2
S01007577,893,364,482,35,12
S01007578,834,305,455,67,7
S01007579,663,222,389,51,1
S01007580,964,458,422,81,3
S01007581,628,336,223,68,1
S01007582,873,483,323,54,13
S01007583,1310,356,825,120,9
S01007584,995,511,396,70,18
S01007585,1087,818,193,57,19
S01007586,1155,616,448,80,11
S01007587,623,486,47,80,10
S01007588,905,779,50,68,8
S01007589,1108,717,91,288,12
S01007590,661,615,3,37,6
S01007591,1176,753,221,194,8
S01007592,1130,558,355,211,6
S01007593,1108,869,132,95,12
S01007594,799,658,71,66,4
S01007595,977,630,99,191,57
S01007596,714,501,7,169,37
S01007597,646,461,26,137,22
S01007598,1107,816,30,238,23
S01007599,808,517,154,117,20
S01007600,981,768,59,109,45
S01007601,631,500,36,91,4
S01007602,958,840,12,102,4
S01007603,923,815,24,82,2
S01007604,1020,962,21,35,2
S01007605,1153,991,7,138,17
S01007606,614,506,6,90,12
S01007607,927,868,1,53,5
S01007608,958,848,15,89,6
S01007609,981,513,357,105,6
S01007610,671,296,245,126,4
S01007611,1147,438,424,261,24
S01007612,1037,354,274,393,16
S01007613,972,757,31,179,5
S01007614,1111,993,11,97,10
S01007615,1306,987,108,200,11
S01007616,917,572,198,134,13
S01007617,671,427,174,59,11
S01007618,781,529,209,41,2
S01007619,735,507,172,53,3
S01007620,822,687,4,120,11
S01007621,898,746,61,80,11
S01007622,1331,1043,102,178,8
S01007623,608,508,38,58,4
S01007624,741,657,11,64,9
S01007625,690,584,14,73,19
S01007626,650,569,7,66,8
S01007627,547,459,34,47,7
S01007628,877,686,33,145,13
S01007629,857,657,54,124,22
S01007630,809,683,10,75,41
S01007631,625,494,18,96,17
S01007632,1673,1148,301,200,24
S01007633,1549,1069,301,161,18
S01007634,803,488,97,191,27
S01007635,935,693,29,172,41
S01007636,1361,966,256,123,16
S01007637,1375,780,370,213,12
S01007638,1019,661,239,108,11
S01007639,1087,596,394,81,16
S01007640,722,334,44,317,27
S01007641,854,540,188,112,14
S01007642,1107,837,100,159,11
S01007643,1061,783,181,79,18
S01007644,1094,765,228,78,23
S01007645,895,603,39,220,33
S01007646,576,282,32,197,65
S01007647,1018,685,85,195,53
S01007648,1086,749,73,228,36
S01007649,729,460,127,127,15
S01007650,1055,672,79,274,30
S01007651,713,451,42,191,29
S01007652,869,651,94,96,28
S01007653,1159,880,135,122,22
S01007654,1245,777,268,160,40
S01007655,780,484,38,214,44
S01007656,933,414,15,455,49
S01007657,584,407,25,128,24
S01007658,686,487,36,143,20
S01007659,1055,654,228,152,21
S01007660,1289,684,477,118,10
S01007661,897,553,152,175,17
S01007662,1070,638,243,168,21
S01007663,1133,828,195,94,16
S01007664,578,328,168,73,9
S01007665,745,522,118,95,10
S01007666,502,444,22,28,8
S01007667,717,655,14,39,9
S01007668,1224,758,384,75,7
S01007669,642,202,403,33,4
S01007670,1121,575,463,78,5
S01007671,832,692,35,79,26
S01007672,1002,918,20,46,18
S01007673,697,590,27,78,2
S01007674,1149,820,231,84,14
S01007675,801,635,102,53,11
S01007676,567,473,30,42,22
S01007677,274,222,13,31,8
S01007678,823,576,156,77,14
S01007679,1045,585,378,70,12
S01007680,916,845,6,53,12
S01007681,503,377,61,54,11
S01007682,998,777,10,196,15
S01007683,1045,793,18,229,5
S01007684,1153,983,12,147,11
S01007685,905,819,15,59,12
S01007686,1091,809,18,253,11
S01007687,936,587,28,314,7
S01007688,1211,359,153,683,16
S01007689,579,204,64,305,6
S01007690,1107,279,161,663,4
S01007691,1700,206,392,1090,12
S01007692,1036,224,155,643,14
S01007693,879,87,246,534,12
S01007694,890,119,379,385,7
S01007695,1031,313,319,394,5
S01007696,1033,170,286,568,9
S01007697,1329,417,316,576,20
S01007698,1275,245,222,803,5
S01007699,808,180,189,438,1
S01007700,971,769,62,133,7
S01007701,451,81,219,151,0
S01007702,757,269,92,388,8
S01007703,1176,664,215,288,9
S01007704,1316,338,574,401,3
S01007705,845,69,145,626,5
S01007706,1031,81,172,767,11
S01007707,1285,273,198,796,18
S01007708,1038,409,281,337,11
S01007709,779,221,340,211,7
S01007710,2167,439,480,1225,23
S01007711,1253,241,507,497,8
S01007712,993,328,266,389,10
S01007713,561,255,153,142,11
S01007714,637,355,115,166,1
S01007715,733,191,288,251,3
S01007716,1140,291,411,436,2
S01007717,997,209,457,320,11
S01007718,957,265,352,331,9
S01007719,1534,764,427,333,10
S01007720,1091,729,236,119,7
S01007721,1085,508,367,204,6
S01007722,940,310,425,200,5
S01007723,1020,339,445,234,2
S01007724,800,161,197,434,8
S01007725,1343,413,514,413,3
S01007726,858,283,269,306,0
S01007727,1007,220,383,401,3
S01007728,1212,318,283,599,12
S01007729,1002,252,187,551,12
S01007730,985,349,78,554,4
S01007731,729,233,199,288,9
S01007732,908,258,241,397,12
S01007733,853,702,8,120,23
S01007734,821,656,50,107,8
S01007735,827,701,48,70,8
S01007736,844,711,39,86,8
S01007737,1140,619,262,249,10
S01007738,1112,776,218,116,2
S01007739,819,458,295,61,5
S01007740,675,506,83,81,5
S01007741,899,502,289,101,7
S01007742,729,512,130,80,7
S01007743,895,469,290,118,18
S01007744,766,292,401,63,10
S01007745,989,460,423,92,14
S01007746,889,478,366,41,4
S01007747,815,308,398,104,5
S01007748,704,191,473,40,0
S01007749,845,770,22,52,1
S01007750,909,818,14,73,4
S01007751,737,671,0,57,9
S01007752,1109,918,73,102,16
S01007753,961,506,375,76,4
S01007754,1313,739,506,66,2
S01007755,877,365,429,78,5
S01007756,955,494,371,85,5
S01007757,1311,1219,7,76,9
S01007758,1040,852,34,139,15
S01007759,1242,598,164,462,18
S01007760,920,770,83,60,7
S01007761,849,725,7,107,10
S01007762,761,441,31,286,3
S01007763,772,459,247,61,5
S01007764,895,840,8,40,7
S01007765,969,912,3,42,12
S01007766,1083,1013,14,47,9
S01007767,1000,945,1,47,7
S01007768,765,543,67,152,3
S01007769,784,714,25,41,4
S01007770,812,668,50,78,16
S01007771,823,780,0,35,8
S01007772,1185,746,255,175,9
S01007773,734,705,8,15,6
S01007774,146,130,10,6,0
S01007775,1191,1075,5,90,21
S01007776,591,535,2,48,6
S01007777,562,530,0,32,0
S01007778,2295,2145,22,115,13
S01007779,774,691,33,48,2
S01007780,795,711,21,59,4
S01007781,796,685,53,56,2
S01007782,709,274,257,171,7
S01007783,873,247,596,29,1
S01007784,1006,535,349,118,4
S01007785,507,114,364,29,0
S01007786,900,546,237,112,5
S01007787,804,382,317,102,3
S01007788,832,31,791,6,4
S01007789,1151,420,662,69,0
S01007790,1864,973,806,85,0
S01007791,1135,1039,33,63,0
S01007792,998,608,337,52,1
S01007793,1046,335,609,100,2
S01007794,1109,728,294,81,6
S01007795,712,385,220,104,3
S01007796,692,279,332,81,0
S01007797,635,320,273,42,0
S01007798,778,636,33,107,2
S01007799,418,357,19,38,4
S01007800,995,412,490,89,4
S01007801,833,227,530,73,3
S01007802,634,486,93,55,0
S01007803,1468,264,1132,70,2
S01007804,846,181,608,57,0
S01007805,928,325,497,105,1
S01007806,888,442,387,57,2
S01007807,894,760,66,68,0
S01007808,933,564,283,82,4
S01007809,1249,1137,55,51,6
S01007810,983,520,405,49,9
S01007811,871,475,368,28,0
S01007812,850,223,576,50,1
S01007813,1108,456,560,84,8
S01007814,854,516,258,78,2
S01007815,1099,1013,35,37,14
S01007816,669,580,29,60,0
S01007817,826,554,217,53,2
S01007818,950,791,80,75,4
S01007819,803,676,75,52,0
S01007820,1062,748,244,70,0
S01007821,793,546,192,52,3
S01007822,966,767,129,67,3
S01007823,789,715,28,38,8
S01007824,1125,986,47,77,15
S01007825,1294,978,214,86,16
S01007826,573,167,370,33,3
S01007827,661,395,106,155,5
S01007828,1161,581,346,220,14
S01007829,763,465,223,63,12
S01007830,1072,500,393,178,1
S01007831,1054,390,442,212,10
S01007832,951,532,293,123,3
S01007833,983,542,325,107,9
S01007834,742,307,243,190,2
S01007835,784,553,110,109,12
S01007836,739,605,70,58,6
S01007837,1260,964,219,73,4
S01007838,973,812,90,67,4
S01007839,1025,629,220,168,8
S01007840,902,492,263,143,4
S01007841,951,539,323,86,3
S01007842,1215,412,631,169,3
S01007843,944,369,388,180,7
S01007844,1291,737,374,174,6
S01007845,995,404,514,72,5
S01007846,852,492,275,78,7
S01007847,1474,640,693,127,14
S01007848,1070,291,683,87,9
S01007849,1112,533,491,88,0
S01007850,754,398,304,51,1
S01007851,1035,652,331,46,6
S01007852,1256,631,543,76,6
S01007853,807,222,424,157,4
S01007854,1236,416,729,89,2
S01007855,658,239,230,182,7
S01007856,989,677,210,100,2
S01007857,595,104,477,13,1
S01007858,2126,720,1299,105,2
S01007859,1503,583,847,72,1
S01007860,1165,416,691,58,0
S01007861,1067,600,393,73,1
S01007862,1067,609,377,76,5
S01007863,895,294,551,50,0
S01007864,938,578,285,70,5
S01007865,1398,1209,45,131,13
S01007866,586,545,2,39,0
S01007867,1364,1177,55,119,13
S01007868,2028,1785,72,156,15
S01007869,2129,1822,53,239,15
S01007870,634,498,34,85,17
S01007871,1111,378,636,68,29
S01007872,795,198,575,22,0
S01007873,729,477,148,80,24
S01007874,887,549,258,73,7
S01007875,764,575,150,30,9
S01007876,1009,695,245,59,10
S01007877,888,570,281,27,10
S01007878,653,329,305,16,3
S01007879,1132,540,527,55,10
S01007880,460,387,30,38,5
S01007881,656,349,251,54,2
S01007882,1605,1413,52,99,41
S01007883,1204,957,141,90,16
S01007884,953,640,234,67,12
S01007885,976,456,447,71,2
S01007886,1168,811,222,117,18
S01007887,717,459,67,162,29
S01007888,1070,452,568,49,1
S01007889,1119,644,423,49,3
S01007890,695,412,257,26,0
S01007891,1333,1047,212,60,14
S01007892,1157,946,95,100,16
S01007893,1309,1132,62,98,17
S01007894,1050,741,194,107,8
S01007895,771,530,106,126,9
S01007896,1110,610,324,161,15
S01007897,1602,1316,121,132,33
S01007898,758,578,57,94,29
S01007899,502,391,20,78,13
S01007900,549,251,273,25,0
S01007901,801,413,320,63,5
S01007902,980,404,474,92,10
S01007903,803,492,182,122,7
S01007904,787,568,37,163,19
S01007905,827,345,413,48,21
S01007906,824,345,432,36,11
S01007907,780,470,265,38,7
S01007908,1296,982,176,123,15
S01007909,719,494,181,41,3
S01007910,1111,585,398,121,7
S01007911,1094,742,254,95,3
S01007912,865,593,201,62,9
S01007913,1069,531,386,140,12
S01007914,744,387,312,39,6
S01007915,961,612,312,31,6
S01007916,1027,671,266,82,8
S01007917,1195,717,401,67,10
S01007918,1014,671,270,58,15
S01007919,949,849,54,32,14
S01007920,615,546,33,34,2
S01007921,1136,514,557,57,8
S01007922,1361,566,718,71,6
S01007923,1264,1008,104,133,19
S01007924,1126,557,464,94,11
S01007925,665,574,17,50,24
S01007926,917,743,41,71,62
S01007927,617,540,33,41,3
S01007928,1168,983,124,54,7
S01007929,1612,1414,76,114,8
S01007930,722,641,22,42,17
S01007931,1345,1042,240,57,6
S01007932,831,785,22,24,0
S01007933,1339,1114,94,127,4
S01007934,720,505,166,47,2
S01007935,1271,833,176,247,15
S01007936,1233,1100,13,105,15
S01007937,1503,1311,47,136,9
S01007938,837,530,221,73,13
S01007939,1016,546,394,72,4
S01007940,1719,1307,277,89,46
S01007941,631,587,15,29,0
S01007942,508,316,85,104,3
S01007943,970,733,100,105,32
S01007944,1026,705,211,94,16
S01007945,1202,778,288,129,7
S01007946,1032,698,233,97,4
S01007947,1048,806,170,70,2
S01007948,760,360,342,48,10
S01007949,954,714,161,68,11
S01007950,1135,1003,53,65,14
S01007951,1005,726,209,61,9
S01007952,847,482,248,96,21
S01007953,1022,661,270,78,13
S01007954,728,295,386,46,1
S01007955,1250,658,486,83,23
S01007956,999,505,440,44,10
S01007957,1230,807,339,69,15
S01007958,985,502,436,42,5
S01007959,1465,1158,175,103,29
S01007960,607,349,235,22,1
S01007961,1165,876,131,113,45
S01007962,1096,451,485,151,9
S01007963,1158,277,802,65,14
S01007964,890,394,412,79,5
S01007965,774,391,328,52,3
S01007966,1090,412,620,58,0
S01007967,860,317,481,59,3
S01007968,1038,705,264,63,6
S01007969,840,534,268,35,3
S01007970,1062,611,366,74,11
S01007971,1027,560,393,70,4
S01007972,1126,740,308,70,8
S01007973,867,807,39,19,2
S01007974,917,445,400,65,7
S01007975,655,391,186,74,4
S01007976,1085,580,297,192,16
S01007977,645,498,63,80,4
S01007978,826,551,112,162,1
S01007979,903,758,64,73,8
S01007980,816,624,125,60,7
S01007981,755,635,85,33,2
S01007982,695,491,192,12,0
S01007983,1415,832,493,87,3
S01007984,896,660,182,40,14
S01007985,923,463,375,80,5
S01007986,675,491,122,58,4
S01007987,1033,803,153,73,4
S01007988,906,617,221,66,2
S01007989,722,404,191,127,0
S01007990,1253,932,181,140,0
S01007991,1003,887,28,82,6
S01007992,1058,950,26,77,5
S01007993,908,845,27,35,1
S01007994,659,587,28,44,0
S01007995,721,629,62,27,3
S01007996,338,305,16,17,0
S01007997,669,619,11,38,1
S01007998,590,448,90,52,0
S01007999,801,363,392,39,7
S01008000,868,323,510,35,0
S01008001,916,269,606,39,2
S01008002,1039,307,621,110,1
S01008003,690,384,214,83,9
S01008004,122,47,61,14,0
S01008005,95,51,37,7,0
S01008006,864,156,670,34,4
S01008007,570,223,221,125,1
S01008008,787,292,446,49,0
S01008009,1021,335,582,102,2
S01008010,1309,487,713,105,4
S01008011,846,258,420,165,3
S01008012,966,536,109,312,9
S01008013,742,438,110,183,11
S01008014,800,577,79,133,11
S01008015,832,412,259,158,3
S01008016,781,481,189,107,4
S01008017,879,821,15,35,8
S01008018,944,836,14,80,14
S01008019,953,748,109,84,12
S01008020,891,670,46,164,11
S01008021,699,620,15,60,4
S01008022,844,807,1,25,11
S01008023,1735,1618,35,77,5
S01008024,951,870,31,49,1
S01008025,891,808,22,53,8
S01008026,1280,850,320,84,26
S01008027,807,517,225,56,9
S01008028,585,476,67,38,4
S01008029,3643,3109,163,346,25
S01008030,2233,1810,157,251,15
S01008031,1573,1144,314,102,13
S01008032,1238,895,275,62,6
S01008033,1166,1081,36,33,16
S01008034,1176,1139,5,28,4
S01008035,1020,918,62,21,19
S01008036,669,650,9,10,0
S01008037,1446,949,413,78,6
S01008038,999,647,304,39,9
S01008039,1079,753,254,62,10
S01008040,752,650,72,24,6
S01008041,1074,793,157,108,16
S01008042,862,760,35,55,12
S01008043,1364,1237,56,55,16
S01008044,1192,1097,18,66,11
S01008045,1313,1100,125,64,24
S01008046,1157,720,306,106,25
S01008047,697,661,3,23,10
S01008048,662,634,8,13,7
S01008049,1023,981,11,22,9
S01008050,682,643,18,21,0
S01008051,1229,1182,3,33,11
S01008052,829,802,8,14,5
S01008053,959,894,13,47,5
S01008054,769,639,66,50,14
S01008055,1049,1011,4,29,5
S01008056,1204,1131,42,26,5
S01008057,1358,1244,64,43,7
S01008058,895,837,2,42,14
S01008059,678,652,4,22,0
S01008060,1736,1649,18,52,17
S01008061,887,840,0,38,9
S01008062,997,941,13,41,2
S01008063,874,834,7,31,2
S01008064,1013,674,283,51,5
S01008065,1219,1141,35,35,8
S01008066,1022,937,40,44,1
S01008067,691,649,2,37,3
S01008068,1203,1132,22,42,7
S01008069,1201,1055,84,58,4
S01008070,1125,1082,12,30,1
S01008071,966,914,23,28,1
S01008072,1255,1112,6,129,8
S01008073,471,463,1,7,0
S01008074,972,938,15,9,10
S01008075,613,574,3,23,13
S01008076,1003,920,7,71,5
S01008077,1003,960,4,38,1
S01008078,860,781,17,58,4
S01008079,905,869,11,20,5
S01008080,808,767,7,33,1
S01008081,703,636,5,62,0
S01008082,1032,966,18,44,4
S01008083,839,805,9,22,3
S01008084,1033,876,63,77,17
S01008085,1314,1199,34,67,14
S01008086,1256,1078,90,80,8
S01008087,1136,1098,8,26,4
S01008088,917,837,8,58,14
S01008089,997,966,5,26,0
S01008090,771,710,27,32,2
S01008091,513,486,10,15,2
S01008092,1138,1085,28,20,5
S01008093,900,845,1,41,13
S01008094,725,667,16,40,2
S01008095,1093,998,11,78,6
S01008096,790,758,4,18,10
S01008097,897,826,41,26,4
S01008098,750,711,8,31,0
S01008099,521,479,8,33,1
S01008100,1035,941,41,41,12
S01008101,1184,933,52,189,10
S01008102,749,657,44,43,5
S01008103,706,426,175,97,8
S01008104,1022,722,195,95,10
S01008105,1211,763,343,100,5
S01008106,1742,1281,311,145,5
S01008107,1301,1167,20,110,4
S01008108,936,891,8,35,2
S01008109,940,858,29,53,0
S01008110,941,886,8,43,4
S01008111,869,809,16,35,9
S01008112,947,920,5,19,3
S01008113,1002,926,17,55,4
S01008114,899,866,11,22,0
S01008115,913,815,17,78,3
S01008116,1116,1036,30,46,4
S01008117,800,720,57,23,0
S01008118,1351,1192,96,53,10
S01008119,784,468,278,31,7
