dz_2011,total,white,pakistani,chinese,other
S01010047,1083,1043,1,0,39
S01010048,1370,1315,3,14,38
S01010049,1078,1000,4,6,68
S01010050,993,941,8,4,40
S01010051,808,749,4,3,52
S01010052,648,565,0,15,68
S01010053,859,749,31,9,70
S01010054,764,736,0,2,26
S01010055,1342,1256,10,22,54
S01010056,599,583,0,2,14
S01010057,553,522,4,6,21
S01010058,996,952,2,9,33
S01010059,759,715,2,6,36
S01010060,986,956,5,0,25
S01010061,822,798,0,8,16
S01010062,807,781,4,7,15
S01010063,1132,1104,4,3,21
S01010064,773,750,0,1,22
S01010065,839,821,0,0,18
S01010066,753,707,10,12,24
S01010067,1066,1016,13,12,25
S01010068,742,651,14,8,69
S01010069,1082,995,47,14,26
S01010070,665,622,12,5,26
S01010071,925,884,18,4,19
S01010072,1097,1078,0,8,11
S01010073,1023,1000,7,11,5
S01010074,1128,1084,33,3,8
S01010075,781,777,1,2,1
S01010076,859,853,6,0,0
S01010077,719,709,0,3,7
S01010078,692,647,22,10,13
S01010079,923,910,2,9,2
S01010080,803,794,0,3,6
S01010081,1104,1082,0,2,20
S01010082,860,844,4,6,6
S01010083,1035,1009,9,7,10
S01010084,1110,1098,0,3,9
S01010085,1093,1076,13,2,2
S01010086,1027,1018,2,1,6
S01010087,573,565,0,2,6
S01010088,1545,1442,34,34,35
S01010089,1074,1027,7,13,27
S01010090,1169,1141,2,3,23
S01010091,1813,1703,44,24,42
S01010092,1144,1100,1,12,31
S01010093,951,922,17,3,9
S01010094,1191,1183,5,0,3
S01010095,1218,1190,4,10,14
S01010096,927,905,12,3,7
S01010097,735,710,10,6,9
S01010098,727,720,4,3,0
S01010099,948,945,0,0,3
S01010100,886,843,5,24,14
S01010101,1080,1028,15,9,28
S01010102,742,676,12,44,10
S01010103,888,847,4,26,11
S01010104,1039,996,1,25,17
S01010105,803,786,0,4,13
S01010106,629,625,0,2,2
S01010107,1016,971,13,16,16
S01010108,733,727,0,2,4
S01010109,2300,2146,34,46,74
S01010110,1066,1044,5,5,12
S01010111,1163,1144,1,0,18
S01010112,1139,1119,4,4,12
S01010113,551,535,0,0,16
S01010114,873,850,1,2,20
S01010115,632,623,0,5,4
S01010116,1428,1361,7,28,32
S01010117,1442,1298,33,43,68
S01010118,850,820,6,0,24
S01010119,543,517,1,4,21
S01010120,1045,1009,9,0,27
S01010121,802,784,4,0,14
S01010122,547,539,0,0,8
S01010123,733,702,4,0,27
S01010124,723,698,6,3,16
S01010125,932,911,6,7,8
S01010126,657,653,1,0,3
S01010127,694,680,1,0,13
S01010128,758,744,1,2,11
S01010129,1039,1005,4,4,26
S01010130,978,950,6,8,14
S01010131,1144,1116,0,20,8
S01010132,1142,1091,7,12,32
S01010133,924,909,0,7,8
S01010134,1244,1223,3,4,14
S01010135,1166,1160,0,0,6
S01010136,1076,1065,0,1,10
S01010137,1297,1279,2,6,10
S01010138,994,893,8,7,86
S01010139,1229,1200,6,6,17
S01010140,989,958,0,4,27
S01010141,1065,1043,0,6,16
S01010142,644,628,3,1,12
S01010143,829,817,0,6,6
S01010144,700,681,4,2,13
S01010145,778,752,5,3,18
S01010146,1267,1209,5,8,45
S01010147,1136,1113,3,7,13
S01010148,1420,1366,4,20,30
S01010149,780,742,0,20,18
S01010150,870,857,0,5,8
S01010151,940,916,6,6,12
S01010152,954,916,2,5,31
S01010153,1043,1005,17,1,20
S01010154,962,944,1,2,15
S01010155,821,801,13,2,5
S01010156,1064,1038,1,1,24
S01010157,981,953,6,4,18
S01010158,913,887,8,0,18
S01010159,735,727,4,0,4
S01010160,822,675,8,20,119
S01010161,893,844,13,5,31
S01010162,1079,1040,1,2,36
S01010163,1301,1249,2,1,49
S01010164,888,868,6,6,8
S01010165,627,605,5,2,15
S01010166,1498,1421,6,27,44
S01010167,911,899,0,2,10
S01010168,616,614,0,0,2
S01010169,890,819,6,2,63
S01010170,858,835,0,4,19
S01010171,1613,1543,6,28,36
S01010172,769,755,4,4,6
S01010173,1108,1070,1,4,33
S01010174,1540,1497,15,4,24
S01010175,480,469,6,3,2
S01010176,977,936,4,9,28
S01010177,776,722,0,1,53
S01010178,1103,1044,0,5,54
S01010179,1655,1512,23,34,86
S01010180,923,801,20,33,69
S01010181,1057,1030,13,0,14
S01010182,1107,977,55,41,34
S01010183,1528,1255,48,74,151
S01010184,630,613,0,0,17
S01010185,733,690,3,2,38
S01010186,647,524,19,57,47
S01010187,789,781,1,4,3
S01010188,1909,1651,48,79,131
S01010189,976,869,13,37,57
S01010190,272,249,2,8,13
S01010191,736,672,14,20,30
S01010192,1050,839,20,116,75
S01010193,907,824,9,19,55
S01010194,689,689,0,0,0
S01010195,1021,985,9,2,25
S01010196,820,806,0,2,12
S01010197,757,744,0,4,9
S01010198,1131,1103,5,5,18
S01010199,693,656,0,6,31
S01010200,690,685,0,4,1
S01010201,928,927,0,0,1
S01010202,783,640,5,53,85
S01010203,729,681,11,19,18
S01010204,1190,1121,11,6,52
S01010205,658,609,3,5,41
S01010206,497,86,40,134,237
S01010207,859,379,70,30,380
S01010208,1049,947,16,31,55
S01010209,1038,935,15,25,63
S01010210,1076,1036,5,1,34
S01010211,916,879,9,5,23
S01010212,1262,1118,6,26,112
S01010213,1112,1083,0,5,24
S01010214,967,857,27,38,45
S01010215,1057,974,7,10,66
S01010216,1039,896,17,29,97
S01010217,1001,855,5,15,126
S01010218,1282,1084,15,34,149
S01010219,767,358,8,70,331
S01010220,573,428,10,58,77
S01010221,655,612,0,16,27
S01010222,713,650,13,23,27
S01010223,655,602,9,11,33
S01010224,1364,1178,12,49,125
S01010225,931,789,13,42,87
S01010226,792,346,16,67,363
S01010227,921,403,29,107,382
S01010228,695,673,3,1,18
S01010229,1087,1014,6,20,47
S01010230,1431,825,9,72,525
S01010231,1013,797,11,17,188
S01010232,880,731,2,5,142
S01010233,1567,1078,23,76,390
S01010234,1069,931,10,25,103
S01010235,884,738,13,53,80
S01010236,736,637,39,9,51
S01010237,1007,929,21,7,50
S01010238,1051,958,12,5,76
S01010239,1026,926,10,7,83
S01010240,1111,1040,11,7,53
S01010241,1019,954,3,5,57
S01010242,1180,1095,13,12,60
S01010243,1392,1263,19,28,82
S01010244,1006,927,15,22,42
S01010245,1122,1094,2,7,19
S01010246,1162,1074,15,8,65
S01010247,952,877,9,26,40
S01010248,959,860,25,17,57
S01010249,976,906,1,16,53
S01010250,1114,980,14,36,84
S01010251,780,642,8,22,108
S01010252,754,667,23,18,46
S01010253,759,693,5,30,31
S01010254,1159,1103,5,13,38
S01010255,1269,1093,14,13,149
S01010256,1070,1052,2,5,11
S01010257,2783,1887,15,447,434
S01010258,2329,1659,14,240,416
S01010259,1679,1275,14,186,204
S01010260,1682,1231,7,257,187
S01010261,2972,2248,33,246,445
S01010262,1221,1083,20,50,68
S01010263,841,644,10,49,138
S01010264,1287,1106,9,44,128
S01010265,1296,1091,8,60,137
S01010266,934,677,110,61,86
S01010267,893,664,23,96,110
S01010268,965,680,49,122,114
S01010269,969,691,38,145,95
S01010270,1474,1198,53,81,142
S01010271,931,662,62,110,97
S01010272,1283,968,26,74,215
S01010273,1107,819,27,76,185
S01010274,677,579,6,23,69
S01010275,1410,1072,28,99,211
S01010276,993,729,31,43,190
S01010277,610,522,32,7,49
S01010278,1357,990,107,59,201
S01010279,835,627,53,32,123
S01010280,878,730,20,27,101
S01010281,779,566,26,28,159
S01010282,1246,1052,25,56,113
S01010283,874,692,34,57,91
S01010284,1711,1202,29,287,193
S01010285,1151,913,61,35,142
S01010286,2387,1594,79,406,308
S01010287,1323,1100,40,76,107
S01010288,1201,1001,28,71,101
S01010289,771,708,7,13,43
S01010290,857,657,80,19,101
S01010291,1149,876,86,57,130
S01010292,1197,905,112,55,125
S01010293,926,667,124,38,97
S01010294,1025,731,174,33,87
S01010295,974,668,138,48,120
S01010296,894,531,228,20,115
S01010297,964,763,46,64,91
S01010298,966,821,31,39,75
S01010299,608,429,98,51,30
S01010300,1473,1086,120,94,173
S01010301,522,358,29,67,68
S01010302,846,642,24,62,118
S01010303,683,331,78,114,160
S01010304,732,599,41,30,62
S01010305,1155,1027,46,30,52
S01010306,828,717,21,36,54
S01010307,892,824,18,20,30
S01010308,975,824,14,61,76
S01010309,615,574,11,13,17
S01010310,864,697,2,74,91
S01010311,1081,988,10,25,58
S01010312,1028,952,5,18,53
S01010313,1498,1333,6,36,123
S01010314,1451,1198,48,39,166
S01010315,1078,932,24,37,85
S01010316,1030,865,33,27,105
S01010317,1350,1241,9,30,70
S01010318,1753,1575,14,60,104
S01010319,1045,911,22,36,76
S01010320,783,666,22,31,64
S01010321,1172,1106,0,28,38
S01010322,1374,1257,20,23,74
S01010323,735,681,11,18,25
S01010324,940,918,0,7,15
S01010325,1018,1005,0,2,11
S01010326,1410,1288,34,31,57
S01010327,1352,1227,37,29,59
S01010328,1137,1042,22,36,37
S01010329,492,472,6,5,9
S01010330,725,697,1,5,22
S01010331,1283,1249,0,0,34
S01010332,1046,1021,7,5,13
S01010333,962,920,10,2,30
S01010334,1276,1246,5,1,24
S01010335,1148,1119,11,3,15
S01010336,1212,1135,15,16,46
S01010337,852,842,0,1,9
S01010338,884,857,0,5,22
S01010339,936,924,2,1,9
S01010340,853,771,2,20,60
S01010341,812,774,16,4,18
S01010342,829,798,8,6,17
S01010343,1427,1318,33,20,56
S01010344,929,913,1,5,10
S01010345,652,566,15,28,43
S01010346,1157,1059,26,34,38
S01010347,1125,1026,9,36,54
S01010348,1076,1038,1,18,19
S01010349,1137,1116,8,6,7
S01010350,1362,1223,3,17,119
S01010351,1038,916,0,43,79
S01010352,803,757,4,20,22
S01010353,1070,905,14,35,116
S01010354,733,664,3,12,54
S01010355,1203,1136,4,13,50
S01010356,724,659,10,11,44
S01010357,670,610,8,14,38
S01010358,902,854,1,15,32
S01010359,1237,1154,1,21,61
S01010360,567,507,10,10,40
S01010361,535,466,0,2,67
S01010362,970,816,1,12,141
S01010363,758,669,12,10,67
S01010364,1181,1018,38,18,107
S01010365,1202,1078,31,14,79
S01010366,1401,1254,37,13,97
S01010367,1743,1321,28,205,189
S01010368,922,854,16,9,43
S01010369,825,721,36,17,51
S01010370,725,641,32,8,44
S01010371,1231,1110,29,23,69
S01010372,936,832,24,20,60
S01010373,761,678,9,24,50
S01010374,1015,912,28,26,49
S01010375,896,786,29,20,61
S01010376,1019,752,55,97,115
S01010377,1082,801,75,73,133
S01010378,954,838,29,35,52
S01010379,1545,1325,24,84,112
S01010380,1115,1049,2,9,55
S01010381,1123,945,10,57,111
S01010382,958,895,1,22,40
S01010383,864,739,20,44,61
S01010384,1382,1209,13,65,95
S01010385,979,896,21,30,32
S01010386,1250,1114,15,40,81
S01010387,1734,1514,19,77,124
S01010388,1103,1025,13,23,42
S01010389,1777,1396,12,145,224
S01010390,1303,1208,17,16,62
S01010391,2917,2437,24,168,288
S01010392,2000,1609,12,149,230
S01010393,1628,1529,15,27,57
S01010394,936,852,18,26,40
S01010395,1144,1039,17,22,66
S01010396,1033,953,6,24,50
S01010397,905,860,3,12,30
S01010398,1090,1008,6,28,48
S01010399,1668,1548,5,27,88
S01010400,1101,1020,31,15,35
S01010401,825,776,16,2,31
S01010402,1173,1086,22,9,56
S01010403,1158,1080,2,22,54
S01010404,1222,1145,12,17,48
S01010405,996,942,7,6,41
S01010406,962,895,18,9,40
S01010407,1256,1115,23,50,68
S01010408,695,635,30,4,26
S01010409,1350,1241,42,15,52
S01010410,595,532,17,18,28
S01010411,1539,1442,36,8,53
S01010412,966,886,21,13,46
S01010413,949,880,19,2,48
S01010414,1231,1138,29,12,52
S01010415,1173,1082,27,18,46
S01010416,914,825,13,10,66
S01010417,580,539,8,2,31
S01010418,1223,1155,24,10,34
S01010419,1629,1545,2,28,54
S01010420,1202,1124,32,19,27
S01010421,889,845,5,7,32
S01010422,1177,1110,31,5,31
S01010423,1037,948,8,12,69
S01010424,1026,980,10,3,33
S01010425,1032,967,8,8,49
S01010426,1098,1024,13,8,53
S01010427,1343,918,64,74,287
S01010428,1603,1499,47,8,49
S01010429,978,924,12,7,35
S01010430,1040,878,24,18,120
S01010431,1020,997,6,3,14
S01010432,880,782,20,4,74
S01010433,905,510,50,53,292
S01010434,819,696,17,30,76
S01010435,689,644,13,2,30
S01010436,778,702,19,14,43
S01010437,557,518,5,1,33
S01010438,1058,867,7,7,177
S01010439,1371,1206,6,1,158
S01010440,1229,1140,11,16,62
S01010441,899,861,12,3,23
S01010442,849,754,26,7,62
S01010443,765,750,10,0,5
S01010444,685,671,1,0,13
S01010445,1109,1047,7,6,49
S01010446,838,817,13,3,5
S01010447,1126,1045,7,11,63
S01010448,1057,1015,22,4,16
S01010449,1014,970,7,4,33
S01010450,889,870,0,2,17
S01010451,1098,985,18,4,91
S01010452,919,895,6,3,15
S01010453,1143,966,27,16,134
S01010454,1170,1134,6,0,30
S01010455,942,859,4,5,74
S01010456,633,611,7,0,15
S01010457,1044,893,26,10,115
S01010458,843,780,8,3,52
S01010459,752,727,2,7,16
S01010460,810,673,34,11,92
S01010461,1026,941,15,12,58
S01010462,1088,696,68,27,297
S01010463,796,782,2,2,10
S01010464,653,631,1,5,16
S01010465,999,911,16,15,57
S01010466,1608,1410,23,44,131
S01010467,981,878,27,20,56
S01010468,1209,979,69,42,119
S01010469,826,760,8,13,45
S01010470,900,876,5,8,11
S01010471,922,874,14,5,29
S01010472,1339,1190,21,33,95
S01010473,1044,914,37,19,74
S01010474,1099,975,31,19,74
S01010475,1240,1110,19,23,88
S01010476,1048,995,26,1,26
S01010477,951,902,20,3,26
S01010478,1411,1318,10,18,65
S01010479,1022,980,5,3,34
S01010480,845,825,0,4,16
S01010481,880,836,1,13,30
S01010482,998,960,5,6,27
S01010483,1110,1080,4,1,25
S01010484,987,959,0,2,26
S01010485,1072,1017,23,9,23
S01010486,1210,1162,7,6,35
S01010487,1123,1102,7,4,10
S01010488,1366,1301,18,1,46
S01010489,1471,1409,0,13,49
S01010490,893,832,3,3,55
S01010491,1049,994,1,10,44
S01010492,808,778,18,0,12
S01010493,1200,1176,1,1,22
S01010494,698,652,5,3,38
S01010495,1184,1150,2,1,31
S01010496,1628,1478,8,50,92
S01010497,1063,1029,19,1,14
S01010498,1333,1307,13,0,13
S01010499,1355,1247,38,11,59
S01010500,1258,1204,35,5,14
S01010501,910,893,0,6,11
S01010502,756,733,0,4,19
S01010503,838,817,5,3,13
S01010504,531,529,0,0,2
S01010505,655,652,0,0,3
S01010506,889,883,0,1,5
S01010507,1092,1078,0,1,13
S01010508,1150,1142,0,0,8
S01010509,1183,1175,0,1,7
S01010510,1659,1642,0,0,17
S01010511,1254,1247,2,0,5
S01010512,912,902,0,0,10
S01010513,897,889,0,0,8
S01010514,918,917,1,0,0
S01010515,906,899,0,1,6
S01010516,614,601,0,1,12
S01010517,1136,1118,1,2,15
S01010518,922,897,0,5,20
S01010519,938,931,0,2,5
S01010520,1172,1158,0,6,8
S01010521,1035,1020,0,2,13
S01010522,812,800,0,1,11
S01010523,1065,1044,1,0,20
S01010524,585,566,1,4,14
S01010525,790,779,3,0,8
S01010526,927,922,0,0,5
S01010527,1300,1277,10,1,12
S01010528,794,780,0,2,12
S01010529,1084,1069,0,3,12
S01010530,753,744,0,1,8
S01010531,1094,1079,0,1,14
S01010532,840,825,0,0,15
S01010533,920,910,0,0,10
S01010534,1115,1108,0,0,7
S01010535,715,710,0,0,5
S01010536,1165,1153,0,1,11
S01010537,1411,1382,6,3,20
S01010538,1129,1122,0,1,6
S01010539,1037,1020,0,0,17
S01010540,628,624,0,1,3
S01010541,840,832,0,0,8
S01010542,1069,1066,0,0,3
S01010543,606,602,0,0,4
S01010544,1281,1266,0,0,15
S01010545,738,715,0,1,22
S01010546,1010,995,1,2,12
S01010547,757,751,0,0,6
S01010548,583,578,0,0,5
S01010549,1286,1274,0,3,9
S01010550,690,685,0,1,4
S01010551,831,820,0,1,10
S01010552,1005,987,0,0,18
S01010553,621,612,0,0,9
S01010554,776,728,4,0,44
S01010555,1057,1006,10,16,25
S01010556,1197,1171,2,1,23
S01010557,736,736,0,0,0
S01010558,608,591,2,0,15
S01010559,791,784,0,2,5
S01010560,663,645,0,0,18
S01010561,963,957,0,2,4
S01010562,1007,998,0,0,9
S01010563,800,799,0,0,1
S01010564,806,804,0,0,2
S01010565,963,960,0,0,3
S01010566,1090,1083,0,4,3
S01010567,1243,1238,0,2,3
S01010568,1422,1405,0,3,14
S01010569,953,925,1,2,25
S01010570,1563,1533,1,1,28
S01010571,917,895,1,2,19
S01010572,1004,990,0,0,14
S01010573,641,631,0,1,9
S01010574,609,585,9,0,15
S01010575,873,856,0,1,16
S01010576,822,809,1,0,12
S01010577,901,885,0,2,14
S01010578,576,571,1,0,4
S01010579,736,727,0,1,8
S01010580,513,486,0,1,26
S01010581,843,828,2,2,11
S01010582,686,676,0,6,4
S01010583,986,973,0,5,8
S01010584,2141,2083,0,6,52
S01010585,2051,1991,0,6,54
S01010586,632,625,2,0,5
S01010587,872,852,1,5,14
S01010588,836,810,1,6,19
S01010589,2397,2305,7,24,61
S01010590,1797,1775,2,9,11
S01010591,626,617,0,3,6
S01010592,366,357,0,0,9
S01010593,2428,2323,10,31,64
S01010594,1852,1770,6,24,52
S01010595,1850,1770,6,24,50
S01010596,3420,3361,3,9,47
S01010597,2421,2364,2,8,47
S01010598,2542,2485,2,8,47
S01010599,819,811,0,2,6
S01010600,1694,1664,4,8,18
S01010601,774,755,5,2,12
S01010602,652,645,0,0,7
S01010603,809,795,0,0,14
S01010604,845,838,0,4,3
S01010605,1368,1346,5,2,15
S01010606,1054,1045,0,0,9
S01010607,1064,1040,0,1,23
S01010608,781,764,1,5,11
S01010609,570,564,0,0,6
S01010610,781,768,0,1,12
S01010611,1197,1188,0,1,8
S01010612,781,779,0,0,2
S01010613,820,811,1,0,8
S01010614,706,695,0,4,7
S01010615,1026,999,0,2,25
S01010616,1078,1019,7,6,46
S01010617,1005,999,0,0,6
S01010618,1010,996,5,0,9
S01010619,1279,1240,5,4,30
S01010620,744,715,5,0,24
S01010621,1121,1084,3,6,28
S01010622,648,644,0,1,3
S01010623,1066,1003,0,7,56
S01010624,755,690,9,9,47
S01010625,786,771,0,2,13
S01010626,993,980,0,2,11
S01010627,1095,1075,0,4,16
S01010628,1189,1139,4,4,42
S01010629,1290,1264,4,1,21
S01010630,698,689,0,0,9
S01010631,986,969,1,2,14
S01010632,958,940,2,0,16
S01010633,1035,1026,0,0,9
S01010634,665,654,1,3,7
S01010635,803,795,1,0,7
S01010636,987,968,4,0,15
S01010637,852,826,0,4,22
S01010638,995,969,11,0,15
S01010639,1332,1311,0,5,16
S01010640,898,838,9,16,35
S01010641,1350,1317,5,2,26
S01010642,1035,1016,1,6,12
S01010643,844,833,0,0,11
S01010644,879,867,0,4,8
S01010645,767,756,0,3,8
S01010646,807,780,1,0,26
S01010647,696,680,0,4,12
S01010648,981,963,1,4,13
S01010649,785,778,3,4,0
S01010650,701,688,1,0,12
S01010651,674,660,2,1,11
S01010652,825,815,0,1,9
S01010653,742,739,0,0,3
S01010654,763,757,0,0,6
S01010655,1019,1007,0,0,12
S01010656,705,697,1,0,7
S01010657,919,914,0,1,4
S01010658,1106,1081,2,6,17
S01010659,792,780,0,0,12
S01010660,917,913,0,0,4
S01010661,775,774,0,0,1
S01010662,922,907,0,3,12
S01010663,1511,1488,0,0,23
S01010664,783,779,0,0,4
S01010665,1055,1051,1,0,3
S01010666,1405,1387,1,1,16
S01010667,801,791,1,0,9
S01010668,1318,1295,1,1,21
S01010669,608,607,0,0,1
S01010670,943,940,0,0,3
S01010671,895,882,0,0,13
S01010672,1366,1357,0,1,8
S01010673,1117,1103,0,1,13
S01010674,1180,1171,0,0,9
S01010675,952,946,0,0,6
S01010676,1201,1193,1,0,7
S01010677,501,500,0,0,1
S01010678,1057,1055,1,0,1
S01010679,1584,1569,0,2,13
S01010680,788,780,0,0,8
S01010681,1353,1336,2,2,13
S01010682,1307,1299,0,0,8
S01010683,975,973,0,0,2
S01010684,1054,1042,2,1,9
S01010685,758,752,0,1,5
S01010686,701,695,0,0,6
S01010687,1071,1064,0,0,7
S01010688,849,834,0,0,15
S01010689,1007,997,0,0,10
S01010690,938,925,0,1,12
S01010691,1020,1007,0,1,12
S01010692,749,737,0,5,7
S01010693,385,384,0,1,0
S01010694,798,785,0,10,3
S01010695,727,724,0,0,3
S01010696,1212,1198,0,0,14
S01010697,1122,1115,0,0,7
S01010698,764,758,0,0,6
S01010699,605,603,0,0,2
S01010700,611,607,0,0,4
S01010701,1314,1305,3,1,5
S01010702,1077,1063,0,0,14
S01010703,902,893,0,0,9
S01010704,1291,1266,11,3,11
S01010705,1290,1283,0,0,7
S01010706,887,873,11,0,3
S01010707,750,743,0,1,6
S01010708,1067,1058,0,1,8
S01010709,904,894,0,0,10
S01010710,969,966,0,1,2
S01010711,778,772,0,0,6
S01010712,864,860,0,2,2
S01010713,1024,1011,0,2,11
S01010714,839,828,1,3,7
S01010715,808,792,0,6,10
S01010716,976,943,11,8,14
S01010717,1009,992,5,1,11
S01010718,1078,1072,1,0,5
S01010719,918,900,1,0,17
S01010720,881,872,0,0,9
S01010721,828,822,1,1,4
S01010722,1208,1198,0,0,10
S01010723,1108,1096,1,0,11
S01010724,887,881,0,0,6
S01010725,822,820,0,1,1
S01010726,1091,1082,0,1,8
S01010727,765,763,0,0,2
S01010728,1016,1009,0,1,6
S01010729,924,913,0,1,10
S01010730,845,835,1,0,9
S01010731,906,896,0,0,10
S01010732,840,816,1,7,16
S01010733,1018,1006,4,6,2
S01010734,1051,1037,0,4,10
S01010735,1051,1050,0,0,1
S01010736,500,500,0,0,0
S01010737,1038,1023,1,0,14
S01010738,1127,1119,0,3,5
S01010739,870,857,7,3,3
S01010740,700,694,0,0,6
S01010741,695,685,0,0,10
S01010742,887,875,0,0,12
S01010743,1008,989,0,0,19
S01010744,1166,1159,0,0,7
S01010745,702,675,1,6,20
S01010746,1016,1011,0,0,5
S01010747,1170,1163,0,1,6
S01010748,631,625,0,0,6
S01010749,736,736,0,0,0
S01010750,626,622,0,0,4
S01010751,999,994,0,0,5
S01010752,1063,1057,0,0,6
S01010753,1318,1314,0,0,4
S01010754,1021,1011,2,0,8
S01010755,863,854,0,4,5
S01010756,835,829,0,0,6
S01010757,863,860,0,0,3
S01010758,702,696,0,0,6
S01010759,682,672,3,0,7
S01010760,816,806,0,1,9
S01010761,536,533,0,1,2
S01010762,598,594,0,0,4
S01010763,940,937,1,0,2
S01010764,576,572,0,2,2
S01010765,1228,1222,1,0,5
S01010766,784,774,5,0,5
S01010767,706,704,0,0,2
S01010768,737,726,1,0,10
S01010769,483,482,0,0,1
S01010770,877,871,0,3,3
S01010771,960,959,0,0,1
S01010772,762,760,0,0,2
S01010773,785,780,1,0,4
S01010774,1353,1346,0,3,4
S01010775,643,638,0,0,5
S01010776,833,823,0,1,9
S01010777,512,511,0,0,1
S01010778,649,645,0,1,3
S01010779,995,981,0,1,13
S01010780,648,644,2,0,2
S01010781,965,945,2,0,18
S01010782,623,614,1,0,8
S01010783,897,887,0,0,10
S01010784,1122,1109,0,0,13
S01010785,793,788,0,0,5
S01010786,688,687,0,0,1
S01010787,913,912,0,0,1
S01010788,622,613,5,0,4
S01010789,888,884,0,4,0
S01010790,827,824,0,0,3
S01010791,993,990,0,0,3
S01010792,1152,1145,0,0,7
S01010793,649,646,0,0,3
S01010794,550,549,0,0,1
S01010795,1311,1309,0,0,2
S01010796,1441,1437,0,0,4
S01010797,762,753,0,0,9
S01010798,694,691,0,0,3
S01010799,999,990,1,1,7
S01010800,797,788,1,2,6
S01010801,794,785,1,0,8
S01010802,626,618,0,0,8
S01010803,611,595,0,8,8
S01010804,778,773,1,0,4
S01010805,1276,1264,0,0,12
S01010806,916,911,0,0,5
S01010807,570,568,0,0,2
S01010808,553,553,0,0,0
S01010809,1007,1005,0,0,2
S01010810,490,487,0,0,3
S01010811,923,920,0,1,2
S01010812,522,520,0,0,2
S01010813,910,903,0,2,5
S01010814,740,735,1,0,4
S01010815,582,579,0,0,3
S01010816,830,815,0,1,14
S01010817,1203,1167,2,8,26
S01010818,1454,1430,0,2,22
S01010819,1044,1015,10,3,16
S01010820,1391,1357,5,18,11
S01010821,866,837,0,11,18
S01010822,772,752,2,5,13
S01010823,683,660,5,9,9
S01010824,1231,1210,4,0,17
S01010825,1642,1598,13,9,22
S01010826,755,729,10,2,14
S01010827,697,692,4,0,1
S01010828,1239,1202,11,15,11
S01010829,1121,1102,3,1,15
S01010830,556,553,1,0,2
S01010831,598,584,0,1,13
S01010832,730,723,0,4,3
S01010833,1159,1133,0,7,19
S01010834,1629,1597,0,5,27
S01010835,736,726,0,4,6
S01010836,920,891,1,2,26
S01010837,838,823,2,1,12
S01010838,1187,1177,1,0,9
S01010839,908,898,0,1,9
S01010840,572,561,0,0,11
S01010841,1103,1072,2,4,25
S01010842,960,931,0,1,28
S01010843,756,746,0,0,10
S01010844,838,830,0,3,5
S01010845,619,611,0,3,5
S01010846,910,894,1,0,15
S01010847,798,787,0,7,4
S01010848,924,916,0,3,5
S01010849,951,937,5,1,8
S01010850,1005,994,0,4,7
S01010851,935,927,0,4,4
S01010852,839,837,1,0,1
S01010853,999,997,0,0,2
S01010854,923,917,0,0,6
S01010855,560,553,3,0,4
S01010856,908,898,1,4,5
S01010857,950,945,0,0,5
S01010858,1138,1123,0,0,15
S01010859,842,831,0,0,11
S01010860,885,882,1,1,1
S01010861,981,969,3,4,5
S01010862,651,648,0,0,3
S01010863,883,873,0,3,7
S01010864,622,620,0,0,2
S01010865,706,695,0,0,11
S01010866,881,863,4,6,8
S01010867,750,738,0,0,12
S01010868,839,832,1,0,6
S01010869,1144,1105,14,4,21
S01010870,1020,1003,0,0,17
S01010871,898,864,13,3,18
S01010872,830,813,1,1,15
S01010873,739,726,2,6,5
S01010874,928,901,5,0,22
S01010875,658,630,1,7,20
S01010876,740,729,0,1,10
S01010877,1633,1607,4,5,17
S01010878,1326,1316,3,0,7
S01010879,1103,1098,1,0,4
S01010880,669,666,1,0,2
S01010881,803,801,0,0,2
S01010882,1050,1025,6,9,10
S01010883,1034,1012,5,15,2
S01010884,1153,1149,0,1,3
S01010885,1349,1330,2,3,14
S01010886,615,610,1,0,4
S01010887,765,752,0,1,12
S01010888,1188,1177,0,3,8
S01010889,825,814,0,3,8
S01010890,847,843,0,0,4
S01010891,870,863,2,1,4
S01010892,915,903,0,4,8
S01010893,1031,1019,4,0,8
S01010894,805,802,3,0,0
S01010895,495,495,0,0,0
S01010896,984,980,3,0,1
S01010897,945,937,0,0,8
S01010898,1362,1335,7,10,10
S01010899,714,712,0,1,1
S01010900,930,921,0,3,6
S01010901,465,460,0,1,4
S01010902,957,949,1,3,4
S01010903,891,888,0,0,3
S01010904,538,534,1,0,3
S01010905,964,936,3,10,15
S01010906,966,966,0,0,0
S01010907,606,594,4,4,4
S01010908,1136,1123,4,4,5
S01010909,1207,1174,6,9,18
S01010910,844,838,1,0,5
S01010911,875,866,5,0,4
S01010912,773,759,9,0,5
S01010913,642,633,2,2,5
S01010914,1153,1126,5,13,9
S01010915,982,974,0,0,8
S01010916,733,715,6,0,12
S01010917,843,832,2,0,9
S01010918,1289,1279,3,1,6
S01010919,882,864,8,1,9
S01010920,733,712,10,3,8
S01010921,733,726,4,1,2
S01010922,988,984,2,0,2
S01010923,1154,1145,3,0,6
S01010924,678,673,0,0,5
S01010925,858,858,0,0,0
S01010926,989,983,1,0,5
S01010927,970,961,5,3,1
S01010928,806,803,0,0,3
S01010929,918,892,11,3,12
S01010930,900,878,4,1,17
S01010931,430,428,0,0,2
S01010932,1496,1467,6,4,19
S01010933,864,833,12,0,19
