dz_2011,total,owned,social,rented,rentfree
S01011727,237,175,48,3,11
S01011728,1018,799,180,37,2
S01011729,1186,691,455,8,32
S01011730,986,906,53,21,6
S01011731,1172,997,157,11,7
S01011732,1027,959,59,4,5
S01011733,936,787,142,2,5
S01011734,929,785,123,11,10
S01011735,800,774,21,4,1
S01011736,1186,1005,143,30,8
S01011737,994,714,145,128,7
S01011738,813,563,182,46,22
S01011739,620,506,90,19,5
S01011740,718,371,255,60,32
S01011741,1032,617,318,60,37
S01011742,887,675,165,25,22
S01011743,746,607,95,32,12
S01011744,756,478,193,51,34
S01011745,1090,718,294,43,35
S01011746,900,471,303,102,24
S01011747,1050,634,340,49,27
S01011748,1016,644,247,113,12
S01011749,880,471,292,95,22
S01011750,864,643,185,27,9
S01011751,1170,652,388,101,29
S01011752,1107,848,159,77,23
S01011753,880,774,47,52,7
S01011754,983,756,140,70,17
S01011755,1038,767,205,44,22
S01011756,1218,898,231,68,21
S01011757,952,656,215,38,43
S01011758,710,539,133,21,17
S01011759,933,745,143,23,22
S01011760,966,723,174,45,24
S01011761,636,376,215,33,12
S01011762,967,627,261,52,27
S01011763,868,661,179,12,16
S01011764,428,350,67,4,7
S01011765,1334,1301,10,20,3
S01011766,757,715,33,7,2
S01011767,1303,948,291,52,12
S01011768,892,532,295,41,24
S01011769,814,584,161,58,11
S01011770,960,697,190,41,32
S01011771,701,696,2,3,0
S01011772,1139,1107,6,16,10
S01011773,566,562,2,2,0
S01011774,837,561,228,34,14
S01011775,751,734,5,12,0
S01011776,426,420,2,4,0
S01011777,586,526,41,18,1
S01011778,663,552,55,51,5
S01011779,734,719,8,7,0
S01011780,730,713,5,7,5
S01011781,960,918,24,16,2
S01011782,859,848,3,4,4
S01011783,595,582,2,10,1
S01011784,922,485,380,37,20
S01011785,1155,751,335,37,32
S01011786,219,219,0,0,0
S01011787,1110,524,530,8,48
S01011788,427,419,0,8,0
S01011789,1194,1001,126,44,23
S01011790,1281,730,482,21,48
S01011791,783,492,262,7,22
S01011792,884,539,290,29,26
S01011793,671,515,115,31,10
S01011794,871,423,404,14,30
S01011795,784,458,285,16,25
S01011796,871,407,408,12,44
S01011797,944,923,6,2,13
S01011798,605,334,250,17,4
S01011799,1095,887,172,23,13
S01011800,719,480,220,7,12
S01011801,731,371,324,7,29
S01011802,771,398,355,12,6
S01011803,681,370,287,3,21
S01011804,916,613,198,77,28
S01011805,880,601,141,116,22
S01011806,1149,942,110,80,17
S01011807,987,821,30,121,15
S01011808,901,716,76,72,37
S01011809,566,484,22,32,28
S01011810,1045,880,63,72,30
S01011811,864,756,13,70,25
S01011812,990,800,55,86,49
S01011813,844,723,40,59,22
S01011814,604,534,17,31,22
S01011815,509,444,2,39,24
S01011816,646,579,16,36,15
S01011817,645,581,1,38,25
S01011818,1267,1116,71,50,30
S01011819,1260,883,253,75,49
S01011820,706,491,126,45,44
S01011821,475,278,151,39,7
S01011822,800,505,122,143,30
S01011823,670,438,190,25,17
S01011824,1040,657,314,56,13
S01011825,517,382,77,32,26
S01011826,698,497,129,66,6
S01011827,577,381,92,77,27
S01011828,854,691,49,83,31
S01011829,473,391,32,36,14
S01011830,836,630,91,81,34
S01011831,1022,776,59,135,52
S01011832,749,567,66,70,46
S01011833,828,683,23,62,60
S01011834,622,479,32,31,80
S01011835,570,452,30,56,32
S01011836,1085,1006,15,42,22
S01011837,774,649,11,61,53
S01011838,1180,1105,8,17,50
S01011839,1172,1098,12,57,5
S01011840,1229,1093,64,58,14
S01011841,1374,952,316,63,43
S01011842,1389,915,408,38,28
S01011843,1192,984,64,86,58
S01011844,936,763,103,44,26
S01011845,789,581,149,33,26
S01011846,898,681,132,31,54
S01011847,451,422,2,8,19
S01011848,771,615,66,56,34
S01011849,718,547,95,40,36
S01011850,876,610,26,181,59
S01011851,802,490,137,133,42
S01011852,889,617,171,77,24
S01011853,805,640,75,74,16
S01011854,994,741,97,95,61
S01011855,1119,601,404,88,26
S01011856,740,674,5,42,19
S01011857,1072,500,178,249,145
S01011858,840,711,13,63,53
S01011859,1062,683,279,72,28
S01011860,700,446,4,162,88
S01011861,749,577,5,140,27
S01011862,890,761,24,85,20
S01011863,923,705,79,114,25
S01011864,785,747,7,14,17
S01011865,731,581,94,44,12
S01011866,1104,771,218,74,41
S01011867,952,449,474,12,17
S01011868,863,575,172,97,19
S01011869,785,501,83,181,20
S01011870,682,342,127,151,62
S01011871,938,600,74,162,102
S01011872,817,608,18,137,54
S01011873,702,478,12,160,52
S01011874,853,672,54,93,34
S01011875,1100,778,188,94,40
S01011876,961,604,93,194,70
S01011877,778,606,92,67,13
S01011878,1199,725,81,192,201
S01011879,761,637,36,60,28
S01011880,943,751,58,69,65
S01011881,737,587,21,94,35
S01011882,954,673,243,16,22
S01011883,1409,1079,122,90,118
S01011884,367,282,5,40,40
S01011885,452,351,46,50,5
S01011886,926,683,152,59,32
S01011887,772,528,205,25,14
S01011888,1237,706,459,36,36
S01011889,987,790,137,35,25
S01011890,877,752,70,46,9
S01011891,743,431,253,46,13
S01011892,1125,923,26,161,15
S01011893,996,790,108,88,10
S01011894,726,486,162,65,13
S01011895,1078,1004,17,35,22
S01011896,961,806,84,66,5
S01011897,1097,956,78,38,25
S01011898,711,635,28,33,15
S01011899,1065,865,14,132,54
S01011900,711,680,2,10,19
S01011901,814,694,10,75,35
S01011902,1176,1104,33,20,19
S01011903,990,965,2,16,7
S01011904,981,963,7,5,6
S01011905,763,678,5,49,31
S01011906,355,346,2,6,1
S01011907,871,836,3,31,1
S01011908,583,521,18,37,7
S01011909,524,500,3,16,5
S01011910,1194,551,582,19,42
S01011911,772,466,274,9,23
S01011912,847,324,461,27,35
S01011913,898,417,439,14,28
S01011914,1010,306,629,39,36
S01011915,882,517,310,27,28
S01011916,955,350,553,26,26
S01011917,664,369,262,13,20
S01011918,923,296,547,55,25
S01011919,942,351,531,46,14
S01011920,664,373,242,32,17
S01011921,614,270,301,25,18
S01011922,884,447,405,12,20
S01011923,856,387,405,43,21
S01011924,937,574,323,18,22
S01011925,238,138,97,3,0
S01011926,845,499,294,45,7
S01011927,621,348,244,15,14
S01011928,884,485,294,48,57
S01011929,730,439,261,10,20
S01011930,754,394,299,41,20
S01011931,871,128,689,30,24
S01011932,477,159,263,44,11
S01011933,1016,703,106,192,15
S01011934,759,629,50,73,7
S01011935,929,580,135,189,25
S01011936,689,440,63,171,15
S01011937,333,122,135,56,20
S01011938,442,248,82,95,17
S01011939,804,440,161,175,28
S01011940,817,341,178,276,22
S01011941,820,391,161,257,11
S01011942,691,330,158,178,25
S01011943,1174,498,372,272,32
S01011944,447,383,0,47,17
S01011945,1296,1037,93,128,38
S01011946,834,494,258,71,11
S01011947,676,191,267,190,28
S01011948,893,665,127,75,26
S01011949,1038,959,18,55,6
S01011950,971,693,212,49,17
S01011951,806,669,79,49,9
S01011952,414,349,12,31,22
S01011953,963,822,68,51,22
S01011954,623,391,213,6,13
S01011955,1042,793,181,47,21
S01011956,719,556,73,70,20
S01011957,805,478,46,224,57
S01011958,1400,974,86,250,90
S01011959,944,689,60,159,36
S01011960,716,475,43,144,54
S01011961,1064,878,49,101,36
S01011962,595,439,6,123,27
S01011963,607,390,152,56,9
S01011964,1011,688,55,239,29
S01011965,1019,842,103,55,19
S01011966,753,666,34,36,17
S01011967,875,725,33,73,44
S01011968,1235,960,179,67,29
S01011969,1698,1000,444,171,83
S01011970,1613,983,449,143,38
S01011971,604,489,34,59,22
S01011972,1641,1057,43,384,157
S01011973,537,376,64,69,28
S01011974,682,535,14,94,39
S01011975,445,282,50,75,38
S01011976,902,670,101,110,21
S01011977,1245,743,295,174,33
S01011978,1224,770,319,100,35
S01011979,775,561,46,93,75
S01011980,489,294,60,75,60
S01011981,1068,508,42,317,201
S01011982,1338,784,25,381,148
S01011983,1233,632,95,362,144
S01011984,620,212,358,21,29
S01011985,646,554,18,65,9
S01011986,976,458,402,78,38
S01011987,1096,631,380,68,17
S01011988,663,597,46,12,8
S01011989,773,654,85,21,13
S01011990,746,690,9,20,27
S01011991,943,684,214,28,17
S01011992,896,731,24,122,19
S01011993,951,516,234,155,46
S01011994,792,729,6,30,27
S01011995,707,411,5,227,64
S01011996,782,482,206,53,41
S01011997,1237,763,342,96,36
S01011998,629,416,42,110,61
S01011999,647,309,68,206,64
S01012000,580,467,42,61,10
S01012001,810,595,118,71,26
S01012002,765,528,161,53,23
S01012003,854,656,76,106,16
S01012004,1154,901,145,92,16
S01012005,730,600,25,91,14
S01012006,785,353,56,189,187
S01012007,892,611,102,132,47
S01012008,1250,666,229,246,109
S01012009,618,251,114,212,41
S01012010,1224,931,46,178,69
S01012011,1270,830,257,149,34
S01012012,671,403,128,120,20
S01012013,783,418,76,218,71
S01012014,1640,989,426,173,52
S01012015,1164,706,329,102,27
S01012016,690,357,99,156,78
S01012017,568,345,14,86,123
S01012018,848,493,76,152,127
S01012019,686,609,31,29,17
S01012020,1042,700,263,45,34
S01012021,884,693,177,7,7
S01012022,1142,742,348,25,27
S01012023,602,566,14,15,7
S01012024,1057,938,82,27,10
S01012025,746,567,168,5,6
S01012026,468,358,97,7,6
S01012027,998,799,117,48,34
S01012028,1044,983,5,45,11
S01012029,899,639,27,91,142
S01012030,1302,1063,53,153,33
S01012031,632,615,3,11,3
S01012032,401,368,2,12,19
S01012033,958,723,213,5,17
S01012034,956,708,167,40,41
S01012035,1195,1051,94,21,29
S01012036,1245,1124,68,29,24
S01012037,1298,741,480,34,43
S01012038,1139,209,839,18,73
S01012039,1016,710,264,23,19
S01012040,705,639,57,8,1
S01012041,1261,973,228,55,5
S01012042,1011,658,302,18,33
S01012043,880,395,397,46,42
S01012044,1041,400,593,10,38
S01012045,1040,599,349,60,32
S01012046,953,433,454,26,40
S01012047,1041,508,458,34,41
S01012048,663,345,269,33,16
S01012049,760,633,103,13,11
S01012050,968,882,71,13,2
S01012051,555,429,94,14,18
S01012052,878,609,243,9,17
S01012053,1042,459,524,23,36
S01012054,1247,488,631,60,68
S01012055,909,438,406,24,41
S01012056,962,756,144,21,41
S01012057,808,802,0,1,5
S01012058,757,656,81,11,9
S01012059,999,593,388,4,14
S01012060,860,465,351,7,37
S01012061,1051,908,80,41,22
S01012062,950,852,1,77,20
S01012063,704,672,8,21,3
S01012064,718,205,464,12,37
S01012065,818,48,699,15,56
S01012066,935,465,376,81,13
S01012067,690,137,495,24,34
S01012068,779,188,507,27,57
S01012069,604,186,356,35,27
S01012070,809,209,488,44,68
S01012071,817,332,277,176,32
S01012072,997,544,291,118,44
S01012073,632,430,179,8,15
S01012074,673,597,11,62,3
S01012075,1060,957,85,11,7
S01012076,981,702,228,30,21
S01012077,869,505,317,8,39
S01012078,835,658,134,33,10
S01012079,1020,518,459,13,30
S01012080,1056,411,572,36,37
S01012081,722,298,384,9,31
S01012082,986,497,430,10,49
S01012083,1200,472,660,6,62
S01012084,729,682,29,11,7
S01012085,872,712,147,2,11
S01012086,973,534,397,10,32
S01012087,859,642,168,22,27
S01012088,593,489,83,17,4
S01012089,910,889,7,14,0
S01012090,1150,1131,2,15,2
S01012091,868,799,56,8,5
S01012092,687,677,2,7,1
S01012093,588,570,6,11,1
S01012094,880,851,6,12,11
S01012095,1210,860,318,13,19
S01012096,913,526,365,3,19
S01012097,719,364,306,18,31
S01012098,950,501,400,21,28
S01012099,1037,412,545,36,44
S01012100,1485,881,503,28,73
S01012101,974,911,43,5,15
S01012102,1003,405,537,24,37
S01012103,1134,912,181,21,20
S01012104,907,685,59,155,8
S01012105,1071,991,56,19,5
S01012106,1011,906,33,65,7
S01012107,650,594,24,26,6
S01012108,1096,469,571,35,21
S01012109,1101,500,462,94,45
S01012110,924,620,229,52,23
S01012111,1305,687,552,20,46
S01012112,1073,786,238,10,39
S01012113,1080,858,198,7,17
S01012114,963,844,43,69,7
S01012115,742,514,212,5,11
S01012116,668,483,165,11,9
S01012117,277,247,18,7,5
S01012118,613,565,19,23,6
S01012119,1007,998,4,0,5
S01012120,696,328,318,16,34
S01012121,817,419,366,8,24
S01012122,1018,614,369,2,33
S01012123,799,507,232,44,16
S01012124,690,545,87,50,8
S01012125,942,283,532,86,41
S01012126,491,401,30,59,1
S01012127,771,422,165,173,11
S01012128,406,205,45,142,14
S01012129,921,623,179,92,27
S01012130,997,444,503,23,27
S01012131,1239,725,260,243,11
S01012132,831,414,172,230,15
S01012133,912,578,160,154,20
S01012134,1097,876,107,87,27
S01012135,1239,376,754,74,35
S01012136,880,327,399,119,35
S01012137,825,454,236,96,39
S01012138,1106,907,107,79,13
S01012139,977,633,302,11,31
S01012140,934,830,80,6,18
S01012141,1264,1220,37,5,2
S01012142,950,928,13,1,8
S01012143,1284,1242,18,17,7
S01012144,1059,954,37,55,13
S01012145,1208,1181,6,10,11
S01012146,1000,493,430,32,45
S01012147,905,451,383,14,57
S01012148,764,303,402,14,45
S01012149,817,526,256,12,23
S01012150,886,378,442,13,53
S01012151,1149,581,501,10,57
S01012152,1008,310,620,12,66
S01012153,358,192,107,47,12
S01012154,600,222,265,93,20
S01012155,788,458,224,91,15
S01012156,1220,682,410,88,40
S01012157,901,507,317,56,21
S01012158,901,608,207,56,30
S01012159,578,562,4,9,3
S01012160,1042,873,151,7,11
S01012161,529,159,347,16,7
S01012162,773,170,495,72,36
S01012163,568,446,77,41,4
S01012164,434,396,33,5,0
S01012165,961,369,502,20,70
S01012166,859,507,294,11,47
S01012167,601,349,193,38,21
S01012168,1121,1013,72,18,18
S01012169,945,679,219,21,26
S01012170,1374,1017,330,2,25
S01012171,1263,863,357,17,26
S01012172,1052,716,275,44,17
S01012173,811,801,0,0,10
S01012174,1131,1017,83,12,19
S01012175,1161,1145,2,14,0
S01012176,1454,1425,24,5,0
S01012177,952,937,8,7,0
S01012178,1070,1042,17,9,2
S01012179,781,571,180,9,21
S01012180,704,564,122,12,6
S01012181,1152,779,294,44,35
S01012182,705,501,179,8,17
S01012183,649,362,235,27,25
S01012184,131,69,46,4,12
S01012185,710,352,212,120,26
S01012186,888,591,255,24,18
S01012187,914,576,270,42,26
S01012188,645,600,31,5,9
S01012189,708,622,70,5,11
S01012190,336,329,2,4,1
S01012191,1185,1168,11,1,5
S01012192,519,519,0,0,0
S01012193,773,750,7,9,7
S01012194,882,869,0,13,0
S01012195,971,888,62,13,8
S01012196,589,559,16,8,6
S01012197,1132,848,227,37,20
S01012198,1076,889,173,11,3
S01012199,946,754,179,9,4
S01012200,699,547,120,20,12
S01012201,1134,902,201,24,7
S01012202,596,509,73,13,1
S01012203,1011,965,11,29,6
S01012204,840,831,0,8,1
S01012205,972,955,0,17,0
S01012206,1025,968,36,21,0
S01012207,1246,1014,203,14,15
S01012208,1373,1126,198,31,18
S01012209,1065,826,192,21,26
S01012210,742,529,172,22,19
S01012211,1173,923,174,43,33
S01012212,1296,1239,30,18,9
S01012213,1133,1085,1,16,31
S01012214,869,847,0,20,2
S01012215,1128,1121,0,3,4
S01012216,1332,1295,7,15,15
S01012217,571,275,245,26,25
S01012218,757,306,404,23,24
S01012219,934,462,390,33,49
S01012220,797,389,331,41,36
S01012221,818,453,286,40,39
S01012222,1216,716,395,71,34
S01012223,819,350,422,13,34
S01012224,1183,741,378,34,30
S01012225,1180,739,375,45,21
S01012226,905,823,50,22,10
S01012227,988,835,76,62,15
S01012228,835,732,42,50,11
S01012229,826,741,6,67,12
S01012230,1103,1017,10,66,10
S01012231,890,880,2,8,0
S01012232,1227,1209,7,11,0
S01012233,919,915,0,3,1
S01012234,1367,1188,68,99,12
S01012235,841,735,10,87,9
S01012236,910,673,78,113,46
S01012237,878,837,2,28,11
S01012238,594,386,140,39,29
S01012239,602,338,215,41,8
S01012240,763,569,164,12,18
S01012241,699,682,4,11,2
S01012242,948,923,1,14,10
S01012243,1001,946,31,18,6
S01012244,993,834,30,89,40
S01012245,1334,1087,137,73,37
S01012246,978,912,4,54,8
S01012247,701,556,40,50,55
S01012248,788,554,44,150,40
S01012249,998,626,78,197,97
S01012250,853,634,37,117,65
S01012251,1200,676,470,29,25
S01012252,1235,698,452,46,39
S01012253,958,626,204,94,34
S01012254,937,739,112,62,24
S01012255,725,549,45,73,58
S01012256,847,726,51,47,23
S01012257,1152,760,359,22,11
S01012258,1146,948,7,126,65
S01012259,882,797,2,59,24
S01012260,884,556,241,54,33
S01012261,454,344,9,59,42
S01012262,942,529,48,271,94
S01012263,725,432,214,52,27
S01012264,297,224,53,14,6
S01012265,1266,734,467,27,38
S01012266,1027,698,201,77,51
S01012267,757,624,27,81,25
S01012268,1057,630,10,274,143
S01012269,928,743,119,40,26
S01012270,881,529,222,79,51
S01012271,1140,709,67,214,150
S01012272,741,575,80,55,31
S01012273,664,496,25,86,57
S01012274,1099,800,182,73,44
S01012275,655,408,65,163,19
S01012276,1491,1009,334,126,22
S01012277,1167,811,250,84,22
S01012278,1180,649,306,181,44
S01012279,1077,668,190,163,56
S01012280,1139,569,450,93,27
S01012281,1013,709,232,56,16
S01012282,1010,773,153,57,27
S01012283,904,693,147,42,22
S01012284,782,408,281,70,23
S01012285,711,598,86,19,8
S01012286,1099,591,444,23,41
S01012287,1137,332,712,58,35
S01012288,1040,366,576,71,27
S01012289,873,753,18,68,34
S01012290,629,431,127,46,25
S01012291,780,522,132,94,32
S01012292,1018,801,79,94,44
S01012293,620,509,83,17,11
S01012294,1055,755,260,30,10
S01012295,291,188,96,6,1
S01012296,580,436,35,62,47
S01012297,547,387,5,76,79
S01012298,867,675,119,39,34
S01012299,570,386,9,95,80
S01012300,1135,694,174,135,132
S01012301,988,535,75,225,153
S01012302,712,337,55,182,138
S01012303,827,504,77,149,97
S01012304,1112,690,125,140,157
S01012305,904,640,193,41,30
S01012306,858,473,280,74,31
S01012307,929,535,284,73,37
S01012308,810,532,215,37,26
S01012309,1004,641,178,131,54
S01012310,1392,989,142,179,82
S01012311,956,755,77,79,45
S01012312,1047,719,113,150,65
S01012313,815,536,111,132,36
S01012314,898,463,408,8,19
S01012315,705,542,88,65,10
S01012316,704,367,314,8,15
S01012317,435,265,153,7,10
S01012318,891,426,436,14,15
S01012319,760,382,27,230,121
S01012320,767,446,253,44,24
S01012321,821,564,165,72,20
S01012322,1061,624,38,289,110
S01012323,897,736,31,89,41
S01012324,958,505,16,311,126
S01012325,609,282,178,91,58
S01012326,942,578,217,94,53
S01012327,1020,611,315,53,41
S01012328,871,488,165,158,60
S01012329,1018,449,36,363,170
S01012330,718,530,110,64,14
S01012331,769,590,37,97,45
S01012332,965,524,23,289,129
S01012333,943,507,14,294,128
S01012334,1002,581,333,47,41
S01012335,1574,1192,203,129,50
S01012336,916,508,361,27,20
S01012337,980,492,425,40,23
S01012338,686,425,166,63,32
S01012339,772,537,99,110,26
S01012340,692,480,142,36,34
S01012341,815,483,14,230,88
S01012342,906,515,98,204,89
S01012343,890,277,74,378,161
S01012344,914,549,273,57,35
S01012345,727,501,162,38,26
S01012346,815,425,46,234,110
S01012347,686,447,173,28,38
S01012348,890,653,146,56,35
S01012349,1186,671,391,79,45
S01012350,1197,705,443,24,25
S01012351,1024,601,385,13,25
S01012352,1098,683,186,167,62
S01012353,822,460,253,80,29
S01012354,910,581,146,129,54
S01012355,938,448,22,312,156
S01012356,1073,798,111,98,66
S01012357,902,660,39,140,63
S01012358,852,600,33,154,65
S01012359,962,344,560,41,17
S01012360,778,216,509,34,19
S01012361,950,280,637,14,19
S01012362,1111,220,810,53,28
S01012363,1247,688,389,138,32
S01012364,823,622,67,120,14
S01012365,1235,1141,37,40,17
S01012366,959,734,71,138,16
S01012367,1141,919,182,16,24
S01012368,861,703,49,88,21
S01012369,1152,835,251,32,34
S01012370,1260,718,428,52,62
S01012371,1164,724,349,56,35
S01012372,1069,714,237,97,21
S01012373,1253,962,254,14,23
S01012374,973,639,302,15,17
S01012375,1269,696,507,36,30
S01012376,841,612,34,152,43
S01012377,633,431,67,96,39
S01012378,770,327,15,247,181
S01012379,548,264,18,196,70
S01012380,1457,914,485,41,17
S01012381,1086,686,267,86,47
S01012382,1110,910,104,69,27
S01012383,1162,869,224,50,19
S01012384,512,376,93,33,10
S01012385,756,627,61,56,12
S01012386,1116,392,575,96,53
S01012387,939,598,232,46,63
S01012388,670,591,19,35,25
S01012389,774,588,144,29,13
S01012390,658,510,112,19,17
S01012391,922,830,58,31,3
S01012392,600,494,73,25,8
S01012393,1168,864,214,38,52
S01012394,1081,446,583,18,34
S01012395,857,494,295,28,40
S01012396,847,511,242,82,12
S01012397,853,550,247,36,20
S01012398,989,534,327,83,45
S01012399,927,414,449,24,40
S01012400,894,406,417,45,26
S01012401,910,518,337,48,7
S01012402,340,301,8,26,5
S01012403,981,813,122,31,15
S01012404,1113,711,329,58,15
S01012405,607,575,6,20,6
S01012406,675,535,87,32,21
S01012407,919,680,197,29,13
S01012408,763,557,62,116,28
S01012409,1054,782,110,130,32
S01012410,1246,789,319,79,59
S01012411,1318,766,420,90,42
S01012412,681,400,212,46,23
S01012413,1036,712,150,129,45
S01012414,792,459,168,132,33
S01012415,791,682,78,20,11
S01012416,520,451,47,14,8
S01012417,628,370,99,54,105
S01012418,879,598,95,103,83
S01012419,1060,809,71,120,60
S01012420,1113,546,441,71,55
S01012421,989,622,193,138,36
S01012422,1297,746,257,215,79
S01012423,1099,820,142,102,35
S01012424,861,477,359,15,10
S01012425,660,241,364,9,46
S01012426,654,333,280,21,20
S01012427,817,422,340,27,28
S01012428,946,653,246,23,24
S01012429,498,388,54,50,6
S01012430,1037,872,52,91,22
S01012431,1080,863,87,102,28
S01012432,866,599,193,19,55
S01012433,858,574,180,83,21
S01012434,827,540,196,61,30
S01012435,939,562,258,93,26
S01012436,952,506,320,96,30
S01012437,810,557,225,12,16
S01012438,631,239,361,13,18
S01012439,918,656,164,79,19
S01012440,559,526,6,26,1
S01012441,1007,820,86,64,37
S01012442,689,497,96,74,22
S01012443,683,431,100,115,37
S01012444,994,849,31,109,5
S01012445,116,116,0,0,0
S01012446,730,537,145,24,24
S01012447,978,908,16,44,10
S01012448,497,473,4,10,10
S01012449,589,478,70,27,14
S01012450,806,723,13,60,10
S01012451,833,805,8,14,6
S01012452,713,690,4,19,0
S01012453,881,853,4,15,9
S01012454,1131,1105,5,13,8
S01012455,627,603,4,6,14
S01012456,1039,1019,3,12,5
S01012457,1050,1007,6,35,2
S01012458,900,849,5,29,17
S01012459,881,858,12,3,8
S01012460,905,852,19,25,9
S01012461,732,546,154,10,22
S01012462,908,576,299,13,20
S01012463,880,428,326,101,25
S01012464,698,312,336,22,28
S01012465,891,463,317,91,20
S01012466,1026,813,115,88,10
S01012467,1264,970,229,37,28
S01012468,878,735,113,19,11
S01012469,1069,985,38,23,23
S01012470,994,717,206,52,19
S01012471,782,762,4,6,10
S01012472,848,840,4,2,2
S01012473,693,659,4,24,6
S01012474,800,591,159,37,13
S01012475,690,610,51,25,4
S01012476,1129,826,244,35,24
S01012477,881,859,13,4,5
S01012478,836,615,178,19,24
S01012479,1118,1056,35,18,9
S01012480,177,122,20,32,3
S01012481,747,541,19,180,7
S01012482,791,622,4,136,29
S01012483,751,423,158,141,29
S01012484,1137,1057,11,50,19
S01012485,1160,1091,9,47,13
S01012486,714,677,6,26,5
S01012487,620,453,129,24,14
S01012488,977,772,144,37,24
S01012489,1148,442,539,95,72
S01012490,1050,503,336,153,58
S01012491,779,259,413,64,43
S01012492,994,320,504,112,58
S01012493,809,459,284,23,43
S01012494,1387,925,367,56,39
S01012495,1109,622,402,47,38
S01012496,893,407,433,15,38
S01012497,645,299,307,9,30
S01012498,938,271,591,15,61
S01012499,1099,646,382,41,30
S01012500,665,308,302,16,39
S01012501,966,289,580,12,85
S01012502,959,308,516,45,90
S01012503,729,312,348,16,53
S01012504,590,354,205,14,17
S01012505,1042,695,288,26,33
S01012506,459,384,54,12,9
S01012507,963,710,192,38,23
S01012508,812,594,172,24,22
S01012509,563,504,20,28,11
S01012510,1099,1013,46,35,5
S01012511,805,728,53,22,2
S01012512,966,553,376,6,31
S01012513,605,575,21,8,1
S01012514,766,723,5,34,4
S01012515,859,432,378,13,36
S01012516,658,499,136,7,16
S01012517,911,739,105,53,14
S01012518,802,700,51,39,12
S01012519,793,654,19,97,23
S01012520,818,795,1,13,9
S01012521,778,657,10,78,33
S01012522,954,922,3,17,12
S01012523,1113,1021,69,16,7
S01012524,1074,1001,35,28,10
S01012525,1051,1016,10,19,6
S01012526,951,905,16,18,12
S01012527,692,587,93,8,4
S01012528,839,537,260,23,19
S01012529,939,710,182,18,29
S01012530,1148,1077,47,10,14
S01012531,842,645,114,66,17
S01012532,1002,762,106,105,29
S01012533,801,619,118,44,20
S01012534,939,665,202,50,22
S01012535,954,684,189,47,34
S01012536,880,560,248,31,41
S01012537,1079,620,336,91,32
S01012538,1024,673,287,45,19
S01012539,850,584,183,59,24
S01012540,1098,571,451,24,52
S01012541,1005,638,207,85,75
S01012542,1119,937,103,37,42
S01012543,717,576,80,36,25
S01012544,538,365,106,42,25
S01012545,550,316,213,6,15
S01012546,994,675,268,26,25
S01012547,778,647,117,7,7
S01012548,883,724,61,73,25
S01012549,908,452,407,34,15
S01012550,1088,786,263,27,12
S01012551,1250,1236,2,11,1
S01012552,969,918,31,10,10
S01012553,819,781,1,35,2
S01012554,737,682,2,43,10
S01012555,592,585,0,7,0
S01012556,621,611,1,6,3
S01012557,867,818,42,1,6
S01012558,826,527,270,16,13
S01012559,929,523,350,23,33
S01012560,1132,846,231,25,30
S01012561,1169,925,179,28,37
S01012562,971,580,250,123,18
S01012563,786,759,7,15,5
S01012564,917,844,43,17,13
S01012565,945,806,62,60,17
S01012566,866,550,86,198,32
S01012567,1004,616,214,150,24
S01012568,1056,992,27,22,15
S01012569,742,712,6,19,5
S01012570,809,528,99,98,84
S01012571,799,537,128,96,38
S01012572,605,338,125,98,44
S01012573,836,657,73,43,63
S01012574,1236,973,138,86,39
S01012575,858,614,131,70,43
S01012576,917,755,39,88,35
S01012577,975,748,162,46,19
S01012578,1363,967,242,91,63
S01012579,775,533,179,40,23
S01012580,732,512,83,96,41
S01012581,1089,618,395,33,43
S01012582,688,550,85,27,26
S01012583,743,400,302,16,25
S01012584,638,537,66,11,24
S01012585,1429,859,472,35,63
S01012586,764,697,20,27,20
S01012587,800,667,35,34,64
S01012588,699,602,45,20,32
S01012589,876,456,390,2,28
S01012590,1063,569,430,5,59
S01012591,1109,611,407,10,81
S01012592,421,398,9,4,10
S01012593,953,920,24,5,4
S01012594,750,673,65,6,6
S01012595,918,699,179,18,22
S01012596,698,296,358,16,28
S01012597,345,224,102,2,17
S01012598,726,683,18,13,12
S01012599,715,633,25,35,22
S01012600,728,713,2,13,0
S01012601,860,813,34,9,4
S01012602,729,425,235,39,30
S01012603,699,400,265,10,24
S01012604,914,550,345,3,16
S01012605,709,492,189,9,19
S01012606,316,316,0,0,0
S01012607,772,594,151,7,20
S01012608,1124,670,432,1,21
S01012609,1011,414,540,4,53
S01012610,1205,616,511,18,60
S01012611,961,751,193,9,8
S01012612,1220,873,323,5,19
S01012613,1306,811,450,18,27
S01012614,1013,852,110,35,16
S01012615,1022,873,114,15,20
S01012616,725,592,97,20,16
S01012617,352,314,10,17,11
S01012618,733,563,133,22,15
S01012619,695,412,227,34,22
S01012620,1020,940,58,12,10
S01012621,975,879,68,10,18
S01012622,917,629,268,12,8
S01012623,872,498,342,11,21
S01012624,832,531,247,22,32
S01012625,729,421,280,3,25
S01012626,744,661,58,19,6
S01012627,667,364,241,35,27
S01012628,532,396,92,30,14
S01012629,331,302,0,27,2
S01012630,799,503,204,55,37
S01012631,1050,541,469,18,22
S01012632,551,463,32,37,19
S01012633,931,682,169,49,31
S01012634,1215,863,273,43,36
S01012635,1310,1029,190,46,45
S01012636,697,546,111,24,16
