"dz_2011","total","llti","no_llti"
"S01011191",656,152,504
"S01011192",977,134,843
"S01011193",765,133,632
"S01011194",761,125,636
"S01011195",722,118,604
"S01011196",959,192,767
"S01011197",931,162,769
"S01011198",748,134,614
"S01011199",816,152,664
"S01011200",830,148,682
"S01011201",609,128,481
"S01011202",893,195,698
"S01011203",852,169,683
"S01011204",593,92,501
"S01011206",669,78,591
"S01011207",758,158,600
"S01011208",958,84,874
"S01011209",674,140,534
"S01011210",490,58,432
"S01011211",732,86,646
"S01011212",558,93,465
"S01011213",935,214,721
"S01011214",1127,295,832
"S01011215",470,114,356
"S01011216",507,122,385
"S01011217",795,212,583
"S01011218",719,188,531
"S01011219",731,178,553
"S01011220",911,217,694
"S01011221",968,205,763
"S01011222",681,185,496
"S01011223",811,190,621
"S01011224",687,236,451
"S01011225",778,180,598
"S01011226",908,205,703
"S01011227",737,152,585
"S01011228",600,155,445
"S01011229",537,177,360
"S01011230",1017,360,657
"S01011231",547,181,366
"S01011232",787,176,611
"S01011233",359,85,274
"S01011234",1023,274,749
"S01011235",519,153,366
"S01011236",474,155,319
"S01011237",949,235,714
"S01011238",544,168,376
"S01011239",815,265,550
"S01011240",695,283,412
"S01011241",883,238,645
"S01011242",829,223,606
"S01011243",741,273,468
"S01011244",714,198,516
"S01011245",928,269,659
"S01011246",595,154,441
"S01011247",807,181,626
"S01011248",791,142,649
"S01011249",771,99,672
"S01011250",996,192,804
"S01011251",871,237,634
"S01011252",846,176,670
"S01011253",907,231,676
"S01011254",1014,108,906
"S01011255",176,9,167
"S01011256",172,11,161
"S01011257",484,95,389
"S01011258",630,102,528
"S01011259",691,176,515
"S01011260",756,184,572
"S01011261",867,216,651
"S01011262",512,141,371
"S01011263",769,263,506
"S01011264",686,131,555
"S01011265",902,181,721
"S01011266",968,250,718
"S01011267",441,77,364
"S01011268",195,36,159
"S01011269",570,170,400
"S01011270",626,189,437
"S01011271",839,185,654
"S01011272",737,236,501
"S01011273",926,181,745
"S01011274",745,202,543
"S01011275",684,174,510
"S01011276",947,199,748
"S01011277",614,71,543
"S01011278",568,47,521
"S01011279",691,109,582
"S01011280",652,64,588
"S01011281",643,61,582
"S01011282",796,98,698
"S01011283",580,46,534
"S01011285",763,156,607
"S01011286",684,163,521
"S01011287",797,185,612
"S01011288",797,135,662
"S01011289",786,202,584
"S01011290",1141,346,795
"S01011291",754,208,546
"S01011292",857,233,624
"S01011293",723,208,515
"S01011294",782,302,480
"S01011295",897,190,707
"S01011296",573,168,405
"S01011297",868,193,675
"S01011298",694,118,576
"S01011299",501,81,420
"S01011300",984,210,774
"S01011301",589,85,504
"S01011302",922,303,619
"S01011303",753,110,643
"S01011304",706,128,578
"S01011305",569,129,440
"S01011306",635,119,516
"S01011307",934,160,774
"S01011308",510,93,417
"S01011309",747,123,624
"S01011310",763,154,609
"S01011311",735,129,606
"S01011312",1018,136,882
"S01011313",721,158,563
"S01011314",904,140,764
"S01011315",294,82,212
"S01011316",721,177,544
"S01011317",841,242,599
"S01011318",868,218,650
"S01011319",942,206,736
"S01011320",502,122,380
"S01011321",561,80,481
"S01011322",691,116,575
"S01011323",886,193,693
"S01011324",513,110,403
"S01011325",689,195,494
"S01011326",747,205,542
"S01011327",730,258,472
"S01011328",636,158,478
"S01011329",831,217,614
"S01011330",787,123,664
"S01011331",626,117,509
"S01011332",608,98,510
"S01011333",692,131,561
"S01011334",1044,157,887
"S01011335",753,107,646
"S01011336",558,131,427
"S01011337",726,136,590
"S01011338",538,94,444
"S01011339",457,90,367
"S01011340",721,204,517
"S01011341",574,111,463
"S01011342",599,142,457
"S01011343",923,232,691
"S01011344",749,161,588
"S01011345",817,161,656
"S01011346",708,184,524
"S01011347",1006,246,760
"S01011348",976,206,770
"S01011349",848,74,774
"S01011350",708,108,600
"S01011351",684,197,487
"S01011352",645,136,509
"S01011353",690,136,554
"S01011354",753,139,614
"S01011355",1042,226,816
"S01011356",938,133,805
"S01011357",789,148,641
"S01011358",602,51,551
"S01011359",791,238,553
"S01011360",551,137,414
"S01011361",377,96,281
"S01011362",973,270,703
"S01011363",778,248,530
"S01011364",519,97,422
"S01011365",429,55,374
"S01011366",526,194,332
"S01011367",768,230,538
"S01011368",87,26,61
"S01011369",773,197,576
"S01011370",232,70,162
"S01011371",860,235,625
"S01011372",702,208,494
"S01011373",674,191,483
"S01011374",733,68,665
"S01011375",637,121,516
"S01011376",506,176,330
"S01011377",567,93,474
"S01011378",809,224,585
"S01011379",707,70,637
"S01011380",719,197,522
"S01011381",575,121,454
"S01011382",185,59,126
"S01011383",649,268,381
"S01011384",700,191,509
"S01011385",1044,296,748
"S01011386",626,123,503
"S01011387",733,220,513
"S01011388",254,59,195
"S01011389",743,212,531
"S01011390",637,181,456
"S01011391",486,119,367
"S01011392",742,166,576
"S01011393",626,183,443
"S01011394",278,44,234
"S01011395",687,209,478
"S01011396",785,258,527
"S01011397",795,268,527
"S01011398",828,229,599
"S01011399",518,142,376
"S01011400",295,84,211
"S01011401",745,176,569
"S01011402",1021,305,716
"S01011403",535,105,430
"S01011404",959,305,654
"S01011405",660,140,520
"S01011406",572,160,412
"S01011407",1125,261,864
"S01011408",877,240,637
"S01011409",701,127,574
"S01011410",637,169,468
"S01011411",486,137,349
"S01011412",874,154,720
"S01011413",441,42,399
"S01011414",827,205,622
"S01011415",864,176,688
"S01011416",696,82,614
"S01011417",638,202,436
"S01011418",610,181,429
"S01011419",604,160,444
"S01011420",567,160,407
"S01011421",407,41,366
"S01011422",451,139,312
"S01011423",473,146,327
"S01011424",581,149,432
"S01011425",812,218,594
"S01011426",920,246,674
"S01011427",472,148,324
"S01011428",469,250,219
"S01011429",1675,386,1289
"S01011430",851,180,671
"S01011431",1016,355,661
"S01011432",1043,260,783
"S01011433",918,196,722
"S01011434",510,146,364
"S01011435",861,184,677
"S01011436",668,199,469
"S01011437",801,231,570
"S01011438",596,161,435
"S01011439",1364,375,989
"S01011440",527,148,379
"S01011441",755,193,562
"S01011442",625,191,434
"S01011443",477,138,339
"S01011444",662,171,491
"S01011445",430,135,295
"S01011446",1819,342,1477
"S01011447",866,207,659
"S01011448",874,234,640
"S01011449",370,94,276
"S01011450",274,52,222
"S01011451",1476,252,1224
"S01011452",949,171,778
"S01011453",740,186,554
"S01011454",856,203,653
"S01011455",796,219,577
"S01011456",907,236,671
"S01011457",957,232,725
"S01011458",1069,116,953
"S01011459",434,109,325
"S01011460",921,166,755
"S01011461",615,126,489
"S01011462",851,168,683
"S01011463",614,118,496
"S01011464",89,19,70
"S01011465",561,129,432
"S01011466",577,174,403
"S01011467",354,90,264
"S01011468",133,2,131
"S01011469",912,164,748
"S01011470",1011,279,732
"S01011471",993,286,707
"S01011472",906,275,631
"S01011473",719,265,454
"S01011474",691,266,425
"S01011475",656,205,451
"S01011476",505,64,441
"S01011477",941,119,822
"S01011478",1118,197,921
"S01011479",701,137,564
"S01011480",938,138,800
"S01011481",375,113,262
"S01011482",861,229,632
"S01011483",567,48,519
"S01011484",889,262,627
"S01011485",1025,271,754
"S01011486",589,145,444
"S01011487",495,189,306
"S01011488",752,218,534
"S01011489",271,50,221
"S01011490",1436,313,1123
"S01011491",583,204,379
"S01011492",875,181,694
"S01011493",535,40,495
"S01011494",563,126,437
"S01011495",795,201,594
"S01011496",634,158,476
"S01011497",632,79,553
"S01011498",673,47,626
"S01011499",676,126,550
"S01011500",561,111,450
"S01011501",753,208,545
"S01011502",627,148,479
"S01011503",832,181,651
"S01011504",891,195,696
"S01011505",616,155,461
"S01011506",647,190,457
"S01011507",653,193,460
"S01011508",911,158,753
"S01011509",656,117,539
"S01011510",845,212,633
"S01011511",605,161,444
"S01011512",1177,289,888
"S01011513",735,238,497
"S01011514",1137,240,897
"S01011515",586,95,491
"S01011516",989,115,874
"S01011517",545,163,382
"S01011518",557,221,336
"S01011519",775,232,543
"S01011520",560,191,369
"S01011521",689,203,486
"S01011522",890,257,633
"S01011523",782,177,605
"S01011524",883,140,743
"S01011525",805,264,541
"S01011526",1093,244,849
"S01011527",700,120,580
"S01011528",1034,291,743
"S01011529",465,130,335
"S01011530",834,256,578
"S01011531",741,204,537
"S01011532",360,41,319
"S01011533",817,284,533
"S01011534",703,190,513
"S01011535",1014,267,747
"S01011536",719,66,653
"S01011537",540,53,487
"S01011538",575,67,508
"S01011539",747,235,512
"S01011540",813,252,561
"S01011541",872,202,670
"S01011542",1357,325,1032
"S01011543",813,204,609
"S01011544",697,227,470
"S01011545",627,184,443
"S01011546",793,68,725
"S01011547",605,33,572
"S01011548",753,216,537
"S01011549",881,157,724
"S01011550",812,107,705
"S01011551",591,152,439
"S01011552",1320,250,1070
"S01011554",960,272,688
"S01011555",349,84,265
"S01011556",406,111,295
"S01011557",556,154,402
"S01011558",418,95,323
"S01011559",657,180,477
"S01011560",720,196,524
"S01011561",456,141,315
"S01011562",395,99,296
"S01011563",668,175,493
"S01011564",583,176,407
"S01011565",747,177,570
"S01011566",608,131,477
"S01011567",938,340,598
"S01011568",825,186,639
"S01011569",1022,280,742
"S01011570",696,241,455
"S01011571",555,214,341
"S01011572",714,167,547
"S01011573",667,142,525
"S01011574",717,167,550
"S01011575",225,62,163
"S01011576",822,253,569
"S01011577",676,144,532
"S01011578",920,217,703
"S01011579",580,75,505
"S01011580",424,124,300
"S01011581",685,273,412
"S01011582",1092,196,896
"S01011583",769,223,546
"S01011584",705,189,516
"S01011585",717,200,517
"S01011586",612,169,443
"S01011587",487,119,368
"S01011588",795,235,560
"S01011589",1045,285,760
"S01011590",717,208,509
"S01011591",634,171,463
"S01011592",744,196,548
"S01011593",638,188,450
"S01011594",487,120,367
"S01011595",583,87,496
"S01011596",1054,226,828
"S01011597",605,66,539
"S01011598",790,266,524
"S01011599",780,225,555
"S01011600",1017,266,751
"S01011601",766,69,697
"S01011602",515,114,401
"S01011603",872,313,559
"S01011604",705,170,535
"S01011605",894,258,636
"S01011606",247,18,229
"S01011607",622,69,553
"S01011608",637,75,562
"S01011609",1016,322,694
"S01011610",764,211,553
"S01011611",622,97,525
"S01011613",1224,160,1064
"S01011614",257,53,204
"S01011615",736,212,524
"S01011616",459,147,312
"S01011617",850,224,626
"S01011618",739,177,562
"S01011619",785,98,687
"S01011620",421,23,398
"S01011621",767,111,656
"S01011622",171,21,150
"S01011623",682,172,510
"S01011624",671,97,574
"S01011625",435,77,358
"S01011626",423,33,390
"S01011627",619,37,582
"S01011628",1426,236,1190
"S01011629",625,183,442
"S01011630",704,164,540
"S01011631",664,161,503
"S01011632",797,198,599
"S01011633",667,166,501
"S01011634",652,150,502
"S01011635",211,40,171
"S01011636",732,204,528
"S01011637",727,210,517
"S01011638",502,127,375
"S01011639",529,151,378
"S01011640",691,182,509
"S01011641",522,83,439
"S01011642",760,133,627
"S01011643",384,100,284
"S01011644",519,188,331
"S01011645",649,162,487
"S01011646",785,84,701
"S01011647",901,73,828
"S01011648",486,115,371
"S01011649",284,64,220
"S01011650",801,147,654
"S01011651",824,196,628
"S01011652",912,104,808
"S01011653",1112,261,851
"S01011654",999,297,702
"S01011655",885,272,613
"S01011656",265,82,183
"S01011657",536,163,373
"S01011658",733,196,537
"S01011659",843,270,573
"S01011660",785,107,678
"S01011661",611,114,497
"S01011662",294,35,259
"S01011663",612,139,473
"S01011664",1090,328,762
"S01011665",853,220,633
"S01011666",926,272,654
"S01011667",544,179,365
"S01011668",1038,266,772
"S01011669",704,177,527
"S01011670",593,174,419
"S01011671",692,183,509
"S01011672",651,156,495
"S01011673",632,188,444
"S01011674",530,162,368
"S01011675",682,202,480
"S01011676",783,211,572
"S01011678",533,157,376
"S01011679",205,38,167
"S01011680",1068,311,757
"S01011681",758,177,581
"S01011682",977,276,701
"S01011683",999,273,726
"S01011684",473,121,352
"S01011685",477,109,368
"S01011686",734,117,617
"S01011687",1052,226,826
"S01011688",1333,283,1050
"S01011689",408,76,332
"S01011690",408,97,311
"S01011691",188,34,154
"S01011692",1105,313,792
"S01011693",528,121,407
"S01011695",2224,492,1732
"S01011697",437,125,312
"S01011698",765,174,591
"S01011699",929,142,787
"S01011700",791,221,570
"S01011701",667,109,558
"S01011702",738,164,574
"S01011703",979,175,804
"S01011704",538,60,478
"S01011705",715,166,549
"S01011706",950,245,705
"S01011707",688,101,587
"S01011708",781,229,552
"S01011709",1090,242,848
"S01011710",620,152,468
"S01011711",730,226,504
"S01011712",500,180,320
"S01011713",770,163,607
"S01011714",374,33,341
"S01011715",645,168,477
"S01011716",985,99,886
"S01011717",824,143,681
"S01011718",127,25,102
"S01011719",691,51,640
"S01011720",587,64,523
"S01011721",686,172,514
"S01011722",600,144,456
"S01011723",869,222,647
"S01011724",706,67,639
"S01011725",640,31,609
"S01011726",455,28,427
"S01011728",1018,194,824
"S01011729",766,232,534
"S01011730",986,159,827
"S01011731",954,228,726
"S01011732",900,98,802
"S01011733",936,187,749
"S01011734",791,162,629
"S01011735",800,133,667
"S01011736",779,133,646
"S01011737",683,97,586
"S01011738",1192,254,938
"S01011739",525,120,405
"S01011740",841,166,675
"S01011741",711,148,563
"S01011742",795,166,629
"S01011743",746,153,593
"S01011744",756,239,517
"S01011745",757,246,511
"S01011746",616,137,479
"S01011747",963,241,722
"S01011748",869,147,722
"S01011749",752,133,619
"S01011750",864,225,639
"S01011751",1029,191,838
"S01011752",960,198,762
"S01011753",880,138,742
"S01011754",722,143,579
"S01011755",1038,185,853
"S01011756",959,173,786
"S01011757",748,198,550
"S01011758",710,146,564
"S01011759",757,169,588
"S01011760",966,201,765
"S01011761",536,120,416
"S01011762",721,132,589
"S01011763",762,162,600
"S01011764",294,67,227
"S01011765",1132,121,1011
"S01011766",674,110,564
"S01011767",955,239,716
"S01011768",683,176,507
"S01011769",725,257,468
"S01011770",859,221,638
"S01011771",701,54,647
"S01011772",950,84,866
"S01011773",566,30,536
"S01011774",837,113,724
"S01011775",792,94,698
"S01011776",207,17,190
"S01011777",586,56,530
"S01011778",663,81,582
"S01011779",734,117,617
"S01011780",730,82,648
"S01011781",650,80,570
"S01011782",771,82,689
"S01011783",595,58,537
"S01011784",922,207,715
"S01011785",958,215,743
"S01011787",965,287,678
"S01011788",284,26,258
"S01011789",1432,220,1212
"S01011790",1045,218,827
"S01011791",680,153,527
"S01011792",907,326,581
"S01011793",611,170,441
"S01011794",760,208,552
"S01011795",507,141,366
"S01011796",630,162,468
"S01011797",705,93,612
"S01011798",436,100,336
"S01011799",1008,166,842
"S01011800",716,167,549
"S01011801",516,99,417
"S01011802",771,195,576
"S01011803",1188,249,939
"S01011804",408,121,287
"S01011805",429,73,356
"S01011806",825,137,688
"S01011807",977,136,841
"S01011808",559,103,456
"S01011809",566,97,469
"S01011810",827,137,690
"S01011811",681,99,582
"S01011812",555,89,466
"S01011813",693,92,601
"S01011814",604,93,511
"S01011815",509,73,436
"S01011816",570,60,510
"S01011817",914,127,787
"S01011818",807,95,712
"S01011819",877,166,711
"S01011820",516,165,351
"S01011821",243,47,196
"S01011822",592,118,474
"S01011823",670,121,549
"S01011824",785,114,671
"S01011825",582,114,468
"S01011826",637,101,536
"S01011827",405,73,332
"S01011828",854,183,671
"S01011829",357,64,293
"S01011830",444,88,356
"S01011831",545,116,429
"S01011832",749,139,610
"S01011833",869,131,738
"S01011834",331,29,302
"S01011835",574,80,494
"S01011836",609,80,529
"S01011837",850,161,689
"S01011838",775,74,701
"S01011839",1185,153,1032
"S01011840",815,91,724
"S01011841",756,142,614
"S01011842",983,207,776
"S01011843",951,134,817
"S01011844",646,117,529
"S01011845",789,139,650
"S01011846",898,107,791
"S01011847",451,49,402
"S01011848",631,103,528
"S01011849",718,113,605
"S01011850",700,71,629
"S01011851",822,143,679
"S01011852",931,201,730
"S01011853",656,114,542
"S01011854",811,187,624
"S01011855",874,176,698
"S01011856",606,95,511
"S01011857",775,161,614
"S01011858",790,186,604
"S01011859",852,202,650
"S01011860",712,109,603
"S01011861",638,92,546
"S01011862",842,145,697
"S01011863",815,205,610
"S01011864",721,100,621
"S01011865",648,131,517
"S01011866",676,139,537
"S01011867",571,137,434
"S01011868",733,143,590
"S01011869",600,90,510
"S01011870",594,119,475
"S01011871",882,105,777
"S01011872",889,125,764
"S01011873",702,73,629
"S01011874",458,60,398
"S01011875",668,133,535
"S01011876",881,139,742
"S01011877",569,83,486
"S01011878",989,111,878
"S01011879",409,34,375
"S01011880",639,86,553
"S01011881",515,126,389
"S01011882",954,200,754
"S01011883",1568,151,1417
"S01011884",429,46,383
"S01011885",334,49,285
"S01011886",687,117,570
"S01011887",617,103,514
"S01011888",724,135,589
"S01011889",843,218,625
"S01011890",673,115,558
"S01011891",1020,274,746
"S01011892",940,102,838
"S01011893",659,122,537
"S01011894",734,116,618
"S01011895",549,108,441
"S01011896",873,171,702
"S01011897",993,157,836
"S01011898",552,79,473
"S01011899",832,125,707
"S01011900",711,95,616
"S01011901",677,107,570
"S01011902",972,196,776
"S01011903",840,131,709
"S01011904",898,156,742
"S01011905",703,87,616
"S01011906",456,51,405
"S01011907",770,80,690
"S01011908",400,34,366
"S01011909",693,32,661
"S01011910",949,179,770
"S01011911",702,149,553
"S01011912",725,144,581
"S01011913",754,163,591
"S01011914",893,175,718
"S01011915",790,178,612
"S01011916",599,125,474
"S01011917",540,95,445
"S01011918",614,137,477
"S01011919",699,126,573
"S01011920",602,121,481
"S01011921",614,141,473
"S01011922",765,144,621
"S01011923",1064,161,903
"S01011924",449,89,360
"S01011925",74,24,50
"S01011926",661,129,532
"S01011927",621,135,486
"S01011928",785,140,645
"S01011929",644,120,524
"S01011930",771,174,597
"S01011931",800,133,667
"S01011932",195,68,127
"S01011933",438,86,352
"S01011934",906,214,692
"S01011935",847,211,636
"S01011936",546,113,433
"S01011937",333,108,225
"S01011938",656,144,512
"S01011939",584,114,470
"S01011940",519,118,401
"S01011941",420,73,347
"S01011942",583,135,448
"S01011943",860,237,623
"S01011944",424,75,349
"S01011945",757,155,602
"S01011946",753,174,579
"S01011947",495,78,417
"S01011948",961,247,714
"S01011949",770,133,637
"S01011950",926,209,717
"S01011951",665,107,558
"S01011953",792,133,659
"S01011954",399,86,313
"S01011955",935,201,734
"S01011956",642,112,530
"S01011957",596,102,494
"S01011958",988,165,823
"S01011959",1097,193,904
"S01011960",519,68,451
"S01011961",607,78,529
"S01011962",430,43,387
"S01011963",339,80,259
"S01011964",911,139,772
"S01011965",945,179,766
"S01011966",753,127,626
"S01011967",999,153,846
"S01011968",714,136,578
"S01011969",829,133,696
"S01011970",939,172,767
"S01011971",527,87,440
"S01011972",1115,165,950
"S01011973",559,99,460
"S01011974",739,121,618
"S01011975",445,72,373
"S01011976",674,114,560
"S01011977",1079,184,895
"S01011978",667,163,504
"S01011979",682,157,525
"S01011980",448,56,392
"S01011981",925,130,795
"S01011982",862,129,733
"S01011983",793,135,658
"S01011984",633,165,468
"S01011985",850,176,674
"S01011986",651,156,495
"S01011987",722,104,618
"S01011988",650,169,481
"S01011989",773,122,651
"S01011990",687,140,547
"S01011991",750,155,595
"S01011992",730,140,590
"S01011993",894,211,683
"S01011994",669,141,528
"S01011995",746,112,634
"S01011996",453,75,378
"S01011997",878,138,740
"S01011998",272,44,228
"S01011999",647,112,535
"S01012000",463,60,403
"S01012001",454,77,377
"S01012002",594,157,437
"S01012003",496,69,427
"S01012004",746,173,573
"S01012005",452,56,396
"S01012006",1238,132,1106
"S01012007",762,186,576
"S01012008",889,179,710
"S01012009",782,106,676
"S01012010",1036,177,859
"S01012011",993,206,787
"S01012012",703,148,555
"S01012013",666,118,548
"S01012014",814,177,637
"S01012015",853,159,694
"S01012016",718,123,595
"S01012017",636,87,549
"S01012018",880,111,769
"S01012019",600,96,504
"S01012020",718,170,548
"S01012021",607,99,508
"S01012022",641,118,523
"S01012023",482,93,389
"S01012024",756,107,649
"S01012025",746,142,604
"S01012026",94,14,80
"S01012027",1022,146,876
"S01012028",903,94,809
"S01012029",1053,359,694
"S01012030",1473,393,1080
"S01012031",230,35,195
"S01012032",406,62,344
"S01012033",822,175,647
"S01012034",789,155,634
"S01012035",943,172,771
"S01012036",920,139,781
"S01012037",1040,250,790
"S01012038",825,191,634
"S01012039",857,235,622
"S01012040",525,88,437
"S01012041",924,201,723
"S01012042",940,205,735
"S01012043",880,211,669
"S01012044",954,332,622
"S01012045",844,213,631
"S01012046",723,226,497
"S01012047",888,339,549
"S01012048",600,221,379
"S01012049",674,129,545
"S01012050",625,81,544
"S01012051",840,206,634
"S01012052",801,238,563
"S01012053",938,205,733
"S01012054",853,179,674
"S01012055",946,299,647
"S01012056",815,156,659
"S01012057",836,155,681
"S01012058",655,117,538
"S01012059",905,253,652
"S01012060",789,238,551
"S01012061",922,190,732
"S01012062",721,78,643
"S01012063",555,61,494
"S01012064",519,123,396
"S01012065",735,168,567
"S01012066",935,166,769
"S01012067",517,109,408
"S01012068",588,160,428
"S01012069",509,145,364
"S01012070",557,219,338
"S01012071",750,223,527
"S01012072",842,262,580
"S01012073",578,88,490
"S01012074",751,72,679
"S01012075",780,52,728
"S01012076",735,174,561
"S01012077",593,121,472
"S01012078",835,103,732
"S01012079",873,187,686
"S01012080",804,163,641
"S01012081",658,187,471
"S01012082",520,135,385
"S01012083",908,298,610
"S01012084",619,78,541
"S01012085",757,138,619
"S01012086",1062,252,810
"S01012087",765,178,587
"S01012088",687,71,616
"S01012089",910,94,816
"S01012090",990,108,882
"S01012091",632,64,568
"S01012092",551,46,505
"S01012093",588,92,496
"S01012094",889,191,698
"S01012095",799,73,726
"S01012096",913,250,663
"S01012097",558,130,428
"S01012098",581,160,421
"S01012099",1147,373,774
"S01012100",1309,297,1012
"S01012101",712,88,624
"S01012102",722,158,564
"S01012103",979,138,841
"S01012104",907,91,816
"S01012105",788,100,688
"S01012106",883,100,783
"S01012107",789,226,563
"S01012108",961,383,578
"S01012109",778,172,606
"S01012110",653,160,493
"S01012111",543,153,390
"S01012112",862,300,562
"S01012113",945,280,665
"S01012114",690,75,615
"S01012115",533,161,372
"S01012116",494,118,376
"S01012117",311,40,271
"S01012118",986,363,623
"S01012119",1007,120,887
"S01012120",696,149,547
"S01012121",857,256,601
"S01012122",908,210,698
"S01012123",553,93,460
"S01012124",562,91,471
"S01012125",774,225,549
"S01012126",452,97,355
"S01012127",728,128,600
"S01012128",174,33,141
"S01012129",678,153,525
"S01012130",911,389,522
"S01012131",921,244,677
"S01012132",671,110,561
"S01012133",789,150,639
"S01012134",1008,275,733
"S01012135",1078,281,797
"S01012136",662,118,544
"S01012137",637,177,460
"S01012138",812,197,615
"S01012139",711,239,472
"S01012140",853,117,736
"S01012141",1035,144,891
"S01012142",950,160,790
"S01012143",857,126,731
"S01012144",946,190,756
"S01012145",958,123,835
"S01012146",733,255,478
"S01012147",762,217,545
"S01012148",764,206,558
"S01012149",763,166,597
"S01012150",886,239,647
"S01012151",546,156,390
"S01012152",708,211,497
"S01012153",499,153,346
"S01012154",499,122,377
"S01012155",487,126,361
"S01012156",681,216,465
"S01012157",778,167,611
"S01012158",642,91,551
"S01012159",578,79,499
"S01012160",726,108,618
"S01012161",454,115,339
"S01012162",721,176,545
"S01012163",450,89,361
"S01012164",356,22,334
"S01012165",961,223,738
"S01012166",649,111,538
"S01012167",727,169,558
"S01012168",1047,205,842
"S01012169",798,203,595
"S01012170",1010,299,711
"S01012171",943,202,741
"S01012172",826,190,636
"S01012173",703,123,580
"S01012174",1038,107,931
"S01012175",940,110,830
"S01012176",918,119,799
"S01012177",691,87,604
"S01012178",569,68,501
"S01012179",644,164,480
"S01012180",567,199,368
"S01012181",707,184,523
"S01012182",953,194,759
"S01012183",218,49,169
"S01012185",625,149,476
"S01012186",700,200,500
"S01012187",738,217,521
"S01012188",684,168,516
"S01012189",535,105,430
"S01012190",143,19,124
"S01012191",966,101,865
"S01012192",418,55,363
"S01012193",580,45,535
"S01012194",573,37,536
"S01012195",1085,135,950
"S01012196",589,52,537
"S01012197",775,190,585
"S01012198",892,189,703
"S01012199",612,154,458
"S01012200",699,168,531
"S01012201",763,173,590
"S01012202",614,105,509
"S01012203",750,110,640
"S01012204",840,61,779
"S01012205",740,79,661
"S01012206",889,121,768
"S01012207",912,237,675
"S01012208",1024,273,751
"S01012209",750,188,562
"S01012210",745,194,551
"S01012211",767,186,581
"S01012212",889,106,783
"S01012213",930,101,829
"S01012214",735,99,636
"S01012215",966,89,877
"S01012216",766,80,686
"S01012217",438,105,333
"S01012218",530,101,429
"S01012219",860,281,579
"S01012220",645,220,425
"S01012221",733,262,471
"S01012222",840,218,622
"S01012223",660,172,488
"S01012224",890,175,715
"S01012225",1029,239,790
"S01012226",809,143,666
"S01012227",655,114,541
"S01012228",696,126,570
"S01012229",672,77,595
"S01012230",949,97,852
"S01012231",890,74,816
"S01012232",891,80,811
"S01012233",919,79,840
"S01012234",1069,111,958
"S01012235",543,76,467
"S01012236",677,155,522
"S01012237",897,84,813
"S01012238",594,146,448
"S01012239",602,142,460
"S01012240",763,172,591
"S01012241",574,58,516
"S01012242",813,87,726
"S01012243",527,63,464
"S01012244",1063,114,949
"S01012245",535,103,432
"S01012246",771,66,705
"S01012247",760,131,629
"S01012248",722,78,644
"S01012249",841,102,739
"S01012250",928,106,822
"S01012251",1200,209,991
"S01012252",573,84,489
"S01012253",896,196,700
"S01012254",761,112,649
"S01012255",608,139,469
"S01012256",694,79,615
"S01012257",998,152,846
"S01012258",616,68,548
"S01012259",628,93,535
"S01012260",762,182,580
"S01012261",143,14,129
"S01012262",977,140,837
"S01012263",509,104,405
"S01012264",297,60,237
"S01012265",857,149,708
"S01012266",812,164,648
"S01012267",620,104,516
"S01012268",922,104,818
"S01012269",814,137,677
"S01012270",783,147,636
"S01012271",1229,155,1074
"S01012272",329,52,277
"S01012273",659,86,573
"S01012274",763,91,672
"S01012275",655,109,546
"S01012276",897,172,725
"S01012277",811,139,672
"S01012278",698,183,515
"S01012279",611,100,511
"S01012280",994,165,829
"S01012281",790,127,663
"S01012282",1153,216,937
"S01012283",707,162,545
"S01012284",782,164,618
"S01012285",639,97,542
"S01012286",1034,191,843
"S01012287",665,180,485
"S01012288",917,152,765
"S01012289",692,108,584
"S01012290",316,68,248
"S01012291",604,71,533
"S01012292",845,182,663
"S01012293",456,73,383
"S01012294",941,156,785
"S01012295",311,62,249
"S01012296",333,49,284
"S01012297",547,54,493
"S01012298",748,122,626
"S01012299",570,77,493
"S01012300",253,67,186
"S01012301",814,123,691
"S01012302",781,128,653
"S01012303",1007,183,824
"S01012304",994,151,843
"S01012305",679,143,536
"S01012306",602,153,449
"S01012307",449,80,369
"S01012308",634,92,542
"S01012309",416,94,322
"S01012310",1168,239,929
"S01012311",501,128,373
"S01012312",1047,170,877
"S01012313",729,137,592
"S01012314",796,149,647
"S01012315",624,130,494
"S01012316",704,149,555
"S01012317",152,28,124
"S01012318",891,138,753
"S01012319",672,114,558
"S01012320",646,112,534
"S01012321",558,97,461
"S01012322",673,125,548
"S01012323",778,148,630
"S01012324",865,163,702
"S01012325",335,71,264
"S01012326",502,108,394
"S01012327",976,189,787
"S01012328",458,86,372
"S01012329",1018,155,863
"S01012330",513,67,446
"S01012331",390,51,339
"S01012332",990,147,843
"S01012333",851,142,709
"S01012334",910,121,789
"S01012335",978,90,888
"S01012336",661,114,547
"S01012337",840,229,611
"S01012338",529,104,425
"S01012339",596,114,482
"S01012340",587,78,509
"S01012341",1336,190,1146
"S01012342",883,148,735
"S01012343",836,116,720
"S01012344",555,105,450
"S01012345",644,103,541
"S01012346",743,132,611
"S01012347",602,120,482
"S01012348",484,82,402
"S01012349",806,120,686
"S01012350",756,122,634
"S01012351",794,119,675
"S01012352",737,146,591
"S01012353",425,110,315
"S01012354",588,141,447
"S01012355",1036,146,890
"S01012356",556,113,443
