"output_area","total","pensioner","student","other"
"60QB001000",61,24,0,37
"60QB001001",30,5,0,25
"60QB001002",50,11,0,39
"60QB001003",35,10,0,25
"60QB001004",45,22,0,23
"60QB001005",66,10,0,56
"60QB001006",50,26,0,24
"60QB001007",45,12,0,33
"60QB001008",42,14,0,28
"60QB001009",49,18,0,31
"60QB001010",45,10,0,35
"60QB001011",59,17,0,42
"60QB001012",57,15,0,42
"60QB001013",41,25,0,16
"60QB001014",51,19,0,32
"60QB001015",47,15,0,32
"60QB001016",40,9,0,31
"60QB001017",44,8,0,36
"60QB001018",64,14,0,50
"60QB001019",63,20,0,43
"60QB001020",65,39,0,26
"60QB001021",38,6,0,32
"60QB001022",70,22,0,48
"60QB001023",48,10,0,38
"60QB001024",70,4,0,66
"60QB001025",61,8,0,53
"60QB001026",61,3,0,58
"60QB001027",40,3,0,37
"60QB001028",80,10,0,70
"60QB001029",33,3,0,30
"60QB001030",40,10,0,30
"60QB001031",62,22,0,40
"60QB001032",33,13,0,20
"60QB001033",42,9,0,33
"60QB001034",66,24,0,42
"60QB001035",73,27,0,46
"60QB001036",80,23,0,57
"60QB001037",60,19,0,41
"60QB001038",33,11,0,22
"60QB001039",61,11,0,50
"60QB001040",39,13,0,26
"60QB001041",30,17,0,13
"60QB001042",30,10,0,20
"60QB001043",73,34,0,39
"60QB001044",65,11,0,54
"60QB001045",49,10,0,39
"60QB001046",54,13,0,41
"60QB001047",61,9,0,52
"60QB001048",53,10,0,43
"60QB001049",95,16,0,79
"60QB001050",29,0,0,29
"60QB001051",79,29,0,50
"60QB001052",62,15,0,47
"60QB001053",27,0,0,27
"60QB001054",54,7,0,47
"60QB001055",48,16,0,32
"60QB001056",55,10,0,45
"60QB001057",49,8,0,41
"60QB001058",34,2,0,32
"60QB001059",42,1,0,41
"60QB001060",38,1,0,37
"60QB001061",64,17,0,47
"60QB001062",67,7,0,60
"60QB001063",60,18,0,42
"60QB001064",43,9,0,34
"60QB001065",38,7,0,31
"60QB001066",69,16,0,53
"60QB001067",68,5,0,63
"60QB001068",47,40,0,7
"60QB001069",34,12,0,22
"60QB001070",56,18,0,38
"60QB001071",75,11,0,64
"60QB001072",42,8,0,34
"60QB001073",39,12,0,27
"60QB001074",67,22,0,45
"60QB001075",70,50,0,20
"60QB001076",38,9,0,29
"60QB001077",39,4,0,35
"60QB001078",63,22,0,41
"60QB001079",63,39,0,24
"60QB001080",65,15,0,50
"60QB001081",75,34,0,41
"60QB001082",70,24,0,46
"60QB001083",74,17,0,57
"60QB001084",67,10,0,57
"60QB001085",70,17,0,53
"60QB001086",29,8,0,21
"60QB001087",23,6,0,17
"60QB001088",27,1,0,26
"60QB001089",74,21,0,53
"60QB001090",60,6,0,54
"60QB001091",53,8,0,45
"60QB001092",45,14,0,31
"60QB001093",49,13,0,36
"60QB001094",78,11,0,67
"60QB001095",75,22,0,53
"60QB001096",51,17,0,34
"60QB001097",50,18,0,32
"60QB001098",39,11,0,28
"60QB001099",66,22,0,44
"60QB001100",70,13,0,57
"60QB001101",62,21,0,41
"60QB001102",60,21,0,39
"60QB001103",45,12,0,33
"60QB001104",67,33,0,34
"60QB001105",45,7,0,38
"60QB001106",43,15,0,28
"60QB001107",21,7,0,14
"60QB001108",53,21,0,32
"60QB001109",33,0,0,33
"60QB001110",30,12,0,18
"60QB001111",25,7,0,18
"60QB001112",57,2,0,55
"60QB001113",49,9,0,40
"60QB001114",72,7,0,65
"60QB001115",45,2,0,43
"60QB001116",49,3,0,46
"60QB001117",32,9,0,23
"60QB001118",38,9,0,29
"60QB001119",22,5,0,17
"60QB001120",41,6,0,35
"60QB001121",21,6,0,15
"60QB001122",22,0,0,22
"60QB001123",32,3,0,29
"60QB001124",64,2,0,62
"60QB001125",54,11,0,43
"60QB001126",52,14,0,38
"60QB001127",52,12,0,40
"60QB001128",20,2,0,18
"60QB001129",33,5,0,28
"60QB001130",46,4,0,42
"60QB001131",43,6,0,37
"60QB001132",37,9,0,28
"60QB001133",74,37,0,37
"60QB001134",24,8,0,16
"60QB001135",29,2,0,27
"60QB001136",28,1,0,27
"60QB001137",57,7,0,50
"60QB001138",59,14,0,45
"60QB001139",45,25,0,20
"60QB001140",55,20,0,35
"60QB001141",66,6,0,60
"60QB001142",43,4,0,39
"60QB001143",67,26,0,41
"60QB001144",51,5,0,46
"60QB001145",40,7,0,33
"60QB001146",42,10,0,32
"60QB001147",49,4,0,45
"60QB001148",40,12,0,28
"60QB001149",42,23,0,19
"60QB001150",50,13,0,37
"60QB001151",44,13,0,31
"60QB001152",64,28,0,36
"60QB001153",64,40,0,24
"60QB001154",43,8,0,35
"60QB001155",47,24,0,23
"60QB001156",28,2,0,26
"60QB001157",74,13,0,61
"60QB001158",38,4,0,34
"60QB001159",24,4,0,20
"60QB001160",43,7,0,36
"60QB001161",54,10,0,44
"60QB001162",28,7,0,21
"60QB001163",39,16,0,23
"60QB001164",44,23,0,21
"60QB001165",39,6,0,33
"60QB001166",74,23,0,51
"60QB001167",78,14,0,64
"60QB001168",33,8,0,25
"60QB001169",28,11,0,17
"60QB001170",36,8,0,28
"60QB001171",44,14,0,30
"60QB001172",25,4,0,21
"60QB001173",39,10,0,29
"60QB001174",51,10,0,41
"60QB001175",30,2,0,28
"60QB001176",34,6,0,28
"60QB001177",25,8,0,17
"60QB001178",37,8,0,29
"60QB001179",41,4,0,37
"60QB001180",32,4,0,28
"60QB001181",28,4,0,24
"60QB001182",25,4,0,21
"60QB001183",20,1,0,19
"60QB001184",32,4,0,28
"60QB001185",60,23,0,37
"60QB001186",54,8,0,46
"60QB001187",47,14,0,33
"60QB001188",21,5,0,16
"60QB001189",37,10,0,27
"60QB001190",66,12,0,54
"60QB001191",41,10,0,31
"60QB001192",32,8,0,24
"60QB001193",74,10,1,63
"60QB001194",42,3,0,39
"60QB001195",49,13,0,36
"60QB001196",36,12,0,24
"60QB001197",38,14,0,24
"60QB001198",40,1,1,38
"60QB001199",28,2,0,26
"60QB001200",37,2,0,35
"60QB001201",27,11,0,16
"60QB001202",38,14,0,24
"60QB001203",43,12,0,31
"60QB001204",63,9,0,54
"60QB001205",59,16,0,43
"60QB001206",31,4,0,27
"60QB001207",61,15,0,46
"60QB001208",46,4,0,42
"60QB001209",46,3,0,43
"60QB001210",57,11,0,46
"60QB001211",23,6,0,17
"60QB001212",52,6,0,46
"60QB001213",30,8,0,22
"60QB001214",31,8,0,23
"60QB001215",50,8,0,42
"60QB001216",35,9,0,26
"60QB001217",34,4,0,30
"60QB001218",36,2,0,34
"60QB001219",29,1,0,28
"60QB001220",39,3,0,36
"60QB001221",33,6,0,27
"60QB001222",43,5,0,38
"60QB001223",39,3,0,36
"60QB001224",61,19,0,42
"60QB001225",46,2,0,44
"60QB001226",33,7,0,26
"60QB001227",49,4,0,45
"60QB001228",56,7,0,49
"60QB001229",48,9,0,39
"60QB001230",47,7,0,40
"60QB001231",53,8,0,45
"60QB001232",46,10,0,36
"60QB001233",40,6,0,34
"60QB001234",75,6,0,69
"60QB001235",35,2,0,33
"60QB001236",54,4,0,50
"60QB001237",38,6,0,32
"60QB001238",53,10,0,43
"60QB001239",49,8,0,41
"60QB001240",58,9,0,49
"60QB001241",51,6,0,45
"60QB001242",39,11,0,28
"60QB001243",25,3,0,22
"60QB001244",56,4,0,52
"60QB001245",32,6,0,26
"60QB001246",56,6,0,50
"60QB001247",75,6,0,69
"60QB001248",73,11,0,62
"60QB001249",65,10,0,55
"60QB001250",52,8,0,44
"60QB001251",61,12,0,49
"60QB001252",47,8,0,39
"60QB001253",45,4,0,41
"60QB001254",34,13,0,21
"60QB001255",41,0,0,41
"60QB001256",52,12,0,40
"60QB001257",45,6,0,39
"60QB001258",48,8,0,40
"60QB001259",34,5,0,29
"60QB001260",39,4,0,35
"60QB001261",39,11,0,28
"60QB001262",39,8,0,31
"60QB001263",40,4,0,36
"60QB001264",44,10,0,34
"60QB001265",35,8,0,27
"60QB001266",28,3,0,25
"60QB001267",26,3,0,23
"60QB001268",27,1,0,26
"60QB001269",70,7,0,63
"60QB001270",32,5,0,27
"60QB001271",26,3,0,23
"60QB001272",43,6,0,37
"60QB001273",53,11,0,42
"60QB001274",40,19,0,21
"60QB001275",75,22,0,53
"60QB001276",58,21,0,37
"60QB001277",45,17,0,28
"60QB001278",44,9,0,35
"60QB001279",47,4,0,43
"60QB001280",32,7,0,25
"60QB001281",55,16,0,39
"60QB001282",25,2,0,23
"60QB001283",34,3,0,31
"60QB001284",53,12,0,41
"60QB001285",23,7,0,16
"60QB001286",74,3,0,71
"60QB001287",39,7,0,32
"60QB001288",45,13,0,32
"60QB001289",40,2,0,38
"60QB001290",26,1,0,25
"60QB001291",66,26,0,40
"60QB001292",35,9,0,26
"60QB001293",30,2,0,28
"60QB001294",36,5,0,31
"60QB001295",29,1,0,28
"60QB001296",46,17,0,29
"60QB001297",52,23,0,29
"60QB001298",54,12,0,42
"60QB001299",46,8,0,38
"60QB001300",54,18,0,36
"60QB001301",35,1,0,34
"60QB001302",31,1,0,30
"60QB001303",76,11,0,65
"60QB001304",75,12,0,63
"60QB001305",44,5,0,39
"60QB001306",24,3,0,21
"60QB001307",67,5,0,62
"60QB001308",37,16,0,21
"60QB001309",67,22,0,45
"60QB001310",40,15,0,25
"60QB001311",59,5,0,54
"60QB001312",50,2,0,48
"60QB001313",36,9,0,27
"60QB001314",29,4,0,25
"60QB001315",88,4,0,84
"60QB001316",96,10,0,86
"60QB001317",34,8,0,26
"60QB001318",38,1,0,37
"60QB001319",58,1,0,57
"60QB001320",74,18,0,56
"60QB001321",42,10,0,32
"60QB001322",56,7,0,49
"60QB001323",27,3,0,24
"60QB001324",42,8,0,34
"60QB001325",40,10,0,30
"60QB001326",43,15,0,28
"60QB001327",44,13,0,31
"60QB001328",40,7,0,33
"60QB001329",42,14,0,28
"60QB001330",74,24,0,50
"60QB001331",31,7,0,24
"60QB001332",59,11,0,48
"60QB001333",34,7,0,27
"60QB001334",42,5,0,37
"60QB001335",39,7,0,32
"60QB001336",61,24,0,37
"60QB001337",60,12,0,48
"60QB001338",51,7,0,44
"60QB001339",45,6,0,39
"60QB001340",46,9,0,37
"60QB001341",46,10,0,36
"60QB001342",45,4,0,41
"60QB001343",39,8,0,31
"60QB001344",39,3,0,36
"60QB001345",42,8,0,34
"60QB001346",49,6,0,43
"60QB001347",50,6,0,44
"60QB001348",46,6,0,40
"60QB001349",44,5,0,39
"60QB001350",46,3,0,43
"60QB001351",63,6,0,57
"60QB001352",48,2,0,46
"60QB001353",40,2,0,38
"60QB001354",64,7,0,57
"60QB001355",23,1,0,22
"60QB001356",49,11,0,38
"60QB001357",49,19,0,30
"60QB001358",28,8,0,20
"60QB001359",56,22,0,34
"60QB001360",49,10,0,39
"60QB001361",49,3,0,46
"60QB001362",43,6,0,37
"60QB001363",40,7,0,33
"60QB001364",67,7,0,60
"60QB001365",26,1,0,25
"60QB001366",62,6,0,56
"60QB001367",25,3,0,22
"60QB001368",45,8,0,37
"60QB001369",47,4,0,43
"60QB001370",47,5,0,42
"60QB001371",34,3,0,31
"60QB001372",45,3,0,42
"60QB001373",47,9,0,38
"60QB001374",62,4,0,58
"60QB001375",24,5,0,19
"60QB001376",34,4,0,30
"60QB001377",50,6,0,44
"60QB001378",49,6,0,43
"60QB001379",43,9,0,34
"60QB001380",44,15,0,29
"60QB001381",72,4,0,68
"60QB001382",82,8,0,74
"60QB001383",20,4,0,16
"60QB001384",46,7,0,39
"60QB001385",35,16,0,19
"60QB001386",38,5,0,33
"60QB001387",45,5,0,40
"60QB001388",36,11,0,25
"60QB001389",51,9,0,42
"60QB001390",43,5,0,38
"60QB001391",38,1,0,37
"60QB001392",51,1,0,50
"60QB001393",54,13,0,41
"60QB001394",41,0,0,41
"60QB001395",40,6,0,34
"60QB001396",52,10,0,42
"60QB001397",60,11,0,49
"60QB001398",51,12,0,39
"60QB001399",60,10,0,50
"60QB001400",36,4,0,32
"60QB001401",68,15,0,53
"60QB001402",38,9,0,29
"60QB001403",67,17,0,50
"60QB001404",44,39,0,5
"60QB001405",52,39,0,13
"60QB001406",45,21,0,24
"60QB001407",102,15,0,87
"60QB001408",44,10,0,34
"60QB001409",41,7,0,34
"60QB001410",83,23,0,60
"60QB001411",47,10,0,37
"60QB001412",44,8,0,36
"60QB001413",87,26,1,60
"60QB001414",55,10,0,45
"60QB001415",43,10,0,33
"60QB001416",40,9,0,31
"60QB001417",46,23,0,23
"60QB001418",45,13,0,32
"60QB001419",44,11,0,33
"60QB001420",73,3,0,70
"60QB001421",34,5,0,29
"60QB001422",43,1,0,42
"60QB001423",48,7,0,41
"60QB001424",40,3,0,37
"60QB001425",46,20,0,26
"60QB001426",43,5,0,38
"60QB001427",69,5,0,64
"60QB001428",75,3,0,72
"60QB001429",32,5,0,27
"60QB001430",51,6,0,45
"60QB001431",45,9,0,36
"60QB001432",38,5,0,33
"60QB001433",30,0,0,30
"60QB001434",65,16,0,49
"60QB001435",32,1,0,31
"60QB001436",49,0,0,49
"60QB001437",56,21,0,35
"60QB001438",68,2,0,66
"60QB001439",45,12,0,33
"60QB001440",56,16,0,40
"60QB001441",34,0,0,34
"60QB001442",50,5,0,45
"60QB001443",42,1,0,41
"60QB001444",40,12,0,28
"60QB001445",53,21,0,32
"60QB001446",20,2,0,18
"60QB001447",100,7,0,93
"60QB001448",24,1,0,23
"60QB001449",57,2,0,55
"60QB001450",31,1,0,30
"60QB001451",73,33,0,40
"60QB001452",37,24,0,13
"60QB001453",82,29,0,53
"60QB001454",60,26,0,34
"60QB001455",47,17,0,30
"60QB001456",75,10,0,65
"60QB001457",22,2,0,20
"60QB001458",50,13,0,37
"60QB001459",37,10,0,27
"60QB001460",41,6,0,35
"60QB001461",68,12,0,56
"60QB001462",54,7,0,47
"60QB001463",50,11,0,39
"60QB001464",71,12,0,59
"60QB001465",50,10,0,40
"60QB001466",28,1,0,27
"60QB001467",65,8,0,57
"60QB001468",49,6,0,43
"60QB001469",49,8,0,41
"60QB001470",34,0,0,34
"60QB001471",76,13,0,63
"60QB001472",29,1,0,28
"60QB001473",71,9,0,62
"60QB001474",48,11,0,37
"60QB001475",80,4,0,76
"60QB001476",38,3,0,35
"60QB001477",91,28,0,63
"60QB001478",101,31,0,70
"60QB001479",40,12,0,28
"60QB001480",61,4,0,57
"60QB001481",60,15,0,45
"60QB001482",28,6,0,22
"60QB001483",78,39,0,39
"60QB001484",56,11,0,45
"60QB001485",65,7,0,58
"60QB001486",35,8,0,27
"60QB001487",41,13,0,28
"60QB001488",49,16,0,33
"60QB001489",34,17,0,17
"60QB001490",58,16,0,42
"60QB001491",44,14,0,30
"60QB001492",62,25,1,36
"60QB001493",57,24,0,33
"60QB001494",81,12,0,69
"60QB001495",39,13,0,26
"60QB001496",64,18,0,46
"60QB001497",81,34,0,47
"60QB001498",41,4,0,37
"60QB001499",64,0,0,64
"60QB001500",55,2,0,53
"60QB001501",45,7,0,38
"60QB001502",35,22,0,13
"60QB001503",47,1,0,46
"60QB001504",65,18,0,47
"60QB001505",28,6,0,22
"60QB001506",43,2,0,41
"60QB001507",48,1,1,46
"60QB001508",55,15,0,40
"60QB001509",30,6,0,24
"60QB001510",40,5,0,35
"60QB001511",55,12,0,43
"60QB001512",41,3,0,38
"60QB001513",57,11,0,46
"60QB001514",55,8,0,47
"60QB001515",43,13,0,30
"60QB001516",44,11,0,33
"60QB001517",43,9,0,34
"60QB001518",44,6,0,38
"60QB001519",51,15,0,36
"60QB001520",64,26,0,38
"60QB001521",48,4,0,44
"60QB001522",43,3,0,40
"60QB001523",49,11,0,38
"60QB001524",45,11,0,34
"60QB001525",45,4,0,41
"60QB001526",76,14,0,62
"60QB001527",58,13,0,45
"60QB001528",40,10,0,30
"60QB001529",58,0,0,58
"60QB001530",33,3,0,30
"60QB001531",32,0,0,32
"60QB001532",61,7,0,54
"60QB001533",38,7,0,31
"60QB001534",61,21,0,40
"60QB001535",52,10,0,42
"60QB001536",53,6,0,47
"60QB001537",51,13,0,38
"60QB001538",49,1,0,48
"60QB001539",55,19,0,36
"60QB001540",61,4,0,57
"60QB001541",55,1,0,54
"60QB001542",27,9,0,18
"60QB001543",51,8,0,43
"60QB001544",58,9,0,49
"60QB001545",50,5,0,45
"60QB001546",32,10,0,22
"60QB001547",43,11,0,32
"60QB001548",49,11,0,38
"60QB001549",38,12,0,26
"60QB001550",56,10,0,46
"60QB001551",72,7,0,65
"60QB001552",27,1,0,26
"60QB001553",45,7,0,38
"60QB001554",62,15,0,47
"60QB001555",49,4,0,45
"60QB001556",56,32,0,24
"60QB001557",67,13,0,54
"60QB001558",82,2,0,80
"60QB001559",61,2,0,59
"60QB001560",65,12,0,53
"60QB001561",72,5,0,67
"60QB001562",50,36,0,14
"60QB001563",35,14,0,21
"60QB001564",51,11,0,40
"60QB001565",35,11,0,24
"60QB001566",39,11,0,28
"60QB001567",45,0,0,45
"60QB001568",48,8,0,40
"60QB001569",84,7,0,77
"60QB001570",36,1,0,35
"60QB001571",48,2,0,46
"60QB001572",49,3,0,46
"60QB001573",53,17,0,36
"60QB001574",34,11,0,23
"60QB001575",46,1,0,45
"60QB001576",57,21,0,36
"60QB001577",24,0,0,24
"60QB001578",55,13,0,42
"60QB001579",38,9,0,29
"60QB001580",45,8,0,37
"60QB001581",40,6,0,34
"60QB001582",114,7,0,107
"60QB001583",35,3,0,32
"60QB001584",53,11,0,42
"60QB001585",59,17,0,42
"60QB001586",52,21,0,31
"60QB001587",66,9,0,57
"60QB001588",79,7,0,72
"60QB001589",101,14,0,87
"60QB001590",38,4,0,34
"60QB001591",53,6,0,47
"60QB001592",70,6,0,64
"60QB001593",46,17,0,29
"60QB001594",39,14,0,25
"60QB001595",34,2,0,32
"60QB001596",55,8,0,47
"60QB001597",47,16,0,31
"60QB001598",47,7,0,40
"60QB001599",81,27,0,54
"60QB001600",39,6,0,33
"60QB001601",87,27,0,60
"60QB001602",32,4,0,28
"60QB001603",50,3,0,47
"60QB001604",62,14,0,48
"60QB001605",54,14,0,40
"60QB001606",46,27,0,19
"60QB001607",43,10,0,33
"60QB001608",49,11,0,38
"60QB001609",42,28,0,14
"60QB001610",43,6,0,37
"60QB001611",46,15,0,31
"60QB001612",44,11,0,33
"60QB001613",79,18,0,61
"60QB001614",94,12,0,82
"60QB001615",47,26,0,21
"60QB001616",56,15,0,41
"60QB001617",34,8,0,26
"60QB001618",26,7,0,19
"60QB001619",88,11,0,77
"60QB001620",56,12,0,44
"60QB001621",40,12,0,28
"60QB001622",49,14,0,35
"60QB001623",33,15,0,18
"60QB001624",44,15,0,29
"60QB001625",53,18,0,35
"60QB001626",145,28,0,117
"60QB001627",84,16,0,68
"60QB001628",29,7,0,22
"60QB001629",84,4,0,80
"60QB001630",32,1,0,31
"60QB001631",49,4,0,45
"60QB001632",38,4,0,34
"60QB001633",88,60,0,28
"60QB001634",93,54,0,39
"60QB001635",47,15,0,32
"60QB001636",57,20,0,37
"60QB001637",63,15,0,48
"60QB001638",45,9,0,36
"60QB001639",50,20,0,30
"60QB001640",38,15,0,23
"60QB001641",43,39,0,4
"60QB001642",63,11,0,52
"60QB001643",26,4,0,22
"60QB001644",60,4,0,56
"60QB001645",58,7,0,51
"60QB001646",54,20,0,34
"60QB001647",29,4,0,25
"60QB001648",37,9,0,28
"60QB001649",46,19,0,27
"60QB001650",52,14,0,38
"60QB001651",76,26,0,50
"60QB001652",34,16,0,18
"60QB001653",36,19,0,17
"60QB001654",49,16,0,33
"60QB001655",35,12,0,23
"60QB001656",41,11,0,30
"60QB001657",58,5,0,53
"60QB001658",44,2,0,42
"60QB001659",23,6,0,17
"60QB001660",73,18,0,55
"60QB001661",43,27,0,16
"60QB001662",39,33,0,6
"60QB001663",50,25,0,25
"60QB001664",36,20,0,16
"60QB001665",78,49,0,29
"60QB001666",53,15,0,38
"60QB001667",93,35,0,58
"60QB001668",31,22,0,9
"60QB001669",64,20,0,44
"60QB001670",50,12,0,38
"60QB001671",34,12,0,22
"60QB001672",115,42,0,73
"60QB001673",42,7,0,35
"60QB001674",62,16,0,46
"60QB001675",26,10,0,16
"60QB001676",68,11,0,57
"60QB001677",50,13,0,37
"60QB001678",65,19,0,46
"60QB001679",27,8,0,19
"60QB001680",42,11,0,31
"60QB001681",45,8,0,37
"60QB001682",67,18,0,49
"60QB001683",67,22,0,45
"60QB001684",40,15,0,25
"60QB001685",45,10,0,35
"60QB001686",42,22,0,20
"60QB001687",43,20,0,23
"60QB001688",48,15,0,33
"60QB001689",42,17,0,25
"60QB001690",96,32,0,64
"60QB001691",40,5,0,35
"60QB001692",76,4,0,72
"60QB001693",46,3,0,43
"60QB001694",82,15,0,67
"60QB001695",99,58,0,41
"60QB001696",47,8,0,39
"60QB001697",39,6,0,33
"60QB001698",40,12,0,28
"60QB001699",56,16,0,40
"60QB001700",61,13,0,48
"60QB001701",43,20,0,23
"60QB001702",96,18,0,78
"60QB001703",87,16,0,71
"60QB001704",39,9,0,30
"60QB001705",50,12,0,38
"60QB001706",66,26,0,40
"60QB001707",38,5,0,33
"60QB001708",43,16,0,27
"60QB001709",39,14,0,25
"60QB001710",100,38,0,62
"60QB001711",64,21,0,43
"60QB001712",33,11,0,22
"60QB001713",111,16,0,95
"60QB001714",92,9,0,83
"60QB001715",57,15,0,42
"60QB001716",222,69,0,153
"60QB001717",65,18,0,47
"60QB001718",41,18,0,23
"60QB001719",77,28,0,49
"60QB001720",49,3,0,46
"60QB001721",123,19,0,104
"60QB001722",32,7,0,25
"60QB001723",46,11,0,35
"60QB001724",50,23,0,27
"60QB001725",108,32,0,76
"60QB001726",59,0,0,59
"60QB001727",24,1,0,23
"60QB001728",61,9,0,52
"60QB001729",56,9,0,47
"60QB001730",52,3,0,49
"60QB001731",42,21,0,21
"60QB001732",43,11,0,32
"60QB001733",36,3,0,33
"60QB001734",55,8,0,47
"60QB001735",34,3,0,31
"60QB001736",52,2,0,50
"60QB001737",44,2,0,42
"60QB001738",59,11,0,48
"60QB001739",41,4,0,37
"60QB001740",44,2,0,42
"60QB001741",49,7,0,42
"60QB001742",42,5,0,37
"60QB001743",67,3,0,64
"60QB001744",43,5,0,38
"60QB001745",41,4,0,37
"60QB001746",45,10,0,35
"60QB001747",48,10,0,38
"60QB001748",140,35,0,105
"60QB001749",36,15,0,21
"60QB001750",48,8,0,40
"60QB001751",43,10,0,33
"60QB001752",46,4,0,42
"60QB001753",46,4,0,42
"60QB001754",35,7,0,28
"60QB001755",42,4,0,38
"60QB001756",43,6,0,37
"60QB001757",35,4,0,31
"60QB001758",72,18,0,54
"60QC000001",26,1,0,25
"60QC000002",24,6,0,18
"60QC000003",73,11,0,62
"60QC000004",58,7,0,51
"60QC000005",46,10,0,36
"60QC000006",77,18,0,59
"60QC000007",55,16,0,39
"60QC000008",62,9,0,53
"60QC000009",39,2,0,37
"60QC000010",68,12,0,56
"60QC000011",39,4,0,35
"60QC000012",40,12,0,28
"60QC000013",45,14,0,31
"60QC000014",68,15,0,53
"60QC000015",54,8,0,46
"60QC000016",28,9,0,19
"60QC000017",63,15,0,48
"60QC000018",78,13,0,65
"60QC000019",73,13,0,60
"60QC000020",56,7,0,49
"60QC000021",34,6,0,28
"60QC000022",56,8,0,48
"60QC000023",26,4,0,22
"60QC000024",43,3,0,40
"60QC000025",41,8,0,33
"60QC000026",48,11,0,37
"60QC000027",48,10,0,38
"60QC000028",41,9,0,32
"60QC000029",38,10,0,28
"60QC000030",40,3,0,37
"60QC000031",49,6,0,43
"60QC000032",36,7,0,29
"60QC000033",54,13,0,41
"60QC000034",33,6,0,27
"60QC000035",39,9,0,30
"60QC000036",48,9,0,39
"60QC000037",33,9,0,24
"60QC000038",31,12,0,19
"60QC000039",43,10,0,33
"60QC000040",51,13,0,38
"60QC000041",46,4,0,42
"60QC000042",42,5,0,37
"60QC000043",70,17,0,53
"60QC000044",38,7,0,31
"60QC000045",48,4,0,44
"60QC000046",53,15,0,38
"60QC000047",43,6,0,37
"60QC000048",36,5,0,31
"60QC000049",28,3,0,25
"60QC000050",33,6,1,26
"60QC000051",36,6,0,30
"60QC000052",26,8,0,18
"60QC000053",59,8,0,51
"60QC000054",66,6,0,60
"60QC000055",76,21,0,55
"60QC000056",61,18,0,43
"60QC000057",30,4,0,26
"60QC000058",63,10,0,53
"60QC000059",61,11,0,50
"60QC000060",61,11,0,50
"60QC000061",37,7,0,30
"60QC000062",29,4,0,25
"60QC000063",33,3,1,29
"60QC000064",35,7,0,28
"60QC000065",33,8,0,25
"60QC000066",46,10,0,36
"60QC000067",68,18,0,50
"60QC000068",34,5,0,29
"60QC000069",31,5,0,26
"60QC000070",57,10,0,47
"60QC000071",55,9,0,46
"60QC000072",25,7,0,18
"60QC000073",31,4,0,27
"60QC000074",43,7,0,36
"60QC000075",43,7,0,36
"60QC000076",48,6,0,42
"60QC000077",70,13,0,57
"60QC000078",54,6,0,48
"60QC000079",22,5,0,17
"60QC000080",54,14,0,40
"60QC000081",35,6,0,29
"60QC000082",74,5,0,69
"60QC000083",46,7,0,39
"60QC000084",48,8,0,40
"60QC000085",43,9,0,34
"60QC000086",38,11,0,27
"60QC000087",63,13,0,50
"60QC000088",76,14,0,62
"60QC000089",33,12,0,21
"60QC000090",54,9,0,45
"60QC000091",51,5,0,46
"60QC000092",33,5,0,28
"60QC000093",45,8,0,37
"60QC000094",24,3,0,21
"60QC000095",41,3,0,38
"60QC000096",80,14,0,66
"60QC000097",44,13,0,31
"60QC000098",40,4,0,36
"60QC000099",73,10,0,63
"60QC000100",56,16,0,40
"60QC000101",54,13,0,41
"60QC000102",28,3,0,25
"60QC000103",28,2,0,26
"60QC000104",31,5,0,26
"60QC000105",48,4,0,44
"60QC000106",66,4,0,62
"60QC000107",22,7,0,15
"60QC000108",50,8,0,42
"60QC000109",52,13,0,39
"60QC000110",52,9,0,43
"60QC000111",44,9,0,35
"60QC000112",38,6,0,32
"60QC000113",32,5,0,27
"60QC000114",37,6,0,31
"60QC000115",74,12,0,62
"60QC000116",43,9,0,34
"60QC000117",22,0,0,22
"60QC000118",67,36,0,31
"60QC000119",40,7,0,33
"60QC000120",48,3,0,45
"60QC000121",44,4,0,40
"60QC000122",56,34,0,22
"60QC000123",47,16,0,31
"60QC000124",52,34,0,18
"60QC000125",47,14,0,33
"60QC000126",45,17,0,28
"60QC000127",49,20,0,29
"60QC000128",61,15,0,46
"60QC000129",62,5,0,57
"60QC000130",57,19,0,38
"60QC000131",56,8,0,48
"60QC000132",42,20,0,22
"60QC000133",48,6,0,42
"60QC000134",56,12,0,44
"60QC000135",58,8,0,50
"60QC000136",44,15,0,29
"60QC000137",41,8,0,33
"60QC000138",55,14,0,41
"60QC000139",68,11,0,57
"60QC000140",60,13,0,47
"60QC000141",45,8,0,37
"60QC000142",58,6,0,52
"60QC000143",49,8,0,41
"60QC000144",51,9,0,42
"60QC000145",46,9,0,37
"60QC000146",51,21,0,30
"60QC000147",43,35,0,8
"60QC000148",50,13,0,37
"60QC000149",46,21,0,25
"60QC000150",61,40,0,21
"60QC000151",48,43,0,5
"60QC000152",50,14,0,36
"60QC000153",51,17,0,34
"60QC000154",42,13,0,29
"60QC000155",68,19,0,49
"60QC000156",57,25,0,32
"60QC000157",70,32,0,38
"60QC000158",55,33,0,22
"60QC000159",55,12,0,43
"60QC000160",55,17,0,38
"60QC000161",68,22,0,46
"60QC000162",59,39,0,20
"60QC000163",40,6,0,34
"60QC000164",43,14,1,28
"60QC000165",78,33,0,45
"60QC000166",65,28,0,37
"60QC000167",39,12,0,27
"60QC000168",42,24,0,18
"60QC000169",39,14,0,25
"60QC000170",57,44,0,13
"60QC000171",54,11,0,43
"60QC000172",59,11,0,48
"60QC000173",57,10,0,47
