"output_area","total","non_catholic_christian","catholic_christian","jewish","muslim","none","other"
"60RF002383",156,72,56,0,0,27,1
"60RF002384",133,59,34,0,1,22,17
"60RF002385",70,32,19,0,0,10,9
"60RF002386",94,41,21,0,0,20,12
"60RF002387",95,39,27,0,0,23,6
"60RF002388",124,62,39,0,0,20,3
"60RF002389",133,57,33,0,0,32,11
"60RF002390",51,33,8,0,1,9,0
"60RF002391",123,74,31,0,0,16,2
"60RF002392",128,47,44,0,0,18,19
"60RF002393",119,42,36,0,0,32,9
"60RF002394",148,54,72,0,0,19,3
"60RF002395",189,82,54,0,0,27,26
"60RF002396",59,19,13,0,0,12,15
"60RF002397",125,48,45,0,0,27,5
"60RF002398",145,62,39,0,0,38,6
"60RF002399",73,34,23,0,0,10,6
"60RF002400",98,44,36,0,0,14,4
"60RF002401",61,26,12,0,0,20,3
"60RF002402",99,31,58,0,0,5,5
"60RF002403",89,32,42,0,0,5,10
"60RF002404",98,46,26,0,0,20,6
"60RF002405",395,132,183,1,0,48,31
"60RF002406",112,49,33,0,0,22,8
"60RF002407",103,58,29,0,0,12,4
"60RF002408",72,37,14,0,5,8,8
"60RF002409",55,32,14,0,0,3,6
"60RF002410",73,33,24,0,0,14,2
"60RF002411",171,75,52,0,0,27,17
"60RF002412",83,51,19,0,0,9,4
"60RF002413",254,135,19,0,0,91,9
"60RF002414",251,188,24,0,0,30,9
"60RF002415",143,93,6,0,0,28,16
"60RF002416",61,33,5,0,0,23,0
"60RF002417",202,81,47,0,10,37,27
"60RF002418",161,81,59,0,0,15,6
"60RF002419",146,72,27,0,0,31,16
"60RF002420",206,81,51,0,0,52,22
"60RF002421",151,57,36,0,0,52,6
"60RF002422",137,58,30,0,0,34,15
"60RF002423",133,58,25,0,0,38,12
"60RF002424",166,63,36,0,0,55,12
"60RF002425",186,103,33,0,0,41,9
"60RF002426",71,45,9,0,0,17,0
"60RF002427",122,68,16,0,0,35,3
"60RF002428",94,59,3,0,0,24,8
"60RF002429",177,74,60,0,3,32,8
"60RF002430",187,79,55,0,4,40,9
"60RF002431",237,131,49,0,5,38,14
"60RF002432",195,80,69,1,0,39,6
"60RF002433",177,54,41,0,0,59,23
"60RF002434",152,55,40,0,8,37,12
"60RF002435",146,64,56,0,0,21,5
"60RF002436",129,84,17,0,0,25,3
"60RF002437",120,87,2,0,0,27,4
"60RF002438",147,93,10,0,0,37,7
"60RF002439",205,118,25,0,0,47,15
"60RF002440",188,112,16,0,0,49,11
"60RF002441",68,45,2,0,0,20,1
"60RF002442",178,74,54,0,7,37,6
"60RF002443",113,50,16,0,1,33,13
"60RF002444",74,39,13,0,1,12,9
"60RG000001",121,69,17,0,0,33,2
"60RG000002",81,38,5,0,0,33,5
"60RG000003",87,46,11,1,0,22,7
"60RG000004",59,41,0,0,0,15,3
"60RG000005",92,42,12,0,0,33,5
"60RG000006",109,50,5,0,0,45,9
"60RG000007",170,103,9,0,0,48,10
"60RG000008",104,64,2,0,0,32,6
"60RG000009",94,51,9,0,0,33,1
"60RG000010",79,30,3,0,0,33,13
"60RG000011",201,121,20,0,0,51,9
"60RG000012",134,92,3,0,0,38,1
"60RG000013",117,49,12,0,0,48,8
"60RG000014",115,73,7,0,0,32,3
"60RG000015",76,59,4,0,0,12,1
"60RG000016",91,45,11,0,0,34,1
"60RG000017",191,134,7,0,0,41,9
"60RG000018",112,59,10,0,0,11,32
"60RG000019",129,73,14,0,0,31,11
"60RG000020",116,70,7,0,0,37,2
"60RG000021",92,58,1,0,0,31,2
"60RG000022",89,45,5,0,0,36,3
"60RG000023",147,107,8,0,0,24,8
"60RG000024",122,81,5,0,0,33,3
"60RG000025",151,88,14,0,0,45,4
"60RG000026",134,62,20,0,0,48,4
"60RG000027",202,133,12,0,0,39,18
"60RG000028",73,52,1,0,0,20,0
"60RG000029",112,69,7,0,0,34,2
"60RG000030",160,79,12,0,0,56,13
"60RG000031",137,95,15,0,0,26,1
"60RG000032",95,60,4,0,0,20,11
"60RG000033",153,89,8,0,0,50,6
"60RG000034",151,107,10,0,0,22,12
"60RG000035",106,60,10,0,0,29,7
"60RG000036",89,63,2,0,0,23,1
"60RG000037",86,47,7,0,0,23,9
"60RG000038",81,36,6,0,0,30,9
"60RG000039",83,46,5,0,0,27,5
"60RG000040",143,73,25,0,0,37,8
"60RG000041",83,45,6,0,0,26,6
"60RG000042",123,55,6,0,0,55,7
"60RG000043",134,81,14,0,0,32,7
"60RG000044",89,55,3,0,0,23,8
"60RG000045",149,91,7,1,0,43,7
"60RG000046",173,95,7,1,0,70,0
"60RG000047",124,88,0,0,0,33,3
"60RG000048",146,92,22,0,0,27,5
"60RG000049",56,43,2,0,0,9,2
"60RG000050",109,39,14,0,5,45,6
"60RG000051",93,68,3,0,0,12,10
"60RG000052",207,117,11,0,1,68,10
"60RG000053",125,73,7,0,0,40,5
"60RG000054",153,87,18,0,0,45,3
"60RG000055",136,86,10,0,0,32,8
"60RG000056",64,25,6,0,0,29,4
"60RG000057",87,48,11,0,0,21,7
"60RG000058",157,68,7,0,1,66,15
"60RG000059",207,125,20,1,0,47,14
"60RG000060",103,60,8,0,0,28,7
"60RG000061",183,107,19,0,0,54,3
"60RG000062",131,76,6,0,0,47,2
"60RG000063",136,76,15,0,0,40,5
"60RG000064",85,50,9,0,0,19,7
"60RG000065",250,140,22,0,0,68,20
"60RG000066",138,52,13,0,0,64,9
"60RG000067",214,131,16,0,0,61,6
"60RG000068",142,76,10,1,0,44,11
"60RG000069",155,98,9,0,0,47,1
"60RG000070",126,93,11,0,0,19,3
"60RG000071",202,113,5,0,0,77,7
"60RG000072",132,93,13,1,1,22,2
"60RG000073",130,85,9,0,0,33,3
"60RG000074",133,68,18,1,0,42,4
"60RG000075",167,85,11,0,0,63,8
"60RG000076",148,83,13,0,0,49,3
"60RG000077",65,44,4,0,0,12,5
"60RG000078",148,87,12,0,0,42,7
"60RG000079",135,70,15,0,0,38,12
"60RG000080",161,113,13,0,0,29,6
"60RG000081",120,72,10,0,0,34,4
"60RG000082",140,84,12,0,0,40,4
"60RG000083",168,113,20,0,0,26,9
"60RG000084",101,62,9,0,0,29,1
"60RG000085",127,79,12,0,1,29,6
"60RG000086",98,63,2,0,0,31,2
"60RG000087",69,51,4,0,0,12,2
"60RG000088",55,24,6,0,0,20,5
"60RG000089",109,68,17,0,0,17,7
"60RG000090",177,100,11,0,0,59,7
"60RG000091",135,84,4,0,1,43,3
"60RG000092",106,67,7,0,0,27,5
"60RG000093",119,82,4,0,0,20,13
"60RG000094",104,67,4,0,0,24,9
"60RG000095",114,56,11,0,0,46,1
"60RG000096",108,68,9,0,0,24,7
"60RG000097",146,85,16,0,0,40,5
"60RG000098",113,58,7,0,0,40,8
"60RG000099",163,105,13,0,0,38,7
"60RG000100",157,58,58,0,0,36,5
"60RG000101",171,67,66,0,0,30,8
"60RG000102",140,65,33,0,0,29,13
"60RG000103",121,32,42,0,0,37,10
"60RG000104",189,84,48,0,0,45,12
"60RG000105",149,62,30,0,0,37,20
"60RG000106",106,47,37,0,0,19,3
"60RG000107",129,55,52,0,0,15,7
"60RG000108",126,54,36,0,8,19,9
"60RG000109",133,73,16,0,0,37,7
"60RG000110",155,65,42,0,0,39,9
"60RG000111",114,47,31,0,0,25,11
"60RG000112",172,65,68,0,0,28,11
"60RG000113",159,70,45,0,0,32,12
"60RG000114",144,70,22,0,0,46,6
"60RG000115",89,36,25,0,0,21,7
"60RG000116",120,59,27,0,6,25,3
"60RG000117",90,51,15,0,0,23,1
"60RG000118",130,65,26,0,0,35,4
"60RG000119",99,56,18,0,0,16,9
"60RG000120",161,76,32,0,0,41,12
"60RG000121",206,125,37,0,0,37,7
"60RG000122",114,55,18,0,0,30,11
"60RG000123",107,50,18,0,0,32,7
"60RG000124",125,76,20,0,0,16,13
"60RG000125",228,93,53,0,0,40,42
"60RG000126",134,68,17,0,0,31,18
"60RG000127",211,116,49,0,0,38,8
"60RG000128",89,47,16,0,0,22,4
"60RG000129",63,30,18,0,0,14,1
"60RG000130",144,57,26,0,0,52,9
"60RG000131",111,55,12,0,0,33,11
"60RG000132",117,67,26,1,0,17,6
"60RG000133",131,56,40,0,0,23,12
"60RG000134",94,53,13,0,0,24,4
"60RG000135",124,56,18,0,0,40,10
"60RG000136",139,56,33,0,0,35,15
"60RG000137",96,40,25,0,0,19,12
"60RG000138",86,52,19,0,0,8,7
"60RG000139",174,77,45,0,0,35,17
"60RG000140",141,51,38,0,0,32,20
"60RG000141",203,94,40,0,7,48,14
"60RG000142",68,33,18,0,0,8,9
"60RG000143",99,64,18,0,0,16,1
"60RG000144",119,59,29,0,6,23,2
"60RG000145",122,57,17,0,2,39,7
"60RG000146",155,50,55,0,12,32,6
"60RG000147",144,48,26,0,0,61,9
"60RG000148",119,72,20,0,0,24,3
"60RG000149",114,65,16,0,0,28,5
"60RG000150",146,66,35,0,0,40,5
"60RG000151",238,115,43,0,11,53,16
"60RG000152",150,82,29,0,0,22,17
"60RG000153",72,46,9,0,0,12,5
"60RG000154",175,82,32,0,0,53,8
"60RG000155",178,113,11,1,0,43,10
"60RG000156",174,118,11,0,5,31,9
"60RG000157",140,88,14,0,0,36,2
"60RG000158",132,79,18,0,0,33,2
"60RG000159",121,74,5,0,0,39,3
"60RG000160",116,71,11,0,0,33,1
"60RG000161",127,77,14,3,0,25,8
"60RG000162",126,75,9,0,0,34,8
"60RG000163",52,47,2,0,0,3,0
"60RG000164",78,57,4,0,0,14,3
"60RG000165",80,53,6,0,2,12,7
"60RG000166",79,52,2,0,0,21,4
"60RG000167",53,42,1,0,0,10,0
"60RG000168",90,44,11,0,1,32,2
"60RG000169",79,38,7,1,0,31,2
"60RG000170",111,75,15,0,0,21,0
"60RG000171",102,61,8,0,0,29,4
"60RG000172",82,45,6,1,0,28,2
"60RG000173",142,82,7,0,0,48,5
"60RG000174",143,88,6,0,0,41,8
"60RG000175",134,73,5,0,0,42,14
"60RG000176",131,61,13,1,0,53,3
"60RG000177",124,77,6,0,0,31,10
"60RG000178",91,47,4,1,0,30,9
"60RG000179",134,78,10,0,0,38,8
"60RG000180",175,84,22,0,0,57,12
"60RG000181",170,69,11,0,16,62,12
"60RG000182",112,43,15,0,1,41,12
"60RG000183",122,79,15,0,0,22,6
"60RG000184",113,77,0,0,0,36,0
"60RG000185",201,106,15,0,0,64,16
"60RG000186",155,73,10,0,0,58,14
"60RG000187",119,65,11,1,0,35,7
"60RG000188",122,73,11,0,1,27,10
"60RG000189",121,72,10,0,1,27,11
"60RG000190",110,58,24,0,0,24,4
"60RG000191",90,57,8,0,0,21,4
"60RG000192",88,47,8,0,0,19,14
"60RG000193",123,74,23,0,0,20,6
"60RG000194",84,46,13,0,0,19,6
"60RG000195",172,106,32,0,0,27,7
"60RG000196",131,65,13,0,0,42,11
"60RG000197",111,66,19,0,6,18,2
"60RG000198",89,46,11,0,0,28,4
"60RG000199",154,92,13,0,0,34,15
"60RG000200",103,58,17,0,0,24,4
"60RG000201",90,60,10,0,0,14,6
"60RG000202",105,57,15,0,0,27,6
"60RG000203",104,54,23,0,0,24,3
"60RG000204",75,39,8,0,0,19,9
"60RG000205",105,52,8,0,3,39,3
"60RG000206",88,33,9,0,0,32,14
"60RG000207",105,61,12,0,0,28,4
"60RG000208",150,81,8,0,0,49,12
"60RG000209",51,19,9,0,0,12,11
"60RG000210",86,52,6,0,0,19,9
"60RG000211",105,44,15,0,1,39,6
"60RG000212",53,18,7,0,0,21,7
"60RG000213",164,103,14,0,3,25,19
"60RG000214",112,55,26,1,0,25,5
"60RG000215",104,59,17,0,8,16,4
"60RG000216",97,49,9,0,0,25,14
"60RG000217",101,57,15,3,0,15,11
"60RG000218",146,46,16,0,0,74,10
"60RG000219",96,32,11,0,0,49,4
"60RG000220",167,59,21,3,0,55,29
"60RG000221",117,45,17,2,0,42,11
"60RG000222",127,54,20,0,0,38,15
"60RG000223",113,70,13,0,0,20,10
"60RG000224",105,59,22,0,0,18,6
"60RG000225",67,23,10,0,0,26,8
"60RG000226",127,44,17,0,0,55,11
"60RG000227",134,59,17,0,0,42,16
"60RG000228",125,33,13,0,6,54,19
"60RG000229",99,44,16,0,0,34,5
"60RG000230",117,44,16,0,0,47,10
"60RG000231",124,70,21,0,3,21,9
"60RG000232",97,55,12,0,0,29,1
"60RG000233",58,28,4,0,0,20,6
"60RG000234",64,28,7,0,0,22,7
"60RG000235",111,52,33,0,0,21,5
"60RG000236",69,33,5,0,5,23,3
"60RG000237",116,70,18,0,0,26,2
"60RG000238",99,48,14,0,0,35,2
"60RG000239",69,26,11,0,0,26,6
"60RG000240",110,63,14,0,0,31,2
"60RG000241",53,27,4,0,0,18,4
"60RG000242",213,115,26,0,0,61,11
"60RG000243",173,111,16,0,0,38,8
"60RG000244",116,66,12,0,0,33,5
"60RG000245",85,59,5,0,0,19,2
"60RG000246",82,45,10,0,0,21,6
"60RG000247",92,56,10,0,0,19,7
"60RG000248",81,57,7,0,0,13,4
"60RG000249",123,76,22,0,0,24,1
"60RG000250",96,58,13,0,0,25,0
"60RG000251",128,79,20,0,0,25,4
"60RG000252",143,72,31,0,0,31,9
"60RG000253",107,64,12,0,0,31,0
"60RG000254",101,54,16,0,0,29,2
"60RG000255",105,63,14,0,0,20,8
"60RG000256",81,32,7,0,0,38,4
"60RG000257",88,50,7,0,4,21,6
"60RG000258",148,74,11,0,5,44,14
"60RG000259",115,51,14,0,0,37,13
"60RG000260",220,114,44,0,4,46,12
"60RG000261",238,119,29,0,0,88,2
"60RG000262",186,108,30,1,0,41,6
"60RG000263",119,81,11,0,5,18,4
"60RG000264",108,63,20,0,0,17,8
"60RG000265",87,44,29,0,0,11,3
"60RG000266",68,32,14,0,0,16,6
"60RG000267",57,31,11,0,0,10,5
"60RG000268",136,72,25,0,0,26,13
"60RG000269",63,44,10,0,0,8,1
"60RG000270",178,92,32,0,0,47,7
"60RG000271",138,87,21,0,0,25,5
"60RG000272",102,48,20,0,1,25,8
"60RG000273",107,53,25,0,0,23,6
"60RG000274",110,55,25,0,0,21,9
"60RG000275",98,46,25,0,0,26,1
"60RG000276",145,79,31,0,0,33,2
"60RG000277",78,43,15,0,0,17,3
"60RG000278",109,58,22,0,0,24,5
"60RG000279",76,31,17,0,0,24,4
"60RG000280",88,49,16,0,0,20,3
"60RG000281",166,74,23,0,0,56,13
"60RG000282",91,63,16,0,0,7,5
"60RG000283",127,55,24,0,0,39,9
"60RG000284",89,32,14,0,4,34,5
"60RG000285",143,66,29,0,1,40,7
"60RG000286",92,51,11,0,0,25,5
"60RG000287",101,48,25,0,0,23,5
"60RG000288",95,44,13,0,0,28,10
"60RG000289",107,47,12,0,0,39,9
"60RG000290",144,76,17,0,0,46,5
"60RG000291",180,107,33,2,4,29,5
"60RG000292",101,35,10,0,0,47,9
"60RG000293",150,47,13,1,0,71,18
"60RG000294",102,35,20,0,0,43,4
"60RG000295",75,24,28,0,0,19,4
"60RG000296",83,33,13,0,0,31,6
"60RG000297",140,46,19,0,0,60,15
"60RG000298",90,42,27,0,0,21,0
"60RG000299",99,21,26,0,4,38,10
"60RG000300",155,44,36,0,1,58,16
"60RG000301",178,55,34,0,0,71,18
"60RG000302",89,23,11,1,0,45,9
"60RG000303",144,43,13,0,1,72,15
"60RG000304",138,22,25,0,22,53,16
"60RG000305",96,33,16,0,0,41,6
"60RG000306",110,43,13,1,0,50,3
"60RG000307",80,22,13,1,0,39,5
"60RG000308",157,43,25,1,0,68,20
"60RG000309",230,70,84,0,0,67,9
"60RG000310",142,42,61,0,0,37,2
"60RG000311",129,38,51,0,0,35,5
"60RG000312",161,45,78,0,0,37,1
"60RG000313",130,40,53,0,0,31,6
"60RG000314",113,38,26,0,0,28,21
"60RG000315",147,47,32,0,0,46,22
"60RG000316",82,30,18,0,0,30,4
"60RG000317",196,88,29,0,0,63,16
"60RG000318",152,47,26,0,0,56,23
"60RG000319",160,56,60,0,0,36,8
"60RG000320",133,39,29,0,0,50,15
"60RG000321",86,26,38,0,0,16,6
"60RG000322",97,31,28,0,0,27,11
"60RG000323",91,35,19,0,0,30,7
"60RG000324",107,29,32,0,0,25,21
"60RG000325",86,40,17,0,0,24,5
"60RG000326",157,45,59,0,0,51,2
"60RG000327",106,57,10,0,0,30,9
"60RG000328",130,57,8,0,0,58,7
"60RG000329",109,58,4,0,0,40,7
"60RG000330",107,76,14,0,0,13,4
"60RG000331",144,64,23,0,1,47,9
"60RG000332",128,73,16,0,0,34,5
"60RG000333",122,58,18,0,0,45,1
"60RG000334",221,100,10,0,3,95,13
"60RG000335",179,108,15,0,0,49,7
"60RG000336",153,109,17,0,4,15,8
"60RG000337",124,72,17,0,0,32,3
"60RG000338",97,62,12,0,0,18,5
"60RG000339",138,80,16,0,0,37,5
"60RG000340",111,77,10,0,0,19,5
"60RG000341",59,43,12,0,0,2,2
"60RG000342",87,56,9,0,0,22,0
"60RG000343",92,55,11,0,0,23,3
"60RG000344",102,49,16,0,1,31,5
"60RG000345",122,59,14,0,0,40,9
"60RG000346",89,48,17,0,0,23,1
"60RG000347",122,62,7,0,2,37,14
"60RG000348",76,45,11,0,0,14,6
"60RG000349",98,41,8,0,0,40,9
"60RG000350",108,47,14,0,0,38,9
"60RG000351",85,47,11,1,0,24,2
"60RG000352",60,31,8,0,0,19,2
"60RG000353",138,73,22,0,0,35,8
"60RG000354",150,72,11,0,0,59,8
"60RG000355",57,30,4,0,0,18,5
"60RG000356",86,44,11,0,1,19,11
"60RG000357",110,39,7,0,1,49,14
"60RG000358",93,45,18,2,0,24,4
"60RG000359",98,53,18,0,0,22,5
"60RG000360",135,91,17,0,0,23,4
"60RG000361",66,38,6,0,0,12,10
"60RG000362",62,26,12,0,0,19,5
"60RG000363",128,47,16,0,5,54,6
"60RG000364",114,48,19,0,0,44,3
"60RG000365",81,16,8,0,2,42,13
"60RG000366",121,45,12,0,2,53,9
"60RG000367",117,53,14,0,0,41,9
"60RG000368",181,69,25,0,0,75,12
"60RG000369",90,30,13,0,0,29,18
"60RG000370",154,86,13,0,0,47,8
"60RG000371",139,77,15,0,0,38,9
"60RG000372",127,33,23,0,0,64,7
"60RG000373",134,53,10,0,0,57,14
"60RG000374",104,27,13,0,1,49,14
"60RG000375",146,77,20,0,5,34,10
"60RG000376",128,74,22,0,0,29,3
"60RG000377",182,123,16,1,5,32,5
"60RG000378",159,88,30,0,0,34,7
"60RG000379",161,98,4,0,0,49,10
"60RG000380",120,74,11,0,0,24,11
"60RG000381",66,40,4,0,0,20,2
"60RG000382",140,64,23,0,0,39,14
"60RG000383",129,82,9,0,5,29,4
"60RG000384",99,69,12,0,0,13,5
"60RG000385",108,64,18,0,0,17,9
"60RG000386",80,54,3,0,0,18,5
"60RG000387",159,84,24,0,0,37,14
"60RG000388",128,45,19,0,0,48,16
"60RG000389",190,108,24,0,0,51,7
"60RG000390",187,107,13,0,0,44,23
"60RG000391",111,68,8,0,0,30,5
"60RG000392",128,69,9,0,0,42,8
"60RG000393",194,113,2,0,0,37,42
"60RG000394",182,112,17,0,2,40,11
"60RG000395",85,48,7,0,0,25,5
"60RG000396",99,49,4,0,0,43,3
"60RG000397",104,55,15,0,0,30,4
"60RG000398",169,90,15,0,0,53,11
"60RG000399",173,84,15,0,0,48,26
"60RG000400",128,73,8,0,0,39,8
"60RG000401",145,67,14,0,0,51,13
"60RG000402",116,50,9,0,0,48,9
"60RG000403",122,79,9,0,0,25,9
"60RG000404",124,53,6,0,0,49,16
"60RG000405",125,66,11,0,0,40,8
"60RG000406",121,69,3,0,0,41,8
"60RG000407",156,107,3,0,0,40,6
"60RG000408",146,83,6,0,0,48,9
"60RG000409",165,126,6,1,0,29,3
"60RG000410",192,132,9,1,0,39,11
"60RG000411",88,53,9,0,0,18,8
"60RG000412",132,70,10,0,0,47,5
"60RG000413",150,88,13,0,0,47,2
"60RG000414",154,97,10,0,0,40,7
"60RG000415",115,65,16,0,0,34,0
"60RG000416",135,66,8,0,0,51,10
"60RG000417",70,53,4,0,0,8,5
"60RG000418",101,74,7,0,0,13,7
"60RG000419",89,45,17,0,0,21,6
"60RG000420",193,112,15,0,0,54,12
"60RG000421",198,104,28,1,0,57,8
"60RG000422",175,94,19,0,0,55,7
"60RG000423",137,72,11,0,6,45,3
"60RG000424",158,82,31,0,0,33,12
"60RG000425",115,75,16,0,0,22,2
"60RG000426",124,61,12,0,0,39,12
"60RG000427",115,75,13,0,0,24,3
"60RG000428",179,86,30,0,1,55,7
"60RG000429",138,71,17,0,0,48,2
"60RG000430",141,73,16,0,11,32,9
"60RG000431",82,43,5,0,0,25,9
"60RG000432",69,35,4,0,0,26,4
"60RG000433",114,69,12,0,0,32,1
"60RG000434",91,45,9,2,0,33,2
"60RG000435",72,54,5,0,0,9,4
"60RG000436",56,27,3,0,0,25,1
"60RG000437",96,58,12,0,0,25,1
"60RG000438",127,66,10,1,0,45,5
"60RG000439",86,47,10,0,0,26,3
"60RG000440",143,88,7,0,0,38,10
"60RG000441",100,65,6,0,0,23,6
"60RG000442",153,104,11,0,0,36,2
"60RG000443",237,161,30,0,0,43,3
"60RG000444",124,60,10,0,0,46,8
"60RG000445",155,96,13,0,0,41,5
"60RG000446",120,73,8,0,0,26,13
"60RG000447",245,125,37,0,0,74,9
"60RG000448",191,96,21,0,0,66,8
"60RG000449",158,107,7,0,0,37,7
"60RG000450",187,129,14,0,0,34,10
"60RG000451",77,28,17,0,0,27,5
"60RG000452",162,101,10,0,0,45,6
"60RG000453",99,48,5,0,0,41,5
"60RG000454",141,73,5,0,0,55,8
"60RG000455",115,59,12,0,0,41,3
"60RG000456",154,83,17,0,0,44,10
"60RG000457",166,105,12,0,0,48,1
"60RG000458",137,84,7,0,0,41,5
"60RG000459",151,87,26,0,0,30,8
"60RG000460",116,69,14,0,0,27,6
"60RG000461",410,202,66,0,0,121,21
"60RG000462",126,74,3,0,0,40,9
"60RG000463",190,106,15,1,0,60,8
"60RG000464",158,96,31,0,0,28,3
"60RG000465",108,66,13,0,0,25,4
"60RG000466",160,76,16,0,0,58,10
"60RG000467",115,59,13,0,0,37,6
"60RG000468",125,80,9,1,0,33,2
"60RG000469",174,97,10,0,0,59,8
"60RG000470",92,38,12,0,0,40,2
"60RG000471",148,98,12,0,0,31,7
"60RG000472",153,105,12,0,0,32,4
"60RG000473",155,55,16,0,0,79,5
"60RG000474",156,101,11,0,0,41,3
"60RG000475",91,50,5,0,0,35,1
"60RG000476",135,103,10,0,0,20,2
"60RG000477",152,77,13,0,0,49,13
"60RG000478",196,124,6,0,0,56,10
"60RG000479",156,89,17,0,0,39,11
"60RG000480",99,70,9,0,0,16,4
"60RG000481",55,36,5,0,0,11,3
"60RG000482",141,83,20,0,0,28,10
"60RG000483",204,151,15,0,0,34,4
"60RG000484",117,93,6,0,0,18,0
"60RG000485",111,77,15,0,0,12,7
"60RG000486",182,121,13,0,0,38,10
"60RG000487",175,118,16,0,0,29,12
"60RG000488",87,52,7,0,0,23,5
"60RG000489",121,80,5,0,0,35,1
"60RG000490",76,54,3,0,0,15,4
"60RG000491",67,32,2,0,0,31,2
"60RG000492",82,72,0,0,0,10,0
"60RG000493",100,66,5,0,0,24,5
"60RG000494",109,63,4,0,0,34,8
"60RG000495",104,79,8,0,0,14,3
"60RG000496",130,63,9,0,0,37,21
"60RG000497",110,70,4,0,0,26,10
"60RG000498",82,47,7,0,0,24,4
"60RG000499",138,97,5,0,0,25,11
"60RG000500",175,121,10,0,0,25,19
"60RG000501",116,74,18,0,0,18,6
"60RG000502",117,68,10,0,0,34,5
"60RG000503",57,37,5,0,0,15,0
"60RG000504",82,45,6,0,0,24,7
"60RG000505",66,28,4,0,0,30,4
"60RG000506",115,74,2,0,0,36,3
"60RG000507",227,110,53,0,0,41,23
"60RG000508",141,93,7,0,0,36,5
"60RG000509",86,42,10,0,6,22,6
"60RG000510",72,37,3,0,0,22,10
"60RG000511",90,59,2,0,0,25,4
"60RG000512",69,50,0,0,0,14,5
"60RG000513",124,78,9,0,0,29,8
"60RG000514",150,64,37,0,0,35,14
"60RG000515",204,112,14,0,0,70,8
"60RG000516",71,28,16,0,0,23,4
"60RG000517",85,46,21,0,0,16,2
"60RG000518",105,58,20,0,0,25,2
"60RG000519",111,44,18,0,0,23,26
"60RG000520",75,31,20,0,0,20,4
"60RG000521",112,61,27,0,2,21,1
"60RG000522",135,64,21,0,0,40,10
"60RG000523",152,99,21,0,0,30,2
"60RG000524",203,142,26,0,0,29,6
"60RG000525",110,62,21,0,0,21,6
"60RG000526",129,72,8,0,0,46,3
"60RG000527",122,75,14,0,0,30,3
"60RG000528",63,19,5,0,0,37,2
"60RG000529",143,77,22,0,0,33,11
"60RG000530",57,32,6,0,0,15,4
"60RG000531",126,67,11,0,0,36,12
"60RG000532",209,136,24,0,0,40,9
"60RG000533",69,45,0,0,0,21,3
"60RG000534",161,102,19,0,0,29,11
"60RG000535",124,33,40,0,0,33,18
"60RG000536",104,31,26,0,0,22,25
"60RG000537",66,31,18,0,0,14,3
"60RG000538",71,40,10,0,0,19,2
"60RG000539",107,76,7,0,1,18,5
"60RG000540",160,99,11,0,0,48,2
"60RG000541",53,24,15,0,1,11,2
"60RG000542",56,29,5,0,0,15,7
"60RG000543",70,39,5,0,0,20,6
"60RG000544",70,57,3,0,0,8,2
"60RG000545",137,80,10,0,0,45,2
"60RG000546",55,17,2,0,0,33,3
"60RG000547",96,53,10,0,0,25,8
"60RG000548",279,129,45,0,0,93,12
"60RG000549",78,55,3,0,0,17,3
"60RG000550",105,72,8,0,0,13,12
"60RG000551",104,48,7,0,0,37,12
"60RG000552",142,87,3,0,0,46,6
"60RG000553",76,43,3,0,0,25,5
"60RG000554",146,94,11,0,0,31,10
"60RG000555",51,25,4,0,0,22,0
"60RG000556",99,27,11,0,0,55,6
"60RG000557",111,59,7,0,0,44,1
"60RG000558",150,95,15,0,0,36,4
"60RG000559",69,33,20,0,3,10,3
"60RG000560",145,73,30,0,0,30,12
"60RG000561",76,40,9,0,2,12,13
"60RG000562",140,95,26,0,0,15,4
"60RG000563",63,19,8,0,0,35,1
"60RG000564",114,31,9,1,3,61,9
"60RG000565",82,50,13,1,0,11,7
"60RG000566",100,46,22,0,0,29,3
"60RG000567",256,132,28,1,7,70,18
"60RG000568",195,101,23,0,1,47,23
"60RG000569",76,29,7,1,0,38,1
"60RG000570",157,97,19,0,0,36,5
"60RG000571",73,39,5,0,0,28,1
"60RG000572",126,92,0,0,4,23,7
"60RG000573",146,93,8,1,0,41,3
"60RG000574",121,63,15,0,0,37,6
"60RG000575",76,46,6,0,0,23,1
"60RG000576",203,88,28,1,0,70,16
"60RG000577",116,65,4,1,0,40,6
"60RG000578",147,82,13,0,0,47,5
"60RG000579",144,83,10,0,0,41,10
"60RG000580",137,68,12,0,0,48,9
"60RG000581",113,56,3,0,0,33,21
"60RG000582",85,64,3,0,0,16,2
"60RG000583",138,74,14,0,0,41,9
"60RG000584",105,63,9,0,0,26,7
"60RG000585",125,87,7,0,0,28,3
"60RG000586",121,69,3,0,0,35,14
"60RG000587",99,57,2,0,0,36,4
"60RG000588",85,51,11,0,0,19,4
"60RG000589",68,38,8,0,0,20,2
"60RG000590",189,94,42,0,0,49,4
"60RG000591",89,46,15,1,0,27,0
"60RG000592",78,41,18,0,0,14,5
"60RG000593",57,29,16,0,0,7,5
"60RG000594",181,85,47,0,0,38,11
"60RG000595",123,64,37,0,0,18,4
"60RG000596",170,105,22,0,0,40,3
"60RG000597",69,35,17,0,0,16,1
"60RG000598",283,127,75,0,10,44,27
"60RG000599",191,96,45,0,0,44,6
"60RG000600",74,37,19,0,0,17,1
"60RG000601",185,78,32,0,2,59,14
"60RG000602",81,36,9,0,0,30,6
