"output_area","total","owned","social","rented","rentfree"
"60QZ002047",70,59,7,2,2
"60QZ002048",145,132,13,0,0
"60QZ002049",84,34,47,0,3
"60QZ002050",125,41,79,0,5
"60QZ002051",122,122,0,0,0
"60QZ002052",140,140,0,0,0
"60QZ002053",121,112,5,3,1
"60QZ002054",78,68,10,0,0
"60QZ002055",83,55,0,24,4
"60QZ002056",64,50,0,14,0
"60QZ002057",62,43,14,4,1
"60QZ002058",101,45,49,4,3
"60QZ002059",89,81,3,3,2
"60QZ002060",58,53,0,5,0
"60QZ002061",59,41,13,3,2
"60QZ002062",129,113,15,0,1
"60QZ002063",178,172,4,2,0
"60QZ002064",96,92,0,2,2
"60QZ002065",148,122,20,6,0
"60QZ002066",98,84,14,0,0
"60QZ002067",153,114,39,0,0
"60QZ002068",61,53,7,0,1
"60QZ002069",93,78,14,0,1
"60QZ002070",100,91,7,2,0
"60QZ002071",76,76,0,0,0
"60QZ002072",226,220,3,3,0
"60QZ002073",190,158,31,0,1
"60QZ002074",58,43,11,0,4
"60QZ002075",135,8,107,4,16
"60QZ002076",80,16,63,1,0
"60QZ002077",127,127,0,0,0
"60QZ002078",154,138,12,0,4
"60QZ002079",122,113,0,9,0
"60QZ002080",92,85,4,3,0
"60QZ002081",174,163,0,7,4
"60QZ002082",161,156,0,5,0
"60QZ002083",222,218,0,4,0
"60QZ002084",84,3,79,0,2
"60QZ002085",107,17,72,5,13
"60QZ002086",152,147,3,2,0
"60QZ002087",244,229,13,0,2
"60QZ002088",487,480,1,6,0
"60QZ002089",115,114,0,1,0
"60QZ002090",161,161,0,0,0
"60QZ002091",133,131,2,0,0
"60QZ002092",95,93,2,0,0
"60QZ002093",165,161,0,4,0
"60QZ002094",170,164,0,4,2
"60QZ002095",137,18,109,3,7
"60QZ002096",123,40,73,0,10
"60QZ002097",118,42,70,2,4
"60QZ002098",122,94,21,2,5
"60QZ002099",120,89,25,0,6
"60QZ002100",106,40,65,0,1
"60QZ002101",79,3,62,5,9
"60QZ002102",108,99,7,0,2
"60QZ002103",70,32,31,1,6
"60QZ002104",141,138,0,3,0
"60QZ002105",88,86,1,1,0
"60QZ002106",83,31,52,0,0
"60QZ002107",123,23,100,0,0
"60QZ002108",129,53,72,0,4
"60QZ002109",116,67,43,0,6
"60QZ002110",131,81,47,0,3
"60QZ002111",93,44,45,1,3
"60QZ002112",208,204,4,0,0
"60QZ002113",256,250,6,0,0
"60QZ002114",73,70,3,0,0
"60QZ002115",126,124,0,0,2
"60QZ002116",136,132,2,2,0
"60QZ002117",98,86,12,0,0
"60QZ002118",146,139,5,0,2
"60QZ002119",67,67,0,0,0
"60QZ002120",190,185,4,1,0
"60QZ002121",198,194,4,0,0
"60QZ002122",207,207,0,0,0
"60QZ002123",127,127,0,0,0
"60QZ002124",170,170,0,0,0
"60QZ002125",175,175,0,0,0
"60QZ002126",78,74,0,4,0
"60QZ002127",163,163,0,0,0
"60QZ002128",135,110,25,0,0
"60QZ002129",112,81,21,7,3
"60QZ002130",196,153,29,13,1
"60QZ002131",146,143,0,3,0
"60QZ002132",103,83,20,0,0
"60QZ002133",75,36,33,4,2
"60QZ002134",96,46,48,2,0
"60QZ002135",158,56,93,1,8
"60QZ002136",50,6,41,1,2
"60QZ002137",113,48,59,1,5
"60QZ002138",132,26,91,5,10
"60QZ002139",141,39,84,0,18
"60QZ002140",101,66,34,0,1
"60QZ002141",74,34,34,1,5
"60QZ002142",73,29,41,0,3
"60QZ002143",76,49,22,0,5
"60QZ002144",74,33,39,0,2
"60QZ002145",161,113,48,0,0
"60QZ002146",187,171,15,0,1
"60QZ002147",75,27,35,10,3
"60QZ002148",72,16,47,0,9
"60QZ002149",81,45,36,0,0
"60QZ002150",121,106,2,13,0
"60QZ002151",104,99,0,5,0
"60QZ002152",162,150,2,10,0
"60QZ002153",141,141,0,0,0
"60QZ002154",75,14,56,0,5
"60QZ002155",89,30,47,1,11
"60QZ002156",151,116,31,3,1
"60QZ002157",173,152,17,0,4
"60QZ002158",90,33,56,0,1
"60QZ002159",114,41,67,0,6
"60QZ002160",78,33,43,1,1
"60QZ002161",76,50,23,1,2
"60QZ002162",96,70,23,2,1
"60QZ002163",115,94,18,0,3
"60QZ002164",120,119,0,0,1
"60QZ002165",101,50,44,0,7
"60QZ002166",124,58,60,0,6
"60QZ002167",136,109,19,4,4
"60QZ002168",92,76,12,4,0
"60QZ002169",162,103,46,5,8
"60QZ002170",52,51,0,0,1
"60QZ002171",75,48,14,12,1
"60QZ002172",94,80,1,10,3
"60QZ002173",120,52,64,3,1
"60QZ002174",70,49,21,0,0
"60QZ002175",139,32,101,6,0
"60QZ002176",84,27,51,3,3
"60QZ002177",82,31,48,2,1
"60QZ002178",182,58,121,0,3
"60QZ002179",90,0,88,0,2
"60QZ002180",82,7,66,0,9
"60QZ002181",141,131,0,8,2
"60QZ002182",93,93,0,0,0
"60QZ002183",115,104,1,10,0
"60QZ002184",131,106,2,22,1
"60QZ002185",73,65,5,3,0
"60QZ002186",95,75,14,6,0
"60QZ002187",139,131,0,8,0
"60QZ002188",83,57,4,18,4
"60QZ002189",94,7,79,0,8
"60QZ002190",108,4,98,0,6
"60QZ002191",95,0,85,0,10
"60QZ002192",106,81,25,0,0
"60QZ002193",88,59,26,0,3
"60QZ002194",177,177,0,0,0
"60QZ002195",91,85,0,6,0
"60QZ002196",130,118,3,9,0
"60QZ002197",146,144,0,2,0
"60QZ002198",117,117,0,0,0
"60QZ002199",180,179,0,0,1
"60QZ002200",273,261,12,0,0
"60QZ002201",111,109,1,0,1
"60QZ002202",132,108,17,4,3
"60QZ002203",185,65,104,16,0
"60QZ002204",147,137,6,4,0
"60QZ002205",66,1,63,0,2
"60QZ002206",65,1,58,0,6
"60QZ002207",114,94,16,0,4
"60QZ002208",97,92,4,1,0
"60QZ002209",103,65,36,0,2
"60QZ002210",60,53,2,5,0
"60QZ002211",192,142,40,10,0
"60QZ002212",108,104,4,0,0
"60QZ002213",99,3,84,1,11
"60QZ002214",81,53,22,0,6
"60QZ002215",138,74,61,0,3
"60QZ002216",207,37,149,13,8
"60QZ002217",89,0,73,7,9
"60QZ002218",152,112,34,6,0
"60QZ002219",148,65,78,0,5
"60QZ002220",137,69,62,0,6
"60QZ002221",77,53,15,7,2
"60QZ002222",106,77,24,4,1
"60QZ002223",132,73,54,1,4
"60QZ002224",107,25,74,0,8
"60QZ002225",164,151,12,1,0
"60QZ002226",98,93,0,5,0
"60QZ002227",153,147,2,2,2
"60QZ002228",72,64,8,0,0
"60QZ002229",292,280,1,11,0
"60QZ002230",68,45,16,3,4
"60QZ002231",93,0,88,0,5
"60QZ002232",55,0,51,0,4
"60QZ002233",65,1,57,0,7
"60QZ002234",93,5,83,0,5
"60QZ002235",85,63,15,5,2
"60QZ002236",91,54,36,0,1
"60QZ002237",96,52,33,7,4
"60QZ002238",66,31,13,22,0
"60QZ002239",95,86,6,2,1
"60QZ002240",89,52,32,0,5
"60QZ002241",101,72,29,0,0
"60QZ002242",78,0,75,0,3
"60QZ002243",62,1,57,1,3
"60QZ002244",132,132,0,0,0
"60QZ002245",236,233,0,3,0
"60QZ002246",147,143,4,0,0
"60QZ002247",152,152,0,0,0
"60QZ002248",269,269,0,0,0
"60QZ002249",67,64,3,0,0
"60QZ002250",126,117,3,6,0
"60QZ002251",69,24,43,1,1
"60QZ002252",142,142,0,0,0
"60QZ002253",101,100,0,1,0
"60QZ002254",67,6,61,0,0
"60QZ002255",112,8,95,0,9
"60QZ002256",139,138,1,0,0
"60QZ002257",155,145,6,4,0
"60QZ002258",156,101,53,0,2
"60QZ002259",87,55,27,5,0
"60QZ002260",173,171,0,2,0
"60QZ002261",216,214,0,0,2
"60QZ002262",94,92,0,2,0
"60QZ002263",79,75,0,3,1
"60QZ002264",112,98,9,1,4
"60QZ002265",97,27,68,0,2
"60QZ002266",92,10,72,0,10
"60QZ002267",103,102,0,1,0
"60QZ002268",71,33,31,5,2
"60QZ002269",122,112,9,1,0
"60QZ002270",158,38,90,13,17
"60QZ002271",79,76,2,1,0
"60QZ002272",88,3,79,5,1
"60QZ002273",101,79,11,11,0
"60QZ002274",96,71,0,25,0
"60QZ002275",170,27,128,6,9
"60QZ002276",67,66,0,1,0
"60QZ002277",89,50,30,0,9
"60QZ002278",144,64,59,17,4
"60QZ002279",133,133,0,0,0
"60QZ002280",145,132,4,3,6
"60QZ002281",134,129,5,0,0
"60QZ002282",126,126,0,0,0
"60QZ002283",130,100,29,0,1
"60QZ002284",100,67,32,1,0
"60QZ002285",65,36,29,0,0
"60QZ002286",95,28,54,2,11
"60QZ002287",83,64,18,0,1
"60QZ002288",152,44,105,0,3
"60QZ002289",93,49,35,0,9
"60QZ002290",145,143,1,1,0
"60QZ002291",140,135,0,4,1
"60QZ002292",175,175,0,0,0
"60QZ002293",115,70,43,1,1
"60QZ002294",72,58,8,5,1
"60QZ002295",156,152,4,0,0
"60QZ002296",102,95,7,0,0
"60QZ002297",94,45,38,3,8
"60QZ002298",225,210,10,5,0
"60QZ002299",164,161,0,1,2
"60QZ002300",133,55,72,2,4
"60QZ002301",70,56,14,0,0
"60QZ002302",126,71,49,4,2
"60QZ002303",133,127,0,4,2
"60QZ002304",138,123,0,15,0
"60QZ002305",136,134,1,1,0
"60QZ002306",117,66,45,0,6
"60QZ002307",82,55,20,1,6
"60QZ002308",153,104,40,0,9
"60QZ002309",60,34,22,0,4
"60QZ002310",103,98,2,3,0
"60QZ002311",78,74,2,2,0
"60QZ002312",165,97,58,3,7
"60QZ002313",140,137,3,0,0
"60QZ002314",106,101,3,0,2
"60QZ002315",124,120,3,1,0
"60QZ002316",130,121,7,2,0
"60QZ002317",112,29,63,7,13
"60QZ002318",95,50,40,2,3
"60QZ002319",89,45,30,6,8
"60QZ002320",142,38,87,6,11
"60QZ002321",163,142,5,15,1
"60QZ002322",84,54,26,2,2
"60QZ002323",67,63,1,0,3
"60QZ002324",159,153,0,1,5
"60QZ002325",146,137,0,3,6
"60QZ002326",152,149,3,0,0
"60QZ002327",125,95,17,8,5
"60QZ002328",86,58,27,0,1
"60QZ002329",149,121,28,0,0
"60QZ002330",91,75,15,0,1
"60QZ002331",99,59,38,0,2
"60QZ002332",122,102,18,0,2
"60QZ002333",90,89,1,0,0
"60QZ002334",76,37,38,0,1
"60QZ002335",126,51,65,6,4
"60QZ002336",202,197,2,3,0
"60QZ002337",117,66,43,7,1
"60QZ002338",99,45,51,3,0
"60QZ002339",107,46,52,6,3
"60QZ002340",156,58,95,3,0
"60QZ002341",144,43,91,0,10
"60QZ002342",115,52,63,0,0
"60QZ002343",63,15,47,0,1
"60QZ002344",142,68,65,1,8
"60QZ002345",158,140,10,6,2
"60QZ002346",69,67,0,2,0
"60QZ002347",69,35,30,0,4
"60QZ002348",107,56,48,3,0
"60QZ002349",115,97,7,10,1
"60QZ002350",77,37,39,0,1
"60QZ002351",207,199,4,4,0
"60QZ002352",71,71,0,0,0
"60QZ002353",139,107,21,9,2
"60QZ002354",131,130,0,1,0
"60QZ002355",159,159,0,0,0
"60QZ002356",139,128,11,0,0
"60QZ002357",103,95,4,3,1
"60QZ002358",73,0,73,0,0
"60QZ002359",133,40,91,0,2
"60QZ002360",181,121,59,0,1
"60QZ002361",119,57,51,0,11
"60QZ002362",95,50,39,0,6
"60QZ002363",98,60,37,0,1
"60QZ002364",150,86,57,0,7
"60QZ002365",176,58,108,2,8
"60QZ002366",57,34,23,0,0
"60QZ002367",88,67,21,0,0
"60QZ002368",123,116,7,0,0
"60QZ002369",92,50,40,0,2
"60QZ002370",208,208,0,0,0
"60QZ002371",141,136,0,3,2
"60QZ002372",73,71,0,2,0
"60QZ002373",138,96,41,0,1
"60QZ002374",121,101,20,0,0
"60QZ002375",84,35,41,5,3
"60QZ002376",130,50,71,0,9
"60QZ002377",51,26,24,0,1
"60QZ002378",113,57,52,0,4
"60QZ002379",206,201,1,4,0
"60QZ002380",176,87,84,0,5
"60QZ002381",65,34,31,0,0
"60QZ002382",127,59,62,1,5
"60QZ002383",92,14,71,0,7
"60QZ002384",164,151,10,2,1
"60QZ002385",96,91,5,0,0
"60QZ002386",77,1,48,19,9
"60QZ002387",171,31,110,11,19
"60QZ002388",136,100,27,7,2
"60QZ002389",105,87,7,11,0
"60QZ002390",94,74,13,3,4
"60QZ002391",131,84,35,7,5
"60QZ002392",85,45,29,9,2
"60QZ002393",105,56,30,13,6
"60QZ002394",89,74,11,3,1
"60QZ002395",142,130,12,0,0
"60QZ002396",132,65,64,3,0
"60QZ002397",73,67,6,0,0
"60QZ002398",63,36,18,8,1
"60QZ002399",106,51,34,18,3
"60QZ002400",85,64,19,0,2
"60QZ002401",109,102,3,2,2
"60QZ002402",65,22,43,0,0
"60QZ002403",112,59,51,0,2
"60QZ002404",106,73,25,3,5
"60QZ002405",81,64,17,0,0
"60QZ002406",183,140,21,22,0
"60QZ002407",113,99,11,0,3
"60QZ002408",176,153,20,2,1
"60QZ002409",100,100,0,0,0
"60QZ002410",80,64,16,0,0
"60QZ002411",133,84,46,0,3
"60QZ002412",115,106,5,4,0
"60QZ002413",291,289,0,2,0
"60QZ002414",176,121,36,14,5
"60QZ002415",138,132,0,6,0
"60QZ002416",58,56,0,2,0
"60QZ002417",142,98,40,4,0
"60QZ002418",136,131,0,5,0
"60QZ002419",79,26,42,8,3
"60QZ002420",242,236,6,0,0
"60QZ002421",109,62,3,42,2
"60QZ002422",108,108,0,0,0
"60QZ002423",199,189,9,1,0
"60QZ002424",168,167,1,0,0
"60QZ002425",112,109,1,1,1
"60QZ002426",376,365,2,9,0
"60QZ002427",76,76,0,0,0
"60QZ002428",191,185,3,3,0
"60QZ002429",108,108,0,0,0
"60QZ002430",207,201,2,4,0
"60QZ002431",122,122,0,0,0
"60QZ002432",152,149,0,3,0
"60QZ002433",127,127,0,0,0
"60QZ002434",219,219,0,0,0
"60QZ002435",172,172,0,0,0
"60QZ002436",172,172,0,0,0
"60QZ002437",77,77,0,0,0
"60QZ002438",176,176,0,0,0
"60QZ002439",136,130,0,6,0
"60QZ002440",177,73,80,9,15
"60QZ002441",115,0,108,4,3
"60QZ002442",127,121,0,5,1
"60QZ002443",151,147,0,4,0
"60QZ002444",244,236,4,0,4
"60QZ002445",135,134,0,0,1
"60QZ002446",104,102,2,0,0
"60QZ002447",100,61,37,2,0
"60QZ002448",90,62,28,0,0
"60QZ002449",90,51,37,0,2
"60QZ002450",120,98,21,0,1
"60QZ002451",108,44,59,1,4
"60QZ002452",100,98,0,2,0
"60QZ002453",136,69,65,0,2
"60QZ002454",75,42,27,5,1
"60QZ002455",175,123,47,0,5
"60QZ002456",123,35,77,0,11
"60QZ002457",175,53,112,0,10
"60QZ002458",66,16,50,0,0
"60QZ002459",85,84,1,0,0
"60QZ002460",529,498,29,0,2
"60QZ002461",188,177,7,0,4
"60QZ002462",119,116,3,0,0
"60QZ002463",150,149,1,0,0
"60QZ002464",119,72,46,1,0
"60QZ002465",67,46,16,0,5
"60QZ002466",99,48,49,0,2
"60QZ002467",149,141,8,0,0
"60QZ002468",62,59,3,0,0
"60QZ002469",236,222,9,3,2
"60QZ002470",122,119,0,3,0
"60QZ002471",199,188,0,11,0
"60QZ002472",183,183,0,0,0
"60QZ002473",140,128,12,0,0
"60QZ002474",131,131,0,0,0
"60QZ002475",163,162,1,0,0
"60QZ002476",122,118,0,4,0
"60QZ002477",158,158,0,0,0
"60QZ002478",117,112,0,5,0
"60QZ002479",123,118,0,3,2
"60QZ002480",74,71,0,3,0
"60QZ002481",173,173,0,0,0
"60QZ002482",118,109,7,2,0
"60QZ002483",105,42,59,0,4
"60QZ002484",80,25,46,0,9
"60QZ002485",166,68,70,5,23
"60QZ002486",159,159,0,0,0
"60QZ002487",210,205,0,5,0
"60QZ002488",70,66,4,0,0
"60QZ002489",200,200,0,0,0
"60QZ002490",152,149,0,3,0
"60QZ002491",189,187,0,2,0
"60QZ002492",203,203,0,0,0
"60QZ002493",164,155,0,4,5
"60QZ002494",258,257,0,1,0
"60QZ002495",81,81,0,0,0
"60QZ002496",206,204,2,0,0
"60QZ002497",98,98,0,0,0
"60QZ002498",207,205,0,2,0
"60QZ002499",151,149,2,0,0
"60QZ002500",213,213,0,0,0
"60QZ002501",78,4,63,3,8
"60QZ002502",191,39,127,22,3
"60QZ002503",82,82,0,0,0
"60QZ002504",124,124,0,0,0
"60QZ002505",110,110,0,0,0
"60QZ002506",149,99,38,9,3
"60QZ002507",62,62,0,0,0
"60QZ002508",139,125,10,4,0
"60QZ002509",154,92,60,0,2
"60QZ002510",118,25,81,0,12
"60QZ002511",104,104,0,0,0
"60QZ002512",140,132,0,8,0
"60QZ002513",144,144,0,0,0
"60QZ002514",143,143,0,0,0
"60QZ002515",75,49,6,19,1
"60QZ002516",91,53,0,38,0
"60QZ002517",104,98,0,6,0
"60QZ002518",77,49,24,0,4
"60QZ002519",190,33,143,0,14
"60QZ002520",154,147,3,0,4
"60QZ002521",185,184,0,1,0
"60QZ002522",134,128,6,0,0
"60QZ002523",154,154,0,0,0
"60QZ002524",151,151,0,0,0
"60QZ002525",133,128,1,2,2
"60QZ002526",118,118,0,0,0
"60QZ002527",120,117,3,0,0
"60QZ002528",162,157,5,0,0
"60QZ002529",215,211,4,0,0
"60QZ002530",114,111,0,1,2
"60QZ002531",134,134,0,0,0
"60QZ002532",67,50,15,0,2
"60QZ002533",152,132,20,0,0
"60QZ002534",129,85,42,0,2
"60QZ002535",64,26,38,0,0
"60RA000001",82,81,0,0,1
"60RA000002",146,133,0,8,5
"60RA000003",106,93,0,8,5
"60RA000004",89,78,0,8,3
"60RA000005",143,121,1,14,7
"60RA000006",189,168,1,14,6
"60RA000007",165,149,2,8,6
"60RA000008",135,114,9,4,8
"60RA000009",65,34,21,10,0
"60RA000010",88,75,0,7,6
"60RA000011",84,28,38,10,8
"60RA000012",81,57,23,0,1
"60RA000013",116,106,0,10,0
"60RA000014",149,121,14,10,4
"60RA000015",126,116,0,7,3
"60RA000016",110,99,0,11,0
"60RA000017",206,179,0,26,1
"60RA000018",183,163,0,20,0
"60RA000019",158,115,3,37,3
"60RA000020",130,95,0,24,11
"60RA000021",87,71,0,7,9
"60RA000022",99,75,0,20,4
"60RA000023",157,122,12,19,4
"60RA000024",70,60,0,9,1
"60RA000025",123,115,0,0,8
"60RA000026",137,119,0,18,0
"60RA000027",202,176,2,17,7
"60RA000028",146,110,16,18,2
"60RA000029",130,84,31,8,7
"60RA000030",116,87,0,22,7
"60RA000031",169,132,32,4,1
"60RA000032",188,172,0,10,6
"60RA000033",169,153,0,10,6
"60RA000034",121,72,38,9,2
"60RA000035",173,152,1,17,3
"60RA000036",192,178,0,9,5
"60RA000037",155,136,6,7,6
"60RA000038",159,141,0,10,8
"60RA000039",114,102,0,7,5
"60RA000040",116,87,17,7,5
"60RA000041",172,117,33,17,5
"60RA000042",97,61,22,13,1
"60RA000043",133,124,0,8,1
"60RA000044",79,59,2,11,7
"60RA000045",51,38,0,8,5
"60RA000046",115,91,0,10,14
"60RA000047",75,70,0,4,1
"60RA000048",134,79,54,0,1
"60RA000049",114,111,0,0,3
"60RA000050",61,59,0,2,0
"60RA000051",57,43,0,13,1
"60RA000052",111,97,0,13,1
"60RA000053",107,90,0,14,3
"60RA000054",82,73,0,7,2
"60RA000055",100,90,0,9,1
"60RA000056",77,65,0,10,2
"60RA000057",90,90,0,0,0
"60RA000058",97,87,6,0,4
"60RA000059",95,69,3,12,11
"60RA000060",109,84,12,7,6
"60RA000061",92,76,5,6,5
"60RA000062",135,114,0,12,9
"60RA000063",168,139,9,18,2
"60RA000064",137,126,0,9,2
"60RA000065",136,113,0,11,12
"60RA000066",92,80,0,5,7
"60RA000067",124,60,51,9,4
"60RA000068",55,37,1,11,6
"60RA000069",156,135,0,14,7
"60RA000070",65,57,0,4,4
"60RA000071",121,85,14,16,6
"60RA000072",89,75,1,7,6
"60RA000073",109,41,64,3,1
"60RA000074",99,46,46,5,2
"60RA000075",65,39,19,2,5
"60RA000076",147,86,50,4,7
"60RA000077",101,58,36,3,4
"60RA000078",104,66,24,11,3
"60RA000079",64,35,5,19,5
"60RA000080",104,73,2,25,4
"60RA000081",95,70,0,22,3
"60RA000082",161,134,5,20,2
"60RA000083",98,91,2,2,3
"60RA000084",124,101,15,5,3
"60RA000085",147,65,79,0,3
"60RA000086",107,106,0,0,1
"60RA000087",56,45,1,10,0
"60RA000088",120,114,0,6,0
"60RA000089",61,57,0,2,2
"60RA000090",174,155,0,5,14
"60RA000091",107,81,16,7,3
"60RA000092",150,105,7,11,27
"60RA000093",102,62,3,37,0
"60RA000094",50,18,16,9,7
"60RA000095",111,69,2,35,5
"60RA000096",81,39,7,32,3
"60RA000097",51,18,4,29,0
"60RA000098",67,34,26,3,4
"60RA000099",87,53,13,20,1
"60RA000100",102,49,25,24,4
"60RA000101",131,110,12,4,5
"60RA000102",58,42,14,2,0
"60RA000103",102,48,35,9,10
"60RA000104",86,68,18,0,0
"60RA000105",129,85,27,11,6
"60RA000106",114,71,36,4,3
"60RA000107",144,106,23,12,3
"60RA000108",75,38,25,6,6
"60RA000109",112,36,61,10,5
"60RA000110",140,79,53,6,2
"60RA000111",107,50,57,0,0
"60RA000112",139,125,13,1,0
"60RA000113",161,92,63,6,0
"60RA000114",126,58,62,3,3
"60RA000115",127,45,78,0,4
"60RA000116",120,57,57,3,3
"60RA000117",124,78,34,3,9
"60RA000118",140,108,24,6,2
"60RA000119",88,71,2,10,5
"60RA000120",114,78,23,10,3
"60RA000121",88,73,4,4,7
"60RA000122",70,64,0,3,3
"60RA000123",75,56,1,18,0
"60RA000124",95,85,0,9,1
"60RA000125",70,68,0,2,0
"60RA000126",69,61,0,1,7
"60RA000127",200,132,32,32,4
"60RA000128",51,31,15,5,0
"60RA000129",60,47,7,6,0
"60RA000130",53,35,14,1,3
"60RA000131",53,31,4,17,1
"60RA000132",78,76,2,0,0
"60RA000133",108,104,0,0,4
"60RA000134",103,82,14,5,2
"60RA000135",102,83,4,8,7
"60RA000136",105,78,26,0,1
"60RA000137",95,86,2,4,3
"60RA000138",79,75,0,0,4
"60RA000139",124,109,0,8,7
"60RA000140",144,121,3,12,8
"60RA000141",123,88,23,11,1
"60RA000142",113,106,0,5,2
"60RA000143",142,111,5,25,1
"60RA000144",99,82,0,6,11
"60RA000145",106,98,0,5,3
"60RA000146",114,106,0,7,1
"60RA000147",113,90,0,9,14
"60RA000148",121,104,11,4,2
"60RA000149",117,99,0,15,3
"60RA000150",186,126,33,18,9
"60RA000151",69,66,0,2,1
"60RA000152",126,115,0,6,5
"60RA000153",221,183,22,10,6
"60RA000154",112,84,23,5,0
"60RA000155",92,92,0,0,0
"60RA000156",141,61,77,1,2
"60RA000157",62,28,20,14,0
"60RA000158",150,74,71,1,4
"60RA000159",61,35,20,2,4
"60RA000160",130,82,46,1,1
"60RA000161",134,108,5,13,8
"60RA000162",71,44,24,3,0
"60RA000163",141,75,62,4,0
"60RA000164",135,71,62,0,2
"60RA000165",61,60,0,1,0
"60RA000166",208,155,26,17,10
"60RA000167",85,60,13,9,3
"60RA000168",98,80,0,8,10
"60RB000001",112,94,0,11,7
"60RB000002",128,90,0,20,18
"60RB000003",153,108,0,33,12
"60RB000004",129,96,12,14,7
"60RB000005",117,102,1,7,7
"60RB000006",140,132,0,4,4
"60RB000007",116,59,0,36,21
"60RB000008",154,148,0,6,0
"60RB000009",150,113,0,25,12
"60RB000010",84,65,1,16,2
"60RB000011",140,118,19,1,2
"60RB000012",114,112,1,0,1
"60RB000013",119,109,0,9,1
"60RB000014",141,122,0,7,12
"60RB000015",138,99,10,14,15
"60RB000016",132,115,0,12,5
"60RB000017",168,155,10,3,0
"60RB000018",196,195,0,0,1
"60RB000019",112,100,0,8,4
"60RB000020",97,78,5,5,9
"60RB000021",186,155,2,16,13
"60RB000022",80,41,0,13,26
"60RB000023",76,67,4,5,0
"60RB000024",154,126,7,19,2
"60RB000025",84,82,0,1,1
"60RB000026",88,67,6,12,3
"60RB000027",52,40,1,9,2
"60RB000028",153,23,2,8,120
"60RB000029",85,39,0,19,27
"60RB000030",73,56,0,4,13
"60RB000031",110,74,0,33,3
"60RB000032",117,70,1,35,11
"60RB000033",79,38,2,30,9
"60RB000034",172,160,0,12,0
"60RB000035",202,181,4,12,5
"60RB000036",75,65,0,6,4
"60RB000037",102,62,0,31,9
"60RB000038",55,16,0,23,16
"60RB000039",107,60,2,41,4
"60RB000040",150,78,13,44,15
"60RB000041",123,56,40,13,14
"60RB000042",123,59,0,42,22
"60RB000043",55,27,0,27,1
"60RB000044",142,72,0,69,1
"60RB000045",107,66,0,34,7
"60RB000046",74,7,0,23,44
"60RB000047",93,66,3,17,7
"60RB000048",87,33,0,49,5
"60RB000049",130,92,0,24,14
"60RB000050",120,81,32,4,3
"60RB000051",72,57,15,0,0
"60RB000052",151,102,13,33,3
"60RB000053",121,109,1,7,4
"60RB000054",143,61,8,28,46
"60RB000055",146,125,11,8,2
"60RB000056",152,106,24,13,9
"60RB000057",54,31,0,10,13
"60RB000058",117,61,0,41,15
"60RB000059",70,45,0,13,12
"60RB000060",74,45,6,18,5
"60RB000061",181,123,11,37,10
"60RB000062",165,146,0,10,9
"60RB000063",183,143,2,27,11
"60RB000064",77,30,9,34,4
"60RB000065",100,28,1,61,10
"60RB000066",55,38,0,15,2
"60RB000067",122,51,0,59,12
"60RB000068",72,42,0,24,6
"60RB000069",91,62,0,27,2
"60RB000070",93,66,0,21,6
"60RB000071",168,137,0,25,6
"60RB000072",152,122,6,20,4
"60RB000073",109,54,0,42,13
"60RB000074",65,27,0,26,12
"60RB000075",58,44,7,7,0
"60RB000076",148,84,31,10,23
"60RB000077",148,88,0,48,12
"60RB000078",89,62,2,8,17
"60RB000079",204,149,0,29,26
"60RB000080",163,133,5,11,14
"60RB000081",178,122,3,42,11
"60RB000082",67,12,2,33,20
"60RB000083",137,67,0,42,28
"60RB000084",133,89,1,38,5
"60RB000085",77,69,0,8,0
"60RB000086",160,96,6,32,26
"60RB000087",54,45,0,5,4
"60RB000088",117,80,2,20,15
"60RB000089",124,82,13,23,6
"60RB000090",159,80,0,60,19
"60RB000091",56,32,9,10,5
"60RB000092",162,107,9,21,25
"60RB000093",105,56,1,44,4
"60RB000094",64,9,0,44,11
"60RB000095",147,47,0,73,27
"60RB000096",140,77,0,53,10
"60RB000097",159,129,1,25,4
"60RB000098",173,86,0,63,24
"60RB000099",68,27,0,13,28
"60RB000100",87,67,0,9,11
"60RB000101",88,69,0,16,3
"60RB000102",150,84,0,56,10
"60RB000103",171,65,0,76,30
"60RB000104",151,47,99,5,0
"60RB000105",115,40,4,44,27
"60RB000106",74,15,0,43,16
"60RB000107",81,38,0,32,11
"60RB000108",106,73,0,16,17
"60RB000109",60,43,0,14,3
"60RB000110",94,6,75,8,5
"60RB000111",63,19,0,12,32
"60RB000112",170,107,0,34,29
"60RB000113",116,72,8,21,15
"60RB000114",117,71,0,37,9
"60RB000115",102,21,0,58,23
"60RB000116",158,52,3,95,8
"60RB000117",113,33,0,65,15
"60RB000118",175,63,26,70,16
"60RB000119",125,92,0,24,9
"60RB000120",144,43,0,74,27
"60RB000121",55,32,20,0,3
"60RB000122",124,86,2,16,20
"60RB000123",59,33,0,22,4
"60RB000124",119,88,0,18,13
"60RB000125",103,47,53,0,3
"60RB000126",120,62,2,35,21
"60RB000127",85,50,0,25,10
"60RB000128",91,45,0,38,8
"60RB000129",58,16,0,27,15
"60RB000130",82,50,0,22,10
"60RB000131",119,55,0,34,30
"60RB000132",176,102,0,36,38
"60RB000133",176,121,50,2,3
"60RB000134",143,40,0,70,33
"60RB000135",142,107,4,29,2
"60RB000136",156,91,0,57,8
