"output_area","total","pensioner","student","other"
"S00102856",48,11,0,37
"S00102857",69,7,0,62
"S00102858",77,19,0,58
"S00102859",69,19,0,50
"S00102860",55,13,0,42
"S00102861",40,11,0,29
"S00102862",46,18,0,28
"S00102863",56,6,0,50
"S00102864",32,5,0,27
"S00102865",23,2,0,21
"S00102866",36,11,0,25
"S00102867",49,12,0,37
"S00102868",51,5,0,46
"S00102869",44,11,0,33
"S00102870",54,9,0,45
"S00102871",45,12,0,33
"S00102872",50,10,0,40
"S00102873",50,11,0,39
"S00102874",49,11,0,38
"S00102875",48,9,0,39
"S00102876",70,13,0,57
"S00102877",51,14,0,37
"S00102878",76,52,0,24
"S00102879",53,10,0,43
"S00102880",48,13,0,35
"S00102881",41,11,0,30
"S00102882",46,5,0,41
"S00102883",48,10,0,38
"S00102884",44,7,0,37
"S00102885",78,15,0,63
"S00102886",67,7,0,60
"S00102887",52,9,0,43
"S00102888",45,5,0,40
"S00102889",54,21,0,33
"S00102890",51,4,0,47
"S00102891",57,13,0,44
"S00102892",43,9,0,34
"S00102893",45,17,0,28
"S00102894",50,15,0,35
"S00102895",45,21,0,24
"S00102896",48,8,0,40
"S00102897",59,18,0,41
"S00102898",40,15,0,25
"S00102899",55,17,0,38
"S00102900",21,4,0,17
"S00102901",66,15,0,51
"S00102902",54,14,0,40
"S00102903",56,10,0,46
"S00102904",44,15,0,29
"S00102905",49,8,0,41
"S00102906",43,5,0,38
"S00102907",39,7,0,32
"S00102908",56,31,0,25
"S00102909",39,3,0,36
"S00102910",37,3,0,34
"S00102911",61,11,0,50
"S00102912",44,12,0,32
"S00102913",59,11,0,48
"S00102914",40,10,0,30
"S00102915",45,10,0,35
"S00102916",62,20,0,42
"S00102917",49,5,0,44
"S00102918",53,13,0,40
"S00102919",45,8,0,37
"S00102920",42,5,0,37
"S00102921",67,18,0,49
"S00102922",46,11,0,35
"S00102923",55,12,0,43
"S00102924",50,6,0,44
"S00102925",49,16,0,33
"S00102926",42,8,0,34
"S00102927",58,7,0,51
"S00102928",51,14,0,37
"S00102929",52,23,0,29
"S00102930",46,5,0,41
"S00102931",55,15,0,40
"S00102932",51,14,0,37
"S00102933",49,10,0,39
"S00102934",59,15,0,44
"S00102935",56,11,0,45
"S00102936",46,8,0,38
"S00102937",51,5,0,46
"S00102938",36,3,0,33
"S00102939",43,10,0,33
"S00102940",65,7,0,58
"S00102941",44,4,0,40
"S00102942",46,3,0,43
"S00102943",52,3,0,49
"S00102944",41,7,0,34
"S00102945",55,8,0,47
"S00102946",46,6,0,40
"S00102947",70,19,0,51
"S00102948",70,14,0,56
"S00102949",57,2,0,55
"S00102950",73,15,0,58
"S00102951",50,7,0,43
"S00102952",50,17,0,33
"S00102953",41,11,0,30
"S00102954",58,13,0,45
"S00102955",69,18,0,51
"S00102956",61,45,0,16
"S00102957",47,8,0,39
"S00102958",74,26,0,48
"S00102959",72,11,0,61
"S00102960",54,14,0,40
"S00102961",43,8,0,35
"S00102962",41,10,0,31
"S00102963",61,9,0,52
"S00102964",42,32,0,10
"S00102965",70,10,0,60
"S00102966",53,34,0,19
"S00102967",63,28,1,34
"S00102968",66,21,0,45
"S00102969",59,11,0,48
"S00102970",68,21,0,47
"S00102971",39,8,0,31
"S00102972",45,14,0,31
"S00102973",55,21,0,34
"S00102974",54,20,0,34
"S00102975",48,13,0,35
"S00102976",49,11,0,38
"S00102977",45,9,0,36
"S00102978",76,22,0,54
"S00102979",60,12,0,48
"S00102980",51,13,0,38
"S00102981",51,10,0,41
"S00102982",83,12,0,71
"S00102983",53,35,0,18
"S00102984",69,51,0,18
"S00102985",32,5,0,27
"S00102986",50,9,0,41
"S00102987",56,14,0,42
"S00102988",58,21,0,37
"S00102989",45,6,0,39
"S00102990",43,14,0,29
"S00102991",37,13,0,24
"S00102992",43,28,0,15
"S00102993",27,4,0,23
"S00102994",42,6,0,36
"S00102995",53,11,0,42
"S00102996",34,7,0,27
"S00102997",51,18,0,33
"S00102998",48,8,0,40
"S00102999",49,11,0,38
"S00103000",54,17,0,37
"S00103001",41,5,0,36
"S00103002",50,10,0,40
"S00103003",53,13,0,40
"S00103004",62,20,0,42
"S00103005",53,32,0,21
"S00103006",64,9,0,55
"S00103007",66,10,0,56
"S00103008",69,15,0,54
"S00103009",47,7,0,40
"S00103010",80,58,0,22
"S00103011",52,39,0,13
"S00103012",44,5,0,39
"S00103013",48,17,0,31
"S00103014",72,12,0,60
"S00103015",75,42,0,33
"S00103016",47,11,0,36
"S00103017",49,9,0,40
"S00103018",43,4,0,39
"S00103019",29,3,0,26
"S00103020",34,7,0,27
"S00103021",36,10,0,26
"S00103022",29,5,0,24
"S00103023",50,11,0,39
"S00103024",26,4,0,22
"S00103025",26,4,0,22
"S00103026",48,10,0,38
"S00103027",41,7,0,34
"S00103028",50,7,0,43
"S00103029",31,8,0,23
"S00103030",38,11,0,27
"S00103031",54,11,0,43
"S00103032",60,7,0,53
"S00103033",41,9,0,32
"S00103034",48,4,0,44
"S00103035",65,12,0,53
"S00103036",54,16,0,38
"S00103037",53,13,0,40
"S00103038",38,9,0,29
"S00103039",54,10,0,44
"S00103040",64,14,0,50
"S00103041",52,11,0,41
"S00103042",51,15,0,36
"S00103043",58,13,0,45
"S00103044",48,10,0,38
"S00103045",70,6,0,64
"S00103046",73,23,0,50
"S00103047",42,10,0,32
"S00103048",43,6,1,36
"S00103049",53,9,0,44
"S00103050",50,11,0,39
"S00103051",58,9,0,49
"S00103052",61,10,0,51
"S00103053",45,14,0,31
"S00103054",59,31,0,28
"S00103055",49,9,0,40
"S00103056",48,10,0,38
"S00103057",53,5,0,48
"S00103058",54,8,0,46
"S00103059",70,19,0,51
"S00103060",45,9,0,36
"S00103061",65,26,0,39
"S00103062",56,26,0,30
"S00103063",37,22,0,15
"S00103064",48,11,0,37
"S00103065",41,11,0,30
"S00103066",46,16,0,30
"S00103067",55,19,0,36
"S00103068",46,14,0,32
"S00103069",49,11,0,38
"S00103070",71,22,0,49
"S00103071",63,19,0,44
"S00103072",76,21,0,55
"S00103073",67,27,0,40
"S00103074",43,14,0,29
"S00103075",41,16,0,25
"S00103076",57,19,0,38
"S00103077",52,6,0,46
"S00103078",50,12,0,38
"S00103079",50,22,0,28
"S00103080",50,18,0,32
"S00103081",54,16,0,38
"S00103082",48,14,0,34
"S00103083",37,8,0,29
"S00103084",40,11,0,29
"S00103085",68,25,0,43
"S00103086",54,13,0,41
"S00103087",58,21,0,37
"S00103088",50,15,0,35
"S00103089",49,17,0,32
"S00103090",61,21,0,40
"S00103091",43,12,0,31
"S00103092",41,15,0,26
"S00103093",55,16,0,39
"S00103094",27,8,0,19
"S00103095",42,8,0,34
"S00103096",70,22,0,48
"S00103097",59,21,0,38
"S00103098",64,20,0,44
"S00103099",86,12,0,74
"S00103100",51,8,0,43
"S00103101",40,12,0,28
"S00103102",43,5,0,38
"S00103103",45,10,0,35
"S00103104",64,22,0,42
"S00103105",64,17,0,47
"S00103106",55,24,0,31
"S00103107",66,21,0,45
"S00103108",54,17,0,37
"S00103109",53,47,0,6
"S00103110",56,22,0,34
"S00103111",52,22,0,30
"S00103112",58,27,0,31
"S00103113",52,15,0,37
"S00103114",69,19,0,50
"S00103115",47,12,0,35
"S00103116",45,15,0,30
"S00103117",62,28,0,34
"S00103118",22,1,0,21
"S00103119",69,5,0,64
"S00103120",46,10,0,36
"S00103121",59,31,0,28
"S00103122",67,33,0,34
"S00103123",55,7,0,48
"S00103124",47,7,0,40
"S00103125",50,12,0,38
"S00103126",63,4,0,59
"S00103127",63,21,0,42
"S00103128",67,17,0,50
"S00103129",62,28,0,34
"S00103130",53,32,0,21
"S00103131",46,2,0,44
"S00103132",51,18,0,33
"S00103133",55,11,0,44
"S00103134",52,8,0,44
"S00103135",47,10,0,37
"S00103136",60,11,0,49
"S00103137",45,20,0,25
"S00103138",77,19,0,58
"S00103139",59,17,0,42
"S00103140",62,15,0,47
"S00103141",68,30,0,38
"S00103142",47,7,1,39
"S00103143",59,11,0,48
"S00103144",53,19,0,34
"S00103145",66,28,0,38
"S00103146",54,6,0,48
"S00103147",72,26,0,46
"S00103148",62,6,0,56
"S00103149",67,11,0,56
"S00103150",64,5,0,59
"S00103151",65,3,0,62
"S00103152",60,7,0,53
"S00103153",47,5,0,42
"S00103154",56,7,0,49
"S00103155",59,6,0,53
"S00103156",66,5,0,61
"S00103157",84,6,0,78
"S00103158",56,4,0,52
"S00103159",69,6,0,63
"S00103160",59,7,0,52
"S00103161",55,7,0,48
"S00103162",68,0,0,68
"S00103163",43,4,0,39
"S00103164",41,5,0,36
"S00103165",41,1,0,40
"S00103166",54,11,0,43
"S00103167",30,3,0,27
"S00103168",59,7,0,52
"S00103169",57,11,0,46
"S00103170",41,4,0,37
"S00103171",37,4,0,33
"S00103172",42,6,0,36
"S00103173",73,24,0,49
"S00103174",45,10,0,35
"S00103175",38,34,0,4
"S00103176",22,7,0,15
"S00103177",41,3,0,38
"S00103178",44,14,0,30
"S00103179",83,23,0,60
"S00103180",33,9,0,24
"S00103181",61,23,0,38
"S00103182",60,14,0,46
"S00103183",73,38,0,35
"S00103184",41,6,0,35
"S00103185",35,9,0,26
"S00103186",53,36,0,17
"S00103187",35,11,0,24
"S00103188",44,9,0,35
"S00103189",43,17,0,26
"S00103190",74,37,0,37
"S00103191",28,12,0,16
"S00103192",50,10,0,40
"S00103193",20,4,0,16
"S00103194",40,25,0,15
"S00103195",42,13,0,29
"S00103196",50,4,0,46
"S00103197",48,2,0,46
"S00103198",27,4,0,23
"S00103199",49,26,0,23
"S00103200",22,7,0,15
"S00103201",43,16,0,27
"S00103202",61,20,0,41
"S00103203",72,28,0,44
"S00103204",50,15,0,35
"S00103205",24,4,0,20
"S00103206",53,13,0,40
"S00103207",67,14,0,53
"S00103208",35,5,0,30
"S00103209",49,9,0,40
"S00103210",52,9,0,43
"S00103211",30,5,0,25
"S00103212",46,5,0,41
"S00103213",28,6,0,22
"S00103214",64,16,0,48
"S00103215",31,6,0,25
"S00103216",54,9,0,45
"S00103217",29,5,0,24
"S00103218",32,3,0,29
"S00103219",83,13,0,70
"S00103220",56,19,0,37
"S00103221",35,9,0,26
"S00103222",69,23,0,46
"S00103223",52,15,0,37
"S00103224",46,6,0,40
"S00103225",36,5,0,31
"S00103226",75,32,0,43
"S00103227",66,19,0,47
"S00103228",49,8,0,41
"S00103229",73,15,0,58
"S00103230",32,4,0,28
"S00103231",27,5,0,22
"S00103232",56,6,0,50
"S00103233",37,31,0,6
"S00103234",50,29,0,21
"S00103235",45,1,0,44
"S00103236",48,21,0,27
"S00103237",34,12,0,22
"S00103238",60,17,0,43
"S00103239",54,45,0,9
"S00103240",47,24,0,23
"S00103241",56,5,0,51
"S00103242",47,19,0,28
"S00103243",81,57,0,24
"S00103244",36,10,0,26
"S00103245",60,11,0,49
"S00103246",54,9,0,45
"S00103247",71,11,0,60
"S00103248",30,7,0,23
"S00103249",53,8,0,45
"S00103250",53,2,0,51
"S00103251",71,8,0,63
"S00103252",60,10,0,50
"S00103253",67,20,0,47
"S00103254",70,21,0,49
"S00103255",50,12,0,38
"S00103256",45,9,0,36
"S00103257",46,18,0,28
"S00103258",38,25,0,13
"S00103259",49,8,0,41
"S00103260",41,17,0,24
"S00103261",111,3,0,108
"S00103262",50,1,0,49
"S00103263",52,4,0,48
"S00103264",56,6,0,50
"S00103265",47,2,0,45
"S00103266",49,5,0,44
"S00103267",55,6,0,49
"S00103268",47,3,0,44
"S00103269",75,5,0,70
"S00103270",48,2,0,46
"S00103271",62,1,0,61
"S00103272",62,6,0,56
"S00103273",47,16,0,31
"S00103274",34,25,0,9
"S00103275",68,61,0,7
"S00103276",53,14,0,39
"S00103277",30,2,0,28
"S00103278",44,1,0,43
"S00103279",44,3,0,41
"S00103280",54,12,0,42
"S00103281",60,22,0,38
"S00103282",57,12,0,45
"S00103283",52,1,0,51
"S00103284",44,15,0,29
"S00103285",33,25,0,8
"S00103286",54,11,1,42
"S00103287",56,37,0,19
"S00103288",27,3,0,24
"S00103289",70,9,0,61
"S00103290",68,15,0,53
"S00103291",69,11,0,58
"S00103292",65,21,0,44
"S00103293",37,9,0,28
"S00103294",46,12,0,34
"S00103295",31,3,0,28
"S00103296",49,9,0,40
"S00103297",52,12,0,40
"S00103298",27,8,0,19
"S00103299",63,25,0,38
"S00103300",38,6,0,32
"S00103301",41,8,0,33
"S00103302",57,20,0,37
"S00103303",22,6,0,16
"S00103304",66,12,0,54
"S00103305",34,2,0,32
"S00103306",34,7,0,27
"S00103307",37,7,0,30
"S00103308",34,4,0,30
"S00103309",74,13,0,61
"S00103310",20,5,0,15
"S00103311",76,10,0,66
"S00103312",37,0,0,37
"S00103313",72,10,0,62
"S00103314",24,0,13,11
"S00103315",98,4,8,86
"S00103316",111,2,36,73
"S00103317",41,3,4,34
"S00103318",81,9,7,65
"S00103319",45,2,7,36
"S00103320",74,1,20,53
"S00103321",33,1,11,21
"S00103322",41,2,6,33
"S00103323",52,1,9,42
"S00103324",32,0,4,28
"S00103325",63,3,12,48
"S00103326",46,0,5,41
"S00103327",73,4,8,61
"S00103328",41,9,6,26
"S00103329",57,5,1,51
"S00103330",32,6,0,26
"S00103331",60,13,0,47
"S00103332",43,4,4,35
"S00103333",48,3,7,38
"S00103334",40,5,3,32
"S00103335",64,6,4,54
"S00103336",51,4,1,46
"S00103337",35,1,7,27
"S00103338",37,3,3,31
"S00103339",36,0,0,36
"S00103340",53,9,2,42
"S00103341",54,3,7,44
"S00103342",66,8,7,51
"S00103343",52,3,5,44
"S00103344",76,3,9,64
"S00103345",31,1,2,28
"S00103346",41,2,4,35
"S00103347",64,6,17,41
"S00103348",39,1,11,27
"S00103349",35,2,2,31
"S00103350",51,4,8,39
"S00103351",40,3,4,33
"S00103352",38,1,3,34
"S00103353",53,2,4,47
"S00103354",64,8,0,56
"S00103355",71,11,0,60
"S00103356",64,35,0,29
"S00103357",55,5,2,48
"S00103358",70,1,2,67
"S00103359",52,10,1,41
"S00103360",61,6,0,55
"S00103361",64,13,0,51
"S00103362",57,9,1,47
"S00103363",59,7,0,52
"S00103364",41,10,0,31
"S00103365",46,13,0,33
"S00103366",51,19,0,32
"S00103367",36,14,1,21
"S00103368",64,7,0,57
"S00103369",63,10,0,53
"S00103370",56,4,0,52
"S00103371",53,13,0,40
"S00103372",55,12,0,43
"S00103373",64,5,3,56
"S00103374",47,4,1,42
"S00103375",73,3,2,68
"S00103376",42,2,0,40
"S00103377",51,5,1,45
"S00103378",73,2,3,68
"S00103379",47,6,0,41
"S00103380",48,3,0,45
"S00103381",53,8,2,43
"S00103382",58,2,1,55
"S00103383",45,6,0,39
"S00103384",57,5,4,48
"S00103385",58,2,0,56
"S00103386",62,9,0,53
"S00103387",48,3,1,44
"S00103388",43,2,1,40
"S00103389",72,6,0,66
"S00103390",63,14,1,48
"S00103391",30,4,0,26
"S00103392",48,4,0,44
"S00103393",49,14,0,35
"S00103394",49,20,0,29
"S00103395",40,17,1,22
"S00103396",45,12,0,33
"S00103397",41,13,0,28
"S00103398",35,8,0,27
"S00103399",45,15,0,30
"S00103400",54,6,1,47
"S00103401",32,16,0,16
"S00103402",78,72,0,6
"S00103403",40,3,1,36
"S00103404",48,1,3,44
"S00103405",64,5,2,57
"S00103406",68,45,0,23
"S00103407",36,3,0,33
"S00103408",54,11,3,40
"S00103409",52,11,1,40
"S00103410",50,13,1,36
"S00103411",40,3,3,34
"S00103412",42,13,1,28
"S00103413",49,9,1,39
"S00103414",46,10,3,33
"S00103415",70,12,3,55
"S00103416",62,13,1,48
"S00103417",34,4,3,27
"S00103418",73,10,0,63
"S00103419",58,12,0,46
"S00103420",42,4,12,26
"S00103421",42,8,4,30
"S00103422",76,6,7,63
"S00103423",62,6,7,49
"S00103424",70,12,2,56
"S00103425",43,4,1,38
"S00103426",51,15,1,35
"S00103427",43,5,4,34
"S00103428",67,10,0,57
"S00103429",62,7,1,54
"S00103430",53,0,1,52
"S00103431",46,5,0,41
"S00103432",53,4,11,38
"S00103433",44,5,6,33
"S00103434",54,8,1,45
"S00103435",27,5,5,17
"S00103436",62,4,2,56
"S00103437",55,8,3,44
"S00103438",42,3,4,35
"S00103439",41,1,2,38
"S00103440",44,4,1,39
"S00103441",41,1,5,35
"S00103442",32,4,3,25
"S00103443",70,13,2,55
"S00103444",38,7,0,31
"S00103445",81,5,4,72
"S00103446",41,3,7,31
"S00103447",34,7,3,24
"S00103448",74,3,13,58
"S00103449",46,2,3,41
"S00103450",49,7,3,39
"S00103451",56,5,7,44
"S00103452",38,4,1,33
"S00103453",76,3,1,72
"S00103454",58,6,10,42
"S00103455",48,3,2,43
"S00103456",47,1,8,38
"S00103457",53,8,3,42
"S00103458",50,33,0,17
"S00103459",69,12,0,57
"S00103460",64,4,3,57
"S00103461",27,2,5,20
"S00103462",44,9,0,35
"S00103463",38,3,2,33
"S00103464",57,4,0,53
"S00103465",35,1,1,33
"S00103466",33,0,3,30
"S00103467",29,1,4,24
"S00103468",54,1,10,43
"S00103469",47,3,2,42
"S00103470",35,2,5,28
"S00103471",51,2,15,34
"S00103472",55,3,0,52
"S00103473",46,3,0,43
"S00103474",103,7,6,90
"S00103475",39,5,8,26
"S00103476",51,4,2,45
"S00103477",44,6,0,38
"S00103478",58,9,4,45
"S00103479",57,5,2,50
"S00103480",54,4,2,48
"S00103481",54,1,4,49
"S00103482",59,5,5,49
"S00103483",45,7,1,37
"S00103484",48,3,0,45
"S00103485",49,3,2,44
"S00103486",64,2,8,54
"S00103487",68,4,7,57
"S00103488",31,0,4,27
"S00103489",68,2,4,62
"S00103490",71,6,7,58
"S00103491",45,5,3,37
"S00103492",39,1,3,35
"S00103493",42,3,1,38
"S00103494",76,3,18,55
"S00103495",41,4,3,34
"S00103496",40,3,8,29
"S00103497",67,8,4,55
"S00103498",67,4,4,59
"S00103499",53,7,9,37
"S00103500",60,3,12,45
"S00103501",58,8,10,40
"S00103502",67,3,10,54
"S00103503",63,4,8,51
"S00103504",62,11,11,40
"S00103505",48,5,12,31
"S00103506",59,5,9,45
"S00103507",68,4,4,60
"S00103508",59,6,3,50
"S00103509",68,3,7,58
"S00103510",94,3,13,78
"S00103511",48,13,0,35
"S00103512",97,7,11,79
"S00103513",59,3,15,41
"S00103514",36,0,2,34
"S00103515",80,9,11,60
"S00103516",41,4,5,32
"S00103517",37,2,8,27
"S00103518",42,0,12,30
"S00103519",64,4,20,40
"S00103520",49,5,1,43
"S00103521",53,14,0,39
"S00103522",46,15,0,31
"S00103523",70,20,1,49
"S00103524",38,4,0,34
"S00103525",56,13,1,42
"S00103526",68,10,1,57
"S00103527",62,19,0,43
"S00103528",42,5,0,37
"S00103529",39,4,0,35
"S00103530",58,6,0,52
"S00103531",46,10,0,36
"S00103532",39,4,0,35
"S00103533",47,10,1,36
"S00103534",65,13,0,52
"S00103535",49,5,1,43
"S00103536",50,7,0,43
"S00103537",40,1,1,38
"S00103538",47,5,0,42
"S00103539",48,9,0,39
"S00103540",37,10,0,27
"S00103541",47,12,0,35
"S00103542",61,14,0,47
"S00103543",36,6,1,29
"S00103544",57,6,0,51
"S00103545",39,6,2,31
"S00103546",50,10,1,39
"S00103547",55,5,0,50
"S00103548",68,7,1,60
"S00103549",62,5,0,57
"S00103550",68,7,1,60
"S00103551",74,3,1,70
"S00103552",70,2,0,68
"S00103553",38,0,0,38
"S00103554",42,2,0,40
"S00103555",57,6,0,51
"S00103556",67,4,0,63
"S00103557",61,5,0,56
"S00103558",72,8,0,64
"S00103559",52,5,0,47
"S00103560",49,1,2,46
"S00103561",43,4,0,39
"S00103562",42,4,1,37
"S00103563",41,6,0,35
"S00103564",47,11,0,36
"S00103565",55,10,0,45
"S00103566",44,3,1,40
"S00103567",44,2,0,42
"S00103568",41,3,1,37
"S00103569",43,6,0,37
"S00103570",60,42,0,18
"S00103571",47,10,0,37
"S00103572",69,14,1,54
"S00103573",53,41,0,12
"S00103574",55,12,0,43
"S00103575",45,10,0,35
"S00103576",42,9,0,33
"S00103577",42,16,0,26
"S00103578",41,15,0,26
"S00103579",47,9,0,38
"S00103580",39,8,0,31
"S00103581",45,12,0,33
"S00103582",81,11,0,70
"S00103583",61,17,0,44
"S00103584",71,12,0,59
"S00103585",68,19,0,49
"S00103586",62,10,0,52
"S00103587",77,20,1,56
"S00103588",53,5,0,48
"S00103589",58,16,0,42
"S00103590",44,9,0,35
"S00103591",42,10,0,32
"S00103592",46,15,0,31
"S00103593",34,2,0,32
"S00103594",50,3,0,47
"S00103595",47,10,0,37
"S00103596",50,15,0,35
"S00103597",61,19,0,42
"S00103598",48,8,0,40
"S00103599",39,11,0,28
"S00103600",58,11,0,47
"S00103601",42,13,0,29
"S00103602",51,17,0,34
"S00103603",60,23,0,37
"S00103604",41,17,0,24
"S00103605",42,11,0,31
"S00103606",38,8,0,30
"S00103607",49,10,0,39
"S00103608",43,11,0,32
"S00103609",71,30,0,41
"S00103610",38,13,0,25
"S00103611",52,3,2,47
"S00103612",44,13,0,31
"S00103613",37,10,0,27
"S00103614",35,10,0,25
"S00103615",73,5,1,67
"S00103616",39,7,0,32
"S00103617",45,9,0,36
"S00103618",67,21,0,46
"S00103619",42,6,0,36
"S00103620",53,8,0,45
"S00103621",61,16,0,45
"S00103622",27,10,0,17
"S00103623",76,16,0,60
"S00103624",47,12,0,35
"S00103625",46,9,0,37
"S00103626",36,7,0,29
"S00103627",57,23,0,34
"S00103628",33,5,0,28
"S00103629",41,15,0,26
"S00103630",46,11,0,35
"S00103631",44,13,0,31
"S00103632",63,28,0,35
"S00103633",61,20,0,41
"S00103634",39,14,0,25
"S00103635",40,15,0,25
"S00103636",46,12,0,34
"S00103637",39,11,0,28
"S00103638",44,16,0,28
"S00103639",41,9,0,32
"S00103640",40,16,2,22
"S00103641",71,19,2,50
"S00103642",39,12,1,26
"S00103643",46,10,0,36
"S00103644",52,14,1,37
"S00103645",51,12,0,39
"S00103646",50,11,0,39
"S00103647",36,10,0,26
"S00103648",20,4,0,16
"S00103649",51,19,0,32
"S00103650",48,14,0,34
"S00103651",41,14,0,27
"S00103652",50,16,0,34
"S00103653",47,16,0,31
"S00103654",47,14,0,33
"S00103655",69,21,0,48
"S00103656",58,16,0,42
"S00103657",59,20,0,39
"S00103658",42,5,0,37
"S00103659",48,13,0,35
"S00103660",39,8,0,31
"S00103661",57,24,0,33
"S00103662",55,8,1,46
"S00103663",82,31,0,51
"S00103664",60,20,0,40
"S00103665",51,17,0,34
"S00103666",46,23,0,23
"S00103667",39,15,0,24
"S00103668",61,29,0,32
"S00103669",62,30,0,32
"S00103670",46,13,0,33
"S00103671",46,12,0,34
"S00103672",45,7,0,38
"S00103673",52,17,0,35
"S00103674",45,15,0,30
"S00103675",65,19,0,46
"S00103676",36,8,0,28
"S00103677",43,14,0,29
"S00103678",73,6,0,67
"S00103679",62,6,0,56
"S00103680",61,10,0,51
"S00103681",41,4,0,37
"S00103682",51,1,0,50
"S00103683",40,8,0,32
"S00103684",46,7,0,39
"S00103685",51,8,2,41
"S00103686",35,8,0,27
"S00103687",43,15,0,28
"S00103688",51,4,0,47
"S00103689",45,4,0,41
"S00103690",47,10,0,37
"S00103691",46,5,0,41
"S00103692",96,1,1,94
"S00103693",51,13,0,38
"S00103694",84,2,0,82
"S00103695",49,0,0,49
"S00103696",74,3,0,71
"S00103697",35,2,0,33
"S00103698",45,4,0,41
"S00103699",83,12,0,71
"S00103700",42,2,0,40
"S00103701",51,3,0,48
"S00103702",30,3,0,27
"S00103703",82,3,0,79
"S00103704",76,15,0,61
"S00103705",57,6,0,51
"S00103706",72,7,0,65
"S00103707",71,5,0,66
"S00103708",43,10,0,33
"S00103709",42,7,0,35
"S00103710",63,9,0,54
"S00103711",64,0,1,63
"S00103712",65,36,0,29
"S00103713",35,7,0,28
"S00103714",39,7,0,32
"S00103715",51,5,0,46
"S00103716",45,8,1,36
"S00103717",48,9,0,39
"S00103718",43,13,0,30
"S00103719",22,3,0,19
"S00103720",28,1,0,27
"S00103721",40,13,0,27
"S00103722",60,4,1,55
"S00103723",57,3,0,54
"S00103724",65,0,0,65
"S00103725",52,2,2,48
"S00103726",49,0,0,49
"S00103727",38,6,0,32
"S00103728",57,7,0,50
"S00103729",73,2,0,71
"S00103730",51,8,0,43
"S00103731",84,2,1,81
"S00103732",52,0,0,52
"S00103733",47,4,0,43
"S00103734",33,3,0,30
"S00103735",50,3,0,47
"S00103736",36,1,0,35
"S00103737",32,3,4,25
"S00103738",46,7,1,38
"S00103739",59,4,1,54
"S00103740",59,10,0,49
"S00103741",49,8,0,41
"S00103742",42,2,0,40
"S00103743",30,1,0,29
"S00103744",55,9,0,46
"S00103745",42,4,0,38
"S00103746",47,11,0,36
"S00103747",43,14,0,29
"S00103748",39,4,0,35
"S00103749",37,2,0,35
"S00103750",74,3,0,71
"S00103751",50,3,0,47
"S00103752",43,1,3,39
"S00103753",40,8,0,32
"S00103754",66,2,12,52
"S00103755",66,5,6,55
"S00103756",58,16,0,42
"S00103757",59,3,0,56
"S00103758",61,4,3,54
"S00103759",74,5,3,66
"S00103760",76,6,0,70
"S00103761",53,3,0,50
"S00103762",47,2,0,45
"S00103763",48,2,0,46
"S00103764",32,6,1,25
"S00103765",45,1,0,44
"S00103766",69,2,2,65
"S00103767",52,19,0,33
"S00103768",27,7,0,20
"S00103769",63,18,0,45
"S00103770",50,15,0,35
"S00103771",73,32,0,41
"S00103772",39,8,0,31
"S00103773",51,13,0,38
"S00103774",48,12,0,36
"S00103775",53,19,0,34
"S00103776",55,17,0,38
"S00103777",50,17,0,33
"S00103778",77,14,0,63
"S00103779",39,9,0,30
"S00103780",32,9,0,23
"S00103781",50,17,0,33
"S00103782",52,23,0,29
"S00103783",39,15,0,24
"S00103784",53,26,0,27
"S00103785",45,13,0,32
"S00103786",52,16,0,36
"S00103787",41,13,0,28
"S00103788",66,21,0,45
"S00103789",42,12,0,30
"S00103790",52,12,0,40
"S00103791",59,25,0,34
"S00103792",53,16,0,37
"S00103793",48,11,0,37
"S00103794",40,20,0,20
"S00103795",77,29,0,48
"S00103796",68,24,0,44
"S00103797",42,18,0,24
"S00103798",62,27,0,35
"S00103799",47,20,0,27
"S00103800",53,19,0,34
"S00103801",52,20,0,32
"S00103802",34,8,0,26
"S00103803",46,14,0,32
"S00103804",65,20,0,45
"S00103805",65,28,0,37
"S00103806",36,15,0,21
"S00103807",59,23,0,36
"S00103808",58,19,0,39
"S00103809",60,14,0,46
"S00103810",66,25,0,41
"S00103811",53,4,0,49
"S00103812",42,11,0,31
"S00103813",42,9,0,33
"S00103814",52,21,0,31
"S00103815",44,10,0,34
"S00103816",48,21,0,27
"S00103817",45,14,0,31
"S00103818",43,18,0,25
"S00103819",69,25,0,44
"S00103820",59,20,0,39
"S00103821",55,9,0,46
"S00103822",55,15,0,40
"S00103823",59,38,1,20
"S00103824",43,14,0,29
"S00103825",46,15,0,31
"S00103826",56,16,0,40
"S00103827",51,13,0,38
"S00103828",75,25,0,50
"S00103829",58,12,0,46
"S00103830",51,31,0,20
"S00103831",68,18,0,50
"S00103832",56,14,0,42
"S00103833",49,19,0,30
"S00103834",44,26,0,18
"S00103835",40,14,0,26
"S00103836",29,10,0,19
"S00103837",70,27,0,43
"S00103838",75,43,0,32
"S00103839",71,21,0,50
"S00103840",46,14,0,32
"S00103841",49,8,0,41
"S00103842",47,5,0,42
"S00103843",55,13,0,42
"S00103844",41,10,0,31
"S00103845",72,8,0,64
"S00103846",65,11,0,54
"S00103847",43,6,0,37
"S00103848",54,15,0,39
"S00103849",41,10,0,31
"S00103850",54,5,0,49
"S00103851",50,15,0,35
"S00103852",41,3,0,38
"S00103853",49,8,0,41
