"output_area","total","owned","social","rented","rentfree"
"S00092560",139,73,59,7,0
"S00092561",93,66,22,5,0
"S00092562",184,162,3,14,5
"S00092563",164,137,3,9,15
"S00092564",91,69,6,14,2
"S00092565",167,148,3,15,1
"S00092566",106,27,73,2,4
"S00092567",166,152,4,10,0
"S00092568",125,59,52,14,0
"S00092569",201,199,0,2,0
"S00092570",153,95,31,27,0
"S00092571",95,78,5,11,1
"S00092572",81,65,2,14,0
"S00092573",196,171,0,24,1
"S00092574",137,112,20,0,5
"S00092575",163,136,0,12,15
"S00092576",102,84,14,3,1
"S00092577",110,81,8,18,3
"S00092578",124,98,0,21,5
"S00092579",106,66,0,36,4
"S00092580",147,131,2,14,0
"S00092581",140,120,12,5,3
"S00092582",56,55,0,0,1
"S00092583",119,99,2,12,6
"S00092584",71,63,2,6,0
"S00092585",172,145,10,14,3
"S00092586",164,155,2,7,0
"S00092587",129,116,5,4,4
"S00092588",131,108,3,15,5
"S00092589",118,74,13,23,8
"S00092590",96,45,5,40,6
"S00092591",93,9,3,23,58
"S00092592",177,77,87,13,0
"S00092593",113,83,15,15,0
"S00092594",121,105,2,14,0
"S00092595",103,86,3,14,0
"S00092596",171,151,0,11,9
"S00092597",109,80,6,21,2
"S00092598",115,101,8,5,1
"S00092599",129,89,37,1,2
"S00092600",109,65,44,0,0
"S00092601",106,98,7,0,1
"S00092602",131,127,4,0,0
"S00092603",148,141,0,7,0
"S00092604",176,155,0,21,0
"S00092605",106,96,1,4,5
"S00092606",107,104,0,3,0
"S00092607",93,57,31,5,0
"S00092608",106,95,6,3,2
"S00092609",171,152,8,11,0
"S00092610",199,194,5,0,0
"S00092611",90,90,0,0,0
"S00092612",163,163,0,0,0
"S00092613",83,27,46,9,1
"S00092614",93,27,65,1,0
"S00092615",72,50,22,0,0
"S00092616",141,135,1,5,0
"S00092617",95,51,43,1,0
"S00092618",159,68,87,4,0
"S00092619",177,161,0,16,0
"S00092620",93,55,27,10,1
"S00092621",218,207,0,11,0
"S00092622",70,14,51,5,0
"S00092623",95,62,8,22,3
"S00092624",155,151,0,4,0
"S00092625",170,157,2,11,0
"S00092626",80,64,11,5,0
"S00092627",107,59,42,5,1
"S00092628",67,54,4,9,0
"S00092629",205,198,0,7,0
"S00092630",66,63,3,0,0
"S00092631",191,162,27,2,0
"S00092632",111,107,0,4,0
"S00092633",99,28,62,4,5
"S00092634",120,26,85,9,0
"S00092635",159,92,65,2,0
"S00092636",119,113,0,6,0
"S00092637",156,141,0,15,0
"S00092638",146,118,0,28,0
"S00092639",135,114,6,15,0
"S00092640",167,144,0,23,0
"S00092641",138,111,0,25,2
"S00092642",176,158,0,18,0
"S00092643",62,60,0,0,2
"S00092644",104,43,45,16,0
"S00092645",83,39,35,9,0
"S00092646",116,114,0,2,0
"S00092647",199,191,0,8,0
"S00092648",141,135,0,6,0
"S00092649",150,124,0,26,0
"S00092650",202,197,0,5,0
"S00092651",120,117,0,3,0
"S00092652",69,63,4,2,0
"S00092653",130,124,1,5,0
"S00092654",122,118,0,4,0
"S00092655",134,134,0,0,0
"S00092656",112,107,3,0,2
"S00092657",185,117,66,2,0
"S00092658",89,84,5,0,0
"S00092659",182,170,1,7,4
"S00092660",101,95,0,5,1
"S00092661",117,87,22,8,0
"S00092662",78,65,11,2,0
"S00092663",112,93,12,7,0
"S00092664",144,137,3,4,0
"S00092665",71,55,0,14,2
"S00092666",135,78,45,11,1
"S00092667",90,90,0,0,0
"S00092668",99,53,35,11,0
"S00092669",174,154,0,18,2
"S00092670",81,62,13,4,2
"S00092671",120,61,59,0,0
"S00092672",132,55,77,0,0
"S00092673",81,15,62,4,0
"S00092674",146,130,0,14,2
"S00092675",168,155,0,9,4
"S00092676",89,88,1,0,0
"S00092677",98,76,14,8,0
"S00092678",136,111,15,7,3
"S00092679",80,39,29,12,0
"S00092680",194,138,23,30,3
"S00092681",97,45,52,0,0
"S00092682",103,68,27,1,7
"S00092683",138,136,0,2,0
"S00092684",85,85,0,0,0
"S00092685",87,67,18,2,0
"S00092686",128,101,13,12,2
"S00092687",156,108,37,10,1
"S00092688",83,68,0,15,0
"S00092689",250,241,0,9,0
"S00092690",244,235,4,5,0
"S00092691",132,128,0,4,0
"S00092692",57,22,33,2,0
"S00092693",119,99,1,19,0
"S00092694",153,114,36,3,0
"S00092695",59,45,11,3,0
"S00092696",127,118,0,9,0
"S00092697",120,111,4,5,0
"S00092698",147,112,19,14,2
"S00092699",136,116,0,20,0
"S00092700",88,85,0,3,0
"S00092701",118,95,17,4,2
"S00092702",108,101,0,7,0
"S00092703",160,150,2,8,0
"S00092704",158,153,4,1,0
"S00092705",110,81,12,17,0
"S00092706",160,147,0,11,2
"S00092707",63,23,35,5,0
"S00092708",104,87,0,16,1
"S00092709",93,62,19,9,3
"S00092710",133,121,4,8,0
"S00092711",128,116,3,9,0
"S00092712",123,115,6,1,1
"S00092713",118,113,4,0,1
"S00092714",69,67,2,0,0
"S00092715",99,63,31,5,0
"S00092716",132,67,65,0,0
"S00092717",205,186,3,16,0
"S00092718",110,58,50,2,0
"S00092719",86,49,36,0,1
"S00092720",186,106,61,19,0
"S00092721",86,84,0,2,0
"S00092722",82,64,14,4,0
"S00092723",167,120,30,17,0
"S00092724",114,75,2,31,6
"S00092725",57,47,4,5,1
"S00092726",114,103,1,10,0
"S00092727",88,69,14,5,0
"S00092728",109,76,4,29,0
"S00092729",146,97,39,10,0
"S00092730",111,42,65,4,0
"S00092731",175,115,58,2,0
"S00092732",128,83,31,8,6
"S00092733",177,171,2,4,0
"S00092734",154,119,0,32,3
"S00092735",62,10,48,4,0
"S00092736",57,45,2,9,1
"S00092737",104,50,37,13,4
"S00092738",131,62,60,7,2
"S00092739",80,66,3,11,0
"S00092740",60,43,14,3,0
"S00092741",98,51,42,5,0
"S00092742",109,49,48,10,2
"S00092743",82,47,28,7,0
"S00092744",126,118,4,4,0
"S00092745",173,149,0,22,2
"S00092746",63,57,6,0,0
"S00092747",117,109,4,4,0
"S00092748",138,97,38,1,2
"S00092749",124,119,0,3,2
"S00092750",103,67,36,0,0
"S00092751",132,125,0,7,0
"S00092752",155,146,4,5,0
"S00092753",133,123,3,7,0
"S00092754",90,81,0,9,0
"S00092755",75,75,0,0,0
"S00092756",151,130,10,10,1
"S00092757",178,154,16,8,0
"S00092758",70,22,42,4,2
"S00092759",95,57,34,4,0
"S00092760",151,129,13,9,0
"S00092761",64,49,12,3,0
"S00092762",84,33,43,8,0
"S00092763",145,139,0,6,0
"S00092764",119,98,10,11,0
"S00092765",219,212,0,6,1
"S00092766",94,88,0,6,0
"S00092767",159,150,0,9,0
"S00092768",169,158,4,6,1
"S00092769",160,125,22,12,1
"S00092770",71,46,10,14,1
"S00092771",168,127,32,9,0
"S00092772",121,83,27,9,2
"S00092773",81,81,0,0,0
"S00092774",115,55,50,10,0
"S00092775",92,59,33,0,0
"S00092776",110,95,1,9,5
"S00092777",109,81,22,5,1
"S00092778",141,102,39,0,0
"S00092779",189,159,2,25,3
"S00092780",108,98,7,3,0
"S00092781",153,134,12,5,2
"S00092782",114,103,8,0,3
"S00092783",119,111,0,8,0
"S00092784",140,124,0,14,2
"S00092785",168,161,0,5,2
"S00092786",111,107,0,4,0
"S00092787",127,87,28,11,1
"S00092788",161,129,0,24,8
"S00092789",161,134,0,22,5
"S00092790",191,184,2,5,0
"S00092791",82,61,0,21,0
"S00092792",124,105,3,15,1
"S00092793",128,88,3,37,0
"S00092794",99,93,0,3,3
"S00092795",69,61,1,5,2
"S00092796",93,80,0,13,0
"S00092797",136,133,0,3,0
"S00092798",91,36,37,18,0
"S00092799",116,69,21,22,4
"S00092800",129,90,31,6,2
"S00092801",58,49,5,0,4
"S00092802",95,48,36,11,0
"S00092803",57,57,0,0,0
"S00092804",169,116,24,28,1
"S00092805",87,79,1,7,0
"S00092806",116,113,0,3,0
"S00092807",155,141,0,11,3
"S00092808",121,114,0,5,2
"S00092809",105,63,34,8,0
"S00092810",170,141,1,17,11
"S00092811",81,50,28,3,0
"S00092812",131,104,26,1,0
"S00092813",142,88,45,6,3
"S00092814",166,128,37,1,0
"S00092815",155,110,33,12,0
"S00092816",188,188,0,0,0
"S00092817",84,76,0,7,1
"S00092818",132,125,3,2,2
"S00092819",85,57,19,9,0
"S00092820",121,86,19,13,3
"S00092821",72,33,35,4,0
"S00092822",66,57,6,3,0
"S00092823",198,91,104,3,0
"S00092824",147,139,4,2,2
"S00092825",84,68,11,3,2
"S00092826",85,55,28,2,0
"S00092827",57,27,23,6,1
"S00092828",83,63,14,6,0
"S00092829",105,64,32,9,0
"S00092830",183,177,6,0,0
"S00092831",96,72,4,18,2
"S00092832",106,44,43,16,3
"S00092833",73,62,8,3,0
"S00092834",82,56,23,3,0
"S00092835",119,94,22,3,0
"S00092836",81,59,22,0,0
"S00092837",135,127,6,2,0
"S00092838",128,106,0,13,9
"S00092839",67,59,2,4,2
"S00092840",85,35,41,9,0
"S00092841",126,114,1,9,2
"S00092842",96,56,17,21,2
"S00092843",86,39,31,14,2
"S00092844",120,115,2,3,0
"S00092845",90,85,3,2,0
"S00092846",102,63,31,6,2
"S00092847",76,56,16,4,0
"S00092848",89,27,58,4,0
"S00092849",126,85,36,4,1
"S00092850",71,71,0,0,0
"S00092851",162,143,3,14,2
"S00092852",166,147,1,18,0
"S00092853",126,107,7,9,3
"S00092854",63,53,7,2,1
"S00092855",93,71,18,4,0
"S00092856",89,53,32,4,0
"S00092857",112,105,0,5,2
"S00092858",155,111,42,2,0
"S00092859",56,47,9,0,0
"S00092860",82,76,2,0,4
"S00092861",105,79,22,2,2
"S00092862",76,70,0,6,0
"S00092863",85,83,0,0,2
"S00092864",140,97,35,8,0
"S00092865",135,126,3,6,0
"S00092866",52,36,13,2,1
"S00092867",108,72,17,19,0
"S00092868",127,88,38,1,0
"S00092869",83,47,20,16,0
"S00092870",58,11,41,6,0
"S00092871",122,101,15,5,1
"S00092872",77,55,16,6,0
"S00092873",121,60,47,12,2
"S00092874",126,95,27,3,1
"S00092875",191,155,31,3,2
"S00092876",84,10,67,7,0
"S00092877",159,121,29,9,0
"S00092878",118,109,2,2,5
"S00092879",99,73,22,4,0
"S00092880",120,79,26,15,0
"S00092881",122,81,32,8,1
"S00092882",107,57,45,3,2
"S00092883",118,69,45,3,1
"S00092884",50,45,5,0,0
"S00092885",155,94,54,4,3
"S00092886",101,83,16,2,0
"S00092887",141,87,47,6,1
"S00092888",60,39,21,0,0
"S00092889",94,85,9,0,0
"S00092890",70,55,15,0,0
"S00092891",144,124,14,2,4
"S00092892",149,125,11,13,0
"S00092893",116,91,15,8,2
"S00092894",119,94,10,11,4
"S00092895",104,100,0,0,4
"S00092896",105,89,13,0,3
"S00092897",87,86,0,1,0
"S00092898",114,76,35,0,3
"S00092899",53,39,9,5,0
"S00092900",108,69,17,19,3
"S00092901",246,213,9,20,4
"S00092902",114,110,0,4,0
"S00092903",210,202,4,4,0
"S00092904",141,132,5,4,0
"S00092905",165,68,93,4,0
"S00092906",109,61,41,7,0
"S00092907",172,19,151,2,0
"S00092908",70,6,53,10,1
"S00092909",93,56,34,3,0
"S00092910",132,97,21,9,5
"S00092911",124,98,17,3,6
"S00092912",145,109,19,13,4
"S00092913",88,66,19,2,1
"S00092914",95,79,16,0,0
"S00092915",155,138,14,3,0
"S00092916",164,80,71,13,0
"S00092917",144,83,52,9,0
"S00092918",121,70,46,5,0
"S00092919",135,98,29,5,3
"S00092920",106,90,0,15,1
"S00092921",181,153,5,20,3
"S00092922",71,57,10,3,1
"S00092923",101,76,0,23,2
"S00092924",110,49,23,37,1
"S00092925",147,115,1,30,1
"S00092926",62,49,2,6,5
"S00092927",140,131,0,9,0
"S00092928",127,114,3,10,0
"S00092929",58,48,4,6,0
"S00092930",139,124,1,11,3
"S00092931",146,114,9,22,1
"S00092932",145,86,43,11,5
"S00092933",146,120,2,20,4
"S00092934",143,119,8,15,1
"S00092935",105,72,17,15,1
"S00092936",79,25,41,13,0
"S00092937",107,31,39,37,0
"S00092938",115,32,31,52,0
"S00092939",165,106,24,35,0
"S00092940",122,109,0,11,2
"S00092941",160,147,5,8,0
"S00092942",141,106,32,1,2
"S00092943",69,19,47,3,0
"S00092944",119,111,0,2,6
"S00092945",116,86,20,10,0
"S00092946",105,80,16,8,1
"S00092947",129,97,15,11,6
"S00092948",202,198,0,4,0
"S00092949",82,71,0,11,0
"S00092950",107,66,0,41,0
"S00092951",152,106,34,12,0
"S00092952",159,147,7,5,0
"S00092953",70,31,38,1,0
"S00092954",103,63,40,0,0
"S00092955",111,60,47,4,0
"S00092956",138,117,20,1,0
"S00092957",103,97,0,6,0
"S00092958",150,139,0,9,2
"S00092959",84,84,0,0,0
"S00092960",151,142,0,8,1
"S00092961",102,97,0,5,0
"S00092962",127,114,6,7,0
"S00092963",132,129,0,0,3
"S00092964",99,95,0,1,3
"S00092965",191,183,1,3,4
"S00092966",133,130,0,3,0
"S00092967",99,92,4,2,1
"S00092968",128,99,20,9,0
"S00092969",91,82,0,3,6
"S00092970",65,57,6,2,0
"S00092971",188,169,15,2,2
"S00092972",143,110,22,9,2
"S00092973",133,117,3,11,2
"S00092974",87,72,12,3,0
"S00092975",134,111,9,13,1
"S00092976",129,105,5,15,4
"S00092977",109,89,4,14,2
"S00092978",110,64,9,37,0
"S00092979",73,64,0,9,0
"S00092980",140,87,6,47,0
"S00092981",57,30,3,16,8
"S00092982",105,91,8,4,2
"S00092983",182,160,8,14,0
"S00092984",163,101,8,41,13
"S00092985",148,122,7,16,3
"S00092986",180,171,1,8,0
"S00092987",140,130,0,6,4
"S00092988",165,153,0,12,0
"S00092989",192,147,12,27,6
"S00092990",186,171,7,8,0
"S00092991",191,140,12,33,6
"S00092992",154,87,5,43,19
"S00092993",106,61,0,39,6
"S00092994",151,87,2,55,7
"S00092995",84,18,8,48,10
"S00092996",97,65,6,26,0
"S00092997",93,56,30,5,2
"S00092998",143,78,11,44,10
"S00092999",157,95,2,53,7
"S00093000",95,62,2,20,11
"S00093001",139,66,1,53,19
"S00093002",172,103,18,50,1
"S00093003",93,81,0,8,4
"S00093004",201,143,55,3,0
"S00093005",170,156,8,5,1
"S00093006",160,142,0,17,1
"S00093007",160,138,0,15,7
"S00093008",132,70,2,47,13
"S00093009",55,15,7,26,7
"S00093010",96,74,8,14,0
"S00093011",96,65,2,24,5
"S00093012",112,83,5,21,3
"S00093013",138,101,10,21,6
"S00093014",82,70,6,0,6
"S00093015",65,49,6,3,7
"S00093016",118,102,0,13,3
"S00093017",129,103,0,22,4
"S00093018",113,91,7,12,3
"S00093019",159,142,2,10,5
"S00093020",78,38,1,31,8
"S00093021",95,69,0,14,12
"S00093022",96,42,0,46,8
"S00093023",107,95,0,11,1
"S00093024",61,55,5,1,0
"S00093025",109,64,6,39,0
"S00093026",118,94,21,3,0
"S00093027",118,90,5,17,6
"S00093028",120,98,0,11,11
"S00093029",171,124,0,35,12
"S00093030",118,98,2,18,0
"S00093031",84,37,3,39,5
"S00093032",151,107,12,29,3
"S00093033",130,115,7,8,0
"S00093034",103,62,0,34,7
"S00093035",106,43,2,27,34
"S00093036",105,30,25,37,13
"S00093037",91,45,0,41,5
"S00093038",63,16,1,42,4
"S00093039",163,108,2,40,13
"S00093040",139,79,4,48,8
"S00093041",61,48,0,11,2
"S00093042",176,128,20,25,3
"S00093043",125,96,16,10,3
"S00093044",68,44,3,17,4
"S00093045",172,54,16,93,9
"S00093046",159,118,2,30,9
"S00093047",128,48,5,54,21
"S00093048",80,22,0,44,14
"S00093049",80,45,2,26,7
"S00093050",71,21,3,20,27
"S00093051",79,6,12,44,17
"S00093052",90,42,5,19,24
"S00093053",115,63,7,32,13
"S00093054",78,63,9,5,1
"S00093055",106,72,0,29,5
"S00093056",66,30,0,32,4
"S00093057",91,33,2,46,10
"S00093058",137,128,1,3,5
"S00093059",147,88,12,44,3
"S00093060",107,83,0,21,3
"S00093061",83,37,11,35,0
"S00093062",127,77,15,18,17
"S00093063",126,67,0,51,8
"S00093064",147,123,8,13,3
"S00093065",189,154,0,29,6
"S00093066",125,90,9,26,0
"S00093067",67,50,5,11,1
"S00093068",127,96,6,25,0
"S00093069",80,53,6,21,0
"S00093070",131,108,9,11,3
"S00093071",121,88,4,26,3
"S00093072",109,48,5,51,5
"S00093073",123,74,6,38,5
"S00093074",116,73,4,39,0
"S00093075",99,74,0,20,5
"S00093076",145,118,3,19,5
"S00093077",98,86,3,7,2
"S00093078",87,58,3,23,3
"S00093079",61,60,0,1,0
"S00093080",182,157,6,16,3
"S00093081",145,116,2,13,14
"S00093082",176,157,0,17,2
"S00093083",199,160,6,32,1
"S00093084",98,67,1,14,16
"S00093085",118,85,0,22,11
"S00093086",55,36,0,14,5
"S00093087",119,91,0,27,1
"S00093088",151,104,7,34,6
"S00093089",118,88,0,19,11
"S00093090",91,63,19,8,1
"S00093091",115,33,81,0,1
"S00093092",156,122,6,22,6
"S00093093",114,95,7,12,0
"S00093094",92,55,30,6,1
"S00093095",153,114,0,31,8
"S00093096",55,45,0,4,6
"S00093097",60,34,4,9,13
"S00093098",76,48,8,15,5
"S00093099",144,131,2,10,1
"S00093100",157,149,0,8,0
"S00093101",183,163,0,15,5
"S00093102",193,140,0,47,6
"S00093103",142,113,2,18,9
"S00093104",114,101,2,11,0
"S00093105",198,167,11,17,3
"S00093106",117,104,3,10,0
"S00093107",125,93,0,27,5
"S00093108",92,86,2,0,4
"S00093109",121,101,1,19,0
"S00093110",115,96,1,18,0
"S00093111",104,96,0,8,0
"S00093112",88,66,4,18,0
"S00093113",100,87,1,12,0
"S00093114",172,168,0,4,0
"S00093115",91,59,9,23,0
"S00093116",207,190,6,11,0
"S00093117",184,173,4,7,0
"S00093118",135,93,34,7,1
"S00093119",132,95,21,14,2
"S00093120",110,91,1,11,7
"S00093121",117,95,0,18,4
"S00093122",81,46,28,4,3
"S00093123",116,64,44,7,1
"S00093124",88,66,12,8,2
"S00093125",100,98,0,0,2
"S00093126",108,104,0,1,3
"S00093127",99,94,0,5,0
"S00093128",121,113,2,4,2
"S00093129",185,176,0,7,2
"S00093130",122,96,18,7,1
"S00093131",115,109,0,6,0
"S00093132",84,51,23,10,0
"S00093133",116,108,2,6,0
"S00093134",138,135,0,3,0
"S00093135",146,136,0,10,0
"S00093136",88,84,0,0,4
"S00093137",92,90,0,0,2
"S00093138",111,102,6,3,0
"S00093139",109,102,0,7,0
"S00093140",138,135,0,3,0
"S00093141",107,101,3,0,3
"S00093142",162,145,6,11,0
"S00093143",118,115,1,0,2
"S00093144",111,107,0,4,0
"S00093145",144,125,0,18,1
"S00093146",186,180,0,6,0
"S00093147",108,101,4,0,3
"S00093148",68,53,1,4,10
"S00093149",109,109,0,0,0
"S00093150",80,78,0,1,1
"S00093151",110,70,38,2,0
"S00093152",61,53,4,2,2
"S00093153",149,119,9,20,1
"S00093154",111,91,18,2,0
"S00093155",101,94,4,0,3
"S00093156",177,157,0,16,4
"S00093157",117,80,23,12,2
"S00093158",124,101,0,22,1
"S00093159",80,29,43,8,0
"S00093160",97,69,6,22,0
"S00093161",137,118,0,11,8
"S00093162",161,147,3,7,4
"S00093163",103,88,10,5,0
"S00093164",144,125,10,9,0
"S00093165",104,101,2,1,0
"S00093166",142,108,20,12,2
"S00093167",119,89,27,2,1
"S00093168",80,65,8,7,0
"S00093169",80,60,7,13,0
"S00093170",75,42,16,17,0
"S00093171",76,17,52,7,0
"S00093172",136,132,0,4,0
"S00093173",106,101,0,5,0
"S00093174",169,146,1,18,4
"S00093175",82,80,0,2,0
"S00093176",102,95,0,5,2
"S00093177",88,53,12,23,0
"S00093178",155,134,2,15,4
"S00093179",125,89,21,15,0
"S00093180",109,99,2,7,1
"S00093181",146,144,0,2,0
"S00093182",195,188,1,5,1
"S00093183",110,104,0,4,2
"S00093184",169,157,2,10,0
"S00093185",99,71,22,2,4
"S00093186",154,133,10,10,1
"S00093187",161,152,0,9,0
"S00093188",111,71,15,25,0
"S00093189",106,86,5,14,1
"S00093190",161,149,0,9,3
"S00093191",91,69,16,5,1
"S00093192",123,107,6,10,0
"S00093193",139,108,0,31,0
"S00093194",137,121,0,15,1
"S00093195",96,86,0,10,0
"S00093196",133,123,2,6,2
"S00093197",76,72,1,3,0
"S00093198",141,132,0,9,0
"S00093199",147,140,2,5,0
"S00093200",57,53,0,4,0
"S00093201",117,111,0,6,0
"S00093202",122,75,32,12,3
"S00093203",85,50,16,19,0
"S00093204",121,106,0,15,0
"S00093205",95,63,16,16,0
"S00093206",94,53,35,5,1
"S00093207",93,62,23,7,1
"S00093208",109,78,23,8,0
"S00093209",114,103,5,6,0
"S00093210",166,148,4,12,2
"S00093211",104,85,10,7,2
"S00093212",86,81,5,0,0
"S00093213",88,35,39,14,0
"S00093214",107,52,49,5,1
"S00093215",97,62,20,14,1
"S00093216",79,36,25,16,2
"S00093217",68,54,8,2,4
"S00093218",117,97,17,1,2
"S00093219",98,82,14,2,0
"S00093220",88,53,34,1,0
"S00093221",69,33,27,5,4
"S00093222",97,62,31,2,2
"S00093223",112,106,0,4,2
"S00093224",116,116,0,0,0
"S00093225",101,86,0,15,0
"S00093226",148,95,37,16,0
"S00093227",84,67,8,7,2
"S00093228",104,64,36,4,0
"S00093229",170,104,59,7,0
"S00093230",144,98,26,19,1
"S00093231",88,61,15,8,4
"S00093232",85,56,14,15,0
"S00093233",116,81,20,15,0
"S00093234",101,73,25,3,0
"S00093235",109,69,21,16,3
"S00093236",151,127,10,6,8
"S00093237",145,93,19,32,1
"S00093238",95,85,2,8,0
"S00093239",135,52,64,19,0
"S00093240",85,67,7,11,0
"S00093241",78,23,33,22,0
"S00093242",93,47,31,15,0
"S00093243",104,76,9,19,0
"S00093244",116,37,11,67,1
"S00093245",101,66,22,13,0
"S00093246",121,105,1,13,2
"S00093247",128,99,9,18,2
"S00093248",82,70,8,4,0
"S00093249",120,104,11,5,0
"S00093250",113,107,1,0,5
"S00093251",176,155,3,16,2
"S00093252",114,76,16,20,2
"S00093253",99,70,13,13,3
"S00093254",68,32,36,0,0
"S00093255",109,29,75,5,0
"S00093256",113,36,72,5,0
"S00093257",106,54,39,11,2
"S00093258",95,56,22,12,5
"S00093259",105,39,55,9,2
"S00093260",89,30,51,4,4
"S00093261",57,32,14,11,0
"S00093262",117,31,31,55,0
"S00093263",67,31,31,3,2
"S00093264",81,39,39,3,0
"S00093265",136,24,88,24,0
"S00093266",97,66,12,18,1
"S00093267",77,44,5,27,1
"S00093268",93,63,4,24,2
"S00093269",74,53,10,9,2
"S00093270",104,47,28,28,1
"S00093271",53,16,33,4,0
"S00093272",97,36,35,26,0
"S00093273",104,62,16,26,0
"S00093274",104,54,37,13,0
"S00093275",79,36,27,16,0
"S00093276",125,34,42,48,1
"S00093277",68,27,31,8,2
"S00093278",54,4,47,3,0
"S00093279",118,52,27,32,7
"S00093280",64,12,46,5,1
"S00093281",110,49,8,52,1
"S00093282",100,53,36,10,1
"S00093283",100,35,54,10,1
"S00093284",89,43,0,46,0
"S00093285",104,9,47,48,0
"S00093286",94,38,42,13,1
"S00093287",94,32,48,14,0
"S00093288",77,14,2,61,0
"S00093289",89,68,9,10,2
"S00093290",127,111,3,13,0
"S00093291",99,53,46,0,0
"S00093292",108,10,90,8,0
"S00093293",107,17,90,0,0
"S00093294",93,12,79,2,0
"S00093295",154,32,110,12,0
"S00093296",99,17,79,3,0
"S00093297",130,22,81,27,0
"S00093298",166,120,41,5,0
"S00093299",148,71,64,13,0
"S00093300",126,63,44,17,2
"S00093301",106,84,20,1,1
"S00093302",143,6,130,3,4
"S00093303",183,74,81,28,0
"S00093304",72,7,61,4,0
"S00093305",97,5,92,0,0
"S00093306",142,27,99,16,0
"S00093307",86,82,0,3,1
"S00093308",119,112,0,6,1
"S00093309",97,95,0,2,0
"S00093310",151,143,8,0,0
"S00093311",124,105,2,17,0
"S00093312",105,79,7,19,0
"S00093313",107,64,20,23,0
"S00093314",128,122,2,0,4
"S00093315",118,110,3,5,0
"S00093316",109,106,0,3,0
"S00093317",98,96,0,2,0
"S00093318",86,76,7,3,0
"S00093319",85,83,0,2,0
"S00093320",123,54,62,5,2
"S00093321",95,40,38,17,0
"S00093322",121,119,0,2,0
"S00093323",131,96,24,11,0
"S00093324",109,30,73,4,2
"S00093325",94,55,35,3,1
"S00093326",115,71,34,8,2
"S00093327",106,65,32,9,0
"S00093328",132,112,17,0,3
"S00093329",125,83,36,6,0
"S00093330",111,67,35,7,2
"S00093331",93,66,27,0,0
"S00093332",156,131,19,5,1
"S00093333",125,118,2,2,3
"S00093334",221,208,5,7,1
"S00093335",164,18,139,7,0
"S00093336",121,33,81,7,0
"S00093337",98,56,25,17,0
"S00093338",77,42,32,1,2
"S00093339",152,136,6,8,2
"S00093340",80,28,42,10,0
"S00093341",59,40,16,3,0
"S00093342",157,30,110,17,0
"S00093343",65,37,9,19,0
"S00093344",158,73,12,70,3
"S00093345",104,101,2,0,1
"S00093346",94,88,0,6,0
"S00093347",58,49,0,9,0
"S00093348",73,71,0,0,2
"S00093349",135,110,0,20,5
"S00093350",121,66,38,17,0
"S00093351",100,56,40,2,2
"S00093352",84,47,13,21,3
"S00093353",121,77,40,4,0
"S00093354",89,37,46,6,0
"S00093355",134,87,21,25,1
"S00093356",83,47,20,16,0
"S00093357",109,66,24,19,0
"S00093358",103,85,1,17,0
"S00093359",89,69,2,17,1
"S00093360",93,59,30,2,2
"S00093361",103,43,51,7,2
"S00093362",134,86,39,9,0
"S00093363",92,54,19,18,1
"S00093364",65,27,23,13,2
"S00093365",100,75,15,5,5
"S00093366",150,86,32,30,2
"S00093367",57,42,3,12,0
"S00093368",107,78,13,16,0
"S00093369",63,27,29,7,0
"S00093370",118,70,32,14,2
"S00093371",90,52,30,4,4
"S00093372",112,65,46,1,0
"S00093373",53,36,16,1,0
"S00093374",200,191,0,7,2
"S00093375",142,97,41,4,0
"S00093376",215,177,25,13,0
"S00093377",184,166,9,7,2
"S00093378",85,75,10,0,0
"S00093379",70,5,63,2,0
"S00093380",101,41,48,12,0
"S00093381",110,79,24,7,0
"S00093382",104,9,95,0,0
"S00093383",77,36,30,11,0
"S00093384",117,66,34,16,1
"S00093385",118,54,58,6,0
"S00093386",104,101,0,2,1
"S00093387",78,69,0,3,6
"S00093388",135,83,48,0,4
"S00093389",84,81,0,2,1
"S00093390",88,84,1,3,0
"S00093391",157,148,3,5,1
"S00093392",112,95,9,3,5
"S00093393",111,69,34,8,0
"S00093394",108,79,22,6,1
"S00093395",133,91,40,2,0
"S00093396",96,47,41,6,2
"S00093397",157,116,32,9,0
"S00093398",109,99,7,3,0
"S00093399",110,58,50,2,0
"S00093400",87,25,51,11,0
"S00093401",61,37,20,4,0
"S00093402",119,68,45,2,4
"S00093403",177,109,54,10,4
"S00093404",136,98,37,1,0
"S00093405",149,90,49,8,2
"S00093406",127,77,40,10,0
"S00093407",87,30,54,3,0
"S00093408",57,23,31,3,0
"S00093409",124,45,57,20,2
"S00093410",185,50,126,9,0
"S00093411",79,45,29,3,2
"S00093412",95,37,54,4,0
"S00093413",90,15,61,14,0
"S00093414",83,28,55,0,0
"S00093415",129,56,71,2,0
"S00093416",121,37,68,12,4
"S00093417",70,17,50,3,0
"S00093418",53,25,18,10,0
"S00093419",108,45,46,17,0
"S00093420",221,95,112,14,0
"S00093421",151,60,89,2,0
