output_area,total,scotland,ruk,elsewhere
60QJ001110,141,127,8,6
60QJ001111,51,46,4,1
60QJ001112,177,148,11,18
60QJ001113,111,89,4,18
60QJ001114,72,55,15,2
60QJ001115,78,74,2,2
60QJ001116,73,69,2,2
60QJ001117,57,49,6,2
60QJ001118,79,68,9,2
60QJ001119,55,48,4,3
60QJ001120,106,95,8,3
60QJ001121,73,61,5,7
60QJ001122,126,114,5,7
60QJ001123,117,109,3,5
60QJ001124,66,61,3,2
60QJ001125,83,76,6,1
60QJ001126,90,81,6,3
60QJ001127,82,78,3,1
60QJ001128,148,129,13,6
60QJ001129,141,130,9,2
60QJ001130,91,85,3,3
60QJ001131,84,75,3,6
60QJ001132,69,68,0,1
60QJ001133,126,123,1,2
60QJ001134,142,131,5,6
60QJ001135,74,71,2,1
60QJ001136,96,83,3,10
60QJ001137,71,70,0,1
60QJ001138,107,99,8,0
60QJ001139,75,66,3,6
60QJ001140,89,78,8,3
60QJ001141,88,67,11,10
60QJ001142,103,85,8,10
60QJ001143,111,80,11,20
60QJ001144,62,55,3,4
60QJ001145,75,51,13,11
60QJ001146,102,95,2,5
60QJ001147,80,71,4,5
60QJ001148,230,220,6,4
60QJ001149,122,105,9,8
60QJ001150,62,60,2,0
60QJ001151,80,69,1,10
60QJ001152,79,66,7,6
60QJ001153,89,79,2,8
60QJ001154,134,118,5,11
60QJ001155,148,141,6,1
60QJ001156,135,128,1,6
60QJ001157,79,72,1,6
60QJ001158,92,87,3,2
60QJ001159,116,113,1,2
60QJ001160,150,134,5,11
60QJ001161,60,56,3,1
60QJ001162,114,110,3,1
60QJ001163,115,107,3,5
60QJ001164,107,103,4,0
60QJ001165,81,78,1,2
60QJ001166,81,71,8,2
60QJ001167,165,157,7,1
60QJ001168,115,106,4,5
60QJ001169,145,136,5,4
60QJ001170,132,115,7,10
60QJ001171,98,87,6,5
60QJ001172,57,44,9,4
60QJ001173,100,74,16,10
60QJ001174,112,95,12,5
60QJ001175,113,94,13,6
60QJ001176,85,68,7,10
60QJ001177,138,124,5,9
60QJ001178,91,80,6,5
60QJ001179,101,86,7,8
60QJ001180,110,104,4,2
60QJ001181,111,100,11,0
60QJ001182,116,111,5,0
60QJ001183,50,46,3,1
60QJ001184,87,81,3,3
60QJ001185,116,110,5,1
60QJ001186,161,143,3,15
60QJ001187,140,117,7,16
60QJ001188,132,123,4,5
60QJ001189,82,79,1,2
60QJ001190,119,116,0,3
60QJ001191,116,100,9,7
60QJ001192,131,125,4,2
60QJ001193,164,151,7,6
60QJ001194,76,71,5,0
60QJ001195,88,83,3,2
60QJ001196,151,146,5,0
60QJ001197,92,86,3,3
60QJ001198,176,163,9,4
60QJ001199,93,85,6,2
60QJ001200,125,120,4,1
60QJ001201,158,147,10,1
60QJ001202,141,120,15,6
60QJ001203,171,163,6,2
60QJ001204,92,83,7,2
60QJ001205,115,106,5,4
60QJ001206,55,47,7,1
60QJ001207,116,104,11,1
60QJ001208,89,78,9,2
60QJ001209,135,125,7,3
60QJ001210,171,162,7,2
60QJ001211,116,110,3,3
60QJ001212,188,171,13,4
60QJ001213,85,79,6,0
60QJ001214,175,163,8,4
60QJ001215,153,140,8,5
60QJ001216,117,110,6,1
60QJ001217,141,131,4,6
60QJ001218,146,123,21,2
60QJ001219,117,97,11,9
60QJ001220,117,106,8,3
60QJ001221,165,143,8,14
60QJ001222,78,69,2,7
60QJ001223,120,98,12,10
60QJ001224,120,99,14,7
60QJ001225,73,66,4,3
60QJ001226,125,108,15,2
60QJ001227,106,86,18,2
60QJ001228,64,60,4,0
60QJ001229,157,122,28,7
60QJ001230,87,74,11,2
60QJ001231,114,81,25,8
60QJ001232,70,54,7,9
60QJ001233,104,76,15,13
60QJ001234,63,52,7,4
60QJ001235,83,75,6,2
60QJ001236,163,137,18,8
60QJ001237,64,57,4,3
60QJ001238,123,110,6,7
60QJ001239,113,90,14,9
60QJ001240,64,58,2,4
60QJ001241,110,97,2,11
60QJ001242,273,196,45,32
60QJ001243,67,48,14,5
60QJ001244,117,101,12,4
60QJ001245,166,151,12,3
60QJ001246,72,65,4,3
60QJ001247,139,124,8,7
60QJ001248,62,54,5,3
60QJ001249,199,169,15,15
60QJ001250,87,72,12,3
60QJ001251,136,110,20,6
60QJ001252,134,120,11,3
60QJ001253,133,120,7,6
60QJ001254,113,97,12,4
60QJ001255,200,180,10,10
60QJ001256,145,121,13,11
60QJ001257,99,89,4,6
60QJ001258,151,124,16,11
60QJ001259,145,129,7,9
60QJ001260,108,97,5,6
60QJ001261,110,96,7,7
60QJ001262,96,73,6,17
60QJ001263,344,284,37,23
60QJ001264,157,139,7,11
60QJ001265,102,91,8,3
60QJ001266,349,307,13,29
60QJ001267,70,67,2,1
60QJ001268,97,87,5,5
60QJ001269,125,111,4,10
60QJ001270,77,76,0,1
60QJ001271,98,80,12,6
60QJ001272,124,63,27,34
60QJ001273,132,121,8,3
60QJ001274,152,148,3,1
60QJ001275,130,103,15,12
60QJ001276,102,99,3,0
60QJ001277,81,78,0,3
60QJ001278,136,110,22,4
60QJ001279,89,68,17,4
60QJ001280,63,49,6,8
60QJ001281,114,99,8,7
60QJ001282,156,137,9,10
60QJ001283,215,196,15,4
60QJ001284,92,85,2,5
60QJ001285,195,176,12,7
60QJ001286,54,38,10,6
60QJ001287,498,202,121,175
60QK000001,58,52,6,0
60QK000002,80,69,10,1
60QK000003,131,114,16,1
60QK000004,193,155,34,4
60QK000005,124,114,9,1
60QK000006,153,148,5,0
60QK000007,242,198,36,8
60QK000008,104,100,4,0
60QK000009,83,80,3,0
60QK000010,136,125,11,0
60QK000011,86,81,5,0
60QK000012,71,52,16,3
60QK000013,190,175,14,1
60QK000014,130,113,16,1
60QK000015,227,186,35,6
60QK000016,177,153,21,3
60QK000017,97,86,11,0
60QK000018,56,50,5,1
60QK000019,138,117,19,2
60QK000020,186,170,14,2
60QK000021,112,108,4,0
60QK000022,184,169,13,2
60QK000023,86,84,2,0
60QK000024,114,110,2,2
60QK000025,158,149,5,4
60QK000026,53,50,3,0
60QK000027,165,151,10,4
60QK000028,175,169,4,2
60QK000029,57,52,3,2
60QK000030,173,161,7,5
60QK000031,105,93,10,2
60QK000032,207,187,17,3
60QK000033,138,123,12,3
60QK000034,179,163,14,2
60QK000035,79,74,4,1
60QK000036,159,143,6,10
60QK000037,183,151,27,5
60QK000038,195,167,26,2
60QK000039,99,82,17,0
60QK000040,107,85,20,2
60QK000041,69,61,7,1
60QK000042,56,49,7,0
60QK000043,136,128,8,0
60QK000044,153,131,18,4
60QK000045,113,102,11,0
60QK000046,90,79,8,3
60QK000047,87,77,10,0
60QK000048,102,95,7,0
60QK000049,203,190,9,4
60QK000050,171,153,17,1
60QK000051,54,51,3,0
60QK000052,160,155,3,2
60QK000053,169,157,9,3
60QK000054,98,93,4,1
60QK000055,128,122,5,1
60QK000056,96,89,5,2
60QK000057,85,77,8,0
60QK000058,138,133,5,0
60QK000059,163,153,9,1
60QK000060,162,153,8,1
60QK000061,106,104,2,0
60QK000062,109,106,2,1
60QK000063,150,142,7,1
60QK000064,137,129,5,3
60QK000065,82,81,1,0
60QK000066,117,112,4,1
60QK000067,144,137,4,3
60QK000068,99,89,10,0
60QK000069,105,102,3,0
60QK000070,99,87,8,4
60QK000071,140,137,3,0
60QK000072,144,142,1,1
60QK000073,183,171,6,6
60QK000074,157,153,3,1
60QK000075,145,135,10,0
60QK000076,58,56,0,2
60QK000077,102,98,4,0
60QK000078,61,59,2,0
60QK000079,101,98,3,0
60QK000080,118,113,3,2
60QK000081,145,137,7,1
60QK000082,78,74,4,0
60QK000083,165,163,2,0
60QK000084,140,137,2,1
60QK000085,110,105,5,0
60QK000086,102,99,3,0
60QK000087,136,127,6,3
60QK000088,137,127,10,0
60QK000089,115,108,4,3
60QK000090,128,121,7,0
60QK000091,80,76,4,0
60QK000092,58,56,2,0
60QK000093,104,99,4,1
60QK000094,81,79,2,0
60QK000095,105,102,3,0
60QK000096,74,72,2,0
60QK000097,96,92,4,0
60QK000098,104,103,0,1
60QK000099,97,95,2,0
60QK000100,108,106,2,0
60QK000101,127,120,6,1
60QK000102,105,100,4,1
60QK000103,119,94,22,3
60QK000104,112,95,15,2
60QK000105,155,143,6,6
60QK000106,99,91,5,3
60QK000107,163,146,17,0
60QK000108,155,145,10,0
60QK000109,98,85,10,3
60QK000110,136,126,9,1
60QK000111,139,105,26,8
60QK000112,134,126,4,4
60QK000113,172,162,7,3
60QK000114,111,106,4,1
60QK000115,163,159,3,1
60QK000116,196,184,9,3
60QK000117,141,137,3,1
60QK000118,136,130,3,3
60QK000119,112,110,2,0
60QK000120,147,145,1,1
60QK000121,142,139,3,0
60QK000122,116,111,5,0
60QK000123,129,122,6,1
60QK000124,145,134,7,4
60QK000125,120,119,1,0
60QK000126,155,145,9,1
60QK000127,109,108,0,1
60QK000128,109,97,11,1
60QK000129,86,78,6,2
60QK000130,148,143,5,0
60QK000131,110,108,2,0
60QK000132,146,142,3,1
60QK000133,162,156,6,0
60QK000134,128,118,8,2
60QK000135,56,53,3,0
60QK000136,146,138,7,1
60QK000137,106,101,5,0
60QK000138,156,147,9,0
60QK000139,138,136,2,0
60QK000140,139,135,4,0
60QK000141,192,184,3,5
60QK000142,147,142,4,1
60QK000143,128,119,8,1
60QK000144,118,110,5,3
60QK000145,98,91,6,1
60QK000146,122,113,7,2
60QK000147,158,149,7,2
60QK000148,108,104,2,2
60QK000149,181,174,5,2
60QK000150,162,153,4,5
60QK000151,177,164,13,0
60QK000152,111,107,4,0
60QK000153,77,70,3,4
60QK000154,129,127,1,1
60QK000155,123,119,2,2
60QK000156,107,100,4,3
60QK000157,107,101,3,3
60QK000158,117,113,3,1
60QK000159,121,118,3,0
60QK000160,99,91,7,1
60QK000161,81,80,0,1
60QK000162,86,82,3,1
60QK000163,96,90,5,1
60QK000164,115,112,3,0
60QK000165,117,114,2,1
60QK000166,109,103,6,0
60QK000167,99,95,3,1
60QK000168,126,119,5,2
60QK000169,91,78,8,5
60QK000170,131,125,6,0
60QK000171,115,105,8,2
60QK000172,171,165,4,2
60QK000173,227,202,13,12
60QK000174,98,89,6,3
60QK000175,190,180,9,1
60QK000176,144,131,12,1
60QK000177,171,163,5,3
60QK000178,139,137,2,0
60QK000179,135,121,11,3
60QK000180,147,146,1,0
60QK000181,118,116,1,1
60QK000182,153,147,6,0
60QK000183,137,129,6,2
60QK000184,122,116,4,2
60QK000185,78,77,1,0
60QK000186,58,54,1,3
60QK000187,200,187,5,8
60QK000188,114,102,11,1
60QK000189,156,154,2,0
60QK000190,160,157,1,2
60QK000191,92,86,5,1
60QK000192,104,97,7,0
60QK000193,108,106,1,1
60QK000194,106,105,1,0
60QK000195,98,95,3,0
60QK000196,111,104,5,2
60QK000197,96,94,2,0
60QK000198,108,103,3,2
60QK000199,80,74,4,2
60QK000200,129,123,6,0
60QK000201,135,115,16,4
60QK000202,104,98,4,2
60QK000203,119,103,15,1
60QK000204,114,106,2,6
60QK000205,82,75,5,2
60QK000206,120,114,3,3
60QK000207,135,131,4,0
60QK000208,92,90,1,1
60QK000209,119,116,2,1
60QK000210,98,97,1,0
60QK000211,134,131,2,1
60QK000212,159,147,11,1
60QK000213,142,138,3,1
60QK000214,98,96,2,0
60QK000215,115,108,6,1
60QK000216,169,165,3,1
60QK000217,168,162,1,5
60QK000218,89,84,4,1
60QK000219,187,180,7,0
60QK000220,78,72,1,5
60QK000221,102,101,1,0
60QK000222,126,115,2,9
60QK000223,107,103,3,1
60QK000224,106,101,5,0
60QK000225,74,68,6,0
60QK000226,78,74,2,2
60QK000227,58,57,1,0
60QK000228,61,60,1,0
60QK000229,55,54,0,1
60QK000230,179,172,6,1
60QK000231,96,93,3,0
60QK000232,60,56,2,2
60QK000233,95,88,7,0
60QK000234,114,107,6,1
60QK000235,102,99,3,0
60QK000236,182,176,5,1
60QK000237,157,151,5,1
60QK000238,107,103,3,1
60QK000239,113,108,5,0
60QK000240,118,116,1,1
60QK000241,121,105,15,1
60QK000242,127,120,4,3
60QK000243,111,108,3,0
60QK000244,91,83,6,2
60QK000245,78,73,4,1
60QK000246,111,106,4,1
60QK000247,143,134,8,1
60QK000248,110,104,3,3
60QK000249,103,96,5,2
60QK000250,102,99,3,0
60QK000251,123,105,12,6
60QK000252,86,75,11,0
60QK000253,186,177,7,2
60QK000254,144,128,14,2
60QK000255,83,75,8,0
60QK000256,89,83,6,0
60QK000257,160,150,9,1
60QK000258,151,144,6,1
60QK000259,129,124,5,0
60QK000260,178,172,6,0
60QK000261,152,145,7,0
60QK000262,156,152,3,1
60QK000263,157,153,3,1
60QK000264,111,103,4,4
60QK000265,119,111,8,0
60QK000266,133,130,1,2
60QK000267,102,98,3,1
60QK000268,166,161,5,0
60QK000269,99,96,3,0
60QK000270,134,128,3,3
60QK000271,136,130,4,2
60QK000272,137,128,9,0
60QK000273,117,111,6,0
60QK000274,115,112,2,1
60QK000275,143,133,10,0
60QK000276,110,103,6,1
60QK000277,89,86,1,2
60QK000278,148,138,8,2
60QK000279,130,126,4,0
60QK000280,135,131,4,0
60QK000281,134,130,3,1
60QK000282,247,226,18,3
60QK000283,146,130,6,10
60QK000284,201,187,6,8
60QK000285,116,113,2,1
60QK000286,103,94,6,3
60QK000287,147,137,6,4
60QK000288,132,125,6,1
60QK000289,88,81,6,1
60QK000290,95,87,4,4
60QK000291,108,96,7,5
60QK000292,124,120,3,1
60QK000293,104,95,7,2
60QK000294,125,116,5,4
60QK000295,118,111,5,2
60QK000296,115,109,3,3
60QK000297,110,105,5,0
60QK000298,75,62,8,5
60QK000299,132,125,4,3
60QK000300,125,115,5,5
60QK000301,107,100,6,1
60QK000302,126,120,4,2
60QK000303,138,133,4,1
60QK000304,105,91,8,6
60QK000305,128,114,4,10
60QK000306,68,64,2,2
60QK000307,69,51,16,2
60QK000308,95,89,3,3
60QK000309,69,68,1,0
60QK000310,78,74,3,1
60QK000311,132,123,6,3
60QK000312,167,154,7,6
60QK000313,102,95,6,1
60QK000314,131,129,2,0
60QK000315,96,88,7,1
60QK000316,101,99,0,2
60QK000317,89,83,4,2
60QK000318,117,113,4,0
60QK000319,112,109,3,0
60QK000320,77,73,3,1
60QK000321,125,108,13,4
60QK000322,72,67,5,0
60QK000323,114,108,4,2
60QK000324,126,121,4,1
60QK000325,95,92,1,2
60QK000326,82,76,4,2
60QK000327,57,57,0,0
60QK000328,110,99,10,1
60QK000329,87,83,4,0
60QK000330,128,118,5,5
60QK000331,113,106,7,0
60QK000332,72,68,3,1
60QK000333,107,99,7,1
60QK000334,110,98,9,3
60QK000335,120,114,5,1
60QK000336,64,60,4,0
60QK000337,153,140,9,4
60QK000338,185,173,12,0
60QK000339,127,122,1,4
60QK000340,104,89,11,4
60QK000341,145,141,2,2
60QK000342,111,105,5,1
60QK000343,54,54,0,0
60QK000344,65,63,2,0
60QK000345,159,150,5,4
60QK000346,72,66,6,0
60QK000347,58,53,3,2
60QK000348,85,83,2,0
60QK000349,93,90,2,1
60QK000350,62,58,1,3
60QK000351,86,83,2,1
60QK000352,170,155,5,10
60QK000353,75,68,5,2
60QK000354,76,67,6,3
60QK000355,81,68,9,4
60QK000356,144,131,9,4
60QK000357,121,114,6,1
60QK000358,140,130,8,2
60QK000359,132,128,2,2
60QK000360,111,108,2,1
60QK000361,118,112,5,1
60QK000362,121,116,3,2
60QK000363,161,153,7,1
60QK000364,115,109,3,3
60QK000365,87,85,1,1
60QK000366,136,133,3,0
60QK000367,139,126,9,4
60QK000368,102,96,4,2
60QK000369,161,153,7,1
60QK000370,132,124,8,0
60QK000371,104,98,5,1
60QK000372,110,106,4,0
60QK000373,119,109,9,1
60QK000374,149,132,14,3
60QK000375,102,98,1,3
60QK000376,102,98,4,0
60QK000377,110,106,3,1
60QK000378,119,108,5,6
60QK000379,114,112,2,0
60QK000380,121,112,4,5
60QK000381,105,100,3,2
60QK000382,108,100,6,2
60QK000383,174,170,3,1
60QK000384,152,146,5,1
60QK000385,171,168,2,1
60QK000386,124,114,7,3
60QK000387,136,130,4,2
60QK000388,107,103,1,3
60QK000389,125,121,4,0
60QK000390,114,104,8,2
60QK000391,105,98,5,2
60QK000392,174,162,11,1
60QK000393,120,116,4,0
60QK000394,167,162,4,1
60QK000395,122,112,10,0
60QK000396,149,141,7,1
60QK000397,170,162,5,3
60QK000398,135,128,3,4
60QK000399,128,115,9,4
60QK000400,126,116,7,3
60QK000401,97,92,2,3
60QK000402,199,181,13,5
60QK000403,77,72,4,1
60QK000404,96,88,6,2
60QK000405,82,76,5,1
60QK000406,101,94,7,0
60QK000407,103,96,2,5
60QK000408,97,83,14,0
60QK000409,129,120,7,2
60QK000410,126,118,5,3
60QK000411,128,122,4,2
60QK000412,123,118,2,3
60QK000413,103,98,3,2
60QK000414,98,90,8,0
60QK000415,158,145,12,1
60QK000416,132,126,4,2
60QK000417,94,85,5,4
60QK000418,122,116,5,1
60QK000419,126,111,13,2
60QK000420,94,89,5,0
60QK000421,107,100,4,3
60QK000422,141,131,6,4
60QK000423,126,119,3,4
60QK000424,123,111,6,6
60QK000425,137,130,5,2
60QK000426,109,104,4,1
60QK000427,102,96,2,4
60QK000428,115,109,4,2
60QK000429,63,56,6,1
60QK000430,122,116,5,1
60QK000431,69,64,4,1
60QK000432,146,138,3,5
60QK000433,80,71,6,3
60QK000434,82,81,0,1
60QK000435,164,155,8,1
60QK000436,151,137,10,4
60QK000437,221,207,8,6
60QK000438,174,166,7,1
60QK000439,98,90,6,2
60QK000440,113,108,5,0
60QK000441,126,117,9,0
60QK000442,81,80,1,0
60QK000443,80,79,1,0
60QK000444,116,107,5,4
60QK000445,90,84,6,0
60QK000446,127,117,7,3
60QK000447,87,77,7,3
60QK000448,109,93,10,6
60QK000449,119,111,6,2
60QK000450,81,75,3,3
60QK000451,97,86,10,1
60QK000452,84,83,0,1
60QK000453,111,104,2,5
60QK000454,88,80,6,2
60QK000455,134,124,10,0
60QK000456,87,81,5,1
60QK000457,50,47,2,1
60QK000458,71,64,4,3
60QK000459,64,61,1,2
60QK000460,109,105,2,2
60QK000461,87,77,4,6
60QK000462,64,60,3,1
60QK000463,77,67,8,2
60QK000464,85,83,1,1
60QK000465,68,64,1,3
60QK000466,61,59,1,1
60QK000467,143,138,5,0
60QK000468,158,142,13,3
60QK000469,139,132,7,0
60QK000470,99,92,5,2
60QK000471,82,78,4,0
60QK000472,164,150,12,2
60QK000473,125,117,6,2
60QK000474,124,113,10,1
60QK000475,151,142,5,4
60QK000476,131,119,8,4
60QK000477,149,140,7,2
60QK000478,119,103,14,2
60QK000479,118,108,9,1
60QK000480,155,140,10,5
60QK000481,150,124,21,5
60QK000482,185,169,10,6
60QK000483,166,140,17,9
60QK000484,209,186,18,5
60QK000485,110,100,8,2
60QK000486,94,88,5,1
60QK000487,125,112,11,2
60QK000488,140,125,9,6
60QK000489,98,90,5,3
60QK000490,119,116,3,0
60QK000491,176,162,11,3
60QK000492,115,104,9,2
60QK000493,187,173,12,2
60QK000494,132,126,5,1
60QK000495,120,110,8,2
60QK000496,113,105,6,2
60QK000497,56,50,3,3
60QK000498,109,106,3,0
60QK000499,95,88,7,0
60QK000500,133,122,4,7
60QK000501,131,123,7,1
60QK000502,103,101,2,0
60QK000503,125,122,3,0
60QK000504,106,94,6,6
60QK000505,142,136,3,3
60QK000506,54,52,2,0
60QK000507,90,82,7,1
60QK000508,79,74,4,1
60QK000509,132,122,5,5
60QK000510,94,90,4,0
60QK000511,155,146,6,3
60QK000512,92,89,3,0
60QK000513,137,128,8,1
60QK000514,137,128,9,0
60QK000515,135,130,5,0
60QK000516,138,131,6,1
60QK000517,115,106,3,6
60QK000518,114,102,5,7
60QK000519,60,55,3,2
60QK000520,129,124,2,3
60QK000521,116,107,7,2
60QK000522,109,104,5,0
60QK000523,80,78,1,1
60QK000524,99,94,3,2
60QK000525,92,84,6,2
60QK000526,105,103,0,2
60QK000527,170,157,11,2
60QK000528,110,101,8,1
60QK000529,105,98,6,1
60QK000530,70,61,7,2
60QK000531,52,48,3,1
60QK000532,60,58,2,0
60QK000533,76,74,1,1
60QK000534,101,93,5,3
60QK000535,120,116,2,2
60QK000536,109,107,0,2
60QK000537,94,90,3,1
60QK000538,140,133,6,1
60QK000539,136,126,10,0
60QK000540,85,79,5,1
60QK000541,69,60,5,4
60QK000542,115,107,6,2
60QK000543,145,139,4,2
60QK000544,138,127,11,0
60QK000545,102,97,3,2
60QK000546,160,154,6,0
60QK000547,98,90,6,2
60QK000548,102,94,5,3
60QK000549,99,94,2,3
60QK000550,116,112,4,0
60QK000551,182,167,8,7
60QK000552,116,111,4,1
60QK000553,147,138,7,2
60QK000554,91,90,0,1
60QK000555,107,100,4,3
60QK000556,119,115,0,4
60QK000557,108,101,4,3
60QK000558,110,104,6,0
60QK000559,141,137,1,3
60QK000560,105,100,3,2
60QK000561,199,191,3,5
60QK000562,84,81,1,2
60QK000563,91,83,8,0
60QK000564,86,78,6,2
60QK000565,193,180,9,4
60QK000566,116,89,25,2
60QK000567,172,160,10,2
60QK000568,176,151,14,11
60QK000569,146,136,6,4
60QK000570,145,136,8,1
60QK000571,121,112,9,0
60QK000572,132,124,7,1
60QK000573,119,112,5,2
60QK000574,86,81,4,1
60QK000575,80,77,3,0
60QK000576,223,205,16,2
60QK000577,140,127,8,5
60QK000578,113,107,4,2
60QK000579,127,124,1,2
60QK000580,99,96,3,0
60QK000581,153,149,2,2
60QK000582,126,122,3,1
60QK000583,115,107,8,0
60QK000584,123,116,4,3
60QK000585,172,163,8,1
60QK000586,126,117,8,1
60QK000587,137,128,6,3
60QK000588,179,173,4,2
60QK000589,133,125,5,3
60QK000590,134,128,6,0
60QK000591,98,94,2,2
60QK000592,130,123,3,4
60QK000593,154,137,15,2
60QK000594,111,105,3,3
60QK000595,74,69,4,1
60QK000596,106,103,2,1
60QK000597,113,97,9,7
60QK000598,94,87,5,2
60QK000599,77,73,2,2
60QK000600,126,123,1,2
60QK000601,67,63,2,2
60QK000602,125,117,8,0
60QK000603,106,103,3,0
60QK000604,103,96,6,1
60QK000605,170,159,9,2
60QK000606,163,152,8,3
60QK000607,142,130,9,3
60QK000608,106,103,3,0
60QK000609,122,115,6,1
60QK000610,117,111,4,2
60QK000611,96,94,1,1
60QK000612,86,83,3,0
60QK000613,117,110,4,3
60QK000614,87,85,1,1
60QK000615,187,177,7,3
60QK000616,95,90,3,2
60QK000617,82,72,6,4
60QK000618,176,165,11,0
60QK000619,141,135,3,3
60QK000620,168,163,3,2
60QK000621,103,100,3,0
60QK000622,127,113,11,3
60QK000623,101,99,0,2
60QK000624,132,127,4,1
60QK000625,84,83,1,0
60QK000626,145,133,9,3
60QK000627,130,128,1,1
60QK000628,72,67,2,3
60QK000629,115,109,5,1
60QK000630,114,97,15,2
60QK000631,82,75,6,1
60QK000632,135,126,5,4
60QK000633,75,74,1,0
60QK000634,132,123,6,3
60QK000635,110,102,5,3
60QK000636,134,125,8,1
60QK000637,135,128,3,4
60QK000638,151,140,10,1
60QK000639,116,109,5,2
60QK000640,101,99,2,0
60QK000641,108,95,10,3
60QK000642,230,218,9,3
60QK000643,121,115,5,1
60QK000644,204,194,8,2
60QK000645,108,107,1,0
60QK000646,99,94,5,0
60QK000647,183,169,11,3
60QK000648,100,92,5,3
60QK000649,102,98,2,2
60QK000650,123,109,12,2
60QK000651,93,80,10,3
60QK000652,112,107,5,0
60QK000653,124,123,1,0
60QK000654,63,48,13,2
60QK000655,101,93,5,3
60QK000656,119,106,7,6
60QK000657,107,99,6,2
60QK000658,80,72,7,1
60QK000659,165,152,13,0
60QK000660,200,183,15,2
60QK000661,94,82,11,1
60QK000662,86,70,11,5
60QK000663,127,122,4,1
60QK000664,83,80,2,1
60QK000665,131,125,6,0
60QK000666,73,70,3,0
60QK000667,110,100,7,3
60QK000668,142,133,7,2
60QK000669,101,96,4,1
60QK000670,133,124,7,2
60QK000671,70,68,1,1
60QK000672,184,166,17,1
60QK000673,114,106,6,2
60QK000674,106,101,3,2
60QK000675,101,96,5,0
60QK000676,131,126,5,0
60QK000677,125,116,6,3
60QK000678,192,180,8,4
60QK000679,161,153,6,2
60QK000680,82,80,2,0
60QK000681,93,89,4,0
60QK000682,150,145,4,1
60QK000683,73,66,5,2
60QK000684,110,104,6,0
60QK000685,127,118,7,2
60QK000686,137,135,2,0
60QK000687,115,109,2,4
60QK000688,129,125,4,0
60QK000689,139,132,4,3
60QK000690,151,110,13,28
60QK000691,92,86,4,2
60QK000692,123,116,7,0
60QK000693,69,66,2,1
60QK000694,138,127,8,3
60QK000695,151,141,4,6
60QK000696,116,109,7,0
60QK000697,211,205,4,2
60QK000698,119,116,3,0
60QK000699,77,74,2,1
60QK000700,107,100,5,2
60QK000701,139,124,10,5
60QK000702,95,88,7,0
60QK000703,87,82,5,0
60QK000704,123,111,11,1
60QK000705,93,87,5,1
60QK000706,141,136,4,1
60QK000707,151,137,13,1
60QK000708,179,170,5,4
60QK000709,179,164,14,1
60QK000710,96,89,3,4
60QK000711,149,135,11,3
60QK000712,74,70,3,1
60QK000713,152,137,11,4
60QK000714,91,80,6,5
60QK000715,145,133,12,0
60QK000716,213,204,8,1
60QK000717,71,70,1,0
60QK000718,147,134,11,2
60QK000719,161,150,6,5
60QK000720,114,105,6,3
60QK000721,120,112,5,3
60QK000722,99,95,4,0
60QK000723,124,119,3,2
60QK000724,125,121,3,1
60QK000725,105,94,10,1
60QK000726,91,86,3,2
60QK000727,98,87,8,3
60QK000728,94,90,3,1
60QK000729,95,88,4,3
60QK000730,115,106,8,1
60QK000731,135,113,18,4
60QK000732,180,169,8,3
60QK000733,136,127,7,2
60QK000734,145,119,22,4
60QK000735,126,104,17,5
60QK000736,189,177,10,2
60QK000737,113,103,7,3
60QK000738,168,152,15,1
60QK000739,122,111,11,0
60QK000740,104,86,14,4
60QK000741,121,109,7,5
60QK000742,143,129,9,5
60QK000743,124,120,2,2
60QK000744,111,106,4,1
60QK000745,111,106,5,0
60QK000746,115,107,5,3
60QK000747,117,109,8,0
60QK000748,113,99,10,4
60QK000749,122,115,6,1
60QK000750,86,82,4,0
60QK000751,112,106,4,2
60QK000752,111,97,12,2
60QK000753,157,147,10,0
60QK000754,143,135,8,0
60QK000755,132,125,5,2
60QK000756,72,64,8,0
60QK000757,87,85,2,0
60QK000758,98,91,5,2
60QK000759,76,72,3,1
60QK000760,104,89,13,2
60QK000761,99,86,8,5
60QK000762,89,83,3,3
60QK000763,130,115,13,2
60QK000764,122,106,9,7
60QK000765,90,85,4,1
60QK000766,96,92,4,0
60QK000767,72,66,6,0
60QK000768,97,90,4,3
60QK000769,111,97,11,3
60QK000770,164,145,18,1
60QK000771,111,99,11,1
60QK000772,111,101,6,4
60QK000773,186,172,12,2
60QK000774,147,135,10,2
60QK000775,153,139,10,4
60QK000776,206,191,11,4
60QK000777,122,114,6,2
60QK000778,132,118,7,7
60QK000779,78,73,4,1
60QK000780,123,118,5,0
60QK000781,101,93,8,0
60QK000782,103,93,5,5
60QK000783,87,79,8,0
60QK000784,121,107,12,2
60QK000785,91,71,14,6
60QK000786,110,99,8,3
60QK000787,221,197,18,6
60QK000788,101,89,6,6
60QK000789,173,158,13,2
60QK000790,110,104,4,2
60QK000791,120,115,4,1
60QK000792,73,67,5,1
60QK000793,71,70,1,0
60QK000794,134,124,4,6
60QK000795,156,144,7,5
60QK000796,133,128,4,1
60QK000797,153,127,19,7
60QK000798,150,126,19,5
60QK000799,141,123,17,1
60QK000800,120,108,10,2
60QK000801,140,133,5,2
60QK000802,124,118,5,1
60QK000803,145,121,16,8
60QK000804,161,134,18,9
60QK000805,166,147,16,3
60QK000806,121,108,11,2
60QK000807,131,118,10,3
