dz_2001,total,house,nonhouse
S01004978,1001,971,30
S01004979,805,763,42
S01004980,962,934,28
S01004981,980,935,45
S01004982,620,588,32
S01004983,963,893,70
S01004984,763,655,108
S01004985,813,725,88
S01004986,753,694,59
S01004987,497,489,8
S01004988,547,517,30
S01004989,672,564,108
S01004990,593,576,17
S01004991,659,608,51
S01004992,848,763,85
S01004993,691,685,6
S01004994,745,658,87
S01004995,976,756,220
S01004996,708,536,172
S01004997,939,898,41
S01004998,1258,1202,56
S01004999,870,806,64
S01005000,546,481,65
S01005001,1026,978,48
S01005002,991,959,32
S01005003,1087,1044,43
S01005004,881,846,35
S01005005,941,827,114
S01005006,654,459,195
S01005007,839,774,65
S01005008,947,902,45
S01005009,1033,1006,27
S01005010,692,480,212
S01005011,860,683,177
S01005012,859,408,451
S01005013,817,713,104
S01005014,871,675,196
S01005015,601,484,117
S01005016,869,548,321
S01005017,716,652,64
S01005018,594,517,77
S01005019,741,316,425
S01005020,734,515,219
S01005021,947,797,150
S01005022,708,578,130
S01005023,742,679,63
S01005024,892,620,272
S01005025,689,671,18
S01005026,670,598,72
S01005027,812,736,76
S01005028,899,690,209
S01005029,981,422,559
S01005030,1027,880,147
S01005031,670,210,460
S01005032,866,610,256
S01005033,735,723,12
S01005034,779,757,22
S01005035,980,822,158
S01005036,632,512,120
S01005037,1151,147,1004
S01005038,744,715,29
S01005039,1056,1029,27
S01005040,1112,65,1047
S01005041,682,16,666
S01005042,798,780,18
S01005043,789,559,230
S01005044,929,408,521
S01005045,1003,944,59
S01005046,1310,1083,227
S01005047,1516,88,1428
S01005048,541,539,2
S01005049,793,125,668
S01005050,910,242,668
S01005051,823,786,37
S01005052,914,888,26
S01005053,865,162,703
S01005054,592,448,144
S01005055,811,617,194
S01005056,679,214,465
S01005057,739,281,458
S01005058,809,397,412
S01005059,510,296,214
S01005060,727,434,293
S01005061,1042,699,343
S01005062,490,477,13
S01005063,495,468,27
S01005064,754,679,75
S01005065,1252,405,847
S01005066,786,217,569
S01005067,506,491,15
S01005068,641,572,69
S01005069,594,303,291
S01005070,1091,458,633
S01005071,190,97,93
S01005072,622,444,178
S01005073,600,499,101
S01005074,1210,1151,59
S01005075,435,350,85
S01005076,768,489,279
S01005077,1036,930,106
S01005078,692,546,146
S01005079,638,476,162
S01005080,454,297,157
S01005081,656,487,169
S01005082,657,614,43
S01005083,959,776,183
S01005084,613,477,136
S01005085,533,465,68
S01005086,1638,1150,488
S01005087,492,435,57
S01005088,539,518,21
S01005089,738,712,26
S01005090,866,706,160
S01005091,637,627,10
S01005092,672,601,71
S01005093,702,568,134
S01005094,798,718,80
S01005095,1558,1508,50
S01005096,734,681,53
S01005097,840,815,25
S01005098,703,653,50
S01005099,797,699,98
S01005100,913,848,65
S01005101,996,557,439
S01005102,854,830,24
S01005103,997,939,58
S01005104,624,588,36
S01005105,886,623,263
S01005106,555,458,97
S01005107,454,411,43
S01005108,635,598,37
S01005109,1458,1386,72
S01005110,1115,1093,22
S01005111,576,562,14
S01005112,843,818,25
S01005113,1045,885,160
S01005114,990,517,473
S01005115,901,723,178
S01005116,621,596,25
S01005117,947,917,30
S01005118,790,663,127
S01005119,676,673,3
S01005120,620,607,13
S01005121,894,857,37
S01005122,866,830,36
S01005123,750,687,63
S01005124,703,670,33
S01005125,838,285,553
S01005126,621,586,35
S01005127,676,441,235
S01005128,962,784,178
S01005129,948,883,65
S01005130,664,323,341
S01005131,980,830,150
S01005132,662,529,133
S01005133,401,388,13
S01005134,989,762,227
S01005135,779,611,168
S01005136,813,555,258
S01005137,940,889,51
S01005138,1111,999,112
S01005139,642,600,42
S01005140,593,580,13
S01005141,811,754,57
S01005142,553,491,62
S01005143,1068,776,292
S01005144,1079,880,199
S01005145,695,675,20
S01005146,682,669,13
S01005147,890,835,55
S01005148,846,623,223
S01005149,593,452,141
S01005150,660,476,184
S01005151,670,532,138
S01005152,1465,1384,81
S01005153,868,783,85
S01005154,637,599,38
S01005155,687,581,106
S01005156,695,590,105
S01005157,871,684,187
S01005158,677,613,64
S01005159,917,851,66
S01005160,1089,826,263
S01005161,951,713,238
S01005162,918,646,272
S01005163,628,480,148
S01005164,914,737,177
S01005165,720,639,81
S01005166,989,611,378
S01005167,670,299,371
S01005168,740,599,141
S01005169,577,549,28
S01005170,785,659,126
S01005171,787,492,295
S01005172,1468,1407,61
S01005173,691,593,98
S01005174,622,424,198
S01005175,820,601,219
S01005176,688,454,234
S01005177,829,338,491
S01005178,956,900,56
S01005179,925,705,220
S01005180,842,732,110
S01005181,924,845,79
S01005182,737,426,311
S01005183,903,582,321
S01005184,932,152,780
S01005185,517,407,110
S01005186,731,327,404
S01005187,990,626,364
S01005188,884,870,14
S01005189,877,663,214
S01005190,859,762,97
S01005191,926,420,506
S01005192,1115,713,402
S01005193,751,693,58
S01005194,591,487,104
S01005195,900,871,29
S01005196,809,425,384
S01005197,700,104,596
S01005198,846,715,131
S01005199,764,640,124
S01005200,537,509,28
S01005201,917,579,338
S01005202,870,665,205
S01005203,776,674,102
S01005204,506,446,60
S01005205,1101,633,468
S01005206,960,885,75
S01005207,892,393,499
S01005208,558,233,325
S01005209,866,568,298
S01005210,908,101,807
S01005211,686,191,495
S01005212,535,316,219
S01005213,919,608,311
S01005214,922,194,728
S01005215,966,593,373
S01005216,751,264,487
S01005217,871,682,189
S01005218,932,260,672
S01005219,903,726,177
S01005220,660,406,254
S01005221,646,402,244
S01005222,583,408,175
S01005223,722,420,302
S01005224,724,690,34
S01005225,963,693,270
S01005226,510,304,206
S01005227,1060,328,732
S01005228,885,842,43
S01005229,1122,256,866
S01005230,825,514,311
S01005231,715,451,264
S01005232,1002,266,736
S01005233,740,280,460
S01005234,1313,668,645
S01005235,695,398,297
S01005236,1175,890,285
S01005237,983,951,32
S01005238,800,660,140
S01005239,962,67,895
S01005240,834,163,671
S01005241,952,931,21
S01005242,1107,135,972
S01005243,1057,55,1002
S01005244,905,839,66
S01005245,684,36,648
S01005246,878,25,853
S01005247,624,460,164
S01005248,619,31,588
S01005249,849,52,797
S01005250,835,27,808
S01005251,852,607,245
S01005252,506,209,297
S01005253,547,475,72
S01005254,750,218,532
S01005255,710,33,677
S01005256,846,741,105
S01005257,904,457,447
S01005258,1014,946,68
S01005259,541,183,358
S01005260,629,201,428
S01005261,653,535,118
S01005262,1090,269,821
S01005263,534,431,103
S01005264,628,331,297
S01005265,479,120,359
S01005266,846,608,238
S01005267,1070,663,407
S01005268,1315,135,1180
S01005269,940,621,319
S01005270,1046,930,116
S01005271,519,490,29
S01005272,538,304,234
S01005273,731,635,96
S01005274,745,116,629
S01005275,546,72,474
S01005276,722,536,186
S01005277,669,597,72
S01005278,789,527,262
S01005279,553,536,17
S01005280,753,132,621
S01005281,767,520,247
S01005282,756,73,683
S01005283,800,755,45
S01005284,605,197,408
S01005285,693,650,43
S01005286,801,719,82
S01005287,1034,457,577
S01005288,778,540,238
S01005289,989,706,283
S01005290,604,371,233
S01005291,684,646,38
S01005292,744,189,555
S01005293,760,447,313
S01005294,569,471,98
S01005295,586,226,360
S01005296,831,818,13
S01005297,647,625,22
S01005298,1082,971,111
S01005299,503,477,26
S01005300,911,873,38
S01005301,868,853,15
S01005302,1000,598,402
S01005303,842,575,267
S01005304,662,637,25
S01005305,744,384,360
S01005306,956,918,38
S01005307,953,924,29
S01005308,532,112,420
S01005309,851,417,434
S01005310,975,336,639
S01005311,818,641,177
S01005312,1068,728,340
S01005313,841,659,182
S01005314,457,442,15
S01005315,795,361,434
S01005316,848,733,115
S01005317,519,511,8
S01005318,573,340,233
S01005319,617,551,66
S01005320,610,523,87
S01005321,604,321,283
S01005322,1859,1377,482
S01005323,757,387,370
S01005324,781,436,345
S01005325,2209,896,1313
S01005326,921,323,598
S01005327,604,251,353
S01005328,704,68,636
S01005329,641,541,100
S01005330,694,428,266
S01005331,669,232,437
S01005332,523,440,83
S01005333,772,764,8
S01005334,1137,1045,92
S01005335,505,494,11
S01005336,598,582,16
S01005337,872,830,42
S01005338,562,554,8
S01005339,770,725,45
S01005340,573,514,59
S01005341,647,628,19
S01005342,730,712,18
S01005343,932,922,10
S01005344,726,674,52
S01005345,747,742,5
S01005346,789,778,11
S01005347,675,628,47
S01005348,859,708,151
S01005349,846,803,43
S01005350,709,667,42
S01005351,1090,820,270
S01005352,926,880,46
S01005353,1057,892,165
S01005354,843,823,20
S01005355,737,588,149
S01005356,681,674,7
S01005357,790,618,172
S01005358,782,625,157
S01005359,808,789,19
S01005360,762,745,17
S01005361,932,818,114
S01005362,763,692,71
S01005363,654,621,33
S01005364,893,863,30
S01005365,828,808,20
S01005366,708,600,108
S01005367,751,182,569
S01005368,617,244,373
S01005369,974,313,661
S01005370,814,524,290
S01005371,947,694,253
S01005372,862,291,571
S01005373,722,271,451
S01005374,870,269,601
S01005375,935,647,288
S01005376,981,628,353
S01005377,863,573,290
S01005378,808,653,155
S01005379,920,595,325
S01005380,671,641,30
S01005381,641,593,48
S01005382,834,793,41
S01005383,567,528,39
S01005384,918,872,46
S01005385,962,954,8
S01005386,653,603,50
S01005387,899,784,115
S01005388,773,560,213
S01005389,744,304,440
S01005390,850,669,181
S01005391,734,455,279
S01005392,831,809,22
S01005393,884,866,18
S01005394,863,836,27
S01005395,975,937,38
S01005396,741,705,36
S01005397,544,531,13
S01005398,969,889,80
S01005399,981,657,324
S01005400,1031,881,150
S01005401,825,536,289
S01005402,1013,671,342
S01005403,892,641,251
S01005404,970,946,24
S01005405,563,473,90
S01005406,546,527,19
S01005407,1435,1367,68
S01005408,579,447,132
S01005409,700,649,51
S01005410,1009,967,42
S01005411,968,893,75
S01005412,988,756,232
S01005413,906,340,566
S01005414,1006,861,145
S01005415,970,825,145
S01005416,955,449,506
S01005417,1208,1056,152
S01005418,1106,932,174
S01005419,718,608,110
S01005420,735,726,9
S01005421,870,797,73
S01005422,763,523,240
S01005423,989,961,28
S01005424,848,635,213
S01005425,980,367,613
S01005426,769,409,360
S01005427,774,245,529
S01005428,1049,779,270
S01005429,687,233,454
S01005430,537,451,86
S01005431,667,485,182
S01005432,704,351,353
S01005433,850,321,529
S01005434,800,194,606
S01005435,1058,704,354
S01005436,915,641,274
S01005437,916,635,281
S01005438,788,607,181
S01005439,699,351,348
S01005440,1266,1224,42
S01005441,1045,634,411
S01005442,1971,1869,102
S01005443,1154,826,328
S01005444,1319,1288,31
S01005445,999,848,151
S01005446,775,671,104
S01005447,932,841,91
S01005448,873,832,41
S01005449,937,920,17
S01005450,1130,845,285
S01005451,910,810,100
S01005452,899,881,18
S01005453,802,741,61
S01005454,859,454,405
S01005455,871,469,402
S01005456,858,530,328
S01005457,957,558,399
S01005458,713,406,307
S01005459,931,877,54
S01005460,868,835,33
S01005461,755,733,22
S01005462,1072,1065,7
S01005463,622,543,79
S01005464,648,586,62
S01005465,610,560,50
S01005466,1119,1067,52
S01005467,508,472,36
S01005468,896,849,47
S01005469,889,856,33
S01005470,734,639,95
S01005471,813,779,34
S01005472,1450,1420,30
S01005473,991,959,32
S01005474,888,689,199
S01005475,924,910,14
S01005476,911,889,22
S01005477,863,807,56
S01005478,753,537,216
S01005479,599,526,73
S01005480,1271,1223,48
S01005481,687,621,66
S01005482,663,644,19
S01005483,939,888,51
S01005484,535,501,34
S01005485,851,832,19
S01005486,874,612,262
S01005487,699,430,269
S01005488,792,773,19
S01005489,959,899,60
S01005490,652,623,29
S01005491,823,756,67
S01005492,930,921,9
S01005493,691,686,5
S01005494,882,879,3
S01005495,769,759,10
S01005496,1025,1015,10
S01005497,915,912,3
S01005498,968,824,144
S01005499,638,613,25
S01005500,720,707,13
S01005501,1043,920,123
S01005502,833,720,113
S01005503,607,510,97
S01005504,638,500,138
S01005505,621,589,32
S01005506,849,526,323
S01005507,587,416,171
S01005508,697,558,139
S01005509,659,634,25
S01005510,726,712,14
S01005511,652,650,2
S01005512,688,661,27
S01005513,813,805,8
S01005514,624,621,3
S01005515,566,564,2
S01005516,559,546,13
S01005517,957,944,13
S01005518,1037,1029,8
S01005519,643,632,11
S01005520,960,944,16
S01005521,684,679,5
S01005522,631,556,75
S01005523,768,751,17
S01005524,769,725,44
S01005525,662,646,16
S01005526,674,551,123
S01005527,493,360,133
S01005528,558,487,71
S01005529,950,870,80
S01005530,626,375,251
S01005531,551,467,84
S01005532,817,607,210
S01005533,712,546,166
S01005534,583,416,167
S01005535,850,780,70
S01005536,890,843,47
S01005537,712,657,55
S01005538,814,748,66
S01005539,863,814,49
S01005540,748,578,170
S01005541,637,423,214
S01005542,733,612,121
S01005543,765,571,194
S01005544,709,325,384
S01005545,1217,1170,47
S01005546,746,724,22
S01005547,964,914,50
S01005548,1234,1191,43
S01005549,1496,1429,67
S01005550,612,592,20
S01005551,840,836,4
S01005552,751,738,13
S01005553,813,790,23
S01005554,662,657,5
S01005555,821,812,9
S01005556,589,577,12
S01005557,701,688,13
S01005558,719,713,6
S01005559,625,538,87
S01005560,578,503,75
S01005561,860,817,43
S01005562,868,819,49
S01005563,757,649,108
S01005564,805,751,54
S01005565,546,543,3
S01005566,491,343,148
S01005567,962,778,184
S01005568,545,466,79
S01005569,735,728,7
S01005570,757,732,25
S01005571,688,683,5
S01005572,769,681,88
S01005573,699,681,18
S01005574,840,831,9
S01005575,674,666,8
S01005576,782,661,121
S01005577,790,553,237
S01005578,941,921,20
S01005579,961,909,52
S01005580,532,392,140
S01005581,714,590,124
S01005582,780,521,259
S01005583,630,543,87
S01005584,554,545,9
S01005585,881,214,667
S01005586,762,308,454
S01005587,967,938,29
S01005588,651,315,336
S01005589,1290,340,950
S01005590,772,117,655
S01005591,918,736,182
S01005592,440,66,374
S01005593,765,743,22
S01005594,978,138,840
S01005595,857,648,209
S01005596,487,370,117
S01005597,1014,476,538
S01005598,1023,147,876
S01005599,636,455,181
S01005600,832,279,553
S01005601,687,376,311
S01005602,637,388,249
S01005603,700,662,38
S01005604,468,298,170
S01005605,903,645,258
S01005606,612,283,329
S01005607,628,462,166
S01005608,877,748,129
S01005609,860,497,363
S01005610,541,442,99
S01005611,711,220,491
S01005612,810,762,48
S01005613,762,504,258
S01005614,750,693,57
S01005615,946,449,497
S01005616,668,619,49
S01005617,727,699,28
S01005618,612,467,145
S01005619,550,529,21
S01005620,478,373,105
S01005621,677,425,252
S01005622,874,846,28
S01005623,712,617,95
S01005624,860,788,72
S01005625,864,810,54
S01005626,823,749,74
S01005627,625,579,46
S01005628,1081,815,266
S01005629,775,740,35
S01005630,516,406,110
S01005631,701,614,87
S01005632,515,375,140
S01005633,699,476,223
S01005634,714,675,39
S01005635,783,615,168
S01005636,779,715,64
S01005637,1060,948,112
S01005638,923,593,330
S01005639,717,601,116
S01005640,689,634,55
S01005641,1066,935,131
S01005642,738,658,80
S01005643,617,500,117
S01005644,630,618,12
S01005645,824,760,64
S01005646,716,197,519
S01005647,779,571,208
S01005648,870,838,32
S01005649,1010,237,773
S01005650,545,350,195
S01005651,747,297,450
S01005652,686,664,22
S01005653,824,617,207
S01005654,757,605,152
S01005655,1058,1017,41
S01005656,767,331,436
S01005657,562,501,61
S01005658,815,801,14
S01005659,905,881,24
S01005660,577,472,105
S01005661,611,588,23
S01005662,545,522,23
S01005663,636,605,31
S01005664,541,533,8
S01005665,458,450,8
S01005666,1283,1168,115
S01005667,746,725,21
S01005668,807,773,34
S01005669,507,480,27
S01005670,754,658,96
S01005671,514,491,23
S01005672,848,384,464
S01005673,655,622,33
S01005674,865,727,138
S01005675,942,810,132
S01005676,844,792,52
S01005677,821,808,13
S01005678,886,825,61
S01005679,987,743,244
S01005680,830,811,19
S01005681,936,808,128
S01005682,751,601,150
S01005683,804,525,279
S01005684,1178,940,238
S01005685,689,658,31
S01005686,781,619,162
S01005687,726,704,22
S01005688,972,886,86
S01005689,509,489,20
S01005690,768,732,36
S01005691,679,613,66
S01005692,718,674,44
S01005693,1566,1449,117
S01005694,554,547,7
S01005695,524,292,232
S01005696,641,537,104
S01005697,649,562,87
S01005698,587,548,39
S01005699,823,398,425
S01005700,528,457,71
S01005701,760,473,287
S01005702,685,469,216
S01005703,580,566,14
S01005704,649,402,247
S01005705,919,900,19
S01005706,746,674,72
S01005707,513,331,182
S01005708,715,577,138
S01005709,779,748,31
S01005710,465,388,77
S01005711,941,740,201
S01005712,524,438,86
S01005713,563,496,67
S01005714,1262,1131,131
S01005715,732,686,46
S01005716,538,534,4
S01005717,478,461,17
S01005718,791,376,415
S01005719,481,465,16
S01005720,766,705,61
S01005721,747,592,155
S01005722,532,521,11
S01005723,736,584,152
S01005724,609,599,10
S01005725,737,683,54
S01005726,1077,982,95
S01005727,1346,1320,26
S01005728,835,827,8
S01005729,583,528,55
S01005730,689,615,74
S01005731,791,654,137
S01005732,833,623,210
S01005733,772,760,12
S01005734,674,586,88
S01005735,711,703,8
S01005736,691,646,45
S01005737,749,543,206
S01005738,885,873,12
S01005739,808,786,22
S01005740,753,742,11
S01005741,1045,987,58
S01005742,928,868,60
S01005743,1166,1145,21
S01005744,898,875,23
S01005745,1032,722,310
S01005746,818,777,41
S01005747,804,770,34
S01005748,663,545,118
S01005749,748,711,37
S01005750,756,720,36
S01005751,737,694,43
S01005752,641,617,24
S01005753,668,646,22
S01005754,1001,809,192
S01005755,717,692,25
S01005756,834,762,72
S01005757,582,512,70
S01005758,801,791,10
S01005759,766,696,70
S01005760,610,575,35
S01005761,661,557,104
S01005762,650,636,14
S01005763,2510,2394,116
S01005764,580,451,129
S01005765,920,511,409
S01005766,660,508,152
S01005767,692,652,40
S01005768,844,684,160
S01005769,761,557,204
S01005770,558,282,276
S01005771,722,712,10
S01005772,696,686,10
S01005773,889,797,92
S01005774,664,659,5
S01005775,732,420,312
S01005776,691,648,43
S01005777,515,505,10
S01005778,650,463,187
S01005779,767,720,47
S01005780,1456,1444,12
S01005781,900,700,200
S01005782,821,756,65
S01005783,529,491,38
S01005784,645,551,94
S01005785,731,701,30
S01005786,579,564,15
S01005787,690,662,28
S01005788,542,396,146
S01005789,795,779,16
S01005790,493,486,7
S01005791,470,410,60
S01005792,833,749,84
S01005793,502,494,8
S01005794,938,910,28
S01005795,660,533,127
S01005796,1132,1049,83
S01005797,1066,1054,12
S01005798,618,493,125
S01005799,688,610,78
S01005800,616,549,67
S01005801,651,568,83
S01005802,862,857,5
S01005803,797,692,105
S01005804,3934,3693,241
S01005805,606,593,13
S01005806,788,604,184
S01005807,808,685,123
S01005808,719,587,132
S01005809,640,628,12
S01005810,487,425,62
S01005811,522,434,88
S01005812,572,535,37
S01005813,790,717,73
S01005814,772,693,79
S01005815,919,691,228
S01005816,1054,865,189
S01005817,521,503,18
S01005818,780,761,19
S01005819,687,622,65
S01005820,668,353,315
S01005821,479,341,138
S01005822,820,513,307
S01005823,602,585,17
S01005824,681,675,6
S01005825,642,467,175
S01005826,898,886,12
S01005827,685,631,54
S01005828,748,489,259
S01005829,745,655,90
S01005830,840,327,513
S01005831,1139,1027,112
S01005832,723,308,415
S01005833,640,526,114
S01005834,602,447,155
S01005835,667,633,34
S01005836,649,619,30
S01005837,485,470,15
S01005838,688,660,28
S01005839,783,716,67
S01005840,811,631,180
S01005841,628,478,150
S01005842,506,409,97
S01005843,637,632,5
S01005844,706,542,164
S01005845,482,392,90
S01005846,871,352,519
S01005847,786,558,228
S01005848,556,437,119
S01005849,838,704,134
S01005850,777,631,146
S01005851,689,367,322
S01005852,500,360,140
S01005853,926,705,221
S01005854,797,695,102
S01005855,768,411,357
S01005856,733,562,171
S01005857,697,359,338
S01005858,678,650,28
S01005859,697,465,232
S01005860,746,411,335
S01005861,865,840,25
S01005862,772,595,177
S01005863,1532,1195,337
S01005864,883,544,339
S01005865,792,575,217
S01005866,810,636,174
S01005867,959,891,68
S01005868,717,698,19
S01005869,708,565,143
S01005870,708,427,281
S01005871,651,450,201
S01005872,749,627,122
S01005873,920,680,240
S01005874,814,398,416
S01005875,800,704,96
S01005876,857,844,13
S01005877,887,804,83
S01005878,555,498,57
S01005879,644,556,88
S01005880,742,286,456
S01005881,788,570,218
S01005882,1554,1406,148
S01005883,455,352,103
S01005884,727,573,154
S01005885,581,577,4
S01005886,689,681,8
S01005887,490,275,215
S01005888,612,530,82
S01005889,823,306,517
S01005890,675,659,16
S01005891,615,574,41
S01005892,688,301,387
S01005893,705,473,232
S01005894,726,384,342
S01005895,571,469,102
S01005896,704,683,21
S01005897,728,564,164
S01005898,692,467,225
S01005899,696,257,439
S01005900,598,533,65
S01005901,751,704,47
S01005902,802,675,127
S01005903,967,549,418
S01005904,1011,809,202
S01005905,772,738,34
S01005906,831,791,40
S01005907,728,345,383
S01005908,881,326,555
S01005909,512,455,57
S01005910,691,626,65
S01005911,1327,1008,319
S01005912,803,708,95
S01005913,829,595,234
S01005914,945,343,602
S01005915,673,443,230
S01005916,724,693,31
S01005917,876,640,236
S01005918,882,619,263
S01005919,525,516,9
S01005920,858,631,227
S01005921,648,541,107
S01005922,900,583,317
S01005923,689,483,206
S01005924,651,644,7
S01005925,698,617,81
S01005926,942,330,612
S01005927,720,571,149
S01005928,788,537,251
S01005929,764,495,269
S01005930,1055,808,247
S01005931,748,516,232
S01005932,614,202,412
S01005933,861,730,131
S01005934,699,456,243
S01005935,610,412,198
S01005936,817,620,197
S01005937,609,597,12
S01005938,745,397,348
S01005939,698,311,387
S01005940,771,188,583
S01005941,453,446,7
S01005942,834,432,402
S01005943,811,538,273
S01005944,842,466,376
S01005945,816,526,290
S01005946,825,501,324
S01005947,711,153,558
S01005948,832,736,96
S01005949,622,518,104
S01005950,529,189,340
S01005951,1242,443,799
S01005952,1031,307,724
S01005953,1255,1062,193
S01005954,496,449,47
S01005955,700,141,559
S01005956,738,556,182
S01005957,1029,810,219
S01005958,538,501,37
S01005959,499,265,234
S01005960,496,376,120
S01005961,1190,811,379
S01005962,461,310,151
S01005963,608,553,55
S01005964,722,617,105
S01005965,948,477,471
S01005966,1383,1216,167
S01005967,959,526,433
S01005968,1010,960,50
S01005969,708,659,49
S01005970,754,610,144
S01005971,402,395,7
S01005972,705,403,302
S01005973,839,652,187
S01005974,764,705,59
S01005975,685,671,14
S01005976,778,520,258
S01005977,717,710,7
S01005978,720,535,185
S01005979,853,804,49
S01005980,568,561,7
S01005981,875,826,49
S01005982,717,551,166
S01005983,831,807,24
S01005984,894,638,256
S01005985,764,745,19
S01005986,1038,716,322
S01005987,548,444,104
S01005988,546,341,205
S01005989,675,664,11
S01005990,1408,652,756
S01005991,690,468,222
S01005992,561,331,230
S01005993,666,526,140
S01005994,912,870,42
S01005995,634,192,442
S01005996,836,809,27
S01005997,603,249,354
S01005998,660,191,469
S01005999,1375,1207,168
S01006000,746,282,464
S01006001,715,685,30
S01006002,531,247,284
S01006003,630,452,178
S01006004,1458,1280,178
S01006005,544,519,25
S01006006,766,676,90
S01006007,446,124,322
S01006008,714,625,89
S01006009,475,416,59
S01006010,979,877,102
S01006011,777,431,346
S01006012,755,400,355
S01006013,587,519,68
S01006014,616,381,235
S01006015,734,534,200
S01006016,925,816,109
S01006017,1241,1221,20
S01006018,908,884,24
S01006019,1321,901,420
S01006020,808,728,80
S01006021,1059,828,231
S01006022,573,302,271
S01006023,697,629,68
S01006024,801,483,318
S01006025,804,517,287
S01006026,726,598,128
S01006027,729,530,199
S01006028,612,290,322
S01006029,685,522,163
S01006030,892,774,118
S01006031,1456,960,496
S01006032,836,336,500
S01006033,1159,978,181
S01006034,1776,1375,401
S01006035,915,762,153
S01006036,2362,2271,91
S01006037,815,384,431
S01006038,832,575,257
S01006039,770,696,74
S01006040,865,573,292
S01006041,926,231,695
S01006042,803,681,122
S01006043,547,421,126
S01006044,808,508,300
S01006045,666,552,114
S01006046,726,111,615
S01006047,710,466,244
S01006048,696,546,150
S01006049,779,413,366
S01006050,749,336,413
S01006051,801,295,506
S01006052,797,324,473
S01006053,772,729,43
S01006054,791,402,389
S01006055,642,353,289
S01006056,884,807,77
S01006057,494,74,420
S01006058,720,256,464
S01006059,807,282,525
S01006060,667,198,469
S01006061,484,26,458
S01006062,681,76,605
S01006063,546,234,312
S01006064,689,177,512
S01006065,775,56,719
S01006066,1014,373,641
S01006067,893,681,212
S01006068,581,518,63
S01006069,824,796,28
S01006070,669,634,35
S01006071,919,899,20
S01006072,600,528,72
S01006073,444,405,39
S01006074,699,642,57
S01006075,968,842,126
S01006076,975,893,82
S01006077,1217,1161,56
S01006078,1440,1287,153
S01006079,697,637,60
S01006080,998,840,158
S01006081,711,648,63
S01006082,895,856,39
S01006083,1035,982,53
S01006084,880,829,51
S01006085,754,561,193
S01006086,923,875,48
S01006087,738,586,152
S01006088,757,728,29
S01006089,702,496,206
S01006090,825,811,14
S01006091,897,858,39
S01006092,557,508,49
S01006093,760,732,28
S01006094,838,698,140
S01006095,838,771,67
S01006096,602,567,35
S01006097,963,657,306
S01006098,660,492,168
S01006099,561,553,8
S01006100,431,315,116
S01006101,594,414,180
S01006102,833,581,252
S01006103,628,458,170
S01006104,726,520,206
S01006105,905,783,122
S01006106,835,764,71
S01006107,662,616,46
S01006108,872,839,33
S01006109,871,654,217
S01006110,767,720,47
S01006111,972,924,48
S01006112,680,551,129
S01006113,899,858,41
S01006114,702,475,227
S01006115,750,447,303
S01006116,838,773,65
S01006117,846,714,132
S01006118,629,543,86
S01006119,1093,670,423
S01006120,1040,203,837
S01006121,548,297,251
S01006122,1016,844,172
S01006123,734,71,663
S01006124,701,169,532
S01006125,934,407,527
S01006126,813,86,727
S01006127,748,118,630
S01006128,683,130,553
S01006129,732,643,89
S01006130,440,286,154
S01006131,953,907,46
S01006132,784,229,555
S01006133,620,604,16
S01006134,496,347,149
S01006135,532,148,384
S01006136,1085,356,729
S01006137,701,480,221
S01006138,616,586,30
S01006139,413,365,48
S01006140,794,663,131
S01006141,1694,1394,300
S01006142,620,613,7
S01006143,658,566,92
S01006144,971,817,154
S01006145,888,815,73
S01006146,801,519,282
S01006147,761,343,418
S01006148,800,559,241
S01006149,1037,1016,21
S01006150,990,859,131
S01006151,123,101,22
S01006152,712,638,74
S01006153,579,542,37
S01006154,842,836,6
S01006155,784,657,127
S01006156,598,540,58
S01006157,747,454,293
S01006158,878,794,84
S01006159,821,580,241
S01006160,798,744,54
S01006161,753,677,76
S01006162,626,609,17
S01006163,672,600,72
S01006164,596,475,121
S01006165,640,593,47
S01006166,852,759,93
S01006167,1631,1513,118
S01006168,1041,911,130
S01006169,707,499,208
S01006170,854,638,216
S01006171,802,590,212
S01006172,469,458,11
S01006173,577,534,43
S01006174,492,458,34
S01006175,736,687,49
S01006176,588,494,94
S01006177,598,117,481
S01006178,762,485,277
S01006179,719,352,367
S01006180,767,258,509
S01006181,743,297,446
S01006182,624,93,531
S01006183,853,301,552
S01006184,745,508,237
S01006185,928,385,543
S01006186,1100,535,565
S01006187,771,211,560
S01006188,653,279,374
S01006189,704,130,574
S01006190,840,547,293
S01006191,587,153,434
S01006192,710,167,543
S01006193,756,266,490
S01006194,878,399,479
S01006195,863,183,680
S01006196,853,340,513
S01006197,816,441,375
S01006198,642,83,559
S01006199,647,220,427
S01006200,883,585,298
S01006201,891,621,270
S01006202,655,81,574
S01006203,597,301,296
S01006204,894,344,550
S01006205,671,498,173
S01006206,749,555,194
S01006207,853,326,527
S01006208,704,302,402
S01006209,683,504,179
S01006210,757,315,442
S01006211,528,263,265
S01006212,793,767,26
S01006213,1064,676,388
S01006214,824,288,536
S01006215,759,488,271
S01006216,679,573,106
S01006217,979,423,556
S01006218,566,367,199
S01006219,861,320,541
S01006220,867,749,118
S01006221,815,331,484
S01006222,1021,436,585
S01006223,701,646,55
S01006224,617,385,232
S01006225,890,398,492
S01006226,702,636,66
S01006227,910,655,255
S01006228,728,708,20
S01006229,908,119,789
S01006230,983,369,614
