"dz_2001","total","owned","nonowned"
"S01004601",895,464,431
"S01004602",860,812,48
"S01004603",796,270,526
"S01004604",554,303,251
"S01004605",965,396,569
"S01004606",823,475,348
"S01004607",560,325,235
"S01004608",1562,1251,311
"S01004609",562,175,387
"S01004610",697,299,398
"S01004611",1041,589,452
"S01004612",1090,448,642
"S01004613",1699,1319,380
"S01004614",750,488,262
"S01004615",1182,806,376
"S01004616",877,605,272
"S01004617",669,148,521
"S01004618",649,116,533
"S01004619",514,188,326
"S01004620",666,166,500
"S01004621",884,689,195
"S01004622",858,574,284
"S01004623",956,565,391
"S01004624",1212,668,544
"S01004625",821,374,447
"S01004626",2033,1498,535
"S01004627",522,412,110
"S01004628",544,141,403
"S01004629",887,786,101
"S01004630",897,703,194
"S01004631",731,385,346
"S01004632",954,422,532
"S01004633",574,419,155
"S01004634",1114,963,151
"S01004635",774,319,455
"S01004636",630,271,359
"S01004637",565,396,169
"S01004638",524,237,287
"S01004639",661,344,317
"S01004640",746,382,364
"S01004641",610,470,140
"S01004642",814,465,349
"S01004643",494,186,308
"S01004644",728,519,209
"S01004645",951,234,717
"S01004646",781,443,338
"S01004647",1114,896,218
"S01004648",1122,549,573
"S01004649",578,293,285
"S01004650",802,419,383
"S01004651",917,395,522
"S01004652",962,626,336
"S01004653",612,378,234
"S01004654",1015,852,163
"S01004655",967,426,541
"S01004656",596,203,393
"S01004657",734,582,152
"S01004658",947,755,192
"S01004659",503,371,132
"S01004660",768,712,56
"S01004661",741,387,354
"S01004662",908,521,387
"S01004663",512,375,137
"S01004664",562,387,175
"S01004665",673,241,432
"S01004666",755,469,286
"S01004667",698,328,370
"S01004668",890,735,155
"S01004669",885,492,393
"S01004670",965,471,494
"S01004671",806,598,208
"S01004672",641,446,195
"S01004673",909,258,651
"S01004674",797,494,303
"S01004675",821,637,184
"S01004676",766,432,334
"S01004677",873,470,403
"S01004678",873,704,169
"S01004679",473,289,184
"S01004680",862,233,629
"S01004681",780,640,140
"S01004682",529,190,339
"S01004683",674,627,47
"S01004684",1470,1134,336
"S01004685",501,199,302
"S01004686",738,418,320
"S01004687",1052,703,349
"S01004688",655,603,52
"S01004689",1018,723,295
"S01004690",530,474,56
"S01004691",714,686,28
"S01004692",673,370,303
"S01004693",704,575,129
"S01004694",572,350,222
"S01004695",747,726,21
"S01004696",937,366,571
"S01004697",801,714,87
"S01004698",609,551,58
"S01004699",810,320,490
"S01004700",746,582,164
"S01004701",865,798,67
"S01004702",548,424,124
"S01004703",892,795,97
"S01004704",614,310,304
"S01004705",941,778,163
"S01004706",1629,1499,130
"S01004707",929,517,412
"S01004708",654,397,257
"S01004709",703,646,57
"S01004710",767,400,367
"S01004711",917,398,519
"S01004712",496,322,174
"S01004713",728,409,319
"S01004714",787,499,288
"S01004715",1668,1314,354
"S01004716",844,616,228
"S01004717",952,537,415
"S01004718",889,503,386
"S01004719",966,683,283
"S01004720",861,536,325
"S01004721",569,530,39
"S01004722",690,353,337
"S01004723",655,556,99
"S01004724",965,579,386
"S01004725",638,496,142
"S01004726",577,277,300
"S01004727",791,349,442
"S01004728",945,825,120
"S01004729",620,330,290
"S01004730",1409,454,955
"S01004731",847,672,175
"S01004732",626,527,99
"S01004733",690,398,292
"S01004734",507,266,241
"S01004735",958,703,255
"S01004736",757,444,313
"S01004737",750,461,289
"S01004738",649,205,444
"S01004739",664,619,45
"S01004740",819,554,265
"S01004741",597,322,275
"S01004742",1328,964,364
"S01004743",878,798,80
"S01004744",552,305,247
"S01004745",779,191,588
"S01004746",834,451,383
"S01004747",696,668,28
"S01004748",588,270,318
"S01004749",1084,831,253
"S01004750",641,222,419
"S01004751",799,185,614
"S01004752",827,366,461
"S01004753",763,385,378
"S01004754",637,448,189
"S01004755",683,395,288
"S01004756",577,419,158
"S01004757",826,425,401
"S01004758",855,637,218
"S01004759",584,466,118
"S01004760",720,359,361
"S01004761",528,264,264
"S01004762",622,358,264
"S01004763",848,752,96
"S01004764",736,351,385
"S01004765",1320,733,587
"S01004766",1196,721,475
"S01004767",674,381,293
"S01004768",852,258,594
"S01004769",548,314,234
"S01004770",550,211,339
"S01004771",830,624,206
"S01004772",572,328,244
"S01004773",754,363,391
"S01004774",924,869,55
"S01004775",785,57,728
"S01004776",721,526,195
"S01004777",733,648,85
"S01004778",686,389,297
"S01004779",823,556,267
"S01004780",639,424,215
"S01004781",926,629,297
"S01004782",1176,752,424
"S01004783",903,825,78
"S01004784",672,371,301
"S01004785",629,406,223
"S01004786",483,300,183
"S01004787",980,653,327
"S01004788",677,618,59
"S01004789",983,455,528
"S01004790",719,663,56
"S01004791",525,413,112
"S01004792",596,483,113
"S01004793",747,638,109
"S01004794",708,458,250
"S01004795",899,530,369
"S01004796",710,550,160
"S01004797",696,380,316
"S01004798",846,319,527
"S01004799",556,285,271
"S01004800",661,366,295
"S01004801",719,453,266
"S01004802",854,590,264
"S01004803",850,352,498
"S01004804",853,355,498
"S01004805",608,196,412
"S01004806",605,376,229
"S01004807",514,194,320
"S01004808",705,220,485
"S01004809",438,284,154
"S01004810",575,260,315
"S01004811",717,511,206
"S01004812",816,292,524
"S01004813",868,645,223
"S01004814",808,521,287
"S01004815",1728,1400,328
"S01004816",792,426,366
"S01004817",626,309,317
"S01004818",787,387,400
"S01004819",477,248,229
"S01004820",1044,550,494
"S01004821",1753,1246,507
"S01004822",689,379,310
"S01004823",896,555,341
"S01004824",753,632,121
"S01004825",597,301,296
"S01004826",961,360,601
"S01004827",619,316,303
"S01004828",1158,957,201
"S01004829",699,367,332
"S01004830",729,307,422
"S01004831",828,754,74
"S01004832",1342,1089,253
"S01004833",710,518,192
"S01004834",759,607,152
"S01004835",820,632,188
"S01004836",707,649,58
"S01004837",930,640,290
"S01004838",1819,1480,339
"S01004839",864,522,342
"S01004840",848,545,303
"S01004841",812,469,343
"S01004842",1491,1381,110
"S01004843",650,373,277
"S01004844",916,740,176
"S01004845",764,505,259
"S01004846",1021,756,265
"S01004847",994,880,114
"S01004848",713,651,62
"S01004849",530,309,221
"S01004850",1466,1251,215
"S01004851",647,218,429
"S01004852",683,264,419
"S01004853",733,560,173
"S01004854",1089,940,149
"S01004855",633,340,293
"S01004856",1538,1320,218
"S01004857",838,640,198
"S01004858",851,697,154
"S01004859",917,818,99
"S01004860",1366,1273,93
"S01004861",710,675,35
"S01004862",634,593,41
"S01004863",844,762,82
"S01004864",529,484,45
"S01004865",716,600,116
"S01004866",824,680,144
"S01004867",736,698,38
"S01004868",710,391,319
"S01004869",785,756,29
"S01004870",851,703,148
"S01004871",770,562,208
"S01004872",815,607,208
"S01004873",751,616,135
"S01004874",1070,627,443
"S01004875",727,464,263
"S01004876",929,695,234
"S01004877",705,525,180
"S01004878",797,537,260
"S01004879",657,424,233
"S01004880",729,360,369
"S01004881",758,545,213
"S01004882",502,376,126
"S01004883",2080,1732,348
"S01004884",552,535,17
"S01004885",539,285,254
"S01004886",878,453,425
"S01004887",403,342,61
"S01004888",634,597,37
"S01004889",793,408,385
"S01004890",769,222,547
"S01004891",992,458,534
"S01004892",683,657,26
"S01004893",711,403,308
"S01004894",849,475,374
"S01004895",876,576,300
"S01004896",873,613,260
"S01004897",575,547,28
"S01004898",939,608,331
"S01004899",764,573,191
"S01004900",939,900,39
"S01004901",753,357,396
"S01004902",729,480,249
"S01004903",584,570,14
"S01004904",905,520,385
"S01004905",990,706,284
"S01004906",792,550,242
"S01004907",793,752,41
"S01004908",624,486,138
"S01004909",777,670,107
"S01004910",836,677,159
"S01004911",904,858,46
"S01004912",730,487,243
"S01004913",641,421,220
"S01004914",634,496,138
"S01004915",636,332,304
"S01004916",687,412,275
"S01004917",596,571,25
"S01004918",645,546,99
"S01004919",720,445,275
"S01004920",884,650,234
"S01004921",656,378,278
"S01004922",667,625,42
"S01004923",941,664,277
"S01004924",773,610,163
"S01004925",568,415,153
"S01004926",882,839,43
"S01004927",860,782,78
"S01004928",1557,1453,104
"S01004929",627,566,61
"S01004930",627,316,311
"S01004931",1005,555,450
"S01004932",774,331,443
"S01004933",877,590,287
"S01004934",735,402,333
"S01004935",505,487,18
"S01004936",888,527,361
"S01004937",547,235,312
"S01004938",731,447,284
"S01004939",550,332,218
"S01004940",519,340,179
"S01004941",608,324,284
"S01004942",918,763,155
"S01004943",1100,852,248
"S01004944",498,395,103
"S01004945",660,506,154
"S01004946",721,650,71
"S01004947",748,627,121
"S01004948",534,333,201
"S01004949",715,587,128
"S01004950",814,669,145
"S01004951",724,395,329
"S01004952",1091,828,263
"S01004953",835,560,275
"S01004954",703,390,313
"S01004955",608,404,204
"S01004956",768,594,174
"S01004957",724,635,89
"S01004958",1150,691,459
"S01004959",712,316,396
"S01004960",535,366,169
"S01004961",652,416,236
"S01004962",628,552,76
"S01004963",623,450,173
"S01004964",1063,879,184
"S01004965",940,790,150
"S01004966",1052,902,150
"S01004967",669,589,80
"S01004968",572,452,120
"S01004969",896,721,175
"S01004970",834,590,244
"S01004971",1021,802,219
"S01004972",819,672,147
"S01004973",959,849,110
"S01004974",1181,1052,129
"S01004975",756,686,70
"S01004976",950,656,294
"S01004977",965,627,338
"S01004978",1001,786,215
"S01004979",805,754,51
"S01004980",962,836,126
"S01004981",980,829,151
"S01004982",620,533,87
"S01004983",963,656,307
"S01004984",763,610,153
"S01004985",813,594,219
"S01004986",753,647,106
"S01004987",497,445,52
"S01004988",547,505,42
"S01004989",672,479,193
"S01004990",593,473,120
"S01004991",659,478,181
"S01004992",848,538,310
"S01004993",691,640,51
"S01004994",745,531,214
"S01004995",976,612,364
"S01004996",708,524,184
"S01004997",939,633,306
"S01004998",1258,951,307
"S01004999",870,537,333
"S01005000",546,399,147
"S01005001",1026,829,197
"S01005002",991,744,247
"S01005003",1087,675,412
"S01005004",881,730,151
"S01005005",941,655,286
"S01005006",654,491,163
"S01005007",839,536,303
"S01005008",947,605,342
"S01005009",1033,910,123
"S01005010",692,429,263
"S01005011",860,478,382
"S01005012",859,518,341
"S01005013",817,586,231
"S01005014",871,524,347
"S01005015",601,449,152
"S01005016",869,604,265
"S01005017",716,675,41
"S01005018",594,440,154
"S01005019",741,353,388
"S01005020",734,557,177
"S01005021",947,817,130
"S01005022",708,577,131
"S01005023",742,435,307
"S01005024",892,728,164
"S01005025",689,421,268
"S01005026",670,582,88
"S01005027",812,540,272
"S01005028",899,746,153
"S01005029",981,699,282
"S01005030",1027,852,175
"S01005031",670,342,328
"S01005032",866,698,168
"S01005033",735,708,27
"S01005034",779,716,63
"S01005035",980,735,245
"S01005036",632,564,68
"S01005037",1151,346,805
"S01005038",744,693,51
"S01005039",1056,974,82
"S01005040",1112,278,834
"S01005041",682,174,508
"S01005042",798,754,44
"S01005043",789,502,287
"S01005044",929,558,371
"S01005045",1003,875,128
"S01005046",1310,1025,285
"S01005047",1516,472,1044
"S01005048",541,515,26
"S01005049",793,284,509
"S01005050",910,318,592
"S01005051",823,744,79
"S01005052",914,704,210
"S01005053",865,298,567
"S01005054",592,263,329
"S01005055",811,460,351
"S01005056",679,349,330
"S01005057",739,330,409
"S01005058",809,371,438
"S01005059",510,332,178
"S01005060",727,383,344
"S01005061",1042,710,332
"S01005062",490,82,408
"S01005063",495,415,80
"S01005064",754,653,101
"S01005065",1252,602,650
"S01005066",786,186,600
"S01005067",506,237,269
"S01005068",641,425,216
"S01005069",594,257,337
"S01005070",1091,642,449
"S01005071",190,69,121
"S01005072",622,367,255
"S01005073",600,433,167
"S01005074",1210,1018,192
"S01005075",435,85,350
"S01005076",768,365,403
"S01005077",1036,877,159
"S01005078",692,432,260
"S01005079",638,340,298
"S01005080",454,258,196
"S01005081",656,405,251
"S01005082",657,542,115
"S01005083",959,672,287
"S01005084",613,358,255
"S01005085",533,385,148
"S01005086",1638,998,640
"S01005087",492,318,174
"S01005088",539,410,129
"S01005089",738,549,189
"S01005090",866,698,168
"S01005091",637,576,61
"S01005092",672,468,204
"S01005093",702,410,292
"S01005094",798,623,175
"S01005095",1558,1155,403
"S01005096",734,557,177
"S01005097",840,708,132
"S01005098",703,540,163
"S01005099",797,647,150
"S01005100",913,798,115
"S01005101",996,725,271
"S01005102",854,626,228
"S01005103",997,745,252
"S01005104",624,358,266
"S01005105",886,574,312
"S01005106",555,330,225
"S01005107",454,380,74
"S01005108",635,462,173
"S01005109",1458,1190,268
"S01005110",1115,713,402
"S01005111",576,483,93
"S01005112",843,535,308
"S01005113",1045,690,355
"S01005114",990,476,514
"S01005115",901,543,358
"S01005116",621,342,279
"S01005117",947,770,177
"S01005118",790,543,247
"S01005119",676,635,41
"S01005120",620,566,54
"S01005121",894,707,187
"S01005122",866,712,154
"S01005123",750,651,99
"S01005124",703,530,173
"S01005125",838,349,489
"S01005126",621,459,162
"S01005127",676,277,399
"S01005128",962,798,164
"S01005129",948,612,336
"S01005130",664,246,418
"S01005131",980,626,354
"S01005132",662,528,134
"S01005133",401,270,131
"S01005134",989,692,297
"S01005135",779,575,204
"S01005136",813,464,349
"S01005137",940,506,434
"S01005138",1111,683,428
"S01005139",642,344,298
"S01005140",593,367,226
"S01005141",811,508,303
"S01005142",553,360,193
"S01005143",1068,609,459
"S01005144",1079,787,292
"S01005145",695,429,266
"S01005146",682,450,232
"S01005147",890,482,408
"S01005148",846,718,128
"S01005149",593,454,139
"S01005150",660,529,131
"S01005151",670,485,185
"S01005152",1465,1316,149
"S01005153",868,756,112
"S01005154",637,572,65
"S01005155",687,559,128
"S01005156",695,457,238
"S01005157",871,599,272
"S01005158",677,561,116
"S01005159",917,633,284
"S01005160",1089,669,420
"S01005161",951,689,262
"S01005162",918,524,394
"S01005163",628,428,200
"S01005164",914,633,281
"S01005165",720,540,180
"S01005166",989,544,445
"S01005167",670,302,368
"S01005168",740,589,151
"S01005169",577,518,59
"S01005170",785,722,63
"S01005171",787,400,387
"S01005172",1468,1367,101
"S01005173",691,567,124
"S01005174",622,304,318
"S01005175",820,728,92
"S01005176",688,302,386
"S01005177",829,255,574
"S01005178",956,627,329
"S01005179",925,738,187
"S01005180",842,797,45
"S01005181",924,728,196
"S01005182",737,285,452
"S01005183",903,452,451
"S01005184",932,222,710
"S01005185",517,376,141
"S01005186",731,527,204
"S01005187",990,759,231
"S01005188",884,838,46
"S01005189",877,468,409
"S01005190",859,805,54
"S01005191",926,410,516
"S01005192",1115,939,176
"S01005193",751,715,36
"S01005194",591,478,113
"S01005195",900,858,42
"S01005196",809,228,581
"S01005197",700,411,289
"S01005198",846,786,60
"S01005199",764,567,197
"S01005200",537,498,39
"S01005201",917,517,400
"S01005202",870,535,335
"S01005203",776,626,150
"S01005204",506,470,36
"S01005205",1101,912,189
"S01005206",960,845,115
"S01005207",892,422,470
"S01005208",558,244,314
"S01005209",866,611,255
"S01005210",908,398,510
"S01005211",686,294,392
"S01005212",535,459,76
"S01005213",919,750,169
"S01005214",922,317,605
"S01005215",966,571,395
"S01005216",751,373,378
"S01005217",871,670,201
"S01005218",932,436,496
"S01005219",903,520,383
"S01005220",660,480,180
"S01005221",646,565,81
"S01005222",583,333,250
"S01005223",722,518,204
"S01005224",724,701,23
"S01005225",963,800,163
"S01005226",510,380,130
"S01005227",1060,523,537
"S01005228",885,761,124
"S01005229",1122,518,604
"S01005230",825,603,222
"S01005231",715,573,142
"S01005232",1002,484,518
"S01005233",740,269,471
"S01005234",1313,987,326
"S01005235",695,510,185
"S01005236",1175,856,319
"S01005237",983,947,36
"S01005238",800,659,141
"S01005239",962,395,567
"S01005240",834,243,591
"S01005241",952,914,38
"S01005242",1107,365,742
"S01005243",1057,281,776
"S01005244",905,856,49
"S01005245",684,250,434
"S01005246",878,177,701
"S01005247",624,60,564
"S01005248",619,256,363
"S01005249",849,316,533
"S01005250",835,192,643
"S01005251",852,421,431
"S01005252",506,201,305
"S01005253",547,444,103
"S01005254",750,434,316
"S01005255",710,162,548
"S01005256",846,763,83
"S01005257",904,720,184
"S01005258",1014,945,69
"S01005259",541,217,324
"S01005260",629,226,403
"S01005261",653,159,494
"S01005262",1090,807,283
"S01005263",534,88,446
"S01005264",628,399,229
"S01005265",479,136,343
"S01005266",846,468,378
"S01005267",1070,613,457
"S01005268",1315,373,942
"S01005269",940,736,204
"S01005270",1046,943,103
"S01005271",519,493,26
"S01005272",538,39,499
"S01005273",731,625,106
"S01005274",745,291,454
"S01005275",546,217,329
"S01005276",722,365,357
"S01005277",669,554,115
"S01005278",789,531,258
"S01005279",553,494,59
"S01005280",753,329,424
"S01005281",767,517,250
"S01005282",756,307,449
"S01005283",800,767,33
"S01005284",605,249,356
"S01005285",693,569,124
"S01005286",801,765,36
"S01005287",1034,606,428
"S01005288",778,446,332
"S01005289",989,555,434
"S01005290",604,418,186
"S01005291",684,596,88
"S01005292",744,267,477
"S01005293",760,430,330
"S01005294",569,511,58
"S01005295",586,345,241
"S01005296",831,793,38
"S01005297",647,630,17
"S01005298",1082,1006,76
"S01005299",503,485,18
"S01005300",911,854,57
"S01005301",868,839,29
"S01005302",1000,776,224
"S01005303",842,617,225
"S01005304",662,628,34
"S01005305",744,511,233
"S01005306",956,884,72
"S01005307",953,910,43
"S01005308",532,206,326
"S01005309",851,640,211
"S01005310",975,688,287
"S01005311",818,755,63
"S01005312",1068,837,231
"S01005313",841,777,64
"S01005314",457,436,21
"S01005315",795,379,416
"S01005316",848,780,68
"S01005317",519,498,21
"S01005318",573,450,123
"S01005319",617,572,45
"S01005320",610,476,134
"S01005321",604,437,167
"S01005322",1859,1357,502
"S01005323",757,567,190
"S01005324",781,518,263
"S01005325",2209,1569,640
"S01005326",921,385,536
"S01005327",604,350,254
"S01005328",704,288,416
"S01005329",641,467,174
"S01005330",694,490,204
"S01005331",669,361,308
"S01005332",523,448,75
"S01005333",772,756,16
"S01005334",1137,1019,118
"S01005335",505,475,30
"S01005336",598,506,92
"S01005337",872,827,45
"S01005338",562,548,14
"S01005339",770,583,187
"S01005340",573,515,58
"S01005341",647,505,142
"S01005342",730,553,177
"S01005343",932,877,55
"S01005344",726,557,169
"S01005345",747,712,35
"S01005346",789,762,27
"S01005347",675,636,39
"S01005348",859,632,227
"S01005349",846,759,87
"S01005350",709,661,48
"S01005351",1090,870,220
"S01005352",926,686,240
"S01005353",1057,782,275
"S01005354",843,808,35
"S01005355",737,548,189
"S01005356",681,660,21
"S01005357",790,541,249
"S01005358",782,612,170
"S01005359",808,779,29
"S01005360",762,737,25
"S01005361",932,877,55
"S01005362",763,524,239
"S01005363",654,412,242
"S01005364",893,637,256
"S01005365",828,594,234
"S01005366",708,577,131
"S01005367",751,373,378
"S01005368",617,380,237
"S01005369",974,479,495
"S01005370",814,611,203
"S01005371",947,829,118
"S01005372",862,594,268
"S01005373",722,422,300
"S01005374",870,559,311
"S01005375",935,660,275
"S01005376",981,727,254
"S01005377",863,462,401
"S01005378",808,246,562
"S01005379",920,672,248
"S01005380",671,250,421
"S01005381",641,213,428
"S01005382",834,148,686
"S01005383",567,298,269
"S01005384",918,712,206
"S01005385",962,555,407
"S01005386",653,502,151
"S01005387",899,542,357
"S01005388",773,466,307
"S01005389",744,346,398
"S01005390",850,531,319
"S01005391",734,494,240
"S01005392",831,400,431
"S01005393",884,543,341
"S01005394",863,597,266
"S01005395",975,772,203
"S01005396",741,450,291
"S01005397",544,353,191
"S01005398",969,845,124
"S01005399",981,606,375
"S01005400",1031,398,633
"S01005401",825,580,245
"S01005402",1013,739,274
"S01005403",892,539,353
"S01005404",970,667,303
"S01005405",563,403,160
"S01005406",546,357,189
"S01005407",1435,875,560
"S01005408",579,309,270
"S01005409",700,522,178
"S01005410",1009,499,510
"S01005411",968,743,225
"S01005412",988,699,289
"S01005413",906,408,498
"S01005414",1006,748,258
"S01005415",970,661,309
"S01005416",955,432,523
"S01005417",1208,826,382
"S01005418",1106,885,221
"S01005419",718,421,297
"S01005420",735,595,140
"S01005421",870,632,238
"S01005422",763,526,237
"S01005423",989,741,248
"S01005424",848,611,237
"S01005425",980,232,748
"S01005426",769,254,515
"S01005427",774,363,411
"S01005428",1049,581,468
"S01005429",687,335,352
"S01005430",537,426,111
"S01005431",667,404,263
"S01005432",704,451,253
"S01005433",850,494,356
"S01005434",800,307,493
"S01005435",1058,750,308
"S01005436",915,627,288
"S01005437",916,680,236
"S01005438",788,452,336
"S01005439",699,412,287
"S01005440",1266,765,501
"S01005441",1045,630,415
"S01005442",1971,1438,533
"S01005443",1154,923,231
"S01005444",1319,827,492
"S01005445",999,790,209
"S01005446",775,530,245
"S01005447",932,724,208
"S01005448",873,725,148
"S01005449",937,599,338
"S01005450",1130,674,456
"S01005451",910,673,237
"S01005452",899,861,38
"S01005453",802,452,350
"S01005454",859,600,259
"S01005455",871,509,362
"S01005456",858,623,235
"S01005457",957,575,382
"S01005458",713,443,270
"S01005459",931,619,312
"S01005460",868,566,302
"S01005461",755,378,377
"S01005462",1072,686,386
"S01005463",622,495,127
"S01005464",648,400,248
"S01005465",610,437,173
"S01005466",1119,787,332
"S01005467",508,411,97
"S01005468",896,729,167
"S01005469",889,488,401
"S01005470",734,571,163
"S01005471",813,696,117
"S01005472",1450,1083,367
"S01005473",991,627,364
"S01005474",888,476,412
"S01005475",924,612,312
"S01005476",911,738,173
"S01005477",863,568,295
"S01005478",753,435,318
"S01005479",599,396,203
"S01005480",1271,1002,269
"S01005481",687,375,312
"S01005482",663,446,217
"S01005483",939,608,331
"S01005484",535,369,166
"S01005485",851,454,397
"S01005486",874,504,370
"S01005487",699,411,288
"S01005488",792,440,352
"S01005489",959,587,372
"S01005490",652,538,114
"S01005491",823,609,214
"S01005492",930,609,321
"S01005493",691,629,62
"S01005494",882,674,208
"S01005495",769,625,144
"S01005496",1025,805,220
"S01005497",915,804,111
"S01005498",968,568,400
"S01005499",638,268,370
"S01005500",720,498,222
"S01005501",1043,695,348
"S01005502",833,545,288
"S01005503",607,413,194
"S01005504",638,381,257
"S01005505",621,324,297
"S01005506",849,461,388
"S01005507",587,269,318
"S01005508",697,385,312
"S01005509",659,490,169
"S01005510",726,655,71
"S01005511",652,546,106
"S01005512",688,493,195
"S01005513",813,571,242
"S01005514",624,500,124
"S01005515",566,479,87
"S01005516",559,463,96
"S01005517",957,554,403
"S01005518",1037,705,332
"S01005519",643,434,209
"S01005520",960,749,211
"S01005521",684,450,234
"S01005522",631,341,290
"S01005523",768,528,240
"S01005524",769,563,206
"S01005525",662,466,196
"S01005526",674,323,351
"S01005527",493,236,257
"S01005528",558,406,152
"S01005529",950,630,320
"S01005530",626,262,364
"S01005531",551,448,103
"S01005532",817,592,225
"S01005533",712,510,202
"S01005534",583,412,171
"S01005535",850,483,367
"S01005536",890,668,222
"S01005537",712,430,282
"S01005538",814,645,169
"S01005539",863,547,316
"S01005540",748,372,376
"S01005541",637,330,307
"S01005542",733,485,248
"S01005543",765,469,296
"S01005544",709,424,285
"S01005545",1217,956,261
"S01005546",746,556,190
"S01005547",964,716,248
"S01005548",1234,1065,169
"S01005549",1496,1263,233
"S01005550",612,563,49
"S01005551",840,797,43
"S01005552",751,679,72
"S01005553",813,737,76
"S01005554",662,639,23
"S01005555",821,778,43
"S01005556",589,535,54
"S01005557",701,441,260
"S01005558",719,667,52
"S01005559",625,335,290
"S01005560",578,356,222
"S01005561",860,794,66
"S01005562",868,801,67
"S01005563",757,448,309
"S01005564",805,740,65
"S01005565",546,512,34
"S01005566",491,299,192
"S01005567",962,682,280
"S01005568",545,400,145
"S01005569",735,643,92
"S01005570",757,604,153
"S01005571",688,639,49
"S01005572",769,738,31
"S01005573",699,510,189
"S01005574",840,591,249
"S01005575",674,632,42
"S01005576",782,583,199
"S01005577",790,645,145
"S01005578",941,672,269
"S01005579",961,804,157
"S01005580",532,493,39
"S01005581",714,508,206
"S01005582",780,633,147
"S01005583",630,526,104
"S01005584",554,496,58
"S01005585",881,398,483
"S01005586",762,580,182
"S01005587",967,674,293
"S01005588",651,319,332
"S01005589",1290,652,638
"S01005590",772,224,548
"S01005591",918,492,426
"S01005592",440,130,310
"S01005593",765,403,362
"S01005594",978,310,668
"S01005595",857,247,610
"S01005596",487,252,235
"S01005597",1014,599,415
"S01005598",1023,296,727
"S01005599",636,294,342
"S01005600",832,216,616
"S01005601",687,510,177
"S01005602",637,319,318
"S01005603",700,294,406
"S01005604",468,223,245
"S01005605",903,640,263
"S01005606",612,401,211
"S01005607",628,487,141
"S01005608",877,758,119
"S01005609",860,580,280
"S01005610",541,474,67
"S01005611",711,192,519
"S01005612",810,703,107
"S01005613",762,561,201
"S01005614",750,510,240
"S01005615",946,664,282
"S01005616",668,469,199
"S01005617",727,456,271
"S01005618",612,317,295
"S01005619",550,488,62
"S01005620",478,372,106
"S01005621",677,436,241
"S01005622",874,805,69
"S01005623",712,503,209
"S01005624",860,776,84
"S01005625",864,750,114
"S01005626",823,569,254
"S01005627",625,516,109
"S01005628",1081,727,354
"S01005629",775,728,47
"S01005630",516,392,124
"S01005631",701,503,198
"S01005632",515,394,121
"S01005633",699,480,219
"S01005634",714,644,70
"S01005635",783,722,61
"S01005636",779,690,89
"S01005637",1060,826,234
"S01005638",923,722,201
"S01005639",717,391,326
"S01005640",689,526,163
"S01005641",1066,720,346
"S01005642",738,681,57
"S01005643",617,545,72
"S01005644",630,601,29
"S01005645",824,756,68
"S01005646",716,424,292
"S01005647",779,618,161
"S01005648",870,707,163
"S01005649",1010,605,405
"S01005650",545,308,237
"S01005651",747,427,320
"S01005652",686,572,114
"S01005653",824,597,227
"S01005654",757,546,211
"S01005655",1058,933,125
"S01005656",767,366,401
"S01005657",562,396,166
"S01005658",815,773,42
"S01005659",905,844,61
"S01005660",577,362,215
"S01005661",611,549,62
"S01005662",545,504,41
"S01005663",636,564,72
"S01005664",541,484,57
"S01005665",458,415,43
"S01005666",1283,853,430
"S01005667",746,605,141
"S01005668",807,592,215
"S01005669",507,364,143
"S01005670",754,476,278
"S01005671",514,357,157
"S01005672",848,367,481
"S01005673",655,483,172
"S01005674",865,559,306
"S01005675",942,376,566
"S01005676",844,548,296
"S01005677",821,680,141
"S01005678",886,765,121
"S01005679",987,590,397
"S01005680",830,669,161
"S01005681",936,671,265
"S01005682",751,604,147
"S01005683",804,303,501
"S01005684",1178,702,476
"S01005685",689,613,76
"S01005686",781,547,234
"S01005687",726,622,104
"S01005688",972,812,160
"S01005689",509,436,73
"S01005690",768,583,185
"S01005691",679,536,143
"S01005692",718,469,249
"S01005693",1566,1390,176
"S01005694",554,293,261
"S01005695",524,282,242
"S01005696",641,447,194
"S01005697",649,288,361
"S01005698",587,488,99
"S01005699",823,495,328
"S01005700",528,462,66
"S01005701",760,351,409
"S01005702",685,465,220
"S01005703",580,552,28
"S01005704",649,376,273
"S01005705",919,737,182
"S01005706",746,688,58
"S01005707",513,285,228
"S01005708",715,463,252
"S01005709",779,535,244
"S01005710",465,415,50
"S01005711",941,790,151
"S01005712",524,343,181
"S01005713",563,482,81
"S01005714",1262,1054,208
"S01005715",732,564,168
"S01005716",538,525,13
"S01005717",478,426,52
"S01005718",791,557,234
"S01005719",481,428,53
"S01005720",766,716,50
"S01005721",747,373,374
"S01005722",532,457,75
"S01005723",736,562,174
"S01005724",609,587,22
"S01005725",737,587,150
"S01005726",1077,868,209
"S01005727",1346,1144,202
"S01005728",835,577,258
"S01005729",583,323,260
"S01005730",689,443,246
"S01005731",791,560,231
"S01005732",833,451,382
"S01005733",772,662,110
"S01005734",674,554,120
"S01005735",711,667,44
"S01005736",691,572,119
"S01005737",749,479,270
"S01005738",885,525,360
"S01005739",808,721,87
"S01005740",753,559,194
"S01005741",1045,856,189
"S01005742",928,736,192
"S01005743",1166,1105,61
"S01005744",898,611,287
"S01005745",1032,744,288
"S01005746",818,676,142
"S01005747",804,652,152
"S01005748",663,272,391
"S01005749",748,648,100
"S01005750",756,486,270
