"output_area","ALL PEOPLE","Number Church of Scotland","Number Roman Catholic","Number Other Christian","Number Buddhist","Number Hindu","Number Jewish","Number Muslim","Number Sikh","Number Another Religion","Number None","Number Not Answered"
"60RF000818",102,62,8,1,0,0,0,0,0,0,26,5
"60RF000819",145,71,20,3,0,0,0,0,0,1,45,5
"60RF000820",155,89,12,2,0,0,1,0,1,2,46,2
"60RF000821",164,89,31,8,0,0,0,0,0,1,23,12
"60RF000822",120,82,14,2,0,0,0,0,0,1,18,3
"60RF000823",155,84,8,8,0,0,0,0,0,0,23,32
"60RF000824",112,61,11,8,0,0,0,0,0,0,26,6
"60RF000825",83,53,6,6,0,0,0,0,0,0,8,10
"60RF000826",89,56,4,6,0,0,0,0,0,0,18,5
"60RF000827",100,63,4,4,0,0,0,0,0,0,22,7
"60RF000828",89,45,11,7,0,0,0,6,0,0,15,5
"60RF000829",113,84,8,2,0,0,0,0,0,0,18,1
"60RF000830",115,66,14,4,0,0,0,0,0,0,13,18
"60RF000831",110,51,7,7,0,0,0,1,0,0,37,7
"60RF000832",172,103,16,2,0,1,0,5,0,0,30,15
"60RF000833",111,65,8,9,0,0,0,0,0,0,11,18
"60RF000834",70,35,6,4,0,0,0,0,0,0,11,14
"60RF000835",122,60,6,11,0,0,0,0,0,0,39,6
"60RF000836",128,81,6,5,0,0,0,0,0,0,24,12
"60RF000837",91,52,11,5,0,0,0,0,0,0,13,10
"60RF000838",127,74,5,5,0,0,0,0,0,0,32,11
"60RF000839",117,65,1,7,0,0,0,0,0,0,36,8
"60RF000840",70,33,4,8,0,0,0,0,0,1,17,7
"60RF000841",58,23,8,3,0,0,0,0,0,0,19,5
"60RF000842",107,73,3,10,0,0,0,0,0,0,14,7
"60RF000843",157,96,5,8,0,0,0,0,0,1,43,4
"60RF000844",97,56,3,8,0,0,0,0,0,0,18,12
"60RF000845",90,47,9,6,0,0,0,0,0,0,27,1
"60RF000846",99,71,1,4,0,0,0,0,0,0,14,9
"60RF000847",58,33,12,0,0,0,0,0,0,0,7,6
"60RF000848",118,62,13,6,0,0,0,0,0,0,31,6
"60RF000849",129,70,8,10,0,0,0,1,0,0,21,19
"60RF000850",90,48,13,1,0,0,0,0,0,0,22,6
"60RF000851",108,65,10,8,0,0,0,0,0,0,13,12
"60RF000852",109,61,12,5,0,0,0,0,0,0,26,5
"60RF000853",106,36,7,5,0,0,0,0,0,0,24,34
"60RF000854",111,61,6,4,0,0,0,0,0,0,27,13
"60RF000855",138,94,8,4,0,0,0,0,0,0,22,10
"60RF000856",138,65,13,13,0,0,0,5,0,0,25,17
"60RF000857",91,54,15,0,0,0,0,4,0,0,12,6
"60RF000858",142,82,10,5,0,0,0,0,0,0,34,11
"60RF000859",138,90,4,8,0,0,0,0,0,1,34,1
"60RF000860",132,85,6,11,0,0,0,0,0,0,28,2
"60RF000861",118,66,14,6,0,0,0,0,0,0,30,2
"60RF000862",144,70,39,4,0,0,0,0,0,0,29,2
"60RF000863",88,55,7,6,2,0,0,4,0,0,14,0
"60RF000864",58,34,4,4,0,0,0,0,0,0,15,1
"60RF000865",111,57,2,19,0,0,0,5,0,0,19,9
"60RF000866",184,115,13,7,0,0,0,0,0,3,31,15
"60RF000867",87,33,8,6,0,0,1,7,0,0,22,10
"60RF000868",75,46,6,10,0,0,0,0,0,0,8,5
"60RF000869",157,102,4,8,0,0,0,0,0,1,40,2
"60RF000870",139,90,3,3,0,0,0,0,0,0,31,12
"60RF000871",122,72,18,3,0,0,0,0,0,0,19,10
"60RF000872",111,68,9,5,0,0,0,0,0,0,21,8
"60RF000873",114,80,7,8,0,0,0,0,0,0,15,4
"60RF000874",139,90,9,2,0,0,0,0,0,0,29,9
"60RF000875",152,72,13,13,0,0,0,4,0,0,41,9
"60RF000876",57,33,5,5,0,0,0,0,0,0,12,2
"60RF000877",85,50,8,8,0,0,0,0,0,1,9,9
"60RF000878",97,68,0,1,0,0,0,0,0,0,18,10
"60RF000879",105,69,5,1,0,0,0,0,0,0,25,5
"60RF000880",91,50,15,5,0,0,0,0,0,0,13,8
"60RF000881",110,62,5,14,0,0,0,0,0,0,18,11
"60RF000882",156,86,16,8,0,0,0,0,0,1,42,3
"60RF000883",136,74,15,9,0,0,0,0,0,1,26,11
"60RF000884",103,47,8,2,0,0,0,0,0,0,35,11
"60RF000885",142,80,16,12,1,0,0,4,0,0,17,12
"60RF000886",135,89,6,4,0,0,0,0,0,0,24,12
"60RF000887",130,82,6,10,0,0,0,0,0,1,24,7
"60RF000888",112,63,14,2,0,0,0,0,0,0,29,4
"60RF000889",168,81,28,12,0,0,0,0,0,0,43,4
"60RF000890",177,112,13,10,0,0,0,0,0,2,32,8
"60RF000891",61,32,14,7,0,0,0,0,0,0,8,0
"60RF000892",249,103,22,43,0,0,0,0,0,0,40,41
"60RF000893",131,82,13,9,0,0,0,0,0,0,27,0
"60RF000894",88,49,15,3,0,0,0,0,0,0,17,4
"60RF000895",153,70,28,13,0,0,0,0,0,0,35,7
"60RF000896",124,69,21,2,0,0,0,0,1,0,29,2
"60RF000897",114,55,21,12,0,0,0,0,0,0,22,4
"60RF000898",133,62,30,3,0,0,0,0,0,0,20,18
"60RF000899",82,50,11,2,0,0,0,0,0,0,11,8
"60RF000900",112,59,20,2,0,0,0,0,0,0,24,7
"60RF000901",96,65,6,5,0,0,0,0,0,4,12,4
"60RF000902",138,88,8,3,0,0,0,0,0,0,28,11
"60RF000903",104,62,10,1,0,0,0,0,0,1,26,4
"60RF000904",110,57,4,6,0,0,0,0,0,0,37,6
"60RF000905",142,79,18,4,0,0,0,0,0,0,26,15
"60RF000906",163,84,21,11,0,0,0,0,3,3,24,17
"60RF000907",145,69,13,6,0,0,0,0,0,0,54,3
"60RF000908",128,64,15,4,0,0,0,0,0,1,32,12
"60RF000909",128,74,20,9,0,0,0,0,0,2,22,1
"60RF000910",124,76,10,5,0,0,0,0,0,0,29,4
"60RF000911",118,65,15,11,0,0,0,0,0,0,20,7
"60RF000912",131,85,28,4,0,0,0,0,0,0,10,4
"60RF000913",184,132,24,1,1,0,0,0,0,0,25,1
"60RF000914",127,82,5,9,0,0,0,0,0,0,26,5
"60RF000915",127,54,12,16,0,0,0,0,0,0,30,15
"60RF000916",134,68,11,3,0,1,0,0,0,0,7,44
"60RF000917",71,36,15,9,0,0,0,0,0,1,7,3
"60RF000918",108,58,20,2,1,0,0,0,0,0,26,1
"60RF000919",93,44,12,4,0,0,0,0,0,0,29,4
"60RF000920",93,52,8,5,0,0,0,0,0,0,24,4
"60RF000921",115,52,18,1,0,0,0,0,0,0,27,17
"60RF000922",73,24,10,2,0,0,0,0,0,0,31,6
"60RF000923",135,82,24,4,0,0,0,5,0,0,18,2
"60RF000924",126,72,24,7,0,0,0,3,0,0,20,0
"60RF000925",86,48,13,1,0,0,0,0,0,0,23,1
"60RF000926",102,60,5,4,0,0,0,0,0,0,27,6
"60RF000927",148,61,32,6,0,0,0,1,0,0,33,15
"60RF000928",143,74,13,3,0,0,0,0,0,0,44,9
"60RF000929",165,118,17,4,1,0,0,2,0,0,23,0
"60RF000930",122,80,10,2,0,0,0,4,0,0,26,0
"60RF000931",110,65,14,2,0,0,0,0,0,0,23,6
"60RF000932",98,53,15,4,0,0,0,0,0,0,25,1
"60RF000933",67,46,2,2,0,0,0,0,0,0,15,2
"60RF000934",146,95,11,4,0,0,0,0,0,0,22,14
"60RF000935",114,74,15,1,0,0,0,0,0,0,22,2
"60RF000936",135,99,4,9,0,0,0,0,0,0,22,1
"60RF000937",88,52,7,5,0,0,0,5,0,0,16,3
"60RF000938",161,91,9,10,0,0,0,5,0,0,36,10
"60RF000939",166,98,25,4,0,5,0,0,0,0,20,14
"60RF000940",170,105,14,9,0,0,0,0,0,0,39,3
"60RF000941",143,88,11,10,0,0,0,0,0,0,25,9
"60RF000942",92,57,16,4,0,0,0,0,0,0,11,4
"60RF000943",189,106,20,6,0,0,0,4,0,0,53,0
"60RF000944",133,73,23,3,0,0,0,0,0,0,30,4
"60RF000945",167,106,13,10,0,0,0,0,0,1,32,5
"60RF000946",132,58,28,5,0,0,0,15,0,0,20,6
"60RF000947",54,29,8,0,0,0,0,0,0,0,11,6
"60RF000948",129,94,8,2,0,0,0,0,0,0,22,3
"60RF000949",215,146,15,7,0,0,0,4,0,0,41,2
"60RF000950",87,56,9,4,0,0,0,0,0,0,14,4
"60RF000951",231,157,24,10,0,0,0,0,0,0,38,2
"60RF000952",139,86,15,7,0,0,0,0,0,0,28,3
"60RF000953",135,79,15,5,0,0,0,0,0,0,31,5
"60RF000954",179,98,22,9,0,0,0,4,0,0,39,7
"60RF000955",123,75,20,2,0,0,0,0,0,0,23,3
"60RF000956",96,53,17,1,0,0,0,0,0,0,21,4
"60RF000957",161,94,21,2,0,0,0,0,0,0,43,1
"60RF000958",124,67,8,4,1,0,0,0,0,0,39,5
"60RF000959",77,43,24,3,0,0,0,0,0,0,7,0
"60RF000960",122,80,13,5,0,0,0,0,0,0,23,1
"60RF000961",137,50,19,2,0,0,0,0,0,0,19,47
"60RF000962",97,64,16,1,0,0,0,0,0,0,15,1
"60RF000963",51,27,8,0,0,0,0,2,0,0,11,3
"60RF000964",199,94,36,11,0,2,0,1,0,1,46,8
"60RF000965",151,97,19,4,0,0,0,9,0,0,18,4
"60RF000966",189,93,43,13,0,3,0,0,0,0,27,10
"60RF000967",115,77,4,8,0,0,0,4,0,0,14,8
"60RF000968",129,48,22,9,1,0,0,0,7,0,39,3
"60RF000969",78,37,31,1,0,0,0,0,0,1,6,2
"60RF000970",51,24,4,3,1,0,0,0,0,1,10,8
"60RF000971",99,45,20,2,0,0,0,0,0,0,26,6
"60RF000972",83,40,11,1,0,0,0,0,0,0,22,9
"60RF000973",61,23,17,1,0,0,0,0,0,0,14,6
"60RF000974",67,30,12,0,0,0,0,0,0,0,20,5
"60RF000975",104,35,23,11,0,0,0,0,0,2,28,5
"60RF000976",105,54,22,7,0,0,0,0,0,0,13,9
"60RF000977",135,45,38,11,0,0,0,0,0,0,27,14
"60RF000978",105,45,18,1,0,0,0,0,0,1,30,10
"60RF000979",80,35,16,4,0,0,0,0,0,0,19,6
"60RF000980",140,65,13,5,0,0,0,0,0,0,34,23
"60RF000981",104,38,23,3,0,0,0,0,0,0,34,6
"60RF000982",100,49,33,0,0,0,0,0,0,0,15,3
"60RF000983",107,46,21,11,0,0,0,0,0,0,23,6
"60RF000984",107,46,22,6,0,0,0,0,1,0,26,6
"60RF000985",112,33,29,6,0,0,0,0,0,2,37,5
"60RF000986",114,56,19,4,0,0,0,0,0,0,28,7
"60RF000987",92,48,14,3,0,0,0,0,0,0,25,2
"60RF000988",69,19,19,1,0,0,0,0,0,0,23,7
"60RF000989",132,48,28,7,0,0,0,0,0,0,48,1
"60RF000990",118,38,22,10,0,0,0,13,0,0,32,3
"60RF000991",157,49,33,2,1,0,0,5,0,1,52,14
"60RF000992",127,33,40,11,0,0,0,0,0,0,36,7
"60RF000993",101,33,16,11,0,0,0,0,0,6,30,5
"60RF000994",158,41,27,14,0,0,0,0,0,0,63,13
"60RF000995",165,71,35,0,0,0,1,0,0,0,44,14
"60RF000996",126,49,25,12,0,0,0,0,0,1,33,6
"60RF000997",142,55,28,6,0,0,0,0,0,0,40,13
"60RF000998",128,55,36,5,0,0,0,0,0,1,29,2
"60RF000999",121,58,32,1,0,0,0,0,0,0,24,6
"60RF001000",176,70,37,9,0,2,0,0,0,0,52,6
"60RF001001",124,58,20,10,0,0,1,0,0,0,20,15
"60RF001002",121,52,20,3,0,0,0,0,0,0,37,9
"60RF001003",138,56,36,2,0,0,0,0,0,0,40,4
"60RF001004",101,38,13,12,1,0,0,0,0,0,25,12
"60RF001005",80,21,24,2,0,0,0,0,0,2,25,6
"60RF001006",96,33,30,6,0,0,0,0,0,1,21,5
"60RF001007",225,126,34,18,0,0,0,0,0,0,42,5
"60RF001008",85,30,17,3,0,0,0,0,0,1,30,4
"60RF001009",71,21,20,1,0,0,0,0,0,1,23,5
"60RF001010",159,74,24,7,0,0,0,0,0,0,47,7
"60RF001011",135,44,31,4,0,0,0,0,0,0,51,5
"60RF001012",65,17,13,9,0,0,0,0,0,0,17,9
"60RF001013",149,73,35,1,0,0,0,0,0,1,29,10
"60RF001014",97,46,13,3,0,0,0,0,0,0,30,5
"60RF001015",124,44,19,7,0,0,3,0,0,0,46,5
"60RF001016",173,63,33,10,0,0,0,0,0,2,61,4
"60RF001017",135,73,27,3,0,0,0,0,0,1,16,15
"60RF001018",115,44,35,1,0,0,0,0,0,0,31,4
"60RF001019",91,26,35,12,0,0,0,0,0,0,15,3
"60RF001020",156,69,19,13,0,0,0,0,0,1,48,6
"60RF001021",137,59,28,5,0,0,0,0,0,0,32,13
"60RF001022",168,60,50,5,0,0,0,0,0,1,42,10
"60RF001023",156,36,56,6,0,0,0,1,3,0,50,4
"60RF001024",74,31,15,2,1,0,0,0,0,1,22,2
"60RF001025",66,29,7,4,0,0,0,0,0,0,24,2
"60RF001026",195,81,26,7,2,0,0,0,0,3,61,15
"60RF001027",182,69,54,9,0,0,0,0,0,4,40,6
"60RF001028",190,81,56,15,0,0,0,0,0,1,33,4
"60RF001029",143,48,24,6,0,0,1,0,0,1,52,11
"60RF001030",119,44,33,8,0,0,0,0,0,0,23,11
"60RF001031",94,27,19,2,0,0,0,0,0,0,42,4
"60RF001032",169,67,41,0,0,0,0,0,0,0,47,14
"60RF001033",55,15,15,1,0,0,0,0,0,0,20,4
"60RF001034",85,24,23,0,0,0,0,0,0,1,35,2
"60RF001035",156,74,33,2,0,0,0,0,1,0,39,7
"60RF001036",65,13,28,0,0,0,0,0,0,0,23,1
"60RF001037",95,27,28,4,0,0,0,0,0,1,26,9
"60RF001038",139,54,34,4,0,0,0,0,0,2,42,3
"60RF001039",71,24,15,3,0,0,0,0,0,0,25,4
"60RF001040",129,40,43,1,0,0,0,0,0,0,40,5
"60RF001041",171,80,30,0,4,0,0,0,0,0,34,23
"60RF001042",83,18,18,8,0,0,0,0,0,0,30,9
"60RF001043",125,58,25,5,0,0,0,0,0,0,21,16
"60RF001044",182,68,45,11,0,0,0,2,0,0,43,13
"60RF001045",171,78,28,6,0,0,0,6,0,2,49,2
"60RF001046",200,79,45,5,0,0,0,0,0,0,57,14
"60RF001047",145,69,26,8,0,6,0,0,0,0,32,4
"60RF001048",122,51,30,5,0,0,0,0,0,1,29,6
"60RF001049",117,68,20,7,0,0,0,0,0,0,19,3
"60RF001050",138,64,15,4,1,0,0,0,0,0,38,16
"60RF001051",149,53,38,3,0,0,0,0,0,2,48,5
"60RF001052",125,62,21,5,0,0,0,0,0,2,29,6
"60RF001053",121,40,30,6,0,0,0,0,0,0,37,8
"60RF001054",108,58,9,2,0,0,0,0,0,0,35,4
"60RF001055",107,38,24,2,0,0,0,0,0,0,38,5
"60RF001056",158,56,33,10,0,0,0,0,0,1,43,15
"60RF001057",147,48,25,11,0,0,0,0,0,0,43,20
"60RF001058",84,43,15,8,0,0,0,0,0,0,13,5
"60RF001059",95,34,16,1,0,0,0,0,0,0,25,19
"60RF001060",97,44,25,4,0,0,0,0,0,1,17,6
"60RF001061",109,41,21,0,0,0,0,0,0,2,37,8
"60RF001062",144,72,15,6,0,0,0,0,0,0,41,10
"60RF001063",118,41,25,8,0,0,0,2,0,0,40,2
"60RF001064",117,46,27,2,0,0,0,0,0,0,35,7
"60RF001065",145,80,16,0,0,0,0,0,0,1,46,2
"60RF001066",105,48,24,4,1,0,0,0,0,1,18,9
"60RF001067",115,47,15,6,0,0,1,0,0,0,37,9
"60RF001068",149,59,29,16,0,1,0,0,0,0,39,5
"60RF001069",93,54,13,2,0,0,0,0,0,0,21,3
"60RF001070",81,33,17,4,0,0,0,0,0,1,17,9
"60RF001071",89,53,10,2,0,0,0,1,0,0,17,6
"60RF001072",121,49,38,2,1,0,1,0,0,0,23,7
"60RF001073",104,41,16,2,0,0,0,0,0,2,29,14
"60RF001074",138,55,31,10,0,0,0,0,0,2,32,8
"60RF001075",114,43,33,0,0,2,0,0,0,1,32,3
"60RF001076",89,39,16,1,0,0,0,0,0,0,31,2
"60RF001077",101,44,24,6,0,0,0,0,0,0,27,0
"60RF001078",100,57,23,4,0,0,0,0,0,0,16,0
"60RF001079",176,77,53,3,2,0,0,0,0,0,35,6
"60RF001080",131,54,29,1,0,0,0,0,0,0,41,6
"60RF001081",104,48,20,4,0,1,0,1,0,0,25,5
"60RF001082",130,52,30,7,0,0,0,0,0,0,36,5
"60RF001083",152,52,44,4,0,0,0,0,0,0,42,10
"60RF001084",153,64,35,9,0,0,0,0,0,2,38,5
"60RF001085",125,60,35,5,0,0,0,0,0,0,21,4
"60RF001086",160,60,35,5,0,0,0,0,0,0,58,2
"60RF001087",65,26,12,1,0,0,0,0,0,0,23,3
"60RF001088",178,81,28,16,0,0,0,0,0,0,42,11
"60RF001089",70,22,19,1,0,0,0,0,0,0,25,3
"60RF001090",107,36,30,7,0,0,0,0,0,2,28,4
"60RF001091",65,26,15,2,0,0,0,0,0,2,15,5
"60RF001092",61,31,13,2,0,0,0,0,0,0,10,5
"60RF001093",112,43,30,7,0,0,0,0,0,4,17,11
"60RF001094",101,42,20,0,0,0,0,2,0,0,31,6
"60RF001095",102,43,21,1,0,0,0,0,0,1,31,5
"60RF001096",89,32,21,7,0,0,0,0,0,0,25,4
"60RF001097",108,52,15,8,0,0,0,0,0,0,31,2
"60RF001098",125,59,32,4,0,0,0,0,0,0,22,8
"60RF001099",116,63,19,10,0,0,0,0,0,0,22,2
"60RF001100",81,35,18,4,0,0,0,0,0,0,22,2
"60RF001101",59,17,13,3,0,0,0,0,0,1,23,2
"60RF001102",58,34,11,2,0,0,0,0,0,0,10,1
"60RF001103",73,26,16,4,0,0,0,0,0,0,19,8
"60RF001104",98,42,28,0,0,0,0,0,0,0,22,6
"60RF001105",158,69,29,9,0,0,0,0,0,0,46,5
"60RF001106",168,86,37,13,0,0,2,0,0,0,25,5
"60RF001107",114,41,12,4,0,0,0,0,2,1,44,10
"60RF001108",161,59,38,4,1,0,0,0,0,1,49,9
"60RF001109",104,39,18,6,0,0,0,2,0,1,32,6
"60RF001110",169,64,49,5,0,0,0,0,0,0,43,8
"60RF001111",89,37,18,7,0,0,0,0,0,2,23,2
"60RF001112",82,26,16,1,1,0,0,0,0,0,34,4
"60RF001113",165,71,39,5,0,0,0,0,0,0,45,5
"60RF001114",158,66,38,6,0,0,0,0,0,1,41,6
"60RF001115",164,60,35,7,0,0,0,0,0,0,46,16
"60RF001116",110,44,17,5,0,0,1,0,0,0,31,12
"60RF001117",206,71,40,6,0,0,2,0,0,0,79,8
"60RF001118",199,71,51,10,0,0,0,0,0,0,45,22
"60RF001119",61,29,14,3,0,0,0,0,0,0,12,3
"60RF001120",109,44,27,6,0,0,0,0,0,0,27,5
"60RF001121",119,41,32,5,0,0,0,0,0,1,31,9
"60RF001122",178,53,50,10,0,0,0,2,0,0,56,7
"60RF001123",187,66,35,14,0,0,0,0,5,0,58,9
"60RF001124",149,58,32,9,0,0,0,0,0,2,44,4
"60RF001125",118,49,23,7,0,0,0,0,0,0,37,2
"60RF001126",114,48,26,4,0,0,0,0,0,0,30,6
"60RF001127",203,79,30,2,0,0,0,3,0,2,77,10
"60RF001128",103,21,28,6,0,0,0,0,0,2,45,1
"60RF001129",210,61,70,13,0,0,0,0,0,0,60,6
"60RF001130",132,42,33,9,0,0,0,0,0,3,35,10
"60RF001131",71,27,18,3,0,0,0,0,0,0,19,4
"60RF001132",68,27,13,3,0,0,0,0,0,0,16,9
"60RF001133",181,67,62,5,0,0,0,0,0,0,36,11
"60RF001134",117,46,35,7,0,0,1,0,0,0,25,3
"60RF001135",108,35,38,6,0,0,0,0,0,2,23,4
"60RF001136",77,31,11,7,0,0,0,0,0,0,24,4
"60RF001137",145,61,28,3,0,0,0,0,0,0,31,22
"60RF001138",93,37,29,8,0,0,0,0,0,0,10,9
"60RF001139",161,47,45,8,0,0,0,0,0,1,47,13
"60RF001140",129,32,51,8,0,0,0,0,0,0,28,10
"60RF001141",67,22,15,12,0,0,0,0,0,0,12,6
"60RF001142",110,36,31,14,0,0,0,0,0,0,22,7
"60RF001143",80,33,23,5,0,0,0,0,1,0,15,3
"60RF001144",87,31,24,6,0,0,0,0,0,0,19,7
"60RF001145",65,31,11,5,0,0,0,1,0,0,14,3
"60RF001146",110,30,35,3,0,0,0,0,0,0,30,12
"60RF001147",126,48,23,13,0,0,0,0,0,0,30,12
"60RF001148",113,33,37,6,0,0,0,0,0,2,33,2
"60RF001149",134,38,43,5,0,0,0,0,0,6,32,10
"60RF001150",114,41,36,0,0,0,0,0,0,1,36,0
"60RF001151",121,47,21,4,0,0,0,0,0,0,40,9
"60RF001152",201,75,40,8,0,0,0,0,0,1,69,8
"60RF001153",143,61,34,12,0,0,1,1,0,0,23,11
"60RF001154",127,52,22,16,0,0,0,0,0,0,26,11
"60RF001155",101,50,23,4,0,0,0,0,0,0,21,3
"60RF001156",70,30,7,6,0,0,0,0,0,0,21,6
"60RF001157",81,30,23,0,0,0,0,0,0,0,19,9
"60RF001158",107,30,19,16,0,0,0,0,5,0,28,9
"60RF001159",96,26,18,10,1,0,0,0,0,0,38,3
"60RF001160",137,61,28,2,0,0,0,0,0,0,37,9
"60RF001161",103,41,18,2,0,0,0,0,0,3,29,10
"60RF001162",91,44,19,1,0,0,0,0,0,1,24,2
"60RF001163",146,64,25,9,0,0,0,0,0,0,41,7
"60RF001164",95,46,20,4,0,0,0,0,0,0,23,2
"60RF001165",102,38,19,4,0,0,0,0,0,0,34,7
"60RF001166",125,40,46,2,0,0,0,0,0,0,31,6
"60RF001167",125,48,30,5,0,0,0,0,0,0,35,7
"60RF001168",154,64,30,18,0,0,0,0,0,3,32,7
"60RF001169",94,25,23,2,0,0,1,0,0,4,36,3
"60RF001170",113,46,37,2,0,0,0,1,0,0,25,2
"60RF001171",146,44,49,7,0,0,0,6,0,1,26,13
"60RF001172",85,23,26,5,0,0,0,0,0,0,29,2
"60RF001173",141,44,25,6,0,0,0,4,0,0,47,15
"60RF001174",103,36,32,3,0,0,0,1,0,1,26,4
"60RF001175",85,34,19,8,0,0,0,0,0,0,20,4
"60RF001176",267,73,96,14,1,0,0,5,5,4,60,9
"60RF001177",174,70,39,7,0,0,0,0,0,0,42,16
"60RF001178",179,70,49,10,0,0,0,0,0,0,39,11
"60RF001179",78,31,17,6,0,0,0,0,0,0,19,5
"60RF001180",69,43,9,4,0,0,0,0,0,0,13,0
"60RF001181",155,59,31,5,0,2,0,5,7,0,41,5
"60RF001182",59,24,9,1,0,0,0,0,0,0,22,3
"60RF001183",101,40,36,2,0,0,0,0,0,0,23,0
"60RF001184",109,57,23,1,0,0,0,1,0,0,27,0
"60RF001185",75,39,18,4,0,0,0,0,0,0,13,1
"60RF001186",169,49,53,2,1,0,0,1,0,0,57,6
"60RF001187",149,42,40,14,0,0,0,0,0,0,38,15
"60RF001188",245,79,55,12,0,0,0,7,0,3,77,12
"60RF001189",170,62,50,8,1,0,1,0,0,0,24,24
"60RF001190",217,99,50,8,0,0,0,4,0,0,52,4
"60RF001191",205,60,43,6,1,0,1,0,0,0,62,32
"60RF001192",148,61,37,4,0,0,0,0,0,0,45,1
"60RF001193",153,41,39,2,0,0,0,0,0,0,56,15
"60RF001194",167,61,48,4,0,0,0,0,0,0,50,4
"60RF001195",93,44,27,2,0,0,0,0,0,0,18,2
"60RF001196",101,38,32,4,0,0,0,0,0,0,24,3
"60RF001197",155,63,27,5,0,0,0,0,0,1,42,17
"60RF001198",210,89,53,5,0,0,0,0,0,0,47,16
"60RF001199",159,56,24,13,0,0,0,0,0,1,57,8
"60RF001200",130,59,25,10,1,0,0,0,0,0,27,8
"60RF001201",80,33,15,9,0,0,0,0,0,0,18,5
"60RF001202",101,44,14,7,0,0,0,0,0,0,28,8
"60RF001203",178,51,55,9,0,0,0,0,0,0,57,6
"60RF001204",190,74,53,7,0,0,0,1,0,0,41,14
"60RF001205",170,52,43,10,0,5,0,0,0,1,44,15
"60RF001206",185,76,41,8,0,0,0,3,0,0,48,9
"60RF001207",125,50,21,0,0,0,0,0,0,0,45,9
"60RF001208",136,55,32,14,0,0,0,0,0,0,25,10
"60RF001209",210,88,42,4,0,0,0,0,0,1,61,14
"60RF001210",142,49,40,4,0,0,0,0,0,0,45,4
"60RF001211",176,64,45,7,0,0,0,0,0,0,42,18
"60RF001212",163,57,33,3,0,0,0,0,0,0,54,16
"60RF001213",85,39,15,4,0,0,0,1,0,0,21,5
"60RF001214",173,56,41,13,0,0,0,0,0,0,55,8
"60RF001215",195,53,28,4,0,0,1,1,0,0,84,24
"60RF001216",167,65,36,20,0,0,0,5,0,1,29,11
"60RF001217",133,50,27,14,0,0,0,0,1,0,34,7
"60RF001218",114,42,19,15,0,0,0,0,0,0,33,5
"60RF001219",105,55,19,10,0,0,0,0,0,0,19,2
"60RF001220",100,41,20,4,0,0,0,0,0,0,33,2
"60RF001221",172,80,37,3,0,0,0,0,0,0,47,5
"60RF001222",96,51,15,9,0,0,0,4,0,0,15,2
"60RF001223",170,58,31,14,0,1,0,0,0,2,46,18
"60RF001224",137,50,40,5,0,0,0,0,0,0,23,19
"60RF001225",149,73,37,5,0,0,0,0,0,1,26,7
"60RF001226",117,45,44,4,0,0,0,0,0,0,13,11
"60RF001227",100,23,33,4,0,0,0,0,0,1,32,7
"60RF001228",120,55,25,3,0,0,0,0,0,3,30,4
"60RF001229",77,23,21,5,0,0,0,0,0,0,26,2
"60RF001230",81,19,24,2,0,0,0,0,0,0,28,8
"60RF001231",103,36,32,3,0,0,0,0,0,0,27,5
"60RF001232",144,39,47,6,0,0,0,0,0,0,38,14
"60RF001233",139,62,29,5,0,0,0,0,0,1,36,6
"60RF001234",145,57,44,9,0,0,0,0,0,0,32,3
"60RF001235",85,25,26,1,0,0,0,0,0,0,24,9
"60RF001236",128,51,33,8,1,0,0,0,0,0,29,6
"60RF001237",100,32,19,3,0,0,0,0,0,0,39,7
"60RF001238",96,50,9,0,0,0,0,0,0,0,26,11
"60RF001239",74,21,11,3,0,0,0,0,0,0,31,8
"60RF001240",132,48,38,9,0,0,0,0,0,0,27,10
"60RF001241",99,29,24,4,0,0,0,0,0,3,28,11
"60RF001242",105,32,16,12,0,0,0,0,0,0,29,16
"60RF001243",79,21,24,1,0,0,0,0,0,0,27,6
"60RF001244",87,34,23,2,0,0,0,0,0,0,23,5
"60RF001245",88,32,12,6,0,0,0,0,0,4,28,6
"60RF001246",104,47,26,4,0,0,0,0,0,0,25,2
"60RF001247",114,31,32,3,0,0,0,3,0,0,30,15
"60RF001248",111,41,15,7,0,0,0,0,0,0,42,6
"60RF001249",144,53,28,8,0,0,0,0,0,0,35,20
"60RF001250",104,43,16,7,0,0,0,5,0,0,21,12
"60RF001251",112,36,35,3,0,0,0,0,0,0,31,7
"60RF001252",139,41,44,9,0,0,0,0,0,1,39,5
"60RF001253",56,19,13,0,0,0,0,0,0,1,19,4
"60RF001254",87,37,23,1,0,0,0,0,0,0,18,8
"60RF001255",77,22,18,4,0,0,0,0,0,0,30,3
"60RF001256",105,35,22,5,0,0,0,0,0,0,32,11
"60RF001257",94,30,22,4,0,0,0,0,0,0,31,7
"60RF001258",220,92,48,3,0,0,0,0,0,0,71,6
"60RF001259",173,79,26,4,1,0,0,0,0,1,62,0
"60RF001260",108,39,28,7,0,0,0,0,0,2,32,0
"60RF001261",125,44,33,2,0,2,0,1,0,0,36,7
"60RF001262",153,82,23,6,0,0,0,0,0,0,34,8
"60RF001263",120,52,27,9,0,0,0,0,0,0,26,6
"60RF001264",115,42,17,4,0,0,0,0,0,1,44,7
"60RF001265",99,65,9,1,0,0,0,0,0,0,20,4
