"dz_2011","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01012846","South Lanarkshire",2011,926,40,10,13
"S01012847","South Lanarkshire",2011,547,10,3,7
"S01012848","South Lanarkshire",2011,773,45,13,26
"S01012849","South Lanarkshire",2011,683,32,24,15
"S01012850","South Lanarkshire",2011,710,19,5,9
"S01012851","South Lanarkshire",2011,803,18,5,16
"S01012852","South Lanarkshire",2011,696,26,10,20
"S01012853","South Lanarkshire",2011,772,24,4,18
"S01012854","South Lanarkshire",2011,797,39,10,13
"S01012855","South Lanarkshire",2011,642,37,11,20
"S01012856","South Lanarkshire",2011,667,26,10,12
"S01012857","South Lanarkshire",2011,859,23,6,6
"S01012858","South Lanarkshire",2011,696,21,7,15
"S01012859","South Lanarkshire",2011,1014,44,16,54
"S01012860","South Lanarkshire",2011,1067,51,23,10
"S01012861","South Lanarkshire",2011,687,37,10,30
"S01012862","South Lanarkshire",2011,588,14,22,43
"S01012863","South Lanarkshire",2011,621,29,15,17
"S01012864","South Lanarkshire",2011,775,30,8,32
"S01012865","South Lanarkshire",2011,779,22,9,9
"S01012866","South Lanarkshire",2011,749,17,15,32
"S01012867","South Lanarkshire",2011,720,11,12,5
"S01012868","South Lanarkshire",2011,554,27,13,8
"S01012869","South Lanarkshire",2011,546,14,5,18
"S01012870","South Lanarkshire",2011,915,35,13,13
"S01012871","South Lanarkshire",2011,815,27,15,38
"S01012872","South Lanarkshire",2011,726,34,16,49
"S01012873","South Lanarkshire",2011,801,23,12,32
"S01012874","South Lanarkshire",2011,778,14,14,13
"S01012875","South Lanarkshire",2011,573,16,20,13
"S01012876","South Lanarkshire",2011,801,37,9,21
"S01012877","South Lanarkshire",2011,726,10,8,4
"S01012878","South Lanarkshire",2011,927,29,7,18
"S01012879","South Lanarkshire",2011,729,37,13,9
"S01012880","South Lanarkshire",2011,892,51,11,21
"S01012881","South Lanarkshire",2011,864,33,12,24
"S01012882","South Lanarkshire",2011,603,14,4,7
"S01012883","South Lanarkshire",2011,634,15,9,6
"S01012884","South Lanarkshire",2011,531,18,8,6
"S01012885","South Lanarkshire",2011,446,19,14,5
"S01012886","South Lanarkshire",2011,766,54,16,25
"S01012887","South Lanarkshire",2011,734,28,17,8
"S01012888","South Lanarkshire",2011,826,46,13,13
"S01012889","South Lanarkshire",2011,875,51,12,24
"S01012890","South Lanarkshire",2011,717,20,9,10
"S01012891","South Lanarkshire",2011,548,10,8,5
"S01012892","South Lanarkshire",2011,1107,35,16,25
"S01012893","South Lanarkshire",2011,746,17,12,16
"S01012894","South Lanarkshire",2011,814,47,8,25
"S01012895","South Lanarkshire",2011,522,39,4,23
"S01012896","South Lanarkshire",2011,840,40,18,6
"S01012897","South Lanarkshire",2011,607,36,3,21
"S01012898","South Lanarkshire",2011,567,41,5,19
"S01012899","South Lanarkshire",2011,529,20,8,3
"S01012900","South Lanarkshire",2011,732,39,16,15
"S01012901","South Lanarkshire",2011,689,31,10,14
"S01012902","South Lanarkshire",2011,748,28,11,9
"S01012903","South Lanarkshire",2011,811,23,17,16
"S01012904","South Lanarkshire",2011,816,29,6,19
"S01012905","South Lanarkshire",2011,622,40,7,2
"S01012906","South Lanarkshire",2011,900,45,10,21
"S01012907","South Lanarkshire",2011,858,32,13,13
"S01012908","South Lanarkshire",2011,699,27,5,3
"S01012909","South Lanarkshire",2011,610,25,3,20
"S01012910","South Lanarkshire",2011,879,43,8,9
"S01012911","South Lanarkshire",2011,728,34,15,23
"S01012912","South Lanarkshire",2011,673,17,4,6
"S01012913","South Lanarkshire",2011,882,33,18,7
"S01012914","South Lanarkshire",2011,848,46,16,13
"S01012915","South Lanarkshire",2011,1060,45,13,16
"S01012916","South Lanarkshire",2011,658,26,7,16
"S01012917","South Lanarkshire",2011,717,30,7,15
"S01012918","South Lanarkshire",2011,490,20,8,1
"S01012919","South Lanarkshire",2011,455,31,9,2
"S01012920","South Lanarkshire",2011,571,25,11,14
"S01012921","South Lanarkshire",2011,705,28,18,12
"S01012922","South Lanarkshire",2011,1012,42,15,11
"S01012923","South Lanarkshire",2011,706,23,11,10
"S01012924","South Lanarkshire",2011,500,18,8,6
"S01012925","South Lanarkshire",2011,482,24,4,8
"S01012926","South Lanarkshire",2011,697,23,8,11
"S01012927","South Lanarkshire",2011,772,32,17,8
"S01012928","South Lanarkshire",2011,810,40,6,22
"S01012929","South Lanarkshire",2011,749,40,9,9
"S01012930","South Lanarkshire",2011,863,54,13,30
"S01012931","South Lanarkshire",2011,883,48,11,30
"S01012932","South Lanarkshire",2011,512,21,5,11
"S01012933","South Lanarkshire",2011,803,46,5,6
"S01012934","South Lanarkshire",2011,708,35,10,10
"S01012935","South Lanarkshire",2011,887,35,12,20
"S01012936","South Lanarkshire",2011,726,50,8,24
"S01012937","South Lanarkshire",2011,692,34,9,19
"S01012938","South Lanarkshire",2011,691,39,5,23
"S01012939","South Lanarkshire",2011,651,27,2,28
"S01012940","South Lanarkshire",2011,698,32,5,24
"S01012941","South Lanarkshire",2011,789,54,8,19
"S01012942","South Lanarkshire",2011,788,35,18,9
"S01012943","South Lanarkshire",2011,751,32,11,17
"S01012944","South Lanarkshire",2011,525,28,6,5
"S01012945","South Lanarkshire",2011,749,45,6,36
"S01012946","South Lanarkshire",2011,861,35,12,27
"S01012947","South Lanarkshire",2011,453,22,3,24
"S01012948","South Lanarkshire",2011,681,28,7,4
"S01012949","South Lanarkshire",2011,667,35,5,13
"S01012950","South Lanarkshire",2011,865,50,15,19
"S01012951","South Lanarkshire",2011,914,46,13,37
"S01012952","South Lanarkshire",2011,640,44,11,24
"S01012953","South Lanarkshire",2011,685,39,4,17
"S01012954","South Lanarkshire",2011,485,17,9,8
"S01012955","South Lanarkshire",2011,941,74,14,45
"S01012956","South Lanarkshire",2011,994,46,16,33
"S01012957","South Lanarkshire",2011,633,24,3,23
"S01012958","South Lanarkshire",2011,502,27,7,3
"S01012959","South Lanarkshire",2011,572,24,2,9
"S01012960","South Lanarkshire",2011,602,25,7,8
"S01012961","South Lanarkshire",2011,521,35,3,7
"S01012962","South Lanarkshire",2011,649,29,5,27
"S01012963","South Lanarkshire",2011,812,40,7,21
"S01012964","South Lanarkshire",2011,644,52,5,25
"S01012965","South Lanarkshire",2011,742,39,2,14
"S01012966","South Lanarkshire",2011,754,35,11,16
"S01012967","South Lanarkshire",2011,493,35,2,5
"S01012968","South Lanarkshire",2011,660,24,17,23
"S01012969","South Lanarkshire",2011,688,22,9,16
"S01012970","South Lanarkshire",2011,579,34,8,8
"S01012971","South Lanarkshire",2011,833,45,5,18
"S01012972","South Lanarkshire",2011,797,26,10,15
"S01012973","South Lanarkshire",2011,790,37,9,11
"S01012974","South Lanarkshire",2011,1022,42,6,11
"S01012975","South Lanarkshire",2011,618,27,17,6
"S01012976","South Lanarkshire",2011,522,8,2,8
"S01012977","South Lanarkshire",2011,719,20,8,10
"S01012978","South Lanarkshire",2011,808,36,4,9
"S01012979","South Lanarkshire",2011,669,34,11,19
"S01012980","South Lanarkshire",2011,668,21,8,10
"S01012981","South Lanarkshire",2011,748,28,9,31
"S01012982","South Lanarkshire",2011,820,34,8,20
"S01012983","South Lanarkshire",2011,745,31,9,11
"S01012984","South Lanarkshire",2011,628,42,15,17
"S01012985","South Lanarkshire",2011,783,35,3,15
"S01012986","South Lanarkshire",2011,746,29,7,10
"S01012987","South Lanarkshire",2011,733,24,9,19
"S01012988","South Lanarkshire",2011,883,38,14,27
"S01012989","South Lanarkshire",2011,962,44,9,23
"S01012990","South Lanarkshire",2011,602,22,4,22
"S01012991","South Lanarkshire",2011,836,37,12,19
"S01012992","South Lanarkshire",2011,786,29,11,12
"S01012993","South Lanarkshire",2011,689,25,9,9
"S01012994","South Lanarkshire",2011,871,36,10,28
"S01012995","South Lanarkshire",2011,795,45,10,8
"S01012996","South Lanarkshire",2011,651,22,16,7
"S01012997","South Lanarkshire",2011,487,18,6,3
"S01012998","South Lanarkshire",2011,1055,41,10,24
"S01012999","South Lanarkshire",2011,479,25,5,21
"S01013000","South Lanarkshire",2011,642,21,8,14
"S01013001","Stirling",2011,382,62,15,20
"S01013002","Stirling",2011,495,76,7,12
"S01013003","Stirling",2011,641,129,12,10
"S01013004","Stirling",2011,678,103,9,12
"S01013005","Stirling",2011,743,118,18,14
"S01013006","Stirling",2011,614,97,15,23
"S01013007","Stirling",2011,950,123,9,30
"S01013008","Stirling",2011,778,108,14,31
"S01013009","Stirling",2011,634,69,11,5
"S01013010","Stirling",2011,595,104,10,18
"S01013011","Stirling",2011,705,111,11,13
"S01013012","Stirling",2011,663,66,17,24
"S01013013","Stirling",2011,731,93,15,20
"S01013014","Stirling",2011,732,116,12,18
"S01013015","Stirling",2011,761,135,18,20
"S01013016","Stirling",2011,609,117,7,19
"S01013017","Stirling",2011,846,134,13,12
"S01013018","Stirling",2011,953,175,20,25
"S01013019","Stirling",2011,898,139,15,26
"S01013020","Stirling",2011,466,42,12,4
"S01013021","Stirling",2011,464,38,9,14
"S01013022","Stirling",2011,430,49,11,8
"S01013023","Stirling",2011,857,120,10,23
"S01013024","Stirling",2011,527,49,7,10
"S01013025","Stirling",2011,545,71,15,14
"S01013026","Stirling",2011,1001,77,14,23
"S01013027","Stirling",2011,1026,61,5,10
"S01013028","Stirling",2011,457,41,14,12
"S01013029","Stirling",2011,577,25,7,6
"S01013030","Stirling",2011,627,23,7,5
"S01013031","Stirling",2011,635,16,2,5
"S01013032","Stirling",2011,810,50,11,36
"S01013033","Stirling",2011,669,29,16,16
"S01013034","Stirling",2011,717,40,8,5
"S01013035","Stirling",2011,676,31,11,5
"S01013036","Stirling",2011,770,36,1,4
"S01013037","Stirling",2011,772,51,10,10
"S01013038","Stirling",2011,980,59,17,16
"S01013039","Stirling",2011,527,34,9,17
"S01013040","Stirling",2011,628,30,7,10
"S01013041","Stirling",2011,587,40,8,15
"S01013042","Stirling",2011,795,41,12,8
"S01013043","Stirling",2011,704,37,12,21
"S01013044","Stirling",2011,832,37,14,11
"S01013045","Stirling",2011,713,34,10,31
"S01013046","Stirling",2011,506,26,14,4
"S01013047","Stirling",2011,931,100,10,39
"S01013048","Stirling",2011,791,78,19,26
"S01013049","Stirling",2011,803,71,10,33
"S01013050","Stirling",2011,729,44,9,17
"S01013051","Stirling",2011,931,39,9,10
"S01013052","Stirling",2011,738,36,4,10
"S01013053","Stirling",2011,618,42,21,20
"S01013054","Stirling",2011,664,42,17,9
"S01013055","Stirling",2011,688,39,25,16
"S01013056","Stirling",2011,904,54,15,23
"S01013057","Stirling",2011,870,51,13,21
"S01013058","Stirling",2011,625,60,12,34
"S01013059","Stirling",2011,779,110,21,18
"S01013060","Stirling",2011,515,68,14,25
"S01013061","Stirling",2011,794,105,10,26
"S01013062","Stirling",2011,878,155,26,46
"S01013063","Stirling",2011,818,173,27,53
"S01013064","Stirling",2011,866,51,16,27
"S01013065","Stirling",2011,864,80,17,32
"S01013066","Stirling",2011,728,74,13,25
"S01013067","Stirling",2011,836,118,83,155
"S01013068","Stirling",2011,781,100,52,70
"S01013069","Stirling",2011,735,140,61,85
"S01013070","Stirling",2011,624,82,42,101
"S01013071","Stirling",2011,962,198,108,154
"S01013072","Stirling",2011,517,17,4,4
"S01013073","Stirling",2011,795,62,26,43
"S01013074","Stirling",2011,715,27,16,18
"S01013075","Stirling",2011,868,50,25,30
"S01013076","Stirling",2011,754,84,70,134
"S01013077","Stirling",2011,717,38,31,13
"S01013078","Stirling",2011,572,28,23,9
"S01013079","Stirling",2011,1354,217,23,75
"S01013080","Stirling",2011,871,162,44,61
"S01013081","Stirling",2011,643,83,12,14
"S01013082","Stirling",2011,830,98,20,23
"S01013083","Stirling",2011,2302,468,196,263
"S01013084","Stirling",2011,759,110,19,27
"S01013085","Stirling",2011,704,61,32,161
"S01013086","Stirling",2011,865,135,35,100
"S01013087","Stirling",2011,841,157,31,111
"S01013088","Stirling",2011,927,210,14,46
"S01013089","Stirling",2011,749,89,26,42
"S01013090","Stirling",2011,789,111,55,72
"S01013091","Stirling",2011,496,64,40,75
"S01013092","Stirling",2011,893,115,42,62
"S01013093","Stirling",2011,472,91,10,24
"S01013094","Stirling",2011,602,114,4,11
"S01013095","Stirling",2011,889,212,15,36
"S01013096","Stirling",2011,730,141,39,48
"S01013097","Stirling",2011,622,153,13,25
"S01013098","Stirling",2011,708,148,11,21
"S01013099","Stirling",2011,908,199,33,42
"S01013100","Stirling",2011,630,142,18,25
"S01013101","Stirling",2011,993,97,12,21
"S01013102","Stirling",2011,603,116,13,25
"S01013103","Stirling",2011,863,142,7,20
"S01013104","Stirling",2011,984,174,13,27
"S01013105","Stirling",2011,901,168,17,31
"S01013106","Stirling",2011,814,128,6,24
"S01013107","Stirling",2011,663,144,3,15
"S01013108","Stirling",2011,596,97,6,14
"S01013109","Stirling",2011,1090,168,37,42
"S01013110","Stirling",2011,598,106,18,21
"S01013111","Stirling",2011,457,115,10,13
"S01013112","Stirling",2011,652,114,15,11
"S01013113","Stirling",2011,815,80,21,17
"S01013114","Stirling",2011,814,169,60,24
"S01013115","Stirling",2011,624,124,35,15
"S01013116","Stirling",2011,761,174,20,22
"S01013117","Stirling",2011,636,93,34,17
"S01013118","Stirling",2011,526,121,63,10
"S01013119","Stirling",2011,785,256,24,19
"S01013120","Stirling",2011,970,238,27,37
"S01013121","Stirling",2011,402,67,35,16
"S01013122","West Dunbartonshire",2011,598,25,104,13
"S01013123","West Dunbartonshire",2011,774,22,12,18
"S01013124","West Dunbartonshire",2011,719,26,21,4
"S01013125","West Dunbartonshire",2011,798,26,22,6
"S01013126","West Dunbartonshire",2011,743,21,15,7
"S01013127","West Dunbartonshire",2011,853,29,28,12
"S01013128","West Dunbartonshire",2011,624,22,11,16
"S01013129","West Dunbartonshire",2011,1173,34,21,25
"S01013130","West Dunbartonshire",2011,710,29,13,27
"S01013131","West Dunbartonshire",2011,653,26,18,6
"S01013132","West Dunbartonshire",2011,587,26,10,8
"S01013133","West Dunbartonshire",2011,894,26,15,13
"S01013134","West Dunbartonshire",2011,840,24,12,15
"S01013135","West Dunbartonshire",2011,771,22,19,14
"S01013136","West Dunbartonshire",2011,928,28,19,15
"S01013137","West Dunbartonshire",2011,745,17,21,10
"S01013138","West Dunbartonshire",2011,704,23,14,15
"S01013139","West Dunbartonshire",2011,878,34,19,19
"S01013140","West Dunbartonshire",2011,816,24,16,9
"S01013141","West Dunbartonshire",2011,647,21,11,6
"S01013142","West Dunbartonshire",2011,863,26,9,20
"S01013143","West Dunbartonshire",2011,853,21,12,18
"S01013144","West Dunbartonshire",2011,894,26,17,11
"S01013145","West Dunbartonshire",2011,704,19,10,9
"S01013146","West Dunbartonshire",2011,455,9,4,3
"S01013147","West Dunbartonshire",2011,726,17,14,30
"S01013148","West Dunbartonshire",2011,757,28,12,14
"S01013149","West Dunbartonshire",2011,824,32,10,11
"S01013150","West Dunbartonshire",2011,846,37,9,12
"S01013151","West Dunbartonshire",2011,569,23,7,8
"S01013152","West Dunbartonshire",2011,910,28,18,6
"S01013153","West Dunbartonshire",2011,890,23,7,13
"S01013154","West Dunbartonshire",2011,979,40,16,18
"S01013155","West Dunbartonshire",2011,908,30,12,57
"S01013156","West Dunbartonshire",2011,865,32,7,18
"S01013157","West Dunbartonshire",2011,983,54,15,63
"S01013158","West Dunbartonshire",2011,600,28,10,4
"S01013159","West Dunbartonshire",2011,701,22,16,15
"S01013160","West Dunbartonshire",2011,728,17,8,2
"S01013161","West Dunbartonshire",2011,1021,34,6,12
"S01013162","West Dunbartonshire",2011,815,22,6,10
"S01013163","West Dunbartonshire",2011,702,18,5,2
"S01013164","West Dunbartonshire",2011,1064,42,13,18
"S01013165","West Dunbartonshire",2011,911,26,17,20
"S01013166","West Dunbartonshire",2011,642,23,7,11
"S01013167","West Dunbartonshire",2011,655,12,25,14
"S01013168","West Dunbartonshire",2011,922,26,14,22
"S01013169","West Dunbartonshire",2011,853,30,15,10
"S01013170","West Dunbartonshire",2011,528,14,8,5
"S01013171","West Dunbartonshire",2011,679,22,7,8
"S01013172","West Dunbartonshire",2011,749,24,12,7
"S01013173","West Dunbartonshire",2011,799,18,7,13
"S01013174","West Dunbartonshire",2011,793,23,10,3
"S01013175","West Dunbartonshire",2011,867,38,8,12
"S01013176","West Dunbartonshire",2011,777,25,12,18
"S01013177","West Dunbartonshire",2011,617,34,7,6
"S01013178","West Dunbartonshire",2011,719,42,6,9
"S01013179","West Dunbartonshire",2011,789,37,7,19
"S01013180","West Dunbartonshire",2011,434,25,3,10
"S01013181","West Dunbartonshire",2011,718,38,10,8
"S01013182","West Dunbartonshire",2011,743,30,6,5
"S01013183","West Dunbartonshire",2011,834,41,9,19
"S01013184","West Dunbartonshire",2011,572,28,5,7
"S01013185","West Dunbartonshire",2011,810,37,2,13
"S01013186","West Dunbartonshire",2011,673,29,14,7
"S01013187","West Dunbartonshire",2011,825,54,5,5
"S01013188","West Dunbartonshire",2011,885,38,9,14
"S01013189","West Dunbartonshire",2011,618,23,2,9
"S01013190","West Dunbartonshire",2011,805,25,7,10
"S01013191","West Dunbartonshire",2011,1055,47,8,15
"S01013192","West Dunbartonshire",2011,952,35,16,20
"S01013193","West Dunbartonshire",2011,649,41,10,20
"S01013194","West Dunbartonshire",2011,568,28,11,8
"S01013195","West Dunbartonshire",2011,991,77,15,34
"S01013196","West Dunbartonshire",2011,626,28,7,13
"S01013197","West Dunbartonshire",2011,577,26,16,4
"S01013198","West Dunbartonshire",2011,803,38,14,10
"S01013199","West Dunbartonshire",2011,907,53,11,28
"S01013200","West Dunbartonshire",2011,727,68,5,15
"S01013201","West Dunbartonshire",2011,741,50,4,3
"S01013202","West Dunbartonshire",2011,574,34,7,8
"S01013203","West Dunbartonshire",2011,717,46,14,11
"S01013204","West Dunbartonshire",2011,793,80,8,13
"S01013205","West Dunbartonshire",2011,629,58,8,5
"S01013206","West Dunbartonshire",2011,627,34,10,8
"S01013207","West Dunbartonshire",2011,787,42,6,18
"S01013208","West Dunbartonshire",2011,919,41,12,13
"S01013209","West Dunbartonshire",2011,819,30,7,7
"S01013210","West Dunbartonshire",2011,588,32,2,8
"S01013211","West Dunbartonshire",2011,859,41,9,16
"S01013212","West Dunbartonshire",2011,590,43,1,22
"S01013213","West Dunbartonshire",2011,555,41,4,7
"S01013214","West Dunbartonshire",2011,438,37,5,3
"S01013215","West Dunbartonshire",2011,762,60,8,14
"S01013216","West Dunbartonshire",2011,588,31,6,7
"S01013217","West Dunbartonshire",2011,676,38,7,8
"S01013218","West Dunbartonshire",2011,609,30,2,8
"S01013219","West Dunbartonshire",2011,527,31,8,3
"S01013220","West Dunbartonshire",2011,696,54,2,5
"S01013221","West Dunbartonshire",2011,907,38,16,13
"S01013222","West Dunbartonshire",2011,595,22,12,12
"S01013223","West Dunbartonshire",2011,1123,63,11,18
"S01013224","West Dunbartonshire",2011,814,36,8,8
"S01013225","West Dunbartonshire",2011,812,42,10,15
"S01013226","West Dunbartonshire",2011,514,44,9,6
"S01013227","West Dunbartonshire",2011,703,33,5,5
"S01013228","West Dunbartonshire",2011,702,43,7,9
"S01013229","West Dunbartonshire",2011,772,37,6,11
"S01013230","West Dunbartonshire",2011,654,26,6,7
"S01013231","West Dunbartonshire",2011,732,31,8,12
"S01013232","West Dunbartonshire",2011,691,29,6,9
"S01013233","West Dunbartonshire",2011,579,46,6,22
"S01013234","West Dunbartonshire",2011,383,41,4,16
"S01013235","West Dunbartonshire",2011,760,57,11,6
"S01013236","West Dunbartonshire",2011,872,56,11,11
"S01013237","West Dunbartonshire",2011,819,59,12,14
"S01013238","West Dunbartonshire",2011,767,41,11,11
