"dz_2011","la_name","year","total","none"
"S01010758","Highland",2011,305,39
"S01010759","Highland",2011,279,62
"S01010760","Highland",2011,306,62
"S01010761","Highland",2011,222,13
"S01010762","Highland",2011,263,30
"S01010763","Highland",2011,316,61
"S01010764","Highland",2011,289,28
"S01010765","Highland",2011,471,73
"S01010766","Highland",2011,359,87
"S01010767","Highland",2011,347,100
"S01010768","Highland",2011,284,83
"S01010769","Highland",2011,217,17
"S01010770","Highland",2011,385,72
"S01010771","Highland",2011,445,117
"S01010772","Highland",2011,376,48
"S01010773","Highland",2011,336,46
"S01010774","Highland",2011,325,81
"S01010775","Highland",2011,266,26
"S01010776","Highland",2011,266,85
"S01010777","Highland",2011,270,141
"S01010778","Highland",2011,239,116
"S01010779","Highland",2011,355,160
"S01010780","Highland",2011,261,70
"S01010781","Highland",2011,350,83
"S01010782","Highland",2011,293,102
"S01010783","Highland",2011,275,115
"S01010784","Highland",2011,345,157
"S01010785","Highland",2011,301,50
"S01010786","Highland",2011,255,34
"S01010787","Highland",2011,384,47
"S01010788","Highland",2011,274,32
"S01010789","Highland",2011,292,36
"S01010790","Highland",2011,282,24
"S01010791","Highland",2011,369,39
"S01010792","Highland",2011,287,81
"S01010793","Highland",2011,275,23
"S01010794","Highland",2011,234,28
"S01010795","Highland",2011,445,65
"S01010796","Highland",2011,341,14
"S01010797","Highland",2011,329,30
"S01010798","Highland",2011,293,28
"S01010799","Highland",2011,530,202
"S01010800","Highland",2011,360,121
"S01010801","Highland",2011,354,127
"S01010802","Highland",2011,263,79
"S01010803","Highland",2011,280,104
"S01010804","Highland",2011,283,75
"S01010805","Highland",2011,377,72
"S01010806","Highland",2011,458,204
"S01010807","Highland",2011,244,57
"S01010808","Highland",2011,230,41
"S01010809","Highland",2011,328,43
"S01010810","Highland",2011,249,45
"S01010811","Highland",2011,414,55
"S01010812","Highland",2011,238,44
"S01010813","Highland",2011,249,54
"S01010814","Highland",2011,307,34
"S01010815","Highland",2011,208,32
"S01010816","Inverclyde",2011,293,60
"S01010817","Inverclyde",2011,376,37
"S01010818","Inverclyde",2011,507,101
"S01010819","Inverclyde",2011,374,79
"S01010820","Inverclyde",2011,217,13
"S01010821","Inverclyde",2011,245,14
"S01010822","Inverclyde",2011,280,9
"S01010823","Inverclyde",2011,147,22
"S01010824","Inverclyde",2011,250,13
"S01010825","Inverclyde",2011,125,9
"S01010826","Inverclyde",2011,315,36
"S01010827","Inverclyde",2011,221,19
"S01010828","Inverclyde",2011,441,39
"S01010829","Inverclyde",2011,464,79
"S01010830","Inverclyde",2011,231,47
"S01010831","Inverclyde",2011,197,9
"S01010832","Inverclyde",2011,284,49
"S01010833","Inverclyde",2011,348,23
"S01010834","Inverclyde",2011,422,43
"S01010835","Inverclyde",2011,270,10
"S01010836","Inverclyde",2011,384,60
"S01010837","Inverclyde",2011,289,81
"S01010838","Inverclyde",2011,330,84
"S01010839","Inverclyde",2011,339,94
"S01010840","Inverclyde",2011,300,112
"S01010841","Inverclyde",2011,390,100
"S01010842","Inverclyde",2011,613,354
"S01010843","Inverclyde",2011,407,186
"S01010844","Inverclyde",2011,289,56
"S01010845","Inverclyde",2011,259,50
"S01010846","Inverclyde",2011,296,104
"S01010847","Inverclyde",2011,259,22
"S01010848","Inverclyde",2011,260,128
"S01010849","Inverclyde",2011,364,158
"S01010850","Inverclyde",2011,373,207
"S01010851","Inverclyde",2011,347,155
"S01010852","Inverclyde",2011,306,111
"S01010853","Inverclyde",2011,358,123
"S01010854","Inverclyde",2011,384,167
"S01010855","Inverclyde",2011,223,105
"S01010856","Inverclyde",2011,455,239
"S01010857","Inverclyde",2011,324,83
"S01010858","Inverclyde",2011,330,140
"S01010859","Inverclyde",2011,304,148
"S01010860","Inverclyde",2011,279,110
"S01010861","Inverclyde",2011,332,188
"S01010862","Inverclyde",2011,266,172
"S01010863","Inverclyde",2011,317,65
"S01010864","Inverclyde",2011,250,41
"S01010865","Inverclyde",2011,345,52
"S01010866","Inverclyde",2011,312,74
"S01010867","Inverclyde",2011,285,58
"S01010868","Inverclyde",2011,306,57
"S01010869","Inverclyde",2011,290,34
"S01010870","Inverclyde",2011,407,116
"S01010871","Inverclyde",2011,408,129
"S01010872","Inverclyde",2011,403,164
"S01010873","Inverclyde",2011,400,298
"S01010874","Inverclyde",2011,307,72
"S01010875","Inverclyde",2011,257,113
"S01010876","Inverclyde",2011,393,210
"S01010877","Inverclyde",2011,467,171
"S01010878","Inverclyde",2011,512,215
"S01010879","Inverclyde",2011,387,117
"S01010880","Inverclyde",2011,268,125
"S01010881","Inverclyde",2011,285,106
"S01010882","Inverclyde",2011,203,53
"S01010883","Inverclyde",2011,336,101
"S01010884","Inverclyde",2011,408,254
"S01010885","Inverclyde",2011,541,349
"S01010886","Inverclyde",2011,250,129
"S01010887","Inverclyde",2011,458,319
"S01010888","Inverclyde",2011,437,223
"S01010889","Inverclyde",2011,344,216
"S01010890","Inverclyde",2011,507,361
"S01010891","Inverclyde",2011,280,221
"S01010892","Inverclyde",2011,531,361
"S01010893","Inverclyde",2011,327,216
"S01010894","Inverclyde",2011,312,125
"S01010895","Inverclyde",2011,256,156
"S01010896","Inverclyde",2011,339,175
"S01010897","Inverclyde",2011,380,209
"S01010898","Inverclyde",2011,253,122
"S01010899","Inverclyde",2011,221,55
"S01010900","Inverclyde",2011,298,138
"S01010901","Inverclyde",2011,205,111
"S01010902","Inverclyde",2011,453,190
"S01010903","Inverclyde",2011,427,272
"S01010904","Inverclyde",2011,271,159
"S01010905","Inverclyde",2011,290,94
"S01010906","Inverclyde",2011,383,135
"S01010907","Inverclyde",2011,199,17
"S01010908","Inverclyde",2011,274,116
"S01010909","Inverclyde",2011,284,59
"S01010910","Inverclyde",2011,273,169
"S01010911","Inverclyde",2011,360,232
"S01010912","Inverclyde",2011,392,253
"S01010913","Inverclyde",2011,293,74
"S01010914","Inverclyde",2011,255,49
"S01010915","Inverclyde",2011,271,53
"S01010916","Inverclyde",2011,333,216
"S01010917","Inverclyde",2011,369,172
"S01010918","Inverclyde",2011,334,140
"S01010919","Inverclyde",2011,335,145
"S01010920","Inverclyde",2011,254,130
"S01010921","Inverclyde",2011,257,106
"S01010922","Inverclyde",2011,346,182
"S01010923","Inverclyde",2011,398,171
"S01010924","Inverclyde",2011,260,113
"S01010925","Inverclyde",2011,386,189
"S01010926","Inverclyde",2011,352,166
"S01010927","Inverclyde",2011,251,101
"S01010928","Inverclyde",2011,311,142
"S01010929","Inverclyde",2011,271,135
"S01010930","Midlothian",2011,357,18
"S01010931","Midlothian",2011,203,10
"S01010932","Midlothian",2011,277,94
"S01010933","Midlothian",2011,276,18
"S01010934","Midlothian",2011,424,55
"S01010935","Midlothian",2011,323,95
"S01010936","Midlothian",2011,404,159
"S01010937","Midlothian",2011,323,66
"S01010938","Midlothian",2011,369,161
"S01010939","Midlothian",2011,199,32
"S01010940","Midlothian",2011,268,23
"S01010941","Midlothian",2011,323,16
"S01010942","Midlothian",2011,268,21
"S01010943","Midlothian",2011,244,67
"S01010944","Midlothian",2011,295,134
"S01010945","Midlothian",2011,222,65
"S01010946","Midlothian",2011,344,106
"S01010947","Midlothian",2011,242,70
"S01010948","Midlothian",2011,288,82
"S01010949","Midlothian",2011,344,27
"S01010950","Midlothian",2011,380,102
"S01010951","Midlothian",2011,258,57
"S01010952","Midlothian",2011,199,37
"S01010953","Midlothian",2011,225,47
"S01010954","Midlothian",2011,206,21
"S01010955","Midlothian",2011,345,46
"S01010956","Midlothian",2011,304,35
"S01010957","Midlothian",2011,231,22
"S01010958","Midlothian",2011,224,49
"S01010959","Midlothian",2011,290,62
"S01010960","Midlothian",2011,441,105
"S01010961","Midlothian",2011,246,72
"S01010962","Midlothian",2011,314,88
"S01010963","Midlothian",2011,395,89
"S01010964","Midlothian",2011,216,50
"S01010965","Midlothian",2011,230,101
"S01010966","Midlothian",2011,309,84
"S01010967","Midlothian",2011,309,92
"S01010968","Midlothian",2011,316,62
"S01010969","Midlothian",2011,264,66
"S01010970","Midlothian",2011,428,112
"S01010971","Midlothian",2011,401,41
"S01010972","Midlothian",2011,333,105
"S01010973","Midlothian",2011,205,37
"S01010974","Midlothian",2011,298,97
"S01010975","Midlothian",2011,195,74
"S01010976","Midlothian",2011,211,51
"S01010977","Midlothian",2011,312,72
"S01010978","Midlothian",2011,354,142
"S01010979","Midlothian",2011,324,98
"S01010980","Midlothian",2011,348,122
"S01010981","Midlothian",2011,330,106
"S01010982","Midlothian",2011,447,61
"S01010983","Midlothian",2011,388,117
"S01010984","Midlothian",2011,300,56
"S01010985","Midlothian",2011,244,60
"S01010986","Midlothian",2011,179,9
"S01010987","Midlothian",2011,219,12
"S01010988","Midlothian",2011,205,8
"S01010989","Midlothian",2011,357,14
"S01010990","Midlothian",2011,319,81
"S01010991","Midlothian",2011,198,23
"S01010992","Midlothian",2011,184,10
"S01010993","Midlothian",2011,252,31
"S01010994","Midlothian",2011,390,20
"S01010995","Midlothian",2011,290,21
"S01010996","Midlothian",2011,235,27
"S01010997","Midlothian",2011,290,27
"S01010998","Midlothian",2011,216,19
"S01010999","Midlothian",2011,412,104
"S01011000","Midlothian",2011,345,44
"S01011001","Midlothian",2011,273,84
"S01011002","Midlothian",2011,314,106
"S01011003","Midlothian",2011,280,74
"S01011004","Midlothian",2011,249,32
"S01011005","Midlothian",2011,337,140
"S01011006","Midlothian",2011,422,80
"S01011007","Midlothian",2011,280,104
"S01011008","Midlothian",2011,332,95
"S01011009","Midlothian",2011,222,70
"S01011010","Midlothian",2011,335,186
"S01011011","Midlothian",2011,435,235
"S01011012","Midlothian",2011,313,148
"S01011013","Midlothian",2011,375,132
"S01011014","Midlothian",2011,364,93
"S01011015","Midlothian",2011,200,61
"S01011016","Midlothian",2011,311,41
"S01011017","Midlothian",2011,352,18
"S01011018","Midlothian",2011,366,69
"S01011019","Midlothian",2011,408,54
"S01011020","Midlothian",2011,202,15
"S01011021","Midlothian",2011,351,103
"S01011022","Midlothian",2011,233,88
"S01011023","Midlothian",2011,350,101
"S01011024","Midlothian",2011,302,112
"S01011025","Midlothian",2011,276,103
"S01011026","Midlothian",2011,235,80
"S01011027","Midlothian",2011,418,178
"S01011028","Midlothian",2011,425,158
"S01011029","Midlothian",2011,264,84
"S01011030","Midlothian",2011,369,49
"S01011031","Midlothian",2011,320,108
"S01011032","Midlothian",2011,353,127
"S01011033","Midlothian",2011,275,51
"S01011034","Midlothian",2011,331,129
"S01011035","Midlothian",2011,252,75
"S01011036","Midlothian",2011,285,57
"S01011037","Midlothian",2011,409,133
"S01011038","Midlothian",2011,337,141
"S01011039","Midlothian",2011,392,110
"S01011040","Midlothian",2011,285,80
"S01011041","Midlothian",2011,292,114
"S01011042","Midlothian",2011,333,63
"S01011043","Midlothian",2011,310,104
"S01011044","Midlothian",2011,307,94
"S01011045","Moray",2011,369,52
"S01011046","Moray",2011,362,26
"S01011047","Moray",2011,396,25
"S01011048","Moray",2011,440,99
"S01011049","Moray",2011,322,54
"S01011050","Moray",2011,323,18
"S01011051","Moray",2011,428,82
"S01011052","Moray",2011,366,67
"S01011053","Moray",2011,295,68
"S01011054","Moray",2011,244,38
"S01011055","Moray",2011,228,15
"S01011056","Moray",2011,271,12
"S01011057","Moray",2011,238,20
"S01011058","Moray",2011,251,9
"S01011059","Moray",2011,248,9
"S01011060","Moray",2011,402,101
"S01011061","Moray",2011,404,125
"S01011062","Moray",2011,423,109
"S01011063","Moray",2011,472,136
"S01011064","Moray",2011,480,109
"S01011065","Moray",2011,289,27
"S01011066","Moray",2011,231,49
"S01011067","Moray",2011,284,70
"S01011068","Moray",2011,238,50
"S01011069","Moray",2011,251,40
"S01011070","Moray",2011,274,52
"S01011071","Moray",2011,357,48
"S01011072","Moray",2011,407,38
"S01011073","Moray",2011,286,47
"S01011074","Moray",2011,280,61
"S01011075","Moray",2011,322,114
"S01011076","Moray",2011,348,138
"S01011077","Moray",2011,337,124
"S01011078","Moray",2011,466,66
"S01011079","Moray",2011,488,133
"S01011080","Moray",2011,461,114
"S01011081","Moray",2011,352,93
"S01011082","Moray",2011,269,121
"S01011083","Moray",2011,347,76
"S01011084","Moray",2011,330,24
"S01011085","Moray",2011,383,38
"S01011086","Moray",2011,273,39
"S01011087","Moray",2011,262,41
"S01011088","Moray",2011,453,89
"S01011089","Moray",2011,310,71
"S01011090","Moray",2011,304,15
"S01011091","Moray",2011,260,7
"S01011092","Moray",2011,181,58
"S01011093","Moray",2011,239,5
"S01011094","Moray",2011,196,12
"S01011095","Moray",2011,318,20
"S01011096","Moray",2011,223,17
"S01011097","Moray",2011,284,10
"S01011098","Moray",2011,346,52
"S01011099","Moray",2011,358,105
"S01011100","Moray",2011,210,38
"S01011101","Moray",2011,247,83
"S01011102","Moray",2011,330,151
"S01011103","Moray",2011,312,144
"S01011104","Moray",2011,294,95
"S01011105","Moray",2011,405,110
"S01011106","Moray",2011,352,64
"S01011107","Moray",2011,324,47
"S01011108","Moray",2011,216,47
"S01011109","Moray",2011,389,83
"S01011110","Moray",2011,314,96
"S01011111","Moray",2011,407,143
"S01011112","Moray",2011,328,26
"S01011113","Moray",2011,446,132
"S01011114","Moray",2011,296,26
"S01011115","Moray",2011,411,130
"S01011116","Moray",2011,269,39
"S01011117","Moray",2011,359,91
"S01011118","Moray",2011,399,74
"S01011119","Moray",2011,422,66
"S01011120","Moray",2011,293,17
"S01011121","Moray",2011,313,157
"S01011122","Moray",2011,302,76
"S01011123","Moray",2011,490,134
"S01011124","Moray",2011,277,61
"S01011125","Moray",2011,220,66
"S01011126","Moray",2011,184,41
"S01011127","Moray",2011,153,4
"S01011128","Moray",2011,341,87
"S01011129","Moray",2011,356,23
"S01011130","Moray",2011,296,93
"S01011131","Moray",2011,318,59
"S01011132","Moray",2011,374,65
"S01011133","Moray",2011,190,43
"S01011134","Moray",2011,401,106
"S01011135","Moray",2011,337,91
"S01011136","Moray",2011,284,64
"S01011137","Moray",2011,186,25
"S01011138","Moray",2011,254,68
"S01011139","Moray",2011,281,25
"S01011140","Moray",2011,232,57
"S01011141","Moray",2011,230,59
"S01011142","Moray",2011,334,11
"S01011143","Moray",2011,398,51
"S01011144","Moray",2011,303,58
"S01011145","Moray",2011,267,22
"S01011146","Moray",2011,306,34
"S01011147","Moray",2011,450,75
"S01011148","Moray",2011,329,29
"S01011149","Moray",2011,265,30
"S01011150","Moray",2011,175,6
"S01011151","Moray",2011,218,29
"S01011152","Moray",2011,341,55
"S01011153","Moray",2011,455,131
"S01011154","Moray",2011,348,162
"S01011155","Moray",2011,348,138
"S01011156","Moray",2011,249,24
"S01011157","Moray",2011,284,37
"S01011158","Moray",2011,233,21
"S01011159","Moray",2011,300,125
"S01011160","Moray",2011,393,101
"S01011161","Moray",2011,269,55
"S01011162","Moray",2011,187,32
"S01011163","Moray",2011,352,108
"S01011164","Moray",2011,282,40
"S01011165","Moray",2011,356,133
"S01011166","Moray",2011,229,32
"S01011167","Moray",2011,279,13
"S01011168","Moray",2011,355,14
"S01011169","Moray",2011,346,22
"S01011170","Moray",2011,400,37
"S01011171","North Ayrshire",2011,409,55
"S01011172","North Ayrshire",2011,339,59
"S01011173","North Ayrshire",2011,224,31
"S01011174","North Ayrshire",2011,219,36
"S01011175","North Ayrshire",2011,259,78
"S01011176","North Ayrshire",2011,274,43
"S01011177","North Ayrshire",2011,402,98
"S01011178","North Ayrshire",2011,206,21
"S01011179","North Ayrshire",2011,272,98
"S01011180","North Ayrshire",2011,301,132
"S01011181","North Ayrshire",2011,198,8
"S01011182","North Ayrshire",2011,166,6
"S01011183","North Ayrshire",2011,226,52
"S01011184","North Ayrshire",2011,307,10
"S01011185","North Ayrshire",2011,296,57
"S01011186","North Ayrshire",2011,456,168
"S01011187","North Ayrshire",2011,287,32
"S01011188","North Ayrshire",2011,442,154
"S01011189","North Ayrshire",2011,356,83
"S01011190","North Ayrshire",2011,288,109
"S01011191","North Ayrshire",2011,241,84
"S01011192","North Ayrshire",2011,290,64
"S01011193","North Ayrshire",2011,286,106
"S01011194","North Ayrshire",2011,302,103
"S01011195","North Ayrshire",2011,318,101
"S01011196","North Ayrshire",2011,409,199
"S01011197","North Ayrshire",2011,348,123
"S01011198","North Ayrshire",2011,241,87
"S01011199","North Ayrshire",2011,342,114
"S01011200","North Ayrshire",2011,356,81
"S01011201","North Ayrshire",2011,267,65
"S01011202","North Ayrshire",2011,390,133
"S01011203","North Ayrshire",2011,364,105
"S01011204","North Ayrshire",2011,235,29
"S01011205","North Ayrshire",2011,237,11
"S01011206","North Ayrshire",2011,264,21
"S01011207","North Ayrshire",2011,326,88
"S01011208","North Ayrshire",2011,345,37
"S01011209","North Ayrshire",2011,283,101
"S01011210","North Ayrshire",2011,272,34
"S01011211","North Ayrshire",2011,252,26
"S01011212","North Ayrshire",2011,213,83
"S01011213","North Ayrshire",2011,421,124
"S01011214","North Ayrshire",2011,349,152
"S01011215","North Ayrshire",2011,260,145
"S01011216","North Ayrshire",2011,240,115
"S01011217","North Ayrshire",2011,380,198
"S01011218","North Ayrshire",2011,282,146
"S01011219","North Ayrshire",2011,352,151
"S01011220","North Ayrshire",2011,425,184
"S01011221","North Ayrshire",2011,449,174
"S01011222","North Ayrshire",2011,312,108
