"dz_2011","la_name","year","total","nonwhite"
"S01008162","East Dunbartonshire",2011,996,20
"S01008163","East Lothian",2011,758,7
"S01008164","East Lothian",2011,1450,160
"S01008165","East Lothian",2011,788,40
"S01008166","East Lothian",2011,559,0
"S01008167","East Lothian",2011,724,10
"S01008168","East Lothian",2011,849,13
"S01008169","East Lothian",2011,711,8
"S01008170","East Lothian",2011,597,10
"S01008171","East Lothian",2011,733,22
"S01008172","East Lothian",2011,557,8
"S01008173","East Lothian",2011,664,12
"S01008174","East Lothian",2011,532,1
"S01008175","East Lothian",2011,750,6
"S01008176","East Lothian",2011,727,9
"S01008177","East Lothian",2011,776,11
"S01008178","East Lothian",2011,640,9
"S01008179","East Lothian",2011,512,19
"S01008180","East Lothian",2011,473,13
"S01008181","East Lothian",2011,678,16
"S01008182","East Lothian",2011,924,9
"S01008183","East Lothian",2011,642,18
"S01008184","East Lothian",2011,798,27
"S01008185","East Lothian",2011,1012,32
"S01008186","East Lothian",2011,851,58
"S01008187","East Lothian",2011,617,13
"S01008188","East Lothian",2011,920,32
"S01008189","East Lothian",2011,565,12
"S01008190","East Lothian",2011,877,17
"S01008191","East Lothian",2011,482,7
"S01008192","East Lothian",2011,784,41
"S01008193","East Lothian",2011,826,20
"S01008194","East Lothian",2011,630,19
"S01008195","East Lothian",2011,796,17
"S01008196","East Lothian",2011,796,17
"S01008197","East Lothian",2011,940,6
"S01008198","East Lothian",2011,693,4
"S01008199","East Lothian",2011,776,12
"S01008200","East Lothian",2011,628,4
"S01008201","East Lothian",2011,797,18
"S01008202","East Lothian",2011,567,9
"S01008203","East Lothian",2011,556,9
"S01008204","East Lothian",2011,875,10
"S01008205","East Lothian",2011,680,6
"S01008206","East Lothian",2011,654,2
"S01008207","East Lothian",2011,618,11
"S01008208","East Lothian",2011,793,13
"S01008209","East Lothian",2011,563,28
"S01008210","East Lothian",2011,935,14
"S01008211","East Lothian",2011,887,7
"S01008212","East Lothian",2011,583,5
"S01008213","East Lothian",2011,1029,9
"S01008214","East Lothian",2011,710,11
"S01008215","East Lothian",2011,735,15
"S01008216","East Lothian",2011,515,9
"S01008217","East Lothian",2011,573,1
"S01008218","East Lothian",2011,1084,1
"S01008219","East Lothian",2011,1009,12
"S01008220","East Lothian",2011,644,12
"S01008221","East Lothian",2011,718,12
"S01008222","East Lothian",2011,641,0
"S01008223","East Lothian",2011,597,6
"S01008224","East Lothian",2011,907,9
"S01008225","East Lothian",2011,714,9
"S01008226","East Lothian",2011,755,10
"S01008227","East Lothian",2011,819,12
"S01008228","East Lothian",2011,640,16
"S01008229","East Lothian",2011,686,1
"S01008230","East Lothian",2011,811,36
"S01008231","East Lothian",2011,794,12
"S01008232","East Lothian",2011,686,15
"S01008233","East Lothian",2011,467,15
"S01008234","East Lothian",2011,387,1
"S01008235","East Lothian",2011,829,7
"S01008236","East Lothian",2011,845,12
"S01008237","East Lothian",2011,864,12
"S01008238","East Lothian",2011,756,11
"S01008239","East Lothian",2011,762,2
"S01008240","East Lothian",2011,885,1
"S01008241","East Lothian",2011,648,4
"S01008242","East Lothian",2011,900,11
"S01008243","East Lothian",2011,936,19
"S01008244","East Lothian",2011,578,12
"S01008245","East Lothian",2011,992,11
"S01008246","East Lothian",2011,989,25
"S01008247","East Lothian",2011,789,3
"S01008248","East Lothian",2011,936,7
"S01008249","East Lothian",2011,903,4
"S01008250","East Lothian",2011,1024,9
"S01008251","East Lothian",2011,754,10
"S01008252","East Lothian",2011,835,7
"S01008253","East Lothian",2011,766,11
"S01008254","East Lothian",2011,996,4
"S01008255","East Lothian",2011,737,11
"S01008256","East Lothian",2011,838,16
"S01008257","East Lothian",2011,672,16
"S01008258","East Lothian",2011,809,5
"S01008259","East Lothian",2011,777,18
"S01008260","East Lothian",2011,780,3
"S01008261","East Lothian",2011,901,3
"S01008262","East Lothian",2011,612,10
"S01008263","East Lothian",2011,601,9
"S01008264","East Lothian",2011,751,13
"S01008265","East Lothian",2011,706,10
"S01008266","East Lothian",2011,678,7
"S01008267","East Lothian",2011,818,13
"S01008268","East Lothian",2011,878,27
"S01008269","East Lothian",2011,868,7
"S01008270","East Lothian",2011,819,15
"S01008271","East Lothian",2011,669,22
"S01008272","East Lothian",2011,1002,16
"S01008273","East Lothian",2011,841,10
"S01008274","East Lothian",2011,729,10
"S01008275","East Lothian",2011,558,1
"S01008276","East Lothian",2011,557,0
"S01008277","East Lothian",2011,502,3
"S01008278","East Lothian",2011,774,9
"S01008279","East Lothian",2011,733,6
"S01008280","East Lothian",2011,946,10
"S01008281","East Lothian",2011,726,4
"S01008282","East Lothian",2011,709,8
"S01008283","East Lothian",2011,504,7
"S01008284","East Lothian",2011,892,13
"S01008285","East Lothian",2011,754,11
"S01008286","East Lothian",2011,747,2
"S01008287","East Lothian",2011,852,14
"S01008288","East Lothian",2011,901,27
"S01008289","East Lothian",2011,617,9
"S01008290","East Lothian",2011,915,20
"S01008291","East Lothian",2011,719,3
"S01008292","East Lothian",2011,831,8
"S01008293","East Lothian",2011,606,9
"S01008294","East Lothian",2011,937,24
"S01008295","East Renfrewshire",2011,957,9
"S01008296","East Renfrewshire",2011,687,7
"S01008297","East Renfrewshire",2011,789,12
"S01008298","East Renfrewshire",2011,745,9
"S01008299","East Renfrewshire",2011,813,16
"S01008300","East Renfrewshire",2011,846,8
"S01008301","East Renfrewshire",2011,832,11
"S01008302","East Renfrewshire",2011,745,15
"S01008303","East Renfrewshire",2011,558,4
"S01008304","East Renfrewshire",2011,476,22
"S01008305","East Renfrewshire",2011,791,4
"S01008306","East Renfrewshire",2011,611,2
"S01008307","East Renfrewshire",2011,640,1
"S01008308","East Renfrewshire",2011,566,14
"S01008309","East Renfrewshire",2011,727,12
"S01008310","East Renfrewshire",2011,949,11
"S01008311","East Renfrewshire",2011,384,3
"S01008312","East Renfrewshire",2011,413,12
"S01008313","East Renfrewshire",2011,877,24
"S01008314","East Renfrewshire",2011,566,18
"S01008315","East Renfrewshire",2011,748,8
"S01008316","East Renfrewshire",2011,598,19
"S01008317","East Renfrewshire",2011,738,38
"S01008318","East Renfrewshire",2011,973,32
"S01008319","East Renfrewshire",2011,739,9
"S01008320","East Renfrewshire",2011,633,1
"S01008321","East Renfrewshire",2011,546,11
"S01008322","East Renfrewshire",2011,1055,15
"S01008323","East Renfrewshire",2011,799,24
"S01008324","East Renfrewshire",2011,651,12
"S01008325","East Renfrewshire",2011,764,30
"S01008326","East Renfrewshire",2011,990,24
"S01008327","East Renfrewshire",2011,857,10
"S01008328","East Renfrewshire",2011,699,79
"S01008329","East Renfrewshire",2011,883,152
"S01008330","East Renfrewshire",2011,871,163
"S01008331","East Renfrewshire",2011,602,88
"S01008332","East Renfrewshire",2011,953,152
"S01008333","East Renfrewshire",2011,990,80
"S01008334","East Renfrewshire",2011,731,96
"S01008335","East Renfrewshire",2011,763,71
"S01008336","East Renfrewshire",2011,662,90
"S01008337","East Renfrewshire",2011,906,71
"S01008338","East Renfrewshire",2011,915,160
"S01008339","East Renfrewshire",2011,629,67
"S01008340","East Renfrewshire",2011,822,146
"S01008341","East Renfrewshire",2011,700,69
"S01008342","East Renfrewshire",2011,853,95
"S01008343","East Renfrewshire",2011,848,58
"S01008344","East Renfrewshire",2011,872,80
"S01008345","East Renfrewshire",2011,916,88
"S01008346","East Renfrewshire",2011,1023,63
"S01008347","East Renfrewshire",2011,980,70
"S01008348","East Renfrewshire",2011,734,54
"S01008349","East Renfrewshire",2011,934,85
"S01008350","East Renfrewshire",2011,589,29
"S01008351","East Renfrewshire",2011,900,53
"S01008352","East Renfrewshire",2011,674,62
"S01008353","East Renfrewshire",2011,525,67
"S01008354","East Renfrewshire",2011,698,78
"S01008355","East Renfrewshire",2011,658,2
"S01008356","East Renfrewshire",2011,587,6
"S01008357","East Renfrewshire",2011,706,2
"S01008358","East Renfrewshire",2011,697,8
"S01008359","East Renfrewshire",2011,639,4
"S01008360","East Renfrewshire",2011,844,36
"S01008361","East Renfrewshire",2011,516,5
"S01008362","East Renfrewshire",2011,956,97
"S01008363","East Renfrewshire",2011,739,35
"S01008364","East Renfrewshire",2011,761,80
"S01008365","East Renfrewshire",2011,674,40
"S01008366","East Renfrewshire",2011,926,49
"S01008367","East Renfrewshire",2011,727,40
"S01008368","East Renfrewshire",2011,657,26
"S01008369","East Renfrewshire",2011,529,17
"S01008370","East Renfrewshire",2011,692,43
"S01008371","East Renfrewshire",2011,808,29
"S01008372","East Renfrewshire",2011,790,52
"S01008373","East Renfrewshire",2011,795,28
"S01008374","East Renfrewshire",2011,705,16
"S01008375","East Renfrewshire",2011,789,25
"S01008376","East Renfrewshire",2011,550,1
"S01008377","East Renfrewshire",2011,746,39
"S01008378","East Renfrewshire",2011,1015,26
"S01008379","East Renfrewshire",2011,530,20
"S01008380","East Renfrewshire",2011,649,16
"S01008381","East Renfrewshire",2011,649,19
"S01008382","East Renfrewshire",2011,650,26
"S01008383","East Renfrewshire",2011,480,23
"S01008384","East Renfrewshire",2011,976,19
"S01008385","East Renfrewshire",2011,674,28
"S01008386","East Renfrewshire",2011,795,26
"S01008387","East Renfrewshire",2011,609,30
"S01008388","East Renfrewshire",2011,637,22
"S01008389","East Renfrewshire",2011,652,12
"S01008390","East Renfrewshire",2011,619,8
"S01008391","East Renfrewshire",2011,785,27
"S01008392","East Renfrewshire",2011,916,18
"S01008393","East Renfrewshire",2011,836,28
"S01008394","East Renfrewshire",2011,832,45
"S01008395","East Renfrewshire",2011,531,76
"S01008396","East Renfrewshire",2011,626,49
"S01008397","East Renfrewshire",2011,935,61
"S01008398","East Renfrewshire",2011,587,35
"S01008399","East Renfrewshire",2011,539,62
"S01008400","East Renfrewshire",2011,690,127
"S01008401","East Renfrewshire",2011,968,130
"S01008402","East Renfrewshire",2011,1092,71
"S01008403","East Renfrewshire",2011,610,18
"S01008404","East Renfrewshire",2011,967,40
"S01008405","East Renfrewshire",2011,771,33
"S01008406","East Renfrewshire",2011,978,79
"S01008407","East Renfrewshire",2011,522,53
"S01008408","East Renfrewshire",2011,673,51
"S01008409","East Renfrewshire",2011,867,48
"S01008410","East Renfrewshire",2011,589,122
"S01008411","East Renfrewshire",2011,604,32
"S01008412","East Renfrewshire",2011,706,73
"S01008413","East Renfrewshire",2011,549,38
"S01008414","East Renfrewshire",2011,458,54
"S01008415","East Renfrewshire",2011,841,142
"S01008416","East Renfrewshire",2011,941,83
"S01008417","City of Edinburgh",2011,726,17
"S01008418","City of Edinburgh",2011,692,25
